,MGH258,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VCAN,-0.07561968392883775,0.010646755409003655,-0.0495919673541598,-0.004727083617495867,0.05834986881979841,0.006516953173132655,-0.036129237793921645,-0.06120375093522254,-0.02402148597862447,-0.03328707841187312,-0.019282239510296537
MMP7,,0.08931173714720754,-0.03210751118547823,0.012041633823851232,,0.05432412750292714,,0.014943555838623558,,-0.016688349557780077,
PTPN6,0.06521374322199817,-0.0006642275677720594,0.04162470617887882,0.0021001362407561575,0.020462947528181143,-0.011915033509915273,0.020797452838086043,-0.020695785253292628,-0.052819262611309245,-0.008551301065328169,-0.11729318365808478
PTGS2,-0.015929385813552594,-0.011328916218644843,-0.03157350170822262,0.08042262931757085,0.09839082397421337,0.026941339017105024,0.0035423193127022664,0.038604064182250354,0.05582854896731493,-0.031039554821859137,-0.01884533464780127
XCL1,-0.0038936632018764677,,0.03591021151869278,,,,,,,0.0015635561825314789,
CD58,0.043327646546055,0.022110140786037936,0.015731713186009324,-0.057909332766436415,0.06270391070423509,-0.026243370224141634,-0.04188410921448605,0.021896492737550326,0.053044454559573316,-0.05198137529310197,0.03647161886471569
TNFSF14,0.10556997734729838,-0.010740765600047678,0.11408283205081327,4.1324045640030376e-05,0.03709045510010186,-0.019204150149694534,-0.0007132518144261556,0.02226998379410066,0.05832522291956191,0.023971210351894583,-0.007635400747886312
CNTN4,,-0.028664895163573813,-0.10043558180855508,0.11886853554230156,-0.028277004116376667,-0.039215995142488386,0.026593156396606768,-0.02511894285052958,-0.0649925663038595,0.03441493997289964,-0.04165487849237378
INSL3,,,,,,-0.021357410079174993,,-0.018477345312744618,,,
BTLA,,-0.013716325032730212,,,-0.03791713488567584,,,,,,
MFNG,0.043806462882060124,0.056989887046636906,0.05685298253450523,0.008454734726561528,-0.011135554616568382,0.0051779123881655915,0.04801005308533727,0.01204518004069229,0.10469498636135961,0.0877330933285523,-0.00576156604165097
ICAM1,-0.00978525928519692,0.022876584839570818,0.16119655124985993,-0.10040603946129237,0.06472999392848086,0.039879618982775526,-0.023897087248288075,0.04416047754106578,0.10161355690015078,-0.06851494705768842,0.0023526084385935907
PROS1,-0.003205009882133105,0.04159535222840256,0.12738575832130528,0.005534173383934451,-0.008541601720382647,0.015973078510042638,-0.08272470613692035,0.028845761515627313,-0.02513612470505174,-0.09388660963526355,0.02651723742374491
CLCF1,0.012275604648501946,-0.019805059715664465,0.009601333099194477,-0.038343211813100374,0.01604556970482083,0.1214297742438112,0.012233400145924967,0.030699840716577213,0.06318418359781021,-0.10914730927241978,
PSAP,0.10245287858055321,0.06617951530205315,0.11772689143545789,0.019589425202326354,-0.08081287791588755,0.01906250455634976,0.03315086309483494,-0.003641875952102779,-0.08157215121131133,0.03164570164009106,0.005391125574447955
EFEMP1,0.06197639780195387,-0.007936484472054788,0.12666595761111427,0.06367801793719105,-0.017542610993424072,0.0715220222309271,-0.016081998325751534,-0.01488753624316587,-0.02113514687766031,-0.11125277455792328,-0.04429413056431953
C1QTNF1,-0.10343633259475529,-0.02383614466015315,-0.01899800010260261,0.07637566914410358,0.02716116666776618,-0.003006850993200057,-0.11251344531314367,-0.06156490629158867,-0.06393504163119529,-0.019403894042321724,-0.0661798141321798
ALB,0.08335657989620791,0.01090191166569348,0.005836723163951848,-0.046595723235758384,-0.02543152031312624,0.028765691980992335,-0.003562441765300669,0.017372651318779526,-0.015624909443359512,-0.03570350707013232,0.005678968039113857
CCL13,,,,,,-0.014255835857727937,,-0.020726182288467714,,,
EFNA3,-0.04786925847722413,-0.02943751008130021,-0.08702243280292084,-0.07136916460094696,-0.05627966448460554,0.04265065384414131,0.05246590671380578,0.008299965251525487,0.16547060412153097,0.03772951181901748,0.018137556395598987
DRAXIN,0.0026580662256756415,-0.0097953920390798,-0.03141580925494943,-0.011272873218347489,0.07069572933504392,0.010571261115394913,0.06276051399100119,-0.005938967596398236,-0.08490341522690036,-0.007762330585128955,-0.0545666842625048
RAET1L,,-0.011732186432751321,,,,,,0.01037281565098746,,,
NPTX2,0.012629396497110828,0.02802504019934433,0.07108421805923479,-0.04808261662850383,0.027147248077193997,-0.02385162108145867,-0.03427276308775873,0.024091933815162486,-0.036909638864271635,-0.04305985841086091,-0.01107453253620833
FGF11,-0.05115733893915316,0.004344365318277841,-0.04884830125921086,-0.040205132519457336,-0.03116235157344353,0.047663137866377846,0.0333574936323291,-0.014406870480481677,-0.013860058370308946,-0.04260571066760582,-0.0017881389377372092
CD59,0.06952844535353307,0.004556098210448192,0.09265476588632976,-0.0006541015099594012,0.021292666852463903,-0.07757322154072184,-0.0551218501376563,0.021400518220650606,0.03481784333686291,-0.0053248452714877055,-0.026311487340336972
COL9A2,0.06254124296894621,-0.01963343094950385,0.031128236984463264,0.07966612718160752,-0.008595363786333089,-0.022264512534334903,0.060264531090118506,0.03645250093676059,0.07251234070713707,0.013513673128780702,0.027627967396053332
DLL3,0.09467819911956743,-0.046639221935877884,-0.004358284622915823,-0.0449921358939134,0.06408488550661348,0.021207424637645512,0.08727243819560968,-0.006082991958855983,0.07758857542621311,-0.04422532139634877,-0.07031518998664722
FGF5,,,-0.0308794771929166,,,,,,,-0.04262519102706825,
LIN7C,-0.09601298140246003,-0.008161729464255137,-0.06647999441783481,0.03840216580704603,-0.004711202601977325,0.0061349629856952735,0.03354195439831315,0.0298618282663899,0.05456265272706275,-0.05195072641211245,0.019326412261927706
GDF7,0.10349192753155448,-0.010740765182661509,-0.05676128207313128,,0.03178055946597829,,0.004785464148555971,-0.015021003226184241,,-0.038548369007625254,
PSPN,0.029266524362697898,0.021124665035650664,-0.03105567499467449,-0.012184615063761053,-0.013039749332934787,-0.016906923436210194,0.01997085889585796,0.007333916990072569,0.018858124811396235,-0.0687599362731441,0.019155691801993606
ANGPT1,0.04356128949628018,0.04437729487757064,0.11318172431491505,0.12433779641422425,0.0364427698121357,-0.031119827647872893,0.01379702845994973,-0.0003502462807590023,0.0415539862244125,0.08767672513606939,-0.10028040647207828
PNOC,0.05952714409583386,-0.010459188960494152,-0.04056607467467458,,,,,-0.01780801283064387,-0.058128470112871033,-0.027726547635842987,-0.018925247188008473
L1CAM,-0.037344593177650626,-0.06461099434956608,-0.04292543905815968,-0.03234364428068476,0.0357792185710339,-0.03311600146142578,-0.02360166321539672,0.0410983416241249,-0.062495404876707454,0.07965881499911237,0.0524789920842688
APOA1,-0.007036986999270444,-0.01738289722456515,0.022093655964690366,-0.018341205614692668,0.03187738161399089,-0.01752932213419937,-0.025311134332028612,-0.002835119949120736,,-0.009834387976280529,-0.016483489465033845
PSEN1,0.08782527117525278,-0.03426224700244217,0.16966510424919712,0.015331748989248953,-0.007240739975763362,0.05057136826029863,-0.009727264507701014,-0.03373382920207359,0.03618653568400004,0.003922276269833627,0.06022924775393708
CALM2,0.039671319403628245,-0.042031001272799164,-0.15965794701471603,0.02933834908981881,-0.03871133035638872,-0.0007563311082986211,0.05225239050067207,0.03441100126273889,-0.004427928914146288,0.0930626772492702,-0.021761723448833096
CLEC2B,0.08988833060060032,0.033118898498539225,0.10909226195318084,0.08490275957530162,-0.04462697573655997,0.03914848896104318,0.048159672903616564,0.05878402225865798,0.09294122894559835,-0.01515557042796531,0.10051469027879868
NTNG1,-0.045287778739286744,0.015020328442641591,-0.00033839485609967346,0.05908579186432394,0.021454473877911003,-0.034593267650949056,-0.023222404094691666,-0.04746540839698968,-0.02449596846032,-0.0892682624638052,0.08638634731099522
LRIG1,-0.015220491239269043,-0.02785737382834908,0.07970767588258897,0.0007546496142783399,0.014577197845664218,-0.027881100239716256,-0.12465935449989857,0.07070152075487399,-0.031046938740567635,-0.0028403323565661543,0.10295211255987528
CPAMD8,-0.021882560044248534,-0.019880268235847157,0.018225577339636253,-0.047003352340231584,-0.04495257065573497,,0.04663616920057084,,0.1014180077517019,0.048658506942287814,0.045358826674503
GHRL,0.04869626743534655,-0.0097953920390798,0.03219281895656947,-0.06332854448002698,-0.05896845675530972,,0.0008183252022063822,0.02955989147107901,,-0.02409492580757569,
NPY,-0.03210256962082822,-0.018973471556274674,0.06747397274667764,0.0030280630745233303,-0.007080966164668583,0.0964022420090712,0.07339113304094907,0.000956095692095284,-0.05458499333242217,0.026685667036749048,-0.01441786761290148
MMP2,-0.003409395979803847,0.012494764508644025,0.06902098294496549,-0.07392287204465096,0.08544670725100557,-0.03167469828867284,-0.0064332373475097645,-0.007943253404709407,0.02913033969267284,-0.05355899567487379,-0.06472914760532142
PPY,,,,,,0.03508870588926108,,0.015516036127783935,,-0.027240619885506814,
ALKAL2,0.09719672161723363,0.0077232156542443005,0.058276237959459395,0.04677578343840852,0.036802396596923935,-0.025305236183765692,0.018224615803558858,-0.025986535415930677,,0.01592916553242594,-0.05209384399018522
CSF1,-0.02554127272868645,0.04236700900991668,0.12344615416801905,0.019224910971245044,-0.01604569544415583,0.05386046995242192,-0.0011897216747381516,-0.030463650644024096,0.08361039765543311,-0.08536344105033554,-0.04984719611507677
SEMA4C,0.0035403943823453837,0.02340896749416462,0.09861926583734018,0.06772005950741394,-0.02064675786934223,0.051719318672930885,0.011752383402722421,-0.04371688534928323,0.049906478036673016,0.061602701789590174,0.07043882812161666
ICAM2,0.0024072726209703422,0.015134913075688127,0.043366457863665095,0.054383339839488516,-0.010749451502920003,-0.03701973997532468,-0.01841199883141352,0.0026113256555066375,0.019414958033657077,0.001055921837458363,0.05875873272708913
SYTL3,0.006417661624952665,-0.022067279612030196,0.0892235219864378,-0.0440627967792992,0.01457123944902643,0.0518420062751501,-0.017938589519760104,0.011273616787182025,-0.05103660965869662,-0.04075331216174659,
IL1A,-0.025427183081114,0.004632024837732344,-0.06890960259802058,0.011413890732168043,0.05429459390147481,0.02626032119041811,-0.002993461933790487,-0.023959269704389816,-0.07889496170797089,-0.030850700985944286,0.07070297951989103
HLA-G,,,,,,0.056049116062322435,,-0.0004071734126466242,,,
PGF,-0.08886747809202074,-0.017711789270328383,0.021705157679951556,0.11450817632554909,-0.020898318572607127,-0.01640068523989713,-0.10148651604865633,0.02896003012611893,0.11282754723342266,0.010371611004432926,-0.03866769027857892
LGALS8,-0.027987063319844123,0.029963067717207702,-0.04923644440928086,0.021756277262645552,-0.029805151427991988,-0.05107420394472773,-0.007985071169481274,0.03954962159246165,-0.04167796492780198,-0.03792395550095595,-0.07887836449978372
DKK3,-0.030278201704500518,-0.03346847276597866,-0.19857213674525526,0.11939877372573264,0.029377177106010618,0.027670760710094437,-0.06807285140136178,-0.009920341392699698,0.010523853879362775,0.09243192136656785,0.021259260934041173
COL16A1,-0.11990279896661038,-0.04643997730542736,0.07891705602521243,0.049242985621773254,-0.017998223018174223,0.002786647508612868,-0.03171759765160659,0.019023227617663244,0.11191308864416069,0.023576940536414674,-0.09039980001411348
TPH1,-0.014991781922118735,,,,,-0.009594624772418018,-0.0060109857916182795,-0.02536249374230665,,0.03863339735805986,0.003495207115850836
TNC,-0.0365993120965822,0.02465175542659665,0.09167714027669241,0.07499125775960168,-0.03291249684865343,0.05744737165430325,-0.02984252635176551,-0.03015238114737281,-0.0485239004037985,-0.09583527094577049,-0.03945028649364573
TNFSF9,-0.021882549658429503,-0.016361262901553448,-0.040982868612661316,,-0.0345150622824419,-0.021744107787313085,-0.0513040693226171,0.027043675727090308,-0.11504988321404479,0.04092193540515284,0.051886740207323374
C4A,,,0.008162631562982386,,,-0.015871247898842054,-0.011747369417866233,0.033114007622562655,0.08110493005917503,,
CNTN2,0.1528949628548049,-0.03464644437220409,0.1544635152393352,0.03963373535486437,-0.04481877214035853,0.013718049312665388,0.08174609463023251,0.02316298559676692,0.05181616128770094,0.1283284656083972,0.06422949168806896
F7,,,,,,-0.01999685600602527,,-0.015021004678678548,,0.011331214491635119,
LUM,-0.008597931467476845,0.03401580259324648,-0.022857419677454298,0.1323397735407426,-0.029527754898188655,-0.03216558400787027,-0.040539986390302325,0.06204770779743646,-0.019364925267254605,-0.010748603333465492,
IZUMO1,-0.02090946940939118,,,,,,,,,,
BTC,,-0.038885564691692805,0.06682103059467331,,,-0.01446702230498767,-0.0634803742144546,0.1626106859598262,,-0.012617203048016834,
APOC1,0.13949759458255556,0.035282089334484235,0.17678409074731602,-0.03152563364628319,-0.04263017133216606,-0.07825757855810447,0.06715659969106354,0.03466997845162307,-0.03340726406930356,0.04770927124575294,0.028724101060476397
PKM,0.10783285339922674,-0.01948175784502269,-0.08945322033248432,-0.040255292113378104,-0.021817189030165832,0.030500419544053952,-0.06618200842603736,-0.03624112109345871,0.020512860954995275,-0.0849077095124253,0.04676444467389999
TNF,,-0.014320646677748643,0.04005594154635391,0.01343332398602514,0.10297846707031665,-0.014041673011360455,,,,0.011684345218915666,0.022006842046689585
GNAS,-0.06898774710433371,-0.021052740589650554,-0.21352647104179087,-0.06663099874834828,0.03193735676381638,0.04237081724605679,-0.07458333755632565,-0.006968755557310785,-0.05052510989275194,0.04841818367168038,-0.09380797690752678
BMP8B,-0.032678303103020355,-0.009508762196294469,0.16779482286618336,-0.03405373369768063,0.08439277463971798,-0.03904818259952323,-0.027640268716041843,-0.0502731396344961,0.06705442026615921,0.0541000700383314,-0.007733813945503626
LIPH,,,,,,-0.014255841100677577,,-0.023854019808652465,,-0.004990533961311655,
CCL28,,0.0138376847825612,0.05263236796297426,,,,0.02491423725486542,,,-0.014862750372905374,
PTPN11,0.021196646809075327,0.04340145961604521,0.08749551109960545,-0.09079041922829742,0.02240799448191198,-0.09693762029247656,-0.012820441792309723,0.03116101380884456,0.05135379098834983,0.027813186027143562,0.031640442535890996
ADAM12,0.033673500995447074,-0.010869388928555912,0.022213027134845718,0.056962318269599854,0.013104559288391408,-0.07921397167143819,-0.03459332151060396,0.013222264794521632,0.06866557772753208,-0.010935118977504342,
EPO,,,,,0.003320794449024772,0.011849689725937532,,-0.014371076930025106,,,
EDN3,-0.030731459538714777,-0.018880990521392683,0.0160132837468278,,-0.0028418875267204073,-0.05048013380534451,-0.07507024019880391,0.09065767105210502,,-0.0023220185376437944,0.0028189059002019707
CCL22,,,,,,-0.017522524307678713,-0.03786092925101587,0.04700988159951313,-0.05406708082449122,,
CCL2,0.06598418085346515,-0.008125200364751924,0.15074283882089545,0.048418667692005715,0.017605268117731807,0.041200772873765654,0.0022581281841015572,-0.04535469221886058,0.09924847778714203,-0.16054051030146926,0.017379137735756143
DSCAM,0.018675865565035202,0.0648470937866297,-0.027850375982416336,-0.04807003436253997,0.006527844376910412,-0.03127652832693906,0.07850540210936914,0.007209212927493702,0.03257212316238866,0.062277160001146296,-0.022700165638264817
ANG,-0.06920515605294711,0.043296914844631974,0.05742506232654776,0.04988660644271688,-0.02109258629244669,0.02085198554829502,0.018565645757471688,-0.0291950291749817,0.04165428180316802,-0.02150136875586129,
FBLN2,-0.011733015152381756,0.005625557542290866,0.018830254158924135,-0.02984166349897819,-0.0183426424982412,0.03882959924157443,0.02650133640979632,0.07509700882185201,0.12356744745537268,0.01329424494495267,-0.03912737097833451
VTN,,-0.014997318356887182,,-0.039863704110088084,,-0.017697222684717687,,-0.01860860496034586,,0.005758953420354661,
VEGFA,-0.053158931497520615,-0.020325472683183646,-0.028591885868145074,-0.027947031145544143,-0.037362041229768446,0.04502356058820398,-0.06006600282836062,-0.09225793260385784,0.10830604345844691,-0.14267694850265292,-0.002540017229505779
F10,,-0.01776716181582016,0.025324718863971956,-0.007782537475442814,,,-0.036878502670941934,0.035090143370688345,0.05009817307103054,-0.019414877271811546,
SERPINA1,0.11083061452822632,0.0038547775199187866,0.16749226682005627,0.024947407081059,0.05236873900234015,0.005232608253977432,-0.0058725873986818335,0.027154669636476572,0.036196378669129635,-0.03083487938590869,5.2542518926442716e-05
VWF,-0.13799495899465689,0.024837346572093008,0.1396883598184476,0.14359290649349213,0.0686886896118683,0.015689053074753156,-0.1420369118899865,0.09820778595789618,0.0474614925527169,0.080044733032645,0.004924678667059667
GDNF,,,,,-0.04518797391287116,0.06869986441984152,,-0.020123869275345877,,,0.0015515793133179937
VASP,0.026340889657143287,0.06008712974476509,0.008980355287060498,0.0904368996394298,-0.0058129120638916775,-0.007845721514623058,-0.061562916556036545,0.04885816238184468,0.018408207761182502,-0.0650743129827517,0.05115937069666391
ADAM15,-0.050532465808142725,0.06278303432968356,0.11071924942319754,0.03604922168751886,-0.033483923728137924,0.04201477962204919,0.001271433106095724,0.022095377238691604,-0.025043988772106274,0.016817677132714662,-0.013415680698960361
WNT2,,-0.012760403703285591,-0.041134486979645425,,,0.07180534383953756,,-0.017255690671473416,,0.029375815720957002,
CALCB,,,0.049131841895563876,,,-0.016807136298600832,,-0.022448247297101945,,-0.014225407110233314,
OLFM2,0.10919822281652872,0.02711875013737426,-0.08836518014355957,0.012510462118859804,0.046518949561283066,-0.05006153864425547,0.03443215616179191,-0.035275353571577336,0.08914794085944709,-0.034679068243825106,-0.022511361521199834
MFAP2,-0.009935989102541953,0.01451966512281892,-0.013742806511522807,0.022971343677597664,0.013364228790950347,-0.006039354563628817,-0.05490760004212697,0.047588349056140955,,-0.01659933509681907,
HLA-C,-0.18559949974745385,-0.03429084116195351,0.19998806370665606,0.009106582263612233,0.0006098363204365201,0.0488595159420502,-0.08869316303062345,0.007777500032694441,0.05099811024818814,0.004314321768944672,0.03726777533192876
THBS1,0.05583751340196413,0.054947126133379105,0.08084667108598763,0.172790713416213,-0.012672770873058816,0.02772097025474393,-0.0038487687430418913,0.013921222053790292,-0.01998292795364682,-0.09424743945035396,0.02822602683996365
HSPA4,-0.017927377089255476,0.033826615029993845,-0.04184697785265889,-0.05539184127126593,-0.08257382406341905,-0.012123162456819467,-0.05395645658692055,0.05749520772333561,-0.043273074593642026,-0.043881444132707795,-0.08099345890710559
LMAN1,-0.03191691681080327,0.02124096685761553,0.07663228058438921,0.023130823277632932,-0.047130354525871186,0.028148657571882146,0.0038047559827346536,-0.03757110006345966,-0.020230476118959027,-0.044918988237336685,-0.02982097235348586
LYPD3,,-0.01490237290449221,0.013039207879510439,-0.015645289081336233,0.07043373480957035,0.020149065099541726,,-0.022888570136295954,,-0.010586772308697997,
APOE,-0.11773874969207955,-0.008796284227474931,0.14937559825327487,0.0016784140684534612,0.10112136881563524,-0.04902966205615501,-0.12165549332092655,0.054743962705643454,-0.04277784695073608,0.10342420368584067,0.03679016167028043
SOSTDC1,-0.021882558226729135,-0.02299815704076791,-0.07370297089520032,,,0.021505466407470804,,0.011828758612165027,,0.05768613287735047,-0.0027386380628653087
ANXA1,0.1590448198233899,-0.015413171859936181,0.1292673566508865,0.0783026800681881,-0.0376608125445184,0.07429177328231773,-0.00026670993443312914,0.01942794173653318,0.00665512359996052,-0.08109938402846953,0.06226826393479553
WNT2B,0.0443648968139303,0.0340356917942408,-0.0851320808957689,0.13729135258953098,-0.011682559288438083,0.004287873902725634,-0.025803149285059886,0.06887005140348619,-0.053927701811492035,-0.039232494234348214,0.04378117682132389
AMH,,-0.012650041376009164,,,0.005739301240896458,-0.029935058660046178,-0.04068872582621563,-0.014297092713293035,,0.07038464277150024,
GDF10,,-0.026104094969665575,-0.05723945379991245,0.028729406719714978,,0.014226845948895821,-0.028949042255979964,-0.018814730894519013,-0.0474215978646606,-0.042394460309609826,0.004672530411897382
EFNB3,-0.026984098463426618,-0.03333465396170704,-0.17798892178698833,-0.04465853757698613,0.019198531357726947,-0.020430860179219072,-0.06322897352526473,-0.040174774815109386,0.0904680298360053,0.012548949229004397,-0.000514203835449261
LTB,-0.0603553263116332,-0.025385730873478785,-0.03396562830714253,-0.01891043652393339,-0.029001216221816534,0.007624223981825876,-0.005459130654855289,0.09421231981734557,,0.06754192182215403,0.10754589575546433
ANGPT2,-0.043411030538993235,-0.03727890674481702,0.04508460189001425,0.11032808802021425,-0.04624173298437618,0.006232437425539845,-0.12821364548230293,0.05028145595117769,0.0198607344715046,0.050225367032947416,0.032164599881061455
NRTN,,,,,-0.046282885166387226,,-0.05574121493962693,-0.012796412833528368,,,-0.08751189682879697
ADAM17,-0.01953878610747223,0.050750564937575536,0.10919721060677816,-0.014879027709354972,0.02879051489177985,0.0058161383446688406,-0.04490813120532826,0.002176589778091439,0.03726032594220871,-0.033058273902250926,-0.001177815091937435
LRPAP1,-0.09575143063266502,-0.016162964457977668,-0.08532476071054261,0.018122504708123176,0.04688793494007927,-0.00819612716816677,-0.1071970453888932,-0.08650372315020657,-0.03321691023386242,0.04950091400745895,0.03541771175049066
NID1,-0.07637008461470159,0.01702660804196497,0.07144282985951013,0.12677967523021774,0.004179800506861756,-0.0009163775107997956,-0.1019077974348803,0.028235852034338704,0.05136221152349059,-0.004679316789790033,0.12150264717707038
MST1,-0.03950224677255013,-0.01452653024865733,-0.04366226182398381,-0.029453476817547907,0.1618359962741999,0.027919966710857384,-0.02804104529836908,0.03537805044553721,-0.002657495959341488,-0.025228756984025907,-0.015353775722012514
DCN,0.018232881862072076,0.015544459924224223,0.0779222964027183,0.14454348840314948,0.01284312440682729,0.0066203893790622095,-0.1112029825417152,0.04556452585334109,0.05549301725387597,0.031009637768119082,-0.04080367615458409
IGFL2,,,,,,,,,,,-0.05351481567771425
COL7A1,0.04604732553533034,-0.022932685091792603,0.041179736511324394,-0.021716406147143336,-0.03661442477043641,0.026412601799826872,0.039526290952931475,0.016876570927503394,-0.03127037586224092,-0.01737348588168617,-0.053395540610489324
CALR,-0.09085913647338752,-0.028546260494568067,0.11890527225746751,0.058849757563520004,-0.0176111575191182,-0.025155022185644926,-0.12824224648976656,-0.06533702870176285,-0.05833414584369222,-0.1541592994605355,0.007756090566557208
PIGA,0.04758111593009123,0.04184486580131663,0.054592118946699755,0.035461832704653334,0.05767139396440145,-0.019035288809557627,0.08502379045854822,-0.020862754597277246,0.008587394122015706,-0.05647367427256579,0.06820748498195628
CD200,-0.04801909684183788,-0.009400449482661681,-0.10263200287514136,0.06851756025557004,0.0012411821969611876,-0.004561969395843057,-0.05698223961191652,-0.007924222689454344,0.08972638080113482,0.06112308174931534,0.07595391803251922
GRP,,-0.015647213389689666,-0.038708784104412385,0.0731966350573656,,,0.038780413274512766,-0.0140355733000328,,-0.039293504439050976,
CDH1,0.027061008556998632,,0.08530678845973333,-0.06094731927697215,0.02830755224968646,0.02816904872571379,0.008369304677536684,-0.04008060854049976,-0.034035934394052884,0.028747315743512237,0.032720956428400394
LPL,0.03051649913347213,0.020830759598051442,0.06170722085932644,-0.018991966221267906,0.012020952159917017,-0.0023667770328454447,-0.09756163973986197,-0.016440872806536413,0.08334428829719318,-0.10458926283990894,0.03210537719151338
SEMA5A,-0.05787010681174243,0.05789302987303912,-0.010448249272959387,0.05169779003036815,-0.04823184069269202,-0.0013392362693247916,-0.0665736399046699,-0.07744835591366214,0.16289136740862412,0.03123335479549172,-0.04437405415558688
SEMA7A,-0.006809154183830448,-0.021184201578815245,0.020130052285343245,-0.00134045118961324,-0.08369514896726739,0.07326064688181291,-0.0807456035792902,0.02197075340514142,0.03290523559377954,0.038030653573354174,0.13530148353820337
SEMA4G,-0.007509191377589205,-0.006617547130815078,-0.05558631454256724,-0.07595563299749666,0.08043553714623794,0.04005134483309324,-0.023122970438570742,0.060845231557368776,-0.01584287075757892,-0.03826340911212159,0.06600699335256181
SEMA3B,0.11466675203228824,-0.03884575132897442,0.1703023653381015,0.002482979907361162,0.08530951647214319,0.0026524012577117187,0.0328299890015069,-0.0051509391675928235,-0.06143360328691167,-0.04413968203466386,-0.05324553066600283
RPH3A,-0.10729590240045207,0.002240367820139082,-0.10730653930269797,-0.07570780316157232,0.00986858077486849,0.03824904033629667,-0.05078905759739664,-0.028253769807404384,0.10772425420747808,0.09009058358357407,-0.03673482172497492
JAG2,-0.014340373406143742,-0.006689469727631833,-0.04613222616737156,0.106415819985073,0.038170331830331874,0.0025027302700121727,-0.0684971610302341,-0.004418580726932037,0.04050357018958484,-0.0172178611751237,-0.031316878012737547
CGN,0.009525608006538663,-0.011850579446130004,-0.03871962545509208,-0.02172908325019861,0.01099827856301911,0.015589647152883482,0.022677683566966405,-0.0263677077652184,-0.017269322778897575,-0.0022258804058666007,0.04904443798717797
GDF15,-0.08103431460552359,,0.07923808690943326,-0.02546306418475147,-0.10571604473725416,0.028607930047883597,0.01047650081430641,0.03282892826539655,0.020243264326928738,-0.1115806951909133,
SEMA4F,-0.02762427630349711,-0.013782600611113522,0.029202329156854785,0.004414025944374389,0.02304025418133462,0.032916817296889556,0.003942711156690715,-0.00228534311605442,0.11299049849654343,-0.017310716939096752,-0.07376430312252366
NXPH1,0.01389135739434616,0.009387806058985773,-0.04195052897532199,-0.0125514197747569,0.06241368099675701,-0.028447626272368083,-0.03061453515094492,-0.03454886382700002,0.0939683921762542,-0.0383378392585973,-0.03987571829261129
ARF1,-0.07955311191651644,-0.01756720060348033,-0.05325006231138673,0.05709442246442091,0.02939627157879287,-0.055792476662101145,-0.04928996027130938,0.02640391624019693,-0.08829016274477235,0.027924921362508716,-0.028432336433383987
EBI3,0.04785464555118152,0.004005845969605127,0.13961324069565897,0.024999609395442927,-0.0225018086276006,-0.0010584436020075502,-0.03372730408730744,-0.006779041281509673,0.13440948393651664,0.08958479768611327,0.013737385774695193
TIMP1,-0.04464526114723694,-0.010105490941947067,0.14496658501732979,0.10044632272186206,0.008435478018557322,0.034889405787432326,-0.026378716977183882,0.010645942111857425,0.05781491880493746,-0.10760709055943042,0.04667965832425144
SEMA3C,0.10238437301638735,-0.006162852510130872,0.00768792272595459,-0.0020760356960087896,-0.08467442880014163,0.025388339728958056,0.08986295079684506,-0.042393032803373074,-0.03270092485208029,0.1031843268879566,-0.03170116701531708
GAS6,0.010391074193698764,0.012105834612914798,0.001163834534823843,0.031984344637907204,0.014507420658662878,-0.04773012377573331,-0.05458166025160807,0.04327470055233545,0.07642902653923501,0.09232064359817702,0.03401089249839998
MEPE,,-5.062141257095828e-05,-0.027360267259383765,0.11071492973416389,,-0.02679371435803594,,-0.02165934478699654,,0.049789029201505734,-0.03216480004254585
SERPINE1,0.04629796438813963,0.009306819611725898,0.10695396126023045,0.038989204058296346,-0.008760316452218959,0.06436542611868407,-0.00831345886125758,-0.005679871264808489,0.10144337985269566,-0.12649031619309237,0.07861784099900578
RSPO2,-0.023120177623190734,-0.0001347765014148138,-0.1263674359533799,,,-0.02164948850654943,-0.013214066291777977,-0.0163836048735142,0.01667353433879803,0.02904039961240155,-0.0020093179974422616
SHBG,0.010941794839172637,-0.019206375940876548,-0.03555147385312697,0.0061268621658834245,-0.06149732559784692,-0.02319835740364388,-0.06493957795748,-0.020366674515151284,,-0.04746964252267684,
LGALS3BP,-0.07762331277490682,-0.03408162630273026,0.20785182946671107,-0.05712297367601105,0.0026023433618341625,0.09606206895977049,-0.029653362790131206,0.051048741545839944,0.00863249061985786,-0.0851602682152302,0.09026886882339943
LAMB1,-0.01976138122531191,0.019951298926157417,0.014284817621141619,0.05948465323672727,0.01847607943990428,-0.03316650126762548,-0.05267281113882929,0.006786641210996999,0.07700002033227042,-0.01285241434080159,0.023475029875851226
SPTBN2,-0.027742217777023747,-0.023004008145476464,-0.12063668404425162,-0.055884332962964245,-0.04533189000171909,0.02175020294145715,-0.035175027661029715,-0.0028880910327848943,-0.03069081380423503,0.09638878644603215,-0.0075867703820433315
COL1A2,0.007364030005759673,0.008518167793151758,0.11238447634100819,0.16264979693795084,-0.04374531052920423,-0.018878964625931572,-0.050048810031416875,0.025191580625858224,-0.025482366353934825,0.00866749598725977,0.07936024609015342
DEFB1,,,,,,,,,,0.029262953833309766,
WNT11,,-0.02312865816325021,,,,0.004576151154312363,,0.11428576201653544,,0.056685144346675244,
