,UKF248,UKF259,UKF260,UKF269,UKF296,ZH1019T1
IGFL3,,,,-0.014158630043471919,,
BMP1,-0.0208935123793173,0.035046996811773666,-0.0022311740999582065,0.041235931495469405,-0.03784903653972348,0.03154290138981117
NDP,-0.028301412759283176,-0.019090168655983293,0.04480268960973016,-0.012270496713106632,-0.054576675057084634,-0.031165168458326977
TNFSF18,0.012134573269964678,,,-0.021025140560834134,,0.04511422649441454
RTN4,-0.0013028192864116325,-0.003015223768717554,0.029372460381982473,-0.049278617465757124,-0.024312385966251508,0.09291332812759624
HEBP1,-0.002521527058724235,-0.01568675834341461,0.002624189769105937,0.02241782489195166,0.007449639356325285,0.012092940979376557
WNT7B,-0.030550570639586775,-0.011826133026001091,0.009923784253094524,0.03482671379902669,-0.013741240571080525,
PTMA,-0.03871265756318619,-0.013060665964451015,0.011071838050292899,-0.0511804372965824,0.017709793406061894,0.08520638497898253
CEACAM1,-0.016909166046845038,0.001715579873350177,-0.017528510716406858,0.0016638746619772875,,0.09518752858236929
PDAP1,-0.018835203349257666,0.031068618246427957,0.04115169826894999,0.0393657261374144,-0.04401854239981498,0.012752533738135913
QDPR,-0.018789839188110967,-0.00981452519355371,0.025979463950532605,-0.07547631747255669,-0.027470259077706574,-0.07373927040588707
POMC,9.418298791772953e-05,-0.015223984282903526,0.005648551445563148,0.0075262692019272305,-0.029149824876335825,0.021520115495731167
CCL18,0.011677075391641135,,,,,
CCL17,,-0.020346440059892824,,,-0.017007803773087905,
VEGFD,-0.004629048769426728,-0.02266818107840901,-0.01677028662145937,0.00870039180125471,0.07939884860184397,-0.04281638131951303
TNFSF13,-0.015923528161455276,-0.014034518986539268,,,,
WNT5A,0.0733983190754121,-0.007853703930909058,-0.09780931446400959,0.0192187001190708,0.010476136707237352,0.08514953081311236
CXCL8,0.06450891452276061,-0.0024072959016755886,0.018798205598462164,0.07861122407264814,-0.011617662633076387,0.03291147427708391
GRN,0.044265888404777264,0.0022053834411379473,-0.023116401410595025,0.01186130055076784,0.0028588655111030418,0.05365765672016369
MIA,-0.032995783934473444,-0.029436505288473767,-0.03508471433811458,0.022775425750554218,-0.014188174039774862,-0.09538146205554668
COL4A4,0.058950098546232725,0.016063362512761147,-0.055595302670157644,-0.01395227898116025,-0.011893330270875531,-0.03352606980890115
TAC1,0.012330432785344195,-0.024077710301892315,-0.00031594879474601507,-0.028732325194200454,-0.003883168592754152,
RARRES2,0.00985762745692259,0.017739583244024824,-0.008519669067104335,0.057204316085479046,-0.05370171782018826,-0.06639679946994344
FGF7,,0.027828174236882306,-0.03211022161162807,0.10085810373169772,-0.0018256536391303999,0.15853243364027664
HBEGF,0.03617667219751032,-0.0457094467038479,-0.00936907825304498,0.038807016360873074,0.005372127056486475,-0.015239773979245228
CSF3,,0.07144976194852583,-0.01702423931079569,-0.014761242614044698,,
PI3,-0.022199185399465603,0.013686697399112558,0.05009602244913864,0.030579912583041484,,
PCSK1N,0.0016417070402019733,-0.03413379780448902,0.04544003046909939,-0.006258084798373929,-0.026185859941527966,0.05261133177022854
NTS,,,0.01794108169139511,-0.018143342822681062,-0.0010275481519986089,
SFRP1,-0.02595963509508931,-0.01775305541521847,-0.00042040623886793516,0.04704984739509196,0.016740675209141267,-0.04959940455648857
CXCL13,,,-0.01896004920146343,,,
MICA,-0.0400593004102731,0.06546992297580798,0.06952305611863041,0.07354058372210899,0.008281567717960337,0.05434707072271454
TG,0.009137028880418526,0.010868401761992327,-0.02152570492111109,0.11409362036839034,-0.0123084737321357,-0.013076716339728896
