,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PSPN,-0.023241257774027416,0.02805720770150341,-0.0022174869559581784,-0.028877277799944697,0.0583423419268122,0.041569723270545166,0.0566769044345026,0.009697502088613393,0.0971017551411365,0.00709391687588033,0.02000667642969075
PENK,-0.04807201379339231,,,,,-0.021576081655970053,-0.0091496546973895,0.21085322249516786,-0.01757428374605577,0.031156507185755224,-0.029331301243950156
EGF,-0.02629538949321575,0.08978392419683165,0.008015589179640582,0.07992436894942258,-0.02077640700531008,-0.037412063737681134,-0.013362407826448468,,0.0351660447306244,0.13482360361552229,-0.03929262069633324
SERPINC1,,,,,-0.020776408658119062,,0.012946925722785805,,,,
UTS2B,,,,,,,,,0.0453343187516324,,
F10,-0.0267004397654386,,,,0.030065056470476817,-0.02026323836586125,-0.0009870391202837386,0.01734217669414373,-0.0020116490376743583,0.032091429719388456,
FN1,0.020974266199615153,0.06217575193196182,0.03878620881521019,-0.048131372352051206,-0.04899803829697234,0.05303530889150256,-0.06975122837216359,0.14336785967044627,-0.1162036433812229,-0.04701930379243494,0.0919018501851643
FGF2,-0.027082428622739765,0.08357324325728971,-0.011460237692013804,0.024744654381954258,0.012935680153167876,0.02584054534409626,0.04013371718931156,0.04146929064611719,0.03611123456085237,-0.009539054631091901,-0.07914533585179166
GDF9,0.0520951505229194,0.045536061785299925,0.013073552207920685,0.050248879050299955,-0.007552963379995228,-0.025878669587511647,0.030981406073713805,,0.07645028347504086,-0.028085928605700843,0.04813119968731273
CSF1,0.04527624526175297,0.11661214071056601,0.046519130758353185,-0.03862408667768983,0.01269134368908628,0.0373132345652527,-0.011130412942159133,-0.006835145304771944,0.10475059295692847,0.05371711979166023,0.08242455256432608
GZMB,,,,-0.027376486707042836,0.0038329364545860414,,0.036240910434157156,,0.024010329248175387,0.002474158149054003,
WNT11,,,,-0.004831937360929682,-0.0017803876809490333,,0.018498434840052577,,0.08738768084034199,-0.0307343180361522,
GDNF,,,-0.04025721379888885,-0.0487085139593301,0.005645275228466981,,0.011864373647167036,,,,0.044593890965134005
FASLG,,,,,,,,,-0.011875376036083303,,
SHBG,-0.027100037131898333,0.07532802552903185,-0.028750164143692646,0.031104136932194177,-0.01934045758033223,0.030983174026184196,-0.004194783806447522,,0.026258341711174388,0.0952395031863412,
EFNA5,-0.03528266135468605,0.0026213381214253654,0.006663359994960368,-0.011766295935812415,0.10500182872096286,0.04532302187319057,-0.013689168900174407,0.05399918215844062,0.0621537359465631,0.06525306172058619,0.10035414601665031
THBS1,0.047335385278505185,0.0717010527806869,0.06445861993291462,0.0009976593874323196,0.047907522253404625,0.05874707290561399,-0.07968707037844276,0.05092020796883111,-0.11716090843873084,0.06352815322807184,-0.034012277077219
PODXL,-0.06150801223373544,0.16401665612049843,0.029699318195747587,-0.05614488945772765,0.056331824418921525,0.011988955270551174,0.031111487910622047,0.019098504611751124,0.029864907772382845,0.09509042981492498,-0.056338645720636606
LCN2,,,,-0.013192278225920378,-0.037501779169610054,,,,,,
C5,-0.023922817016544813,-0.1074521143539253,-0.014586081874567685,-0.005806185356579422,-0.006644522965111322,-0.00747196856061643,0.07054444858403441,-0.04583466339184365,0.05235664137062245,0.23622384349836195,0.07930014450399786
DLK1,0.040705329930184345,0.1422414865034492,,,,,,,,-0.06850787427831802,
CXCL5,0.05599274387088293,0.07286893061377334,,-0.05619756759967361,-0.01804971008958376,-0.0393976496119419,-0.0007433731828326503,,-0.02695298033721045,0.049594924418198426,0.10082291952944342
BCAN,-0.040107682351564714,0.08234835215503775,0.09084384314878821,0.11583203691634442,0.02878795418512618,0.06627452926677316,-0.05559526754411475,-0.005869851689028568,0.13576309167203707,0.101523734163123,-0.0009070689064881667
RELN,,,,,,0.03009677241522491,0.08402360724394717,-0.041252207599034,,-0.035988431585502086,-0.007149730778585837
COL4A3,,,,,-0.017219581689650345,-0.0321383239025514,-0.03051464141890419,,0.01810833309535281,0.02968638839647266,
GNB3,0.045528313678116,0.01791415587971637,0.07877177607786105,-0.0347741175953231,0.043910146061977386,0.05323220485707944,-0.01444595825244047,,0.07215729586558749,0.09046997519893335,
PYY,,,,-0.02553102076001607,0.005546787483799819,,,,0.055745380559549126,-0.026444433042121004,
MSTN,-0.026295405312012337,-0.06418989445790613,0.017937344985037955,0.08147857389824603,0.012333463073969412,-0.02197862677980217,-0.007626006469011862,,-0.0007754292525461794,-0.025242473145949268,-0.007647956339137149
COL18A1,-0.034093222391733825,0.10814269492043267,0.007403451014782164,-0.022928211109878277,-0.02456220563856026,0.03536128807354866,-0.027052354349314144,0.06504623666121202,-0.04387300966170332,0.0434104986410438,-0.04216774392676655
FABP5,0.08170740847672538,0.07821907892209082,-0.00030028393096868185,-0.0038277282477841546,0.09389666300835046,0.05128473049333552,0.07238718263077334,0.029600480747818684,0.05413029171269971,0.08676824254344574,-0.11248855153398796
TGFB3,0.02754420365062805,-0.05495127489812218,0.025978170730659972,0.04004154947247339,0.039428855085416555,0.015999610061694362,0.03160420207934605,-0.04858498230166302,-0.02847571189938879,0.053982142147694354,0.024989864808297207
BSG,-0.004751922229488745,0.09666672330978059,-0.017862484632861518,-0.03312426384812406,0.0014803391671175535,0.0984262856116324,-0.05652989085671997,0.011045276747842201,0.046104607228250216,0.11588221011896191,-0.015062523140134357
BMP8A,,,,,,,,,0.04484244725463631,,
S100A10,-0.09449897653889047,-0.052674456946092726,0.03631649045979309,-0.09396708613493486,0.04521094550372371,-0.024372778736260592,0.040953851448605735,0.05000957969894649,0.016894397203881147,0.022744702695443358,0.0049535921527395985
PLAT,0.004764170154619812,0.0853676498110631,0.0251418547346048,0.012871533455581306,0.05882603095818967,0.08336338044488296,0.07196157679942147,-0.04760684376489847,0.04596214729401905,0.05687767361631122,0.0067880309240309885
SFTPD,0.010161668981324763,0.0747338111399359,0.06740376100972979,0.055003337146060274,-0.01103552107357591,-0.03714155600454102,0.04143974934316443,-0.010817135015470715,0.1251442545758045,0.13535355857099401,-0.038171930908965125
EPO,,,0.043429836914981895,0.024481647484964144,-0.024057477277104153,,-0.0016438399624979286,,0.060894745929504224,,
FGF7,-0.033043522819835726,0.11319135523734472,-0.018716022345367952,0.037538516914683205,-0.025216900583860027,-0.010209332478949005,0.06266178218901075,-0.0008251687652920298,0.08750304006266342,0.0301060507909859,-0.0040809378519033965
CGN,-0.007260727747824966,-0.02602282349591353,-0.016943225481010144,-0.019233230873896695,0.02466630823153938,-0.002092298635303948,-0.004547933044782511,-0.024130828302556685,0.05834360400292343,-0.010211891086852784,0.037801323714868204
FGF13,-0.027100003914536937,,,0.06378740248903414,0.027520931187648416,0.011569617135879126,0.03305851212141628,0.05355282604923466,0.14639017206570729,-0.019816446837471344,0.07987931286995052
CXCL13,,,,0.02250136990040156,0.06915987529588667,,-0.032322076440698136,,,0.16019600279207824,
ACTR2,-0.1155648635236845,0.027167726464987583,-0.059755812568128876,-0.005956740843710918,0.0045601962789834334,0.04872547189121434,-0.03980146406183265,0.08036930355311801,-0.07669154464817927,-0.07436188386818503,-0.06129898071493629
SLIT2,0.06914484493887815,0.003661069106494725,0.02641354416576649,0.06890084472757367,0.017512884285655214,-0.02407471618161307,0.023114000602345194,0.0877824918378822,0.010939164937576464,-0.0005933027622011933,0.09509810551140756
LAMA5,-0.017605443131243376,0.09533060894927303,0.03000510685872452,-0.04879478686654217,0.03504259740871845,0.07891330814954037,0.009911494666794482,-0.011349820838486154,0.05463891877847888,0.08416054030580261,-0.03206840845831322
TIMP1,-0.03212719542803529,-0.005264570836812389,-0.03909610572603438,-0.06750451507803137,-0.0350178077992294,0.0649966431716957,-0.05251267418733165,0.056132323696835504,-0.05958124109629035,0.024137456682507306,-0.03340713121028175
PLTP,-0.006858506969468804,-0.03138320408565799,-0.07968872897048968,-0.030984850663365517,0.00641677895778248,0.08195022834868741,-0.10962405231612851,0.07322089498123749,0.052031696654000065,0.09644274151936895,0.0072110593694779115
TNFSF15,-0.03154016010491979,,0.006728221975944387,-0.023558642233602413,,,0.024301741075496753,,0.08781620300613643,0.10369545324042141,
PRND,,,0.02130301981034759,,,,,,0.04322191652904634,,
NPW,0.05237345815784885,-0.03644041491556459,0.04234726772085013,-0.02685674602325771,0.08231005508609178,-0.019106802126309528,0.012520244374384292,,0.08128050373027368,-0.019037490951803068,-0.03003872805021431
SHANK1,,,-0.038334633779054314,-0.034628510256536446,-0.028892231600744226,,0.09377312469745888,,0.0510276043539038,0.01702602087010374,
PTHLH,0.03670389290950757,0.021900247327121293,0.020396564254969076,0.008172542680406562,-0.02518483906817035,0.03826969829723829,0.011277402459401599,0.026368747805747612,0.029510197072702662,0.055481582703219325,0.05556202277082882
SYK,-0.009933858029245372,-0.06701675402786159,0.06313796180205562,0.05003942792277148,-0.03443486651620186,0.056978432683187474,-0.0223437044426838,-0.01709396140285533,0.11162266793942266,0.012735051096419127,0.018474685025583658
FARP2,0.08512037868988005,-0.04265022501162418,0.13322601172985854,-0.007988117798465855,-0.021773632107016404,0.06715632557204182,0.048268938866921594,0.03150300580129675,0.062025277508798236,0.05141434856136572,-0.06864434795364688
P4HB,-0.001396008857033695,0.08888968280505286,-0.03239447034575863,-0.05788435124078789,-0.005957118393849231,0.019901974578153455,-0.04598347703978868,0.05856435256079301,-0.031142308971150737,0.008510579555535636,0.05511308629276575
TAC3,,,,-0.013263984837223975,0.06251429864353987,,0.09134919140546258,0.08467382036864124,0.11679886271835604,-0.046683838334930054,-0.04503860644147186
C1QA,-0.04802386574431752,0.04659612329963496,-0.05793154005883137,-0.039862517577612194,0.004153724207422444,0.0770493492559364,-0.06106846629912921,0.09416502526832485,-0.034479885144195484,0.055590322803442525,0.04365304413220638
EDN3,,,-0.0361222276640524,-0.040506488498207906,0.04219825301230615,0.06373411042087691,-0.0270174077452294,,0.0012943847586862325,0.03868078706128527,0.10288625734482902
AANAT,,-0.03619218076961155,-0.03150223312355311,0.06164228309779978,0.09794867688260557,0.02729732830075459,,,0.048868163760463885,-0.02901804083801212,
GDF15,0.10303836249163993,-0.0038774833074000374,0.018447674120705162,-0.035969868989745246,-0.006457915411545458,0.11727309588928295,-0.001865554223865228,0.009925020589004937,0.08908360933821059,0.170598533741185,
LRPAP1,0.005537044547758743,0.09489349685524369,0.054877005354122994,0.064868414096444,0.026880751636786045,0.09216562788639969,0.07934380016746885,0.024177844876321138,0.03903728541382698,0.017865564696078737,-0.025494943108189103
LAMA3,,,0.04187543253148015,,0.06730753846000975,-0.01934315868284632,-0.026305860700683116,,-0.024051265959795325,0.018188049238105068,
VCL,-0.002746477159872453,-0.045694230923814666,0.030432696081736856,-0.053613361693812735,0.004887702560173101,0.05851790986429175,-0.02667657869044477,0.005160838126960526,-0.06063820211465589,0.014254242028662087,0.00291994724634328
COL5A2,-0.0705893255578281,0.0370491153178887,0.0661483808872802,-0.002097455682990599,0.02546408128580482,0.05585783672453904,0.020496086939800026,0.02734969958778191,-0.05313097726702836,0.02642997402995646,-0.02372953486311006
DKK1,0.048155510846739594,0.051557503641756194,-0.011823427216796432,-0.021661152679592937,0.07800736297394988,-0.01736958392058259,0.0991062891655361,,-0.01346113949615438,0.10240442907632046,0.12056623095253327
COMP,,,,,,-0.02048733945386712,,,0.09973660856649012,,
POMC,-0.004776198825530722,-0.06712718022101626,0.00756843412753319,0.04482458629456787,0.05489719707365835,0.03195558502561556,-0.007211751620877383,,-0.0078091460871835315,-0.06283035786076244,0.05189163254459959
CCL13,,,,-0.01778977911785957,,,-0.013527744077521248,,,,
CD34,0.015893692258694924,0.01603443453947659,-0.005145367077287497,0.03571241630915684,0.08201494563487387,-0.004043327916711415,-0.016659333271569654,0.10548966684409013,-0.018499393058718012,0.0628360640530916,0.042054998704944176
SPON2,-0.05808713280304253,0.026617170325332333,0.07477957191231653,-0.027159638608372276,0.004585354508890954,0.05863746945681504,0.014873729656060476,0.15683260422406933,0.01851469939763582,0.07345021580476652,
THPO,,-0.0020076767535729023,-0.036122306971913695,,,,-0.0020217733629968753,,0.00718769462597212,0.06199603337387031,
SFRP1,-0.02907225687803319,0.027104200738820534,0.030605906453290747,-0.02244330471634987,-0.017938904162876617,0.013467078886824977,0.014179492054918096,0.09398697119258542,0.008389699222211187,-0.005600108392067217,0.07903196647486561
ARPC5,0.0008423229343494078,-0.013704048998954256,-0.025137631419739112,-0.033012457909333257,-0.02409030411079719,-0.00692699575153166,0.02116972255313949,0.04117837565316201,-0.02746482628449538,-0.014946986665196357,0.007285620921376463
VEGFB,0.0002731965513010257,0.050896226890526995,-0.0030724092140757887,-0.07326799008551607,0.04600441976393485,0.04726899633097387,0.005215882886609997,0.05986930158458502,0.04955699171068869,0.04370990662255811,0.03610854239176967
GDF6,,,,-0.022112250103782413,-0.03667624876436604,,0.06148893435955303,,,,
LAMA4,-0.017106263994271675,0.06080291127805359,0.04933123041775118,-0.033659632389482844,-0.011662132843276366,0.08161610534256548,0.023226413354186685,0.08908686448505175,-0.026603118079713384,0.05864868650816525,0.028724887970019347
NPPC,-0.026295390742067076,0.019646032315001675,-0.03772064466028826,0.016029603374838847,-0.022656508809493586,0.07021496453963068,-0.03701653241689979,-0.00671038823078467,,0.0881668156126476,-0.0049631853095022365
HAS2,0.05176489836376559,-0.05562026815093031,0.08390713504418211,-0.00041739251926176915,0.01177889279316898,0.0542458706805886,0.01895162318285807,-0.05623894341134806,0.04236318060667844,-0.008593428697383916,
JAM3,-0.00521351945777235,-0.07783992336328532,-0.09224777826958738,-0.04618199824858793,0.03441970926041095,0.027434659869908933,0.028002067730798597,-0.02603401914545882,0.00957823610983583,0.06066372319466461,0.05781719432223045
MEPE,0.021187971693763397,,,-0.033435728703209835,0.03930790885694498,,-0.0297084069619098,,-0.04210070313205085,-0.08792442538439209,-0.03400484316928551
ALB,0.004947917359098977,-0.01436503373850106,0.08673976061455366,-0.027592031719109126,0.015112578742845825,-0.0372708023489688,-0.01711156142668328,-0.02222593752889216,0.03425960532450901,0.029947596838402573,-0.03866845118047713
SAA1,0.046935779126808734,0.040370044432635505,0.04851785816243544,-0.08685748972312309,-0.01779397146705918,-0.04926003824793373,-0.05589312776845317,,-0.06666358285420547,-0.08492291982561082,
SFRP2,0.01567789643500805,-0.039665686020618394,-0.023252540852511577,0.03696492310302818,0.07394761123570961,-0.016240045990386212,0.01251273947034601,0.16782606618263965,0.022923512734664878,0.0107360513316491,0.07011059881309288
CHAD,,,,0.08643050917288812,-0.04964971224272412,0.004328274860268779,-0.012602920398562424,0.11079403946459962,,,-0.04553165855968349
CXCL8,,-0.05819186132798342,0.03622998333997555,-0.04299152495226263,-0.08317388332725027,-0.03152786742591783,-0.02355902786107651,-0.04803229158913223,-0.05516009623875696,0.05874523396517296,-0.04967457979961609
VASP,0.08704585641921553,0.01881098483701958,0.05320290252077841,-0.029389814673617804,0.005601580378362249,-0.030043004076761214,-0.02933784536204217,-0.05891295099151578,-0.007608762782926434,0.024804686631975596,-0.017866323298734072
PDAP1,-0.0314092815448747,-0.002347800534121672,0.011020775827628056,-0.037542204348015085,-0.014782573869089858,-0.04243943911841841,0.06624636670238758,0.09241865323758343,0.004480875485484655,-0.029588779065760438,-0.004657818237056342
VCAM1,0.019448501500465173,0.059093688824647064,0.075745094924475,0.010738433868215038,0.030897198502013147,-0.013913927617065553,-0.030680774903157768,0.03107560085327654,0.04813334322726735,-0.010165352834771536,0.13744063121323588
CALM3,0.00021555298022821014,-0.0619548460183001,-0.045546989560963654,0.04992201616126301,0.00048740777240883874,0.06842105647339729,0.13438444714155845,-0.04813235283908844,0.02798912080424328,-0.12859436697742657,-0.07638208677270827
JAG1,0.009520627458768742,0.07514234114967945,0.02664145281568952,-0.0023306017255171944,0.022755516645447848,0.025222968179885254,0.006952249965371261,-0.05177987495127837,-0.07388931755517097,0.03193124417142331,0.07440952230243857
CFH,0.06693574994718283,-0.020557052890709852,0.05898112574716612,0.005021213414142256,0.006128375258761583,0.006328535785313654,-0.029125440792408964,0.16054854023530307,0.008570167776310492,0.06535085711967623,-0.04210536210884425
VIP,0.026677554501739507,,,,,,,-0.034796855404322966,0.04116583839464904,-0.013699989120929899,-0.03400491909816857
IL7,-0.02864797115013117,,-0.010314025137535982,-0.012546160975717553,-0.01347516354647826,-0.018133016768077465,-0.02470530290477966,,0.04900369860091351,0.11698980053763305,
FGF8,,,,-0.019342524662410623,-0.02832834150855929,,0.09388251351034188,,,,
IL27,-0.027100022953741334,-0.039039195500283085,,,0.036457565588242556,,0.00797803015154369,,0.008893757758894411,0.048191911026021286,
PROS1,-0.020412983095496762,-0.03389899035639404,0.049983226623940294,-0.09964910105740785,0.04585210352721179,0.06758154150559582,-0.026867516637061006,0.003882257277297434,0.0715160420287381,0.003294384521367784,0.14268948529302417
TGM2,-0.046134255580814534,-0.08303016967201003,0.021019988214118383,0.0007521031202836355,0.008861455599872406,0.02149290436723915,-0.033520935638651835,0.013718395511003895,-0.003051586261742746,0.04299659470036442,0.07260474926459357
C4A,,0.08415013888827934,,-0.019805642914451506,,0.011333189191597766,-0.05363311122615736,0.04948180543579555,0.009809914196619474,,
GPI,-0.02684022071824192,-0.05201870182505931,-0.0406431039504391,-0.036653290012460746,-0.04682615731897189,0.011366179132255965,0.0006259548937108843,0.0008095696184674326,-0.027155435593058098,-0.010526320076654718,-0.07343464698840364
DLL1,0.0331333375115545,0.14211270381750812,-0.0064703930053628044,0.06354861702499731,0.00783386746588159,0.020427734320975322,0.03990699714909437,0.009892490655315332,-0.0003095219603159801,0.040730886845443404,0.03314308201424119
ANGPT4,,,,,,-0.024391620104970205,,,,,
DMP1,-0.030124633119437992,,,,,,,,,0.018974691274977362,
DRAXIN,-0.03588555757181845,0.11101234509970218,0.14651573853707545,-0.02189340251238215,-0.05194936474294072,0.015796942941237423,0.06868171908541407,0.0725294127398109,0.1252561105440222,0.026704228416427195,0.051190646358332495
