,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NUCB2,0.02883885661523733,0.03430540739377595,0.10424436726171721,-0.009688384304088249,-0.04138548265616772,0.0231345827931304,0.08460470692416018,-0.03030175628556848,0.028229061036639885,0.023038569462509824,0.03908154505857077,0.008005632454875268,-0.023821327022796192,-0.09583065891786144,0.028220451583731026,0.08412888690941894,0.02400986451915349,0.06763067398131664
FGF16,,,,,,,,,,,,,,,,,0.010898230163667092,
CXCL1,-0.05520209967461234,-0.017354776518210678,-0.02043955982030566,-0.03034094196685246,0.051807837711678004,,0.01449611303082043,0.003966804091806722,-0.014570023752996285,0.02738427831769411,0.013161989366655831,-0.03025214916062792,0.019192757304799853,-0.03664849081630085,-0.025480950054955896,0.0016212078916931134,-0.04335711853657219,-0.0327932511997614
VCAN,0.0012106569072742365,0.01546908624363132,0.014386061862654712,0.04699997818415761,0.04950736320498918,-0.03728478978091158,-0.16142503228352206,-0.01109390498084215,-0.02724614377865937,0.02803325942199729,0.11860762907230397,-0.06658473441685409,0.0057930503643416585,0.10243212754125465,0.04010493479153019,-0.05923985894816187,0.027366308472441175,-0.012836691618190054
MMP7,0.09235795276215729,,,-0.021169601492045744,,0.0743319936026408,-0.009011968099408407,-0.013774365232558622,0.05368438122960009,-0.029389183488649852,-0.017996042316992304,,0.043541029176255,-0.04836244032576439,-0.05325580006599335,0.004697125072713811,-0.026050865777066456,
PTPN6,0.005607435267551976,0.003260292370608618,0.01666943387754221,0.0036063740786513804,0.02345603317633391,0.016127748002892617,-0.024158574834200322,-0.011902749606099083,-0.004152966910333353,0.004212150359776203,-0.02785771523189955,0.05868034272057205,-0.07634862008718193,0.01563074056094025,-0.0014251157183318086,0.06378805734622571,-0.00843820051289343,0.033901271912893355
PTGS2,0.011759928754627178,0.047222107677267575,0.05423024908345293,-0.00170766330205045,-0.01599675381824743,0.007228528433806129,0.27631312155137017,0.012299533425773538,-0.02144085241773928,0.05124787448293378,-0.007587980559445561,-0.02344599749447649,-0.07796695078467454,-0.05941960689385122,-0.0635047316372971,0.006941920959534172,0.06298811188785332,-0.07900188099541659
XCL1,-0.03036318098898321,,,0.06827901228916927,0.0022101629475801657,,,0.0018482852960486663,,,,,,,,,0.10748311719788488,
CD58,0.0004032228550082632,0.009830744295368054,-0.0167156896846432,0.017832254116224626,0.023982617492862426,0.04807262527995281,-0.10692382223912332,-0.020854113110563278,-0.0775400656301522,0.023090469237228437,-0.07195282960929893,0.001964466338569089,0.031906772245565235,0.00952398188453882,-0.043463366571015814,0.00915958224435555,0.011918614586578998,0.1388579552302314
TNFSF14,0.03622158718471951,-0.018100459759150176,0.02204464985564431,-0.028353403290282627,-0.01899337894408613,,-0.02672674437909004,-0.03648202883019396,-0.014231079287230225,,-0.05303921430137239,,-0.02090354471119428,-0.032365755353789154,-0.018477347097953862,-0.009581802408917409,0.04659135115489801,-0.035609974682907865
CNTN4,-0.02026297597074245,-0.014168982158627389,-0.023846528542558625,0.0005204404803711662,-0.023840881568543904,0.01595536480981539,0.12960014071677547,-0.01556437208089507,0.0591055772340189,0.020211796967527708,,,0.030991500338064047,0.01063979944718445,-0.04124045610589197,0.001461139553080635,0.004672323539799913,0.046443797321989014
NTF4,,,,0.0547164258517753,,,,,,,,,,,,,,
INSL3,-0.027199806367032887,,,-0.014093981903384227,,,,0.036804120940511796,,,,,-0.005002585386061409,0.002832758708782525,-0.018477345312744618,-0.03223817528551584,,
BTLA,,,,-0.032855347353671835,0.01995594680025713,,,,-0.01817357498885721,,,,,,,-0.01761163948799769,,
MFNG,0.04446887640541659,0.03838503964451728,-0.015900289182442937,0.01886421586863682,-0.011911529888664642,0.014539570105737969,-0.10576455391430317,0.00914555242377089,-0.032569775062711324,0.0633142308630905,-0.032739722165539095,-0.03161894422106354,0.05429123914617943,0.006742761352082286,-0.04729917176312975,0.01732640947996388,-0.03670713153626853,-0.0372875846491619
ICAM1,-0.03995371181085432,0.06532633696675329,0.01453822963138538,-0.025607379038799824,0.006440190686781167,-0.038175894074705875,-0.06967535508585043,-0.050086964972001054,0.00025417168107873104,0.009701012654627195,-0.0651631056374308,0.006917699395521567,0.012276224139695783,-0.02721003904207178,0.024443246924597276,0.040275201352943685,0.043034216573486266,0.020355058281144492
PROS1,0.0753611965002624,-0.023286863712617276,-0.0002946918022693832,-0.035538493814443954,-0.02043605173471318,0.0838789329640417,-0.11140146574347745,0.03197233135540274,0.02373779459610087,0.018439613181964697,-0.05145373165658604,0.015519682539176825,0.0043153930107710774,0.028451016056296536,-0.045622942043089865,0.016239313057601533,0.08537549138219512,-0.02981890237158783
CLCF1,0.024218034572945055,-0.012399033138616553,-0.04100576217540838,0.029991134407758708,0.02203789773317913,-0.023948179170338542,0.08371391219138231,-0.04378020587233551,0.05361207078255638,0.0241721951727792,-0.07056938031410155,-0.03696778907402139,0.06888377374030875,0.04870450071720431,0.00876279937542773,0.027793767100023736,0.09040995815864972,
PSAP,0.03955914906922132,0.0050315474775239144,-0.010763255946343128,-0.030902199572940874,-0.014445771738913238,0.059224712851892285,0.13630686562137906,-0.0029501758199176535,0.010690211100628089,-0.013454871211903151,0.05268336387083968,-0.0041918728077882965,0.020855977014179426,-0.08214600220305218,-0.0691894882924969,-0.015394714993309645,-0.018676860981003504,0.0752871682224225
EFEMP1,0.0740573324381035,0.061239437418858324,-0.05183062215510124,-0.016962966307060783,0.0343739127341768,0.037859347814768976,-0.1577762126314596,-0.06722012092431609,-0.028881953085127685,0.04526347376659297,-0.06856478020477136,0.09701206924215948,0.07854099942600765,0.014225314190745063,-0.0427759449072217,-0.03274320744792235,0.07759880711799709,-0.07416875307723353
C1QTNF1,0.04616928573355467,-0.03849712690167498,0.05456648879108135,0.019185160704536207,0.04137724522733228,-0.025429901424616777,-0.028063061870181087,0.024566324779981146,-0.013051968364415665,-0.019097119647848763,0.09937730074692415,-0.013492876948020984,-0.004656707018323305,-0.04648038715738121,0.016235393585214315,0.006430310272941401,0.06124014530637159,0.06999911647318585
ALB,0.02513980037293055,-0.023877104892850956,,0.002683617383499817,-0.007900414351866723,0.06417026945189849,-0.005377805951611311,-0.017340388752829554,0.018313738215833847,0.03367252339320436,-0.04063658174341397,-0.05014645612285407,-0.022003760860765692,0.03227708645084733,-0.006683973016612236,-0.024343458973128274,0.07994059212182343,0.004450225423019021
CCL13,,,,,,,,,,,,,-0.015517349110718273,,-0.020726182288467714,,,
EFNA3,-0.008710999254004282,-0.03640163811019135,0.032953060534211064,0.022185362543460728,-0.004631848103777938,0.0452351666371878,0.17468097740950608,0.0019456523377054786,-0.022601612019105658,0.05004650038847528,-0.12040864940558116,-0.007991831685744308,0.019960314531624158,0.04688148590059567,0.04875657894495236,0.04909009299543649,-0.015970746616644726,0.04417550181945161
DRAXIN,-0.0208351936270831,-0.0046198185686396505,0.08110289113172331,-0.0660992614143457,0.038718097555760826,0.001117337544365166,-0.08283831453703634,-0.015845874502235797,-0.01297849761817999,0.06190556794666484,-0.03102212921585776,0.0076782879997670805,0.02310041321748256,0.011836092631017339,0.013779000882730322,0.07048778657853788,-0.0315139388119806,-0.019624764382786486
RAET1L,-0.02118891332136398,,,,,,,,-0.015544671725850681,,,,,-0.019018329468050096,-0.005735757379777211,,,
NPTX2,0.04328234902285001,0.011036866150454324,0.03008137120209085,0.037807280194207725,-0.004312609926958547,0.049056782138636415,0.22862967500673417,0.030895172704672444,-0.008692316997619439,0.007875472359965958,0.030002105497529827,,0.024942237111312375,-0.002362788223283454,0.0025050967013935926,0.060329593430465414,0.0672755061012108,-0.021625627700037828
FGF11,0.009701883167827063,0.040686838990838324,0.02489357010023207,0.02998387199025727,0.027014324774794877,0.003562643281927634,-0.09997387183424242,0.037427744449226745,-0.029417020934458284,-0.001577679707559416,0.1057428180474923,-0.03670297007386863,0.028515567720174405,-0.032358160010988506,-0.0389322919288608,0.052378707456037794,0.05812046714179664,0.007683958370548793
CD59,-0.0136353694599091,-0.04372912906298365,-0.011890132289783946,-0.036810236012012366,-0.002092734843872921,0.013441097022986674,0.15174202844648127,0.009674506051738377,-0.03037821514957461,0.020324080737395944,0.057857342464315224,-0.09227286734569667,0.016429603641822162,-0.010287014850759238,-0.061070557540026285,0.025437624948417354,-0.04611054080692841,0.01867843911754431
COL9A2,0.004236064680962097,-0.0280819577177259,-0.019754454930273516,0.008418066402449229,0.05155281630871347,0.0059530248844618236,-0.14860739248215585,-0.002179001020571853,0.07733324448160274,0.03190217832007951,0.011953147569999831,-0.0373483662101614,0.051379570406693664,0.11144068099000075,-0.024784468347502957,0.0424777665461831,0.004172119347368545,0.07990707444698114
DLL3,-0.029017195293203547,-0.010213501978737759,-0.03187286405962549,-0.020322906371553855,0.04824370426116458,0.03144267601008215,-0.0065346128446789244,0.026971965102076934,0.02277760214154968,0.029750832679454924,0.0009199858895071837,-0.0018007350223337804,0.042539927729367544,0.11430193617067874,0.017944213053020398,0.09336113506767878,-0.01783066627129741,-0.025501733116670727
FGF5,,,,,,,0.016813976800827104,,,,,,,,,-0.027959125345249563,0.12396454503314859,
LIN7C,-0.016916281542752785,0.017288523189544044,0.01115000344347602,0.028538895740531506,0.016457846312039517,-0.016453483783155726,-0.05096383652161756,-0.03136503790722232,0.010543310480887838,0.021533823693491758,-0.011254741967922036,-0.056849593791924495,0.021395869691463267,-0.010110917562888153,0.022520613888104873,0.02347678794506625,-0.012684744691420918,0.10337463466872876
GDF7,-0.0009255079812916365,-0.015204326104353526,,-0.02345581876022548,,0.06647519202773819,-0.05282970351771785,0.09678946320587788,-0.01423107873421046,,,,,0.08316365047871538,-0.015021003226184241,-0.018463077646730733,0.02034850806179944,
PSPN,0.014819309394781507,0.020485565419624794,0.04402426488731075,-0.0315717900084505,-0.04256433952283565,0.03917384845599131,-0.004032915404449378,0.003649521946882951,0.003763763337422047,0.023452781932656167,-0.007222868548358914,-0.0632549725828235,-0.03701421322974079,0.04391494722201937,0.0643981262298066,0.08499341160118311,0.013847449136842625,0.0014250957582381575
ANGPT1,0.021339941824215104,0.11996947904260918,-0.024371721783609187,-0.02062043024202718,-0.02149579501426181,-0.013491166152247084,-0.06887093603835967,0.006638846516396552,0.009079896799362039,0.015420741682388524,-0.06655841080878037,-0.018925672367232273,0.012043627634746121,0.06915088207774696,-0.06569106800391408,0.027246713616884095,0.07823512545544486,-0.07134616497294859
PNOC,0.05454976116504662,0.022070115354774388,-0.03163577156279159,0.08776302045122637,-0.05449212087210541,-0.014697074085122832,0.21886623698522206,0.005027624563131301,-0.04062083089891674,0.04727868729890695,,,,-0.017337147948751675,-0.01780801283064387,0.06883567287582473,0.05876883864841669,0.007612001065329234
L1CAM,-0.0024992282919395967,0.04551725899376144,-0.07798544218042672,0.018892069216891894,0.004594500753121358,0.02432308851694386,0.1310871319731222,-0.0037899947343926297,0.0231058212476357,0.0008034660288404046,-0.04706689870977512,0.049302609892873515,0.04653504678483497,-0.08441065135212909,0.04982334146060767,-0.040494573711377685,-0.003912115568104238,0.001491961983898079
APOA1,0.033731528228674514,0.04083507745695134,-0.006333095859663762,0.0056121200284615395,0.08628250485328029,0.09470409094747285,0.06186576876790525,-0.02068280900090536,0.015264843933766729,0.003061224716667224,-0.009291936879401143,-0.011114494736717212,0.03928931704386381,0.008771627184338436,0.027977720458728622,0.033287892106471255,0.001636802802745051,-0.02974724619750176
PSEN1,0.027267977484055222,0.006691819967246713,0.057995031528631176,-0.015568380803875943,0.06499820590737948,-0.0024041602138161,-0.13166725888840214,-0.016132686049634734,-0.022502670640333112,0.035143498458947604,0.055621278969927766,0.07621824936167607,0.03940024350224376,0.07348128999592532,0.08097959003464561,-0.027927747548588924,-0.0066583136280420905,-0.09756415219831198
CALM2,-0.013920624099165904,-0.009338374027382124,-0.005536344438047849,0.0024939360302046903,-0.010084230109449682,0.018465820660748117,0.09743693493444701,0.0381954604233494,0.025394138611937844,-0.017647119137839447,0.02905475332566875,0.09332860136915572,0.05483253717993637,0.11026756010332353,0.040026893525200107,0.0765228412225205,0.004963037454297254,0.05077253963516896
CLEC2B,-0.010870205442502372,-0.035317781536926364,0.01564123975109629,-0.03529959601318418,-0.01604453050198746,-0.017032765962161852,-0.0331634574044412,0.03967481331923815,0.03022374187944563,0.023178763454188615,-0.08697454517760891,-0.07126936887257646,-0.03841531842928935,-0.025986728295209878,0.012440906381950185,0.019149909767082404,-0.044763011586235954,0.00595974538015582
NTNG1,-0.05189887498147215,0.014087562287352879,,-0.010014242084378084,-0.0208695778175012,0.016154072351037285,-0.008107389413195333,0.03457122901505999,0.0014765722661803757,0.004873113606791846,0.04820244731736693,-0.034672279677813424,-0.030272796669861927,0.039099058194508415,-0.03338992047254641,0.07997665893383227,0.056060482178617574,0.009602369921857071
LRIG1,-0.056523712724573655,-0.0005212725841882307,-0.017042047663365333,-0.015428254339201357,0.06548154661717823,0.0007219207703852774,-0.13974698012116396,0.02512632253306818,-0.06509850910383003,0.04238204774079816,0.12244314259697572,0.028121323286830535,0.08771847334874257,0.11619126175961199,0.01843356050844881,0.07788177767356473,0.04558171507491312,0.03735161636915133
CPAMD8,-0.017757116394803926,,,0.009886078689413524,0.059637732911154324,-0.017793555167714196,-0.03929786506477013,-0.01761823787920032,-0.02634055001763464,-0.035119927918563526,,0.04019837547345914,,0.0037141987259377797,,-0.00959273729559687,-0.012231633628016016,-0.06826437935428742
GHRL,-0.01877316429759818,-0.01928504564512271,,0.01126459835317545,0.012206678350640716,0.02941199244342586,0.07151524023747548,0.023144155941036776,-0.01297849761817999,0.059952022997408684,-0.020927887288902366,-0.026014337608534527,,,-0.0162481313362673,0.0006273159487964765,0.014115751735045659,
NPY,0.013478472291480763,0.0006937811976063126,0.06313554709039236,0.015047451684567146,-0.059703494437311364,-0.016203718613127235,0.24705807898954293,0.0028744836008397522,0.016162851536371918,0.00630603074820525,-0.024250236226147952,,-0.05376923750443833,-0.021997308539923873,-0.012891872195043551,0.0637099920657356,-0.02105495909396832,0.013742789815578317
MMP2,-0.007274099776097557,-0.04472865035661115,0.0348967711875168,0.015958159163792843,-0.0479071616958802,0.04321617904918877,-0.0848961257139541,0.014990796268024855,-0.03561213929924065,0.06178028115186006,-0.009888462708448066,-0.05800590909071892,0.03365129647246632,0.020513390943557523,-0.040425328684320506,0.010635289896272994,-0.007204651645263984,0.06328549212649268
LHB,,,,0.018328370113704303,,,,,,,,,,,,,,
PPY,-0.026252133983741738,,,0.02671523115950931,,,,-0.012876065601446286,,,,,-0.06164963513541762,0.0021713330807399222,-0.009364668186631278,0.09380057753104996,0.12907470095779014,
ALKAL2,-0.020562297570603964,-0.012203962779351773,,-0.0024860383618064137,,0.050466019343264695,-0.04455724281017442,0.060148939781494076,0.009741428591122083,0.07034812171780147,0.034287831267474575,,0.009693256348036252,-0.03463561132766216,-0.03598834284140867,-0.0021369409195785036,0.006402277138520266,-0.05415984338346806
CSF1,0.09174502180233261,0.009638260525053788,0.013533923431311061,-0.035797674030985834,0.07229303348012975,0.008460348051459305,-0.08350392265948678,0.03753939881873745,0.03384997435048278,0.0262518332975289,-0.0028958679560360154,0.042485117697258226,0.026502937955939262,-0.04578301759100589,-0.015797774270003975,0.03064241495401257,0.04611033800733158,0.001139102011827806
SEMA4C,0.004060155319063709,0.028974063402364317,0.025863696769210198,-0.019097292215795928,0.0029337970896850993,-0.027393961009069698,0.020772082335591635,0.05061701227673926,-0.002998303483928498,0.018996494959921565,-0.0028086757273993643,0.018222321841457695,0.05455726466897816,0.04486428877427604,-0.019171988415384554,0.056083453199340744,0.07070473014419182,0.08857669433521674
BMP8A,,,,,,,,,,,,,,,,0.030742763394678106,,
ICAM2,-0.043632633480675746,-0.046861057835173046,0.024982864175141166,0.007615660778525417,0.047513541538383657,-0.03295257060384227,0.01155807374188707,0.049234886138397806,-0.028115083792972388,0.006377690104495755,-0.029985882947316092,-0.06246134759968778,-0.018482530100451644,0.013082914313763735,-0.007392512215411524,-0.0075696709902163435,-0.05887103618879247,-0.054215509261950644
SYTL3,-0.007553761638517991,0.001626665239083777,0.08481233407577436,0.0022423000069042597,-0.04965407660341454,0.009186463472658082,-0.055485765238433855,0.0009495171900434547,-0.01916661313853729,-0.013060206485169746,0.11773406529285763,-0.07901681139987644,-0.008157330249388436,0.004650324720757079,0.006189647261720074,0.03374553457177042,0.10723098887636011,
IL1A,-0.01431836141230048,0.015543192291334138,0.022538278669182957,0.019735541957733006,0.0027153338624813835,-0.024558977105028846,0.011791706306764146,0.016815597200581577,-0.03658459057991372,0.05026262020728239,0.05086606890847738,0.0700890965738252,-0.039202611246960284,-0.04295581881803543,-0.023959269704389816,0.10111772636106878,0.08607966397293383,-0.015440025272785908
HLA-G,0.08512950629819938,,,-0.027493664000096004,,0.000490940892326298,,,,,0.04631815974203464,0.05579506017706318,0.03080212255038517,0.03538163830613304,-0.02724275047729743,,,
PGF,-0.013187810930697217,0.0537716063566362,-0.014783930954755758,-0.057945491988093976,-0.041937980487611395,0.034893137996004686,-0.017686539858183626,-0.043103669998428365,-0.023467403238335065,-0.01073033075038199,-0.10586600718727061,0.005944733164299472,-0.01155344995302712,0.06371098543863372,-0.0010274383930926213,0.051164211657768605,0.003221068671130196,-0.028420281346836353
LGALS8,0.018788795231602085,0.014186031856499349,0.06854522283626376,0.025402883359190914,-0.0035494336829296302,0.031002780431638146,0.03461953294518397,0.034446979556591706,0.007175880423547454,-0.004091247575313055,0.055765150659894513,-0.003223246276843506,0.020628648737548064,0.009351740141864358,0.054360696446418326,0.001795717651012334,0.011052271602619323,-0.021289616850834844
DKK3,-0.0013978816030187143,0.04102412138774407,0.05778467082126764,2.1969304316475823e-05,-0.04230951059684388,0.020269515721172113,0.18381560004265673,0.05261180901398026,0.0420630545922324,-0.0056996346792912295,0.017392716196551767,-0.008713446456998222,0.0997110160637125,0.0514141343967547,-0.035568365976410846,0.06638266213599829,-0.08876144258081953,0.09681803558730458
COL16A1,-0.05901062554897161,0.03759684696910479,0.060897726861979404,-0.00947671465006127,0.03951758338254993,-0.03838399956783416,-0.1234929609516108,0.04862126676266456,0.06555439630028016,0.050509658728252714,0.06433099913109387,0.03756083099789121,0.04746699448858679,0.0451264249742679,0.025197667761165488,0.00045776991860835867,-0.05039219279227199,0.02179799840406461
TPH1,0.10417825779237323,,0.009119899101039698,-0.0006376643234633731,-0.0056894157599994485,-0.02014615213487013,-0.046715246993411425,-0.029779637835233862,,-0.022883380405592985,0.0053798491196199874,0.04203004973756209,-0.012471561132391848,-0.04049444468532631,-0.004011738420938599,-0.05025855101514748,0.06806883806279597,-0.02844815800229177
TNC,0.0904547952298151,0.051461894319297964,-0.04347527742597022,-0.0001421809117870304,-0.009054356948193969,0.007087809274446829,-0.15632737672840033,-0.02714267891653424,-0.007764472466279381,-0.010127105761235069,-0.13394873805466653,0.08558520843134779,0.011362248928738961,-0.11479941243601825,-0.03332807607667574,0.011590651774201858,0.08539219400404482,-0.03766383060665753
TNFSF9,0.047302232961998744,0.05879631997770322,-0.014730021059018635,-0.04508741532980868,-0.004519856034621134,0.015786983381847967,0.18498709505808206,-0.03376560084883145,0.07214795775377579,0.006867536761317916,,0.06430397650971141,-0.038137632392941885,-0.04095770834241076,0.04190391477541746,-0.04579255398759173,0.014031030028660045,0.005216744911339022
C4A,,-0.01202645829498492,,0.04734243995013833,,,,-0.015263929923727972,,0.013363985566067339,0.0065199776058447005,,-0.017275710588066318,,-0.015179424432607919,-0.028017654599042804,,
CNTN2,-0.050153140099293,-0.038080062742924574,-0.03398052792879265,-0.03980494040769585,-0.006801717578699049,-0.07868039145270815,-0.16250667810876002,-0.0007447401101712268,0.004295282058698037,0.03567029516813708,0.0618219842508149,-0.07661425522126974,0.03899555982136763,0.05796915823346489,0.027899484186714407,0.07596932934247251,-0.02486042209237786,0.023886130198680203
F7,0.03515376812378834,,,,,-0.01749699061759265,-0.02835860467161821,,,,,,-0.0015561068811615294,,-0.015021004678678548,,0.02222243263026217,
LUM,0.0003093738364012498,0.05740045730234737,0.01682526421330799,-0.015977253110008784,-0.02449110413756151,0.010867132946217948,-0.06485217257875199,0.016581003646044333,-0.01172951896458844,0.020965902586640595,-0.043828950758687084,-0.0158717636584672,0.024459455261416112,0.03563687674638826,0.05915694197783444,-0.08214856451400315,-0.08758535994735886,
BTC,-0.02118890449550059,-0.0013690380928952789,,-0.006403580898746167,0.057266897767337385,,,,-0.003722557376465947,,,0.028581816773451455,0.09201385416805066,-0.027782690505096363,-0.01453611614658756,-0.0061722877374795005,0.03949839723786344,
APOC1,-0.010993843079096366,0.010067883558508142,0.02266893134008329,0.09643152113718988,-0.06449975437892798,-0.025887572350062796,-0.09393557190091036,-0.013715792626865257,-0.01722313233712361,-0.018806534518784744,0.07430270082999746,0.0819468826179773,-0.006209728810603091,0.0004994863970322641,0.0011532978543161636,0.001382535075755994,-0.001884934921933965,-0.03870734798147213
PKM,0.06451569819531126,0.029663321683022773,-0.07841027825798466,-0.06701061668336993,-0.007448836592008243,0.07331914839122661,-0.012356994280317654,-0.03011144214726783,0.014907956666192337,0.025330719291354,-0.006463217091244333,0.06707793622544561,-0.017498383187123597,-0.1177734413217032,-0.013398271770232456,-0.012172412871680059,0.06180736978978814,-0.02528016396465139
TNF,-0.020468041379392954,-0.0016749352475451983,,-0.005570139623549188,0.08270274793231655,-0.04298520108745583,-0.013201587863371523,0.007975895813658056,-0.0189742766860629,-0.004374099399848154,0.011837487463832527,0.020561419835932432,-0.01528423477867945,-0.01901833465530374,,-0.04207594516460807,-0.028283458467344813,-0.08006784207400465
GNAS,0.043715908274894126,0.04504833933867921,0.06987101452185196,-0.014227934394018978,-0.02090330598615236,0.041108673457283584,0.19234858573504227,-0.010946536153491003,0.0011666840356427525,0.011726816817268138,0.008212953485060731,-0.05130820737138521,0.0026367372546151923,0.024359181794307072,0.03386164254415424,0.04887029744360382,-0.07058499342404971,-0.010323043986751958
BMP8B,0.07428070419387382,-0.003168423697099626,0.016675711610655487,0.013157713435669386,0.03888425265568736,0.018070849414440232,-0.0726714557991642,0.005506120370410049,0.0782766006232953,0.016002094204834748,0.10593839148198679,0.07601480918365555,0.002424070185607881,0.0011931956495391928,-0.0035031003930408064,0.024611915405795336,0.04384412696062937,0.0019105992797332722
LIPH,-0.023940108307448003,,0.10455376572375336,0.0008380911158448,,,,-0.012306900165595198,,,-0.04892187149463618,,-0.015517354817621799,0.017554308012057696,-0.008493358024389804,0.0819531403152964,0.14892644121509527,
CCL28,-0.0336747403131309,,,,,0.012260391850323534,,0.06874361164667994,-0.01490163099132548,-0.01814751471904846,-0.044493198799658386,,,,,0.013930292012899009,0.01754683411502497,
PTPN11,-0.051367342501746835,0.0047291437313146155,0.007080727385517818,-0.020486443379100574,0.0077745198233268135,-0.020791641215648932,-0.020840818229980674,-0.008059437224286942,-0.04510999207790884,-0.008783153742083964,-0.07246678624718932,0.04590858874366804,-0.06513373795131168,-0.019972041610966006,-0.005093348103573714,0.04877254504070415,-0.07825910112783084,0.03991459870865503
ADAM12,-0.003561497861179995,-0.01432118755238398,-0.09175273039514886,-0.014394606649001123,-0.003371149314853671,-0.03965106358078023,-0.02487225380881185,0.00155854181479388,-0.014401499986680177,0.022415069816799013,-0.01542399423057332,0.021097853302635215,0.043828864616922786,0.01025025176498171,0.006801120519996602,-0.002799444409903155,0.04896866210134591,
EPO,0.14608990282629197,,,0.021921637149486948,-0.023960149908947015,,,-0.012876066163489092,,-0.022883383766094896,,-0.053529903958536046,-0.01685224362545137,-0.02202176997985147,-0.014371076930025106,0.011176725323929236,,
EDN3,0.02824737057149043,-0.010748018380589747,-0.002781087574276832,0.017658966618610085,-0.02454615262091809,-0.02509584869994398,0.02290316556952415,0.07724320839760587,0.009221465575195235,-0.02311950623091632,,,0.0728767028613243,0.07208066886498221,-0.026742090318961523,0.022198468607884214,0.037448506916083084,-0.04672362020205224
CCL22,,-0.015204325736174713,,,,,,-0.025926238068785804,,,,,-0.019073110107107594,-0.020138571458921443,-0.012609994394499852,-0.02583666192774974,,
CCL2,0.040972197614079046,0.01308064630620837,0.01860799830846943,-0.07029804644374621,0.0411292538784118,-0.03866435827961931,-0.02559902785269096,0.036133744327091266,-0.04973586267522944,0.08711669895561908,-0.019003537690068732,0.12638797505608276,0.018916041768958287,0.006122230777009724,0.025691903933471438,-0.013182812592690007,0.08280463727059535,-0.06215034638592324
DSCAM,0.01524215315973621,-0.0033006843870875056,0.06713657557301386,0.06272493814640165,0.024190276003286677,0.016502730697044776,0.06619747150229473,0.043544420808021976,0.015321274201960663,0.01807669540093042,-0.03258728898484935,0.0329013917127079,0.07460897292562364,0.07411753676775851,0.006844239896145051,0.058892595875243,0.02509370419540288,0.04275882227934839
GPHA2,0.026755931096202144,,,,,,,,,,,,,,,,,
ANG,0.10290317332127448,0.02241484685308967,-0.008575040618505727,0.029903986589675392,0.03475028332786187,-0.04096843692227772,-0.0689879364829274,-0.05625668891858309,-0.04361374006798299,0.034428909344788705,0.020996741326052882,-0.04720298775455643,-0.012164147446714192,-0.04062617636628045,-0.009783375785508102,0.07651769455290343,0.06855533070264534,
FBLN2,0.021354659181621997,-0.02764951561003824,-0.02802738367450836,0.0016116113111514514,-0.047730856331069306,0.023035617484278705,-0.02900587140416437,0.04432759636843941,-0.018586948282311003,-0.005521437742935756,-0.046244112651888936,,0.023479249287209236,0.09329243168865031,-0.03477379509714352,-0.046247413350342687,0.054752598651440144,-0.0291042582393032
VTN,0.05036289378983549,,-0.0015104261324578826,-0.034507966641552465,0.14192748141909323,0.03655899534671646,0.018471745182376376,0.044517149171603446,0.009084445088430095,-0.019014714181699793,-0.042475777463060686,-0.05675683360334905,-0.01926326771923527,0.01050753623267037,0.06349364287792304,-0.01740348851616426,0.06998201608855735,
VEGFA,0.05837280691658507,-0.007513814931052557,-0.038160887128655493,-0.03842892627715741,0.053178303364452124,0.019032960253901856,-0.0365983672143,0.043543824644862866,-0.0011732689042303233,0.03060259980271802,0.004744677410321736,-0.0023859400161823042,-0.010496007521834435,-0.10479197183426453,0.01763933886259567,-0.01142094933020424,0.07786254460256994,0.009114487900268291
F10,,0.019363428341252407,,,-0.02253882348032052,-0.002230801716624906,0.06209827643369743,-0.014118328251928424,-0.021977273973969168,,,-0.035261514814771584,,0.035210335328923655,0.08220383331314521,-0.03212115679733653,-0.03723660761593139,
SERPINA1,0.040824752326039215,0.05109130106419489,0.042545492215885224,0.01028349215528837,0.021626583196015983,0.004080040589148496,-0.11136241506036913,0.020504073054747697,0.04666627602097527,0.006591177738256103,-0.08408650689084382,0.09274917043843407,0.013835683592012546,-0.03960332391088687,-0.018861191795812023,-0.016845368647996132,-0.01843882758969562,0.004762065146381049
VWF,-0.04728421752053653,-0.020677275900913738,0.028159639894986852,-0.04009021470623906,0.005141289046716753,-0.015954281559173396,-0.13182891537769775,-0.01793755447833301,0.03655407591814082,-0.012724037601480113,-0.1067894787784791,0.00898221306471499,0.04654436149858151,0.07771164895273132,0.018939561998563406,0.0062566768118246475,-0.05471486777078682,-0.0244587866514982
GDNF,0.03779004714041617,,-0.0058445805045871805,-0.023240605520284195,,-0.03135825667866744,,,,0.037343711954371285,,0.08345752364855481,0.0010348458956924577,-0.030372983311820496,0.018357906492754945,,,-0.04025481933914214
VASP,0.022039498938722583,0.022487068816379727,-0.053719232285188594,-0.02732682113805658,0.09334302234480303,-0.012178023573844114,0.053770557447819486,0.03674080909154798,0.010494026748429664,0.0067546824548479776,0.00920772520188087,-0.07041723904434875,0.056964456721158116,0.006119811069168707,0.028065063057520757,0.03835562142006132,-0.009582497102887732,0.051445118866969154
