,ZH916inf
BMP1,0.021443395499197136
NDP,0.039820581163940744
RTN4,0.11243052121432597
HEBP1,-0.05248840959878291
WNT7B,0.06135136615418114
PTMA,-0.06466225837107088
PDAP1,-0.07220266282765259
QDPR,-0.13758253024867242
POMC,0.035124324872742314
WNT5A,-0.04712066212524022
CXCL8,-0.012056067662194098
GRN,-0.05958651042153359
TAC1,0.1049946082505763
RARRES2,0.05171360876888274
FGF7,0.02282490639321203
HBEGF,0.12520608223958077
PCSK1N,0.05729654647865036
SFRP1,-0.08205181757928653
MICA,-0.053179481518873147
ADA,-0.023090942825094007
LAMC3,-0.048972239709917806
HMGB1,0.015629782478297546
ITGB3BP,-0.006728702001923268
RELN,0.0014506326077529813
BSG,0.0794364911343185
CD34,-0.05568390732043003
PLAT,0.06239832660386819
CKLF,-0.006956168666390387
CD24,0.07344257715945904
HSP90AA1,0.03739722032957066
IGFBP4,-0.03469461794563065
ANGPTL2,-0.052450131827925565
LRIG2,0.10367309198866095
ICOSLG,-0.05008728131395051
WIF1,0.18537011865254074
NPPC,0.058161927251715755
LYZ,-0.06952932245731226
SPTAN1,0.1116062976738913
SPX,-0.03231297978532976
MFGE8,0.12258652856111077
TGFA,-0.07079835207062915
SLIT2,0.08289019633465472
PLTP,0.013935128529899088
APOD,-0.07601745549723808
B2M,-0.08708337257779773
OMG,-0.058863724482619645
RSPO3,0.09927537668611897
CORT,-0.029197729383107083
NCAN,-0.0129097127129387
TGM2,0.03504936635315051
COL9A1,-0.04448677740748125
GDF11,-0.05412349799769693
SORBS1,0.09859294071825334
DLL1,0.09148453532074972
TLN1,-0.0009079531035982887
PON2,-0.06625664631383772
ICAM5,0.1407193753159002
SFRP2,0.05959997249975707
CXCL2,-0.049365031690389326
CCK,0.11225695103824651
SEMA6A,-0.06278375301844598
IRAK4,-0.053258441422899844
GSTP1,-0.03542228983634602
VCAM1,0.011746118767474816
NXPH3,-0.02236677365199154
MTMR4,0.03143023337771908
SEMA4D,-0.001767345612604974
SEMA6D,0.08647716202592536
CTHRC1,-0.02929167419754318
PODXL,0.0011571471351973462
JAM3,-0.08903451206054569
TGFB2,0.03786633560454383
COL18A1,0.07332499156142848
INHBB,-0.009629448072499318
ARF4,0.05753397266384749
CXCL14,0.008236794146456566
ADAM28,0.09301232118969319
TCN2,-0.0259508063913628
TIMP3,-0.043119900076575284
PIGF,-0.06408975749636986
CRH,0.2205031179425393
BDNF,0.2339693421636183
GAD1,0.06388538495251699
HLA-A,-0.050061657064926025
ADM,0.053497436774679843
GNAI2,-0.0007542745304438403
COL11A1,0.07609527481018918
NUCB2,0.15189757910203694
CXCL1,-0.031519217529750135
VCAN,-0.05407350824009255
PTPN6,0.0014467058195399417
PTGS2,0.14525164569909518
CD58,0.06839092132736221
TNFSF14,-0.03422650994322985
CNTN4,0.1714240260440614
MFNG,0.032139974798668106
ICAM1,-0.06421208407724656
PROS1,0.06320985158999518
PSAP,-0.15473498805098676
EFEMP1,-0.05750549591077382
C1QTNF1,-0.0218402987985737
ALB,-0.03519165733033378
EFNA3,0.09797037337929822
DRAXIN,0.2175914702341028
NPTX2,0.21686258897082938
FGF11,-0.06984633893945463
CD59,-0.036582689084483616
COL9A2,0.02433604078111816
DLL3,-0.0134438986086731
LIN7C,0.02908355327777941
PSPN,0.028700752645167797
ANGPT1,-0.06857433195620956
PNOC,0.15173352905138573
L1CAM,0.08118533138304829
APOA1,-0.028591551295069885
PSEN1,-0.0338259285880364
CALM2,-0.03386816421925183
CLEC2B,-0.053550754863221375
NTNG1,-0.05280678012150695
LRIG1,0.017426959333158864
CPAMD8,0.005354505496753871
NPY,0.0762802492289143
MMP2,0.010793426059387313
ALKAL2,-0.027819200228688976
CSF1,-0.024934115117632535
SEMA4C,0.02231668646548811
ICAM2,0.05736743702304304
IL1A,-0.03181827667096075
PGF,0.043855366834092524
LGALS8,0.007455148404865609
DKK3,0.04533076067979486
COL16A1,0.12243775749732345
TPH1,0.016206112272427516
TNC,-0.08987763348797248
TNFSF9,0.02179582164597401
CNTN2,-0.07161768706717168
APOC1,0.006560821342727838
PKM,0.04330218916032429
TNF,0.0404066884624756
GNAS,0.07951561017972474
