,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.050384918729458696,-0.040114350179257394,0.050119024153460395,0.0910385994334842,0.05111635765309115,0.00206214127145454,0.09558392284128303,0.012257671197110997,-0.010737110439420258,-0.014080935021902819,0.012103107169761877,0.001168478995757638,0.08939366797464993,0.14732874519014175,-0.003980511570542337,0.005608688229483433,0.1503238887467106
COL4A4,0.061304428164780045,0.0444664722429353,-0.01709218545413724,0.09723635666348228,-0.016099505149241924,-0.019699741659124335,-0.018048668025382113,,0.031156619751218643,,0.00816668697373614,0.012286174813666444,-0.04174167475998691,-0.020323587148397982,-0.028778225572324935,0.052151282011250445,0.059587303245200667
TAC1,-0.02877935162675364,-0.030088092385323437,-0.015342248614596382,-0.08365750084077692,-0.057112821085726975,-0.09226972248639265,-0.02565787856040562,,-0.04272880834826969,,,,,,-0.024636289049764115,-0.024691454168241245,-0.10353072976502455
RARRES2,0.049721984633277296,0.05050065631239609,-0.02864022648180806,0.0556214215130791,0.08359801476509694,-0.028813960714896808,0.009866395746950493,-0.15879128726325742,0.0370277772884102,0.04077831970416548,-0.09394815645110609,0.028892553535786982,0.04920186820209606,0.028336699700385524,-0.034042746527702804,0.04246621843713727,-0.008311900114923148
FGF7,,-0.036299349329717505,0.001981599626571213,0.02088917272440679,0.11301418900096519,0.024962581915928813,-0.037465325859976126,0.04133062838668787,0.03634468573556086,0.0558216867156784,-0.14236628262844178,-0.014667537746853143,0.023097440829107727,0.06114188011523054,0.0028403453769416604,0.03283789977199107,0.07741384792379805
EFNA2,,,,,,,,,,,,,,-0.01958533820644973,,,
HBEGF,0.012442460776845911,0.008983509578793434,0.00037144162118723384,0.018126739530428242,-0.003327515978773699,0.03897567688713625,-0.011699059783439929,0.08660681790585073,0.02055108374846219,0.04217317026861858,0.027623354981713998,0.1029779903651646,0.028299666251938697,-0.019250489163355942,0.04639183256785916,-0.0020215421243852533,0.13869294059328605
CSF3,,-0.021366202336301227,0.007759327097525448,0.023293202050409422,0.004985839311726995,,,-0.018708161673297523,,,,,-0.018016193986839728,0.01147310526485651,-0.020471683253857977,-0.01977503333795617,0.024867444727872227
PI3,-0.04254602262173389,-0.0011017125636616626,0.03086514270049244,0.045840769872766376,-0.019179345169662416,,,,,-0.02079396277614162,,,-0.03401978196972099,-0.05275820729702756,-0.058824225390335695,-0.02290901909205294,-0.02062838300203946
PCSK1N,0.05344510314332853,-0.059548145911918766,-0.07918856175659035,0.00020906032474956563,0.00465505745052515,0.03672859541479743,-0.06112821260409435,-0.0027017325659367485,-0.054772595275602624,0.029541457912330215,-0.01533100985768655,0.03122201602649014,0.027293167085729014,-0.05214850705458916,0.07529211091072496,-0.0035279955771975726,-0.08341413302548921
NTS,,,,0.07784199320829686,-0.020935564834435733,-0.022504664897284293,0.034251737046909855,,,,,,-0.036854109851140994,0.02710438375694253,0.08928814570198737,-0.0005910107610290689,
SFRP1,-0.024255221901031833,,-0.022197582201641256,-0.03654221372122065,0.07480581480747464,-0.02186527089401837,-0.01287888211528725,0.002136788995996414,-0.040272006382369156,0.060623962836115604,0.030844673694778807,0.05924867084719998,0.0070991415456822474,0.06072842607017213,0.0469148563434745,0.0018123962985775069,-0.02626026717659913
CXCL13,,-0.01551439100487473,,-0.03565542744268025,,,,0.046625113157429565,,,,,-0.03548460380969587,0.08062484178498541,-0.0333935754597669,,0.0522682829249449
MICA,-0.02340964748311588,-0.03841990574686047,0.04281962487036542,0.02661024658702949,0.0029283422416768283,-0.022260676975128606,0.001875729582795177,-0.014370768741155527,0.011938350228380103,-0.02228243037677611,0.06982426552361815,0.10430193632419758,0.05904903197503649,0.02323653307248322,0.02890284989206566,0.018297551716403453,-0.02325426928197365
TG,-0.000616617845734594,,0.023200962952418188,0.0236102497400516,-0.02055726674604687,-0.0190097280448221,-0.009320390964863805,0.02025142794379499,0.015124276364761163,0.05919826302302182,-0.0005440822642745498,0.043275816483196915,0.020674861776788938,-0.0023284789090369296,-0.016848509897700332,0.015060205100253563,-0.012654128974105802
ADA,0.04829018395344671,-0.016033765673730726,-0.008506808285879118,0.035045075191981155,0.06880967683177351,0.0173413945155585,-0.015137064473279099,0.06552294196389344,0.0061553817153081666,0.06650962664618064,0.15208266379538496,0.05417542213880222,0.04825163010270541,0.023716755812434452,0.020644352337547047,0.0037053513494675217,0.10055716904620329
LAMC3,0.01700770606578284,-0.03988313269400138,0.02595028169957846,-0.023068460341768297,0.08725032247255558,0.012746061264841178,-0.020303648072917263,0.06803538168768737,-0.018581715413517687,0.050607042266653295,0.12192590733166288,0.1792319305454095,0.10074908230252963,0.0005027123933665729,-0.018370143036586753,0.06697830704518344,0.09859256872209934
CCL7,-0.025724125481062177,,-0.01731921564897443,0.025460694959280914,,,,,,,,,0.1027285830540341,,,-0.020722318051446368,-0.0054115911850405604
NGF,0.0629701391153808,,0.09614373921636081,0.04233847390236093,,,,0.11694790355413175,,,-0.05229437848709704,-0.04848066833997657,0.06686712113565987,0.06584285042007182,-0.03514540649312056,0.038921894153984046,-0.005895505825400792
TNFSF15,,,-0.01928579369711957,0.05956568627290579,,,,-0.024560074809877215,,,0.0718122343191051,0.07128989321828776,0.014365468882048404,,0.10245300853895815,-0.007807918891368201,0.0165335613276418
HMGB1,-0.012165640800075924,0.023749829814529482,-0.06558299478851538,-0.005430768717473034,0.08411897649480618,-0.024799263590635914,0.009811314855459559,0.10245871027438183,-0.0375405690177422,-0.0663329241145497,-0.062361881467771524,0.02331924196081949,-0.023914252822694448,-0.09509725083591848,-0.04432839384989976,-0.04792061567039965,-0.06773634883896806
ITGB3BP,-0.020854535538401175,-0.00811351874661585,0.01165908769508885,-0.017881990652838995,0.07036428437508173,0.025815580877563207,-0.03413520080974435,0.045969749392811815,0.011811800102364585,0.011561571363859597,-0.03720908254550362,0.07091370311396256,-0.02970743910411437,0.056092483398396925,-0.0019916327853538433,0.011920305040164694,-0.0025610299237996898
AANAT,-0.03732179242057198,,-0.017548101711348452,-0.03902399590471475,0.0350209224697618,0.046668718603413505,-0.010743763959820914,,-0.022715107094983502,-0.01968795971417186,,-0.011431688895891665,-0.0003660917653237986,0.03492369511442119,,-0.02192507666423028,-0.026471136341508106
RELN,-0.02107538088156755,-0.02406160842781549,0.06811299541641583,0.02596533293459112,-0.02849193002744522,-0.022863698644484728,0.07741658942111371,,0.0019370586005591705,,0.03641840237276757,,,,-0.015355399434873976,,0.027504211997065913
IL15,-0.07141832292132147,,-0.04613591740221457,-0.0007783254176592612,0.04150833571232208,-0.01791718519476485,0.09628497509458561,-0.0013562266326882255,0.011274113960112382,-0.033092895388012925,0.1119055599711636,-0.018714391552529262,0.0076363954168291665,-0.02048717755694659,-0.031009855775742758,0.06766161941601062,0.06122519215253856
UTS2,,,,,0.05205875218815173,,,,,0.01999717034566822,,,0.030523168266220355,,,,
BSG,0.06349628423349069,0.031640160050205236,0.024640767197599996,-0.015247954306506844,0.02668038190775014,-0.025232581019895693,0.02176972266056987,-0.06359505238635668,-0.006054453707398371,0.12534365858472532,-0.00036171637077032676,0.07224980373076445,0.006686864519556507,0.04973825505607863,0.006885137052000749,0.09171920303399435,0.11543306637522446
ADAMTS3,0.052052517413058504,,0.02146688106396834,-0.00895762138159132,0.10197317240553799,-0.0050426093653910525,0.016602375679347407,-0.03200172891729013,0.06296804947997142,0.08495377324411169,,-0.006228936550614162,0.13667393484775767,-0.007865728146387816,0.06576586098904268,0.03759656528099904,0.04346292679990574
CD34,0.030411717070440086,-0.0020595286724346008,0.019119645628898722,0.0725382639936678,0.07312850162879145,0.01986847036055673,0.03640278040563681,0.09510385623803091,0.07472088660871788,0.054786715195235,0.09457896794964298,0.1345513295927007,0.09280407106320152,-0.008760149366023836,0.03018176831132635,0.05535885431999268,0.051871401150283325
CCL23,,,,,0.07134558356805507,,,,,,,,,,,,
PLAT,-0.006777349951909293,0.03669359345302224,-0.06255069501496882,0.05033098229802413,0.1056062259938758,0.03019348498429309,0.0067190204912444965,-0.020310757318536245,-0.012353539271919522,0.042500388057811304,-0.01681372575671664,0.09558435115477001,0.03391737848229888,-0.0005166463407629074,0.00392717975831295,0.06638167684497714,0.07885246638718177
NTF3,,,,,,,0.015628802238221443,0.05335199988246363,,,,,0.06530415199005996,-0.014491557421231267,0.008673896624135596,,
LTA,,,0.028692422175836667,,,-0.0164648054574566,,,-0.021067214555972186,,,,,,,-0.02950784900169986,
CKLF,-0.010598978154704666,-0.05345339895447457,-0.022339967038329057,0.01031275630846111,0.11143362706793616,0.018315921062658776,-0.03024872904432886,0.07500881113047546,0.0259377397457701,0.0807334561080672,0.04740771122283775,0.021575871442541677,0.040283292527916466,-0.04199461753317673,0.041613300273758515,-0.017025937099414634,0.044638597080186665
APELA,,,,,,,,-0.045275181632079255,,,,,,,,,
CD24,-0.03089194567710742,0.02488971661872659,-0.0038556651940490063,0.06723291442020102,0.04082676577649786,0.034708920345241215,0.03596751429599274,0.14569296580088392,0.020667012143161946,-0.03491633067248917,-0.05275352021507411,0.1388142230846577,0.062234514426372685,-0.008576300274327006,0.06606586628113281,0.05510440570839198,-0.0628564586648683
HSP90AA1,-0.00950303463043235,0.015612600200921489,-0.060590622536276,-0.121774757134156,-0.06268760408151683,0.06431306182534119,-0.021810130230900938,0.024302355370010176,-0.0008963111336553352,-0.15600147321301638,-0.13387524789288427,-0.1461259617897462,-0.05719092148894822,-0.07273722554933444,-0.032409621741637314,-0.0443787055269811,-0.15932359261603968
BMP4,0.011197714241668821,-0.01752822678897874,0.0064845283983759735,0.10649658707670241,0.03414731302145452,-0.008799792240250574,0.043742858047948925,-0.0031107468119627468,-0.01795144271683997,0.13786759035357765,0.0773923356071555,0.07283371753213633,0.05175872642469513,0.01878541521120547,-0.014914554626678657,0.043554090943129384,0.15103140765664683
SCGB3A1,-0.012335175522811256,0.06539815600413622,,-0.0043170503285297574,,,-0.009062469981527928,-0.020353278669331707,-0.014700423714896785,0.012086590010912814,-0.05280843654537873,,0.0980387226812844,-0.02655784454269596,-0.026399983732922128,0.07765785078554843,0.003191688126109796
IGFBP4,0.03172310991249064,0.005138669114585507,-0.0005822519492972285,0.06622755741709456,0.09338757336117012,0.10194046588767489,-0.039910940387204046,0.08894822842154805,-0.01521634349558534,0.06011617484916123,0.12097443467075512,0.16043192204644882,0.046158998722338015,-0.03505777168033876,-0.036275016519859635,0.07049073432924352,0.10320792588389249
RSPO4,,,0.0016329294553401924,-0.0019854630938069755,,-0.019149571098864924,-0.009062468655936686,,0.06581023204942524,,-0.008154497490765111,,,,-0.01777926552257345,0.04825581679777898,0.12037335579819838
LEFTY2,0.0342015671751274,-0.005263721258733702,0.0326609873565303,-0.011922428330063982,0.09602461160446658,0.13900870453585987,-0.009937107717661502,-0.027769827559535654,-0.026007241098399,0.09020700188532718,,0.167592019911481,-0.020099033373420703,-0.02251962009542993,-0.02417862650843494,0.04191073439870664,0.0045955700421678935
PF4,-0.02668464819202599,,-0.015110674444836394,,,,,,,,,,,-0.017951318422343075,,-0.02950784217336473,0.0547312414418305
ANGPTL2,0.037704115852928356,-0.010030171691720238,-0.03764979157642475,0.0534013585405646,0.09731349081882636,0.020047106187474087,-0.0285524376315703,-0.017877452611328584,0.048231062336241484,0.07852834849776025,0.10742140694437832,0.0752648757748868,0.033573054224282,0.018710847988200694,0.03984464094995826,0.03878476760502349,0.03737450715540118
LRIG2,0.013253592348937101,-0.01058648599329417,-0.02319023330111788,0.022287660779294432,0.0562719161133335,-0.007830395075639875,-0.007695155251465742,-0.006433131029772125,0.0026897582441280836,-0.036743495892506396,0.08753821580507616,0.0008992365067568603,-0.002647519557173896,0.033298166217910395,-0.03514627226272675,0.07537369523025314,-0.021876182203580376
ICOSLG,0.007433232186448329,-0.04091681692925827,0.04040166507980992,0.02455440752639774,0.0014282773297293798,0.014776582323090839,-0.017198873166334023,0.08975632069837884,-0.0008570931813752271,-0.020072412714956408,0.09639302396525724,0.060095347013794216,0.03750075048628629,0.04662569930830013,-0.002136631230938733,0.1184472259460116,0.0683207085463823
WIF1,0.019423409444823746,0.03991044741314611,,-0.03017259396729,-0.04331063986044601,-0.014777270446331604,-0.017053689669269647,,-0.022677564670447122,,,,,,-0.016527549436779178,,-0.03732000274668778
NPPC,-0.027489457393976537,0.17462919299713914,-0.01049317063026545,-0.04025483955045057,-0.022502432207036134,-0.028825759358844676,-0.01259461365319892,,0.03299206290350315,-0.08539838305236552,0.015100934084501022,-0.0406860807013317,0.04861034162438038,-0.007905099815558786,-0.030578608064979078,,-0.045576336092545286
LYZ,0.01751563881143306,-0.025598730165951517,-0.01608672151641932,-0.01913622879956998,0.08365082915126473,0.037448365293982516,0.058205629166111175,0.015092645614988761,-0.03271573485670922,0.025247746951563874,0.0021522846022841192,0.0997577210399234,0.08140827217746968,0.009841171050777484,-0.011109598464618923,0.010903795886298938,-0.022419545685756357
EREG,,-0.02880006731876228,,0.058543650512747854,,,,0.05147998672548758,,,,,-0.04805992477532577,0.10123056457978738,-0.022144374968035025,0.023659724452853404,-0.013046258941360656
SPTAN1,0.018069866179915503,-0.02924812606372944,-0.039901616738996656,0.04459556816032203,-0.047831758261102385,-0.029235074701607393,0.00901344829321896,0.023517736439387996,-0.04664505487813865,0.20740844446742512,0.007182996848685791,-0.0241948802665239,0.021448213296695915,0.011884679382136455,0.051332824995122185,-0.008916781462171435,-0.05593822997095141
PTH2,,,,,,,,,,,,,,,0.024925128979259498,,
LIPC,-0.011903207826931092,,-0.027155007380401202,0.01667065147762837,-0.04018484148986478,0.012010492323515715,,-0.0007372598344166195,0.020746088590979848,0.04660421072253435,-0.0334711376334031,-0.030055002196931187,,,,0.009280454942364841,-0.04077577615709353
COL8A1,0.013086974101604918,-0.026676093558968193,0.014705970431078541,0.06264192801082197,-0.01877727268851671,0.04762393289939006,0.0038002597578079282,-0.1337234851151984,0.06543718391954431,0.05683780633680464,0.10949969436709675,0.009987568643773719,0.027435712791676736,0.09770056545462551,-0.03441433768095789,0.06277919201370784,0.05551375699019916
GSTM2,-0.05121939977263796,-0.019895749102671226,0.0650532740522946,0.015435476906652399,-0.04814930585093491,0.03620760621378442,0.018294081620552634,-0.006986365450018565,0.040279178644196605,0.06131609332838906,0.02532486473425694,-0.018198739071404974,-0.013082677474552072,0.014185633505921478,0.006994868854509392,-0.02489106718511846,0.0015501364293084598
IL4,,,,,,,,,,-0.021408426731719457,,,,,,,
SPX,-0.013397761949128596,,-0.00411013459562014,-0.0437164606205205,-0.017286774602607597,-0.040790583406025746,0.047412145349424895,,-0.05151726229836143,,,0.02545242698670374,0.06881320807837651,0.07082360322578343,-0.04375380426822769,-0.0018228531152351376,0.005723736075719871
MFGE8,0.07611357335733948,0.07282507132811426,0.00044623588691235135,0.03281520390206609,0.09890308544528353,0.05468799917330905,0.029766207360803907,-0.017267667339734945,0.01201834431013655,0.13106873840792232,0.10859590008157789,0.12336288715820634,-0.00447434264713022,0.018456947340100845,0.03526405581647897,0.049634759914447546,0.049467364614645314
TGFA,-0.01361558758003809,-0.0016203676365173008,-0.0066893982550249005,0.08071187371087489,0.02703825607441418,0.009489028099328639,-0.019794883168611766,0.07283008222532167,0.006775480045139638,-0.0230144562691612,0.08987180200819171,0.017314928731861946,0.015272510813966099,0.04669000714677163,-0.08313812130563818,0.11397271406519306,0.010479381323526674
SLIT2,-0.07036207194313354,-0.016975070094506228,0.033248262454857694,-0.022882016924325933,-0.02868354567921639,-0.029997227281892254,0.03268752727989801,0.03522104928222482,-0.01705349794202113,0.052468599618052315,0.036030837967048354,0.046576086026709776,0.029779531449583264,0.023091805946536367,-0.02010001607505155,0.07708169491879358,0.024676528024466165
PLTP,0.06157280512898639,-0.039509519461885835,-0.02806562669422775,0.04271704771371493,0.0501255157677359,0.04567696391260181,0.025780092763231746,0.05761585817886384,0.016754875087984178,0.07470337018272552,-0.04820605551752256,0.0918490651860838,0.0227731013111464,0.016865637445385114,-0.11234920647515702,0.016565072452865245,0.006672366702722955
APOD,0.05907502483015579,-0.028669327661626897,-0.010502580676214932,0.010813643728379086,0.044861810421941775,0.02597216624549408,-0.016235752498675027,0.01851177920851861,-0.04092174037272307,-0.013295428226559356,-0.05804367302579029,-0.0767766076421326,0.016840083396823004,0.03660506719065716,0.037566196867330516,0.014843598429953982,0.016120388960940552
B2M,-0.03949951398477719,-0.004086191391492026,-0.02211780555573749,0.05061035902886482,0.08765391613758623,0.0566789850028941,0.03533053402213176,0.11615824864004581,0.0494290926476835,0.19165819273167345,0.18094464813309197,0.059663185354562186,0.018713141950187098,0.016619243243603733,-0.11334236569854522,0.030969580785076355,0.023263644940419086
OMG,0.0037958875971018965,0.001804226743422997,-0.036531889848911654,-0.0200813749517655,-0.012156810224578193,-0.009505518864368331,0.007685250810115889,0.05694983880540809,-0.02059417411147342,0.1665959912494866,-0.027307205308798634,-0.0625732329829883,0.018149005408568192,0.016814198391449528,0.00047760406172374955,0.06600009065985031,-0.10982781132151843
CXCL3,-0.037539952275516944,0.04459273877298232,0.08246455383800527,-0.01984235943853458,-0.020172455939274504,-0.011514427538287533,-0.009694925867243761,-0.012441675714148387,-0.015172209466115453,0.02619440592965438,,,0.006888779574245163,0.0672243879839639,-0.018731752425500982,0.013979314433518065,0.022815337420779135
CXCL10,-0.052498666188073376,,0.01952060919856429,0.027982045746477568,0.07497942299947007,0.05358770461039285,-0.014727301980456022,0.053967707845110374,-0.024110476948479082,-0.05317118032562472,0.018976788737009063,0.08798551633832478,-0.00686202432946654,-0.02407792202853724,-0.02429373024276264,0.01838730080773969,0.11295722183232759
RSPO3,0.00409439260230392,-0.021366203002736905,0.05014117550717113,-0.05192952956972774,-0.025228825808989615,-0.02892253241966151,0.000602933899972645,,-0.015854666476397286,,,,0.06646871583714709,-0.007950747005661441,-0.024157210472518946,0.018657819312314253,-0.05425779803065073
CORT,-0.028330571709540134,-0.02835586235392329,0.023001348944555335,-0.032600449409662544,-0.0061693654128575776,0.003938634465206088,0.013873938715228164,,-0.0166608191384081,,,,0.0902227990402738,0.02420752632069327,0.010656732481750086,,
NCAN,0.03141032206438415,0.003229878465302105,-0.06532018110964324,0.030812352029696535,0.07610399939721343,0.06663046515380215,0.00024198315508092144,,0.003987152186422591,0.10619385503885627,0.05366951022815054,-0.020484455834871584,0.010945452808694207,0.04242083682457729,0.045264743255198206,-0.015833245582561446,-0.06548873071719846
PRG4,-0.038686012606565186,-0.02389017512610163,-0.017319218347917095,0.012259615302915736,-0.004604739675254669,0.021366506927386376,,,-0.018536725983958564,,,,-0.025932791717953048,0.04797910843997165,-0.04239678994473514,0.07314717269939004,0.020946726470637143
ZG16B,-0.015510037683660239,,0.008761766458625364,,0.009040870858106094,0.008053557072419034,,0.037261739177562744,,,,0.03505364392108442,,,,0.005079740035268923,0.11357778812391534
TGM2,-0.0391955790531657,0.0013360612645530684,0.014084322083056152,0.0011419087379452588,0.06323785413722409,-0.0031455219463158066,0.0334691230631979,0.08711574714356743,-0.03539087799241857,0.006483125878407068,0.07212566233827593,0.06990976429293648,-0.005548379182402875,-0.01083338574269897,0.03125588349020939,0.04428497324905818,0.08331424102449068
VEGFC,0.012429431290251387,-0.013515455120638887,0.007106696478677857,0.007212162033510751,-0.028814468378292084,0.028654672540909944,-0.003605401709560626,-0.021826359661967523,-0.0009688316197094712,0.06431424552234269,-0.06475112496570197,-0.005229486311670984,-0.030470850250630985,0.008785762837257384,0.010611583041187487,-0.024467611366396042,-0.01818391145775174
WNT6,-0.025118637714372134,-0.023366196045722192,-0.023954709047327955,-0.01345432116179124,-0.021491547912294,-0.029115266013283805,,-0.04096368086313065,-0.016510210567745157,0.05188856551977531,,-0.0359221792251266,-0.035345393277250794,0.013000703161979923,0.04185659487069321,0.02282439818806069,0.021621397334408418
NRG4,-0.023692822678703308,-0.01601511770007091,0.03515871496307886,0.010473872859474466,-0.02722181073011935,0.02014936924589271,-0.0025221421405910186,,-0.0059647008262075415,,0.25572283113033645,,,,0.12096573066543818,-0.02102910312750235,-0.03466288891490985
PMCH,0.024169674164143274,,-0.02920601186280014,,,-0.019149570174691287,,,,,,,-0.02406597073386353,-0.026356559687875834,-0.013517652350000159,-0.007051031201012389,0.08567085087210313
COL9A1,-0.00823326812492601,-0.020251140782746795,-0.02201472610356786,0.06165128736144321,0.12918509575951168,0.008533646163140127,-0.019197149316912715,,-0.011665428855131122,-0.08272993461753024,0.08506296937662845,0.199935442659125,0.06682816310384895,0.0028695803253485884,0.016138761675049063,0.08652433882606424,0.009038448584943718
GDF11,0.02502164523596027,0.03281880410429399,0.007233089031568777,0.04666271873758712,0.027239636049355163,0.04840291043106716,0.030104016266629223,-0.0009683081867503602,0.09000734373813427,0.10757329379015922,-0.03858136779035364,0.049198950505324565,0.014730883196859829,0.021219378628510144,0.0016069938580654277,0.014179826478081806,0.01855423602916787
RAET1E,,,,,,,,,,,,,,,,-0.005009878636014369,
IL24,,,,,,,,-0.023100925635540195,,,,,-0.017943007863149132,0.09959000123175557,,,-0.012487910058454446
SORBS1,0.0026953725941483526,0.01111046825776875,-0.016011352853538417,0.0009535188074611557,-0.019734672704553546,0.036651925171983894,0.01881782669222912,-0.0034769244137485282,0.024967633586411308,-0.0030786562035278226,-0.008156112788455225,0.08408271948726621,0.04747117623980492,0.0278295593204745,0.03468492596174594,-0.017442331100264358,-0.0354658872097579
DLL1,0.05385822653969692,0.041560621764017314,-0.008279243947204494,0.06450656253520778,0.04249074538262829,-0.025199471363394815,0.015933051211104627,-0.020270255956813536,0.038093013102946424,0.10303134218669656,0.009394235374541884,0.13028882724865853,0.0161095234643366,0.04488285362814997,-0.008066507119322656,-0.008910627684101235,0.10722817900242602
TLN1,-0.041043431622641846,0.041697897633795125,0.008309407214230284,0.11491639857355194,0.0357675870665654,0.06912391920483865,0.022890762023092502,0.07707009399028893,-0.007183109071591397,0.06307494843172926,-0.0423950450376121,0.0284982821536246,0.009616559368134686,-0.013270397471253926,-0.03455107789942167,0.035333262303859414,0.08585153139030124
