,UKF260,UKF275,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL9A2,-0.025330419041016516,-0.00231281581104253,0.02874769638376519,0.024607561954903157,-0.010617916125477257,-0.013799805655767421,0.005460359493142975,-0.04933050679601562,-0.06306640603165924
DLL3,-0.030056112927895333,0.008514168483803946,0.024422462594540176,0.06839810881466572,0.05135546613633119,0.062158499596882515,0.02269432824901468,0.06615772817729824,-0.10767617652671302
FGF5,,,,,,,0.011006108386825714,-0.01075061574547359,
LIN7C,0.022917887965381568,-0.015763451654033,0.05713646250347156,0.021980912501251157,-0.03251725194781735,0.005062906841375687,0.0004897247629515366,0.035829831396542694,-0.034917777078504436
GDF7,,0.03727991005458024,,-0.011901161293187674,0.06711665300378361,-0.017254815297199914,-0.00309639698624824,0.011989685738090996,
PSPN,0.026041591090150206,-0.035276576153919506,-0.04691964819775442,-0.06382180497356439,0.03740381299690003,-0.01881868317964656,0.05932603479366997,-0.0438794786366393,-0.0865349673507927
ANGPT1,-0.03593680541837183,-0.0050915687851289,0.04466433221522367,-0.03533412390988551,-0.012436148135193198,0.051526373851958455,0.05511416846659318,-0.005145814912143919,-0.018707031321685445
PNOC,-0.006796695741367038,-0.01425952814729107,,,,-0.020456288276890448,0.047451005603909205,0.08369251596353668,-0.051864004277955233
L1CAM,0.005557696270860642,-0.01880731295198671,-0.08845471204043992,0.030606841459143063,-0.0041963922895744965,-0.009775476088289926,0.11075104183106613,0.018111987047444742,0.06363553901018097
APOA1,-0.001141620366889599,0.11339433539132975,-0.061828302928375656,0.03816048590982458,-0.0295333824728891,0.03208817650619703,0.03136154829635167,-0.048525324016763606,-0.04438575056022299
PSEN1,0.008949872656752055,0.03348451506387119,0.09034762161801274,-0.05761242633676188,0.10141450453024704,0.03870451694332407,-0.0011198100647037805,0.01685207616860249,-0.10531216875274267
CALM2,-0.004012636248251862,-0.01699951726214966,-0.03191692599762007,-0.12649019862945596,0.06605501992534817,-0.03429469120192173,-0.005046047635143166,-0.016678138058755863,-0.0031290417554747257
CLEC2B,-0.021740513389628867,-0.04995869553986972,-0.05281795429930122,-0.01405850415516826,-0.08551790033927698,0.04117627725417746,0.08258390036042228,0.012332242900364459,-0.08313261575563567
NTNG1,0.004849272309563418,-0.017578657455283146,-0.028734597165318693,0.002723241919544337,-0.05124455215659768,-0.021383593296212672,0.001637395528562207,0.05339498510874781,-0.026218877623299577
LRIG1,0.003878225438278171,0.04388503626500614,0.07903084986132806,0.014786403794976604,-0.046789605289154323,-0.017062754235368897,-0.004154085448315591,0.0649080231363818,-0.11315050152672264
CPAMD8,0.10752648000688847,-0.012978021801971686,-0.03704312514601884,0.01722602292301048,0.07014126611415267,,-0.0326669221184271,-0.01875108629362654,0.017831556415792676
GHRL,-0.030400714749788543,0.026258005343742195,0.01116998611428224,-0.011484229400987932,-0.043060849932062,0.06149615044886093,0.03252171420638896,-0.016529277673710503,
NPY,0.07116833852877388,0.032267846821220074,,-0.02991693554413311,0.0010709664293875232,0.0009391928495098139,0.037453059796354285,0.016454837603895073,-0.001907105577270409
MMP2,0.013901280857010423,0.02959525505944499,-0.03917552441981561,0.07312873917233632,-0.08289879666600096,0.03421200870700788,-0.02790523357858501,0.026645923446500023,0.03306868509689287
PPY,,-0.009484822559721984,,,,-0.01642494377712266,0.014169959829451097,-0.033566742745401126,
ALKAL2,,0.0027128770210538364,,-0.04144810142960071,-0.03776753998666376,-0.04517612539151912,0.0293526811254887,0.028761328104833252,-0.08081169204163995
CSF1,0.06052543669880924,0.05880412126916476,0.01326755847212635,0.029843891359263703,0.0596688756314328,-0.017425017138469393,0.005230011742713246,0.06879175635508133,-0.06987016869922405
SEMA4C,-0.008652717097622092,0.018245701074601703,-0.07325740723598878,0.053716788437881635,0.021636104557825546,0.024529563739124523,0.04818132662840134,-0.016916654274919455,0.10139514394195033
BMP8A,,,,,,,-0.02798253531588328,,
ICAM2,-0.010862598521569167,0.08373577376328667,-0.0702061919119486,0.03931820897947101,-0.03480928256585292,0.0029279426009294084,-0.008670616570372075,0.00453310915038465,-0.03120901297115658
SYTL3,0.060839675909480216,0.03947808151458548,-0.03531883986756749,0.0006453188143677926,0.04283453808358889,0.03393663344146476,-0.0209799069977446,0.05976080524703885,
IL1A,0.0784951698300053,-0.0018272946475345617,-0.06446980385529028,0.00817953602335589,-0.02829698477045778,0.0009673952896104884,0.030267733910138022,0.12639521424608818,0.15702689089201666
HLA-G,,,-0.03245777272447862,,,-0.03129409005478809,,,
PGF,-0.027311055770703353,-0.017099954288596137,-0.05764784068532811,0.08899688007224037,-0.040405986783424455,0.017766578299496853,-0.02264490642310161,0.04487395741260399,-0.06135039263108624
LGALS8,0.04335770637987145,-0.040439386049865196,-0.003620967140842408,0.07844681548133692,0.011971157349389649,0.011672698652043189,0.014624227881046396,-0.02974413797482147,-0.011628082733778598
DKK3,-0.03553126001281307,0.01598576002911837,-0.025618794254862277,-0.055940232680621045,-0.03261205057741741,0.01241145802776338,0.01631234113466589,-0.0006246082072224297,0.06950847581495749
COL16A1,-0.007895951232022132,0.0008837511412521684,0.06513895458726571,0.008437187451423675,-0.03931126270244625,0.027859238967429888,-0.04546146611792358,0.02226394999839019,0.00939316984074179
TPH1,-0.017620871584585064,-0.008558057095913278,-0.031107656123644013,,-0.041538175056522034,0.009982590012432391,0.05649961349874176,-0.03904006820676965,-0.04244738610774593
TNC,0.027639219230868473,-0.00476771738915453,-0.011783141859953683,-0.014727412706780794,-0.07900484920643026,0.03584088047338714,0.0354750637996291,0.03402215838332607,0.0029579339362181285
TNFSF9,0.03682610894209318,0.019709317184630423,-0.03156327293443754,-0.04375116265424474,0.006294524902846678,-0.02666638935742699,0.026357747859288204,0.04466187347305858,0.018625357495652306
C4A,,-0.011243781398125898,,,-0.029165254373224044,-0.017436795729188315,-0.01458745945271777,,
CNTN2,-0.0003265124136611118,0.016806437161289326,0.06025854328784588,-0.09824900012459162,0.05617199442422035,0.005858806565896251,-0.008174149196675808,0.05103997370759044,0.02686753696110545
F7,,,,,,0.025666512024629433,,-0.023177402297110496,
LUM,0.053471876719837955,0.04087923011547305,0.004428757342941025,0.015898454947297257,-0.06610730622609239,0.0235784015109699,-0.05445247911452117,0.04383289785054245,
BTC,0.019551208340379187,,-0.06478334335308504,,-0.025024888941716197,-0.016697819411342248,0.04099386077784157,0.001223140904860671,
APOC1,-0.024493286861253655,0.05014241598982101,0.04777958289346575,0.1186410278703316,0.04348520366586263,-0.0014695556893127022,-0.0007345177040069068,-0.08131164066690526,-0.011745715732452484
PKM,-0.007267826882036722,-0.03622437711099018,-0.11190944699972537,-0.015006249956159942,-0.0988214278972029,0.022271868809055226,0.09115500212240724,0.04156340328615214,0.04896908899004117
TNF,0.06024156329974831,-0.004087001585926577,0.03895521641915585,0.042536907753405524,,,0.08064904869045615,-0.018038780020248127,0.0014806776134921537
GNAS,-0.0052632726886691905,-0.056616498269961346,-0.056553088779781345,0.06849516669573341,-0.12082065897824543,0.00370639784873304,0.06381647836764187,0.006489395769420849,-0.09181555109858201
BMP8B,-0.022214581959341183,-0.00853619942014344,-0.004385273171749669,0.05611521251851805,0.010397180317501663,0.04965333774995156,-0.011733462949327143,-0.016995992216581126,-0.015067826165352136
LIPH,,-0.009065561480035652,,,,-0.02740141252193869,0.02703612109254116,-0.028764127689278,
CCL28,,-0.013959473301287757,,,-0.020160145210962575,,-0.02172849917995806,-0.02729187823604957,
PTPN11,0.07179793461121423,-0.07599244740969112,-0.04003023562625863,0.04347845562488625,0.061092445890450625,-0.03004641486304437,-0.006743170346043601,0.01619726493565206,0.00578263057227201
ADAM12,-0.003458005029721677,0.03482188888839214,-0.11362101241143799,0.02683292020506378,-0.06343159492848753,-0.01837778066718087,-0.038384277814207085,0.02966571687313847,
EPO,-0.01890808955425548,-0.009484822973736363,-0.021930363203895464,0.019150840498875138,,-0.016508236787885003,-0.023106453067475462,,
EDN3,0.019507193330086877,0.022174674211358266,,-0.02313683612155225,0.01736319575412217,-0.03536389526728683,0.07859792310515037,-0.028764119594501383,0.0006561859635932034
CCL22,,0.04030787427080528,,,-0.0037145772173123016,0.08776348175058221,0.010016242345749951,,
CCL2,0.06497973217000531,-0.03825140632060872,-0.010148330126912193,-0.02750762380294039,0.004881412842255277,0.04388765872327719,-0.03700715550563597,0.005784564831175569,0.0147785342524161
DSCAM,0.019356252087039172,0.0473133972239632,-0.0677247793957821,0.02633444026834922,0.037925344928730696,0.0005941851981806188,0.13068229362894015,0.005767069091142522,0.10543407802528854
ANG,0.0585191207989802,0.00848010371205304,-0.08212186689300979,-0.003514479022648414,0.004271158629169996,-0.0018706353600659892,0.008977351625283975,0.011322725561095145,
FBLN2,-0.03190797241991527,-0.014652347686704948,,-0.006124871161906958,-0.0374639185131226,-0.023684001272404314,0.0050152487044681365,0.040723595131813325,-0.014974381994326583
VTN,0.02071463361515691,0.020004478657991542,-0.047037136442310445,,,-0.003042751551334168,0.008286803338027868,0.06118477810592775,
VEGFA,0.02515941874630022,-0.022457591238373875,-0.08115860951585538,0.06726202096167463,-0.010098222907433424,0.03988729087178997,-0.007614074380297289,0.017019865513563007,0.0026976209225352417
F10,-0.0177864535252478,0.09464551188545979,0.09899256232513655,,-0.021651242702970655,-0.028591201790973124,0.02529466991511601,-0.02374896882782596,
SERPINA1,0.04329166513569144,0.06396430578824008,0.026513381442593822,0.024653317513141575,-0.03693669167859607,0.0003841685592878609,0.009621548831730891,0.026289844616723124,-0.016555454350694988
VWF,0.0432592096267988,0.08295705861428025,-0.06685690182999232,0.08852107080532316,-0.06647419985878064,0.012218276260020429,-0.04739704766446899,-0.025880123169893018,-0.05506770926850443
GDNF,,,-0.019340575584175637,-0.025785357620734577,,-0.023116541697148454,,,-0.018593551519547516
VASP,0.05451479712638601,3.503826507825063e-06,0.05694464065975425,-0.06221583578066107,-0.025290396992280115,0.010849166976203289,0.0020822013118546503,-0.04152704730500359,-0.03540261279949386
ADAM15,0.00968360582017698,-0.026108421999544384,-0.10603369945318317,0.044879696131267986,0.004394867622321231,-0.004491994195930965,-0.028772763554503603,0.059586876633405624,0.007888482026727492
WNT2,-0.015318419322965206,,,,,-0.019821828867120528,0.009305432398475746,0.01665106051863371,
CALCB,0.040264871109206804,,,,,0.031271593571917965,,0.09986175449460995,
OLFM2,-0.021082704691661742,0.008681872648553978,0.03393987670820779,-0.039580768667361294,-0.03429792742467106,0.009664180468885826,0.02628334468804231,0.05232617346250291,0.08088631842606961
MFAP2,0.051217833062960356,-0.0010941808439921734,0.06857765802352073,-0.001371212409314657,-0.03066089934100649,0.015077028866027343,-0.03989383502598012,0.022878849547557086,
HLA-C,-0.011107790521891078,-0.007753217591812808,-0.08639613645981725,0.0036591850341864468,-0.005655246819740349,-0.013284043464490617,0.03537633905859124,-0.014863461142946123,0.03469918856092168
THBS1,0.01925717284313012,-0.0038933715594194375,-0.03656768157041353,0.015404541984939573,-0.061650066948721945,0.005675530338589259,-0.06504265981931318,0.04015889142194912,-0.05615113689805957
HSPA4,-0.04105559799555799,0.02569469627674005,-0.12010492008584966,0.022432914108708377,0.0028252902530014616,0.025530682199054036,-0.044293765283885046,-0.029348791182602637,-0.11246356362589206
LMAN1,0.014845060591989949,-0.0021054780598389645,0.06792946496647306,0.010822475376648268,0.03992719964365777,-0.0035105351729348,0.008360703182078965,0.0711349982006797,0.04972716092881818
LYPD3,0.01983264893095629,-0.013279515073583983,-0.02197526360845357,0.05444792799815793,,-0.01190357944307804,-0.011321566174253714,-0.026272175481773654,
APOE,-0.0008917801261263083,-0.025787460998187187,0.007631447988196849,0.13685302573188154,-0.0433774236498362,0.022536495911330206,0.03000966577085523,-0.02016635583450826,0.07735382679668447
SOSTDC1,-0.02379922919124445,0.028404921244947028,,,,-0.04459877111252125,0.0991958269240412,0.022753816617850895,-0.04532687274946146
ANXA1,0.021262144998686276,0.07371582789944837,0.06735159177897851,-0.02582242118618132,-0.03505458163128946,0.03653541764839786,0.028076174244307063,0.01695099406537759,-0.0429474479467713
WNT2B,-0.027379396840551944,-0.033893633213955394,-0.027166078956527506,-0.02476838803916416,0.058269323029908456,0.034520572881393305,0.012707617453636138,-0.03401755577401599,0.05562647806322451
AMH,-0.02367198020442183,-0.013671892161384232,0.06800728763373988,0.15423274833769546,-0.020160142640115526,0.015577116088915254,-0.02648509132456627,0.09089904477549202,
GDF10,-0.026232056302806363,0.008430306709365943,-0.028238778519382845,,0.13311830957019558,0.07005398139319582,-0.0610511328515302,-0.01073885534187095,-0.009415371177044177
EFNB3,-0.0044428609511917355,-0.004267355595946668,-0.008388070046295461,0.08414384180319434,-0.07467982893610592,-0.00989631958300429,0.046461952596353114,-0.0007528020615282251,0.016542443475628426
LTB,0.05493105780570054,0.08250496772293282,-0.016972474124528722,0.05388098717038222,-0.0362214166789338,-0.03523364008086664,-0.04018421378654034,-0.03475634784253697,0.06651001120997777
ANGPT2,0.018337043150197546,0.054225479376978074,-0.016259043444128644,0.03598501440783415,-0.04503202324726728,0.04065788393781259,-0.03233726038922883,0.036468920063890964,0.03869362413961861
NRTN,,,,-0.026410140628030175,-0.025444373228457474,-0.014699400338611071,,,0.045203214165332115
ADAM17,-0.018561534756238104,-0.02508900054615716,0.019067438952735955,-0.009280695625863415,-0.03238770471865757,0.018377882991780437,-0.008991677124009565,0.037628827747068994,-0.07429020366341198
LRPAP1,-0.056776941901585894,0.0005230091183040689,0.04311485752371547,-0.051682793008136996,-0.005533764348434726,-0.03576457546996015,-0.03839119106008923,0.10724798745285977,0.03785876900295786
NID1,0.02527133158684571,-0.013919034966555749,-0.048442434559775614,0.11105807418084393,-0.024924113033660003,0.03251969443334263,-0.03561097342483481,-0.015752007870961537,-0.04949340741687806
MST1,0.029672931328871516,0.022146584407591034,-0.08307113192834045,0.07109079700902239,0.02439551258976796,-0.07324719018580587,0.1235165978941184,0.0521410996145069,-0.015201263739397715
DCN,0.021620013102801736,0.0637828639669968,0.007313342007999141,0.007172592263280087,-0.004025643870786152,-0.00878376152477926,-0.07277393458511401,-0.010022381201506348,0.03320898516131164
IGFL2,,-0.011243782587854753,,,,,-0.04669615233970815,,0.03523164601839787
COL7A1,0.06536403896023094,-0.053516681109990964,0.11512501573691564,0.048785769123331976,0.06909484301085755,0.024392926660153757,-0.011581070173022462,-0.014417299117140849,-0.029453797534481987
CALR,0.024635090564692232,-0.004410595917804332,-0.005940084573754852,0.012376574955790302,-0.04653486981157702,0.031248933943957106,0.01009136797978762,0.053345564041758706,0.039158336488620965
PIGA,0.005567815999610064,-0.01859066114975921,0.09176947628214034,0.050990765782696304,0.08887180609750123,-0.0380290543129345,0.04529805895837358,0.09261841297304339,6.253005997837055e-05
CD200,0.028079416177908413,-0.020314188097213654,0.10987959263489326,-0.0058581286868607165,-0.00286409240742358,0.005892881396505232,0.009072827089401247,0.04819706733220491,-0.01710389246966283
GRP,,-0.0011691605381658422,,,0.04656441759158105,0.07620162922933946,-0.02741729721867706,0.08299985022559697,
CDH1,,-0.0190497558724233,0.0944798670635379,-0.015257631686247202,-0.038809149508854286,0.02307914936443713,0.08292683256334273,-0.025374370126889197,-0.07602476153213782
LPL,0.005024790045234102,-0.048014613712771374,-0.012779192753848935,0.021765241644625146,-0.05309817687043337,0.07280370607605961,0.05976219680449321,-0.007880194944286968,0.011101206598751483
SEMA5A,-0.01142581906408564,0.0689100144637649,-0.028918355876352858,0.03361451441033814,0.0006668019095079538,0.027149752047601904,0.012985832879645047,0.031450561262618575,-0.03575713697204905
SEMA7A,0.12102518273361244,-0.04319633750335141,-0.017040989833785342,-0.016070929216819928,0.03661260138835252,0.044265614194116086,0.010438988451917713,0.02378247148330251,0.04563146861570797
SEMA4G,0.018048796875278078,-0.03472734451148926,-0.01362885826183931,-0.04333901232534617,0.011876832507561498,-0.02449254691951472,0.006789873947804781,0.0674141021223348,-0.0077051591351754945
SEMA3B,0.013645964547848208,-0.04729112565064776,-0.037273630170562816,0.025752990742104357,0.026472894604315872,0.039472574014445455,0.04401227230742078,-0.000984098097145242,-0.04131356714791617
RPH3A,-0.031464546423295846,0.018739353188071486,,-0.050765082389762024,0.06264563362245466,0.02652498917405203,0.07028508823479165,0.06316929351451021,-0.03600558061394439
JAG2,0.009842009789846604,-0.04136142388009342,-0.038025209318221495,0.058410741487198936,-0.021809863897705475,-0.015345464102456801,0.00013156475775043114,0.06671498156894412,-0.07707228065052317
CGN,-0.004585268723524034,-0.03271439246368544,-0.08703514229270458,0.04870329903577843,-0.019057413742229173,0.0010422196431276525,0.021669249637428105,0.11493684927943092,-0.04805221059035543
GDF15,0.03496421517323183,0.031225801784705846,0.05855435956306078,0.05461237766071847,-0.012283422397951674,0.032763559513243376,0.1042567871197469,-0.017121936483548213,
SEMA4F,0.028724489853380896,0.013379085592142554,-0.015774945286445425,0.01809206558853039,0.0606958960686757,-0.06705208080131575,0.048419578530175665,0.06580782883707804,-0.0008416145618489066
NXPH1,0.08776994204900578,-0.0019296485496462204,-0.08922482437058658,0.10603664235468635,-0.05519400589700799,-0.018944956471425117,0.06993701281275447,0.008900158022567113,-0.047799246120226686
ARF1,0.019396458962076618,-0.0027682549375303584,0.032599166251195,-0.013420778352932844,-0.0923804098339908,0.05963666887356346,-0.016427306709750133,-0.005547460106708092,-0.04690869059144137
DSC3,,,,,,,-0.02310646008119717,,
EBI3,0.006349945350133816,0.03514751049854204,0.013684028881317213,-0.01462709018825928,0.02423051407287236,-0.005305503269200782,0.048633245399284,-0.08134817252119114,-0.039814779255731646
TIMP1,0.06368428508367854,0.005796579901924949,-0.015784212852075787,-0.03286327233842897,-0.09454321803602589,0.023861743493653793,-0.06287799378197563,-0.022329839203467868,0.07873643896200502
SEMA3C,0.03978233106576006,0.07893216631755899,-0.03430425523177265,-0.0513650083264505,-0.014492926931552822,0.04987604511220385,-0.006780458927172873,-0.024720295433236644,-0.04043711392510762
GNRH2,,,,,,,0.0426543148253145,,
GAS6,-0.023136235704917345,0.020873813855150695,-0.04583440193891694,0.036561348816028835,0.02374409473277525,-0.01998250934992253,0.0007911803070663505,0.023937062642260358,0.0067335736429136655
MEPE,-0.012843683262742796,0.002169300884445183,,,,-0.024880361726207594,-0.03192947380696355,0.024350713828644045,-0.00024846350568409023
SERPINE1,-0.01626112592504221,-0.026454138684434355,0.09428574475868601,-0.02399634618538123,0.03939637717478328,-0.011189039921010823,-0.042732749806118436,-0.015480950158917452,-0.057572332730286994
RSPO2,-0.031321822944878036,0.0017409820366907425,,,-0.040943782496365724,-0.033515211228219675,0.10493746474352861,0.03679089384844204,-0.02984088617517367
SHBG,-0.028597194896921332,-0.019097896536735024,0.1472200348657409,-0.03509187060072116,-0.03368748357102082,-0.007569286175249801,0.006019133846701863,5.621948851207748e-05,
LGALS3BP,-0.00667592935327191,0.01961900161395547,-0.0030526886743907637,-0.013906235410277357,-0.03500994033509515,0.09362126444788266,0.042503743551475716,0.053328341628454574,-0.12894631554702413
LAMB1,-0.042233583746476365,-0.008540876943353011,-0.032567531889163635,0.0716387810905163,-0.0563397491431299,0.0011100499127507852,-0.0243796298302801,-0.019985403218205373,0.1046971811607229
SPTBN2,0.02756855309056351,-0.03047056642509949,-0.039658965832487805,0.023417031076186867,-0.03198513046104143,0.014422599803996987,0.03299801703479154,0.036666384649240796,0.046155217336947184
COL1A2,0.017959502350895766,0.023851196233020882,-0.008180902920487973,-0.033502397573557635,-0.01719734725373958,0.029219759701741396,-0.08209026993027226,-0.01995029305263319,-0.035078503309307126
DEFB1,-0.015506874851494814,-0.01001754809747006,,,,,-0.006274789307691199,-0.02239524534791395,
SCT,,-0.009207361181503306,,,,,,,
WNT11,,,,,,0.0546822568717688,0.08050337363580067,-0.02010576457805076,
LGALS1,-0.01838392594866904,0.007550724721788078,-0.13141396457780588,-0.0380882099267412,-0.07409988967899121,-0.011295550007628267,-0.0340553586917827,0.02032694535314919,0.0689800829065494
BCAN,0.009067715742588382,0.017554381590411613,0.08542671658501928,0.11359105212321562,-0.02734527637944201,0.0031198919875172182,0.021121853754237092,0.011079956912497343,0.06006419348478023
ANOS1,0.013252757666345724,-0.038433355343062504,0.12289430830028572,0.055450206062741994,-0.07457552009345315,-0.011429079782887996,0.07226249641825874,0.04327060852033209,0.044937568523540236
EDA,-0.03329727900087641,0.0042281706055773945,0.11602994983061295,0.02378082265671984,-0.03701006431014076,0.04906194956859263,-0.017587230769745773,-0.03564104216729395,0.04192603092685681
FGF22,-0.02249867315252858,,,0.055552299335092516,-0.02726163424367605,-0.0247485839115745,-0.044284416100424565,0.08331902249315677,0.00817540770153445
SHANK1,,0.08793218114107813,,-0.033356568659608274,,-0.023510937797076668,-0.019973501477918404,0.036105752831511045,
RAET1G,,,,,,,0.029736609279143504,-0.018516458179829526,
TGFB1,0.02215521684283966,0.0033314205630879078,-0.009073687371817143,0.020775673593770395,-0.021921978036002994,0.020724687241820975,-0.018706581815785692,0.0290647476169419,-0.009051718658413272
MSTN,-0.02604699606816912,-0.024325695603711353,-0.03245402366548161,0.042872504697302395,0.048456110921127726,-0.025011550496554985,-0.00011722448870187514,-0.025038087812087887,-0.008772737670191785
WNT4,0.004889338859079596,-0.014148199819121366,,-0.026410134988968586,-0.01964002566696701,-0.04929881357826406,-0.00293254676529597,-0.009637705153095009,-0.04893061538725165
TNFSF4,-0.03202388421264468,-0.024207737741158676,-0.07717984351499665,-0.02463965124115136,-0.030258309858738428,0.011063399605810943,0.017251764427470968,0.011119191309552747,-0.01574233639512092
NTN1,0.009401585902275397,-0.010338237413453842,0.09341797163692415,0.029020017988598677,-0.0732765633051168,0.07090084859461945,0.033426426682181945,0.028357450552680085,-0.004259626528021354
CXCL12,-0.053428853584308614,-0.015589972305914414,0.017888587401280485,0.06949223654793,0.04734256825038581,-0.0005676091869974221,-0.0012626835412442566,0.004018925662503671,0.05048321983785727
GNRH1,0.060636912309505187,0.0053640918860827355,-0.06997483680216729,-0.013006479504779043,-0.019901651960421953,-0.02325636728790432,-0.009711109781097354,-0.0044549117803082084,
FGF8,,,,,,0.05801794659284886,,,
RIMS1,-0.01379512095121024,0.06081765112900991,-0.06843937478820182,-0.03980525608387569,0.010720977036339093,-0.027029338510155463,-0.04104134712339161,0.005197432484310021,0.09767667996233596
FGF14,0.0053325366623255205,0.008675625227281486,-0.016953736026935992,0.08062872185726863,0.01156805493602578,0.0030252994744926305,0.0017318590576875248,0.1158439673194667,-0.027160189852175113
IGF1,-0.005842857963185204,-0.02397046737907996,-0.038034695484054484,0.0009407342400324419,-0.043307648125420796,0.01291207059397291,-0.008902414669301155,0.018929995751287877,0.005391796351988701
TNFSF10,0.01233369089243648,-0.018734757236936784,-0.04634679350922882,0.12423899581203914,-0.015342985087613824,-0.013890703254448212,-0.0018634101877770676,0.016576368747219388,-0.06906266168869134
GDF5,0.016266756334417713,,,-0.025785343220793004,-0.05858971706090802,-0.0038001002108370074,0.0300800637922529,0.09205137720433167,
CHAD,0.04557422067181779,,,,-0.02212779243573252,-0.02297596761231338,,,-0.04469314782228925
RGMA,-0.003914857505763181,0.016954751815137867,0.006794094682909599,0.07534474084476882,0.01416991926184147,-0.0015001124310989912,0.030917855798793904,0.07587054709759125,0.04586607266208295
WNT16,-0.013511376635059717,-0.015838265210594,,,-0.018279912929784488,0.03593592055668382,-0.0048260150665856,0.04604288659853877,
CX3CL1,0.031203741226650226,0.01808153009175657,0.07183672008629834,0.09544258106011227,0.018043296659821382,0.007734027329963195,-0.011519443776896683,0.017661377593404647,-0.013772809464499283
FGF1,-0.03590960676943796,0.05774143758916527,0.032322425386721275,-0.11669683077576629,-0.03362062215841962,-0.023470052967621363,-0.007307270099509148,0.012850614201468373,0.05343452048747202
ALOX5AP,0.009335298590981145,0.09858027115116128,-0.03178839202898079,0.021925220261215832,0.0317144628307758,-0.07010152557721638,0.03419585575787213,-0.005787900815275247,-0.022832631935193505
IL1RN,0.024217820702429078,-0.013676869022956216,-0.06843929602473528,-0.03533408444380213,,-0.02172680209671151,-0.024206050285545063,-0.00030046477568697224,
PCSK9,,,,,,-0.014268062405702131,,,
FGF23,,,,,,,,,-0.05630157668511058
NPW,0.006702201673484902,-0.012773352236298548,-0.015052085047943932,-0.018744078585400357,-0.02041559214993622,0.02690961589171735,-0.011358891023731063,-0.05197070869206683,0.10452351711877654
CXCL9,-0.021547501595632356,-0.0016381357848880467,-0.01400883717278953,-0.012741066904939393,-0.023947847133498963,,0.06879485179506509,-0.04121451326948302,
ANGPTL4,0.01837307367350502,-0.0517798530772046,-0.10188224245280064,-0.017909841101467032,0.0073437049917798695,-0.007266640857819335,0.004995345947154686,0.03295656829565797,0.01695084733271096
UCN2,,-0.014427029405718063,,,,-0.016122839549106302,,,
OBP2A,,,,,,,-0.025954594516000504,,
COL4A3,-0.04924442944544427,-0.01866289278142833,,,0.06985286464222515,-0.02254961988981608,0.04757278059609375,0.04619652677427103,
NRG3,-0.013983352046235114,0.03823238888410913,-0.02823879640145569,-0.004363116462645889,-0.031578029483782584,-0.06151501148527564,-0.016285899961670472,0.050886689002560374,-0.05891511413377763
IL23A,0.013018921571995903,,0.12625048394842975,,,,-0.026407637498221264,-0.024857489124389093,
COLQ,0.05076884126979307,0.029595041114543044,-0.04739886032294119,0.011892908667811262,0.09983481248821315,-0.02671074665618837,0.014420042080956229,0.05080884922281347,-0.060793619253397865
SCGB1A1,,,,,,-0.016508236688519428,,,
TNFSF12,0.03807496242829779,-0.016540404501539364,0.02207391612552672,-0.013297653208147759,0.02901975707586069,0.0125940332017175,-0.009637035590846136,-0.003347644108929644,0.07416752191931494
DKK2,0.009782773681449032,-0.014791302451300028,,-0.022430767287610596,,-0.01900170589083095,-0.01256530942722777,-0.03138861894740716,
FYN,0.030454996536773315,-0.024430086716230003,-0.08194361325073089,0.06452082727715433,-0.048021448653195464,0.03744828060380507,0.06909223587202691,0.06653874103918181,-0.019243725591128955
ACE,0.09181354458315856,0.020972662174991424,-0.05662813947352441,0.003653542522891575,-0.08985987598708786,0.00981372459575926,0.013199839748104712,-0.015514166324267963,-0.033608214706355874
IL18,-0.004741792366786151,0.011998946410244543,-0.06840294810494651,0.01799719037188299,-0.02022386530619397,-0.011098128027036268,0.05723342408015272,-0.04367690060331373,-0.04501298874504191
PPBP,-0.014138106495236419,,,,-0.023504723345749913,,,-0.020752744154417992,
CCL27,0.0604021289656153,-0.02069272169605285,0.03665658853937141,0.030753191981605796,-0.004905289935851226,-0.027604519678293412,0.030611872357254082,0.015470235879823309,
SERPING1,0.032103449361160726,0.023464225694531066,-0.08202017893970565,-0.016085160558315555,-0.1345641064423234,0.04401306834128528,0.013692958194760315,0.030823226636899955,-0.0022597029256089204
AZGP1,-0.001327758916459283,-0.022031784551828422,,0.0657564679429625,-0.11120144325404184,0.06226498678332958,0.07216637928747202,0.0501613948736174,-0.0014028950874844569
INHA,-0.03207279495350628,0.017813295888494035,0.12570588273743608,-0.0328470523403286,-0.020415592028928165,-0.00558037862975489,0.011103546282861549,-0.002949193993253471,-0.038307302639224806
SEMA3G,-0.024426853368150953,0.001326934948247804,0.00630242604247061,-0.00252406890790498,-0.01883495084257922,-0.023671467382126984,-0.028392453684592717,0.01956535044438668,
OXT,,,,,,0.09487124658073695,,,
COL6A1,0.022958841768333956,0.007524651984840237,-0.033583714020279584,0.045880292522939035,-0.06015846709848917,0.04618554942850228,-0.03936057115326125,-0.013755610923316957,-0.05699506077543478
FGF17,-0.010376074903916632,-0.020959611150836263,,,,-0.01701585071648926,0.05955010689523992,-0.031537491448169724,-0.04144774221377767
TNFSF8,-0.014138102830553237,0.0803828033444368,,,0.010096549539242224,-0.014699400338611071,-0.01963640637270609,0.10601895209125888,
