,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.0951880127338017,-0.022704731649227664,-0.060958021525048645,0.028627508159898698,-0.0134213733143008,-0.005437077487935784,0.01958453868510333,0.005902234212178976,-0.009478665885378252,0.013945458691461682,0.004288311954923515,-0.012985060920588447,0.008965574396160008,-0.008233627840487586,-0.023809833616125195
POMC,0.032817129751875396,,0.009091370440032,-0.005340813413210932,-0.03362043018165484,0.011722873883452875,0.010733263639487314,0.042078310761892494,-0.0014762324243517296,0.01505251008275894,-0.03761284942802476,0.04606431754691776,-0.02511942344353841,0.046421490631492264,0.10857917361426249
CCL18,0.02372982302881392,,,,,,,,-0.05195559284053152,0.11546706033000353,-0.014997315228043385,,-0.03877711465788086,,
CCL17,,,0.010013997104276286,,,-0.01980862276082066,-0.01351311643598187,,,0.14980874278295608,0.013723562323952852,-0.024020751340786406,,-0.020398995834245464,
VEGFD,-0.020380996499517967,,0.06320554501314228,0.12881915389453027,-0.029159619768674674,0.01897132134808321,0.04750560573374706,,0.02467973292731418,,-0.016055732760482465,-0.025334478675991184,,,
TNFSF13,0.034221847683098175,,-0.020763721727729036,,,,,,,0.008181707796644285,0.02407242604111119,-0.025759149374717034,-0.017243089308659493,0.004843275386222337,-0.021298367745324055
WNT5A,0.06186136000200826,0.02385012609290556,-0.045954237526974806,-0.03850559158652561,0.05846902058789776,-0.0015904720986714479,-0.02327111774271179,-0.04369041161325651,-0.11385034918414473,-0.011115040464168268,0.05471570800652687,-0.05089513149800133,-0.028502593568834497,0.004167359215321517,0.036179315614089075
CXCL8,0.14071739373858397,-0.00906507574890267,0.1446291196924875,-0.010299555042396302,0.03876334021016191,0.005593532790834782,0.05156924012724876,,0.12300433482848329,0.030695211956737876,-0.05103435249837432,-0.01963433482361731,-0.08612302965325717,0.006250485130230297,0.060052172338054946
GRN,-0.0389974937845388,-0.010284565951926252,-0.06438492703394248,-0.03818753462416557,0.010344834513315708,-0.0012645936338223237,-0.01768853603061541,0.0824525592454233,-0.05387100430525019,0.06525603043371773,0.0724875763986909,0.016718228538855767,-0.0773640966490612,0.004494261221761679,0.056735836037334106
MIA,-0.04311085615547552,-0.017169177521967727,0.07664498776694316,-0.038794790061989416,0.016816268939873667,0.015469122924378598,-0.011272851590446326,0.10822821002948603,0.024237778165860226,-0.004072349471178972,-0.05887473303846701,0.04553673657300969,-0.04051898444542654,0.07255791757762488,-0.03339976677536065
COL4A4,-0.0016907961938725782,0.03375404313332741,0.018393271318302536,-0.004649829154731352,-0.01715226263694087,-0.020680815014769184,-0.018937494171802353,,,-0.03517405579677635,-0.009561168869153532,-0.037002025722424586,-0.030946445974611186,-0.023285528871853096,0.08702616056222437
TAC1,0.005957332555407803,-0.06559730593808359,-0.03566318288290169,0.0320048840416278,-0.01686171259089612,-0.03242730790861779,0.003985791106099455,,,,,,0.03275965884826912,-0.02681655428131775,-0.08164893062604357
RARRES2,-0.03236795200981146,-0.01952764002771944,-0.059792529756776666,-0.05057694533764454,0.036010527649934065,0.05179066907170017,-0.02320419444035417,-0.018935766088546215,0.0022427303383842218,0.07151548158747398,-0.06291688738289183,0.041979476104628176,-0.05572020390652518,-0.05294988907406741,-0.011873758073514188
FGF7,,0.03112116967143377,0.046958999477248825,-0.028118344806258296,0.12580090520311699,-0.02275963303577699,0.02187981005880067,-0.02195856283280471,-0.018068750071556068,-0.043833859551908896,-0.017162894063971017,0.015685123971763186,7.421686572894922e-05,0.031115919214404104,0.05553492263218451
EFNA2,,,,,,,,,,,0.36001317178967307,,,,
HBEGF,-0.04974354000690232,-0.01749527096228532,0.08002174451170889,-0.016543346070883265,0.02305514457305854,0.057142541081937594,-0.025455054539989773,0.017929539441030436,0.07886456740707891,0.027934717189019704,-0.010564672836410088,0.020325533711796323,-0.0495189669912881,0.008055757683842759,0.0883639402060005
CSF3,,-0.0001411638607673612,0.28965756553422983,0.029289496185819757,-0.018146763729823545,,,,,0.0249840452467258,-0.015073624362165321,,-0.022014068874145913,-0.0009929429478513295,0.0627584624300641
PI3,-0.03299663777450548,0.023600757414827873,0.14826404674438864,0.029471809498103334,-0.0204334954711377,,,,0.04328375912542879,0.009879061046565914,-0.042242082970486795,-0.0204095459600333,-0.09651055030370477,0.08215625764240302,0.10215883815539104
PCSK1N,-0.03322363197384828,-0.02698970313181266,-0.06717838413878621,0.026900581476924652,-0.019000869356713964,0.012490547929132127,0.06488479143776384,0.054151466038364626,-0.06887248043773171,-0.04504343314523702,0.08553474183491142,0.04315752181055379,0.013790086023698307,-0.06145188275600536,-0.06270404489141662
NTS,,,,0.0031701061661097824,-0.02230455552292883,-0.023625427163636924,-0.029652925344571895,,,-0.031055498460430354,0.0036696483862019044,,-0.04303214475036282,-0.031804501997866656,
SFRP1,-0.06241643624566733,,-0.0031070074595832085,-0.022784535316471437,0.03120915449405226,0.06514113320987325,-0.013513116572070051,-0.038127203746048464,-0.01289676406709852,0.02435850246134096,0.04538813802032079,0.012325270621408414,-0.019204283979155547,0.022490732101787668,0.021991239555932168
CXCL13,,-0.029581513511381732,,-0.02257976547043097,,,,,,0.14935003861475651,0.016616011938117684,,0.006026254667917003,,0.047047887562322054
MICA,0.005179137860129249,-0.06829832850512764,0.06320276374779495,0.025550390543000616,0.05806363793997947,0.011883040849414547,0.05038302115718261,0.03321213920403061,-0.018539642492708567,-0.0010075808104035033,0.026663509843370226,0.08056679683364114,0.008081038559528103,0.014966803948909724,0.03222830110394331
TG,-0.04939127099341583,,-0.028344316288028217,-0.0483251250467635,-0.021901520267686592,-0.01995643780404331,-0.009779383682375131,0.12225981333582496,0.09232547611549181,0.006910095320597366,0.014088093018267016,,-0.018117916964390596,0.009310991889906771,-0.02290522563439353
ADA,-0.07570071033280668,-0.04514711737728905,-0.03659123693431987,-0.015245895566791432,0.06059113544263161,-0.05518969830509626,-0.015882505558736403,0.03497265981772667,-0.11634107810098107,-0.05394979678459853,-0.0319434157476982,-0.010503295571719999,-0.03105047976351481,0.11921895746450806,-0.03545628935450879
LAMC3,-0.007507688634655188,-0.0211019896789241,-0.08423859358373012,-0.03768180947982573,0.0009134158877319786,0.02393206515576499,0.014288822758341936,0.05557989683630336,0.08112534555666419,0.021700518841773563,-0.002099011227210655,-0.015166570882635306,0.015839273429024213,0.04763316806365719,-0.05462069088729722
CCL7,0.01573876328519261,,-0.02049289538969961,0.0334482567215278,,,,,,0.02463426490103628,,,,0.12838055232713164,0.023502013142760313
NGF,-0.023811466316007994,,0.08059421576079667,0.004084983276858665,,,,,,-0.02304251459820957,-0.015054780767619694,,0.036008599763637496,-0.06114603386486617,0.012418657488461833
TNFSF15,,,-0.022819841311104802,-0.022164957183525073,,,,0.025436100220553145,,-0.019450581314972973,,,-0.013670358835913742,-0.045605170152134916,-0.051339347196096875
HMGB1,-0.04654072087435069,-0.07895737276631894,-0.08100735724807052,-0.015190858766455742,0.05741010600393992,0.005671753607144739,-0.0028582667674143265,0.026080112371968167,-0.026163282137129262,0.004963303103608572,0.016802351019621173,0.014266974214441331,-0.0022753116961329737,-0.0215745401188752,-0.045877692566714215
ITGB3BP,-0.011024631467283897,0.017786676386616837,0.06120233161446097,0.02521348813455921,0.0714015105347579,-0.001110480257584794,0.0024099451304717984,0.009602131678684088,-0.040971443842577934,0.03932362421725863,0.02971855422599864,-0.006433379813087266,-0.04685298373717486,0.007767933070151927,-0.056147590717626865
AANAT,-0.0053728711731835955,,-0.020763723943801535,0.01741659731414553,0.05358874721239676,0.13623096622269767,-0.011272852217471112,,0.12221107852311713,0.031445763678001275,-0.020535691636109212,0.003580874001130987,,0.04691216640416821,0.034789414222359066
RELN,-0.049472744643950704,0.003209614552257255,-0.03604117483341625,0.04521964543822853,-0.004551545464010144,-0.03951337110498884,0.0560851225067347,,,,,0.008221892699139442,-0.016512311985172636,,-0.005648342487460282
IL15,-0.038920152178493254,,-0.02881571294750583,-0.03282938894714698,0.03522525200223044,0.014556818540467694,0.04519784828587451,-0.04706687457600277,0.02747235202757053,-0.03206656736743173,0.022360561617016564,0.004261045764994846,0.085152506171228,0.013530396335394535,0.07061532847473086
UTS2,,,,,-0.007189728380268638,,,-0.022460269639887516,0.017248356896371997,-0.014905250160971512,,,,,
BSG,-0.06094521250308633,0.00412664633019088,0.04911948432208951,-0.04767159641785849,-0.03976174546820066,-0.028976281767673178,-0.05293794350534062,0.05922894007640987,0.006299104372587591,0.037955866285469514,-0.04204692108276595,-0.03073165251876424,-0.0804870951046132,0.0021004587484396335,-0.01461270534609401
ADAMTS3,0.06941487796108176,,0.07659529725485444,-0.05407967938654553,0.019447045356597994,-0.0007860602271017945,0.01398501397068912,0.10204687406561211,-0.019228781238408637,0.005554826109602178,0.028014247445258246,0.03304697149286093,0.021010998576584842,0.050283687661639466,-0.0018667262367520194
CD34,-0.05056742397901429,-0.002406695404677869,-0.024901456589574912,0.05600854561870705,0.0029044273145938052,0.022009241197015732,-0.02109120041736229,0.10813488806252536,-0.00107254700281813,0.00912213432225465,-0.02133846453339199,-0.08001251165641442,-0.04076316254111661,0.003620984070443149,-0.06902984604731359
CCL23,,,,,0.10488288834923033,,,0.0022738044761154807,,,,,,,
PLAT,-0.0442121197292984,-0.0002412553844324943,-0.06937256175577244,0.031353890275320116,0.031326926465796316,0.014750155973265299,0.014978231840825867,0.041133725033333415,0.004087453508793009,0.04024165823019533,0.017767014358669828,-0.05368893339589675,0.002931750881712255,0.029799436428372055,0.021670379803371036
NTF3,,,,,,,-0.01819707266887845,,,-0.05532554831164421,0.05217284861365469,,0.0029771596884626775,,
LTA,,,0.016960216069364938,,,-0.017284774684449226,,,,,,,,-0.00543048363110939,
CKLF,-0.04022453789140152,-0.08546949629572631,-0.02390704346637151,-0.005741578319036201,0.08042731115103507,0.04986715415675285,-0.026285418552631376,0.06310796524468658,0.04882551077035749,-0.028487282581239306,0.018148449601248236,-0.026960157690658026,0.019730941940095184,-0.006959856126871072,-0.011854956205979863
CD24,0.03150373850833834,0.02952914946126931,0.0402183794403364,0.04714620950258237,-0.03660083726164547,0.053676734977299544,-0.08053458148566663,0.11740827030592996,-0.07254841775852433,-0.024441556971098944,0.04357133344236889,-0.0523154398045417,-0.017989933131525696,-0.0015923658927515186,0.05093847814682611
HSP90AA1,0.07845991890205233,0.05635396347333039,-0.008702837758415793,0.06552837331846495,-0.07121496369298908,0.13895682516926197,0.023906317106515033,-0.00860064506827661,0.1302681102671203,-0.02365054112016126,-0.006869921417153265,0.10085693740486656,-0.031898453313219687,0.05880636981724005,0.07808418364258497
BMP4,-0.03185111830984481,-0.04617090097226744,0.049497007207833114,0.0008069824704069683,0.00927312254747701,0.010648532924717562,-0.01028259077761397,0.030872903314346757,0.02650384605299251,-0.0516590836508234,-0.03284700314483849,0.03925296555344855,0.0734900403607204,0.051886197446598205,0.003706133406823147
SCGB3A1,-0.01995038580295176,0.11515205588522714,,0.007281189649600638,,,-0.009508761101703822,0.10968652355275507,-0.04040995578723373,-0.0303671968970099,0.02756577513365987,,0.06960114162119625,-0.011473417044769183,-0.022601199102835305
IGFBP4,-0.03902911286592315,-0.01427771663750601,-8.521217831472263e-05,-0.004067977631841514,0.03862274542993402,0.05288050724919346,0.01199245650064175,-0.023740140830022717,0.08094110032771425,0.04091757491181583,-0.036372896218482414,-0.04030311483002931,-0.05577596698483095,0.04123594040752771,-0.052384664742120765
RSPO4,,,-0.01141323798808719,-0.027450751467805293,,-0.020103245228313287,0.019776341830356318,,,,,,-0.019118797946031135,-0.032113288485101116,-0.02493137085822649
LEFTY2,-0.02073553343245909,-0.07769232838073686,-0.009539112445109929,-0.0333923266684068,0.020131627065930417,-0.04389235412816377,-0.010426471317614186,-0.013593547911402278,-0.06506088921643717,-0.016936659235715613,-0.017546142710544613,0.035462450642648545,-0.011486565421018665,0.07936304264665991,0.06273761190097975
PF4,-0.0206953227652026,,-0.017879647493399986,,,,,,,,-0.013986754374456819,,,0.1032452803900473,-0.036229797200465846
ANGPTL2,-0.10061879088215572,0.0024688986411057026,-0.025377566804471084,-0.029724115220987782,0.03628227887347547,0.0025189044827721194,0.044322446065642604,0.051771461463072814,-0.0733329499571237,0.010650463826149351,0.03797513268689731,-0.010620555102049612,0.029090739879380264,0.033537860562606936,0.019958078516262027
LRIG2,0.018469402251786986,0.05656684349164099,0.0027579493844160996,0.004172296882983239,0.02610887848828265,-0.0192924533226913,-0.023188740702591932,0.02487649223029176,0.024503819628375313,0.027146380335533876,-0.006972618702478521,0.023660405188684185,-0.049389005588026655,-0.029340716421514902,0.016734719048263576
ICOSLG,0.010206150695288093,-0.013081111971723429,-0.024953100252534867,0.05076162501418096,-0.019847166673235297,-0.025304390929958287,-0.018045850247285652,0.041036653733930686,0.051622027088953776,0.11413128312228911,0.005477577493511738,-0.01594006190777453,-0.025134673005469944,-0.006525859695473316,0.014888329414344537
WIF1,0.0333631275515608,0.04160900562709813,,0.0017920645663435447,-0.024848492387973608,0.020424726448960286,-0.01789351703213471,,,,,,-0.017772774574046885,,-0.020167786916677123
NPPC,-0.01867724116838808,-0.01587055831685302,-0.006510505601141298,0.09931364785165982,0.04595924621909176,-0.020803235902721803,0.09385603980534842,-0.022987969022707572,-0.007575878212017239,-0.029784158750365112,-0.026463876948563496,0.007100634641818558,-0.04042600107751896,,-0.054404385376056574
LYZ,0.016908624462471992,0.04072667024657702,-0.010035682420297797,0.01458013780701527,0.057536049964732834,-0.05026272403253301,-0.006529834444884617,0.08667324102017573,-0.031597986865270704,-0.04038067582951124,0.11072591914520133,-0.006561021605196562,0.0003027085399752382,0.023831580387636234,0.07264765700847349
EREG,,0.07670800006842396,,-0.01947389109100372,,,,,,0.06708035356825093,-0.03388203674276273,,-0.02381278518606264,0.01731867963637507,0.013000313491159073
SPTAN1,-0.05080239245123496,-0.013467638855842208,-0.09731672498792006,-0.006449735517520689,-0.009651553682767702,0.003788193328875283,-0.07277760027040668,0.08251096037903108,-0.09683175857360765,0.003734699292511044,0.03814100327275149,0.06038609043975018,-0.05798323774424868,0.04531254384089557,-0.07142884140080226
PTH2,,,,,,,,,,,,,0.022037606486018095,,
LIPC,-0.025336514722412454,,-0.032131058174452345,-0.026576845556050124,0.03463831302124396,0.02607399574771338,,-0.024376388005341552,0.10252456212446617,,,-0.034600422731999134,,0.03354161067804109,0.021759448002196292
COL8A1,-0.06644424324587606,-0.005277355415706698,-0.021083115574186653,-0.04725321199557941,0.020903820665092956,-0.024355094195177035,-0.03704892525296966,0.09638198873363579,-0.08591399683582197,0.04092501415215914,-0.013224980554341268,0.08575850047208991,-0.014800774656399273,-0.04330624945068932,-0.033593392374016706
GSTM2,0.03080874424558351,0.03756122775395685,-0.030610415443390743,-0.0538140904547946,0.013172197529126599,-0.035751824197796385,-0.028104809496364933,0.09568515779497826,-0.05572634894244912,0.1107199810385337,-0.043236904369476685,-0.025801767813598695,-0.040589967047355756,-0.049329415518578563,-0.010207123012762583
IL4,,,,,,,,,-0.050395851207653844,,,,,,
SPX,-0.04097780967811949,,0.030735104029297782,0.01952708045060452,0.04263815358685285,0.0036387772014083667,-0.019230955882107104,-0.030474962660430035,,-0.020116134264878727,-0.017366343323070268,0.06115250857366887,0.04713352117020361,-0.04650914561737576,-0.021158015741629635
MFGE8,-0.048988964761416315,0.09069271500227763,-0.03765142549129507,0.021411017894184727,0.007081572972742948,-0.00029270323463914823,0.0004907223466841722,0.048253353225238174,0.05256386868555989,0.04122474809869816,-0.056571270974304366,-0.046718414780338655,-0.04937930409795416,0.0304109467236659,-0.01329480672485349
TGFA,0.02748501918476299,-0.05515037543912863,-0.010455744729274815,-0.03692126530361186,0.041516142488869076,-0.04754432746677554,-0.012083855790779002,-0.004956777562661891,0.023749439361874552,0.027068637389660415,-0.011873541554417225,-0.019931549661688464,-0.040410411330648155,0.01094796447029967,-0.021731606057242496
SLIT2,-0.01004811878742984,0.03690414618530806,0.010589600732554029,-0.04196134609160348,0.016653518398998687,-0.03328661617143344,-0.037801021866794494,0.07658969279041612,-0.012080300635727603,0.07467043479456087,-0.05315504349536327,-0.003629856738654557,-0.03705000353486679,0.006294811595532421,-0.004943760460843742
PLTP,-0.06208005498425316,-0.009314082140001368,-0.12263428773172179,-0.026810823088217393,0.03218102103398761,0.05215771082228031,-0.08437826500270149,0.13981468298340344,-0.081762397027109,0.08306402731742547,0.03538894886904464,0.03639217748574462,-0.04576917292616741,-0.04333697573378482,-0.07344276458669645
APOD,0.002298017220164791,-0.08227511744386237,-0.06663960015904145,-0.04336902196698542,0.02426344441729579,0.07558467770216537,-0.03518451698123479,-0.015079093197063943,0.08558136455219723,0.05000207627918073,-0.017101469275203285,0.0004780619533602375,-0.03346726948086676,-0.036988799148319776,-0.016549358117817034
B2M,0.04702682107858029,-0.054172893682496163,-0.1071211666468978,-0.029957163263270567,0.03984514383661702,0.12702913271759977,-0.06329632727588295,0.07232655024086679,-0.09911020267219012,0.0756158337261926,0.049824113723607705,-0.025992576561381247,0.021869472838017778,0.023588285815752136,0.06243076716548917
OMG,-0.036624281919390544,-0.06622915910354756,-0.05902372455647101,0.01316522848358138,0.028912720963896486,-0.014154754966001718,0.007203455770592285,-0.05706777139639973,-0.038067248615309024,-0.02530384430147055,0.02208708421510648,-0.09227192079792551,0.13305665430892133,0.006333821022675393,-0.03795115544669974
CXCL3,0.04196551075650083,0.08523708763046425,0.17471710295818746,0.010599212142126963,0.1199688059805507,-0.004611223676086745,-0.010172362960457164,-0.023691407372991635,0.04878372698248949,0.06584457338348644,-0.06602118172917337,-0.020923837624926396,-0.02144644685327112,-0.012517569038269349,0.1313945272104559
CXCL10,0.011558663153548561,,0.01807233474567259,0.017897546768819165,0.04037969672340723,0.11239880913589884,-0.015452563869480034,-0.034884734859366155,-0.015300965359363043,-0.02060259892133012,-0.018760292327125717,-0.028188872442773842,-0.026124078032191723,0.13450927295855314,0.08701369509634779
RSPO3,-0.027100064216208072,-0.04073924800617657,-0.020763722409597424,0.030753075200855427,-0.026878555724912948,-0.010504274397217205,-0.024701585494544268,,,-0.03483398063001676,0.07649916744077273,,-0.026253265085169963,0.014481770503781358,0.026971130779151614
CORT,-0.04682670453017095,-0.054066532491407665,-0.019861187527482078,0.02741735209175045,-0.019531474689178794,0.013451329726482835,0.044088877878558835,,,-0.022750117605540146,-0.014636427560637334,,0.0529400068112798,,
NCAN,-0.06559538554524175,-0.09203231790376074,-0.0881275383348438,0.037628142495564385,0.041124666597987504,-0.07821933482981543,0.007889169869585422,-0.07114903146611079,-0.06284823106746426,0.0024792660751377722,0.012944371185481038,0.07856953363900143,0.05125710228898307,0.09341426269319589,-0.055633145662901826
PRG4,0.05481220754802898,0.03229535852074225,-0.020492898583213157,-0.01902891427008907,-0.023284131808779314,-0.025691149333309835,,,,0.12235426255836211,-0.0026290610928217475,,-0.045591065586177794,-0.05173648106814389,0.030932273907514497
ZG16B,-0.02766516369786824,,-0.02378451508200944,,-0.025138962029989848,-0.01373432257240462,,,,,,,,-0.028477770047653606,-0.013474041359511624
TGM2,0.0776821893872054,0.04588356353180105,-0.010569386576595074,-0.00026334409051456155,0.06871917644928462,0.02773154598985279,-0.026887111123008824,0.03481521820457258,0.09371460371014131,-0.02291163293731633,-0.016396308702210483,0.018839275600553353,-0.07835127965327197,0.020202459954122384,-0.06109247395144246
VEGFC,-0.03809477821123561,0.02108682467919131,0.038247697968809516,-0.029291804634330912,-0.005269011898704303,0.016605947469170657,-0.04304936506908374,-0.020193869123632986,-0.05712722770014083,0.044858140720536045,-0.0014101053406957223,-0.027598886613398304,-0.032630372063803446,-0.020036894182703404,-0.009467679617825828
WNT6,-0.021157368114826856,-0.026903607143012105,-0.01783401548575383,-0.012230276510886946,-0.022896894708805533,0.01573628269812398,,,0.004104632617835205,-0.015274168103571547,-0.027202454814638698,,0.004262830107604888,0.026015052636106914,0.03450247031746382
NRG4,-0.018375007570869892,0.039746645476851104,-0.0135207921667083,0.06779042835291016,0.05357999693097488,0.03619895891441737,-0.022791097107008995,,,,,0.0011997611843684083,-0.025246868738114273,-0.02283899853218988,-0.04802829074022942
PMCH,-0.021178185093492452,,0.03310203615908619,,,-0.006311277750137484,,,,0.0013469693601145343,0.018980400484818572,,-0.014536104635830762,0.07410029474992688,0.018081901117514818
COL9A1,0.024434242638642713,0.031597291451796364,-0.014881981665241557,0.01673258730285473,0.0007883193371056334,0.0011115652555501474,-0.020142533664700025,0.026274115273457955,-0.07089523862424944,0.0034901222421107295,0.009163314052397738,-0.01891305392755646,-0.016901768426082896,0.0029848300517207327,0.03161254915664744
GDF11,-0.01649247362063333,-0.01964793232251012,-0.0037298682030830394,0.028661221038351777,0.05818409013698721,0.01588265670216854,0.018522163682733964,0.03350103604311862,-0.06041381331519957,-0.03945679898863515,0.005475381022764896,-0.0330107702378628,-0.01952609642986715,-0.021562063521406657,0.03358322718671324
RAET1E,,,,,,,,,,,,,,0.09342586721288404,
IL24,,,,,,,,,,0.0426228252602406,-0.013763742687083491,,,,0.02632883433261997
SORBS1,-0.03444225259873916,-0.009556437373009909,-0.0833787066542694,-0.01217443290259396,0.048583100509948456,-0.008757051625756799,0.020023482572723458,-0.010604622825129672,-0.10847545907555588,-0.022528382594287435,-0.0220972912373108,0.008650087530868739,0.01710051078543575,-0.03044667256237456,-0.10147961759257228
DLL1,-0.013486100025160768,-0.04743514188741728,-0.061442404115985595,-0.035959308522153156,0.05937214198264996,0.024065779911171283,0.0396031659131969,0.06074990383630379,-0.0030561816477950223,-0.009562528758158436,0.010730170449223952,0.03626704660544005,0.07330661156760108,0.005575244329242609,-0.010235497872426842
TLN1,-0.03982438377949751,-0.008459535432697384,-0.06420264187790133,-0.024005815524161405,0.014543078264910109,-0.015679758551126067,0.02837583041713101,0.011070633852415877,-0.015217269869275523,0.08628664924373267,0.03737464106548874,0.07317111792875551,-0.034713156085332667,0.022552733326975303,-0.023420083718427794
COL2A1,-0.007044897280284596,,,0.06896939955197985,-0.021491553736829674,,,,,-0.033054000312242815,0.022468087676988602,,-0.004979704909763684,0.0289316953166855,0.017581800564294963
SHH,,,-0.007730696432776801,0.002749252333469091,-0.0168949725974884,0.024053266619119162,0.1432295777113397,0.02224484002094648,0.05457248261265611,-0.02104415480348938,-0.0529031839726351,0.06358889706807738,0.05580332042523138,-0.015324260847557123,-0.07609059534397805
PON2,-0.08667795736745093,-0.024849475941918737,-0.14031122331131052,-0.04546566819797184,0.08104817986953107,-0.03284245346726907,-0.04757489250501835,0.03864097688629923,-0.04147068572992128,0.032374361765422785,-0.01711382781879903,-0.06657409482124645,0.020584768843729978,-0.04901149718555059,-0.05152898740764027
ICAM5,0.0342703342963818,0.008830185534773513,-0.033190526833965776,0.059054535301383194,-0.041996596218122524,-0.016592661983736576,0.009303432165174303,,,-0.018002305584936262,0.023032144833848654,,-0.005728115024864998,0.037085619827151174,0.008618563652643048
HPX,-0.006190927866573801,0.07647007446274076,-0.028253311045403712,0.04403762545707967,0.030801203642583746,0.025692641574507097,-0.009508760132308527,0.038729854447338584,0.035912877444144606,0.04695346737620691,0.029878308527666864,-0.029712886605027602,-0.04023660000108238,-0.028350956761073874,0.064375526568934
SFRP2,-0.026524091091606153,,0.06131818317492697,,-0.017152257586222717,0.02914840821722221,0.01842810060398837,0.00184258311633105,0.02254345915722537,0.0348868990647106,0.0482548367248072,0.05206247102816618,0.030004497063503853,-0.04619077606307924,0.026551866462706217
CFC1,,,,,,-0.017284775729057445,,,,,,,,,-0.04249748041220711
CD70,0.10865035579261689,,0.2886096485016852,,,-0.01525126667144742,,,,0.10619207398575015,-0.014176022477848028,,-0.03676582059032819,0.03956809326953604,0.1183898642562182
HP,-0.027601442098092538,-0.07368178674595603,-0.023416577433023035,-0.003748738768682368,-0.019260041921083385,0.10457925867365903,0.001253865511157329,0.06869229457323925,-0.07606325630813254,0.03896345668114831,0.05169360971907167,0.08117858675950819,0.00289244222639626,-0.03416464380495005,0.08472488134015634
CXCL2,-0.03699031648418089,-0.0240531048109106,0.12352574446117333,-0.03841581857300682,0.058303631897721836,0.038398673935558285,-0.01321484796836941,0.012010423536798749,-0.0015227353187139395,0.07680922033201718,-0.031015443852260183,-0.07833221460180328,-0.025970529311259986,-0.0259685244561247,0.09381113023604588
NPPB,-0.012016703123570146,0.08904461202699392,0.15140933192935435,,,0.060120763987285865,,,,-0.017994991560594843,-0.04012485229314136,,0.045754438971130254,-0.02316762042660612,
CCK,-0.052929177553814974,-0.02631927993587928,-0.035069261901814204,0.09960703901402264,-0.03827692966698223,-0.016844078491589212,0.11493274601567571,-0.024376407680423727,,0.005381505565212674,0.012964397251475308,-0.023273076137238603,0.04783009989528984,-0.002914464193828246,-0.03111932941243221
