,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CXCL8,-0.09554792631542225,0.02385472873255842,-0.0030934381642741607,-0.01597205583725201,-0.005501192899430991,-0.01492554488039872,-0.04343374229530612,-0.024722576362732993,0.045647920832046655,0.024871052157244826,-0.007837167879322551,,-0.07863418909926873,0.08138401305116688,0.0511322628034167,-0.01642390766180167,-0.030459673802462766,-0.0018897674098631424,0.03258990954198594,-0.039074057923735736,-0.0770625219045485,-0.010539520963383588
GRN,-0.022537729165671583,-0.043359546240059124,0.030608661731558833,-0.018468642500279776,-0.009105994368448486,-0.02458193171634533,0.05852639948807255,-0.015624721557075297,-0.04416494314903662,0.07646934849063886,0.035796673782417195,0.017016637345931274,-0.03489558872029788,0.006755463080909123,0.030572023126648102,-0.04666997158597195,-0.09146618119783664,0.006577838239649189,-0.007182637514867546,0.036156201926294096,-0.06441716616011443,-0.04747671317362592
MIA,0.032926302706449945,0.03842090842005685,-0.026495386263602025,0.0024820278317491348,0.002991996682006738,0.015767717414760737,0.007605063029518625,-6.281702868020608e-05,0.004083946490056396,,0.04864430440544275,0.11455900258479386,-0.04176452225735705,-0.03233281432690459,0.10834323964572073,0.021658619048347608,0.14107054280241646,-0.02005501533479176,0.0015806892721409148,,0.06195180235218247,-0.0037522004907067654
COL4A4,0.07302707490533825,-0.040889041400025604,0.021038542319319273,-0.005012111282778404,0.012698626523400994,-0.018695913913775272,-0.01284890901416088,-0.03317090890249824,7.290544859968298e-05,,-0.019379993554568018,,,-0.03782515796890881,-0.045915437058258145,-0.026347025699095368,-0.01437374449895905,-0.014518374855813185,-0.017563263212077556,,-0.03237282683954125,0.08820424933211601
TAC1,0.009397588511794492,0.05814410188817532,-0.0083538728957306,0.030301843881167953,-0.0076446414581948065,0.06095018416910314,-0.07013911456464404,0.02107522726000496,0.029665309975753482,0.05336562390070311,-0.00146344457993705,,,,,,,,-0.025580211165831382,0.05419759278281638,0.017543092856699985,-0.04804449665646647
RARRES2,-0.0005835777730708695,0.06372898465206504,0.0021552380381861334,0.007390999114552348,-0.029030198134940566,-0.04291928651234376,0.0824770330984125,0.03694164937156121,0.052440988425999105,0.04283258410150086,-0.030835316183105584,-0.03504002815906219,0.12173419732373324,-0.09091292231544533,0.06944451455462115,-0.034639946738973165,-0.01841180539999181,0.03726537549319277,0.09125092423302505,0.044136148097588056,0.0196894304549788,0.01813285965040943
FGF7,0.027412237461212803,,0.04794926288031533,-0.023901097510511865,-0.04012432507003654,-0.03198502289861198,-0.025909931642813685,0.0052761825765189245,-0.04371288360102104,-0.04191181056212477,-0.03654523516113662,0.035397060270721904,0.03856268883705541,0.06862420759204427,0.017850776489966292,0.10716257886887164,0.08307259793798724,0.04175560941232016,0.05661304482355298,-0.0030616632115050986,0.012037773483558941,0.023516185514686434
EFNA2,,,,,,,,,,,,,,,,,0.05460890626106429,,,,,
HBEGF,-0.07199704460422746,-0.05922484882795616,-0.004429532050210312,-0.023567617556833082,-0.04100328674581975,-0.01955646109548572,-0.035508480438927514,0.0047388719005957486,-0.014956072188206772,-0.018464547680564446,-0.022084373424786106,0.09904122995070244,-0.10067766845913424,0.04211545254093174,-0.014224813098478468,-0.037104935439191994,-0.01641129273448423,-0.01501601127351712,-0.018541268976648626,-0.13063728506507313,-0.04342581674938319,-0.04747435618649385
CSF3,-0.046282800646081125,,,0.005074633189925207,-0.012991114253915925,,-0.013593898426194049,,,,,,,,,-0.01676097593656081,-0.02532708420157833,,-0.02125604142311827,-0.029785443435423862,-0.02222416765048902,-0.01064690671466267
PI3,-0.05482887910202629,0.021654008607036444,,0.06298118258127222,0.05075035708027673,,-0.015306909047933198,,,,,,0.07034040728350975,,,-0.04173000593219982,-0.10328131616726284,0.02356854213715066,0.010047248692185786,,-0.04828573304862206,0.007786769137451895
PCSK1N,0.06473134478791977,0.009150629563038146,-0.01346608467444427,-0.028968077591213254,-0.004348037609704039,-0.033627470205461,-0.060689115792599495,0.02585647159947017,0.0068725544265255,-0.0890659233583779,0.046052966058329536,-0.03046530702171814,0.033657823601534825,0.022802062041070766,-0.002085075209859432,0.03469056153314219,-0.05498642737758346,-0.0114011667156808,0.04480905796543946,0.05546565463719495,0.06900409557703177,-0.03495994636088254
NTS,,,,,0.018369028334776334,-0.0059202553469911426,-0.01670853639438707,0.0005286002297587974,0.06714665818371279,-0.020181933682425934,,,,,,-0.04052582910902765,0.03643786596368349,,0.00016538943808358305,,-0.0329109617758158,
SFRP1,0.04285550783214793,0.03230041024061998,-0.0192816552374098,-0.026059550011079024,-0.015881007281650372,-0.020096161003038213,0.07691318180382155,-0.013523520712391868,-0.05465875849674329,0.10190676880431401,0.0003013005083095681,0.007830346264208622,0.12235466433303607,0.044181255113723235,0.04979074146433782,0.023494238828797774,-0.010883083095880196,0.019876353757518277,-0.06094336333155246,0.011348394917021765,-0.018632384451808967,-0.02898451600026909
CXCL13,,,-0.02855548236679164,,0.06384305027856975,,,,,,,,,,,0.008205901320639005,-0.05699474496206634,,-0.013492172264283108,,,0.007507446728454355
MICA,0.01769248120215316,-0.00796731752583416,-0.03385973683950106,-0.011483331539251082,-0.018221986622419792,-0.033385753393025894,0.030560013894097293,-0.022453753601379783,0.0008170019545379508,-0.013847005053339146,-0.010556457671323178,0.160717119370454,-0.04642535347109229,-0.07667882347394314,0.016151238818848817,-0.02788800301318431,0.046657297631606705,0.047834640707497426,0.014344830214182633,-0.04954858756022713,0.03786117898482971,0.03534980175467619
TG,-0.036894779395206356,0.008620871768536542,-0.004722993707242938,-0.018003530929576544,0.09480261561500046,-0.02634429289774444,-0.016406619181846643,-0.03200904702950755,0.009334524113591097,,-0.020446249810213635,0.010011989761663074,0.0306326261436016,0.026519068742092266,0.012274102998004997,-0.0035580074140975594,0.02812897089151905,,-0.01749404872390475,,0.03465171110072638,-0.013170439104498735
ADA,0.004725402250201906,0.03910220944674566,0.02339276349791055,-0.024531828037950898,-0.002658960893914661,0.02356957340263634,0.053093211237000545,0.06273417598568891,-0.02593567601801259,0.10210439049425662,-0.05619666929056749,0.08537243387115173,0.04944539508876318,-0.0032811501587437127,0.010091356848001646,0.000656099924340381,0.015220954797121999,0.010010060476283462,-0.025709959586190965,-0.04434056416729111,-0.0351188152802299,0.05735076877659842
LAMC3,0.022092650187278223,-0.021134686271738458,-0.002880301315536869,-0.02167898681502421,-0.024678159711821947,-0.016334393486085584,0.021030609303867635,-0.019250759410518348,0.05600657329672029,-0.029576136305263807,-0.05212386608721161,0.1425974955808629,-0.009307585470979107,0.003812257975129154,0.002977912398232444,-0.02006870085321621,-0.0002647368256306315,-0.0005442537472054412,-0.05508700274368731,-0.058547789443509406,-0.0031055482612164843,-0.019808357194292702
CCL7,,-0.021656170271916693,,-0.020332438112279673,0.012449426133721794,,,,,,,,,,,0.09616574657752341,,,,,-0.02328877340490478,-0.050120492416274344
NGF,-0.02666483711016915,-0.018715967397775975,,0.08207996122970183,-0.0023078908227378726,0.14165366701248128,,,,-0.020181946970890215,,,,0.05739270722725572,0.006112567823877669,0.0004034711197103855,-0.02188493614742973,,-0.03649197806483819,,-0.021552046428843695,-0.04298956590503096
TNFSF15,-0.03298773136777951,,,0.02948747765281711,0.02819548294713392,0.01881118083815016,,,,,,-0.03195348810445957,,-0.0658181101023363,-0.00141207982523019,-0.025382008775231793,,,-0.013199636802551202,,-0.03133672234317328,0.01305599968665366
HMGB1,-0.000856107185745463,0.01026443596444936,0.009890133917297112,0.026690382278130025,-0.022979810482691,-0.0026126224383360955,0.05372345208532801,0.03851065957091975,0.01090958894461664,-0.0008317803876016221,-0.010018576920050717,0.026116390675774807,-0.07128254021812161,-0.036418660840959696,-0.013840459729019499,0.014837031747989312,-0.04430219748121894,-0.00963998688168732,0.03820699209768638,0.016407790139024617,0.00852940260382776,-0.029541317418903822
ITGB3BP,-0.05307159611748922,0.013237911722361849,-0.027485960336438468,-0.007350245058834093,-0.03178641722854023,-0.01570393554082259,0.0387730276780876,0.01683453925906442,-0.004392395319747474,-0.012404084217721429,-0.02225043089570674,0.07372648108454774,-0.0492747024953565,-0.02038660745686917,0.057005362140528586,0.04773216852977933,0.01724247590059916,0.03548194106407124,-0.0286958066273874,0.1095564815013121,0.0015094794526436164,0.03873736942890756
AANAT,0.11286138556133216,-0.008641173567652517,,0.008544214335630594,-0.010279088135884653,,-0.012262064257426413,0.001651320943553522,0.02084764495559124,-0.018973998234816696,-0.018258396872188363,,0.017956958483397317,,-0.01709574837785904,0.015516335796622947,0.053400307031220354,0.05254450268624528,,,0.042471756576965045,-0.032086960814343604
RELN,0.01630124324817098,-0.05616479285400311,-0.009243158238115693,0.07570381473849325,0.031847865039281276,0.016218852776424104,-0.03598074387713697,0.00016882534559054915,-0.025880371206183334,-0.05832908164615056,0.15000426177110165,,,-0.05715316086150729,,,,0.10397249002327075,-0.01594373078211327,-0.014801800217495548,,0.07068540075654163
IL15,0.017357629426032983,0.007623113535364868,-0.03603398173455182,-0.04094631991868179,0.03243212077603875,-0.021720274209524697,-0.03198446032314224,0.00458951370342856,0.05653677304550781,-0.03888196052410657,0.0028976957377599235,0.07991254295266757,-0.05038165625481529,0.01154740935648275,-0.015451818371920126,0.05206228447726195,-0.023718087085812554,-0.052437973928469196,-0.03219797662558561,0.03360648852511605,-0.0017519013407144744,-0.05452983770004864
UTS2,,,,,,,-0.04044818818450899,,,,,-0.05905426217749689,0.1591296900720222,,,-0.01945058526819304,,,,,,
BSG,0.08496392517501805,-0.014940846466178867,0.015980883421898157,0.04950221929809306,-0.06071435433824685,-0.03928630731256231,-0.0021583377418373205,-0.055189582347499544,0.025886049179600468,-0.06562734058708393,-0.02456133327080739,0.08020225030097548,0.07654568270649446,0.09114580431632134,-0.11434702530878652,-0.005083930143558284,0.012634555817520243,0.015413735507355903,0.0139959363036616,-0.022629604942892394,-0.014353536612986221,-0.05058305742198518
ADAMTS3,0.07521117315386384,-0.004962033356466865,0.04000820678328341,0.0022965791259520803,-0.04673323041547284,0.09607552365854755,0.08055926252219359,0.0102842949526935,0.013428672282877462,0.040227929321090906,-0.0034466244102395074,-0.037105217850737345,-0.04649129165394423,,0.03533715617537872,0.023378383813264497,0.01616710205184366,-0.02724318850713241,-0.030666978360923,-0.03621881292235593,0.0125329372229545,-0.033395076845655666
CD34,-0.028636213114611567,-0.028890918140718695,0.009260641470519347,0.05641665957603516,-0.01434952184755384,0.0038322525604887743,0.05178007675110978,-0.04893010786939592,0.009288659615186842,0.03580748472115658,-0.009021555823546653,0.08150336253307289,-0.004232955880262978,0.037477594239012785,-0.030950152175375247,0.011881427357257402,0.03951254902817697,0.06393592705961285,-0.009808154812514671,-0.03736541377098215,-0.01209568089280792,0.010232369048320856
CCL23,,,,,,,-0.013952282650365685,,,,,0.06778549768530401,,,,,,,,,,
PLAT,0.08096511025208536,-0.001622411931954287,0.02452384808137299,-0.0023636651349731685,-0.02214327160913941,-0.03929697362981166,0.06359936829413265,-0.02696547937333302,0.0243426735694573,0.02548696624937909,-0.032283513768330274,0.05375002888577137,-0.036998745008167404,0.02401912755331118,0.008386180591325345,-0.006667206418487211,0.01008690626778679,-0.001157869712945679,0.003993134572396892,-0.03334032374881297,-0.07105125433239771,-0.029679554610617265
NTF3,,,,,,,,,0.0677877433852102,,,,,,,0.04897642483071815,0.01986281544035839,,0.07459678781450263,,,
LTA,,,0.027458612985528978,-0.026059548791972316,,,,0.04515642280722276,,,-0.016933821299897466,,,,,,,,,,-0.006400580735639569,
CKLF,0.006404566403488046,0.020866504267676524,0.02036711759074791,-0.020739008868345194,-0.022884590739058488,-0.024883481748426965,0.06693941178886567,0.030720513472967177,-0.02225394414623551,0.06828668958814321,-0.08426497938226177,0.07532265757033628,0.07546185437475712,0.030949515362336272,0.04109802578649901,0.045383463936959904,0.0952602312166833,0.012057900667863603,-0.02394009596801392,-0.059549262550064076,0.03339415218177804,0.1025141835405929
CD24,0.03088884462519424,0.022323763970674093,0.054567733457053715,-0.006128481635324496,0.04740942096419611,-0.03844142624227024,-0.039096112126161764,0.033702063929813966,0.02070419710094821,0.04196003945304026,0.006460027527632011,-0.01736332169305715,0.09469280329162964,-0.033911178972649496,-0.0006154772843236403,0.08256378512323094,-0.03745849857240415,-0.013560362430158263,0.03201685662061301,0.013418419831410962,0.00732054429863629,-0.007812196753671095
HSP90AA1,0.04513126650494484,0.008958960391312668,-0.003725246285934758,0.03707735845468931,-0.0009831188980620302,-0.026426503252054288,-0.0478258576240088,0.05294866435200346,-0.0068488567230475285,-0.06979817737572264,0.07134740841836289,-0.05319248216168062,-0.11299925513145741,-0.04478118449995007,0.029304131958514577,-0.03664564868436588,-0.09478410881751897,0.045408590514581335,-0.013391393993884676,-0.039251308756399206,-0.019855703139532388,-0.06687639778427391
BMP4,-0.012358650385347121,-0.007597046338705604,-0.007479133276361475,-0.03088285493185628,-0.009854103280612949,7.927447074906634e-05,-0.014295338760222251,0.060310285306915186,-0.00738104126627526,0.004800245890255732,-0.01442936474751662,0.13711325720145098,0.04423881553376235,0.020984594272525872,-0.007380062733158187,-0.020402130216610283,0.07029184423112757,-0.030237318479309373,-0.035794963125661994,,-0.01504009714263167,0.004288509200597007
SCGB3A1,,-0.0216561681063286,,,0.06975860935025222,-0.00031563578296463197,,,0.02023961487894001,0.12139858630090762,-0.011816196562647555,-0.016301311613633025,0.006945155783717051,0.0510195656000485,,-0.017619677081903946,0.03742440876870176,,-0.027411480572360283,,-0.021545708956146204,-0.06447893378027232
IGFBP4,0.03760254613858718,0.010305711833615694,-0.023549314327014407,-0.049307176687509495,-0.010996318213124367,-0.041502225514312145,0.06347901146780531,-0.003836373636188488,0.0070002766178093295,0.006420326200986677,-0.04959136903085036,0.09701859112066478,-0.06284803799964578,0.03591834542048544,-0.030926507343202167,-0.07602723987187025,-0.04418346329180545,0.03962710819020536,-0.06037550441713156,-0.08479606611722193,-0.029760908382641196,-0.1198054531622087
RSPO4,-0.03257383230983168,,0.05926976942211466,-0.0015121896976424709,-0.01366566386638001,,,-0.032244518198955754,0.025532090788927087,,0.021667295943349502,,,0.042309542509772764,,,,,-0.018460465596995778,,-0.013306298395330698,0.010877530162770144
LEFTY2,0.02120766401145838,0.00023100905650108483,-0.021055949598736724,0.03210483073548016,-0.015180411976363132,0.06584098702967636,0.038208612050571564,0.019661228353361513,-0.03842306730514867,0.031693972200078,-0.020904613283999222,0.06375297302379784,-0.0001522815878992835,,0.0732717862654032,0.01780581924116536,-0.025506596129242207,-0.006644199299508759,-0.025105013605588297,-0.04877727570860145,-0.023163223280213342,-0.03220239810066503
PF4,,-0.02246479808684432,-0.018920870880901063,-0.01773965168004795,,,,,,,,,,,,,-0.020332360272767237,,,,0.007635911178223487,0.037511475363444596
ANGPTL2,-0.06324716605181277,-0.0077952671429548275,0.02621834794469832,-0.025314599703742516,0.036111708107783226,-0.045290127671223285,0.0321432965014179,0.001536585489816098,0.0321368772198838,0.04159072084115432,-0.042496405611162275,0.09738628652144747,0.14334389016510954,0.06434123847706659,-0.07248843216347098,0.09616750834298365,0.009684945343959996,-0.0004132892671307445,-0.051419109462386134,-0.0032184952544045283,-0.04448277708709242,0.02710450752994327
LRIG2,-0.09570034377516122,0.03012596746208838,0.001382699581006786,0.026035605712495212,-0.005652542009786037,0.030899026928132622,0.04218188233644359,0.02007800220285459,0.022913591950527997,0.01865269846852319,-0.020261834451973503,0.01945270552611137,0.05014830417027975,-0.029404195598061844,-0.06433801964001437,0.053233514522502814,0.013494889977301833,0.01061626108881981,-0.03593173641080046,0.04997822514350724,0.021932182610083468,0.0017094076834250828
ICOSLG,-0.06852336097726254,0.02287500008871038,-0.0012437727733428283,0.03214782677321101,0.004627969294417318,-0.0373764401454895,-0.0007229417782346376,0.001623089072905918,-0.01984228445831102,0.05976227245639283,0.014836673244367183,-0.06710194389686666,-0.11887417735222519,0.0060800092994724554,-0.0002950002412269608,0.09960618049455514,0.04963523020374693,0.04695749338783207,-0.004479321458752254,-0.07035010290376173,0.04783568167171738,-0.04768023455053159
WIF1,0.07282634386592225,-0.04042175782151655,,,0.02566772726557694,0.0775980144109756,-0.04665753354247981,-0.001527810110523066,0.018811152809281768,0.00029018015944213237,0.0459874624021642,,,,,,,,-0.017160790888292362,-0.001633055736222329,,0.06467533877237551
NPPC,-0.05765148381825484,0.03213855815686685,,0.09210025005723609,0.0243112607600234,-0.03105040692751404,-0.03301512278422279,0.0322873699319654,0.028654786591216088,-0.03710661399528948,-0.046707386456730164,0.08420000359731407,-0.012280667929939808,-0.03458427805255329,0.12910174958757736,0.022056127276097265,0.0058723457416982455,0.005278993003822814,0.07560370068675555,0.09397620662568823,,-0.005445705812217465
LYZ,-0.024210580110019482,0.01668622618330826,0.001272534228938298,-0.008998218502534313,-0.017446887156715413,0.03551075920591579,0.031764181870479614,-0.015596760594194882,0.021336169656348627,0.05059641035895574,0.000956515493218139,0.07156747621996104,0.01599377135393304,-0.027389498785725053,0.019224488643537672,-0.030273715555827446,0.05729058793098122,0.02352554400193256,-0.0038257302056320863,-0.012951563293885538,-0.008840800509996326,-0.01760133465559912
EREG,,,,,0.06619315614244604,,,,,0.004808332613462997,,,,,,-0.01979829608324261,0.03755320756600497,,-0.022992821145809302,,-0.033566838675278265,-0.03649023077750156
SPTAN1,0.05396730536451052,-0.0015409984901209877,-0.021553020989942013,-0.019701152794594005,-0.0495822426612312,0.059893670847352296,-0.03682151276694431,0.0024575383325340446,0.019705358922701078,-0.035767006715128564,0.023566286598232417,0.04076670070061811,0.0742763769563239,0.031095400878001805,0.006198779147950896,0.0891230706300515,0.04378193863306702,0.01311025815132654,-0.00017347288333222159,0.06122952345743288,0.0722891015893175,0.0012257721506631365
PTH2,,,,,,,,,,,,,,,,,,,-0.003272359678921372,,,
LIPC,0.02274162933560261,-0.027502817613474513,-0.028476921893629232,0.037130077336733715,-0.021722781995220642,-0.03368257593008929,-0.0051836111787593835,-0.0221958547892434,,-0.022103870835582243,-0.026601449702130544,0.07388307834388039,-0.0524519788980164,0.11402067568464805,-0.060171550362411945,,,-0.05775839636358532,,,-0.021482936301174087,0.0017379965248594926
COL8A1,-0.0565032943864088,0.032270110010496435,0.04070105922565854,-0.015419162122489064,0.05387189658473544,-0.008058421745049171,-0.04300419839099386,0.014750169361816482,-0.027680797315571763,0.011335550819520987,-0.05560878119690249,0.11278065359134648,0.014366265330737581,-0.04338634746413296,-0.005353084098329461,0.01709200574766717,0.06643806565235545,0.04532641234568144,-0.018348790054001404,0.0307890789283932,-0.11563611295404105,-0.030914317410941035
GSTM2,0.05514881970401534,-0.008420606944451113,0.005630731322958187,0.020262645378104023,-0.0012257671366415876,-0.01836741653579385,-0.015487892547842831,0.0037530655042062717,-0.03961383696145789,0.017581714382412565,-0.0037755293519385535,0.05375730614389828,0.07591798525555413,-0.03239552470401947,-0.09843956936296983,-0.06264105395548412,0.03213142650397545,0.02976092697778833,0.01216514746629137,0.2113985543727693,0.0699221985827816,0.058305675867023184
IL4,,,,,,,,,,,,,-0.06562446284549941,,,,,,,,,
SPX,0.06704345321574828,0.06998153504782348,-0.022451824389458853,-0.024238656632997915,-0.04467502764597693,-0.03545784297001411,-0.005345548953059994,-0.009762962329973994,0.03714132088200993,-0.05995408686414541,0.011398063673825022,-0.014420315460390935,,,0.04489310896970676,0.043001418578508525,0.08699871065180408,-0.0290736237872186,-0.045430200556135905,0.02758537277604314,0.1604325987288331,0.10173658101751405
MFGE8,-0.04456280799655628,-0.024406253793258496,0.020218754215301452,-0.06179050965904897,-0.06221816870742336,-0.010305576595145284,0.034043165455695405,-0.051298282859685795,0.030038594652821916,-0.04043386503961935,-0.040816195160561265,0.14307514534320365,0.029593495315961848,-0.0487121456756993,0.02805474700992294,-0.06581658037733135,-0.020393070529637965,0.0748031270816727,-0.015315173402267391,-0.010982222018988663,-0.006192791969939476,-0.044533261789993235
TGFA,-0.04037958295659351,-0.039006640920205345,0.031943945114834,0.05181757526244534,0.005814490266320578,-0.039203065615111575,0.007818879036002724,-0.02730072704631898,0.013502330856705949,0.09306795848731589,0.03901133061257159,0.04197024638995623,0.0605926507724006,-0.011234961048594751,0.043738419164926184,0.09475959044871397,0.016145011579837443,-0.000721486195127201,0.00842873126551818,0.10457010082655374,0.017621993523601685,0.03510658372425409
SLIT2,0.06316737901136533,0.00010719062278250887,-0.006952689111558342,0.028002874139695346,-0.02979435374052638,0.0380935554371382,-0.04074496115076501,0.019820500346601308,0.006957114875252394,-0.05087966150679595,0.10568007531085165,-0.028980694453753737,0.022627397207058968,-0.0004454885815979517,0.006413130825077935,0.06023678504751537,0.027975221767183193,-0.005009160222657464,0.07463781746854081,-0.00232856694314951,-0.07001250488773939,-0.07352065934950328
PLTP,-0.028191136391540143,-0.03817712359864092,-0.025427592724144882,0.005106723302138703,0.0045162350067721605,0.01157446388331071,0.09098878798716473,0.023461228539959997,0.029878402556230886,0.08043181712558291,-0.023748700495790954,0.0437538160478378,-0.07125129353076114,-0.09321469279856887,-0.04100319685129442,-0.025683828826763993,-0.04146878202499721,0.013817364014210637,-0.04355733280302377,0.04833172727834863,0.025287258332863008,-0.03488733021472076
