,MGH258,UKF248,UKF251,UKF259,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH916T1,ZH916bulk
ADA,-0.02947415252839728,0.06867762490225687,0.005889166734057827,-0.002407309683458721,-0.025444768800789413,-0.019989950649814583,0.041131122149792726,0.037386871968632676,0.06738596056458696,0.19387605655295248,0.11280643036462362
LAMC3,-0.07844781372926217,0.08721897292322744,-0.021155074546362607,0.04125809553203401,-0.0010465416517398036,0.03844240366714183,-0.0220624781716593,0.04813454322721477,0.012082307053297577,0.21531118788564352,0.10600719443805384
CCL7,,-0.0182321419770063,,-0.016850200110802065,,,,,-0.0193650143253295,-0.009145506339803312,-0.031489328225062556
NGF,,-0.03130368238300915,,-0.023537167525672805,,,-0.017289361422017566,0.020590453759844717,-0.022365041259142588,0.16558140824087345,-0.019880656321859976
TNFSF15,,,,-0.018763521956108514,,,,-0.0002678511149808832,-0.01887871446363234,0.058216530041047286,0.04083320076976998
HMGB1,0.014085824719042685,0.011885112602844932,0.037654230395638165,0.04237853310620789,-0.012552824975831616,0.0189199656394802,0.06525131621789987,0.028691223482081488,-0.00329613729595431,-0.06843181325787506,-0.020938109305431264
ITGB3BP,0.015208382243991955,-0.02311500795842002,0.033289767073500544,0.05342016490120566,-0.010712805072348187,0.005449846567616082,-0.03169912725752312,0.03763974301751857,0.02227808994783596,-0.012887739866444287,-0.029606677201190534
AANAT,,0.024314027519671544,,0.00018786997795273904,0.003836848938217189,-0.01418817444618786,-0.01625454241732155,,-0.016988581691171952,-0.05232387886219222,0.09482964434830099
RELN,0.024739048121164904,0.01982050340268677,-0.0010896992091296675,0.07064880857839807,-0.03426833318996214,-0.0503114587569715,-0.047286240745076875,,,,-0.0014918998744741518
IL15,0.0034434943707956087,0.03150540866521576,-0.01926726619910382,0.0760358250373476,0.0366116064480464,0.007367609480693111,0.015588089735697582,0.00410714364209824,-0.0036954327712536727,0.12681111529797506,0.09052152369709061
UTS2,,,,,,,,,-0.014467020663355538,,
BSG,-0.12530063536097638,-0.018601888208088727,0.009153124710514028,-0.03310397544071497,-0.04868719033227879,0.0055569237870052735,-0.0620218920934401,-0.03527508212873005,0.022813293555264753,0.03499000150905479,0.008727871516183965
ADAMTS3,-0.0749666953117777,0.0202818367518502,0.030615075214988994,-0.009548584802774726,0.0030015224549592144,-0.0021165738497096586,-0.026100975724244954,-0.03921889570876351,0.059170096002206254,0.08374299470779162,0.08050615756698093
CD34,-0.023773743060256473,0.10724156788654755,0.018353929883470163,0.03013464984430256,0.0703778296056723,-0.026545689150192498,-0.041054796731453284,0.06658050710498088,0.04750438546167046,0.21739833594931568,-0.040410792292170324
PLAT,0.07316154351257037,0.0630347128848157,-0.00014933851018741122,0.02523064161004347,-0.04134937153913662,0.022519390890022077,-0.052816828175132384,-0.04322297735238346,0.007476988172704847,0.08011365421051383,0.05859494123024831
NTF3,,,,,,-0.022903098209330033,,-0.014841115595597467,0.00605929938549231,,
LTA,,,-0.027230181179535146,0.03224674654745533,-0.026248242322899157,,,,,0.0866109126080151,
CKLF,-0.014737562585364553,0.008411859680883243,-0.047323145126783255,0.014389579758161438,0.05038856845971368,0.022113650149907616,0.024097387791948047,0.08372974287794994,0.028761599630799432,-0.01937077224968635,0.0021150012312957218
APELA,,,,,,,,0.12291429528580089,,,
CD24,0.05450057891162024,0.035958158241080965,0.07281714461286395,0.000714732073053097,0.04667616978653278,-0.05178941122707684,-0.011933532309511117,-0.000577621533583452,-0.0135533510475782,-0.08310320756796709,-0.0384012063484691
HSP90AA1,0.05513502030089523,-0.09318746879343605,0.015012921690532859,-0.005727363065564941,0.10704405454353934,-0.00879238018361415,-0.07676931079438085,0.05319770084231646,-0.032605011347629095,-0.12264762515496642,-0.02151896275231422
BMP4,-0.03473039325114991,-0.02692463708317184,-0.028865588283683026,0.03775947065883078,0.028056504432513153,-0.05217451882514025,-0.025926347860920844,-0.06216381983369379,-0.011366873018011835,0.07916714756147777,-0.010575867985244932
SCGB3A1,,-0.018232140153816464,,,,0.035204776213614015,0.04989789462663352,0.03892973408415981,-0.02947437045689904,0.07657111068663645,0.04632196313968405
IGFBP4,-0.04713801418451851,0.08903805484668023,-0.013254966218258604,-0.021600046646505236,-0.033343130162957806,0.05060865575515035,0.05622777630554434,-0.01902452902912835,0.0646489237351924,0.33327846527147076,0.11449634069865501
RSPO4,,,0.001974428553182559,-0.033057160133523125,-0.012202070252049708,0.0347948019449817,,,,0.019195773393752506,-0.03034053931819868
LEFTY2,-0.0042324298285893154,0.06169316338590163,0.04882449040538007,0.007632016527940406,0.0036527086450710874,0.008424312200026818,-0.017289361422017566,0.0475678230729554,-0.016438704247506496,0.16448031062224422,0.09258456581301144
PF4,,0.017992173379326487,-0.02476955075149627,-0.014701467627938074,,,,,,-0.01862924483765404,-0.04050421902430471
ANGPTL2,0.03196041445937378,0.018222758690921676,-0.013425538505047479,0.03880339340542017,-0.0017667774921860107,-0.0075135667561612475,0.01772394641679279,-0.05304431446443698,0.01415900737169648,0.09629497598818908,0.019685959104421787
LRIG2,-0.06080552981200877,-0.04252271691299759,0.015588858585642735,-0.008169725523882773,-0.014865124549074304,-0.0060286262913444135,0.0228640771343136,0.02436192813152107,-0.029423193352564846,0.006594815816688499,0.02845498581053263
ICOSLG,-0.026239072475833854,0.011638781743731853,-0.012769426947750193,0.014748106759786881,-0.014688864903633306,-0.02271276748766863,-0.034426337902077254,0.07764203859990074,0.04650167988765764,0.12071252111677988,0.10332885078786279
WIF1,,-0.03403072742357175,,,-0.02355796893856804,-0.022521038705208368,-0.03960502307217967,,,,-0.009859269013883605
NPPC,0.01773884663870973,-0.017647253125997308,,-0.02280560176731313,-0.004147330918422144,-0.016632399619183766,-0.014600683290216201,,-0.02890847422409909,,-0.018932620339504987
LYZ,0.08741170630206047,0.016622251149674958,-0.011787121991624207,0.024352881756674487,0.01095429110789871,0.02212683255663782,0.08908104046210837,-0.0036277596150319294,0.0466577602589203,0.057549242995309,0.040502154918402006
EREG,,,,,,,-0.01778570028858298,-0.02642969570789903,0.0332001106860332,0.015383968626618987,0.012941459307391044
SPTAN1,-0.029126324276020406,0.014923508683726017,-0.04761841262078468,0.06627887399915555,0.040307560261459235,-0.0003793990579564351,-0.10220868366167121,0.04420601840898015,-0.015903210156422234,-0.02892593734867179,0.009918884306901491
LIPC,-0.04320605191012215,-0.023154383679132255,0.017476721546340442,0.06364988251326398,0.03176616758325591,,-0.03185386505175901,-0.009082343438732474,,0.027700090999571537,-0.027065774162528818
COL8A1,0.09781567146461585,0.09613284204460125,0.013790328443896709,-0.033727963822646465,-0.010810885431765796,-0.04588913968282551,0.008919687316605989,-0.04797041065291753,-0.006620275068716947,0.04139433950985953,-0.03963937734119658
GSTM2,-0.0609301253663672,0.05983715203637413,-0.05427648318632849,-0.0011073481542389167,0.012832093651112889,-0.017627205652982456,0.05219802478807263,0.011686827038563084,-0.03485503494545982,-0.014442463790519966,0.046662241112601685
SPX,-0.02112923036231284,-0.027940813971621997,0.04864955176818304,-0.04329153760020949,0.00223724241950188,0.01836507890335377,-0.035704298541163026,,-0.01952469948064706,-0.053595568115797486,0.002414352208656233
MFGE8,0.017865296986216517,0.07000560224397494,0.03172523911028116,-0.014649579601802274,-0.013613913836112846,-0.02040348745613835,-0.1000030309269921,0.018931427155634093,0.05433673179346165,0.2109716194821034,0.06655878390005557
TGFA,0.11943852014020781,-0.008705645749404255,0.045123788664326474,-0.04601441064844781,-0.026564184575049592,0.009519204138052118,-0.0012754221894496157,-0.0027432256158923356,0.024449690943728578,0.04532819799919984,-0.03237642353274056
SLIT2,0.0462043617372784,-0.030446636748906696,-0.009877573841194646,-0.020617632260241568,-0.0015470934575389213,0.025944328275169175,-0.008536220488419835,0.02812603227863295,0.0041181950508506,0.03181092224712647,0.042831844662795285
PLTP,-0.026886846619189907,-0.001197620305560795,-0.06214620064723492,0.018045237257541244,0.0465569352286523,0.06797818169504524,0.10769643925740459,-0.005766079949365157,0.08251936463250535,0.07877971923625356,0.047438174650996826
APOD,0.1555930969002955,0.022027361268989475,0.005671809250753334,0.04408242471593737,0.1007941737166634,0.0521918889007326,0.016048818082389036,0.03727710646960501,-0.00801042724447207,-0.00815367300656642,0.04386643367151229
B2M,0.0310662271237585,0.13460719512404637,0.028789442659869297,0.16050882647758302,0.13432864970387748,0.027687277595080394,0.09109384473877195,0.10329011702227103,0.03960253015511304,0.23192278071069486,0.08259565954119016
OMG,0.1075995508391636,-0.029614312821026726,-0.013878537730773334,0.06065189620577716,0.043373372675674766,0.03367237401822322,-0.06457204708232325,-0.016738071506884968,0.038462496522301735,-0.025012872712679803,0.025297779590676594
CXCL3,0.0754335388423194,0.015367898645791954,-0.044285646819104955,-0.01897411581609984,-0.06451226845720247,-0.012803082789395763,-0.025037727049351324,-0.01600530253011479,0.055853718750682034,0.08169840761568584,0.02852463606479557
CXCL10,-0.023265608001147912,0.044034946189231275,-0.012890707605057753,0.0757093239745581,0.11652667199203863,0.08334271206417723,0.11718598297817835,-0.005690112118357605,0.0012348014078393979,0.09423616859310792,0.04437615377298774
RSPO3,,0.004090194432768008,,0.049739863963612865,0.057676256927057495,-0.02175426574545014,-0.03819837282308928,,-0.04398525348800122,0.05817859852328411,-0.04384092423857123
CORT,0.0637583053614457,0.03401776965678746,-0.044236849120459255,0.02330364783209,-0.0015745433386721176,0.0956159913810302,0.024178317015251412,,-0.022081241035116297,,
NCAN,0.058723666856043716,0.03142333767722357,0.01527353988268946,-0.014207894943363953,-0.07546750466104223,0.012645213948564774,-0.05645502354061224,,-0.05276175093559768,-0.13575369539955562,0.01064549341090186
PRG4,,0.024366639002930776,,-0.01685020273665562,0.005576446874396904,,,,0.05916509676230658,-0.015877648710896766,0.08259169569165793
ZG16B,,-0.025282475582160485,-0.029806128568288414,-0.01955672105132058,-0.02085661130113988,,,-0.0298163509363843,,0.043144048413127946,0.010279751782788418
TGM2,0.013038333441266321,0.07384143321814167,-0.047651017196799796,0.03206352124248808,0.03323483982201467,0.025319932906749037,0.0447301804080061,0.01983033620061407,0.044624197785813176,0.16306743336348525,0.07088131055961852
VEGFC,0.02698833401022629,0.17446774302891696,-0.029523881941652064,-0.019914980243078292,-0.006800623945380973,0.04468454962947027,-0.020097763884828482,0.0393076258150208,0.09834188171336722,0.14736500150396228,0.12201486901971288
WNT6,,-0.029417158021999432,-0.027564609957834347,-0.023306000065159916,0.01578831437221066,,,-0.010200401417064272,0.03326956653171516,-0.004134660824927201,0.03725400292212666
NRG4,,-0.01679244284639203,,0.022307212526368247,0.016952117672631935,0.013222185663119664,-0.022390098199611488,,,-0.050185650954603374,-0.032470217838510736
PMCH,,-0.019354194081344134,,-0.028415094211023527,-0.0034507114331574127,,,,0.02471075728008979,0.07083396711479258,0.039378756968159644
COL9A1,-0.011389476424542272,0.01652245017652664,-0.02752205935943371,0.04601345369076638,0.013165743707004539,-0.0023519479331212344,-0.017539141176845418,,0.0104415646681557,0.052082630347618904,0.14671919634973718
GDF11,0.03686132643754751,-0.023642427762449684,0.015926745802534746,0.0046900741300488595,-0.024086020742714792,0.018064843584984197,-0.03048048637221674,0.113863909719711,0.021073709253054233,0.07116079550143983,0.12664701634113307
RAET1E,,,,,,,,,,0.04049454814498318,
IL24,,,,,,,,-0.01880208882843832,0.19038289382187937,,-0.02671680464112888
SORBS1,0.02635398356775251,0.05867584891197478,0.0377453542934967,0.05484105220753117,-0.012590301389960635,-0.07044840581546898,-0.02655642208905334,-0.00664544236594486,0.018349102400463464,-0.07202649509458274,0.002972898873446374
DLL1,0.06701425175060373,0.006780102562837015,-0.010706024122778695,-0.0014680762745655546,-0.05067022778501378,-0.014586080243322237,-0.04335679236057506,-0.018170424662405885,-0.01784252590662783,0.11101869827837713,0.0987262129819739
TLN1,0.01069218249190601,0.03441348142114654,0.02563567039369935,-0.0017007999276687324,0.001271302663046363,0.011888392588103116,0.11971533585721898,-0.009044042272213363,0.053562950567606536,0.17090689395071057,0.09689403578791622
COL2A1,-0.0008716215756212016,-0.037341099937771294,,,,,,,0.0810779144579885,-0.005081005933491479,-0.04837605051698644
SHH,,,,-0.017510127211882887,0.010253613014048693,0.006926674563743821,,,-0.024656044396202812,-0.05260638042307726,0.09511055983463827
PON2,-0.014245155432523606,0.03498550489659986,0.015130998051798671,0.08260922389456243,-0.02765036226029006,0.006441113418434093,0.006683164553656674,0.046937326222465166,0.01925763630140324,-0.1549707658373193,0.01684792619694768
ICAM5,,-0.02577560439908029,0.021011752378055266,-0.027290776061657668,-0.006422314846237809,0.0032329881006054836,0.0015842690185496721,-0.017798487264793737,0.014166596171552246,0.009464954094306317,0.07670747249302959
HPX,0.027195561217114247,0.02219373366026686,,-0.02224403531794041,0.05006351658378463,-0.011967862695392907,,-0.014080412958680625,0.012395588429469024,0.06087223905070732,0.05898243717420939
SFRP2,,0.06239456897997117,,-0.019942137324294635,0.02517449277666714,-0.009699864912947153,-0.045628805119276805,-0.01855600087493878,0.01640494712600257,0.12982083331052782,0.09919030142505278
CFC1,,,,,0.07207852326172384,,-0.018269547822765696,,,,-0.03641648928168479
CD70,,0.038686682181470575,,0.010048794808434316,-0.04281446602094312,,,0.040195932605045726,0.012460835894528335,0.055210890496786624,-0.050192431056868825
HP,0.07491464795744332,0.01774054839228276,,-0.05590595968769622,-0.014743997634978028,0.006535997120610029,0.02830298372755281,,-0.030281319092008402,0.06224634299842864,0.026352678868465484
CXCL2,0.0198315336643717,0.022765603731959346,-0.03612329538198012,0.02163115731087981,-0.00018206158707124287,-0.016632398317480816,0.0016104183973490724,0.071453039845165,0.041567592969293146,0.09482770242488198,0.006203149765787411
NPPB,,0.0059251329756029895,,-0.052294501402741916,-0.02298402984855006,,,,0.0458483748596531,-0.05090775370643678,
CCK,-0.05875387186863685,-0.06686552508195397,-0.05024153670076122,0.09626376106454754,0.013509217497658758,-0.02734897023551104,-0.05962248386488806,,-0.00998927729024866,0.048554743049572587,0.011492320589516119
SEMA6A,0.02219967441480081,-0.006304914096752601,-0.001000904949156839,-0.04131937963544519,-0.06857982410380614,-0.0029872546187988116,0.10706312928554765,-0.02141703452144011,-0.04041651711488432,-0.1125377934210333,0.05975870911539721
IRAK4,0.00824705061008418,0.06523575904223884,0.009753743663855343,0.01125409386361994,-0.013105077582197092,0.032544680772306794,-0.0020811402869720997,-0.05356578414977271,0.01307507244929568,0.013398958081308423,0.04396054982906514
GSTP1,-0.08076566928344046,0.03210636377107069,-0.054542685721786215,0.016226848952215808,0.062337111935547244,0.012849882703319942,0.10394186194155133,-0.04290435174777555,0.012238724757504567,-0.03507540278515791,0.04604525842714048
VCAM1,0.04227467355211055,0.06016231116206233,0.0045374536474054395,0.0066603440285759,0.08134224934006043,0.020998268071244063,0.07607487838736815,0.013498944018487759,0.03876956784995921,0.13051944451184996,0.08557551311590082
NXPH3,0.0007979475413172921,0.029701590190320103,0.04934298645433922,0.030308429863412836,0.07771365463448171,-0.04683496450906469,0.0511917218977824,-0.03548019149437156,-0.023068438172112855,0.0016987559500871447,0.054254098776687
MTMR4,0.042951568864915496,0.008504705715637951,0.010883221196813455,0.05531236659772776,-0.01432660786826606,-0.0224281230417339,-0.03516279554754343,0.002039352819632742,0.015520065179564578,0.02134856925100462,0.08712401238647374
LAMC2,,-0.01846170247662559,,-0.023931069877407313,0.022063124636344137,,,-0.013112367695062667,0.0755297549842715,0.03405042512660225,0.0011820875146387308
IL10,-0.03505269635438547,-0.019924291794416574,-0.039481388638048065,0.02664212317384025,0.042367925280158814,,-0.007582432445863612,-0.01578399501965402,-0.03434072920063677,0.07497802716108315,0.009866957122964698
SEMA4D,0.11709084372679907,-0.0037862784112307197,0.03434056232245892,0.005968112867657022,0.025903207169284535,-0.02316151936510397,0.08742223350767667,-0.013461850214255562,-0.03758554164499422,0.08048201159500418,0.07548223093823682
TRH,0.02778998110250747,0.05662525253371727,,0.061453908697947285,0.03190169423849946,,-0.00922769963446434,,-0.01477824916778972,-0.023505718140605435,0.09323833606960497
SEMA6D,-0.08658008730459622,-0.009420908291738441,-0.004663340980525037,0.0032994698290428237,-0.05312419166246473,0.002463535588082169,-0.023254454677598107,0.09807334764061394,-0.011449792856605247,-0.15601121800290663,0.04963061458666405
CEL,,,,,,,,,-0.02222353295580774,0.060925026311065965,0.002360840135898105
PDCD1LG2,-0.029121233535126183,0.039580025056734344,0.07537310240334333,0.01169592206957127,-0.027428858941588502,0.06186891131140731,-0.04073123805433998,-0.03998409680298446,-0.04683936911329634,0.14371524449567766,0.03936697986507309
SPINT1,-0.027466985198671565,0.009304595938988183,-0.025117152809816547,-0.01899485792874719,-0.027942619790615787,-0.019558120636795816,-0.02763069069483031,0.0610805118466613,0.007481477950650057,0.042440594438232865,0.10026072691071686
CTHRC1,-0.06999838499318885,0.11965555606588599,-0.007649821035071914,0.023866551627642105,7.208539062358484e-05,-0.012814574730975392,0.01742294978957901,-0.03608834430218812,0.032061478075125875,0.24345724577635428,0.13250250445223052
PODXL,-0.0390991034970775,0.10904252621225478,-0.0044846606331574316,-0.00971351863191604,-0.012247844310369684,0.02983961207276846,-0.04992725274868867,0.09791457188279079,0.0835779079845831,0.12500465157751647,0.09647415108549029
JAM3,0.11892529747664757,0.07561936609046692,0.03224423964904382,-0.011956903248899788,-0.04017279379568863,-0.012613090220308156,0.030977031597814182,0.02320062087399387,-0.010365631704733383,0.020736197017120237,0.10321535696986953
TGFB2,0.0572115561127765,0.023569890137291247,-0.026921507045907747,0.01986166944075782,-0.04755601579823629,0.0015972630065413343,0.0003452647639316763,-0.029980478205311765,0.014582660095639664,-0.10837464032259639,0.030265195072807508
COL18A1,-0.062329246181261816,0.12073296600003405,-0.054576200644179895,0.017659024314025024,-0.07140007266590293,0.0320453248158708,0.05873748815910725,-0.0019030475842653518,0.08992070211539793,0.2841749126516581,0.20049629649816963
NODAL,-0.007920312735891158,-0.01781391534009198,-0.013657829920702535,0.008316889013031957,,,,,-0.02193814326344487,0.05504864252119952,-0.04102639755784107
INHBB,0.02851781116314068,-0.028358112385863846,-0.010309012257723071,0.03212509641463887,0.036883382726020625,-0.028328200004582627,-0.0044591628275236685,0.06956913354591944,0.04265103564738082,-0.15597124117810635,0.07747740716200587
LCN1,,-0.018461706630583816,,,,,,,-0.02333476138636454,0.034615441237266606,0.021019562486616492
ARF4,0.0016120099386657497,0.03887640383997992,0.004532922125337225,0.03238115755810815,-0.011154642662697807,-0.04185165886894317,0.04310899935281076,0.0738544972861013,-0.016034127509520442,0.10110426878964793,-0.06717357026927182
CXCL14,0.05976138183402943,0.08035329398101797,0.02013198207258514,0.054350018831306066,-0.027074994230988175,0.032325183408449046,0.012145653667166153,-0.028839241063296422,0.04229796790917882,-0.12616622137684896,-0.09914758398705152
LIF,0.04831529462323496,0.05048695094970507,0.005921847242201081,-0.06407256845958034,0.040522503169289126,-0.01418817444618786,0.01882146215816399,0.010640770124512132,0.08538730425298693,-0.025691064786919487,0.027004319290964578
IL17B,,,,,,,,0.02847934326706595,-0.020306179143036163,0.06287320608406893,-0.041005228192897675
MMP1,,0.00176928585336224,,,,,,-0.048456640253791164,0.07117967401630174,0.19560890345934667,0.02576859770173519
MATN1,,-0.010221348211225412,,,-0.010642297244388851,,,-0.018802091538539765,0.002615494863623862,-0.0097976189470556,0.06206884419954063
ADAM28,0.04403971714424198,0.006168477128804382,-0.01829748765085987,0.029061699310249437,0.02123112929209062,-6.919314065094865e-05,0.06801295811064495,0.03312938503539004,0.017547237600561014,0.09338222272328624,-0.0022803901465118332
TCN2,-0.03433446437301361,0.08916664208549276,-0.03857853256860096,0.03350966665533574,0.03302345250026145,0.0050853065613667234,0.05322141685436534,0.03528695797987006,0.048134500966013474,0.12475244560722086,0.045215444124447376
THPO,,-0.010333295410018583,,0.006720755537924906,0.017582350600441648,-0.014764142858390754,-0.0024446270441720913,,,0.015970162044861517,0.02567184659638779
CUBN,0.030048532719525643,0.03405643324442818,0.004179154349722713,-0.026040684861131307,0.05554738578905296,-0.028861141014138766,-0.01897399731949224,0.0008465464742877922,0.05395262161179054,0.05464456755027601,-0.02149282950830588
TIMP3,0.03134998024239757,0.06772456550897399,0.017004568160956218,0.007143784850963288,0.01080571587314345,0.023713327488801766,-0.007107802393647272,-0.022794615308348802,-0.02343724419294976,0.24827790600414135,0.13038150394769055
PIGF,-0.029545664822696285,-0.0137850386160358,0.013426659400497315,0.01002207798104328,-0.021232947219458353,-0.03548479671745851,0.058658404182631116,-0.0005221163983993913,-0.0657464648180831,-0.03806977659520368,0.003228379483139002
CRH,,-0.0216300873409659,0.048619968919067766,-0.01975031527207886,-0.021563132007226565,-0.016098433958088323,-0.021167298510463717,,-0.026993247246263927,-0.0017986492106726163,0.02270212929633701
BDNF,,-0.05081554289601868,-0.029806122886985684,-0.012522289222160943,-0.04833645587792728,0.0002477808374186833,-0.02449133464026772,0.011939136469463821,-0.07400238990133698,0.03445626055645445,0.06657837418918768
CCL5,0.19692860428239686,0.09885512286691957,0.06616124071121743,0.033729444387492646,0.10939678025713594,0.09238556446967418,-0.005378501711347212,0.13261871560930447,0.03731583320471553,0.25526161726989766,0.13492541410698208
GAD1,-0.03155428516734055,0.026496896636989266,-0.014163345213954895,0.04493857378308831,-0.010862440712650585,-0.026652721457779697,-0.06578978988544776,-0.028167661196393,-0.011299738866335037,-0.07981669900560484,-0.020028730028998784
COL14A1,0.03465795389558669,0.10043842327494217,0.025076873108495372,0.05813690190158886,0.030198079466356144,0.024901591141141276,0.04139487052529913,0.0308730340124976,0.09020481433240356,0.16923198543838092,-0.01765300855687372
