,MGH258,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
VCAN,0.03709340274828845,-0.011839781753923345,0.016263339784895567,-0.019284827122398564,-0.12257498867685443,-0.04294810428816319,0.028809950375730753,-0.02846379179648855,-0.10195633662001395,-0.12705623532581495,0.11320464691098207,0.269310235926242,-0.040337833457207185,-0.04348609801612668,0.07279498761773426,0.03348795806345148,0.14913945440171097
MMP7,,-0.046949262129506834,,,0.01564047675660905,-0.011297322318335155,-0.021508662604122108,0.06462559138505192,0.0866706252544454,-0.04263014960530468,-0.16092381441133033,-0.18187888757212126,,-0.14437711792190802,,0.3233513942681901,0.1622050887967201
PTPN6,-0.0017389428713530154,-0.020695670589782573,0.04520424733393366,0.01779404935080108,0.0028335403895179993,-0.02289053502489267,0.05602805260269308,0.052661856886449414,0.01702464942296681,0.018915269949384608,0.028383502213237013,0.10109650095945663,0.1322965599601114,0.010863355876349907,-0.006835544708768331,0.12427040101200656,0.05945098642271707
PTGS2,0.1483026606113509,0.029809703836556525,0.08182256514516428,-0.022984551438975376,0.10428881187492146,0.11194690390439965,-0.015290554532702737,-0.024808884338683338,-0.06324814873691269,-0.0003291155799831474,-0.2221391048274357,-0.28118429318053245,-0.015945862132700522,-0.1608298369079117,0.08082599249452598,0.05785823553292781,0.011135625120632051
XCL1,0.0054597774724378665,0.014854897514962299,,,-0.014710418336748323,,,,,,,,,,,,0.037899288797843336
CD58,0.011094044491828924,-0.007743985935921411,-0.009773715320553076,0.020257208680239447,0.030654532899501784,0.01848790309330389,0.07050232314602414,0.04614242998769064,0.08957883668437384,0.005670485940484998,-0.0034228753664074132,0.09446382733625816,0.027969861228075578,-0.06179788771351577,-0.009472726172271342,0.053801420051818295,0.15338526662775337
TNFSF14,-0.06579884998092547,-0.030594026162550497,-0.015523572083635567,-0.054427947128213465,-0.02707780293661526,,-0.010275588611546857,,-0.03263173449972992,0.034515872548901746,-0.04785737366604713,0.0043850472653520186,0.01405246768251775,-0.016958761152654815,0.1055334924578731,0.05143951544933285,0.059923843938503286
CNTN4,,0.004407370298737105,-0.012151802706558733,-0.03137253251376506,0.017681304868365843,0.07083363906664934,-0.0426024106996884,0.10410631879216367,-0.007227817961300849,,0.09615115998127315,0.12290725152273846,-0.04362320172706415,-0.03446810556596186,0.1992072931589719,-0.014333948099262217,0.0060273881148331645
NTF4,,,,,-0.018608034992354406,,,,,,,,,,,,
INSL3,,-0.02719979850705547,,,0.13767038647904922,,,,,,0.04055702651178466,0.016008535688178054,,-0.02654571610741296,,0.01274113386513938,
BTLA,,,,,-0.02146059912114892,,,,,,,,,,,0.064980620451961,
MFNG,-0.03418005099519447,-0.012354786053526003,-0.052151207911418716,-0.049127011546387316,-0.039565382014577384,0.005879700917910014,0.046373937617395,-0.024671466633232126,0.058255921593940815,0.01582928956617739,0.13865195795810412,0.183352043493573,0.05201257193662933,0.01692069422621296,-0.02358630883175895,0.03317984218283976,0.05472217262529222
ICAM1,-0.024331559015360073,-0.02972639663826763,0.025805557246245954,-0.0721123289818576,0.1120862940412313,0.02414825562214378,0.03914208389894435,-0.02844532833673237,0.054559105861340836,0.03236274658425924,-0.08728760617107004,-0.14894896034638905,0.06518394490662578,-0.004929910581929399,-0.11342627979933095,0.09463232938588033,0.08801179458762382
PROS1,0.032758632193154294,-0.03857302230162995,-0.01027903778827396,0.019185713210894025,-0.014454471851438081,-0.007319076026734246,0.019087515454613745,-0.03843877272242258,0.013787306869970817,0.035756911408984335,-0.07330826088238966,-0.10305448870094573,0.2625030141673388,-0.14629151630387474,0.08840106667182938,0.2046324805336845,0.16663621083914784
CLCF1,0.019921600089691717,-0.05282596528055265,-0.03810337149699138,-0.005308257943887048,0.1152258312126578,0.08834263549245562,-0.02912727944235714,0.07997992518935279,-0.03356777695121857,0.10014555308064171,-0.0414252117653678,0.0584809641182495,0.16647878353603804,-0.02847325002862401,-0.05778259759425045,0.22226632348669206,0.17564290687219347
PSAP,-0.20167211589195114,-0.05741645311546148,0.020123099059614406,0.010791383668430953,0.04338140202209863,-0.002881309948127972,-0.04845303028051038,0.0863359903555854,-0.09556328520075563,-0.011277799268973624,-0.15870563978486565,-0.20671000916854645,0.09424236540407753,-0.20910063576839527,0.13261705406490998,0.14377610434524338,0.11520059093078289
EFEMP1,-0.07481493908856102,-0.06162446306215574,-0.05521097776948682,-0.061486867176901334,-0.0934378902515615,-0.04052044775804231,0.03419572804247041,0.02753755957640964,0.08146416559359798,0.01056856589050932,-0.0643242701350432,-0.07604042029423366,0.1164010537404469,-0.18383810073074427,0.10587485529618347,0.36772789684106416,0.3102137036685982
C1QTNF1,0.09975426457511712,-0.051794218907674876,-0.03210349287441208,0.04010979008156715,-0.030106194968945704,-0.0028578985241355217,0.11344819706561265,0.02146009039330705,0.009958178954505029,-0.010997994488825068,-0.23182701782060736,-0.30127935428864655,0.219896699240032,-0.2393503517671858,0.028589407490071574,0.08158360021477047,0.22466607294427302
ALB,0.004663274463429258,0.0006878318627850741,-0.020477820115332904,,-8.580167725872253e-05,-0.031752143861263356,-0.036078075399322646,0.03412361654781474,-0.01350544233386118,-0.06842922655054029,0.002837281833123716,0.08201780629053176,-0.11789952403518984,0.03599087825104664,-0.059736514455792825,0.021199909395689664,0.005488671869993694
CCL13,,,,,,,,,,,-0.08548488589914513,,,-0.07270853063176294,,,
EFNA3,-0.011868601415053694,0.022928868018241053,0.047432670080827806,-0.05298973749947813,0.05476119931997009,-0.0055014886744973795,-0.07503786274519131,-0.019621855589085448,0.0808147777951252,-0.024615903846616986,0.04150296712531786,0.04317588308182517,0.10515739179480278,0.15288521341762343,0.05869261671047688,0.010005534637042271,0.00384042725516671
DRAXIN,0.010896003139453398,-0.005541864200567759,-0.030276391224468745,0.006337088981593432,-0.024907763680659025,0.01923359078843808,0.06993123618578352,-0.01979091907984083,0.055442244578130497,-0.04070330961699925,-0.15737874833805182,-0.17775596388963624,0.17667452561869704,-0.008018045456227049,-0.01419835560134154,0.18594075963339352,0.1506993505105278
RAET1L,,-0.021188907198365237,,,,,,,,,,-0.01250161597450717,,0.003930905809089818,,,
NPTX2,-0.014864938861149526,0.03982978612708676,-0.03528281608452829,-0.005087067258660568,-0.01684401592756144,0.026190119426760868,-0.04903173888770088,-0.00888879158247229,0.005817835845713554,-0.10177362070606218,-0.08079541997793421,0.05601283010244436,0.08480037401826108,-0.15478961648497105,0.0888321162294127,0.10787484477420635,0.11355035319046203
FGF11,0.01061088514785725,0.008753421820993647,-0.0020711059218049325,-0.03633098827602561,0.062254729663927644,0.005730839178274149,0.047976926274497775,-0.06906162575116746,0.20106350279005764,-0.0565989364405551,-0.1122978425230697,-0.12084167615935475,0.1196774709679899,-0.07459748579883721,-0.039448268157915585,0.03460663681181069,0.11931497875684792
CD59,-0.01753775221074999,-0.02190520871353508,-0.028997136209570777,0.06924286891561332,-0.07264670145764576,-0.02148068337135943,-0.08846049513720133,0.10156737274386955,0.03515043243692677,0.0952786272897317,-0.00896752208582314,-0.09712286489959736,0.16140929720161742,-0.15580980082018506,0.005828242744663935,0.10617183198739431,0.07598770341235883
COL9A2,0.06663715059126502,-0.04783639241188466,-0.004406109849575343,0.057115099565118725,-0.0683267949700514,-0.0028834643318526943,0.04393007254277889,-0.014280553219813922,0.03994079464687663,0.14003074441018093,0.19845811026319102,0.3778337489280826,0.018390696121171484,0.2776123410136575,0.12464455789910768,-0.030088228182733316,-0.0007546261992197693
DLL3,-0.11837848440762112,0.059146696066077135,0.014420213070255507,0.011191187214719978,-0.12924970468304192,-0.04009857932687043,0.023025003482370864,0.023223662683007386,0.00696256609450591,0.004873926848521406,0.317161669779068,0.4372957732377144,-0.045031785099673066,0.2913536583297371,0.09662624740883383,-0.11967102826363679,0.09446374960712135
FGF5,,,,,,,-0.01447315282369648,,,,,,,,,0.16809037477396033,0.047637418497590164
LIN7C,0.026624431908952317,0.020331056909585154,0.06391117087718944,0.04723730253953213,0.029494772469820404,0.04249807951057289,0.009153411731182297,0.06243246855475717,-0.06936279393021762,0.19464535035170466,0.11685528936507596,0.1120388358192222,0.06870544615208911,0.05621004784789624,0.10950170559586278,0.13659615070652842,0.11735894851812607
GDF7,-0.041663485243420534,-0.027844671083884307,0.03701606171194018,,-0.02412390857435502,-0.04535580943711371,0.03420888050498196,,,,,0.07762924462921975,-0.06477815459822614,0.010848482476470344,,0.0025426524610587787,0.03870249718189195
PSPN,-0.03280430354112836,0.03236214215990699,0.03318961726072784,-0.006114584126782968,0.02194486778518258,-0.015492025854995222,0.04851065395785281,0.012426281220600993,0.2612739192294735,-0.01364525427460034,-0.00908797342774373,0.10848527180883956,0.02182121073026562,0.04399919192109537,0.03994208830804829,0.040222334279166556,0.036499474764367865
ANGPT1,-0.0062657219767312065,-0.04614177623686938,0.07709136234873476,-0.03206347761302606,-0.05909168067727931,0.014717904048134865,0.028204806416147164,-0.017033538580260382,0.05845652546213905,-0.05205053177247638,-0.0060514229474283076,0.036261383236110195,0.14024764082405572,-0.007954092387012715,0.11280300920167607,0.168404217709575,0.005998519307584069
PNOC,0.026145723625398243,-0.01724127438913003,0.020679794484915724,-0.009099955156655954,0.02521976514120734,0.02714074775894794,-0.006478524227242905,-0.021266587770328867,,,,-0.01318220213204705,,-0.047857989664731884,-0.05216719665647246,-0.03173116116224186,0.04633287188602018
L1CAM,-0.03910372282760383,0.01796400993154858,0.021399276639859802,0.13894574865641965,0.0227949465110908,0.06302235222600974,-0.02010777673109977,0.06944321197296836,-0.05885371618273462,0.14835088967363844,-0.1241464525363644,-0.18514798369011895,0.0649896211242311,-0.0791220398520462,0.011535116127458405,0.034149008253063926,-0.06285569842893671
APOA1,0.08559092177885097,0.03914936864421982,-0.018058301829810424,0.06517455117819965,0.020508956239451835,-0.02837322892947947,-0.02159847173861332,-0.03325148905089681,0.04357814528877911,0.07390427149168648,-0.012679485696827154,0.08000158668624245,0.11927264204070791,0.07416369315256624,,0.10916445203810188,0.04905460616558242
PSEN1,-0.09326625344302923,0.035554115186622756,0.060439500824597404,0.061688231355498065,-0.024920407339750622,-0.004211375550176165,-0.008263154831437192,-0.009415329386076523,0.10926022290445825,0.11456151826080621,-0.07464069026476898,0.05575266594047419,-0.16577666964400478,0.020282187618230866,-0.01117149586145067,0.055215527313278036,0.04849742111689985
CALM2,-0.0919400734077267,0.07498839892370529,-0.01461781994480363,-0.04534659780909705,-0.09361959986019855,0.0684375781805065,-0.09320598626976016,0.07688400779262453,-0.0702182255633258,0.05095542325585708,0.14036853369011643,0.17722259289047443,-0.09994720828871277,0.12881457143408243,0.04798267941895897,-0.06752108716621852,-0.07320801145561315
CLEC2B,-0.03148471706115034,-0.01237835119566949,-0.008112654152063158,-0.04738906496822396,0.04780975544957772,0.01635546597538499,0.12942776780816678,-0.04008371004669352,0.0016167381134144635,-0.12002403295793855,-0.02652175415753669,-0.14039905025361127,0.08613693628909362,-0.042395414093738926,-0.042992998300073866,0.046419722691477,0.0411032887505997
NTNG1,0.10878111854128603,0.014059286470161164,0.05035954580379786,,-0.013810660282636136,0.0683648278234798,0.055225500549235584,0.010243404029626643,0.03634169670699312,-0.048397217011182596,0.09759612884963025,0.2923347451429643,0.05542820277328968,0.07757645433493092,-0.07123360937980643,0.11713710669003759,0.16234999049566382
LRIG1,0.03239974167854139,0.015368257615797902,0.0012862191483092103,0.021918821323365034,-0.08102867914009522,-0.07053217439543415,0.07227287513988945,0.01051776276377533,0.005985107112264443,0.07768901768156085,0.32133877191729643,0.3610293079387546,0.2546252326986088,0.2781307569766372,0.02659229364650851,-0.008243127898996455,0.03453726251860008
CPAMD8,0.016414807053948897,-0.009892605690037776,,,0.020311910854303623,0.0371773595078193,-0.025989037183437456,0.03353573895447288,0.017538345313249108,,,-0.029440710987394828,-0.01582913257795876,,-0.05775505102880139,-0.0046002822185931425,-0.06524176759968311
GHRL,-0.04279333385167316,-0.010226243554083117,0.12498933829188007,,0.0973916716692665,-0.03375505916226086,0.07776448329848705,0.010604126528587627,-0.004088891032968836,-0.014256874248570724,,,-0.03524674683253425,0.07324166742268438,,0.0705129434042017,0.020966129677304487
NPY,-0.006611324519062208,-0.012662921536969072,0.03213559673199357,-0.02523361449334706,-0.034732928805570586,0.04326937403206709,-0.05915974410545544,-0.01244668518280416,-0.05696192463864481,0.01614998139515645,-0.10621885402690465,-0.1889050075888637,-0.0345849365265041,-0.03610488632864235,-0.01603843068392342,0.11186641578062179,0.022898406299828915
MMP2,0.038711384084516215,0.04340465241044192,0.01710608727513239,0.07816468593509693,-0.07983466832114731,0.018992647275138524,0.10919400894090835,-0.017290429393442962,0.07912654568989289,0.13225278965018647,0.045078592336808034,0.19305036867077724,0.183811040720644,0.04140580996317318,0.007555090844594656,-0.00345198544561347,0.1666727024225338
LHB,,,,,-0.013927766875776331,,,,,,,,,,,,
PPY,,0.0031378573976054256,,,0.022924289139191253,,,,,,-0.08997005582622307,-0.1285749814610897,,-0.007730677161173189,,0.06269016647726076,0.050861940536156246
ALKAL2,-0.04587593315673694,0.029687782777873963,-0.01046653501801257,,-0.013725418146658338,0.006378388776181808,-0.029467245568594556,-0.035299877296263646,-0.07797379186184854,0.016867255654902415,-9.644481531162865e-05,0.13034711103793895,0.06175482332291167,0.07135163569556675,,0.1197669010932769,0.05257912190034672
CSF1,0.004676713928361244,-0.007054338451257001,-0.04292270260345567,0.10237775153701162,-0.005603605337783912,0.0608440510811243,0.0476917115188881,-0.019860916872983622,0.09121959851628428,-0.06043988044459769,-0.15407302607375048,-0.0940252686703168,0.12444673154386196,-0.17999441570468364,-0.010660677024666465,0.01769263597376559,0.12068342325660981
SEMA4C,0.04167219948170261,0.1146175638715783,-0.015602558489614548,0.027988610882808625,0.008512894056473243,-0.013784083815561796,0.07477699478746729,0.0016014756224150461,0.08565931047198588,0.0012560719751205658,0.05129497566818421,0.07531920473004187,-0.0382832513803946,-0.025091200345285135,0.016427801930936185,0.16839749852013416,0.048752803481707255
BMP8A,,,,,,,,,,,,,,,,-0.008363879638764763,
ICAM2,0.06106042713057426,0.02789873634644486,0.007781681206645193,0.023824275788892204,0.05845623598800585,0.022987104736599238,0.003685819525038358,0.06081699921317653,0.11586527561697797,0.12222905185522391,0.1283718132219664,0.16473630752304455,0.046728183674833605,0.09941004283631354,0.0009198699090575019,0.09752103698692469,-0.09096230214606477
SYTL3,-0.01189004685980806,0.022357991590598644,0.04068853515278855,-0.0218173643825351,0.012032173117574778,0.01700633326465656,0.011854204710175939,0.011911688604143043,-0.030832476042859335,-0.10888894521155731,-0.05741223059827944,-0.02746832212697152,0.08771178472837991,0.04859994334601082,0.11088456935678928,0.08038242561456074,0.15345342328259373
IL1A,0.00449829411095429,-0.040706812635472954,-0.020884550347497657,-0.06453810704647339,0.034322486854722806,-0.03692839387021201,-0.0032627275336422285,-0.020657528801397464,-0.019308531372493776,0.053423870085232424,-0.10436197481327783,-0.0986479385232586,0.04302935185283996,0.010075914282089718,-0.02296495041327833,-0.025425499060402357,0.032436916453746564
HLA-G,,0.008182714639929464,,,-0.014710417008273994,-0.024497325592339952,,,,-0.027746151440006462,-0.05149948017268305,0.005452848184736355,,-0.06368709164505006,,,
PGF,0.149144761502736,-0.006512184117219666,0.050124845549814764,0.023349048405354497,-0.015364771630677856,0.011174823680407594,0.038812431108747804,-0.002565473611251795,0.07342010204024267,0.07009631212272134,0.09812610133897569,0.1432926751932379,0.12324880417580342,0.025119768778812612,0.02056824992944329,0.16877510861964565,0.034935028402583695
LGALS8,0.03594108418443299,0.01596851315062831,-0.04963627251442707,0.035178078213726816,-0.011944384871082313,0.03320645017162692,0.039418474246045984,0.03896265033329717,-0.02186262958044995,0.10786761261593737,0.033135171161614914,0.012967221688623888,0.0798322999777807,0.05105099770542479,0.06424790775454933,0.06300460042510113,0.04662496126829064
DKK3,-0.045663416427641615,0.05740098985456567,0.05049768675569615,-0.023218432794185034,-0.06356815453142431,0.05296338662371055,-0.03299585529170729,0.09489317625531496,0.03498690138952056,0.09423184377281328,0.07298346395904647,0.20700807977812832,0.08844637926351626,0.0391296812342371,0.08126843086500907,0.05132890981569513,-0.06470544855498084
COL16A1,0.07697707286192447,0.0936913410775647,0.004806190004124706,0.10174905593144419,-0.06927201947480645,0.017988811666462847,0.0070629591301645065,-0.01751057483328383,0.08073196967288913,0.10331532379862168,-0.07702947522852635,0.133148951464916,0.1541326398310917,0.04508535933671964,0.029015304374405457,-0.03425319288076454,0.10203090877728646
TPH1,-0.01760166011189277,-0.023940107283298685,,0.0631032184299311,-0.026769160020564984,-0.012025863709398088,0.019061488432593827,-0.012934683981437227,,-0.058057975148075334,0.028521251273728284,0.026581498449793742,0.12388322403575612,-0.044893135981269,,0.16038121308663886,0.01779594048011096
TNC,0.10792425429248166,-0.039721889484379456,-0.004288466111149718,0.07677161745408337,0.077399690738068,-0.04230844503400466,0.11265920306736071,-0.025017113102164264,-0.036871790196218245,0.05416724480483193,-0.13247958666195228,-0.24522381063899656,0.3722828430942763,-0.2792954169931203,-0.03473415787250514,0.398035867668646,0.14177971528290007
TNFSF9,-0.036660274030545885,0.017759304146925073,-0.017502432657931895,0.08379680440402718,-0.02412391019706996,0.0618154284409022,-0.02100236897712967,-0.021945252170784024,,,-0.04045979027562218,-0.026952307401306736,0.00693004392281748,0.06813987036264771,0.1500411488738404,0.019271732450009765,0.019386023050582433
C4A,,,-0.010314301113741469,,-0.016512175827719296,,,-0.011370078581274774,,0.03186284297522064,-0.030874550036173922,,0.07065291960422061,-0.05523679596466911,0.054272614809517006,0.023922210944829728,
CNTN2,-0.12798209614203349,0.03840756432867605,-0.043412589157335396,0.08298411549318502,0.00771889083353594,-0.06661898836395266,-0.022688735821000085,-0.006346900752806975,-0.10187793371121959,0.012466982291030836,0.21865017951845434,0.29830589087244624,-0.2231149863111796,0.1781513001605343,-0.06115384183534472,0.16597511220753264,-0.10091647670185432
F7,,0.03460671936131467,,,,0.00952944955467829,-0.010076380105790018,,,,0.00977635997465787,,,-0.018131602416323736,,,-0.026074648392101062
LUM,0.04925450297736493,-0.010607233801352922,-0.015206869576749132,-0.010491410093546356,0.010852822217579688,0.012793385657376624,0.02001771790851251,-0.015919315527159302,0.016687813616182212,0.04122374658477615,0.06491036858414652,0.12690328811136442,0.1310961387812466,-0.02742204285368682,0.13865997050436632,0.1302761813697402,0.19070422246350183
IZUMO1,-0.0083350016901065,,,,,,,,,,,,,,,,
BTC,,-0.021188898372504397,-0.016140049326830323,,-0.022281814149674877,,,,,,0.013347250599504487,-0.025736150548487283,-0.05189788612582891,0.04109229480440247,,0.06448449412182924,0.09840443340291655
APOC1,-0.20676997777664988,-0.01700382342580315,-0.07768711821263727,0.00496598851146024,0.00044189912927871565,-0.10471106104027213,0.0706785885299193,-0.03597009811238804,-0.05985931895780847,0.004738575922715569,0.34075286757178436,0.34675924189479174,0.16759515416559195,0.10832008204778117,0.09510950228895877,-0.16348071771853404,0.020091975597486954
PKM,0.03630590706785935,-0.07722991939804262,0.056476479955054115,-0.0004902073101765352,0.0961488934441952,0.046428606700008083,0.03905653525713957,-0.06165752566085432,0.03384127559480512,-0.08213942657174023,-0.28727533099364644,-0.38697536575173513,0.30191520658144777,-0.3085859796336241,0.07322464314641337,0.2363701978934465,0.18601646045532275
TNF,,-0.04776039282177744,-0.022902037798348047,,-0.01966358955074038,0.00036606735673405357,-0.038142114716007564,-0.027009073768365175,-0.012588127056170432,-0.0023339913685117854,-0.06056027874137361,-0.0702456524945934,,,,-0.010299915650462635,-0.013484471782634495
GNAS,0.11019387473979245,0.024241111346503207,0.059159587132612705,-0.028840036670064483,-0.10515197049103352,0.06774574411386633,-0.03525589028924384,-0.057865781023398205,0.19269666763369736,0.09262122590061343,-0.031636330974044655,-0.0033559961408243595,0.29767037517976747,-0.03156997743064416,0.06698504054607538,-0.09330195349671432,-0.06549992351761381
BMP8B,-0.007932649187111623,-0.030780151695084104,-0.028572212139846457,-0.0008407638229993419,-0.021326315447085117,-0.051794157240231356,-0.020312252991924254,-0.03821305389834013,0.11912272655757573,-0.03832440070546961,-0.051952689848997514,0.0016964812828927072,-0.005484389243654827,-0.1722202570756417,0.12856756928265956,0.18164026900581012,0.1654420086986835
LIPH,,0.10639860904718619,,-0.026890315983233874,-0.02091875982666807,,,,,0.04377684134441451,0.02391341579544729,0.08190807861468839,,-0.05741743189914665,,0.01043855268173469,0.09966203809769565
CCL28,,0.028379252457657007,,,,0.08027225197063141,,-0.01025776628185584,,-0.019852076146569336,,,-0.006547462161981642,,,0.02599296818251432,0.018977826180446102
PTPN11,-0.00020760396991312028,0.020789411408046275,-0.04400529866397586,0.023474572475101783,0.0034816943226446124,0.018220282134609477,0.03361981452055476,-0.030986645501125187,-0.10224368161719526,-0.0033786174125179694,-0.02207477636069312,-0.043459792580594944,-0.08176046139586739,0.021251882352970118,-0.015471504071852353,-0.052603885270115204,-0.060688791807067245
ADAM12,-0.03188419944714776,0.040657700368668954,0.09057596002163426,0.11015925641085654,-0.027935523415830842,0.02693025587849909,0.027578854464938168,0.021353064758362704,0.16815525325168185,0.17479499504559332,-0.05987898950365487,-0.016701027382511592,0.24271339866455807,-0.059719887272159225,0.006745351090322193,0.16734384000584407,0.08151931852824235
EPO,,0.030413043020415618,,,0.019404802356395044,,,-0.012934685880939377,,,-0.027775601137383372,0.0464025441594423,,0.03418633862694604,,0.054825632620990786,
EDN3,0.047212631900510935,0.0014533922453317065,-0.03768126495815524,0.03614022385824636,0.006936222053875644,-0.007313435044740604,-0.03783692745520284,-0.013068152589495978,,,-0.00826577270319544,-0.014361481347172135,-0.0013275715000084674,0.01645503993321428,,-0.025845502218308534,-0.016891381626527584
CCL22,,,-0.01303974869639803,,,,,,,,-0.046138927073648986,-0.09030804826578079,0.011283342584070643,0.05813161878290577,0.005113989388965339,-0.010218806839237603,
CCL2,0.005554127438326377,-0.05204858677281546,-0.06992534470327974,0.04246553848836639,0.005822249902473271,-0.012752822391596185,-0.0011966286924750221,-0.020957479774715626,0.0324435501509742,0.062346417616635674,-0.12096058999336254,-0.08818754827315878,0.10360154240822812,-0.006755961793163713,-0.08337408040497987,0.3178642529765578,0.15655128817693303
DSCAM,0.020737618812385134,-0.020466246518624994,-0.0502085975137978,0.09953141391803891,-0.016327291717513924,0.03201202526005989,0.053907101914510834,-0.0014181641957543168,0.03940027747436203,0.015423462115236495,0.13200917585553618,0.22509226484273093,-0.048468734379772616,0.12342871732473887,-0.04621264147880739,0.060410438138125175,0.13444322945195034
GPHA2,,0.024808113269829898,,,,,,,,,,,,,,,
ANG,0.1593556854832868,-0.0058728978108957995,-0.03742472484782797,0.03954954817680438,0.15031959023356015,0.04950520474608831,0.04620074629223473,-0.013679991420484499,0.0012011588184049537,-0.09177834174758993,-0.16391567851679023,-0.1429312641198899,0.0309936834548602,-0.020235052161244205,0.11169441613992134,0.07727782553738886,0.05180745308378312
FBLN2,0.07415785423147889,0.015878696391127933,0.031166894875285747,-0.03687287246170959,0.021100323365903385,0.010097166746659603,0.04682157660097931,0.04179191992011231,-0.05888794634096268,-0.05973527020425436,-0.0004845349975432682,0.07404658408931446,0.14241166109494327,0.02550938763004737,-0.026967088410379283,0.0008942502029447569,0.07258597503868215
VTN,,0.01165738137327055,,0.03607809383026138,-0.006345453732439902,-0.025958324143071154,-0.026704635827265455,-0.010747945215188855,0.04920415912261551,-0.03011583729226944,-0.04885214497590736,0.032824348043513425,,-0.05720790084105454,,-0.05472723356578898,0.04397938351400147
VEGFA,0.02042928547952132,-0.018608432513604004,-0.05266520969330092,-0.020966575184868406,0.1016326242667481,-0.024119338889868187,0.03586731403301821,-0.09148333205506927,-0.03175021219008753,-0.09095454060030467,-0.29025289859881487,-0.45934353159111574,0.031508419055419505,-0.3611071990588677,-0.04356558202834706,0.00011377985727265466,0.10334298727927509
F10,,,-0.014884048384037712,,,-0.04514093593560347,-0.03305915909554224,,0.04284495032943199,,,0.0031482572415598518,-0.037858659101184994,0.0850104676569801,0.05910983072009363,-0.04087509038105621,-0.012726172424295556
SERPINA1,-0.04942425972771256,-0.02383393757482499,0.07028237377052676,-0.025531217000532985,0.024729441054625392,0.023729196779939104,0.010132367302495638,-0.024293740938898047,0.04154309910136816,-0.09310084466942885,-0.11638904276920653,-0.1594756540536607,0.03710413782044652,-0.1720268225519412,0.14387110490720512,0.16618579452732032,0.041824633813655476
VWF,0.13167069836633277,-0.005469826329240731,-0.02319988565405194,0.08852635734782166,-0.06276931502656376,-0.027728602107280485,0.04574381520820194,0.09283088792408578,0.05502833511925388,0.11139363151947139,0.19690475777615665,0.10180626072712917,0.08106503188467333,0.12103945248209462,0.01808753939141035,0.016910618186899522,-0.10098434219488778
GDNF,,-0.037491932918164675,,0.15676773465993418,0.0986896390102851,-0.003354356559685922,,-0.012934684873627525,,,-0.031262013972881024,0.02655572144915301,,-0.03158069591569478,,,
VASP,0.0002298173983325492,-0.02388286908430148,0.02514971984293649,-0.028122502950034142,-0.014652771829482708,0.0006322169970861737,0.004168741528318986,-0.0061007333034100485,0.01552360450969887,-9.381161707666655e-05,0.048495903854631844,0.038297315992401555,0.12015944011947369,-0.0829548667488541,-0.04980057088155322,0.2390187971347678,0.0719090987566779
ADAM15,0.021376218962972014,-0.029736809717958713,-0.05092679837000344,0.02837608785167093,-0.009543436354997919,-0.039214540157060634,0.036733028269728504,-0.06347753846730571,0.04131872685554054,0.08625484855255754,0.021713895537509326,0.02587510559529962,0.04902450173479978,0.0028822087148642622,0.08901662791342829,0.11559991184893603,-0.002253747875329241
WNT2,,0.03573682965862586,,0.0766958997993533,,0.01089369011872022,-0.06670984933622684,-0.012104947315320774,,-0.04504993410368841,-0.057364123396406265,-0.03834624688085592,,0.025853995906691518,,0.23537401568261743,0.06703349104266224
CALCB,,,-0.018865127318899742,0.048763967731576305,,-0.012214213155972533,-0.028728768028412656,,,,0.014227719835443199,-0.033715248523455865,,-0.0045725777035929204,,,0.08658266386869212
OLFM2,-0.06386235106017439,-0.008210568301241379,-0.04719634274089061,0.043462597290010646,-0.11694320171981064,0.01797692150966423,0.01082614765367189,0.059662570930123345,-0.06330157002225578,0.07733913195551496,0.1627522780680184,0.26508679399996016,0.06660058052010842,0.12001882891013521,-0.023509397310486162,0.019041346878733916,0.06732830998016646
MFAP2,0.002248898350791911,-0.0002792666677032907,0.01763147065717779,,0.0172445222086646,0.06434206350009432,0.058334233286433515,0.0276077416292619,0.04854524678192253,0.1135845490871281,-0.026672385610961066,0.09053336878238623,0.15872453991627675,0.013035902897817418,,0.2061882581580897,0.10281222779526489
HLA-C,0.16225751117120304,-0.03925466847605769,0.07281058981517115,-0.051783680177778235,0.0652912270815451,-0.05021346287114418,0.08834153793705095,-0.024896356905519088,0.10349091108114075,0.08503803477360004,-0.20513634200530675,-0.23857357774656857,0.09638258788754588,-0.130182285133333,0.002628337700975071,0.09283815235950757,0.05574305696455288
THBS1,-0.030660072146957568,-0.000549286663759303,-0.02136404302942571,0.015725842168981208,0.029409295563662306,-0.032313702965650136,0.00850111163389412,0.01648668619360681,0.045799590020337975,0.11964643983223373,0.0010704853504081011,-0.06751684060740964,0.2172409579936183,-0.09615185627379152,0.004196070931180904,0.15204845840369993,0.23597556718583115
HSPA4,-0.04978669629540065,0.03257768243020702,-0.01364273860724121,-0.06801890750172662,0.006743519269042657,-0.048762555800575515,-0.019102767490592625,0.022731772267389136,0.028476982792900382,0.004009064492740751,0.11880061494250037,0.071888563597383,0.04790929241290417,0.05434836121281523,0.00029630558342174176,0.01192016116114706,0.02522476575696052
