,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,0.03164361216084901,0.06777403977057907,-0.015506870825061324,,0.025465961396191908,-0.0155131981836042,0.030653613725981934,0.08240371404824873,-0.014037001613198662,,0.0012534991745251473,,,
TNFSF13,-0.018369054043990016,0.15552323879558094,,-0.01322120341749741,,,,,,0.04408951867048854,0.05167875090202652,0.08140742399735335,-0.018522842011429775,0.06698058535141226
WNT5A,0.06111135433688304,-0.01198768604050593,-0.015777408337502786,-0.01438210798876835,0.008717925997667408,-0.020683236947371224,0.01901643764038638,0.06469819429080066,0.029562620743954857,0.06715114633081712,0.03098646191153957,-0.045538066063320934,-0.035642862866311784,-0.07478963320562611
CXCL8,-0.007981509387644985,0.02489780855988716,-0.04412981336684154,0.059433633053895825,0.0651476128932771,-0.013784681119455695,-0.012171859101386627,-0.009072439517140249,0.03337076878306138,-0.025390832274260425,-0.09015517509880672,-0.016713042322818086,-0.028602749825300988,0.0056516697090957455
GRN,0.019947321577384814,0.011028124813898626,-0.0013490903267037863,-0.006394965217629025,0.10102141415553005,-0.011473732282114369,0.023004547917152417,0.014132455438112226,0.0050164666036525175,-0.022110635084221644,-0.02357285460468235,0.05448112376713811,-0.05803027806635155,-0.060834959701952594
MIA,0.0233071326170455,0.038758550049473824,-0.047053204164284566,-0.023906485636158645,0.07120150581665159,0.07477208279664109,-0.014864991416294954,-0.02101019737387184,-0.01922431699081275,0.08198097461427126,0.1303118358664581,0.014604580100160573,0.08114404396526365,-0.03042373573716718
COL4A4,-0.029234216189565402,-0.030468241282388633,0.030281749588972038,-0.012579390933483684,-0.01412825606744206,-0.015201825105098968,-0.012982682970325624,,-0.018648300685916223,0.08633509450991482,-0.018078228161260635,-0.027242748630446435,-0.03338358422903701,-0.03081885420152041
TAC1,-0.003130667792190364,0.06057180562542158,0.10946546026922495,0.04076063843764366,-0.015045484985490205,0.002182138293545366,-0.013389426670588121,,0.008295107852602786,,,-0.023321807249129925,0.012731392463386941,-0.06363850074931976
RARRES2,0.00012022283446957359,-0.049691381712694715,-0.04340531333735741,-0.026616425860561784,0.07588522455506581,-0.04090228197160396,-0.0021550720805617535,-0.0584324372777683,0.05572440044274748,-0.02321405656852564,0.03776305424253236,0.004752786324005714,0.025013359402598686,-0.041152475531158424
FGF7,,0.033236172442122326,0.05544537446126511,-0.03605464989384268,0.01079563275420388,0.08317540882078915,0.02791462069521497,-0.010078476040583956,-0.034044834194930075,0.007980806788082965,-0.002890375164731671,-0.020117236481151143,0.06748659985886533,0.023222542447869924
EFNA2,,,,,,,,,,,-0.018420892010013505,,,
HBEGF,0.045012596430497806,0.01943711647990392,-0.0015202418399355246,-0.019478566007066107,0.03251793413577538,0.0427956670691411,-0.01449166235686195,0.021046677053458366,0.052056011910787243,-0.021446250888208496,-0.011127078614499731,0.019455781277731052,-0.0610658153015157,-0.0810438706315672
CSF3,,0.07045265510152995,-0.03760719654115441,,-0.014947422984192545,,,0.09274600355582671,,0.03619807962974043,-0.02979171514228051,0.1740984279938203,-0.011968514344088235,-0.03241790845350372
PI3,-0.025608522947974,0.021110996035158907,-0.0309669980168907,,-0.016830995564829997,,,,,-0.05098621815027709,-0.08164970939919206,0.005561529253004421,-0.026003605520611348,-0.08696937771751502
PCSK1N,-0.001405734433169559,-0.028145260485135763,0.05203854602150132,0.022683306171860377,0.03165858109860774,0.01597213285007223,-0.051656245817571195,0.033099331403776903,0.013495412830253106,-0.001052526215315958,-0.017582919081998858,-0.028624451778535544,0.05319783671310173,-0.004833017834982748
NTS,,,-0.0007668383885876404,-0.015356578189292265,-0.018372180893483595,-0.017366318083614038,0.05460066660010365,,,-0.03685410214426345,0.09053296926193949,0.03188628031729754,-0.017723737702407216,
SFRP1,0.03884707421067908,0.006733109911483398,-0.017690654180694442,0.00903817039322708,-0.023424435048134795,0.036743498084692496,-0.0018532563313590853,-0.0011291472063355294,-0.019805632418044988,-0.02457593113816415,0.033867125154487254,-0.008726825192133943,-0.0173118829402626,-0.04044395094616023
CXCL13,,,-0.017531664213042256,,,,,-0.024661983261519853,,0.013053492694860813,-0.04732852281837811,-0.006721061607493733,,-0.02629532736955119
MICA,0.04441140237013557,0.034653892983494174,-0.03471770896062669,-0.019820605611452116,0.03366466018361835,-0.031172411893112973,-0.008764139730613194,-0.01462137535575264,0.021571970411318624,-0.011862531496421401,0.039316755491127287,0.0015522875498150972,0.013497804021947122,0.0580690587379545
TG,0.018823453210221455,0.0020173749843602406,-0.037521198636124055,-0.01772553942831064,0.06823118873551329,-0.014669357904956706,0.03192638300045886,0.03845922836889161,0.05183673678862154,-0.0209910299107587,-0.027640221262960896,-0.015949549036200612,-0.005432246096716396,0.11582980577279382
ADA,0.030910337032623424,0.023458991991909747,0.02388770902582799,-0.03462858242680289,0.05999428529681608,0.07312698882475019,-0.020943530295383397,0.11531809082819162,-0.006631871013380121,0.016940219650602932,-0.0013129289580503817,-0.008235810341723888,-0.004793600347404685,-0.012033026083165239
LAMC3,0.05097782845529885,-0.03252697169519135,0.028557533971283765,-0.04805582269739599,0.0317471183161307,0.08410113544172863,0.008858235666607555,0.07861628146547893,0.023903065743428684,-0.007495022274015676,0.029530686020732385,-0.019111743152246546,-0.04859004859666824,0.03293259411707218
CCL7,-0.015483394618462626,-0.01675498505236384,-0.023243749926047143,,,,,,,0.012704166451924383,,,-0.012541842868373529,-0.05489408140693443
NGF,-0.02658421966867177,-0.02231940467344781,0.0329757979859457,0.004847471050840694,,,,-0.024073055319585028,,-0.027344954316065075,-0.01817328423035764,-0.03327020535719542,-0.037549899542765844,-0.036739440115135726
TNFSF15,,0.011983682362527493,0.12798755453503938,0.033990114983986054,,,,-0.014821549888666807,,-0.023082344386153586,,-0.012034278500359508,0.018324006785973575,-0.03587838662276197
HMGB1,-0.018389185238341172,-0.06654665801344868,0.04121464130537586,-0.001063808916187318,0.06924516539840965,-0.055191734869877766,-0.019142754893872415,0.1045336210662464,-0.016324652183220306,-0.01400806458248718,0.002508391494096327,0.034986705011988334,0.051981807411331876,0.03575632787081027
ITGB3BP,0.02639615819428972,0.007510207239530035,0.047617321127327944,-0.008352015323185594,0.03988927130367405,-0.011795575223013274,0.045653219775408344,0.09978067675567495,0.006554096675955243,0.040127309896619154,-0.0403837536219629,-0.04879387775819687,0.004402860045117385,-0.0013638235838947927
AANAT,0.03735298428001776,-0.0169764143960188,-0.015506873038754525,,-0.013482980037715128,-0.013192239291922002,-0.01486499224312373,,0.02073552847026851,-0.020771345103149885,-0.024789531427298065,,-0.013269792776905402,-0.01979433497423587
RELN,-0.041495070602812704,0.019883397453085316,0.0058537682674666604,-0.047620693487932145,-0.030005188414721266,-0.02904505245184678,-0.008353560170450313,,-0.01945045474865585,,,-0.014536104245657822,,0.029076541922792548
IL15,-0.026674679187835358,-0.03422672941147913,0.018685176296423762,-0.01461430672628196,-0.013011772678125718,-0.0071487756848538885,0.05697679359199245,0.03289156967937488,-0.016294481806302687,-0.0034814633051700366,-0.008119010946766014,-0.01585905594938763,-0.011254931481577446,0.04174389055020034
UTS2,,,,,0.028448757404975697,,,,,0.12755363780261048,,,,
BSG,0.02115475352250992,-0.004669999124351973,0.01330900291434072,-0.004815574238848065,0.029313295766985194,0.01808220906890772,0.027530475530457874,-0.02223159433728074,0.044348810906761155,-0.0481650563646373,-0.01744990832373158,0.013560401710891153,0.07566455412167435,0.06075708990135814
ADAMTS3,0.014880785325881407,-0.0006578342145976188,0.015759652409995432,-0.023539420401120302,0.06603379545836663,-0.013673411838230176,-0.003163127284482303,-0.029079208259724282,-0.0014840084813717222,0.06177896467421647,-0.0028066961783667784,-0.00965069935729435,0.06942659991294985,-0.006570729191604572
CD34,-0.02163784143147809,0.00018796304344379354,0.04589205051773066,-0.04577915459757648,0.08349632547389663,0.005476423268544018,-0.027811996871240082,0.07218679989496883,0.017306845108162758,0.02840828546526674,0.02760619886594858,0.020075034837325926,-0.006793699857202684,0.04125505910316358
CCL23,,,,,-0.015341491000710373,,,,,,,,,
PLAT,0.02650051931462211,-0.04301154755278905,0.01302609108710235,-0.0057067316828330284,0.07456895528974249,0.07923483988073084,-0.014772656157992139,-0.0725815742991686,-0.019609646395547756,0.017585637078710768,0.015950932892323723,-0.08175213025998661,0.0691029797500308,0.05865480574832835
NTF3,,,,,,,-0.023995643591531026,0.007237318492759361,,0.108730477538915,0.0510782442905391,0.01116924521355104,,
LTA,,-0.02147442171321025,,,,-0.012705501284470143,,,-0.016294483817701124,,,,-0.01785914127194769,
CKLF,-0.05137840785428511,-0.0478752620365034,0.012683205556278747,-0.02015204932960754,0.026822127697942028,-0.03857321043985914,0.038536187243360887,0.02124249246010073,0.001204574503505734,0.022258289367066923,0.022927623892682394,-0.023150942717791584,0.051898106174624856,0.03678231258585058
APELA,,,,,,,,0.030714366159015172,,,,,,
CD24,0.06427648927201891,-0.01071191991713453,0.07900419749237088,0.012360894467417822,-0.014881424976006958,-0.04142758479006754,0.03890449145923392,0.0601104717840594,0.025259015084254655,0.02142390607160281,0.013791190131902883,-0.01800535636350783,0.0432636924143021,-0.01261086713602376
HSP90AA1,-0.005146775066542994,-0.04106623991204875,0.02956886951163517,0.04059566118620528,-0.01679805941968322,0.01888315331949818,-0.0013879630537534415,0.03907093855183747,0.009699889126694559,-0.08429220031938478,-0.09186409458630922,-0.08079019365807733,0.003833146368253425,-0.057434738827985964
BMP4,-0.041133634896235276,-0.013837900178571881,-0.030093592087834825,-0.02036454134060757,-0.022403148244667583,-0.03644306733212941,0.006040817389190974,0.007137781826756339,-0.013884583179080806,0.020416132261597813,-0.03776207539822643,0.0159016664949068,-0.03633465474185197,-0.054894100004943026
SCGB3A1,-0.01548339307014385,,0.021516174748180347,0.0013766449005153658,,,-0.012538766346947913,-0.01847275506683198,-0.011370075322455543,-0.00919715540938339,0.06274248476366277,-0.024991399100558555,0.023381229466070935,-0.03977683088819493
IGFBP4,0.03858431278862693,0.014752599305217133,-0.015689245720498634,-0.0012357469266738028,0.06075892625358486,0.013799750201080634,-0.0419790645405987,-0.019344856376432733,-0.005571562730314271,-0.0044157537100432435,-0.05987839315845404,-0.008456323451315575,-0.052618593815817016,-0.006809418179745061
RSPO4,,0.005266970646348145,0.08349350858056435,,,-0.014777271485068922,-0.012538764512869689,,-0.022603014325541685,,,-0.0168306437187434,0.05020184410062015,0.03654603911564383
LEFTY2,0.0710958407869966,-0.047982727696756364,0.06682552820827214,-0.004942894760687428,0.08490872241229737,0.046894363602344974,-0.013748908640821015,0.02975618128840928,0.04768621505526333,0.02381925723831725,0.07416958507807292,-0.0055683133516956865,0.02219040073465823,0.05176399210008798
PF4,-0.016061534862133766,-0.014618394365299225,,,,,,,,,0.007336706902329304,,-0.01785913713920993,-0.01955248034350932
ANGPTL2,0.03657991633454748,0.039742646735720526,0.06321254216334792,-0.011851735372532682,0.08910675646704039,-0.021100470880628976,0.003786259324388769,0.05559638819619921,-0.02017687404576081,0.04155028467754946,0.03907759344027838,-0.01923855013433635,-0.01363068684006887,-0.030540766120970547
LRIG2,-0.012292957024461388,-0.006555785555364621,-0.017942238216539983,0.007641944040709525,0.06890003273728162,0.04542026306434392,-0.02014308158854622,0.041910748210099394,0.0026742123453523097,0.043923859001922,-0.012128777775759462,-0.011191550991073745,0.005309533131305257,0.01559900976007767
ICOSLG,0.06575310300796278,-0.015041015118639854,-0.05944081075045025,-0.04887438948281583,0.040305991303469395,0.029670641001242216,-0.023796233532692546,-0.00019072415110856392,0.03372211097778325,0.06396787524594995,-0.04321485104033119,0.01152852268581884,0.021621179893345586,-0.0469236672683762
WIF1,-0.02890012498350551,,0.04400581260449461,-0.029190189888568977,-0.039315069881950986,-0.011403270395265997,0.07207714871585574,,0.031302120796908514,,,0.0815741077363942,,-0.03587838367840148
NPPC,-0.017915950058047615,-0.022676734650559922,-0.008315547209157965,0.044147241747598744,-0.03630239020911941,0.003506572085224884,-0.017425814170908393,,-0.01935675002657961,0.013214128352591073,-0.01796502430120302,0.03275006615798564,,0.03633867902882672
LYZ,0.04865012572393726,0.019265075493089395,-0.04503606104587528,-0.041811364643205916,0.02665682300184975,-0.03460902424595783,0.01532481002011705,0.04871523171718116,-0.007584440466827287,0.007847675968616633,0.029576709636780375,-0.018297100931682537,-0.027392761667049487,-0.03708849588564373
EREG,,,-0.029993371280013177,,,,,-0.01959653916414078,,-0.011824005682334366,-0.00767555782313479,0.05012855558540794,0.003387580337903667,-0.022510696961182835
SPTAN1,0.03097253652803802,-0.019546248504027735,0.010598056994015363,0.00023858705603054434,0.00022735324670074066,-0.02737177282791162,0.017635425493302003,-0.07709737018038532,-0.015727747836663395,0.05813701083764371,0.049453985534661044,0.005215796205832114,0.09886883554331179,0.017728911941865565
PTH2,,,,,,,,,,,,-0.0267663305061286,,
LIPC,0.08413597529426059,0.07482350440075843,-0.0025151086378145276,-0.022663042428706922,0.007801366165636426,0.025110357365885856,,-0.008347414313022637,0.10206365606963232,,,,-0.022580708986705594,0.09289797923300301
COL8A1,0.03351858322913687,0.048721716531760835,0.025246736165756647,-0.03700764673655091,-0.012809712342281556,0.009272292863096715,0.04433224366390048,-0.08209949105309874,-0.006656430139955793,0.01702981842464594,0.02681984612056293,0.01711859784028913,-0.01841017984593665,0.11936526647612443
GSTM2,0.047528529846824055,-0.0031242137586971483,-0.002885595867261494,0.04784886595478419,-0.03407930636168236,0.015922962127476608,0.0021563304349427295,-0.01390881162559412,0.08772630017967216,0.024777793480253017,0.004511602230101495,-0.035732124784100025,-0.016380516604479162,-0.04686894519782437
SPX,0.06207619992983348,-0.0009580505839679454,0.025347094004949302,-0.020416811787041196,0.008124272961907528,0.005654727304091242,0.027006278823160007,,0.009036934439066602,-0.005337130755639541,-0.0016724265613864472,-0.01048930820425552,0.09291507411834214,-0.026105439374060613
MFGE8,-0.0022094270154654396,0.014528288361488156,0.01728645788889734,-0.016707362956672616,-0.014314833566710239,-0.008132578788891766,0.05339058882972661,-0.02692207191671032,0.030202389439253602,-0.03631124690828323,0.003088846537395881,-0.011289076888216282,0.0171810581071694,0.022896837016058918
TGFA,0.04549544559376908,0.07221958429217039,0.03096163475566379,0.03242362529235392,0.07257045068628405,-0.03344930252947977,0.02980019022374875,0.017249004154822112,0.051649470820861965,0.0366364344307654,0.022808901648314762,-0.03438548647946384,0.036886336994976975,-0.0009397111650022224
SLIT2,-0.01596094939029337,0.017262317254689272,0.016211605742093186,0.04552573814394632,0.002987897643073162,-0.008623466351735465,0.009421184062168913,0.015168353152996713,0.004321864413961948,-0.009932823255507976,-0.023182777568507368,0.04899098520572258,-0.04736703609348471,-0.02321670650003959
PLTP,0.030771848327546834,-0.004015613602589898,-0.015952148506356244,-0.024419879901246437,0.06537448210290665,-0.010967899183986843,0.009993685219960222,0.007001828049035934,0.04452663050151989,-0.08076614878162872,0.002081781414498908,0.021220987353114708,0.04279487238767398,-0.002394565480180935
APOD,0.020266756761414876,-0.042030708955672985,0.010000760851113294,-0.0057782517801241605,0.007741863645225578,-0.024181065041770852,0.005324932334763197,0.08074847744663459,0.0007504449976775998,0.07055990017258262,0.08916813603793812,-0.015799810890882355,-0.056377961076576555,-0.04103830061035663
B2M,0.08243178097573103,0.054598677249357234,-0.04353222984617931,-0.030497574939392088,0.052452220507657486,-0.06254598279245742,0.033307891006759426,0.07324863573921057,0.021064079354501362,-0.034620370360784004,0.032755417521986276,-0.009918974219680932,-0.05758780478879698,-0.028433640567097133
OMG,0.010853499229325677,-0.0056577847242840614,0.04179356909585685,-0.03929877802426462,-0.025826381419260233,-0.006201323037328328,-0.019964932122123056,-0.012410595923691564,-0.021280564524550457,0.07602875577595711,0.05736637854305919,0.03840926212919523,0.10579579576569115,0.007930086922664122
CXCL3,0.028311117257988443,0.02563390881311894,0.046413805782741124,,0.0034833418763507663,0.0012038428940598063,-0.013413827626257745,0.011546368076126643,0.044975537562649645,-0.028732354585718954,0.03886857885446463,-0.0023126301540243397,-0.016212161615674955,-0.05695026878615399
CXCL10,-0.008315185680245342,0.012652942907677777,0.06744220165881033,-0.019976101669515377,0.06750526609718296,0.010861743900411683,-0.020376585945142887,-0.016910708304461307,-0.01864830186402964,-0.024449463789848642,0.04816256796782907,-0.022997525842452047,0.03283871516970996,0.03334192070644761
RSPO3,0.011360681061869583,0.01719845512221537,0.10379754676933159,0.044125102843577214,-0.02213976814853094,0.0640284665938581,0.010300298402051464,,-0.012262826946026817,0.1798217502474587,0.059355711794020306,0.02113500958346279,0.11434979328615337,-0.029175403070637776
CORT,-0.04591379661899992,0.0008562809487737495,0.04936382470777399,-0.02198306126022062,-0.03831782906598741,0.04337105942854047,-0.004223195646071156,,-0.009640325391920775,-0.026997961700627106,0.07440175179052987,0.03955221005249105,,
NCAN,0.041553915934255115,0.0018461603960162093,0.0979523319660834,0.008479107023456809,0.034225654812507535,0.04993454778276963,0.008126597453102891,,-0.0067796234606509,0.055170280733523085,0.09874075582292269,0.02280027339851204,0.0982570343514866,0.060808604604041784
PRG4,-0.023285176393780197,-0.01675498766337954,-0.014774667866184978,,-0.01917905430121015,-0.018884766322557565,,,-0.014337271819978119,-0.02593278629492558,0.03747688580072974,0.001574415395325348,-0.028831258548203207,-0.027214388861742406
ZG16B,0.010862132595057694,-0.019446212314004875,,,-0.002499646123215805,-0.010095674156632758,,-0.022107605600695284,,,,,-0.01586984530391129,-0.016680271031715505
TGM2,-0.030419147019665645,0.037506289360660375,-0.03959666912484469,0.020719885817863413,0.02938442787554455,0.01507665445903001,-0.013831411313994877,0.005663176754484535,-0.0488954995523561,-0.010237319774671344,-0.0401191889524579,0.028584616442526068,-0.038201709653236875,-0.060340830092378485
VEGFC,-0.017433009202564746,0.00851356645337577,-0.02274310969773429,-0.029959505074038745,0.06678197265813689,-0.017080253332125043,-0.017729523766100905,-0.02008716292954847,0.030671174167693275,0.028558958755126714,-0.03540077729681345,0.07872491757406314,0.00037560402443114263,-0.029245953538749595
WNT6,0.04368054116606975,0.026160498558225068,-0.02035806989514443,0.10852829720347071,0.042254356522889266,0.07769220319102552,,-0.009150796525927488,-0.0127698589772371,0.013256688869876116,0.07837299382221764,-0.022337010959215964,-0.01916609982707834,-0.017235724418185792
NRG4,-0.014260750027428203,-0.020391586457872486,0.013723637906293159,-0.01835025650698537,0.03957153991744375,0.008490219526791753,-0.005949962864822854,,-0.0170696516133014,,,-0.022225301713243502,-0.01272751950014338,0.014270958466934285
PMCH,0.004805070910386882,0.034780984372399605,,,,-0.014777270771905965,,,,-0.024065965701222936,0.04289851082569856,-0.012796411096275492,0.019681222342084578,-0.033194144252255524
COL9A1,-0.0032562895007611533,-0.021297523760494638,-0.0290409687267872,-0.04031330709190644,-0.023409473987385743,-0.02705772529883901,0.006370667376515568,,-0.0015976389135350312,0.058555039228984126,0.08261814201668007,0.0017759687136424708,0.09279855030818822,-0.013210695186582173
GDF11,0.0054814920309137335,0.060316165518578276,0.05860341636365608,0.04671348598162186,0.04594208667759166,0.046266852094233264,-0.009315957844586047,0.0605290218541286,0.031411250145164,0.024993968083075534,0.007760328330324833,0.032149120389249074,0.06860224912344158,0.06043055535008053
RAET1E,,,,,,,,,,,,,0.04382905417872897,
IL24,,,,,,,,-0.013940980409548385,,0.006961691567335848,-0.01661481570451478,,,-0.02897757019822209
SORBS1,-0.0043187260454975234,-0.008115762169544644,0.01608010034851205,0.0029541818640304134,0.024259280207150964,-0.005009229631394854,0.003355503883100616,-0.03442760655945539,-0.012438462735346701,0.059650467355259446,0.008530726524996113,-0.06220725772495728,0.07704897522517282,0.012067544466902856
DLL1,-0.016610882465581542,-0.055588862258504734,-0.017550764519152193,0.005184038651193383,0.018304238827834086,0.004510393862209024,0.045306026352310895,-0.01917048420200721,-0.035407747690506856,0.053988982058872995,0.07745799664651308,-0.017574292704062477,0.015401824904767018,0.007892987021027802
TLN1,0.069525476128012,0.036340383742186955,0.017219786493368673,0.005228773516857478,0.06889310952850287,-0.028485189838756458,-0.04811043834173418,0.011105028101585628,-0.008642162779532682,-0.05738154732140072,-0.025319873910116353,-0.021219555913466644,-0.051600161096424686,-0.041862452445151334
COL2A1,0.054555932749729336,,0.014482221495337318,-0.016239556467109385,0.07159414707757633,,,,-0.011913412970451273,0.01962285346904698,-0.033019588807634746,-0.026957701518724425,-0.018522840579550132,-0.023352425984621922
SHH,,0.04979393966264945,-0.033452802879079264,-0.017725541323235842,-0.01391632720196644,0.015570776676955889,0.0050912469263174635,,0.018348304534687974,0.04508180740664382,-0.03171088654603061,0.005783211804153258,-0.023592567350795454,-0.03472046804488275
PON2,0.058421285367637736,-0.025413504303011716,0.062459572730307424,-0.042776647820921936,0.04597514303171903,0.014044251017349756,0.016591620830217833,0.04502050853763897,-0.02549703878146466,0.04226244091839513,0.06537824309211769,0.05982032789139116,0.04601421193417144,0.10189832962344422
ICAM5,0.00906137090816528,-0.02713656466829448,0.029040992401695984,0.06000953598629893,-0.01247569463037258,0.0036869717984726715,-0.0194327927381346,-0.013196850868122147,-0.006585323276644083,0.018127728635112833,-0.03632462499828002,-0.003908221432738494,0.01795196854058902,0.07786717491681526
HPX,0.017920384661733756,-0.019806387115055116,0.0007204906037439378,-0.01498977672490606,0.11161068326900765,-0.019812134824008974,-0.012538765068650882,0.003473201130439771,-0.02890045968529452,-0.035262015920767706,0.03991101001327573,-0.014478840675959101,0.031196642820291418,-0.02831806115429467
SFRP2,-0.020585212349070275,0.008803455552614713,,-0.035435785786882786,-0.01412825190718397,0.000279636583376237,0.020141070693557216,-0.013758516249844279,-0.02230517607706123,-0.03384962436719499,0.009432922744057317,-0.0200484812813727,-0.05432094653198298,0.014127768363100741
CFC1,,,,-0.0253290542848572,,0.07290531835387747,,,,,,,,-0.0009277283930707506
CD70,0.04624436331337761,0.02686773955746724,,,,0.036638930476488106,,0.047987603404626565,,-0.01692503686142678,0.029158329941682232,-0.007961510897354253,0.022487035000302854,-0.021983648718360425
HP,0.001691907336350411,0.029300709907170548,-0.024999112944568143,,-0.05675823331075586,0.010474442614397927,0.02477908319695938,,-0.0230653524553022,-0.04025880806421458,0.042912938437339156,-0.06321933114492126,-0.01903897710882953,-0.0022361851190722407
CXCL2,0.0644396074477794,0.04079457453225954,0.020189222282076393,-0.023167348844726796,-0.052797816342339716,0.04261155785384274,-0.01742581280711037,-0.04956118382562584,-0.022504109831108645,0.0323377077571235,-0.024654497021040955,0.011426191865380332,-0.025589172212778934,-0.06693033041319997
NPPB,-0.01997507561466722,0.03749477783415085,,,,-0.01112545431311754,,,-0.014631758438192585,-0.006056784584923281,0.026384163434485967,-0.019125558952059318,-0.012910651066243428,
CCK,0.010896478294917475,0.014869603138195964,0.07627199072731783,-0.011913830218240237,-0.029839565628622746,0.012748861636475916,0.001781614325566379,,-0.017935849518691527,0.058664127981066454,0.07715427835495606,0.025011776050687225,-0.016748599732983243,0.00151496352354452
SEMA6A,-0.010925270536725352,-0.006852503530207168,0.0326200569656237,0.02398467632297814,0.055531967506515845,0.03481841079752817,-0.016060880240277343,-0.01737912872064673,0.020039814086784673,0.017731119946111342,-0.0011318582287828257,0.006064234705982872,0.09597680169220135,0.05119524075671668
IRAK4,0.012800092950148736,0.06960407312581303,0.023486669243921683,-0.03661213246148804,0.06349246317396186,-0.016288070108667427,0.042521991594903184,0.03503512796977072,-0.031655102618318866,-0.02285072846491851,0.046339681076942606,-0.01676634011791017,0.013358315834346223,-0.0162587900072659
GSTP1,0.028650784421677008,-0.018341560407571213,-0.01769868613274412,0.017068657463314506,0.054417901610944626,0.015769800424630227,0.02588474513653821,0.003179243587484663,0.0036507647970987034,0.029156805308498412,0.056455005933175026,-0.0019279236527070397,0.0017901751429627263,-0.01677270037195304
VCAM1,0.1046150947297737,0.013299262674796536,-0.0192515262819641,-0.03451994518088658,0.04061107876405477,-0.03914531821028565,0.0031115556394865074,0.0015968976980583352,0.0461790412372305,0.022217178072075114,-0.04361223680759097,0.02034653527339487,0.011319891172179988,-0.026585065147321018
