,UKF248,UKF313,ZH881T1
BMP1,-0.023447554083837835,-0.05467983354939248,-0.0002171646795479458
NDP,-0.04464844787131681,-0.018274254130575467,-0.039837432589781376
TNFSF18,-0.024102599512646594,,
RTN4,-0.028872171593827416,-0.0021669145876932385,-0.09939791709976113
HEBP1,0.007691954315548402,-0.033398808009348226,-0.05218490997504428
WNT7B,0.05748747677466376,-0.055991966732388834,0.017789486105844552
PTMA,-0.11503763806472132,0.025523146970154186,0.0861674022283231
CEACAM1,-0.015340644041259172,,0.0967570558003512
PDAP1,-0.055530604573177315,0.005016596369055538,0.027271553343567085
QDPR,-0.056324230095381546,-0.0635926464769984,0.0010923221373124244
POMC,-0.025840652002883886,0.24556460284213263,-0.004501299310683419
CCL18,0.08886108480092939,0.00531678522910693,0.16843275055713494
VEGFD,-0.0009062762331573255,-0.01719739184137395,
TNFSF13,-0.014446435544432392,,-0.015179423569579693
WNT5A,-0.033073972306483325,0.010885444829645428,0.04176394464202413
CXCL8,0.0367679137091981,0.07432340768426286,0.09625512244466307
GRN,-0.03476060987123653,-0.00234485020711074,0.007090368007492463
MIA,0.0025064927047651576,0.04116261418273468,0.044738676746541764
COL4A4,-0.022991397317639033,,-0.027242752328947763
TAC1,-0.013112392642546086,,-0.02332181041532054
RARRES2,-0.013708945594644776,0.07992178719808903,0.05316677529786571
FGF7,,-0.03746984122958369,0.08350146257727167
HBEGF,-0.0016947309443453007,0.023751052891854654,0.03453705852396228
CSF3,,0.03560982372706448,0.0574311089249652
PI3,-0.02013995251307266,,0.16454353748509867
PCSK1N,-0.04820524802091912,0.0009158042547150691,-0.038208485060262865
NTS,,,-0.035524297494005756
SFRP1,-0.02671998248063412,0.02690678508975384,0.007201467187347631
CXCL13,,0.04896200681577812,0.021322422501912356
MICA,0.023795291114233286,-0.033250710420776174,-0.031450542793711664
TG,0.00655463069889495,0.06618587993590982,-0.01594955120152648
ADA,-0.03219103669396068,0.00816161023267387,0.010137552753906114
LAMC3,-0.024790299752113054,0.004588835086887423,0.010894442283225406
CCL7,0.18316151619840507,,
NGF,0.04524678013348261,-0.03641257475202792,0.01454888275405642
TNFSF15,,-0.016452931853786986,-0.012034280134144542
HMGB1,-0.12115790004120768,-0.0419487504043421,-0.016743496120237303
ITGB3BP,0.048153733667309594,-0.005234041974824405,0.04445725367374873
AANAT,-0.017666965811020438,,
RELN,-0.03814080601609442,,-0.014536106219093087
IL15,0.05469473832737038,0.10716710274576449,0.09193747519356507
BSG,-0.07087200891090763,-0.011408358033322994,0.005752743848283523
ADAMTS3,-0.04890998102893818,0.11133901448824121,-0.06356399832473085
CD34,-0.061369841362572765,-0.025231927327665448,0.00642423620934
PLAT,-0.07234827619482716,-0.012307251524423473,-0.02924983244958094
