,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
COL4A4,0.05399236756472001,-0.023890722679424055,0.027135680881019152,0.0739800607108558,0.07043038264687004,0.002540616568829596,0.01702039299443256,,0.10498814703710375,0.017853690032239758,-0.007961776605690586,0.08780717546030697
TAC1,0.027576213846835455,-0.016565493582836634,0.025738548114733313,-0.09050158470585748,-0.13079078486097293,-0.0016611424166244869,0.009175743612822371,0.06237555084602291,,,-0.04946277198140234,-0.03473512633813544
RARRES2,-0.009040174634538135,-0.05218358262105073,0.03216739301609549,0.08960754895051798,0.16958847279756467,0.11777526970383373,-0.022498171632223573,-0.00881844637137773,0.01916125692726159,0.03984450094370791,0.10914587555243446,0.06889388833126488
FGF7,-0.07639762300939248,-0.018029760144659665,-0.0016607000891207106,-0.0016555136293050022,0.1072619715009556,-0.0462192225373237,0.021815785163632737,0.1304506702589044,-0.044664735391443236,0.007291547281064663,0.1107207078054799,0.018135287038203548
HBEGF,-0.007410695678377896,0.05035915891736921,0.028173475082067592,-0.013537582270855934,0.159501633255136,0.05463494728429766,0.08048920347619261,-0.04978046234676415,-0.005224101263471693,0.10731344244501417,-0.18006023106468694,0.011517609450257057
CSF3,0.002954454188253312,,0.032113160899414024,-0.07656744685153889,0.06997892382272478,,,,,,-0.017651189313720075,0.02162266687948597
PI3,0.03344944124410176,,-0.02607026175135298,-0.05425041993803075,0.06863150362454809,,,,,,-0.06350490212772948,-0.052613729636702945
PCSK1N,0.061014699855243285,-0.003478480931711753,0.0034771277195440645,-0.023056882122441426,-0.0542243173562254,0.013204727860666477,-0.06120415140805091,-0.03851481302952716,0.02605719704880398,0.029808266260137942,0.25323691879351123,-0.09034210642425373
NTS,,,,0.14581312847810846,-0.04699673426475149,0.10009034699996736,0.031952253160158185,-0.018390035847033418,,,0.19239476081685963,
SFRP1,0.030281391148661293,-0.007174350058552269,-0.016047257931782036,0.027077727307930836,-0.018452620377974866,0.017407154480499842,0.021437640985026558,-0.041845790230705525,0.05415100591604852,0.03900256826259547,-0.021458492042321437,-0.0053940745502112876
CXCL13,,-0.02696839717708918,,0.027649386086798317,,,,,,,,0.08832908117708732
MICA,-0.05337383205432089,-0.039919597909696763,-0.029218402229068706,0.07906878405370495,0.14027013664620802,0.0773988380511678,0.06993068307836423,-0.01614619934819681,0.08885920263025217,0.12291783054345157,0.052938383935753175,0.10914232821704067
TG,-0.027085895953310672,-0.01516554398316619,-0.03717776634713617,0.003218797876734981,0.006052784462055366,-0.05597244229906049,-0.02475878660084557,,-0.133123191649509,0.04543983144870131,-0.005648892325328605,-0.00028666820912662136
ADA,0.07661474071222271,0.03270139111546423,0.00705748692004759,0.011812019928780084,0.08085369029350885,-0.055017440304721416,0.0010481728274854831,-0.00929006590507344,0.037294821806783854,0.12803864171353116,-0.014182039697416562,0.09057128770450437
LAMC3,-0.030159492753301004,-0.026968397278530096,0.04814795529107868,0.07587793072164067,0.18861553266535155,0.0027604621782908617,0.03488869140881012,-0.012471310332422395,-0.014175867761455964,0.1340058146156279,-0.10375550432771258,0.01833290798231644
CCL7,,,-0.026879465668972626,0.006921332398818239,,,,,,,-0.04151166171586394,-0.03146608335937173
NGF,-0.01957569649195023,,-0.037375778178544525,0.010549490388289055,,,,-0.018390047955651863,-0.019201670970301267,-0.026958529119596182,-0.06813097191708553,-0.03959295760579919
TNFSF15,0.07198547413622444,,-3.0767708337461804e-05,-0.019993966931317612,,,,,0.02063827866543333,0.057362790342573376,-0.03620536747920678,-0.006688254004244633
HMGB1,-0.021941556396290886,-0.06491270081912724,0.000699303842599639,0.033000368728120795,0.06554218280495254,-0.026607046606135984,-0.027656657885408657,-0.00805206523664823,0.01572639702585811,-0.09710290213936852,0.08548959406051723,-0.05655884412231678
ITGB3BP,-0.03949171510658124,-0.00848000439500256,-0.030601653883136598,-0.04306866498927963,0.10382813377923819,0.03490131166381288,0.01907433931491911,0.0247731006908855,0.10483820039602067,0.08313411662308706,0.07110941538157797,0.057476556044418405
AANAT,-0.03508634065983355,,-0.01653791398220983,0.006312094204494395,0.04621197835104531,0.07058421182233486,-0.017697847741450293,0.22829877712545824,,-0.017449596967945652,0.09089157481558256,-0.034606747201634015
RELN,0.10691384721633622,-0.035588555514161936,0.004755331171815553,0.04300369387063147,-0.03613578670341293,-0.0053040742580593445,-0.007914008632065678,-0.030295070144463296,-0.017447209483554292,,,-0.017753842634764275
IL15,0.11040593334767149,-0.019320671015256134,-0.002747956245503638,0.03650391543947328,0.09380329291018245,0.0373153881949124,0.004553782808768051,0.08684643370070293,0.006921170531239021,0.01698545972828116,0.09695124458721509,0.059913186050869
UTS2,,,,,0.17055142868736844,,,,,,,
BSG,0.012011981525556575,-0.0024146377078427803,0.00472186313830979,0.00954729436054636,-0.02861222775268208,-0.07320807267603806,-0.017800376491257614,-0.04849523148801654,-0.006090453031637354,0.13180829419129558,0.0002293042804850488,0.006280963675908163
ADAMTS3,-0.026589061299583442,-0.00039223358950473336,0.025758031662407338,0.03088429553637262,0.2186693653679531,-0.0858836320398089,0.005547395296159589,0.05227343069393317,,0.021172229434731852,0.0880031878799441,0.06186904654124598
CD34,0.010936349526042055,0.06951048687489504,-0.0031508486706233155,0.08017831522272487,0.17896710275333766,0.03295571109739929,-0.00030238332455766924,0.029112462047884265,-0.008664569869568612,0.1296283967723387,-0.07089654787540407,0.03979024316809846
CCL23,,,,,0.05088762440166107,,,,,,,
PLAT,-0.08268924742587863,0.01629312777071126,0.06567716318253101,0.05729558937542911,0.1656984063678408,0.008171069794284056,-0.022211581038670887,0.06060171603051891,-0.06447249666368886,0.06348566174142546,-0.021456053338945853,0.003610784778059218
NTF3,,,,,,,-0.010883840466297739,,,,,
LTA,,0.04573724606517171,-0.03445070105388363,,,0.008611880175979126,,,,,0.007874516720748998,
CKLF,0.05342328691399255,0.05291361467059165,0.009485692390088894,0.04565655979064991,0.16925154734511114,0.07227019073586385,-0.02512923413911533,0.09250880511787096,-0.07001123898544556,0.05366477985848864,0.16659829627557693,0.07854031784575768
CD24,0.044614548968023936,0.011607025777162017,-0.04195069857034567,-0.01015343284874987,0.05608592982364016,0.13032400433050156,0.15925346937570053,-0.040886759699667576,0.04603250684754359,0.1483276308544445,0.04388072441960768,-0.02930254786132195
HSP90AA1,-0.0867947391299997,-0.02841910570036732,-0.029217514729952997,-0.1177757034410364,-0.2635754532150884,0.15725010820455462,0.0507904018997863,-0.0657179028649034,0.023661403477225645,-0.11423359416065955,-0.15602215589255697,-0.10664461331986641
BMP4,0.011642566449919822,-0.01182260981358653,-0.005126253024587546,0.007199251573314851,0.02836908944592779,-0.016665168239054524,-0.019069214293527547,-0.027576887823634162,0.07865591232082554,0.042668780901020296,0.003064590808441873,0.04307548071401009
SCGB3A1,,,,0.01746710911944573,,,0.004573337580182172,0.0967694557921815,-0.024417698751298175,,-0.014235025668210131,-0.025531393735282404
IGFBP4,-0.0465132357172656,0.015121915589731921,0.03633867512794595,0.048217340417071694,0.21293223028545705,0.052704467727838426,-0.02090921777036067,0.05948923177512335,-0.002470449893269092,0.08212220809928367,-0.13696235187306044,-0.029267178022216005
RSPO4,-0.023913720239219644,-0.01802975672171085,0.026093276812963934,0.041401874152944225,,-0.012202793988390338,-0.009279642276187031,,-0.11655139344800348,,0.0766728616089911,0.07737068680504045
LEFTY2,-0.010834997297645225,-0.011289761928277962,0.04400173604959261,0.00138741442623317,0.2029923853888902,0.05775973948468975,7.501949735156937e-05,-0.018390047955651863,,0.010520663936679466,-0.026940960904168462,-0.06151965883772041
PF4,,-0.010144977158089123,0.07900014115713962,,,,,,,,-0.037527935515085695,0.06820371202586531
ANGPTL2,0.03165619165140721,-0.048297473228536475,0.008737375398837866,0.07873206012851725,0.1946346896139863,0.08471233905358552,0.012218661304390067,0.026331306659146934,-0.022796678551766234,0.1376878967332613,-0.06353553923386844,-0.05424473798104142
LRIG2,0.08182783714995241,-0.018432431034494365,0.0010944813987486,0.012815064034180642,0.07621355105733389,0.013207673311479335,0.03270570642339518,0.012143156664589283,-0.03573025738679632,0.04325381606721863,0.11343299687550283,0.08585535703625308
ICOSLG,0.008568192163025122,-0.002083181995585156,-0.03576769904239743,-0.007281506968040828,0.14344626599711896,-0.0029626931040829807,-0.03948469121719536,-0.04426692451852428,0.11572296952602104,0.05286289191815208,0.08881705298709018,-0.019065988664496696
WIF1,0.022953876723801243,,,-0.03453471138758564,-0.10452632047227801,-0.006158081902356366,-0.05037600064271081,0.00989594277215693,,,,0.06981005393549593
NPPC,0.06476025003240818,,0.02727553852154224,-0.01302523437943344,-0.05500222770639234,0.09943792724602898,-0.021864464192595492,-0.04565727326229597,0.048858829626685564,-0.00854065134081483,,0.023964913445470783
LYZ,-0.07429270675815029,0.06766570835235566,0.04775948401745254,0.07396653402064472,0.19631732053988746,-0.018481859770050516,0.0034818672563693962,0.005083846881666504,-0.04191031041979363,0.06251458517324822,-0.023840633425086664,-0.09144167175484508
EREG,,,,0.02635590594089466,,,,-0.018917985068862296,,,-0.023691753248892295,-0.014255263544420686
SPTAN1,0.06890255047541526,-0.006826630962263214,0.03643740828722555,0.05340795414625011,-0.028342222720793866,0.028505041244170432,0.06118428050324079,0.04659501740929097,0.03254006739988695,0.11452790690026851,0.17516334848368217,-0.008360347640231873
LIPC,0.01621813197649966,-0.01526873281690079,-0.03481763573523892,0.08764243089379396,0.11640238586747391,0.034345573905225975,,-0.033881766456030984,-0.08204536577781038,0.022499452385254998,0.0041623390522626,0.0930583498186629
COL8A1,-0.02813000432787652,-0.0501361939545963,-0.0056428405918956415,0.08418420446803637,0.10005892501522039,-0.06227277551331239,6.216453459790077e-05,0.008776831315909952,-0.07424614677882052,0.09735856926627523,-0.0936783934219782,0.07310462538860987
GSTM2,0.015855143368829244,-0.022230265202264458,0.04905194991442252,0.037996109943103845,0.06712020346033233,0.0022617689481560584,0.0016196647394290694,0.007527691572916037,0.05018369503350128,0.12618646664196018,0.08444453294863657,0.019879767243619426
SPX,0.011143803890164838,-0.05040970232656828,-0.018133928963441,-0.08120378949277093,-0.061148544025289485,0.029009664722875125,0.0038148428936495993,-0.008769690390682146,,-0.000663279979073113,0.34478596675633894,0.15710040346201196
MFGE8,0.005422215552916505,0.03973473293179748,0.020750157430677187,-0.07515173143101359,0.08240181327013768,-0.025192634948624552,0.04926310856656282,-0.003225522825558554,0.015653733334967834,0.1059650767004647,3.710269908426417e-05,0.008972581285984955
TGFA,0.0019651711952533035,0.009036277387707691,0.01998861680820608,0.022833542569452567,0.06776967418909771,-0.028317450103580565,0.001674782881124929,0.012069355569767487,-0.001689994556314211,-0.0027334117404211136,0.14708787404319318,-0.043059857173305446
SLIT2,-0.0009776582546611827,-0.026452711963168934,0.04332327476165964,-0.018770113399762617,0.04093526586054397,0.04713283233641523,0.0287759757564294,-0.03528179350170911,0.03840748418516159,0.06409634402702007,-0.059135924766671434,-0.06002140985359477
PLTP,0.019284517878231197,0.053920197518824875,0.01692855674379586,0.19216403463439863,0.2616500161586489,0.1164866719888712,0.12108988746525311,0.012690235232087331,0.054643817972947,0.12056419467352576,0.062110109746837006,0.05813730983767047
APOD,-0.045006695797157145,-0.034197771943724274,-0.008845491306190402,-0.015443718263493052,0.02756422726335023,0.06762553882116464,0.017529719195607144,-0.008728070131053336,-0.0001424671179435555,-0.18078822534569655,-0.114749350747556,0.04713618269191466
B2M,-0.022427904679091264,0.016243711580098387,0.05309832932875265,0.11963610256387294,0.2888798918912217,0.2082128461494879,0.051212133202348624,0.03517019386841475,-0.04821720427615886,-0.011068810201683519,-0.25590880741481403,-0.10901501565723416
OMG,0.050301061077919894,0.05511441126891146,0.015671316403061783,-0.016490989510081735,-0.11883683762019671,0.08995543884286955,-0.06917164604504099,0.05827611390107478,-0.06244343590130525,-0.08619941965637312,0.3133517513156667,0.03723012204487665
CXCL3,0.003991848007978175,-0.02085710755768407,0.01769768361723741,-0.051017583325713926,0.03594188590678546,-0.0476223800457485,-0.02533071213634959,-0.02663169505796365,,,-0.04514609803553977,0.03183334126480886
CXCL10,0.007245592184847722,-0.0024330753954981653,0.05442446005929578,0.09104128418379283,0.22534642001336033,0.15810260126150277,0.040182699690371554,0.016953430698813884,0.04656461254728728,0.05692889201193368,0.06870056468065418,-0.013052072909207011
RSPO3,,,-0.02723469539347668,-0.05465966151039607,-0.040721267036601345,-0.023671868895091114,0.057558315100416514,-0.04063018239354421,,,0.019290408416518093,-0.04791261044995212
CORT,-0.004375148291644067,-0.018118286777800537,-0.012775237341051193,-0.05124051316921506,-0.08037951891799108,0.019856793932856366,-0.005903985886711763,0.04928190790423616,,,,
NCAN,-0.005678263494370417,-0.013726410215878438,0.03731691954896591,-0.09731169550196057,-0.005999013286772335,-0.08002073245232307,0.02067030146664315,0.019233841354201794,-0.07252458767995502,0.026005809957970354,0.2028117554041884,0.0502425014078767
PRG4,-0.002398606007110374,,-0.026879469857738345,-0.009721295885528081,0.06608417142611638,-0.024488534669747607,,,,,-0.010592687168242082,0.0274178088758207
ZG16B,,-0.012207831160526292,0.01975040435168556,,0.05180844909913918,-0.029353143202547706,,,,-0.041220337106306244,-0.05252686201326096,0.10913974240364567
TGM2,-0.062447675368824944,0.04370263249827004,-0.03578881607110841,-0.06049921903285359,0.16895269333919485,0.03851657114551301,-0.033872424894286435,-0.027701518704855294,-0.009849811968496252,0.09709097250859824,-0.10340258255365814,0.021280579387258258
VEGFC,-0.02625505564930567,0.024743735174086297,-0.04790641252623817,-0.042286617121039725,0.07483695902338794,0.005706480400881576,0.07087845853091472,-0.021377240756427766,0.0669314375743951,-0.012662007006619257,-0.052310865984032784,-0.0059367213452657976
WNT6,0.000776885756993829,-0.011289762224572156,0.003928499321997461,-0.04814086513759823,0.022604124242733684,-0.02992715018794351,,,,0.03816255536071194,-0.029549268495926442,-0.030133488119381092
NRG4,-0.00019819802900025867,,-0.023992958961313583,-0.01196232096674079,0.03517246958874629,0.008984375868573287,0.019422134153275282,-0.023815511144225955,-0.029357239186597703,,0.03823233005201588,0.039301136186546536
PMCH,,,-0.03226309347256098,,,0.012014121238550826,,,,,-0.027979292924220377,0.021198914161114628
COL9A1,0.008290421141747642,-0.0038919623611412563,0.019605507992980133,-0.004969257414428961,0.0344115675930571,-0.022378743899163295,0.0386949697278151,0.1843577345227512,-0.017154854505094682,0.06002923382684865,0.15495273040909283,0.12117174998903335
GDF11,-0.03429926395360024,-0.005109565379141011,0.01375972189000253,0.005600224558181955,0.12787503510288392,0.057924728890357484,0.04621477319066609,0.0045326195880114085,0.03237215872718514,0.05131867925222705,0.08256974016170444,-0.03949017465117471
RAET1E,,,,,,,,,,,0.034269065725024736,
IL24,,,,,,,,,,,,0.05217340426896598
SORBS1,0.029354706909793863,-0.03032165104872465,0.06959414831070021,0.07494137823733245,0.028306279733920484,0.054072052096597246,0.034165925087133196,0.044395425944549205,0.10349975439209036,0.05428704142798524,0.11874239885729186,-0.01463525006630336
DLL1,0.1467320414794336,-0.023914692100744928,0.007165696478482615,0.053594309755657654,0.060049419164261535,-0.018724238987570335,0.002800291266409489,-0.057660351101557344,-0.04742893269809063,0.03394684338513505,0.08084786208959714,0.05358314043400167
TLN1,0.06345502742976998,-0.0002731698539349556,0.015020825754574904,0.09570337256642514,0.14892009214762497,0.030216585049575223,0.0403884209119754,-0.004114716457940356,0.039482193595259805,0.08198966376822425,-0.16571515238776063,-0.027778790503588602
COL2A1,-0.0017030150036108204,,,-0.03904060783209529,-0.03571690218832414,,,,,,0.07539094298217892,-0.04082741368409512
SHH,,,-0.02793218241660075,-0.021936134115747064,-0.014413874320211422,0.009348163046345068,-0.012396932270529432,,,,0.043746810076232254,0.02783512856213316
PON2,0.03594054655775274,-0.07453329011562192,0.021273090933477994,0.07550498808651973,0.11257445392801167,-0.06126746797215721,0.058832245628615124,0.07694519307723692,-0.0067289784990303145,0.02044385644539522,0.30743883985837306,0.1980170456576742
ICAM5,0.058163921405924905,-0.014532459480281642,-0.01396273195145463,-0.07619706378907677,-0.08848877846761964,-0.021581704139410348,-0.04400979294741545,-0.05376913841857927,,,0.0970568146893469,-0.057333568543695694
HPX,0.04685168528350532,,0.01887720291907768,-0.012858031254027989,0.04588259291864683,0.06609163597982522,-0.03335467767482023,,0.045655646224412476,0.09292466059423272,0.0685804249698602,-0.02806306471477265
SFRP2,0.0018320104459107213,,-0.03181172876580159,,0.06759184545571702,-0.016422215282990656,0.03690249852463551,0.04719334751683291,,-0.010458175124259807,0.06988640719854577,0.004057480272527739
CFC1,,,,,,0.011264210711083545,,-0.019432635618391134,,,,-0.013539804843376408
CD70,,,-0.03782097492488409,,,-0.02243366283134091,,,-0.04976926613470379,,-0.016352789460414196,0.06476752485403506
HP,0.06978081364659468,,-0.002155858548723009,0.11911317340372664,0.13388860491038604,0.06638296343315282,-0.02416656301506988,-0.030610136085286056,-0.02266941478594367,0.04271044750706921,-0.019056593559457186,-0.02342106026494866
CXCL2,0.07421977302564087,0.016161606114601434,-0.04701681988657611,-0.01550839114599239,0.11337609864523886,0.027747810732161697,-0.04876424765488648,0.009831893015404249,0.022007055713997907,,-0.0006252194027591532,0.009614206316157484
NPPB,,,-0.07409076116858151,,,-0.042450314023723665,,,,,-0.04273236279693227,
CCK,0.08343566926959177,-0.03959898234213766,0.026421510185624483,-0.08932508042368172,-0.1710048427618136,-0.04989314811356041,-0.14259331636081346,-0.0324628859871565,,0.004270260448870039,0.07096719161816395,-0.0736516817511038
SEMA6A,0.007534646254636662,-0.00554531819001792,0.04237573459485775,0.03936085961152029,0.08936258702342822,-0.061745858668836244,0.08193082893861263,-0.007891664781218808,0.011341318802239434,0.06055716778335479,0.16076526144932485,0.06658826247069843
IRAK4,-0.014038082917819827,0.006427418025322605,0.02876098717685175,0.042307372242150004,0.055052160495724846,0.03780913959718293,0.006862779236042085,-0.019470607000065848,-0.04557499791531065,0.15542614912891756,0.12947929480616016,0.11929389014165155
GSTP1,-0.019729394409234928,0.03862873307288869,-0.062183293480093986,0.046353428636888884,0.1466057687387692,0.08029562552912775,0.024149878678359566,0.024713600614279935,-0.11913456132327321,-0.04160737054465594,0.1535087738552634,0.1214001463117665
VCAM1,-0.022646559701838823,-0.004937715227990283,0.0027440649454096282,0.1641673532424598,0.24328426822716687,0.04857415367045763,0.0471364269242962,-0.011394481136089197,0.008607524181417124,0.1254023927645421,0.17363572160896656,0.06429250045989063
NXPH3,0.0054579359592600305,-0.0027987476818514593,-0.006680775726883883,0.029432715210879305,0.10227945995543708,0.05918616353598343,0.01269622499146358,-0.027075763175420816,-0.07936075081953804,0.04819309853874024,0.3070601233024728,0.06424390612425786
MTMR4,0.03807779801298955,-0.03329726403098791,-0.011627359984521806,0.006876073910772384,0.026401119867060188,0.0002614957044031517,-0.004732021336684767,-0.002884587376365914,0.0007929069824055186,0.08925849737148608,0.08007047231523305,0.018085686442456898
LAMC2,-0.02266111627563208,,0.030285188015067355,,,-9.686845399040687e-05,,,0.08810975959194373,,0.02208210098593315,0.04181378437553853
IL10,-0.03595265120787529,-0.01617057127604309,-0.040948004059852314,0.13834191004826846,0.0320357000945628,0.10961726019191648,,0.055142822085505264,-0.037652620667347515,0.041910695827644735,0.018287947789008975,0.06275700107934101
SEMA4D,0.046348018510847536,-0.041187172225695776,0.025858861648449333,0.06418246055762493,-0.043330665219113114,0.07063140168178965,0.05329400435867074,-0.053904715500852206,-0.055374899943357425,-0.07392851156473201,0.14193751806687543,0.08079103484826783
TRH,0.1168970232462891,,-0.02097448339755128,-0.03841891802605202,0.10655638214481317,0.07517881435018788,,-0.012561706963310828,,,-0.012962239738581821,-0.09382070891390665
SEMA6D,-0.04450214801365784,-0.013118857104965012,0.023746552223285547,-0.0703099339006113,0.059199879074598935,-0.07834036811204287,-0.030085277249235643,0.009824940472245063,0.053960220565242654,0.008829275358013852,0.22737381658254674,0.0785614548158752
CEL,,,,0.01646362582019998,,,,,0.07534953997036738,-0.005917818581487249,0.0933663445587584,-0.0466209946221817
PDCD1LG2,-0.009005235398107662,-0.01648009025832293,0.012380652689627012,0.06714469877395829,0.07136324806407712,0.006425140157646352,-0.030586789789075378,0.11170348433147018,-0.0027676749088187103,0.13224647055888472,0.07094495835393246,0.03202498931962825
SPINT1,0.017323445344833856,0.003605398673179411,0.0589342410809826,-0.0009164966783268165,0.09126319980793443,-0.01322132624573196,0.01599035642165482,-0.02938973363577342,-0.07439185831647362,0.039949903980054415,0.06968252064342195,0.0006710331569892915
CTHRC1,0.022819481233546584,-0.016935917357245183,-0.047379752166724534,0.016262714905856193,0.16781617196748527,0.059512522484033784,-0.0496174183381474,0.024044846611872193,-0.03189697445780382,0.19192445094537375,-0.09618980185949162,0.03601287725719291
PODXL,-0.03235531268405661,0.04749872842633698,0.05526943602000473,0.08826382967302641,0.2546030096871175,-0.042782936882570316,0.006673373973964605,0.020406988475471316,-0.017371814471998044,0.10606636448033241,-0.06141082031174765,-0.07697734734797484
JAM3,-0.020846984862226022,-0.013813501388781681,-0.0036714820244205582,0.07148363309535963,0.1309886414431426,-0.061528335976225576,0.02017297105382661,-0.011345443582031144,-0.07313035682592807,-0.09080063038507338,-0.09863757247795737,-0.0661274229463294
TGFB2,0.026323438150638884,0.0004237761946549567,-0.011559971549922781,0.055337954090269176,0.28856060153679813,0.01625795752509205,0.06740964512817572,0.08606879914047012,0.009303943697456435,0.15757654219838452,0.10321168695305255,0.00030408550351514375
COL18A1,-0.018126236693192924,0.0373109796696083,0.01578056336580716,0.04584276579830464,0.20518265620336812,-0.08164469900538444,0.026266694314234,0.044002125671727434,0.025145128932650664,0.06094853558489846,-0.20937435123388556,-0.017686399137783835
NODAL,,-0.010873933867783481,0.029463261677990446,0.017441302694384757,0.04456741396067245,,,,-0.023838877101379934,0.16052796889893114,-0.052254650990066175,0.020940810687985038
INHBB,0.02827008097675304,-0.04294747447554565,0.0075015433380161665,0.010997262296745098,0.15802693612192056,0.09028950963622902,0.01926713598980352,-0.005784987349921558,0.0014249098371949334,0.12465545393119916,0.2570860832340839,0.017812386004013286
LCN1,,,,,0.002298132027006022,,,,,,0.031102192047191952,0.0023105190669861866
ARF4,0.04781064089879673,-0.028376747750340974,0.02015322771563073,-0.024608328682560486,0.03577570453879053,0.028640953039421182,0.022873764341142747,-0.0264610147649053,-0.10420686445722482,0.11712893416189091,-0.1395929609465812,-0.05826497631533106
CXCL14,0.04808603789521391,-0.026733630773793197,0.02321288601313045,-0.051940712665954375,0.05005185911221342,-0.005794275045423924,0.014399612234344876,0.038033449994508896,-0.002496518665263038,0.08508046258083352,0.060031749214673004,0.03141606921578911
LIF,-0.051233627371999005,-0.01376033952658742,-0.03766769956845937,-0.01328704022856306,0.12357856815006595,0.005161939160070187,-0.015091737169966955,0.05208002673530522,0.0800618950239756,0.013880596758591768,-0.12604874839657462,0.020791175391237485
IL17B,-0.027085908490045333,,,,0.027754063930739266,,,,0.0357709224792989,,-0.004401342702397544,-0.03460674025165218
MMP1,,,,0.035846784485654974,,,,,,,-0.09684872005352815,0.001087793436668622
MATN1,-0.021341171501211606,,,,-0.021077444030513922,0.01081941447138968,,,-0.06135694394516352,,-0.043501517538733665,0.03259944592371854
ADAM28,0.03751970319749839,-0.012760570641569,0.028145573796599533,0.0308461643667741,0.09758541548283245,0.06436233631196941,-0.025829585186090645,0.08146790659790533,0.00562965478553916,0.08047089251418298,0.01890215140659404,0.06604657385762688
TCN2,-0.03374127115902608,0.027142980250180568,-0.02526605089447336,0.09808760615126215,0.158776523230852,0.08715102796442019,-0.009112292628933902,0.02077172888314695,0.03853850099835776,0.13298638184332967,-0.0012715652105897606,0.023851451074595454
