,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
POMC,0.030567303613072225,-0.01211207370516746,0.06263489002947714,-0.023206898961236053,-0.025842659416013814,0.02118192788398581,-0.04154850540600582,0.03598303297387389,-0.014691747403611973,0.04433262579675532,0.07389677525123228,0.010662848080814703,0.09013098589756172,0.022392621886137474,-4.0612504166256564e-05,-0.05179949410142929,,-0.038750541236871605,-0.030931358358727633
CCL18,,-0.03513990268952738,-0.019721818518551773,,,,,,,,,-0.03815043348602455,-0.021022600677396176,0.056900616959796674,,-0.046890240053415855,,,
CCL17,,,,,-0.01608469976103903,,,-0.008471752486434553,0.03953238484166427,0.03681868013395223,,,-0.026389941484746167,0.07473243776538417,0.015355470995814491,,,0.033999135475626864,
VEGFD,,-0.03959239947328831,-0.019721824781152864,-0.018706928153321756,-0.01792013176269596,0.05338488208968982,-0.02763206866026134,0.001478272520664129,-0.01408228176896962,-0.014406398988079775,,-0.01627813565929066,,0.004666131997304473,-0.006283333646127281,,,,
TNFSF13,,,-0.01488272184950288,,-0.011094865908954244,,,,,,,,-0.012994236022822094,0.08862675248667348,0.022414739554734765,0.0672747175756959,,0.08494274670890935,0.015611872445008754
WNT5A,-0.04691558158542564,-0.020216535495321618,0.02076127866273729,0.0014601302852472675,-0.06619546429072708,0.01245868934550817,0.04196704520741241,-0.005765330088487867,-0.0604664979786755,-0.02391624777925511,0.09412772444600355,0.04671744037837222,-0.052248273552760946,0.06912289262345118,0.07450048743950932,0.0380179602096777,-0.055649349455173185,0.07153047152982991,-0.058214890943179505
CXCL8,,-0.04907376370242464,-0.008176681177893712,0.09179478942559238,-0.0047824827883954325,-0.04108937513643756,0.059567164417544054,-0.05519171848966157,-0.013114033101232502,-0.017846326083799997,,-0.009355267730177873,-0.13627444171241906,-0.057896562824056884,-0.025393351528834544,-0.03819131928672101,0.018534571965738853,-0.025484732332455812,0.02062946521727631
GRN,-0.08316241397761949,-0.037057131587742806,-0.03309757986018761,0.01144675544331708,-0.029537388939015186,-0.01304716668704734,0.045729768847083345,0.021715137183294514,-0.059424507921389376,0.055293046861627934,-0.016924384937747797,0.006008109528469447,-0.058502121508968954,0.05368776816441471,0.0790777955313537,0.07426093423907706,-0.015139013420366956,0.12448361686623403,0.03846736053369931
MIA,0.006630995278882331,0.0006359560508165148,-0.0032848136910330074,-0.016636633671260014,-0.01629887456606617,-0.05296318621522277,0.01565284610529748,-0.00725222080093993,0.0195703579094324,-0.0026880944968547945,0.009736949020262526,0.02973296869257338,0.12850886816904272,0.1139017651019985,0.05709687638836921,0.1023829044067796,,0.02357679433471967,-0.014597766084101807
COL4A4,-0.024305465433970518,0.05942345826057181,0.04769039898962404,-0.027977862671374407,0.022885419023175636,0.05219436040854311,-0.016253726990361466,-0.022270091085337916,0.11304873651427692,-0.019139048889071936,,,0.15086754736778604,0.029269656948084474,-0.05053486179307872,0.024385470496751993,,0.07016175527217312,0.10835951304239103
TAC1,0.025261930204973457,0.028906381830667068,-0.027163197895243626,-0.015094061885792483,-0.04314498021720688,0.0754801402323117,-0.06780426732308445,0.006135568520555487,0.008637291241277687,-0.02371679011011234,,,,,,-0.054630843954319,-0.008180689570606222,0.08102901752613541,0.007400877288854631
RARRES2,0.07618436035863896,0.013537716089523219,0.0019230698028790457,-0.027144338040165042,-0.007346267616153952,-0.07713829093101185,0.050054000419855076,0.025036919676284797,0.06192626217624723,-0.01815545369734209,-0.07481785676034255,0.014288887202060252,-0.09656771390156095,0.014193897639874803,0.009672284934209728,0.04274693940475782,0.03663087194438191,-0.0035176651312981383,-0.0772030945312337
FGF7,-0.0045172813761956,0.0004626067866043345,,-0.021114227480424987,-0.02851162271080128,-0.019051988530383878,-0.037638127965925985,0.022868439577537727,-0.024447704606000722,-0.02984730443162492,-0.0067462578560033674,-0.0006352897213114016,0.06941640045619593,0.033292901171178266,-0.07647192327091805,-0.046747150633992304,-0.01628594965859638,0.036416553949248295,0.04395536276982537
EFNA2,,,,,,,,,,,,,,-0.025193111986427905,,,,,
HBEGF,0.016600803198889957,0.005815758227301045,-0.001136824984893814,-0.036045438349352386,0.029293779326949914,-0.07838843641779059,0.01704051737794853,0.05082595588777587,-0.03616464982860623,0.028928099541973642,-0.06575179897917639,-0.08194789050729381,0.003907989463674234,0.022624861692664925,-0.004809043737814332,0.043182617968167455,0.09480212434623017,0.01970825026256013,-0.044781735016052704
CSF3,,-0.03985662821894166,,,-0.01917155964133144,-0.042879685577153055,0.07309914158027414,,,,,,-0.0663437973016058,0.053876720147234804,,-0.0012848692582548913,-0.029785424015853934,-0.0297776806764157,-0.03724856680262326
PI3,,-0.04721611958492826,-0.020748184587981264,,0.026117761470947482,-0.03742216041899177,0.12249620166683295,,,,,0.07303743773705065,-0.13082233449705744,-0.0280666185287977,-0.027873976200300528,-0.02354911098035734,,-0.06469700744526564,-0.017687730880788025
PCSK1N,0.09563859836785077,0.01859792596796773,0.053099026974293084,-0.006870505161977605,-0.02030071737795853,0.045574083200713114,-0.022694056422895573,0.07800196783680204,0.028122049852063527,0.012436628853379985,0.02393177817607916,-0.04187336603709804,-0.054278281028979775,-0.044874938072652366,-0.02475336228729974,-0.011368136760874193,0.008037640794219666,0.05016700512794252,0.05867524428744928
NTS,,,,,,-0.06071598718731489,-0.021136112697473387,-0.014506889717944891,-0.05322581892738793,,,,-0.024128759777866625,-0.030693026224274975,,-0.002213141216346816,,-0.023718673828604552,
SFRP1,0.03278079929684472,-0.011614128080159889,-0.0327368127265341,0.049109730544807904,-0.014034522272904254,0.15448504287532586,-0.010945077015714427,0.06886745958974821,0.010257478722041993,-0.03838337283104043,-0.03210992661176327,0.00491028146638097,0.014336552411552895,0.01757289992636956,-0.027588362712047666,-0.03959079610450645,0.12824495449278678,-0.0026729867631847463,-0.0031710733837321237
CXCL13,,,,0.012305385865067322,,0.04143208029716353,,,,,,,0.007925723631520592,-0.014770228866408915,,0.07737580620123076,,,0.04982466702431459
MICA,0.030817469523041815,0.024755495496419755,-0.027708491863082496,-0.012465758022161681,-0.013222350629658227,0.03725360486215261,0.01551621393686612,0.031528984624211,0.05559279600450472,0.02010172102224507,-0.08081886867681028,-0.03713145294158124,0.014697943109366859,0.06674930532633018,0.047771140818566094,-0.05271178897755763,-0.04954855525544499,0.09013216069653056,0.0989080479206862
TG,-0.024305459956640303,-0.031772094277944696,-0.01990353713340955,-0.017760011389824602,-0.015145473081383644,0.03206807838297102,0.05412839806967775,0.042315988182730566,-0.013893821592763495,-0.020192048754506368,-0.03283989647458061,-0.003788581198332252,-0.022491080363347005,0.004619207809943757,,-0.027005926050448915,,0.006217939525781781,-0.05025789316239786
ADA,-0.004524901560791954,0.054962126655294305,0.018295461199913206,0.013652451025407405,0.014028294374435804,0.0002651666313236233,0.09585761287907775,-0.001990477463799455,-0.02256468360852409,0.017090397035902954,-0.04640487709009626,0.05460601217722393,-0.00355649477955298,0.021029617031419107,0.012325763250401066,-0.014398868058135538,0.040382190740625296,0.14823090985459472,0.023936822042218413
LAMC3,0.016416264863782965,0.03238286411882518,-0.040049352690573095,0.009083527304271852,-0.041451526954956276,0.009541765353689568,0.08937834275513461,0.017668869720240607,-0.04446134462728824,0.03735070310257905,-0.017274029101341997,0.016565845185656226,0.08344057145878042,0.029176265542779016,0.04855150182269155,0.08636514533428884,0.08350850611875074,0.15680755141027442,0.020428309155607186
CCL7,,,-0.012544742632953531,,0.04089095687044727,-0.029713553278297347,,,,,,,0.03088554188694499,,,,,0.06845686652098901,-0.040141862358638605
NGF,,-0.022962536501313427,0.00954630345318607,,-0.025089596955584374,-0.009290163811007833,,,,,,,0.015196697070217438,-0.024854474176804454,,0.013510564643290352,,0.0647227594415582,-0.017569306782906725
TNFSF15,,-0.028407523454897776,,,-0.012193530751869377,-0.02199981401660845,,,,,0.11877041630014958,,0.10702510316254943,,,-0.028190044786537014,,0.1313170898590469,0.004019793953966632
HMGB1,0.051011761382541494,-0.01530140603861217,0.037552980991865756,0.01140846514880214,-0.03578806783600887,-0.0031645744025788954,0.04514154217903832,-0.005340881255578801,0.0008206172045014891,-0.010997017759364482,0.02248188698364323,-0.04824861620438856,-0.02946024418797227,-7.363886280902625e-05,0.007159680269196096,-0.0418396644572064,-0.038570752850695444,-0.06463947204106084,0.002854820282632101
ITGB3BP,0.021215588191561233,0.06087128563444451,-0.04860045737426748,0.04815398758184853,0.058239136172601326,-0.012557674326189261,0.041384136351777956,-0.0030691269441244593,0.011797712647669151,0.03246831832597438,0.017521291596602432,-0.019509770028915314,-0.017027828572161313,-0.021477132078139824,0.012553281915256365,0.016523242454714905,-0.022445099541694713,0.002138244051267146,-0.04962387635497305
AANAT,,-0.04115671585071046,0.05648413067528661,,-0.011094867093088165,-0.019823148144460494,0.03357921269251818,0.0373853410806045,-0.016015630702107063,0.0006297303601259084,,-0.031102502110374845,-0.034698649654204626,-0.01009140420669417,-0.04057986565994849,,,-0.005840476564199505,-0.027971825243155588
RELN,0.07123049300552917,-0.039592378923194366,0.016757221031852874,-0.041676919204514024,-0.019258204633127895,0.08902505340058398,-0.04551524080718203,0.01570910386851127,0.022248555971899803,-0.01996231241757864,,,,,0.013064034518803174,0.03631210345812255,-0.054001602172137474,,0.056238308569536766
IL15,0.0252506162761462,-0.0256742150396404,0.025137954938014885,-0.022625982798301497,0.024758188591690898,0.04829328098513402,0.039617020753853975,0.0582901033483827,0.05047985679727579,-0.016723286972117914,0.00629527446189488,0.13849697915072942,0.03205316535519993,-0.012402765652923869,-0.0064947898689089395,-0.05189578157556337,0.03429844716465608,0.03762516616934248,-0.015522820199762482
UTS2,,,,,,,0.026528379232614165,,,,-0.025691178344552743,-0.06729393422322671,0.04383889484142149,,,,,,
BSG,0.0946285838458997,0.02227919787763149,-0.0409656152319431,0.00354647372360435,-0.016098488387383512,-0.010926177809052872,0.042869382434612885,-0.05164414030870592,0.012887101910353676,-0.022796980610956107,-0.06770350148621376,-0.015204344418846515,-0.021044680227112894,0.07876359790141417,-0.015901704180868594,-0.012193481322710153,0.033880024828365565,0.052807094328819915,0.005174771614868819
ADAMTS3,0.04869545213949602,0.07718473539699242,0.07790386076577899,-0.031205627641262713,-0.006300932083513599,-0.01536827120041564,0.07073576099896922,0.015763226278845095,0.04773100690825466,-0.027788705634845746,-0.027195698494075576,0.008492724794359911,0.046676843046795015,-0.0074767360747824965,0.07354549129716775,-0.04016274946097452,-0.007243757861669111,0.020108035030044515,0.05110225504441697
CD34,0.03290629111879113,0.07370331838736884,-0.016286798100557918,0.020637917933206525,0.059854063932945484,0.10767357062298756,0.10687364757973722,0.014192885596790463,-0.0017242912115604354,0.03226817051680143,-0.05757528657203597,-0.005464505537542187,0.07015236820420673,0.0585154177369118,0.0805127325487615,0.08107034756677545,0.10074024896581901,0.07619411342977396,-0.04348752068192351
CCL23,,,,,,,0.06833707126945109,,,,0.02349487241323086,,,,,,,,
PLAT,0.0028977408941458123,0.0306458709327069,-0.017714903900217675,0.07696683420533182,-0.00807078192943581,0.06393042160063832,0.08874324309708885,0.00799455036690523,-0.0014054756142055,0.037137447504748886,-0.04011320203521827,0.054284655440039714,0.03469264565080202,0.03661173635504955,0.006570515081261544,0.031354379449970785,0.07010344006692298,0.10078750436965274,0.0003246721364410761
NTF3,,,,,,,,,-0.0037581817403221276,,,,-0.015156934903485603,0.02989192482845332,,0.04211543140649746,,,
LTA,,,,0.011771163998434383,-0.014034521616347244,,,-0.01861307237346919,,-0.016723289036448263,,,,,,,,0.023683188389054883,
CKLF,-0.028399366388049886,0.02856082565585236,0.04519224236659836,-0.03658992902957085,-0.02585120214014945,-0.037207258352926556,0.04353906080792317,0.06764352726634056,0.0028539037081787063,0.009315106377004667,-0.003114758787924596,0.06805590940168428,0.09639997261479992,0.07192231554094763,0.03849550937590126,-0.0007257143154318031,-0.03886811297632997,0.042188533077525674,0.0011397689399451345
CD24,-0.029983269310539174,-0.019994302048537485,-0.02387681352767432,0.03269417609311773,0.06373707504041713,0.04768045096155928,0.03797420934866521,0.04399077050389784,-0.07559516289782635,0.012423622839121838,-0.05938711203640918,0.03566046622736603,0.028449926766438826,-0.02689462715349714,-0.01831546805157663,-0.00481415648498544,-0.025887165447526644,0.03949686990628547,0.05962626072972134
HSP90AA1,0.007015512084301294,-0.021933369353551235,-0.057099711142946326,0.006444533011022822,-0.011396471617291635,0.043147612139875474,-0.0741547270005387,0.054345893344175965,0.005615509675856834,-0.024559145580135253,0.04704731969537897,-0.05971242082960688,-0.18678210432081466,-0.06606699996700077,-0.0719261276938103,-0.007702799476013523,-0.08466968219471237,-0.12387362082498632,-0.03267384058420517
BMP4,-0.025013846849894723,0.09012377059012379,-0.016312203926292783,-0.01384517991440439,0.060535981724334116,-0.019221882958023167,-0.015715571551808125,-0.019523692385227324,0.023649691786725966,0.08072183897851325,0.02773809070074715,0.279651809724195,0.0998726076584343,0.05963641866341771,0.05400024612311904,0.015646223627914967,,0.12157956379362937,0.004007928042238806
SCGB3A1,,,0.040985462189457735,,,-0.023606922280296493,,,-0.013509341141137813,-0.011669289933385441,0.04742601844063098,0.009546703184554074,0.12040329514861033,0.048755250377049524,,-0.024829804640523794,,0.08681921583152989,0.019641334621353486
IGFBP4,0.0443661683591117,-0.016025918272983188,-0.01727732015570925,-0.016892750360893345,0.05086327360793702,-0.03262895932920856,0.10432981359847,0.07710406809068635,0.017160373743842737,-0.019367061768182703,0.05390918842192255,-0.03448056923793491,-0.024102794568579538,0.014304601302956917,0.04735381446457382,0.059514198514579286,0.0285541835099638,0.17644197393729696,-0.025790815815338833
RSPO4,,0.03274614936276006,,0.010373732825773328,0.006035768704153564,-0.027246225738560757,,-0.02164813630534853,-0.013509339165091068,0.03898107100597907,,,,,,0.00909738230563787,,-0.043827948537224715,0.08171935593471166
LEFTY2,0.03503655137384293,-0.04698576146165918,0.020465026057546715,-0.013221174305200496,-0.03135891797529391,0.00030268525174404837,0.08771858120738785,-0.023825306331264312,-0.014813155617370566,-0.004368783979743248,0.07498809236638883,0.02216666914427372,0.11686183483025835,-0.014230977220844562,0.004404247962568368,-0.05361597962842206,-0.04877724390670068,0.07103229501055519,0.10027724129315806
PF4,,,-0.013013155454645703,-0.011880543822046086,-0.009553792621566743,,,,,,,,,0.013357689664841138,,,,0.04327573711543583,-0.040220309372422276
ANGPTL2,0.018702115930860134,-0.046973760671347696,0.003918216969379112,0.030607665200498926,-0.07427233324797723,-0.02190919405616732,0.09182478978034667,0.06015582630486772,-0.026542446838066867,-0.004729449877040707,-0.00802233039148236,0.03762112877997425,0.17395559834527305,-0.01061894509094656,0.028939986391650945,-0.03007339420207125,-0.02527742124117654,0.12181596073155439,-0.03592048211340356
LRIG2,0.06102324158609797,0.0033084224989515763,0.00907349499392799,-0.052377319444239276,0.025217915138508722,0.008139886134969548,0.05051096332781085,-0.024497377615781725,-0.04227337063069894,0.025435673380396342,0.040418666477269126,0.019705691349361794,0.02330433386115267,0.047766589121066856,-0.03582526356052061,0.02244238791284451,0.06688175461151301,0.053755183753905846,0.10700201996707717
ICOSLG,-0.01795606410360864,0.07936439781196196,0.048714237596799416,-0.014849351385942195,-0.014975834134901368,0.01742344406664565,0.035292305024371355,0.007858240365000605,-0.025638202975652117,-0.01666933643002097,0.048910142015873036,-0.06824156828118752,0.00017824392923888635,0.060513236466773285,-0.032020005561168824,-0.007447388072301543,-0.05957877468949421,0.05549478645017782,-0.06572233238735435
WIF1,,-0.0063337835125023955,-0.02341506103228574,,,-0.005681681474629135,-0.023884211659316344,0.0003313824525386275,0.007541212699348834,-0.0413544472898368,,,,,,-0.015474252118571463,0.03196776966320239,,0.018509996037036888
NPPC,0.05230679136405423,-0.05724820167872404,-0.004386790897931921,,-0.014820288382698292,0.049802608465894765,-0.041763763109895796,-0.03258683781917361,0.05671790010864944,-0.017775125019414917,-0.02523650329553021,0.05891550173049852,-0.02982699368289449,0.13248556931601124,0.01316531288076005,0.0279867216262695,0.043374965549615514,,0.03780846627243162
LYZ,-0.04554021927493165,0.00429230686388999,-0.024107174065936116,-0.031631321146507976,-0.004983590680102564,-0.07556267354513022,0.10014014285316956,-0.004090844339507676,0.014507719315079387,-0.029016901637644057,0.08799285493503754,0.08887126820689664,0.023635512964627393,0.07947198110014037,0.03737907797604408,0.0014269989404763373,-0.045247646544924996,0.007206344110545629,-0.06501002570291661
EREG,,,,,,-0.03834190431233852,,,,,,,-0.02018717685450873,0.014639223989667558,,0.007797721388114408,,-0.011894311556996544,-0.046305490662118164
SPTAN1,0.09341728531579142,0.0074080159327909135,-0.04817505372971376,-0.01717686052290376,-0.053495590891890286,-0.05118412210181811,-0.00307916125109593,0.006042294562272004,-0.024825672525183622,-0.009517270257103694,-0.024489099824123298,-0.004688590309283983,0.02025617633536957,0.003077829021724448,0.020204131827883935,-0.01449533679470141,0.027281875825682464,0.03199097604816286,0.0635549481396749
PTH2,,,,,,,,,,,,,,,,-0.024198571074581243,,,
LIPC,-0.0017028643381952326,-0.013481181681766886,-0.01593152271662311,-0.01788085340277603,0.017333077656199486,0.05808610944974923,0.04099573207191402,0.1039560459253535,,-5.1110755552037015e-05,0.0007865484370344321,0.01924241518745213,,,0.019676773462344418,,,0.0946475550159033,-0.01330879277498482
COL8A1,0.020224337724255085,-0.004167386720672149,-0.025254555753432235,-0.017647944183608114,0.004883529996895346,-0.0016821589651899753,0.060281569333446305,0.013626942523361048,-0.02982701349415542,-0.03678011269300685,-0.039755173300222484,0.05025488049274189,0.06127465099601797,0.09953885137490333,0.007694201035891212,0.08829594509228617,0.13161953106358407,0.007325054412579181,0.08154373672763263
GSTM2,-0.010427192096459441,0.03400773912755219,0.06875308299916104,0.02318333507557823,0.022259484499312986,-0.031750663042088734,0.07616232651542998,-0.028798554704426275,0.006022934356584596,0.04972415114318606,0.07125036264493574,0.04478493370309083,0.12046060801929093,-0.016983118943907003,-0.015494259693631884,-0.05499077707342881,-0.038823416479570404,0.05795793835436362,-0.033567061561206264
IL4,,,,,,,,,,,,-0.037005131966645836,,,,,,,
SPX,-0.062307225315864356,0.06283475773497205,-0.025766720992091454,-0.04730740463372516,0.050108799543494356,0.006652565304599876,-0.026854169280845577,-0.011397633717399429,0.04059939838548207,0.02307226633986876,0.08254089649538288,,0.07347167197583405,0.08832632257342263,-0.019828098743713773,-0.041755951042023176,0.0193422060889578,0.020202392877881496,0.053184357603262095
MFGE8,-0.018185306097500655,-0.03141009120236886,-0.014935398165964958,-0.018414803244947094,0.01726010749171598,-0.02791264959373475,0.09606038394702682,-0.003371534501973515,-0.06150978859144547,0.05573001390322845,0.02272329324599884,-0.004203832135154028,0.013820388933617147,0.024536888111431454,0.009306473673045842,0.01761995322626592,0.07523665490200326,0.10730075790424153,-0.03525659204916422
TGFA,-0.05959762437934671,0.0017048896375768644,0.052786554146862064,-0.020501748906283607,0.017882551388309027,-0.0323565953599026,0.02507426583421217,-0.006435435222998119,-0.01325124040684985,0.05742287304365363,-0.008232640266330393,0.023595553159525738,-0.026483109169653813,-0.02367131131030186,0.08945926454521184,0.046462955093546116,0.030254491274543445,0.04384927265373942,0.018190197498711824
SLIT2,0.04920314184219105,0.00018188394547898905,-0.016072010352948824,0.014011125838727961,0.04154875873659838,0.05087523842048252,-0.03549990487780351,-0.0013958565655434732,-0.012607874087637975,0.002093409041734688,-0.006816055392202421,-0.03907119079358363,0.0006765050327561673,0.04558158184099697,0.07039567908011425,0.03762373378243763,-0.08149978987381057,0.006745638449339944,-0.00786844084394982
PLTP,0.028678470847356703,-0.018801137206209597,0.026390152623363528,0.0229374351482919,-0.028386463070022662,-0.10943121774199643,0.06571273782818556,0.06036185036687176,-0.035966885484205346,0.034023253951816324,0.03518139289139732,0.0200810047575644,-0.012245574762713115,0.07011272710344793,-0.031159813973619367,0.0951360726237542,-0.001517551012308012,0.1107935026203501,0.0101333979635501
APOD,-0.08278485167405802,-0.05651859317565256,0.043710085050171876,0.0030300206470963292,-0.05250455948693716,0.05309282484877169,-0.03149331188889657,0.0030186652717529303,-0.0050292903992011145,0.019244797860663337,0.07894691799097471,0.0037614107843208407,0.2147129083444459,-0.007015387516470625,0.04562976517654543,0.012499008151593412,0.03997144930351563,0.0033207547179083955,-0.004003355306680653
B2M,0.05063667596605625,0.04014728219992298,0.009183798397498031,-0.016765770663399786,-0.01913649428466709,-0.04169388682299873,0.07541538847006786,0.058358847628259373,-0.023668725967898943,-0.00047245622658276053,0.05391510682542026,0.03880868161201105,0.03410385167994903,0.14928700496355157,-0.020781747588488445,0.0761349701366877,0.099683886358364,0.08627510795106684,-0.019083527327865123
OMG,-0.04284764258891955,0.050023275539557516,0.0286912468943931,0.0051938815099853404,-0.042690202110699085,0.059930537402694245,-0.0753733790476799,0.0096026609192284,0.02510832043903535,0.018309341101269663,-0.02440315398806175,0.06789057142115686,0.1174221687519533,0.023634389020102505,0.050806565006864826,0.0077400836646712955,-0.012151788285315171,0.07863417048448751,0.10687076589237092
CXCL3,-0.019573263991246745,-0.020084353705581603,0.07640949805934631,-0.024425267448001615,-0.015525718529856632,-0.04625719329870541,-0.02036569376031425,0.018240546888083756,-0.014452137347279294,-0.012043796466270733,-0.026008747430173434,0.044841729715599694,-0.07831260761236224,0.042541411791805483,-0.028576360940035312,0.005945781420467556,-0.043935455316286356,-0.008342845351924956,-0.011163006165836358
CXCL10,0.059663627995456256,0.04483779179822741,0.019365406878664195,-0.03984403441417632,-0.02387944960776543,-0.015670402650991146,0.0829260999740316,0.07072700583769964,-0.021953854407028996,-0.019139050098188556,-0.02873711301986464,0.09509144884249301,0.02674809930222529,-0.030972035288400413,-0.03849845367074023,0.005389680911868008,,0.07572599653492663,-0.012134681400155578
RSPO3,,,-0.017040437227167086,,-0.011094866273303102,0.05565297717349519,-0.02547050006726517,0.020839211488227594,-0.002963146149316587,-0.012585535185813892,,,0.01737281842167408,0.02255363083120435,,0.12604036463431575,0.019303379916706755,0.04947412161401815,0.005682532455588714
CORT,0.09479930030300994,0.17360750358894989,-0.027085821144042573,0.041455461754797425,-0.024881089538725615,-0.007863012777558392,-0.04408240688227113,0.0017608681314453837,0.06241960309035525,-0.033389034016344195,,,0.08571821465009757,-0.024163799955756307,,0.008705053992381622,0.11083755393396566,,
NCAN,-0.06981529270418854,0.040535755063555286,0.04397238899205743,0.009671239465920644,0.03306930360489874,0.08080808148127573,-0.005861754144809997,-0.017854907800246154,0.0245533042636887,-0.0073938887023446975,0.050184362101854355,-0.02093347746293983,0.14263168588243813,0.014605757645884914,-0.0018704568233122978,-0.05924195749044022,0.04229418146413847,-0.007101895566124505,0.0749121371370689
PRG4,,0.16064080130457342,-0.018865794757603443,,-0.01095015454589295,-0.018887136637065566,-0.022064373059004657,0.01194772860512319,,-0.014714571097929119,,,-0.023061528961698295,-0.03565516551539775,,0.002772298402166331,,0.04756692621592771,-0.03743999215914132
ZG16B,,,-0.01739577004732238,-0.01429630356132717,0.010281735876601658,,-0.023822036445297384,-0.014789775667179001,,,,,,,,,,0.01604357094008983,-0.020011449655348342
TGM2,0.03558484799131958,-0.051406566858214986,-0.03617817425213441,-0.04194559092638649,0.021889609580040086,-0.017558524808504398,0.07939889531199473,-0.027002915073588804,0.04584215820845699,0.04644931229013592,0.07841024622268512,-0.03518589906514446,-0.030316445070303497,0.08343720619221892,0.05260575154176544,0.040990615318015455,-0.06425470846793416,0.0704737288900792,0.007033614323025996
