,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
RARRES2,-0.021172592625068463,-0.06227392779598502,-0.06747515043376723,0.003139045344098051,0.006476416638907064,0.08407316801270533,0.01996866212013083,0.08605047598278576,0.010306740060818833,0.014236278794778167,0.015889909364257715,0.024003558386405853,0.025283497527011235,0.017245449970708315,0.12101171764342175,0.06160495645961907,-0.0013054552165775403,-0.043131333761065024,0.037656440373286824,-0.019837724920875453,-0.03851852307366673
FGF7,0.020600634089392555,0.00731212685600511,,0.04787927644288077,-0.006396081458547743,-0.0008337754657290873,0.05928101632982466,0.0692584966909333,-0.02678934780734342,-0.019468967508326534,0.00073445213293295,0.11111571166068648,0.04814748394771768,0.10555021119786549,-0.0884391499653459,0.06744847442558473,-0.0275591021013253,0.03472576181182349,-0.02621760435014759,0.053019909628985784,0.014691456471055147
EFNA2,,,,,,,,,,,,,,,,,,-0.018591294784598582,,,
HBEGF,-0.032370920815452106,0.05313085916449988,0.08551042964343374,-0.01587348693812856,0.020564982621634045,-0.03285527828149706,-0.01767300980411858,0.04360409266000562,0.011722587776454777,-0.0010952760057962771,-0.0789817382841472,0.047028572392809914,-0.001710787756675016,-0.07766114435245587,0.013202170067347347,0.018026521584049153,-0.00908744836605274,-0.015118853520490782,0.06035174357325726,0.019021307413195087,0.08374502323885266
CSF3,,-0.040244737036960666,,,-0.0025907619909148714,0.021346958396652366,,-0.019053967620968306,,,,0.010927576498215536,,,,,-0.0640184785916918,-0.028850014746430928,,0.01966140513949142,0.05842751519593986
PI3,,-0.040775757454391916,0.04354077545619506,,0.03475668555236252,0.024462612912513747,,0.01634995546080129,,,,,,0.027600788349759466,,,-0.09510359287469157,-0.08916076074316247,-0.0204095459600333,-0.03136514939784865,-0.14844386058080145
PCSK1N,0.006005835792311942,0.009271681046461097,0.005292506029807257,-0.055962818389153623,-0.0449597081780874,-0.00853640571617442,-0.01021163977521197,-0.019272706017947533,0.014269045196644091,0.02272894529650357,-0.003841022423438905,-0.029559329168506603,-0.059991919672795005,0.08725538172356766,0.030952476828569685,-0.025793044627069613,-0.011692059594174591,0.015601968941447792,0.004322017696388817,0.022524842417274815,-0.07910087144288591
NTS,,,,,,-0.041064483175063476,-0.01497192280755259,-0.023419618233939957,0.0002631020666718224,-0.020057020463390286,-0.021609081910030106,,,,,,-0.04052582948103463,0.16127581736032875,,0.01611736236065567,
SFRP1,-0.011425914521961874,0.024320548564564906,0.015824878764127078,0.011510510938396466,0.031384314907101564,-0.016589471966447625,-0.04556638655787269,0.026133610304466492,0.021705565705808845,-0.024585155139148447,-0.024760821503758405,-0.004875481296826988,-0.028134780175959162,-0.023252229283922423,-0.04815428291638136,0.1057808332958846,0.010937996873069228,0.004838009724157706,-0.00984017844092214,0.021117833103226843,0.020307079653063834
CXCL13,,,,-0.02915218527752117,,-0.016440378575984387,,,,,,0.09552294045070124,,,,,0.006953266779322364,-0.04776633612301507,,,0.028045133265860438
MICA,0.05423476163012008,0.07795870174321066,0.11668079979938108,-0.0060552096078121224,0.04783706348979257,0.025674323722424355,-0.0057792146151211775,0.10568870938067072,0.010420611675140272,-0.010080274698069675,0.021716771965075973,-0.023090296802359838,0.03870118072055909,0.00398195235679917,0.08082924036635541,0.03970857404832187,0.01035680622042475,0.06874240949213482,0.021373550267918293,0.0661705061124387,0.08732431106422844
TG,0.04067720479879248,0.01569148928192765,-0.03422774820599205,-0.016393586356969247,-0.011947007772977811,-0.03518563341771562,0.13330065191442125,-0.022996434198602932,0.010542891056084101,-0.01779216983100581,,0.007013445347328664,-0.026647096755323767,0.026349460916808988,0.006130319919217569,-0.03250749878420553,0.050489126727438625,-0.02789590759947454,,0.05868732555439101,-0.026746331735621666
ADA,0.010931883960238899,-0.022270160089132126,0.08748653249580825,-0.033866966727275516,0.06318854930331104,-0.04201746181068877,0.010826212948081239,0.11159564446760979,-0.013449961451453846,0.00113010408435512,-0.043822236774546434,0.062811488429163,-0.02051800003502441,-0.049212009756711916,-0.02218910767260303,0.030492471270124995,-0.0029503823259452006,-0.0201266248719118,-0.024523212634146144,0.06506297344469314,0.08310549627945436
LAMC3,0.0819704423259022,-0.004555812171777675,0.0899083148803478,0.03885922407193567,-0.029987263948218164,-0.07080112915076824,-0.012639845425991444,0.08066507994736721,0.01894485125660315,0.037666568128425004,-0.045535878442200944,0.006386883742688918,0.03352693454219799,0.040389923368336064,-0.025423585444754655,0.008098636947419179,0.007216844752749241,-0.005140005994629893,0.0025413413956185005,-0.0287848090286929,0.043393070707191964
CCL7,,,0.06775148899755026,,0.015250344153178394,0.04499390857843073,,,,,,,,,,,-0.026035828286761875,,,-0.03007159376266347,-0.029975449114434817
NGF,,-0.029822692983658052,0.020236332988305628,,0.07153026695209586,-0.023265929200283593,-0.01649122981927051,,,,0.10345373359826153,0.06112763823165283,,,-0.038288197464909454,-0.02966907800528305,-0.01572256777281101,-0.018341396504969132,,-0.005342125439377302,-0.032378972004111745
TNFSF15,,-0.03689439319445494,,,-0.004909710769723314,-0.016138355719187265,-0.020023968423331068,,,,,-0.022887183224520692,,,-0.01726736434259286,0.01639499149016704,-0.025382009008226025,,,0.012411811273133,-0.018772369292683614
HMGB1,0.0012806187318082861,0.0266159402972021,-0.09321998083701995,0.08383985760708099,-0.03698561460462215,0.010547672454418901,-0.017661322845858494,0.020812868288005285,-0.018597544114752333,0.006348544706316633,0.08179741993981242,0.061453562079790434,0.08798485050828238,-0.008584332568031346,-0.06329906453979563,0.025434043610652553,-0.09082706496321466,-0.013923533531060196,-0.024281984443319006,-0.016818601719363387,-0.12032503840298857
ITGB3BP,0.058991523446310395,-0.013568439946172071,0.031212049312342605,-0.044908860830422406,0.045083233552934095,-0.04191009012786908,0.0033037559651079985,0.09303592564008402,0.0006386840258187218,0.020956933462597565,0.011898424828573841,0.04134028488921758,0.0245004667421304,-0.022389893473383,-0.05305125932716161,0.025881828348182742,0.037035470512702943,0.002486376870829613,0.046596790728675,0.039491293283572745,0.0385688301402606
AANAT,,-0.041927758595601626,0.02980184367129583,,0.06482291085415934,-0.014541623669542689,,0.11700020682064394,0.0033375396945730823,0.10597808757633778,0.00583076530124511,,-0.00953824472153883,-0.072538288413971,,-0.020794263503327214,-0.022840767805084157,0.0073507293480452335,0.0038154551882658167,-0.031817000251859684,-0.042000001753856604
RELN,0.056094066342140904,-0.05142077231108776,-0.05330711414831503,0.03201271798161053,-0.012206489893789356,-0.025804998941973665,-0.0042968946809458985,-0.05043262111568283,0.02046304515304785,-0.040720678526446424,0.034683144000935626,,-0.026343917693468513,,0.14439402159023948,,,,0.01643279039965627,,-0.01388322238820396
IL15,-0.012426194946989553,0.051395092539422045,0.10431951828384932,-0.020885178211528136,-0.024460256052087154,-0.020359540216962606,-0.014248243944367536,0.07329597727682853,0.02518559814447563,0.05193990944992405,0.024952530155926776,0.05703685359848247,-0.02206943195467565,0.04146400750634014,0.09637568607894818,0.12912989601810912,0.0005316090105915904,0.05838155172646635,-0.037002021033291636,-0.04030409115580739,0.05698312293108295
UTS2,,,,,,,,0.046149040354421536,,,,,,0.09437346017877443,,,0.024537664376953837,,,,
BSG,0.046495316434531926,0.10056074840793473,-0.0649549869863553,0.07661585235806459,0.023402255557005473,-0.05278607396607616,0.004215239988233158,0.03215837801842764,-0.03767843987095173,0.011615397745504836,-0.05053787555636086,-0.09940574232196701,-0.0145327079292253,0.038393647798187075,0.008400789566784876,-0.022316738107129183,0.050467236058987265,-0.02894389666632486,0.031867951722684244,0.0703143900806153,0.0653540115333702
ADAMTS3,0.03993849828291598,0.0255656406287844,0.019516496613688438,0.004754649521164845,0.01667365952947512,-0.05303986371362373,0.04064645208922389,0.09507533487876194,-0.0005562299962483602,0.008746572642045904,0.01633598333189169,0.08081538663277679,-0.016802411476151857,-0.05842655357686019,,-0.024899013601458426,0.044944046119743064,0.0370557006318188,0.04138649685457096,0.12269800351348444,0.057711357975313085
CD34,0.015259526809145704,-0.024647349625181416,0.04632402437013753,-0.041069861275833675,-0.05541660746803921,0.005455233720704978,0.030768014072596533,0.08271339489706099,-0.06478878169135363,0.13898199016110976,-0.0666950158954666,-0.0071624006061064265,-0.02253152094962328,-0.07792278417570024,0.045763669131962254,0.031882872500351864,0.008589787631280495,-0.03102572346003906,0.01748100835493143,0.030972938796499174,0.05338627185265704
CCL23,,,,,,,,0.019933787067370434,,,,,,,,,,,,,
PLAT,-0.04533878841088723,0.034292640608125154,-0.0009316721681783558,0.04567478954960353,0.013878367756146604,-0.0632929587442831,0.02274051273237275,0.0678973737139699,-0.039415700073513665,-0.012413645857877154,-0.0645172973897221,0.05407386526534328,0.06736550994705331,-0.015488783641464426,-0.05206914943672332,0.09267477691702093,0.01938656606188966,0.06498239948734312,-0.02014332611131979,0.06483375670261805,0.050766284291987075
NTF3,,,,,,,,,,0.07092842184960706,,-0.04087797124821129,,,,,0.08673251696342528,0.10673402903206754,,,
LTA,,,,-0.012055894935926063,-0.02243398132578776,,,,-0.0208486780404021,,,,-0.022069434678936635,,,,,,,0.010308579041774122,
CKLF,0.026596290597850923,-0.007875477823975022,-0.05842604580437637,-0.02685403552138261,0.017604310720375563,0.024066099249935212,0.0026127877570534357,0.052255942156796284,0.0011016677276502204,0.02547976347093453,0.05866057346435911,0.08873570737799036,0.050569133380835705,0.0030618803631551677,-0.023405019325733883,0.021802528941749222,0.035579166780771575,0.09257502963364417,-0.05007274507448458,0.05620920348503183,0.05508076576387879
APELA,,,,,,,,,,,,-0.004496593409208381,,,,,,,,,
CD24,-0.006181748754081181,-0.059453412986782354,-0.0097400330479824,-0.0012573049873847017,0.06577011215675584,0.003050827064623949,-0.06307249189013715,0.021163877810887816,0.05057815098237488,-0.016608592512605814,0.042967738203166086,-0.0030773609273787605,-0.04907414510031463,0.0028066736044908428,0.0650774808134625,0.004830631283381252,0.01909425880206797,0.08014457909380844,0.006795784505341372,0.05167090190643679,0.015708106946259615
HSP90AA1,-0.05791528230220632,0.0007679870297862883,-0.021951072257171043,-0.028970830537222447,-0.025501279058065734,-0.03169598536936591,0.008496293024850077,-0.08190892067423719,0.010478824756298133,-0.042100522890325426,-0.03994626192991104,0.045152435802427934,-0.06009136517571416,-0.018359895614414812,-0.01065641011959539,-0.006840482071030913,-0.1606875128016223,-0.08879930186395386,0.02808370367381817,-0.05231247313619215,-0.11687486929756008
BMP4,-0.022744635845537126,-0.05436677927713403,0.05037369115793728,-0.012779955348711406,0.029166419969229855,-0.028220369761998734,0.020155553485364023,-0.021579907861940643,0.02795291103054233,-0.0103714599186386,-0.03240402752671912,0.052541437702227425,0.017587991145915673,-0.012263261424364777,-0.005276251545999208,0.08171803073471895,0.07922328295726642,0.06517040147979121,0.1113208393287827,0.028014208274873935,0.05001077866010951
SCGB3A1,,,-0.03244352653969825,,,0.06801135579527924,-0.018188135393895834,,,-0.01729981130701347,-0.005434308871611345,0.1338056671899324,-0.015399759662894558,-0.03916427221930361,-0.0513493376510997,,0.13345628993481673,0.04698794723250453,,0.01390404621336116,0.08191838986894662
IGFBP4,0.04825430595489394,-0.02319596342328375,0.08250439404639877,-0.002032006257428347,-0.07968155357996426,-0.05385110340424397,0.004945132658633551,0.05621868383839968,0.005868268865591679,0.009235970393572216,-0.013431030580830585,0.05975276489702999,0.06664315375247006,-0.09787766828371598,0.061488021458965675,0.006552785019174618,-0.056155475414993765,-0.04879737799887825,0.05679995725999964,-0.004792274337473095,0.03503166777512461
RSPO4,,-0.00493575988056951,,-0.01948973107331989,-0.03433913886166997,-0.01998695455526201,,,-0.024248281796200276,0.048407640616312746,,,-0.007625781078883236,,-0.06214812330671545,,,,,0.05343342418960531,0.06907524657416729
LEFTY2,-0.021881998612438322,-0.02971153279164724,0.11328297575138915,-0.012203959668462112,-0.03674692175764919,0.016093872391339404,0.035377723506256294,0.06575037314147944,-0.01942693020055222,0.041224200227778,0.002971064882259216,-0.025878306006333143,0.07533661041502673,0.023617753691886487,,-0.026573306446894412,-0.02210146989073605,0.016493015879026345,-0.012231647251157473,0.12445729702378078,0.009982899408690522
PF4,,,-0.03365495083714774,-0.0109664750117254,0.023061830077563246,,,,,,,,,,,,,-0.01704020880538435,,-0.002159221838576261,-0.029235892942901617
ANGPTL2,0.05269674692793024,0.03377779734838844,0.1159125724151597,0.004058001412329837,0.048636074078492526,0.02343075329364709,-0.004462517269659332,0.06320988401384203,0.025467714169938586,-0.013057031746196813,-0.042996727752106764,-0.057972612700933505,0.06425666144440019,0.05153962511503246,0.021943168309370906,-0.026775537162120798,0.06609447566740437,0.03418858310857588,0.0042040600426061486,0.008254996311235836,0.01708566682671055
LRIG2,0.009768715098288042,0.019303380200122136,0.02084196201710315,-0.004785716601398757,0.014128422397830834,0.008078635699357826,-0.038738460990806835,0.005338959004465545,-0.013878015491082887,0.02275268906252993,-0.01979310048590022,0.017383131080755843,0.039251960781301255,0.08196610465305477,0.08913997801892379,0.003514803883176778,0.014570139212238058,0.04021215439552313,0.022231956501167376,0.06588922510554394,0.09247175201332676
ICOSLG,0.035102894840060975,-0.05506142845927053,0.027939411942335544,-0.00843748306123399,-0.000960167873874037,-0.01674281496062595,0.029009707247751714,0.010566288401330066,-0.015160082877476723,0.02238238821637269,0.012312971781065002,0.018256747026823204,-0.003335104250882653,-0.051700273248398806,0.01868976040702345,-0.02861233051108029,0.027859692785462464,0.04137866825527348,-0.014324502945831872,0.06092050803336359,-0.05600792381428441
WIF1,,-0.05742231347118244,-0.04874027281672909,,,-0.03479614300198768,0.016842527430558273,-0.037646217468830616,-0.01871182472502219,-0.03255465827396744,-0.02787498676246073,,-0.03929902051898509,,,,,,,,0.020537999739621327
NPPC,0.060859294512258785,0.023313172638683224,-0.02965107213211678,,0.051456405769051784,-0.03486570221930635,0.0571943251565379,-0.037971675321212005,-0.012136196234494719,0.024937749776951047,0.004781215431010454,,-0.01805811817902855,-0.07496664516573955,0.08412173874023159,-0.024898965781411812,-0.03886679649632117,-0.032241217435480446,0.006660835163383009,,-0.0454937429708067
LYZ,-0.013998441498064543,-0.02492971750621866,0.07695267815516475,0.04343845382929159,0.0026151319233864126,-0.08854985258591906,0.03543107177066551,0.11071822248257428,-0.007601232154582935,-0.019978149974327924,-0.05252658754342119,0.07307761949037399,0.054555940142141046,0.013519206475830993,0.017791381807694046,-0.01131781473789639,0.03646662121973407,0.01242100445216937,0.05393046965553894,-0.03489421832814723,-0.02027466434063994
EREG,,,,,,-0.028126387353839606,,,,,-0.022229444919310334,-0.03026063979713318,,,,,0.0048905635617294925,-0.04661653644690812,,-0.017382357657892283,-0.04776363101265095
SPTAN1,-0.053738999435127076,0.06393851641536764,-0.0009085534434867556,0.008536679272155802,-0.01620481779167226,-0.037234577916626106,-0.008868161507197013,-0.016352273132655953,-0.04672757833924791,0.028708691575986406,-0.004144750104345006,0.032557329721393885,0.029310218574111955,0.10135511179340898,-0.019239882930726652,0.004803567009055649,-0.0032988383515731795,0.009232090281301885,0.0239424942247803,0.043764294274377544,-0.016211784141806122
LIPC,0.005214343633878947,-0.0185086672582381,0.019031373462276523,-0.016505130991225747,0.014377609996356186,-0.01935066167401573,-0.022095372917352158,0.04498144909899064,-0.017972584923742038,,-0.03981253069297259,-0.017156231129227435,0.02671404897994769,-0.05404829165012117,-0.03827680307753512,0.006994272484982636,,,0.022154853329868617,-0.021549530316777064,0.009108971496187303
COL8A1,-0.03770071914070596,0.06904793919912694,0.09403829136646623,-0.00770353718029819,0.0037753424540361673,0.027205377108667037,-0.019528974351427465,0.05317999333251389,-0.007884215178597278,-0.001407775143920972,0.0025908248519046695,-0.0329757166602839,0.0639805812398918,0.007367802416396842,0.02916320140894339,0.024526939571028354,0.08751259731974698,0.04113800295996645,0.06862120541466789,0.06649974826274418,0.09434663737309139
GSTM2,0.00724634045053629,0.02502777409735343,0.042448111203306854,-0.024030379176386528,0.004211747312994383,-0.03918216161091971,-0.01204880881821647,0.04997928591187089,-0.03781030548103841,-0.024970474666558034,0.02732751032596911,0.029410042175939472,0.001357923990765407,0.02236104712253963,0.017127456985884068,0.016665434002060844,0.10815862158361916,0.05876493363056245,0.00651901450478814,0.0839961414117362,0.0387232546709297
IL4,,,,,,,,,,,,,,-0.02786087543753785,,,,,,,
SPX,-0.03846517193760703,-0.00692425700661782,-0.043189035961039,-0.004527160171729915,-0.01814719259410275,-0.03880957459577243,-0.026423519248158712,-0.04003064894656225,-0.03403046771115121,-0.04148958544934151,-0.016643605276158605,,-0.03099076931686408,,,0.1187654796205934,0.00848977307762463,-0.0017502822828777786,0.0030352164415199646,0.06890394049308579,0.0566994158653738
MFGE8,0.08403388969899889,0.0007801869516795161,0.01617206024490748,0.027337013291689066,0.005141655491558906,0.054515120925437185,0.020375241571685517,0.03478625159471551,-0.02419545513959392,-0.03150631972319551,-0.00010251563618366825,0.0454900485057573,0.05253605782051188,-0.05675730106830785,0.09057980026906831,-0.017173535064859906,0.039177328437436036,-0.04399800730967046,0.006171036082955353,0.04839563804097111,0.023404930179795766
TGFA,0.0523309896138033,0.08462734662888792,0.015489495743569302,-0.007463596238198464,0.008220605609032214,0.018427786826995488,0.016929974899236228,0.010270809623219919,-0.019151391594582342,0.023673889529633358,-0.00857996511906697,0.028862715410196634,0.027760011960018347,0.01943734757907297,0.02314184524056358,0.03404340745108035,-0.013799622603453623,0.007519234415257663,-0.028560102167565413,0.03789592041316076,-0.006989247661178378
SLIT2,-0.022744632206054306,-0.04017376453265882,0.06233433795442346,0.021497583485424552,-0.011606772334769583,0.013659702077159597,0.08874632183641167,0.04153277424176151,0.008479129085088513,0.03120021518077441,0.04129132423236068,0.012157052009474045,-0.035861785506441334,-0.040709342103268556,0.13394109165593573,-0.0033892939839215695,0.014462873731103252,0.02513003686355927,-0.03018338732714697,-0.001415907852288712,-0.029850402650672403
PLTP,0.012351545078333526,0.01856603738297379,-0.01757083548083562,-0.005410177232286379,-0.05619748964700721,0.004560153034436524,0.0017983388014422349,0.09117000121918047,0.009540200742946897,-0.01852255065521031,-0.015842213430918635,0.04779434636476662,-0.0075541979730877305,-0.021995541962920587,0.034779808300074974,0.04732542921187312,-0.04252385570772818,-0.037964698524338085,0.031129461602463906,-0.020388948873959305,0.06472502040780133
APOD,-0.030253562319680342,-0.025156194925865027,-0.04154645583483596,-0.0008515216357687919,-0.03210258947182803,-0.0328157331759401,-0.07240384473058165,0.00502886831693502,0.015189753594209245,0.041068117619767655,0.07661208519678714,0.04281243506914351,0.037024354464918606,0.009478338975509214,-0.0342474880693247,-0.040021649314485014,0.1318285912622677,0.016342287086062755,-0.02596618289241966,-0.14402077924574155,0.02845713409812568
B2M,0.08016663737625677,-0.02476136423380162,0.1298601461943308,0.08670578891933164,0.04957614625944131,0.00706951282862933,-0.02068759006437041,0.12111593262596719,0.008983055934063582,0.023217169130745043,0.010233616365760416,0.09838169974006264,0.007148050934740305,-0.04033624939996068,-0.004900404346986004,0.007437927420534394,0.012855460139352395,0.043340998828844575,-0.0010936991044626777,-0.01732270791387348,0.00824726346257446
OMG,0.004085141026655426,0.05200698200897046,-0.06394579356766361,0.03673946970582791,0.0005961787268885589,-0.060883179641577134,-0.09505211795146216,-0.039778483776253454,0.010559122455513653,-0.014728281309432222,-0.023932378927415815,-0.01916422944730027,-0.013713924251961482,0.011391547486474744,-0.049537646583925336,0.009938914090211182,0.0991255632625091,0.028914489146019122,-0.0011418131490831176,0.04203484782764351,-0.06517101575247035
