,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.02154373976447248,0.01372719525201168,,-0.04148400490683837,-0.00023772608157673387,,-0.04515382233753789,-0.037933198170401,,,,,,-0.01934373508652508,-0.03453034389851641,0.05147357836707872,-0.003881012555063648,0.028580684732537616,,-0.0021769204138971693,,
PDAP1,0.02941650072717838,-0.001001649623647668,0.024033677366567224,0.022336057715517967,0.028499617774823793,0.0012841108450085356,-0.04103620074552469,-0.10687850200184043,-0.011415237095038019,-0.02376658560804973,0.017395972082769124,-0.05432645471480775,-0.06084760134366487,-0.052321985486584295,-0.11212060047709066,0.039065952030668906,-0.03791612548952438,0.033593742311102855,0.06419926758503186,-0.1033330274036645,-0.001949650369733908,0.011660498341813607,-0.024223898795094657
QDPR,0.03430819942841695,-0.00677621118828254,0.017471880012100573,-0.056385927673284354,0.02090837921639081,-0.05155174670512533,0.019282802969281303,0.07598696989523179,-0.02465798324877284,0.030395105707953826,-0.12833901925636712,0.028940191545421216,-0.002933453289648924,0.06219315515636508,-0.05140661536291513,0.02532843926505317,0.1592127695677344,0.0123885099564685,-0.04707120979218535,-0.08140942679974238,0.011005125132848601,-0.0952862997788344,0.005957885986102414
POMC,-0.006254288537750387,-0.03880660954962552,-0.011616090188227707,,0.00824546219180846,-0.017807895119975797,0.05964332388428493,0.0001593180748815562,-0.027985601139879752,0.013782847837351099,-0.013155441168620588,0.00022871390020540104,0.027712630187669302,0.024706586340353623,0.03135458669139842,0.011302399385168478,0.05355426629683458,0.009087722949461979,0.009403746805005796,,0.07447377269575246,0.04862808789207865,0.08757387452163704
CCL18,-0.036800102949672384,-0.017647885961759965,,,,,,,,,-0.09809003442964868,-0.05643540571140474,,,-0.03815053832125371,0.012236301339976519,-0.04863438050701294,,-0.03876304681107517,,,,
CCL17,,,,,-0.024044642335659068,,,,0.017720637994274816,0.011798946116436988,,,-0.026693834312390075,,,0.022776360705846026,0.011641653620567651,0.07975691045999693,,,-0.012751741125937003,,
VEGFD,0.01944847236872904,0.038354052559898,0.09333298213334253,,-0.015499498684951873,-0.018274899101858536,,-0.03871008360513693,-0.032048650661880916,-0.021256059660412593,0.034499911645770154,-0.023122253950229616,-0.028608609029708024,,-0.04298084593818167,,0.012014963907260666,0.0029337296382247516,,,,,
TNFSF13,,0.012535482445297653,,,-0.016585456148151875,,-0.010724688196552588,,,,,,,,,0.030235115562329856,0.01522776292417653,-0.0327428596940973,-0.00880254180758399,,0.06467597589437167,0.03480860036238841,
WNT5A,0.026826704315973015,0.04401004567504507,-0.03861650985245133,-0.02857155616252143,-0.015244549157500332,-0.0479803232877926,-0.03256672941041286,-0.03320598339910541,0.002016169458744938,0.018984096452728336,0.040713159311609376,-0.01059162001294756,-0.055167062772842855,0.0351678786838887,0.1295149100651782,0.03752832759117221,0.05973753369137007,-0.040068513778333516,0.07337550727637981,-0.022886138151208536,0.1389027768392813,0.12628859835213255,0.07912170539992386
CXCL8,-0.09825064823882891,0.020242786578650467,0.025580273136019047,0.2237805145515538,0.12234853086725438,0.1672714808804901,-0.017711233379168915,-0.02916017171072415,0.023490977017864227,-0.019794566999976993,-0.05286398212918856,0.011902941034126445,-0.006001819208164777,,0.006986165494975448,-0.1099754313575124,-0.08724828408736435,0.011298988452328048,-0.019709958303032214,0.00013856941271474655,0.05048381909641494,0.17369004838061228,0.13371891188605572
GRN,-0.011976790888569263,0.03506973378502599,-0.004715305899452111,-0.0837174018286348,-0.022584686432363034,-0.06319286900364085,0.006080176241218843,-0.06560137523059452,-0.008615313542397349,-0.001963597915089366,-0.13554681675766614,0.02102351060212049,0.0710170626035771,-0.0041012573543373135,0.13826541626366326,0.12162896907684805,-0.0790689797771211,-0.10054502987432748,-0.03212316947884922,0.12795918936747594,0.11749023245558986,0.024693379399142835,-0.07596629320632621
MIA,0.02595749120785936,0.023483782184554148,-0.022077750038801962,0.08767350815346908,0.022927981356927,0.05259498343162791,-0.03927369976289306,-0.028701593252385457,-0.014166123720985184,-0.024174291379236604,,0.013130451796271364,-0.021041382620695565,0.04974661465526372,0.009218370976367287,0.07469233700029165,0.14814468761072402,-0.08171077506524582,0.04929150070904584,,0.04031389109075767,0.02057973265546813,
COL4A4,0.036489104197318184,-0.06266543087172295,0.008887199537245804,0.06413021572787186,0.017774855359187876,-0.0312652085281326,0.07780530230572655,-0.022770033558754642,-0.021969726489381343,-0.04061088699949961,,,-0.020289378995981447,,,0.05167405515043948,0.0007221092981955163,-0.014832146098335013,0.015986172624302394,,0.15313087236720999,0.08383574674109912,
TAC1,-0.0038067091125478522,0.11181181639893896,0.04065267433817168,-0.11809253721793771,0.01686206568599086,-0.013102369435400678,0.016830562095859453,0.04542630385886133,0.02848077870204307,-0.022123943957560923,0.1635604497831901,,0.04844298003007024,,,,,,-0.056974167539474596,0.003527654170470978,0.05494946744501171,-0.04242325575448061,0.2270224489938663
RARRES2,0.016686566214610125,0.01545167112584451,0.03983268947321106,0.029632779629624937,-0.009340657182882982,0.11343990653967807,0.03674562040268571,-0.07551970103527915,0.06206408585062001,-0.05033652134469767,-0.051922604982433625,-0.06252076627694385,0.020489782062962328,-0.009814647191086302,0.03782637298305441,-0.024002693795203037,-0.010000109214390951,0.05449231137982608,-0.002316370865254411,0.06527514124576754,0.10630339140551337,0.21628004681113414,0.06122791340123168
FGF7,-0.03552531942004833,,-0.009692897052290142,-0.05084633687528774,0.04097652022343505,0.049452075707654274,0.07613272378809505,0.0027335999165422355,0.024171461644155394,0.015202640269934202,-0.024405722733761955,-0.00793423630269357,-0.014863241987956924,0.025786081878796472,-0.008804061216117027,0.023375524468471805,0.005685098110126327,0.018454040562295916,-0.01097474339804565,0.06034862239454543,0.1268508734515617,0.037102375775226966,0.019776880172530358
EFNA2,,,,,,,,,,,,,,,,,0.03240836181011675,,,,,,
HBEGF,0.014243712526841985,0.05581908031998436,-0.019938765090510804,0.09994486425862574,-0.006883270211092257,0.0770977146613227,0.03216927233472445,-0.021575066852957892,-0.0063927627149972825,-0.03270706733096192,-0.07336870343280169,0.018316035852998565,0.027897850376211192,0.02983964028447237,-0.013543159788987904,0.02429701662251349,0.03593404198190112,0.08876604423626555,0.005629868633130345,-0.02735027953190364,0.03302136155839845,0.20491097772700767,0.02935475245991849
CSF3,-0.06441505346527485,,,0.08993095083733026,0.022093566411433535,0.2288239869655913,,0.08602078250918156,,,,-0.01924037130834101,,,,0.034834434020945465,-0.006390684389768833,,-0.006958597620843153,0.042241396164262604,-0.05760585045954028,0.27299366480271386,
PI3,0.016814933815296126,-0.03305666658624137,,0.19736867407593311,0.11724117715011499,0.07906800697882028,,0.0009639182578097095,,,,,,,0.035699404772621186,-0.09259623611836157,-0.12173642558688227,-0.035940081279157876,-0.01211309478319046,,-0.005411447876166018,0.2571640414911565,
PCSK1N,0.051342339026119996,0.0172244619292495,-0.042276706032757155,-0.14566157862428344,-0.08602110851414535,-0.05444186446416878,0.03133998679627101,0.027422610259552206,-0.03336900767336903,-0.062271313050427844,0.2329867919898198,0.004817569987044884,0.07235819106706527,0.05968894532725315,0.0687974003080147,0.07462052841009821,0.015221325116542611,0.004936068783081242,0.24711039527188672,0.0325920355676359,-0.0237561306200471,-0.16065762166173728,0.12900437662698216
NTS,,,,,,-0.026020403669720735,-0.03048531178132225,-0.029609823993505268,0.058480247152895945,0.007182232207470702,0.0076096946351677805,,,,,-0.012613332356805663,0.05229900174854642,,0.04064013033513194,,-0.05717507444900692,,
SFRP1,0.01798052489088452,0.04173754056955725,-0.02588526313471964,,-0.020979879849620832,-0.020848495086163477,-0.03030327770456383,-0.028114390405471368,0.027075566570466503,0.0024507227625765347,-0.08593673514104037,0.023618723586709498,0.08535096322195529,0.020959552363822517,-0.02484626609109944,0.139852069029236,0.10327107709672388,-0.08356701852095932,0.09535517126720391,-0.04928506836268509,-0.008999287539337934,0.07211710885880522,0.01270448916282759
CXCL13,,,0.047229692927038276,-0.03912273991633588,,-0.020661124877832615,,,,,,-0.003400951709948695,,,,0.01009769550858992,0.03901975265748484,,-0.008571126871970728,,,0.16683262005673974,
MICA,0.03047532843617018,0.005188100645497407,0.016316920113990923,0.010672924253949126,0.0627599770312364,-0.027992398727018294,0.051826814005149,-0.007634077976896335,-0.018443884526935746,-0.03846933018563678,-0.03376879995428501,-0.047533020249674464,-0.059348359895805454,0.08619258197652652,0.06890287160350546,0.033991597392598556,0.028222699573872276,0.013451545847295581,0.03707809677370118,-0.048811831025831434,0.11485184139635639,0.07194122697808109,0.00915926150873996
TG,-0.0020993188039486496,0.03716840231362328,-0.041813013092180155,,0.06608527900658219,-0.005046383169333242,0.010317887930163153,-0.029074785177841258,-0.030305364591225264,-0.006874310847714595,,0.027495046099133273,-0.014820920053683252,0.12775411659053393,0.10142915839222481,-0.008072418425525103,0.017795201299569574,,0.011684779665412898,,-0.0376492878288583,0.04099756313971121,
ADA,-0.009443436027576083,-0.007150014460486176,0.040111278354892754,-0.042747735749866574,0.0062711379303957765,-0.052804624997403585,-0.0046317012092504896,-0.04026724764497635,-0.01788398054088327,0.01737122635144283,-0.09778564519172597,0.006941236496936343,-0.05558275676586809,0.07984827691557582,-0.04965499179158108,0.023437963217693272,0.03490965961918849,-0.08368138709267568,-0.03374641620445574,-0.006214754745046149,0.1438222381319991,0.10105608569077608,0.18673772774057987
LAMC3,-0.05457302125924091,0.012191797423655606,0.024647125604289825,-0.023148022852070092,-0.01609429745386672,-0.05692547701543273,-0.046017589150831,-0.06731066545129274,-0.01065159573859674,-0.009754691035205956,-0.07083812495053672,-0.03159358754969409,-0.0036835471322118154,-0.08154685869787485,-0.05143241498551685,0.03226941895305146,0.07875071797341025,-0.050569398638642966,0.03641364632335599,0.10201560122430699,0.10633074504491859,0.028089095249274353,-0.02629314318975113
CCL7,,-0.02567474045486595,,,0.09191997900954016,0.14905441167925254,,,,,,,,,,0.026718365553144854,,,,,-0.021736027791752377,0.22925125121437384,
NGF,0.03442636355618289,0.013017762670983344,,,0.10029725700670805,0.07328528994956834,0.01490714685164912,,,,0.02498796247983683,-0.008050045622523304,,,,0.045108490024379014,0.03340184894522303,,-0.01519843805824612,,0.1075172910986575,0.09435448332067874,
TNFSF15,0.06199783850520651,,,,0.1907466095350175,-0.02028156354769631,-0.031438195185478135,,,,,-0.035265149435317444,,0.04706989681794707,,-0.016235404106426855,,,0.018575443488301712,,0.056827998699197906,0.1397383576199376,
HMGB1,0.06969838199369695,-0.01652991349497892,0.028588813856422157,-0.1182597014267275,-0.004568853357536474,-0.04548878997806334,0.021831369371479267,-0.07007222203826113,0.009329356719049732,0.02916064586900572,-0.042398538949212625,-0.00663596009242457,0.029723446151577078,-0.04125418863507789,-0.1147229151680453,0.02829636730075875,0.014038996223228985,0.08893232346674887,-0.008929263438025293,-0.028248217754992307,-0.09571492371068777,-0.09087038133470207,-0.007583266204120365
ITGB3BP,-0.09302894307437222,-0.02199101174317391,0.0030076889798629964,-0.06678676396622396,0.0026766046615373396,0.012869104364760074,-0.01280676830428882,-0.012158854916813623,-0.0077587526846005245,0.08515255881657659,0.018610052052034233,0.07504761286765906,-0.07373731567311265,0.01438270096771966,0.06340314233769029,0.03109624563981396,0.0603909349076347,0.01907126515630807,-0.027905612183636117,0.055870786671619065,0.07683192731368746,0.014044310633562158,0.05611045291217289
AANAT,-0.0005623717748928436,0.023272299022484375,,,-0.01658545791828604,-0.01827490171070337,,-0.021730063955896054,0.11679621787257932,0.038417775373211095,0.03197654188056298,,0.07291637034662254,,-0.051955789555605016,0.012574150036043803,-0.011670065525886616,-0.0523227708754423,,,-0.03951447604933332,-0.0020994916884263617,
RELN,-0.008019671628419997,-0.019482823618926056,0.02971593772851645,-0.04259684735867993,0.043954838342555605,-0.005794843546913885,-0.012781403058537167,-0.023352143379086192,0.006837362811630222,0.010682380893612755,0.08373479002973394,,-0.039641689207409216,,,,,-0.011485525137938064,-0.027534723592607266,-0.05319866677769338,,-0.026406199169429826,-0.04045492311636265
IL15,-0.007187262488364979,0.021945974940815384,0.014655992278557992,,0.014625561158421634,-0.03638328540105568,-0.02901178189091831,-0.049936389307479144,-0.0388993731452304,-0.012527323535745923,-0.03884420090043013,-0.046723319839584145,0.006739424920901335,-0.025021206203514442,0.03483853076614237,0.012435049405109234,0.031468030680841995,-0.013282239123313857,0.011106995957231738,0.09418152206457198,0.14959547554201144,0.12530888804834328,
UTS2,,,,,,,,-0.04153112025839771,,,,,,0.10726278944450204,0.044752180618512064,0.09987542564093418,,,,,,,
BSG,0.04982317477080411,-0.02991188221451377,0.0104010189413536,-0.022837841756744026,0.03953252194317456,0.002785147517484719,-0.02784607980147039,0.017011144881953603,-0.009072844611793723,0.006942923962560808,0.1292105231102357,-0.08317779697869557,0.004490275857963759,0.07851431794675663,0.07485662727727607,-0.006221957257852095,0.02578713648811724,-0.06799503230597549,-0.034170126491032286,0.042631075580950153,0.13728486466643106,0.11091741368061045,0.07761937005149246
ADAMTS3,0.017211090768690155,0.05311040683494261,-0.014753015969697372,,-0.005725259948399069,0.024126698712766143,0.028444528139975393,-0.07821137391385387,0.006641056837817743,-0.06024048864849854,0.02409123095613192,0.022898790296641287,-0.024776495718529776,0.045088807365251726,-0.053553072772596695,0.03451313756543828,0.11694012722377777,-0.053715698617873696,0.14754067612169347,-0.03568026180712655,0.05155550962791129,0.0844633059778571,
CD34,-0.01965735531643642,-0.04249543268312946,-0.0077051127579385315,-0.029321789660290393,0.0490312317307495,-0.07616308714000707,0.019765958297995156,-0.01668983342908576,-0.0032370838984876627,-0.031832043661949874,-0.08038601931684448,-0.0492007263366131,-0.023219122225824135,-0.04924100904068559,-0.033071150712693044,0.06416246993226421,0.07681642855653198,-0.015506722076361779,0.01982734387344931,0.1614856110539121,0.08873600222880354,0.0689809268504973,-0.015899505546685965
CCL23,,,,,,,,-0.024725363361194626,,,,,,0.03490909425368235,,,,,,,,,
PLAT,0.08889431662110997,0.014255864820482854,0.05358405825160725,-0.14120278407568032,-0.07945857673381762,0.02398804508570284,-0.021491859609681585,-0.030508111522897174,-0.014536896613994491,0.034474978629066476,-0.043470939492606685,-0.07547546949503821,-0.06623631855798434,0.004663299087820386,0.05781210979316218,0.08398395725366092,0.08051610403097516,-0.027126548294629,0.11407151079578107,0.03824056646923013,0.06664072770128228,0.00020736672191322132,0.07541492557148897
NTF3,,,,,,,,,,-0.01456172570367424,,0.08551359903285699,,,,0.06032865214092063,0.13415260474205803,,0.17250388148987908,,,,
LTA,,,-0.03074942125641255,,0.02070897612170454,,,,0.028250294086727974,,,,-0.022283161777869716,,,,,,,,0.04161782430189476,,
CKLF,0.0005145314048761177,-0.08336161761001391,-0.047255158292143926,-0.03244906734819353,-0.027938344868729655,0.017157195088461346,0.014865101304448732,-0.07031315503594586,-0.0007870618442166234,0.006587905181253132,-0.09549100811791127,-0.007758571376469914,-0.0213768056282765,0.045407975113023406,0.01785985636760794,0.11811482560771573,0.019629926334841882,-0.11637304189819292,0.008972701509264174,0.12459658851327353,0.05414790957350906,-0.02783250817895487,-0.057329047643377644
APELA,,,,,,,,,,,,-0.05446216338112571,,,,,,,,,,,
CD24,-0.042777073798669504,0.05573584497880282,0.042062309666461774,-0.03904424533077219,0.033828894181771485,-0.10639959650908595,0.09116077504616085,0.01257961868275747,0.028137581873065132,0.0656721137273992,-0.02461105546588327,0.11887345086243116,0.011228067555429364,0.013630939954778022,-0.07588962201094045,0.13710702934707514,0.05016601510094081,-0.05839448933016234,0.20468786265553982,-0.029152635074606855,0.08980783665521816,0.1501499104953812,0.08084835784198982
HSP90AA1,-0.007192043439501378,-0.00589242907061209,0.003457007453742635,0.0981612714533028,-0.0855357664742906,-0.008876790683964039,0.02083897086844696,0.1081423672228622,-0.0007128766452614623,0.06723954140167195,0.18898738937889478,0.02651537869167581,0.039686418687842874,-0.16502588352533692,-0.025922061915116548,-0.14753787621910966,-0.11076673454176945,0.10767739933986667,0.06565713678276103,-0.039147320148051536,-0.10352633298780765,0.03469468256667904,0.03747846236984713
BMP4,0.011951224518477292,-0.01950810095301111,0.006920094801333682,0.042659250864294944,-0.0003783825753661087,0.010648618551711918,-0.00430292406021989,0.05921306503456449,-0.0035749356567864143,0.00448532389694377,0.030191801848507456,0.07578837028056958,-0.0282979672337779,0.05636197980274714,-0.03926714685815945,0.013805402607711011,0.050096380911414044,-0.05909806347362617,0.014960158675691794,,0.08944813773912426,0.13365592358546344,
SCGB3A1,,-0.025611452652057703,,0.03025645399055361,,0.11254780919746808,-0.026823732054146048,,,0.036206352984807094,-0.0018904235301658644,-0.030636049118091754,-0.023173185307082032,0.03602325679570826,-0.015311413094954858,0.08016097206777172,0.0036339749183589894,,0.016563370457515714,,0.04912198744274423,0.07760544119153608,
IGFBP4,0.02333396541444651,-0.012566146785907359,-0.0005732348049155025,-0.02768577637759895,0.03779973912832531,0.045657055144509406,0.01067485006974725,-0.06880603102029004,-0.03958316396963125,0.04472504594020061,-0.03846397012174205,0.02409808144538214,0.00927570189123031,-0.11270443539892998,-0.059718183210476866,0.020128514181456086,-0.05827971710136198,-0.06629238401257648,0.03253561086368492,0.04456458235577886,0.14690767450850584,0.06888639218273748,0.07048351526336394
RSPO4,0.05979305212130829,,-0.02807849968570047,,0.006685697621525698,-0.025118215014650766,,,0.04613100081164138,0.034833002344923376,,,0.0005126657165956866,,,,,,0.06469975091961495,,0.010239491259226944,-0.019858258264939747,
LEFTY2,-0.045310722340428225,0.06704055631400233,0.026415511566865165,-0.0752639151413474,-0.014398958746666649,-0.02924170705780943,-0.016887387230688812,-0.06175134854276111,-0.03739757561181243,-0.009839176546807498,-0.016175803114103323,-0.03652653835226307,0.04667386643627261,-0.020624104307945,-0.03887566546929385,0.027045127835931975,-0.043849566290574994,-0.06506067457891965,-0.05283727036011161,0.043568909682095765,0.09652849645551878,0.05432753712147528,
PF4,,-0.009242342508660264,0.009811110911427513,,-0.014281741651843665,,,,,,,,,,,,-0.043962076706177564,,,,-0.045848026192023904,-0.0375502521083867,
ANGPTL2,0.012302657136533592,-0.03131314969184891,0.02692743687062153,-0.15468052307147073,-0.049466545329100796,-0.08923254374399611,-0.028923808874363428,-0.0771582493275988,0.04761950585267923,0.009996578078543714,-0.07761385390546922,0.05029105973438074,-0.05324178463979911,0.033386887670830784,0.04261578016295896,0.13394370246255616,0.11042593759854179,-0.002879602151689125,-0.03780863656442143,-0.04152235637172984,0.1228488768563929,0.03691970853741296,-0.036182767448254875
LRIG2,0.064644893201533,-0.013054103970254284,0.07752329740586193,-0.07977734834300701,0.058799207690489595,0.013628541646270998,0.05569899401433949,0.004520080398285554,0.04724188002735569,0.009158520780870417,-0.00515564932892783,0.02737825831555052,0.025061076481044033,-0.03421601174632956,-0.03780469622935096,0.08836127738531888,0.08351324110449806,0.0065812476410168005,0.003171012041198383,0.05923359352387028,0.09199165604595584,0.09565666952860276,-0.0387090434204958
ICOSLG,-0.005963734293370285,0.011840660684525392,-0.03269344468985876,0.01404726054415718,0.06577014781716263,0.06023460074690714,-0.012122919327079575,-0.0856036406336901,-0.04671008596788229,0.007478729170995411,-0.05414592546198091,-0.031178027097261356,0.010128331512074156,-0.005592872316102513,-0.011059738705663636,0.12371295724701946,0.13125418290696636,-0.05021511398425568,0.033136328685103265,0.04320184077315764,0.0939579967938028,0.0537927727225598,-0.012110967995778954
WIF1,-0.002881658904786453,0.008953602393138832,,0.0537663343397034,,-0.06980923726768463,-0.05137315254703677,0.04764831965361155,-0.010917017579585384,0.030913301057218793,0.09766480773561613,,-0.04976128212571367,,,,,,-0.014061160116310497,-0.03157999622864423,,-0.007588280207528475,0.21679995606024496
NPPC,-0.022020706421297116,0.04454728996826951,,0.017193150938519603,0.01779441089132757,-0.007324374578530952,-0.010341801989725957,0.005613236596020942,-0.013939560149049282,-0.02833884645410489,0.05757565214986727,,-0.03485786502549798,-0.04093159722876664,-0.053695108129553054,0.06929155749780651,0.04723869176598467,-0.049639050222092126,0.06388501840369328,-0.053904435240344946,,-0.0030802582022117398,0.2640505138072305
LYZ,-0.08791992182746736,0.020981039169803848,-0.00997880376162297,0.004837133524371187,0.012254412778536528,0.07808835928885374,-0.05185604364541492,-0.05459802296777803,-0.05867548466589063,-0.035015622609900925,-0.10451687081513189,-0.07067918016129991,-0.007983507422928929,0.0424680547507171,0.12026255956534912,0.03142791179023264,0.021465444566837483,-0.07640797539655435,-0.03500330808302583,-0.06320583222925992,0.12593212184915448,0.005392613029242445,-0.07233968224663427
EREG,,,,0.10695977843424695,,0.16473127299252782,,,,,-0.020836964523788436,-0.0009546582889799173,,,,-0.015016255723020023,-0.010319311068339226,,0.027736774247529843,,0.04017003114607812,0.05429514147562869,
SPTAN1,0.0970909724285236,-0.02112282620850674,-0.0015639870486341993,-0.1890256223750195,-0.06901203358689255,-0.1086646861777844,0.023837717959079678,0.06806534576512384,0.003305492211974142,0.027008287915620224,0.21386729911852959,0.01652207747120842,0.040878625995946764,0.005819804227829629,0.02176096079994403,0.09902662937107903,0.07731766492758022,-0.02739636672960069,0.07384447051722833,0.12167507233839153,-0.0630958536599178,-0.062017196898899445,0.10216970803061784
PTH2,,,,,,,,,,,,,,,,,,,0.08434110228180194,,,,
LIPC,0.06464095939321267,0.048876215160366616,0.05838400153679648,,-0.025665353414673277,-0.024318566355859578,-0.0449898347038147,-0.04237647198185184,-0.03609993761659213,,-0.023241866895986136,-0.05789412965482241,-0.012975749651146784,-0.004460262563472706,0.02041430551101252,,,-0.025080316088201677,,,0.07813076793463437,0.003920622911411192,
COL8A1,0.05645500494442878,0.06897211895313278,0.004527369308109253,-0.03993672808147707,0.047507937359722495,-0.03783111301225594,0.01101338257298117,-0.032865338254140807,-0.009382216001833454,-0.008745133281276586,-0.06791182527784438,0.041598529453620144,-0.007091717948446754,0.0628432991899366,0.023473483635963223,0.04790012182247566,0.08970249071647775,0.07902467319435647,-0.0692067301755646,0.13382400855049287,0.034757108825077765,0.09708497956295352,
GSTM2,0.048825416855072086,-0.0263474116626135,-0.023106524226451697,-0.010658359669631091,0.04774258099435228,-0.04924141681318667,0.05288344833997617,-0.01497041541812056,-0.05473745690469243,0.024833230242860434,0.06382779833125665,0.014727518693530497,-0.017008703628630613,-0.030458423566161186,0.016094787150512248,0.031224236677413628,0.03445347052821881,-0.008755053971103864,0.05182635741094842,-0.055641273436893436,0.0008214864940139393,0.002299828453253727,
IL4,,,,,,,,,,,,,,,-0.0054057337940128,,,,,,,,
SPX,0.05380093022073261,-0.01934696512134006,-0.013549852138445426,,0.022009757370605555,-0.031182590932416123,-0.01595721706608148,0.05783310427923422,-0.022261279200910648,-0.011773388484377222,0.044950925863432335,,0.02309872276504397,0.035366256081499625,,0.07552149212381287,0.013089697829978491,0.04119825625254091,-0.082438749467292,-0.06545909647982319,0.03058475075057847,-0.03098178222270375,-0.07255550384239447
MFGE8,-0.043238509744210465,-0.02050648517263116,-0.030145545733030975,0.011252687306174989,0.053404219056619615,0.001488920470045747,-0.014875763918666912,-0.03145209045095932,0.03314542096656451,-0.03715400656282276,0.03478501938763143,0.0019409885722164529,0.04480928359249493,-0.013518564707083566,-0.0025850199668131088,-0.024312332288976293,-0.0421654373132608,0.05001751741579502,0.008306531185648095,0.021808035663762777,0.08304934689113569,0.12733918307486114,0.02445810020925653
TGFA,-0.01397463953647208,0.029545637993249118,0.02797349085928498,0.07470158987383119,0.03765566312276426,0.027289541008571696,-0.07477438466911233,-0.017920994425034743,0.00336760822096814,-0.02573601140926376,-0.06452533755709859,0.025842271248488275,-0.06066676963833604,0.023953828017160863,0.013041797426188582,0.08982776353411555,0.04378076940076871,-0.01876471212192382,0.04514816438139817,-0.12224433300540974,0.08910700521595916,0.05334764409659141,-0.09607098107530973
