,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.016058139409550722,,,,,,,,,,-0.020322172821348503,,-0.026253181833900824,
BMP1,0.028395826861661887,0.0701105094974353,0.059150609291918836,-0.05513244046242567,-0.03677326048475827,-0.04725303772746366,0.01596832104173351,-0.036272231149402215,-0.025040512694556434,-0.011060389730764019,0.021921384040596917,-0.05129646362663343,-0.000972960124878519,0.03073100872493553,0.08178544970532793,0.10884412055804488,-0.02564278753396198,-0.009853639711233535,0.0965281151225575,-0.019740164513122372,-0.0063708668294323294,0.05511064986403315
NDP,-0.03975493811355996,0.056707585253189134,-0.003631488336409688,-0.04325467142700706,-0.010790614081487968,0.06694559776468596,-0.007545972866069753,0.05890045281139388,-0.02782044296214571,0.006292460146885233,0.09699630024318091,-0.009198593190016459,-0.03739737349759058,0.042633918583553004,0.02323579598482633,0.0903046323219936,0.07754277434377485,0.0810620138881979,0.03399128453019029,0.0028439375415217133,0.004549472448106593,0.10610562496337489
TNFSF18,-0.020634608874967306,0.13520092101992923,-0.03790259582287124,0.019015068373759155,,,,0.009767339596931608,0.009923855077939853,-0.0219969276492588,,,,,-0.012398206059794152,,,,-0.02095789812324131,,-0.02592650664680511,0.04198380451708039
IL36G,,,,,,,,,,,,,-0.023738958600936888,,,,,,,,,
RTN4,-0.024696062965674916,-0.08199637500337927,0.008361212388394223,-0.01435340805159033,0.05537718115456425,-0.02076175212571778,0.0095527051752658,0.012702366589778738,0.015597872248512647,0.01068365740098752,-0.01899752975121865,0.15155915175000495,0.0014299030886213639,-0.14791398729143518,-0.06857038972080409,-0.08685080885483258,0.03647801960453818,0.0020104225733593804,-0.11632606407429635,0.01597977634454781,-0.037741311197262394,-0.009247008892132137
HEBP1,-0.0006591834179719593,-0.0020836488157149166,0.043976902393312714,-0.034106197528292574,0.036740844455408816,0.018263098156148582,0.015158743207068953,-0.007562194827080574,-0.00912775445270857,0.008033163614489896,0.013982769465493422,-0.11225658145827087,0.009701846070136511,0.021844454169823665,-0.012881999117379625,0.07795568788668876,0.0699116232022197,-0.007822487018961011,-0.02555452073019216,-0.005466369935127599,0.055400586675175834,0.0002922606636947218
WNT7B,-0.018178444124924132,0.0386592929752013,-0.030209106396841445,-0.017227634665107655,0.038536739262244255,-0.027707479432148047,0.024785581732388182,-0.021540132279047323,0.042903085440778276,-0.04264331952503168,-0.017860923457168137,,-0.012942241019540562,0.10910394445435048,,-0.021649197628461188,0.0015078291298030787,0.04228877073195792,-0.01922300904157659,-0.006304606377653857,0.13520010888829184,0.07113005813071244
PTMA,0.039784665253319244,-0.10438789558567917,0.07138513316950049,-0.027119050856528368,0.04923580295291525,0.000847865241668752,-0.09589913863564482,-0.016374793633655484,-0.024745040086442013,0.0015418556574069361,0.010125722433287911,-0.2081941174747401,0.0140725002763229,0.01846928680975554,-0.0010978407410644339,-0.18236465863189974,-0.07236702747809055,0.004779299566088005,-0.0803895680850598,-0.019460748647042947,-0.048013089998928705,-0.052766241628744076
FASLG,-0.018178449263923722,,,,,,,,,,,,,,,,,,,,0.04947952136362718,
