,UKF248,UKF255,UKF260,UKF269,UKF275,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,-0.0017845406116105795,0.01473708741056878,0.06944898670316692,-0.029689588524679424,0.008924772197880583,-0.06703676590837276,,0.021515980395316846,-0.0066168087037862195,0.011405967333840524,-0.002138515308598458,0.06601294376878396,-0.014511460353099161,0.004969989553862879
GRN,0.11545455859641324,0.05738271902692709,-0.0025899989951944425,0.1309729400480327,0.05062963168497561,-0.003137022922720747,0.07687681902573978,0.016901961245207077,0.11303639072108147,0.03114186911947349,0.12057639917374532,0.06053730654561961,0.16278092254360485,0.0036346213769436904
MIA,-0.02972664116020744,0.037265397954717006,0.09304769968219387,0.06547825385507294,0.04115344926370802,-0.07108975620209605,0.027357225950957426,0.023870279692047382,-0.08989472349242508,-0.03210728800811975,0.04763661875395761,0.004380368858485888,0.053064299205690516,-0.04110598229723148
COL4A4,0.035366939786868806,-0.019269758632181867,0.03615531059769968,0.07390307775998656,-0.013864227203243833,,,0.03188540862669341,-0.04747092001522221,0.032856073235123,-0.035161367481560415,0.028559961028481014,0.05178013025712259,-0.02453810524859656
TAC1,0.017847267024347042,0.011217921985907632,-0.03452977575783937,-0.07564550113952156,-0.026476313003020894,,,,,,,0.012384273206531207,0.018824467833734405,0.039466821915497885
RARRES2,-0.021200593827768822,-0.030714654425834254,0.028003155660743868,0.0895773697806643,-0.011231773419105365,-0.11376453861794433,0.0025745333724742137,-0.052479729165400495,0.07481956934982884,0.029893054679317427,-0.05253964235501463,0.10409440432766616,-0.03621723637995715,-0.010577727888918375
FGF7,,-0.027439723489038784,0.007340456494632197,0.0746272282186518,-0.022546352528577788,-0.06303248504783728,0.022888987369786805,0.05068655928294621,-0.03920479167756464,0.08086650547580383,0.08827107098028439,-0.00017109885849970165,-0.015269201610357653,0.06986366288136094
EFNA2,,,,,,,,,,-0.016055733383529478,,,,
HBEGF,0.06385633569543064,0.07332373318159441,0.09181358905031406,0.09754836801322442,0.07890757251391971,-0.04619237865210807,-0.009923646683573654,0.06310964750266364,0.027281817593128716,-0.014459779339984328,-0.013735633583715599,0.1092003623351834,0.08947887831146588,0.10087516466149354
CSF3,,-0.024095396990713946,0.12474859334058254,0.003059848579380119,,0.017549010629100636,,,0.05603513296341424,0.05646169367175882,,-0.020613409994247062,-0.03101805347974468,0.010888951820198112
PI3,-0.024350376926177267,0.019944946554566377,0.06018816180290654,0.017896020076033567,,,,,0.01099458071242381,0.0046100408147400395,0.08189056842359581,0.10094738399377629,-0.053262910633328886,-0.059298086313330486
PCSK1N,0.010555827960440283,-0.00028919358569944097,-0.0264771739232512,0.020970431765051877,0.014402825643763382,-0.023863586629465583,0.02225664371639229,0.005211337001958807,-0.0036499904444607933,0.003561000146517239,0.033888160267301945,-0.1258829139596776,-0.07219181790590982,0.028753083714205624
NTS,,,-0.008860859620127873,0.012307374505691153,-0.015838267966539643,,,,0.0013581328579421999,-0.019560864336891744,,-0.05473457953024693,-0.04593350754396532,
SFRP1,0.057116187811095356,,-0.01414618052346166,0.0199123755545274,0.02708238741120662,-0.009885896175257449,0.06155676404285686,0.13377722191019178,0.01948192813220441,0.06362665492063922,-0.014600653778894053,-0.026534813069647986,0.06108199396506486,-0.03924043819994726
CXCL13,,-0.017496109249910453,-0.014019045553728232,,,0.012678138556060632,,,0.100327048478197,0.013288906849213843,,-0.03712156566781599,,0.13599063593856248
MICA,0.03351124925188702,-0.01534635632366322,0.0028645719939472867,0.056015109947024744,0.0010813448054161315,-0.027165036801185732,0.013041834629358203,0.0031171318707941794,0.11316179102031418,0.0690951364398106,0.09958907070566543,0.03482815139925153,0.06361892779374416,0.025463971506423558
TG,0.0024188950084005835,,-0.03000350602876567,0.0658737888830558,-0.013378611417638507,-0.011822007977751061,0.013608683044858547,0.06857455038317481,-0.023872154532357075,-0.006092261710361042,,-0.026709734361232224,0.013260625067851306,-0.009363138273499457
ADA,0.08526482366219368,0.06497956219503172,-0.024567663135878083,0.08779988322334033,-0.009384303023760263,-0.07360524276600273,0.032919716468568755,0.0610496377632414,0.12134934940962329,0.07398312671128288,0.05943028906947815,0.08357040494544053,0.12320650996528287,0.08017989114723441
LAMC3,0.16251622717717495,0.05183881418469953,-0.01913247832818706,0.09998311335446364,0.007218610362895805,-0.047087397449463414,0.04055952782661121,0.043238696596706906,0.12348714871282639,0.10144966932255893,0.15067267494464542,0.1407290278650164,0.1485976001228286,0.022609342636553925
CCL7,-0.014722695870522188,,0.09933786122184189,,,,,,0.08735060414425004,,,,0.006577006259676162,-0.012733801740451888
NGF,0.032462039342481395,,0.017201415070085387,,,-0.02365943182837151,,0.029917202845522087,-0.031098187077460832,-0.01583991731492209,,0.05383058396099624,0.1035391359953479,0.04061627710165035
TNFSF15,,,0.012704037335756794,,,-0.008181949570342672,-0.029835942321849857,-0.04470371625680292,-0.02625051245689102,,,0.017618974791672223,0.11328958373037107,0.08186624538157124
HMGB1,-0.002553105113057033,-5.7179976563741564e-05,-0.01612478318016873,0.10735056886985296,-0.061083263746421194,-0.05312231310373305,-0.023611246244293452,-0.022161207918814936,-0.04062554747895187,-0.0018623357634631433,-0.0687502445754116,-0.04254151652419307,-0.13037096327703288,0.016216978865964238
ITGB3BP,0.09631325842046415,-0.01408707907244992,0.007336897513236347,0.05848315834130633,0.021202695302245975,0.026572015414405337,0.011909140512791638,-0.013942331234760996,0.015167216807920462,0.02976431338721226,0.07265352188599065,0.056323799594740605,-0.0008944336648292643,-0.023348344316094033
AANAT,0.01180854174165461,,-0.012399938584521635,-0.01622883913739659,0.03310073939735399,,,,-0.023622316877990206,-0.02160666850893888,0.05905591790887977,,-0.009570025422027515,-0.03411482140841945
RELN,0.006581513187454199,-0.007971368689698801,0.01567073954488333,-0.047620505990439065,0.015104405334244191,,,-0.059347073545358967,,,-0.035309404234200994,-0.024342724811057596,,-0.03917734824201782
IL15,-0.0014655760093361617,,0.02696824024903453,0.05044271657680805,0.025942523367390384,-0.0617489359441148,-0.05092959835406646,-0.045379643253838524,0.026491830523542655,0.047520703319683624,-0.035161363025687425,-0.04915954083650226,0.03498891496242962,0.03491248823068526
UTS2,,,,0.006956874582092965,,,0.09196930151337795,,0.0011699442940066914,,,,,
BSG,0.033211512663927835,-0.05213327099492018,0.06818165840489451,0.030790885146650918,-0.02387090424490562,-0.07220290364684549,-0.014387909971180614,-0.020662928190255846,-0.025569728940992225,0.06605486328753628,0.13339926450063405,0.09736921626464128,0.07741369228601247,0.01003447149542978
ADAMTS3,0.02078115945726724,,-0.0038087999105589315,0.10367206125105283,0.01985693481473653,-0.030856780336901205,0.060623709212239175,,-0.020716508112513212,0.0013068955048905753,0.0014912373233278912,-0.04192367625964089,-0.008166140842370035,0.06234549661078229
CD34,0.09930918774353834,0.0012650974003826252,-0.04036371184367176,0.07489610207966885,0.019990479140652394,-0.05289133092397638,0.038721691689514934,0.07146987818966212,0.11293381893050788,0.0395640249446714,0.10729544946258246,0.0925746890222036,0.12033329806658047,-0.006675088048446731
CCL23,,,,0.06463227155509489,,,0.1530235430153586,,,,,,,
PLAT,0.1556026551603851,0.0483124929029446,0.02601685435638398,0.09936631754706315,0.02923491095415555,-0.054001358237235474,0.04223180679193231,0.11568631089009475,-0.07524122837850057,-0.0264789624823514,0.09979132311538928,0.012616514174531631,0.1002174212608618,-0.010045793190037485
NTF3,,,,,,-0.022436680508660992,,,-0.003496700406067707,-0.02684947954971922,,-0.06740439905913721,,
LTA,,,,,-0.011587553160305459,,,,,,,,0.0005214024094474982,
CKLF,0.015766094821657608,-0.00804301832688129,0.008089125942122261,0.11152326936278012,0.04292785165821295,-0.000710514707465643,0.047303054600624804,-0.045387137175930355,0.005496697558249608,0.008763482632662953,0.008672845260048629,-0.006626257483972883,-0.027183850054241156,0.03272026785905513
APELA,,,,,,-0.08524479653416768,,,,,,,,
CD24,0.018762503958235005,-0.02985329333212163,0.027574826675494105,0.01699378640191615,0.05651830783339625,0.09638798883757504,0.036206666398906184,0.06357184224136704,-0.08159099849405559,-0.037263619918207584,-0.006328245136100813,-0.10985733529837373,-0.06264479274327102,-0.0415938118817893
HSP90AA1,-0.01903907409087721,-0.11177105747287522,-0.007118127190054301,-0.07951278472711319,0.09369354099123064,0.10594442464846897,-0.021224819100322333,0.043369163623824425,-0.03501223859989917,0.01754407272725086,-0.09768936944907529,-0.02073258771662019,-0.08739755072465989,0.0628922716497505
BMP4,0.030088646285787866,0.04315977198235554,0.02503454701006594,0.07856647486632479,-0.0233799678076645,0.1087721425796612,0.018909561617147443,-0.019825405669562056,0.04691640835226473,-0.028169646140718464,0.03163435194940836,0.12792447155770498,0.05732333934985439,-0.007297882681821287
SCGB3A1,-0.014722694398272273,-0.025755596579676684,0.08271032180142619,,,-0.025342114397827114,-0.03474365486560243,-0.042627123115905885,0.025246980983759024,-0.030734799673673596,,-0.005726881205112833,0.08546558225999114,-0.02187086841159995
IGFBP4,0.10841447332745388,0.07949377144962716,0.07074305927865034,0.13811147044596847,0.0813947865156976,-0.011841547871261888,0.015463686947299327,0.10137467579522323,0.17590960281578855,0.06957616812249921,0.12043232152040935,0.1442870873741937,0.16764812517143773,0.06773543776862952
RSPO4,,,-0.01704328310297057,,-0.013477029757715937,,,-0.038976272277051506,,,,-0.0016179031482291034,-0.03095491606906562,0.056723081191190454
LEFTY2,0.12490869136992036,0.08223691990300251,0.002088544776147482,0.12378896992308978,0.05086913514805657,-0.08065568209597342,-0.025068561897279615,,-0.02285772219584117,0.00337685928114064,0.15220938512178792,-0.028187168200757076,0.07829642058683962,0.026228838033430145
PF4,0.02904823798655627,,,,,,,,,-0.014716191236210869,,,0.008248817038064085,-0.033697993687519766
ANGPTL2,0.0894142915981445,0.029314712945699428,-0.007855205117564443,0.10941951858729322,-0.010430005709651045,0.14376088853569827,-0.0018231693686477314,0.038555680809161094,0.014420838941740762,0.05683191718088163,0.02850915807156068,0.07927320363002337,0.14972595112304565,0.019794453236634705
LRIG2,0.015859756269245052,-0.018440343770482204,0.026926192563854718,0.040987740891163596,0.013910997064942247,0.08020662250421685,-0.03333985541015355,0.0071783821128743935,-0.0013908341750085702,0.07395446240532436,0.029856748422538656,-0.06369510692597588,0.039761649793185354,-0.00796285310387446
ICOSLG,-0.004199317285431006,-0.0015563337081050915,-0.019604149718649995,-0.004104663103168565,0.027251940126741047,0.012779034573195146,-0.019160021212128946,0.08469103051268961,0.11813598932179986,0.010293883262043843,0.07633991813083009,-0.008823136651059318,0.0634864527347161,0.05724252312322536
WIF1,-0.027480262645045155,-0.015334962673928159,-0.01834240677855767,-0.06356013944584171,-0.01039990465138052,,,,,,,-0.026200919712119977,,0.09601642443253137
NPPC,-0.045673741521223304,-5.8665029539287664e-05,-0.0022972212929205185,0.010007486004249257,0.006666727343982183,,-0.024874564964191166,-0.011209521921473812,-0.040196712768302445,-0.02784402039245344,0.15978001438404435,-0.0311187534724058,,0.11793626206308855
LYZ,0.03660794085287132,0.0513875159970229,0.04095253648159139,0.13289754255601927,-0.03294354582534253,-0.07338476353799486,0.02760772973343499,0.0414330760348809,0.04331974685104762,0.0904386322115123,0.016212909998309738,-0.004474664341741518,0.05129461913259614,0.13569282858731424
EREG,,-0.032478820732023246,0.02366926051084544,,,0.06073825956898562,,,0.08851988953905714,0.043131781137793875,,0.07779468665633785,0.0265441232234161,0.02788085893991353
SPTAN1,0.06442901533578334,0.08154512232962441,-0.005519442871995376,-0.014025016245009478,-0.012256725290068979,-0.05675932636068605,0.04586207159954446,0.09548185699528541,-0.038108846434886115,-0.05635304366383003,0.0527603292731984,-0.060363285919695524,-0.01367687429946058,-0.031254608355614735
PTH2,,,,,,,,,,,,-0.028457321521790944,,
LIPC,0.143020859619598,,-0.01650070320759426,0.10028450577517714,-0.02519667960178463,-0.049471279902788906,-0.026376929881549903,0.022225103140262832,,,-0.0023819165513310455,,0.0542224296353613,-0.004071904088740279
COL8A1,0.008671624801676363,-0.012332748425415038,0.05608694088539073,-0.0010653174305336759,-0.025900886579385423,0.09333384535873157,0.07975708093000951,0.06614124665272025,-0.019822816020980353,-0.008537230651382276,0.05788377940238147,0.046469596221931024,0.0408063217135746,0.05325752111947309
GSTM2,0.01118533649698541,-0.04009433814957405,0.011374732954147732,0.0033106092176494015,-0.03204221673985341,-0.0363204344509124,-0.020815698250340367,0.05865102032139826,-1.7876708427266617e-05,-0.0187197179909991,-0.02665510461286234,-0.020193186155157784,-0.02078662499766903,-0.016233239773158215
SPX,-0.030240205626111516,,-0.009475681018672478,-0.0161317686760723,-0.015028404196765965,,-0.03297600748153793,,0.0224792993973163,-0.01827203242252697,-0.0997491058335737,0.013928895885246909,-0.055413320758848035,-0.026476755536401553
MFGE8,0.10788585196534042,-0.020925469137731537,0.050556288840009934,0.07574087197121879,0.014459367773337015,-0.07716869053365463,0.0008428005412511551,0.06847628106961325,0.10216299855689644,0.05541561478714899,0.11039750868363363,0.09402546294443688,0.1495729122570963,0.006752102494278703
TGFA,0.045036326000677966,-0.011981286944324645,-0.02495177676226652,0.0036707486750958665,0.007386516234910993,-0.06340490415393793,-0.025085543917285194,-0.04071981761506595,-0.03506485944078742,0.005848842387809915,0.008442157900887651,-0.03131785014039359,0.014160198949563517,0.031793699210521095
SLIT2,0.014888715332944742,-0.01914336700712583,0.04599125316205841,0.025879382021896852,0.002624941397344267,-0.011590886589205329,0.032278449610283685,0.08108811169631737,0.08550560308946004,-0.00973167765164675,0.049127766430416775,-0.009175522689458631,0.07100731023111018,0.010737695666247516
PLTP,0.07380433676677109,0.060068464507455,0.03715683312415137,0.06790018895647727,0.03433483788845156,-0.07454972016481519,-0.0516930821572158,-0.0042703839036903925,0.08436039590717147,0.0900995583274114,0.14768005160313027,0.11510547328822186,0.0645374419580826,-0.0672335245451167
APOD,-0.014677622995405286,0.026007387045694438,-0.00379522428020147,0.00614173905948114,0.05834413987290636,-0.00906771392951735,0.007556825524202641,-0.0004772709127835721,-0.024393328370759044,0.05122550251892415,-0.15988860557071305,0.1394803962614327,-0.09681914885506704,-0.053664407403999075
B2M,0.07803037737699581,0.05324282390523225,0.03618973155192436,0.15273562206497088,0.10345570846661507,-0.14037971987748532,0.013031217815720654,0.0023450080945384964,0.10514164221727845,0.05350168971649652,0.12233056852182483,0.1537458967314594,0.14090103527223086,0.05818877385823442
OMG,0.026135501933282852,0.02522589885834574,-0.03886019244773426,-0.02045035010476641,0.03723725405108799,0.04186702372128554,0.01687470032721626,-0.03192129306777441,-0.004899682035283384,0.006089788019134197,-0.1401286393570061,-0.06741430057281328,0.01247674571779577,0.010900394343260743
CXCL3,-0.03771481126798773,0.09962937180205536,0.06868100983927342,0.06784437086713416,-0.027539356788871778,-0.03673075824688714,-0.025635733683583482,,0.08863686023269889,0.0018270872661316244,0.004815601901454446,0.08343036345530762,0.004158495439044635,0.04692955305323066
CXCL10,0.0008086800546045199,,-0.033790186282497116,0.08756940729393985,0.11304235854515991,0.058234185734109066,0.04221483707650067,0.0019784860565796904,0.06461267987751444,-0.019738678619922734,-0.026786622718618446,0.04093713231006199,0.04632182533697909,-0.016220696939821564
RSPO3,-0.019998909673704324,-0.02409539774227625,-0.01650069303410129,0.004335757989702344,-0.020355016207720004,,,,0.03604258695535619,0.07268023794200287,,0.014417336325565067,-0.03298511619106709,0.03787914848242984
CORT,0.03891087037556037,-0.03197787560361095,-0.02002608235736155,-0.046121397663327734,0.008303068182034632,,,,-0.030703567977181417,-0.01539974616202919,,-0.029530562845449578,,
NCAN,0.08426843088255051,0.04447552563569952,0.017621882016299776,0.03169732520577387,-0.0064150336149614035,,-0.01567931020354191,-0.1028838762758278,-0.08857137713867717,-0.03489956899498119,0.08839209753632983,-0.05928605974839453,-0.07661952365614844,-0.05897216458588961
PRG4,-0.00676484000216543,0.07092118877999722,-0.011814436971885703,-0.023084940138684642,-0.01722310901263333,,,,-0.000532128843280125,-0.022723267834844817,,0.0501735714235773,0.06134590695874382,0.019645577572309145
ZG16B,-0.020415933537567335,,,-0.02492390261217156,-0.009207362886350112,-0.03543643634596431,,,,,,,0.08202342861810148,-0.02874784467534121
TGM2,0.04640599719878419,0.071343901729605,0.11079791754029092,0.09806591752995415,0.02592755438811036,0.008714923985723202,0.06974963676269678,0.13463762438691365,0.1021486584342038,0.08897654990561916,0.0782521209085608,0.12802858216973956,0.07012959481279912,-0.005711153781949597
VEGFC,-0.028112628162358717,0.0991694335716243,0.06144957202597981,-0.005174936680114747,-0.012813178244129192,0.10060340606346903,-0.042430645527570233,-0.03102464805405579,0.2514463362847165,0.1536579575642098,-0.00671039804913489,0.03447732828317162,0.06358104952852885,-0.008053128389647439
WNT6,-0.008760665684809802,0.07365071434517612,0.02952902164156921,-0.022701015784287973,0.00626487665609519,0.008231406932550383,,,-0.017284734724972273,0.10809052041470939,,-0.017097242075613445,-0.007691918301802078,-0.029705148525397282
NRG4,0.03705781783011489,-0.01806079586640389,-0.01682812046255511,0.024454127558659947,-0.0022270023246639473,,,-0.03110768141879799,,,0.07346379517950352,-0.027143267428243086,-0.03298511988791165,-0.032455423753586926
PMCH,-0.015628767790315225,,,,-0.013477029107303687,,,,0.16444905124135195,0.11121269615534618,,0.09782923278949922,0.05971304281347217,0.06293044657789658
COL9A1,0.1193643527371161,0.12693247283054937,-0.04120064675378761,0.023353101246223487,-0.024676935075396696,,0.007769022652506227,0.04099837861049924,-0.04811572342084144,0.02650814091211435,0.07552869175119042,-0.030310381645280198,-0.04231273203412894,-0.02772643863188002
GDF11,0.028985989825521814,-0.017045705336639995,0.024332226488467074,0.08435611139103347,0.04282327447946356,0.0023025322927533597,0.0599171092593426,-0.02386136106114516,0.04982364075912225,-0.008190583411414458,0.039497687318237704,0.020912562794505957,0.012694798280866351,0.023317517043995754
RAET1E,,,,,,,,,,,,,0.01049466598069237,
IL24,,,,,,0.08247297515264165,,,0.10819185726673528,0.18630838678566494,,,,-0.04994179564249019
SORBS1,0.06141647523478361,0.05716606711266847,0.04996808965361033,0.002143107803485454,0.007758835303685128,-0.01051179345026828,-0.06943227743301669,0.02326714489254766,0.0130977111833437,-0.018662249442421015,-0.01528896922800325,0.05990116408337277,-0.004248582498817414,-0.0035760405317845946
DLL1,0.07967633275091926,0.08166232481689843,0.0005594194246360349,0.0528300380964107,-0.0322628597597804,-0.0027856633327458485,0.03877872615376666,-0.04729308844801735,0.0027806868633142136,0.038398140983594356,0.046812764415802496,-4.801236457063931e-07,0.12441300411510067,-0.024822698631261644
TLN1,0.06851453369504672,0.0907984426963176,0.010472065633366284,0.08054949203025376,0.0067059412862832376,-0.09532196601942831,0.0219654474723283,0.1416986744291112,0.08174254213884173,0.030369604094924726,0.03248146494345884,0.1335592196136219,0.11420335793654038,0.09361873936120953
COL2A1,0.04394729169493291,,-0.01055208448718109,-0.021307697258223315,,,,,0.006009152804647581,0.05140873138569769,,0.021118792743871104,0.06406934608324298,0.06288714530881366
SHH,,,0.0010908209159102501,-0.016750439065573393,0.04249048771683456,,0.09253499109796538,,-0.04216516413724165,-0.03445172244962334,-0.02228631831145291,0.03156623203371488,-0.04000805037078828,0.07483353839420617
PON2,0.03407421608063825,0.030979346260824808,-0.03167661063723863,0.08015537778558064,-0.08190150614725716,-0.12149561637365205,-0.004000942027681944,-0.04518971466744895,0.0205323510824435,0.045621693407713014,0.0408557985889542,-0.01962137778041146,-0.054610538503713675,-0.012402479293647649
ICAM5,0.014448234926042048,0.05767580730445978,0.024666732808874343,-0.04163732269194254,-0.029917175331911218,0.053528646266307815,,,0.010037773387887207,0.02335268016208875,,-0.04607673612406881,0.015884585245062643,-0.025526788438392126
HPX,0.09904161758598407,-0.0029476062335630836,-0.01680235973380155,-0.03102844642384911,-0.018068879011719927,-0.03439272244665624,0.03228049896589619,0.053792938801294765,0.012796904056989937,0.053989423958270354,-0.028234825106457757,0.027610630623122044,0.10252262607532339,-0.057449153199581576
SFRP2,-0.01957386143760067,,,-0.01700552302628497,-0.015059229083082064,-0.04069174633756268,-0.03229467621688151,,0.00808203206258118,0.08360803562121376,-0.04492108387117015,0.17143313396856708,0.08726618839011278,0.06519480136102282
CFC1,,,,,-0.011587553860601155,,,,,,,,,-0.012991842420084696
CD70,-0.01653361903327989,,,,0.028694029780680922,-0.03744175212334865,,0.020718987559697633,0.08817902236461998,0.03967984862629289,,-0.011949651377446448,-0.016215422730164623,0.021687155070025162
HP,0.001708177714358496,-0.022197967264978805,0.0959768557951273,0.03474798475706064,0.0537671343625896,,-0.013197758991327994,0.11586580935416407,0.10213773665938429,0.037565577117514834,0.10700908961318188,0.07612665239061485,0.0022397102910395737,0.023728030026871356
CXCL2,0.028252989809195717,0.05193486553084242,0.02029411870733838,0.027490918150596438,0.050989263159662714,-0.06814509207952904,0.024354971188418964,2.3366952076199914e-05,0.04146677137776639,-0.004921410900179416,-0.011144138269018541,0.05906192273417387,0.05034109437501779,0.04308592884834337
NPPB,-0.0013225010515957355,-0.043894849773158336,,,-0.010146533410954308,,,,-0.03660920064156184,-0.0037140208028207176,,-0.020562001822085858,-0.021255559065851512,
CCK,0.003198514321307121,-0.030987474599692092,-0.02009021445933604,-0.05702787636339584,-0.10764125136639885,,0.028714272028199816,,-0.07316159409110823,-0.038886987172577374,0.0011741368819031671,-0.05801067873597176,-0.022417486840602737,-0.016883906741670316
SEMA6A,-0.006505827871178102,-0.01000681166691365,-0.006382401565159577,0.0667682604545802,0.00938519187759026,-0.0525486709330392,-0.0027120153629303107,-0.029352837174272742,-0.032442342248673865,-0.02280781704113407,0.02660853451126445,-0.047349694574057154,-0.013709047266492351,-0.004979749360213464
IRAK4,0.05184100746530134,0.02389374100645113,-0.0527558738880591,0.03507940755852951,-0.014750886887787041,0.012945288115742628,0.07430039516144861,-0.006135899778119963,0.007400877234788607,0.004458014141973372,0.04583510530347672,0.0569876426532527,0.09823174372807195,-0.05957162288232911
GSTP1,-0.02334709883415881,-0.01967872568889222,0.06774697609154992,0.08507925163116421,0.045223177311668514,-0.13909749686832237,-0.013937201655787325,0.06316627954623738,0.0018127507983764317,-0.02123998240312242,-0.03472270994816897,-0.03732022343924644,-0.05077442959370981,0.02596204784578448
VCAM1,-0.017525133104056102,0.020499862939223498,0.06462226745004167,0.07481171643119243,-0.020870457022231483,0.11199145842768124,-0.0072418453714606585,0.045248490128850745,0.05071764878194856,0.06740462064374851,0.027973145317497502,0.03723789514884933,0.07869504545997846,0.022071073805569195
NXPH3,0.06272152311588343,0.004668804558491161,0.010818974620942558,0.04419188233727947,0.025824319074542575,-0.024334050427177217,0.0855942491463503,-0.010022481379517102,0.00198299346422934,0.011551412669050189,0.04817066100283257,0.012217043806972352,-0.007157507863824847,0.003995193142304024
MTMR4,-0.003105123929528058,0.006767406249531988,0.019002547620858224,0.020740201908935437,0.004506206583272709,0.05109715614849152,0.019726992868902747,0.03871566123359524,0.0533629459688778,0.013514158341247686,0.05911077567191353,-0.07643821315259844,0.013432732857342776,0.001446649707165298
LAMC2,-0.01490806901121198,,,,0.07256770985476073,0.01965148650043038,,0.2082695181617094,0.20192307120035763,-0.019018337345942243,0.0802383137853228,0.014851903049640685,0.02481678414386303,-0.031366207242010655
IL10,0.06912284379862228,-0.025144331736680552,0.003126691990030267,-0.027960456296229657,0.08557814785274395,-0.03979751819159417,-0.048289512144154396,-0.054177408633762844,-0.0013162632457171983,0.015365273060244478,0.005364210478745633,0.06105677411235743,0.06993340134043859,0.03132294739556903
