,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SFRP1,0.10048973830759718,-0.02485238420647663,0.027781434546030468,,-0.0010731910060190132,-0.0233546141685127,0.08869972584484606,0.034811359112617755,0.04500849764075377,0.032799549496273436,0.09839397273266913,0.010661706002270566,0.007850349347991862,0.03502201193574294,0.022702126964762013,0.03220466523850422,-0.014199065807836697,0.057400466199404414,0.02436749527816617,-0.030882589003495834,0.009381412439929813
CXCL13,,,0.08423647592669517,0.03614551343321851,,0.050407830763184995,,,,,,,,,0.12864109619638447,-0.003311674046513178,,0.011000272181538725,,-0.04203859356629757,
MICA,0.032955451469217883,-0.028563170341014556,-0.002557783748410573,0.08879675583260793,0.019978110152010065,0.0030667562772654484,0.028192300962952183,-0.05680169828380828,0.016352266189207685,0.05704063789459094,0.07113915982470013,0.016035543517149378,0.03507402995483527,-0.0553696926439583,0.03735757926411181,0.0646085507871649,0.008386003041377607,0.06852427367737592,-0.0018597532681119155,-0.046614179001048604,0.09860549862992322
TG,0.0772795712032295,0.00778806733336554,0.029938414045227357,,0.040589383542781375,0.0641976189481313,0.01948626491502085,-0.029074785137367255,0.04738326032986394,0.010608365586454392,,0.05698566602113529,-0.03119810605161696,0.04111906637224387,0.030620031733731623,0.04872586887287947,,0.060482417234151264,,-0.018283540446470955,
ADA,0.03802023897960106,0.014407837653525792,0.00643274467349142,0.03499933091169087,0.05577423079859524,0.020255285938126786,0.05281052696786959,0.006041219291721441,-0.060589441746023744,0.06530546673653716,0.0830502379087467,0.002802566686849251,-0.02129520545124241,0.09855872068998507,0.10494063408889191,0.017069252234837757,-0.015337821282596496,-0.04593870393264489,-0.044336840085492026,0.004621443897417148,-0.04671227448847832
LAMC3,0.04956406510742515,-0.027634228138253475,0.015852864884424344,0.028463823887315748,0.08386227797696455,0.04920584995917211,0.04524121056197778,-0.006300048922726516,-0.028242415608428113,-0.023424748095324507,0.017350110043101753,0.026177943066537795,0.07628136860093471,-0.03776707796864913,0.08415323187931355,0.06773350811453055,0.03982857008038506,-0.02872997446577839,0.05264287467145378,0.11437650890723675,0.02674782555846605
CCL7,,-0.026934711167134313,,,0.03673122273462726,-0.09020642143853345,,,,,,,,,-0.010156351779955641,,,,,-0.053966967702431895,
NGF,,0.008822486335805712,,,-0.007452518802258991,-0.024619678378786394,0.03877225222113926,,,,0.05232114292177864,,,,0.035234450458029525,-0.00024868527057856667,,0.08950659402121827,,-0.009982753798290838,
TNFSF15,,,,,-0.025187464558561034,-0.0013623106320926031,0.02315245691145786,,,,,,-0.06077100180148762,,-0.05693082343574065,,,-0.02810730887867636,,-0.062925726156709,
HMGB1,0.0042503306358818976,0.14174687586359735,0.013649473657352503,0.11960717738307519,0.02845743113897226,0.10241979686048351,-0.0010215643784630358,-0.05428930724920065,0.010927425628402775,-0.004624487593617063,0.03370253263813757,0.025908780467859282,-0.036469206949663935,-0.009408130464668835,-0.08671974459145922,-0.07678768547719013,-0.022783457704011887,0.02391012229081884,0.054214425680361625,0.06719160914885425,0.11350469132125805
ITGB3BP,0.007763874582808126,0.008351934664258511,-0.01457922878282345,-0.0006240304699418897,0.0024546801996093684,0.02236640530429327,0.0483877930960595,-0.012512367662355918,0.03165108121806569,0.012628893516812723,0.062161303396780804,-0.017272306497346568,-0.06565325198275437,0.14188981982258184,-0.0404467032954446,-0.031760286958628196,0.023651491438741637,-0.023560547341859597,-0.13089866683556292,-0.013710870308310365,0.0028426663945174324
AANAT,,-0.039078168073309404,,,0.06399771777146285,-0.012827876626452026,,-0.021730063925646387,0.06569444890450962,-0.008315001799036825,-0.04122518417960142,0.04850925989447467,,0.023218591953492233,0.05558706828758298,-0.0061222913889923125,0.030707939082124228,,,0.09077545154221875,
RELN,0.04876266163993179,0.038655171476580846,0.13065099380659892,-0.02559121216464785,0.012699031833416988,-0.008970745167074315,0.055023203841702846,0.031024277870887497,-0.0570713347260529,0.0077317432832418485,-0.025649090989957726,-0.026904278283966063,,,,,0.008355822336691398,-0.033950583070945034,-0.04868437966856059,0.04120300553306477,0.013354241397397156
IL15,-0.003266461792585359,-0.021055768700673574,-0.010183963371884295,,0.015674176187701578,-0.030560310801520715,0.03876795407965208,-0.056680861628028566,-0.009563269514307476,0.02092456270243661,0.0012953898417531599,-0.036201184170055904,0.017378996424989333,0.08370568830808617,-0.049350582120689664,0.07580932394104771,0.0407294148017332,0.008245739415311499,0.04616167790871457,0.005218880671960104,
UTS2,,,,,,,,-0.07167975118003737,,,,,0.048972525639327594,0.003473442724638805,-0.02314841679645101,,,,,,
BSG,0.022906743839471912,-0.028340031145077004,0.0007325181136606341,0.011287903435394783,-0.03371999944218448,0.04274812492534711,0.07288173625602916,0.035262762395555515,-0.02750852025389301,-0.0015725307293166905,-0.08026808806275496,-0.011117708729777657,0.012761037980675054,-0.0005896353576742125,-0.02102303408097102,-0.04865918012568412,-0.035573094654670886,-0.017213304828823207,-0.06147826691577404,0.09364987719201083,-0.050436332881746315
ADAMTS3,-0.006532000301631953,0.042548314384251225,0.08991265986550873,,0.06643866650302002,0.06056401462438387,0.028023244040729325,-0.06034362992415683,-0.02485221281771507,0.05061391780070582,-0.037795080180024435,-0.009138599250722,0.08881107289234472,-0.06566958177908393,0.027423409432032,0.04015719072488419,-0.05376201997288671,0.06738003577445846,-0.030857555297450184,0.07380364935265685,
CD34,0.002825987618130541,-0.023554239829083612,0.027772134214728853,0.042711802843092804,0.003005215217112161,0.07058952505825997,0.034656062323097626,-0.05952872347646262,0.05585466472561528,0.028756673053729934,-0.03629367866317444,-0.04290643868171029,-0.004656345909656962,0.06137192929947901,0.03876256881607899,0.08102033977208352,-0.05028136394925995,0.013441863763966675,-0.08080617338069038,0.026652799603586116,-0.019495553839969936
CCL23,,,,,,,,0.02134380706629341,,,,,0.174313913896502,,,,,,,,
PLAT,0.09122705342116462,0.07635151487175924,0.060555451817552904,0.02563390276102564,0.0759661502865037,0.010650079025641575,0.0828356199080225,-0.058487596693663976,-0.10971801390175918,-0.004812613457451319,0.01276919641399357,0.07784335301829362,-0.03434362952740632,0.07471479124884785,0.06949360670723169,0.04864688266270717,0.017454368703849504,-0.022657399464444446,-0.06527605927501089,0.14085888665275764,0.01830065386524921
NTF3,,,,,,,,,,-0.008022268475730295,,,,,-0.009447450391007804,0.05186181234648013,,-0.009892550723640077,,,
LTA,,,0.0033518167633880065,,-0.03256282679954318,,,,0.042645791006797176,,,0.02956397373144758,,,,,,,,,
CKLF,0.057192816032463525,0.04921046027877664,-0.0029973546548897846,0.09841469686623608,0.012041429999506319,0.024682522085072402,0.06337091671522321,-0.07681696622539591,-0.002756257849209253,0.004134817576526391,0.03403761320197081,0.01727324245094617,-0.02686784234880919,0.020657259133227572,0.05081628984824586,0.09181737000003799,-0.011009020756436052,0.01306041362616163,0.01690208830943881,-0.08706201708750341,0.07547857758376578
CD24,0.02753833444975649,0.0762167247496975,-0.05531179963193104,0.08070785303142494,-0.013925948649400346,0.1949199291237529,0.0949065066597859,-0.04017017487060193,0.07617237304585303,-0.005820963246679291,0.06268512817308143,0.04742220297602799,0.05596193043956216,0.13990284807863523,0.0515788585763321,0.043255231422378915,0.014313740092231762,0.08685477185101316,-0.07673036481090995,0.056298623993948874,-0.001311103728016171
HSP90AA1,0.0072812866649911295,-0.04426251279424346,-0.015367294401809494,-0.09162628431269641,0.029050436588562076,-0.07919701004637739,-0.018751327398147527,0.07324370516159122,-0.015091717168991959,0.023414618381187323,-0.1703748786851201,-0.021112784805091444,0.0643884058219723,-0.12740188901033841,-0.18750172273889112,-0.2403330984329255,-0.012635038671350894,0.04808298756665311,0.05031788731240784,0.080432832988172,-0.0934118968800704
BMP4,0.0016707505970775477,-0.021963824930993935,0.06683652846255833,0.08409783801018694,0.005928027820182393,0.01899274892671963,0.14298222475348857,0.0016868795340295268,-0.015216685012417776,-0.027604877412208417,-0.026714312798513586,-0.007723827555662847,-0.026094248675332356,0.10170430042938132,0.04264308734487098,0.04653521591481331,-0.017189070279164543,-0.03681788818969482,,-0.0443695205437505,
SCGB3A1,,0.06214096464838981,,-0.010954482284430009,,-0.03496018942416848,0.03296351828053311,,,-0.02434038817680371,0.08475390393910485,0.0008899022613398953,0.14662599624192263,0.1067826273662527,0.13868024493238668,0.06855120930953265,,-0.018552849810332447,,0.0003289934896749418,
IGFBP4,0.11519375452972355,0.01062068040254675,-0.05298106138228078,0.005759318030605811,-0.01885644593095945,-0.03559987905196707,0.010847441867184213,-0.0553957084379253,-0.03367903873205403,0.02642570273881122,0.10426348021842666,0.054209136968832346,0.09019527569661252,-0.09836492144480054,0.011952811441022192,-0.08063470150146139,-0.06806482418203334,0.010252640081886926,-0.04605291822184007,0.1134915194816247,0.027311232356373963
RSPO4,,,-0.039188616820033606,,0.008194198571983205,-0.0491191889628407,,,-0.0033151023715116785,-0.012691452912960295,,-0.013519222833433767,,,,,,-0.0016919061166311025,,0.023593603072740704,
LEFTY2,-0.02955575287008418,-0.0018400340960333752,-0.024538886521077056,0.07329222003183448,0.019189720575577274,0.0635662931396352,0.06662174607480814,-0.04377345908913971,0.05784868326004116,-0.026689529421405397,-0.006894028853463078,-0.037301062544071464,0.1354434745473797,0.12519450814614883,0.03962211059903046,0.016960614773862556,-0.06751391814126445,-0.007908294726227255,0.0037278626580623843,0.07338412363648196,
PF4,,-0.02794043638832131,0.009076476466108064,,-0.004395167003408895,,,,,,,,,,,-0.02488157193164486,,,,-0.038631849132234664,
ANGPTL2,0.015428561593702709,0.08185936427231563,0.062422918399888984,-0.003616358604990581,0.04989048817896609,0.09051153306578262,0.06456524546062901,-0.07228885364915848,0.04486260968182426,-0.007645521851582875,0.08044394693489101,0.043301226863900096,-0.019002708534132193,0.2243176398204764,0.13510148875146236,0.07334756984050356,0.04815329858703534,0.015114106313877046,0.04599439023919311,0.10894973407617836,-0.0388279892575417
LRIG2,0.03750011433936355,0.036425353824292975,0.015213982404554972,0.03180673862285149,-0.02219864511330595,0.011677685975414489,0.138815942653279,-0.04501986162839649,-0.003146590899574337,0.015162906187726909,-0.0692877609458925,-0.04593326996830665,0.012076492346489973,0.049442672950747155,0.01214134434425299,0.0748888742257938,-0.00792652811482128,0.03382674908334104,0.0026474637805429736,0.07293026486600548,0.026748692542354856
ICOSLG,9.189627530773737e-05,0.05233230242283635,0.026733578886551757,0.08969599442832321,-0.022022605410817957,-0.022650704611694144,0.06829959988699072,-0.018688370473187915,0.01107892912360907,-0.03363155502033569,0.08207717416041808,-0.008026454719128964,0.09801290854546052,-0.01012917429125499,0.10772067216688994,0.07958763136672138,0.03764069673613933,-0.013204098286467769,0.052589008957791075,0.01994854376034814,-0.10333232769259164
WIF1,,0.025080327490270487,,-0.02918572145540955,,0.05738555277184382,-0.04315691488015565,0.06173084373924992,0.08462525845679866,0.02374068204181805,-0.06730613742594733,-0.014308987117657471,,,,,,0.027636081466325024,0.008295472492927431,-0.031164666888953176,0.13134808541777837
NPPC,-0.0047750971712366905,0.06023039737868807,,-0.04903244655417772,0.025635328869318373,-0.07421332965044947,0.04309885979407995,0.02763469892588365,0.01715186643811327,-0.03382717800782696,-0.03621761816213756,-0.030087574466503147,-0.016840401773594617,-0.03307534519953617,0.004097899009522122,0.005690057078863101,0.07000732657968105,0.04227665767762306,-0.030316021232491004,0.03520752337720054,-0.046084666719861556
LYZ,-0.06950398328519168,-0.028610941366065294,-0.005805449502390511,-0.0016172035427560732,-0.005355760327257467,-0.03633919318359172,0.07359972092377469,-0.07200767347342284,0.042586382069704685,0.05556581269105766,0.120654758788263,0.06866445851893771,0.007262543990843745,0.01887414054066824,0.015746386107176505,0.010303753510702743,-0.044721022213589784,0.06403868429492507,0.006330053195846589,0.04906876384449012,0.018330527694767805
EREG,,,,-0.04919264285229372,,-0.08794357830503773,,,,,-0.04510854574279947,,,,-0.00046479189364864596,0.004420327016485753,,-0.02336514083499536,,-0.03197710548934744,
SPTAN1,0.04777288620814177,-0.005849937398069355,0.04360479737173234,0.07058965266684658,-0.018284212565499405,0.09845715797405791,0.05002268353632542,0.02089372190363348,0.03600163560222232,-0.012008046708350996,-0.10381924229143048,0.03632635752871923,-0.012362090618565403,0.13856459589921158,-0.006709345151168903,0.07005248276688106,0.03493860101871516,0.0789904873201522,0.07975727997929774,0.02434306104000934,-0.037788969642682996
PTH2,,,,,,,,,,,,,,,,,,0.010309572902620627,,,
LIPC,0.013674138614529853,0.0371646869148247,-0.03318738732444853,,0.06209285224715509,0.06391031722115609,-0.0535220421011142,-0.0007823769069046786,0.018229024830729256,,-0.03560159940746005,-0.006421996728481812,-0.03968469009168698,-0.011876117903772921,,,0.008486596658534266,,,-0.05085020738869583,
COL8A1,-0.0327224620188932,-0.035043085603258466,0.0016929305373441052,0.013215382828896725,-0.0038999281617142756,0.054043849682459365,0.06105100474353878,0.013811986979482278,-0.024396496853816417,0.0023839264346034884,0.10869296437277964,0.06455441095987169,0.039833329186570905,-0.07928447314742883,0.06341989704897524,0.08192193449203249,-0.00816699749101246,-0.0027639915512611257,0.027092589000155154,-0.013711694080032621,
GSTM2,-0.023860532710834225,-0.021013710853637364,0.0012145757139035965,-0.04233414318014099,0.046533648514398784,0.0206264983586064,0.014915740513709592,-0.01922818777794767,-0.03733121150997012,-0.018660937991447538,-0.04616678531287516,0.1078517834879293,-0.0479169484865892,0.04905814716796344,0.033393694054994955,0.04142904439609862,0.013999730055325541,0.04103442669039216,0.021637781214704603,0.03436064943313327,
IL4,,,,,,,,,,,,,,0.015236664128248985,,,,,,,
SPX,-0.011390632175135848,0.032683279417150476,0.02365761997657078,,-0.0004636913234790265,-0.057273983928043205,-0.01503566842147079,0.06752507632062325,0.10169442539394005,0.005702395011371594,0.005524247473421787,0.016693236733316522,-0.0009922457219878034,,-0.014387876600414315,0.0830129844267949,0.0349677283394448,-0.05825322501776343,-0.015618638302298054,-0.07434926608752457,0.1264347029352217
MFGE8,0.0704963590270828,0.03964617373176571,0.0169375380355065,0.03304043351173037,0.005068162245667739,-0.018727271726089265,0.02912880933154163,0.022689118408928,-0.04924500044214419,-0.027239122643397038,-0.0032277177038544497,0.02535943834501998,-0.030182825960459285,0.0062620626478885185,0.028739643917702312,0.03972342351606506,-0.08172767822935241,-0.04518910868887878,0.12276262794797656,0.035526788291576086,0.024965106937556304
TGFA,0.07357518859593302,-0.044620036726147755,-0.022642395924982524,0.044309893275492604,-0.004192341094891867,0.13239838762434683,0.06467742185776403,0.04147114595527557,-0.12283495647317845,-0.028860514378742295,0.07950496200979655,0.013915582701398695,-0.01659641380398747,0.03993652061904017,0.044921422315984075,0.0782654110452045,-0.003468456032695685,0.023789058843319843,0.039710985874621886,0.047617676515802766,-0.02606934609335758
SLIT2,0.12470592334590262,-0.03625363196819229,-0.00818054933351327,0.05956394119858859,0.005588263037827989,-0.024786508153058235,0.0601863873890622,0.0013462359306072962,0.10960214386923221,-0.004551923030831736,-0.06706623496747512,0.007606302954814681,0.03802656012141561,0.011573620990268313,0.04624041754916164,0.05279806154049334,-0.008048670996044126,0.0410339232748627,-0.011549255741873673,0.021729680805924804,0.0029692318500373544
PLTP,0.022487698184663743,0.0196098608529288,-0.03796421262815987,0.09465240968483415,0.014958440631356049,-0.04540839635218464,-0.003221118769366086,-0.07452631355100273,0.0052710199928291636,0.062295293038468945,0.14909278075627969,0.019317656490680464,-0.004225965523173854,0.042479375328363045,-0.0011170125740975992,-0.12013134860029699,0.009750536168557096,-0.033580873096685324,-0.019348268940982807,-0.002418785353884458,-0.008495943150095855
APOD,0.04407622486253593,0.04848208811618721,0.1199922481667594,0.09430490251389,0.07027484502235902,0.21406092535225626,-0.03832175513323238,-0.016012777550323615,0.025241597506427547,-0.052280547069084686,0.10837777685973056,0.014263756115835788,-0.008365912103113101,0.07818981622938591,0.17900348318964163,0.2035831918385305,0.017832814126715398,-0.04468651385313841,-0.045821515336180035,0.030597830739504592,0.09331818506550635
B2M,0.06896634625886534,-0.061854214475039554,-0.10005445103766954,0.06225487603889486,0.05036159262715971,-0.09938526891755238,0.022883622823268866,-0.09476720745693235,0.047628983401111116,-0.012541887365391708,0.1658334743276348,0.09948418911857046,0.11721432934765572,0.058877352142586055,0.014176058878929218,0.025386977115995697,-0.037578988781805586,-0.023978335029679127,0.06174098764375155,0.09943098685907303,0.012756371217400761
OMG,0.0356207444220256,0.11686742278565003,-0.008187799771765125,0.09895747305493978,0.03618412658886502,0.12895354679639265,-0.007626497045179853,0.06700744588973938,0.06192724333551705,-0.02065109183281001,-0.05348993521535239,0.026211244823229517,0.019168072729815498,0.017985518670793826,0.1392374608896606,0.1587062363080186,0.01934719517684746,-0.05554256334148206,0.0352570383668867,0.033621635509664585,0.02588306607033256
CXCL3,-0.02403902202873782,-0.011244190761148527,0.03569017547311421,-0.025289060794953827,-0.040217396817535576,-0.0971493451507587,,-0.028530535181200536,-0.040404523972800706,0.028134568915605552,-0.0010437890274742087,-0.026071411362434946,0.029140204043557206,0.010520028534766543,-0.031166280620099227,0.0037212227187670708,0.057955873383442186,-0.054381539054128056,-0.07582069087126377,-0.018628201407243597,
CXCL10,-0.048069870582864056,0.0042078205493950565,0.016169684419532426,,-0.007151288369896001,-0.0021410799564817533,0.014929090652554489,-0.051432444359668594,0.018850678498075764,-0.01770995368772819,0.011250071966890596,0.048710182467153064,0.12212149617839678,-0.053420778118117844,-0.02764642221800694,0.029071095586705648,0.004720053940007347,0.003566930077139382,,0.004471740490835706,
