,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.08476166374777652,0.0647130339098925,0.04884859935791998,-0.028796613031308614,0.0251983950374826,0.04909620525318424,0.05230824665501909,-0.029978306823857787,-0.0001761096738476778,0.015519029921689645,-0.018694501868147428,0.08830964588894763,0.10908906523122547,0.027740057620927013,0.014157678886347003,0.01796733191707427,-0.008425536269333216,-0.04306913508070606
RARRES2,-0.05538419018742303,-0.023362178781023254,-0.022583342067186873,0.049502091769350075,0.024642315663904308,-0.044878044224047786,0.10032265319855543,0.036367986160466464,0.002588073499018205,-0.03435094840498808,0.013857088151079,-0.05279209930713074,-0.058206617217137636,0.011526009686689292,-0.019958227686056006,0.029808848137306613,0.010302506766624853,0.0020936857723171027
SEMA4A,0.10596105454783986,-0.01816277954215828,-0.011390895671961316,0.01898055540352672,-0.000961352550717223,-0.01233522794659838,-0.01844051413046267,0.00010938456816981123,0.00021961942454046084,-0.03213264956125685,0.12387459435401499,-0.05016567437334211,-0.021294320634247837,0.06987986695794668,0.01921129487621625,-0.03515304670049023,0.04675183086800956,-0.043210561587723864
GDF11,-0.0547506079119185,-0.04320406779439222,0.0002872388360519565,-0.010097327822190218,-0.021124421251778026,0.0004200946601722805,0.07554858521751891,-0.004086040724378318,0.04814489841507355,-0.002467833055309121,-0.003827388665133589,0.11952015369997279,0.03876926592769693,-0.04543279214478023,0.0018566753406954978,0.015260101345379709,0.049652540217262786,-0.00017928386309551235
GPC3,-0.0340465911541022,0.07605095288331745,0.00854572660553147,0.009666500165092132,-0.018639541476783452,-0.022080756348185255,-0.006200957626643469,0.029148521390092958,0.053194683875570144,,-0.029677346173333122,,-0.0038275024747761338,0.03799412348289769,0.028425868558509433,0.029839345605060123,0.03798719435223997,-0.06777744508005482
OSTN,,,-0.022238784703448138,0.03513567886873429,0.02081210941094019,,-0.02393939037196601,0.022104706478111028,-0.02699267492668979,,,,,,,,,0.04504274735854214
GRN,0.018519493276553792,0.02367249810374841,0.025954272079862988,-0.022086240919649263,-0.015292307680495292,-0.03899723556257119,0.12087494395938549,-0.0471654082412397,-0.024718789636316216,0.007457131637287406,0.019393338061441775,-0.12488162422893442,0.10936445866853119,0.07466022094458347,0.036400012188379405,-0.012953694212181087,-0.0005296993115415594,0.0027313513508315395
CALM1,-0.08690481598574858,-0.016338731456216626,-0.027519663466408918,0.009564333378909563,0.027468638056410612,0.01580838471299801,-0.06426466492587614,0.012939108513760325,-0.006441839120097242,-0.015109173430865694,0.030614986696580693,-0.031640852272639367,0.03220780793706907,-0.007794092285150434,-0.06959720075518668,-0.046503167749976454,0.05966208641263608,0.014836744268906785
ANGPTL4,0.08393854780854837,0.03600726359537603,0.04435045055883399,-0.008213971815200644,0.004383682217293437,0.023569033923230308,0.011908383544439499,0.048527731582814884,-0.043943226386077984,-0.0011371910764276195,0.08839535344726847,-0.07949618284258402,0.015854195038945203,-0.012073840304313006,0.011104549689804278,0.028224906672876728,-0.0901996656033626,0.017658005345089507
BMP8B,-0.02719442169390257,0.004983629622511806,-0.044964205918164205,0.028327209405499976,0.017942580041031195,0.054532024237442335,-0.019568984986197132,-0.0038944121152600796,0.06246283812715049,0.04001728253090728,-0.03355491650764377,-0.025441195014028136,0.07792429756828154,0.024787309748938422,-0.03774019373044079,0.04074683857062682,-0.00576750140954128,0.1091689463825197
TNFSF4,-0.00707087894113405,0.05299942958209825,0.06575732464384214,-0.021598456881927013,0.01897396293819606,0.08979190926181028,-0.014061134783704687,-0.025843189813053405,-0.019704541914616538,-0.022640718926669735,-0.03207774785342557,-0.049218729997325225,0.11900636859572171,0.03604968116307797,0.060806038966299776,-6.0659336875404244e-05,0.01721789764065166,0.040383944608936295
RBP4,-0.03536247145813151,-0.030544364922286293,-0.0024029080157995067,-0.031338157213758724,0.030214045019046395,0.027497446295926424,-0.04115478253327378,-0.027087843036965705,-0.008180524679565235,0.02026564962354891,-0.026497858081740072,0.02807342878617248,,-0.023429612114050237,-0.012990871832148384,-0.029715315324304627,-0.021193930703472978,-0.005450430657273908
DKK3,-0.0618049702557658,-0.07038883870765367,0.02616901583074747,-0.008134428100668582,0.014560966440746724,0.028538827541439993,-0.06245913360945427,0.08636479233384999,-0.023630597265675457,0.012343091716869498,0.04234343322280804,0.10754109611270646,-0.036891695536499285,-0.018949557406590725,-0.011791668863400741,0.048210496113256875,0.04391269510561775,-0.00967031025216912
COL11A1,,0.03733310310607392,0.07565806714744047,-0.0001666661281585577,0.07680388878112519,-0.0013780258621459672,-0.03219403461123692,-0.02647041395378237,0.10582155616477071,0.020615257210089402,-0.0769133544839704,0.1467567081432341,,0.04901776591993209,0.006242520431356472,0.0549638114815464,0.011328308600063779,0.017591789115562705
COL5A1,0.061527360743702526,0.06364358075417208,0.009935379241031697,0.014089030550244032,0.03750241706128767,0.025584214520921016,0.042422183432290754,0.009747336973879079,-0.03144068946979363,-0.024815551103628868,0.05523058587825909,0.037984865230129984,-0.003655369921825664,0.014000440634096672,-0.023793897965650523,0.021772167035000664,-0.021596319546792486,0.09049693655185055
KISS1,,,,0.03586089744928509,,,,,,-0.013411568884670075,,0.13004167234408964,,-0.027102116904836746,-0.014084093179611776,-0.024475204243189566,,
MEGF10,-0.036495487797354,-0.037526535516628386,-0.007398641742386759,0.050033278525365744,0.002383514535958439,0.0009947799854797285,0.00036278262513963447,-0.033827239188845226,-0.007085554497887804,0.040593695771009415,-0.024646771043693207,-0.057547798346733105,-0.07323914415065448,-0.0008690580384646461,-0.017178550515603328,0.038564405157358816,0.06561069539716864,0.08310486144123448
CEACAM1,,-0.032764466986576195,,-0.009739946003412612,0.01704847058396644,,-0.04165269565189633,0.022996505414341565,,,,-0.042475738684247255,0.15713898355769088,-0.0045516072068089155,-0.013754811574661959,-0.01965744265528427,0.02120737541734169,
EFEMP2,-0.05010683793746113,-0.028737281957762442,0.04063240858172537,0.011699980575081814,0.0008358731039826662,-0.01400763419903982,0.08749244910805652,0.0047806798655391615,-0.001397610699920836,-0.02100940330016996,0.09427923699490846,0.055451084019941595,0.03690428034364967,-0.022804108735373925,0.00769696294050346,0.04675207646447592,-0.025786696905016778,0.006499169575276239
IGF1,-0.025957072164626453,0.0076221636675868065,-0.034318020619286196,-0.00645231763735234,-0.0030368795682501554,0.038614466322079016,0.03337546852998525,-0.03938079170041203,-0.04305305323323342,-0.024196522581643034,-0.06878484587213159,0.07220929806562819,0.24054733256851127,0.046250553822217697,0.044536859066764176,0.013928521965057396,0.025458565293630442,0.0182775824139088
COL6A3,-0.001206570653826162,0.034457046960097215,0.05376005938187262,-0.04439587345990227,0.0452588679330663,0.01359538843512821,-0.07010700043032703,0.02046029790011918,-0.014573512172219506,0.005171908657823956,-0.027800566238746025,0.11823912977418953,-0.028193551023765952,0.06876140060641238,0.012456759181982661,-0.01753937332395998,0.02469733958342141,0.003230383555386899
RLN2,,,-0.02223878664919807,-0.0248433220663427,-0.011460931682182249,-0.01712537720625147,0.04655986925999766,-0.019766340085196687,-0.024964615142015315,-0.011427842279548316,,0.002404833906835593,,-0.017697220195027966,,0.015425190705918534,0.015054686489593466,-0.03435278479487215
WIF1,-0.005924167198804773,-0.012780826463914624,0.013340557947576109,,-0.002073665887806082,0.028154389595379317,-0.049045688141192804,-0.0010144675773848684,0.014382121978811186,-0.04323567306459807,,,,,,-0.02275207487723316,,0.06908305759666594
IL13,,,,,,,0.1117222529757937,,,0.004997895760868406,,0.02416443373920224,,,,,,
PLAU,0.0531026246213405,0.06789456140944251,-0.03379776990658393,-0.10521493551030499,0.03690337421758564,-0.04576591757394885,0.0753370954728249,-0.013092828070047226,-0.02778492240027708,-0.008538577824152271,0.06419494986635813,-0.1436637175994101,0.11700783743970994,0.036173408645941894,0.030464888416249634,0.06376018849557251,-0.013194931362201165,0.03188768871826264
CXCL12,-0.05424266204619162,0.03169659531687712,0.060889665334540634,-0.03201862886484056,-0.041433428867024016,-0.014077641542719998,-0.02296118951417131,-0.020281517959846763,0.0481176674817452,-0.03213201570098416,-0.04151843225722804,-0.005561411260945946,0.019476491688503638,0.04708060937525638,0.06175940693768653,0.03963568578436248,0.01550149991868939,0.037794021301222884
MMP9,0.012518989432644883,0.04092156901086413,0.020500358523603292,-0.039984867859435246,0.052630815975538904,0.0014957248310612631,0.12145483489649392,-0.026020490526890726,,-0.017434565616916444,0.0915541987526215,-0.05458552900587306,-0.007222367292752955,-0.011141010795308938,-0.002817779439757545,0.030977627296271203,-0.01616954992798512,0.0017337795593767948
TNFSF14,0.013509151124021696,0.039887295093976094,0.003565857187460875,0.006927158313399769,-0.009471739167309784,,-0.03512630139862358,0.0039842611836801885,0.0012498838645853523,,-0.02967732787615181,-0.04341638946516019,,-0.024203681706506018,0.04508332323928923,-0.026869846833959144,-0.03887901355082192,0.04875505467744146
HBEGF,0.051908126809489745,0.013084173671559564,-0.0330782130917303,0.054296098659362434,0.059065207078813645,0.003580204290401568,0.023021127575822854,-0.018542734771946005,-0.01035334462901663,-0.028781383660853015,-0.0005078771656299894,0.027544607374335894,0.08279557024031602,-0.019955154782231314,-0.0396631699369018,0.017428739298706065,-0.04938872628207131,0.03775975630697096
NUCB2,0.006890417821080118,0.03837036038620595,-0.0013442241570740415,-0.030658304009847977,0.010659755502178488,-0.024170325448266815,0.06518333407018466,-0.025748132710652235,-0.010496356486816983,-0.0045756516495382505,0.00880942700990104,-0.017339152652206338,0.027384094776471656,0.04146328410929031,-0.025717713081949468,-0.08509803783233359,-0.0032270374484598217,-0.012508531403514723
VCAN,-0.009751041129443909,0.00016756839795680422,0.08857299317501575,0.017713758200302562,0.03245390800829391,-0.02608678779048114,0.06397496045932977,-0.03536200920826197,-0.021202340279322045,0.01255820084335248,-0.08865444229861315,-0.05902601553107921,-0.02888563574271164,0.000552455805809561,0.0872254732267312,-0.027551202640046527,-0.0569880892580356,0.04018740585958044
VEGFC,-0.02888835485658563,0.09114987847465585,-0.012378955271693281,-0.0035139792696209336,0.03859882100246648,0.025133811411448166,-0.027257720281864836,0.09960702348907383,-0.05817470950158559,-0.01383115739391572,-0.018932909123890434,-0.04004602687051523,0.04889082789471782,-0.003031983016298104,0.007819453770347212,0.04547703267986935,-0.005874512353827815,-0.012705284605560226
LMAN1,-0.007236027906593349,0.02917451758204636,0.016363377505949114,-0.03140691040675094,0.052214488320904466,0.04779198495160203,0.09648372405243616,-0.02904454649456148,-0.029077151713871256,-0.02459086582233333,-0.016881329792142803,-0.04511439990006281,-0.004249137606918659,-0.07745280615147189,-0.07309530973885235,0.027513989747192772,-0.02605813275942115,0.055809497795661606
IRAK4,0.0043293440596644675,-0.0365303632016614,0.05833955102073434,0.06467489856803388,0.0716922977679313,0.10309530980868822,0.08283652315936366,-0.0012932308792452886,-0.006531032774056652,0.05572372742567978,0.007770558277566082,0.05025737020330508,0.045472049896946774,0.03077504496230802,0.0195533832956762,-0.006455366504960724,0.04099538740962935,-0.03193759531306388
MICB,0.05153107395916987,-0.0034658851365909336,-0.0076499015006531446,0.05993358645107074,0.04896492161955302,-0.022578319050813624,0.06296153020443362,-0.04842040610000183,-0.008531848825258141,0.021401959079827598,-0.026826477291983737,0.02711326258906952,-0.06206587282523546,0.06594507981041421,0.08321795838597212,-0.018139830165006844,-0.013023659053949317,0.042988773251799145
COL1A2,-0.036680937117859407,0.02779797472898138,-0.007763376570597103,0.014654784407913813,-0.008577082663352774,-0.000723452970397424,0.11217204809411925,-0.061286262522293085,-0.006813005551485262,-0.046642579405994075,0.013542966347112786,0.11222444662998501,0.09342748885734918,0.060472082077207265,0.03374504723656867,-0.017159297492358658,-0.02247569288364376,-0.024837620436447643
ICOSLG,0.10305887006459193,0.005981799676716168,-0.050871222197978294,0.0546566912301399,0.05756813402679406,-0.003952533863497546,0.08228990329005952,-0.026563335962280114,0.0347526603931959,0.02810184758535578,-0.07114323067747459,0.05608523709973013,0.031756285424720095,-0.0016082143680706104,0.01289650409924485,0.04450731963391722,0.0808326677450831,0.05743211827466767
GNAS,-0.1097013452194146,-0.03322179347562772,-0.019639737662173282,0.034920748787633335,-0.004622468017606209,0.01935685532979009,-0.025214686292797193,-0.042848634958229284,0.04133633916943352,0.006931715768307285,0.011507005517382927,0.013074958564838422,0.08263140774361347,-0.04400465056926795,-0.045654239198849186,-0.031560739284749784,0.008109731723297115,0.019223045990572996
C4B,-0.030692427581383745,,,-0.033405938178442444,,,,-0.020471150777690073,,-0.01982538972469616,-0.024288425601489517,0.1385717952788895,,,,-0.023628114502108468,0.006020633605834853,
COL2A1,0.07785502541725593,-0.006070176008804834,,,-0.016222528576921053,0.03304005257424984,-0.01106258589195411,,,-0.011261551547186081,,,,0.10684677012323493,-0.030731690291718624,0.040611316243061094,0.10762896902166894,-0.03785468940117723
GSTM2,0.06890302114875119,0.07146632885305511,0.07871325895331194,0.048672028364462994,-0.03562991395327586,-0.011731551488467495,-0.0162317689066856,0.014964518427548961,-0.030195224303141678,-0.03257214608216891,-0.01198065018484102,0.015307679129254561,-0.1075014120394006,-0.02161676116327312,0.02091141276191197,0.0005665283590541131,0.01011455724609334,-0.004106776361572007
NLGN1,0.0018436724718740912,-0.009379312612395496,0.043499943756337985,0.0034030953632124585,-0.005702441450675465,0.06997490007122824,0.09157638173524878,-0.05471066909686632,0.006741478532233126,0.05068827774922936,-0.03783684537981346,0.03947121003538383,-0.003284763974774863,0.006508096483065244,0.027395667531460364,0.02128543818033177,0.0317192560621058,0.019759412159615273
SCGB3A2,,0.026769517151610144,,,,,,,,-0.0184922606783477,-0.019608566114308494,,,0.09881818672955073,-0.021359397596350686,-0.03296582840265845,0.09888711324085525,0.07572629731757802
LEFTY2,-0.016348917996987792,0.06891870081311256,0.044892549187338426,0.0799055916826012,0.03354317541080108,-0.03976625097279007,0.13779174472345246,-0.054526155341821085,-0.016444740594144698,-0.019014714336793897,-0.10830736856748609,0.047822020742778,,-0.0002090027305178874,-0.015031633276787141,-0.022009748719368925,0.011169461984675295,0.07604736744288175
ACE,0.02009464463477619,0.053096858825213505,0.07996405881371131,-0.06746675012053541,0.04938924204052974,-0.04743701849545832,0.11346950709289641,-0.005291831112383122,0.003407140379452405,-0.006687767661300334,-0.03860158733491269,-0.012876372828826688,0.041323396753763925,0.023198323421379115,-0.0037032240457433377,0.0006855179625571796,0.03725835303063027,-0.04858601882180066
RPH3A,-0.06909500529968274,-0.011841162883607618,0.09054188024109269,0.10426392412871271,-0.010856392010496629,-0.008639067448989568,-0.0071709914369533926,0.007076405206170944,-0.003563229304029831,0.00895821894760561,0.021638094388857592,0.01085197818927913,,0.02981176124136825,0.031196409843134036,0.059866932424000575,0.029737008043540295,0.061635883175705994
NCAM1,-0.046046642266757504,0.0038189801216114328,0.06724994368649943,0.03673460391472699,0.00616762208460285,0.008733214214086257,-0.03766581133204548,-0.00032128488163339815,0.027747017308500332,0.0320614095050969,-0.02362549214013658,0.015160229724651168,-0.0005896781907953748,-0.05584995358430286,-0.0034207782012752523,-0.06311872457293603,0.013813322223831663,0.03491348515401595
EFNB2,0.002018106186216601,0.025774733776341197,0.04900136920134832,-0.01901747257648782,-0.029733045771928715,0.011658050015803096,0.0484603067839363,0.01677753837968234,0.01244596498431112,-0.039918180609008966,-0.03215736209864771,-0.003513195858076536,0.15332831201734332,-0.002246742017580321,-0.01806956295041985,0.07859979372315139,-0.01172055720903341,-0.017562034918815774
ICAM5,-0.03466872560447313,0.03896203151008786,0.009730524008503548,0.05725725366967191,0.049242414336647194,0.026326688324532745,-0.04304713385421046,-0.006471265483138769,-0.048043849807422795,0.09288559223155676,,,,-0.03498573742828026,0.007596266925353603,-0.029493721843871265,-0.015928012110927436,0.06991102907661208
CCL5,0.0038268743144796225,0.022055147456859096,,-0.05502655767226315,0.010310933055291446,-0.020527025673769947,0.034201860996851144,0.01432138826179717,-0.033070339125699455,-0.01527764879202147,-0.09720313388579895,0.06325946072690145,0.07607194417444244,0.024999030335088213,-0.0007374974145970219,-0.038502826477924315,0.05555666262026381,-0.007757669991679776
PSPN,-0.022915732417018667,-0.0011210225193593606,-0.03182167103906969,-0.018003689565911245,-0.04159657575491271,0.03942209137616932,0.001365337156719036,-0.016271585439384225,0.016982487556396583,-0.010791331341101655,0.05879192526429538,0.041123718358906415,0.04046996915873346,0.020090953395083336,-0.023554869843869793,-0.013595291848411592,0.0329083772538565,0.003569497326373315
PENK,-0.020190038300207963,0.0040938849927077015,,0.04693211683381641,0.010788916967150562,0.02220128018771822,-0.035058323690888196,-0.028765741292117706,-0.009150791870294127,0.050123047616273425,-0.033801057254627495,,,,,-0.02648438305396762,-0.028701405788933158,0.0018604767286083982
EGF,-0.006858588889659881,-0.055538802020318835,,0.013180781934552783,-0.0009146237025022247,-0.020400766446423628,0.05734882206615387,-0.0278546712831322,0.017671170564832125,-0.020799937707198523,0.009219205592202065,0.07325159141480349,-0.019216076698431665,-0.021637770454235566,-0.013754809386210869,-0.025697839723910168,0.055671798802322606,0.034155313663849336
SERPINC1,,,,,,,,-0.0027754275857127266,,,,,,,-0.013754810480436284,0.016822795982118062,,
UTS2B,-0.02272325715903878,0.08205504426964712,,0.022610268523890337,-0.018618431384338323,-0.012747526223889805,,-0.017085875411293572,0.005909022351458005,,,,0.10130532818769045,,,,0.024801717894630378,
F10,,,,,-0.0035225023779824035,-0.023489721615815664,0.0735592757491158,0.0796390041914172,-0.0148292356205376,,-0.022941489798717574,,-0.004329455908707816,,0.06661453490430601,0.04126088875867376,-0.020863446875134747,0.04964670491926068
FN1,0.05918121349708134,0.09129830394292938,-0.00047547183383162136,-0.0029996387824348823,0.0306003503042141,-0.0018978327469126287,0.1101228084602962,-0.03282295078524255,0.057013541238679195,-0.017065138381501446,0.03166841315681921,0.072253072412003,0.00831301788334052,0.03487346088687402,-0.03619356287788444,0.007900094395336872,-0.04840459343153982,0.01337447431378463
FGF2,0.04663980279941283,-0.038586071935828734,0.004282798063517407,-0.00642349839794438,0.056630792297918106,0.02968908965679881,0.0792608729357231,-0.0617046813484942,0.044958889783586004,0.02745006004849025,-0.013335517823625636,-0.04664245988858226,0.07102204843197096,0.07006026805106073,0.016130521865082296,-0.027628198640175124,0.01191176291917081,-0.02443868869197614
GDF9,0.162777659594728,0.06419339195151941,-0.03177841869523365,-0.005203919069058344,0.06241923607459982,0.016185075078693607,0.04483426405718549,-0.002960219109032664,-0.02610211011480593,0.13991542518736874,-0.029121508477721915,0.029432058034290515,0.039420024151296335,-0.036290427607364964,0.03340111356314953,0.022377237296327058,0.04357462418342899,-0.044358178887379605
CSF1,0.0877669138587655,0.02255279857726938,0.026476733055615088,-0.03177605994664536,-0.013521127729780867,-0.02514735908925878,-0.003346857331615002,-0.06368320967200494,0.010000323701940568,-0.07108408117285694,0.031203355334028515,0.04699280906714306,0.04560628301654584,0.009068477931098285,-0.10802164724768215,0.06937103848084586,-0.01274030572054788,0.05081473761483615
GZMB,,-0.021857743077708287,0.024157456366738713,0.00033492564837100947,-0.03066479464524951,-0.014298036578361883,,0.00826135491923884,0.01111755215589444,,,,,-0.02764943007805363,-0.017459426637494467,-0.02375343197528144,0.06827792919905691,0.07688144616980867
WNT11,,0.06375513546402928,,0.03524476731832686,,,-0.02222236092090188,,0.014097832773968798,,,,,-0.01265404295608906,0.032061010290026025,-0.04384528583778026,-0.017377652308541394,-0.003183969315994389
GDNF,,0.03957877492872479,-0.0359892192851431,-0.012572794420346806,,-0.02102538248926136,,,,0.08745513363077966,,,-0.007333851712474103,-0.020071940412128793,-0.03491810578872699,-0.029264227286991795,,
FASLG,,,,,,,,,,,,,,,,,-0.022900179697751835,
SHBG,-0.022430148356408445,0.05626899072787919,,-0.0007513787242388574,-0.0006183643481405003,-0.015085841503297209,-0.017130402518499174,-0.012526642772948916,0.0609206993503128,-0.010921717318581834,-0.023284830919192177,-0.0007608300244509868,-0.018639014854613306,0.049249078280601856,-0.026562546904345563,-0.029617315832087994,0.0626585171738175,0.12201404751299605
EFNA5,0.023642919047638673,0.026913816942507995,-0.02970226617628867,-0.00933882876035653,0.03445904943986335,-0.0037894245622500525,-0.011081401079976037,-0.007869795348756736,0.08512824278892805,0.036669945786067706,0.04115118153175849,-0.047546780867892297,0.07590219458357494,-0.003832592667287417,-0.017553961673028005,0.017853699960645193,0.07894409023181664,0.012352911227550317
THBS1,-0.01678007813569427,0.034731503651709426,-0.026605118470188656,-0.039894837281035295,-0.011590794297788812,-0.01845631252792392,0.05240838649087439,0.049878258304212525,0.014086620040322856,-0.006431149058234148,-0.02975876079578144,-0.01688127031673421,0.03460007263125555,0.013022129426347503,-0.05827381702980526,-0.04328141850064556,-0.04103484658535021,0.01634129917516477
