,MGH258,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,,,,,,,,,-0.022245071328335895,,-0.007675825879166744,,
BMP1,0.08637748606444262,0.03300864225084319,0.04077639999312625,0.011525855731968165,0.01855866579692067,0.047593360799847544,-0.0007203799967811914,0.020509169857411882,0.07191080280677768,0.046765322344768594,-0.023686318173195997,0.18088075342158078,0.08976354880478245,0.03613483828330542,0.04826347277499841,0.04436341249038011,0.01009866758045606,-0.010723250192055674,0.1348680098504492,0.04496924415463346,-0.06897107748034459
NDP,-0.027875538636026907,-0.03506816573394166,0.03890709856815487,0.011350774556177855,-0.023813809481506985,0.018629471165704948,0.03834177723380869,0.018681933723647147,0.012790973334939216,0.028179732353358914,0.047535588090337214,0.06665342972720244,-0.01932532693553814,-0.020563708738036635,0.052500639075353364,0.014921077876079025,-0.0166516925017074,0.0244417345355418,0.039066667985950945,-0.03787178621896324,0.0872192645163407
TNFSF18,-0.022403033888447,-0.025051860817247296,-0.0026082202606320234,,-0.014292938532889918,-0.013007999654198457,,,,,-0.03644542696924455,,0.1255878365791724,,,,-0.02294094941234556,,0.022926098405767356,0.022804948357293273,
IL36G,,,,,,,,,,-0.015082927022878806,,,,,,,,,,,
RTN4,-0.003813377517378329,0.011698440229088442,-0.06624491299642499,0.0022826432223396072,-0.007246522392477398,0.013003614352266797,-0.004143787256827136,0.002781273616063932,-0.0164103680694554,-0.04076629291584656,0.015253084460797785,-0.11723831567808904,-0.03484157505726004,-0.0027704326799209205,-0.019580401888748294,-0.04921682083038265,0.014028850337511022,-0.02407617123680167,-0.055294431707116454,-0.005793080224745348,-0.01205379468384512
HEBP1,0.02955108903843198,0.03069822196499615,-0.033441212173991625,-0.0043727414470912775,0.0003942287027993514,0.02493632864595152,-0.03846601898922161,0.019839121464212208,-0.00916090680313996,-0.02213667800779795,0.046256749661164075,0.06445502839883305,0.017683795588524603,-0.0894274698668996,0.04634775636347772,0.08233805684405733,-0.020167185406592587,0.02824465612064596,0.0695533399812429,-0.024289095020711582,0.17729460623048013
WNT7B,-0.019736371173188078,-0.013592975982688311,0.04832550669850097,-0.00851741705102731,-0.01949648778895079,-0.037286220124460256,0.027372121310017792,,-0.04526574458278315,-0.01657787497576226,-0.003452018914449904,-0.008691936821209535,,0.07977689441933264,0.021487290554553968,0.042515708461244105,-0.047971381095731534,0.09342037822863014,0.055544153465439824,-0.08408536777311029,0.05080933221542091
PTMA,0.053239252123869533,0.04457150332511253,0.0863923250354123,-0.0467629695971949,0.007676362680713095,0.07660408583137605,0.030153019039138775,-0.0044013925023956724,0.10149109377656343,0.03722326496957578,0.019475642966189824,-0.11042957063328712,-0.032992961886990295,0.00554901527092053,0.019317664713715214,-0.0823108577175394,-0.017719926279460597,0.044492197438936856,0.05794333457973648,0.02228027150997512,0.12955762829538583
FASLG,0.07802546169821409,,,,,,,,,,,,,,,,,,0.002434872170641509,,
