,UKF260,UKF266,UKF275,ZH8811Bbulk
VCAM1,-0.03202971803615798,-0.06259799937350435,0.01268602947821145,0.02982559471954571
NXPH3,0.05343836581969694,-0.04909797134485852,-0.01438860514648697,-0.01664466125619359
MTMR4,-0.03349996678331277,-0.022508877393236322,-0.018038735052731406,0.014130704822812916
LAMC2,,0.02933178427769929,0.0725628329293094,-0.016303434730710494
IL10,-0.039914962164555846,,0.14545425348449553,0.04595149190762207
SEMA4D,0.09980216683024169,-0.020923052400474554,0.03623600962448681,-0.04735233118135763
TRH,0.03203466134879978,-0.03717567924505994,0.0005050196496187181,0.014781651500084914
SEMA6D,0.024289638853651117,-0.09287049454746617,0.019030631891468364,0.08636883477359468
CEL,0.021257199304798628,,,-0.02026796040050294
PDCD1LG2,-0.012111509785579264,-0.019083536895532296,-0.032609041515827025,-0.02473462066001046
SPINT1,0.014135564410126185,-0.024683395970789883,-0.022190910563864238,0.003201238139479827
CTHRC1,0.009433738404179276,-0.050259779098006455,-0.018987876169097827,-0.028479591515276174
PODXL,-0.10469888212545042,-0.02526553541030499,0.006907551809282837,0.03300094765889548
JAM3,-0.06074341753680992,-0.02950215169475073,0.031320805545385626,-0.021613500407529563
TGFB2,0.02943640170928296,0.024429778289982444,-0.029562086171831748,0.0535599042763272
COL18A1,-0.006855203956316841,-0.016663912489972763,0.006953569992253291,-0.0499063902268123
NODAL,-0.0153133171546786,0.018727404284394563,,-0.015334561749353548
INHBB,0.03417446165219387,0.06638090724143811,-0.012700075918240296,-0.014365966413383184
LCN1,,,,0.01411654268791942
ARF4,-0.015317853650267409,-0.033390366251073465,0.03474106505271697,0.027933704466297483
CXCL14,0.08111085513789174,0.051231378156662365,0.005372300032450928,0.004227795821543427
LIF,-0.007301450303570402,-0.024075417474616518,0.0770708630476703,-0.037895636333791116
IL17B,,,,-0.02318723364805046
MMP1,-0.015168686946256957,,,-0.02386923375167722
MATN1,,0.07396765857718306,0.016509941043958646,-0.02561385212591643
ADAM28,0.0076472051476436055,0.027579401770970655,-0.03497457866776384,-0.013200341818177542
TCN2,0.08964281044150565,-0.02588003157552044,-0.0018708794756205824,0.03340056028103146
THPO,,0.045244155738550416,0.004640953945989292,
CUBN,-0.038096434074645115,0.019305139255624822,0.015138803598357859,0.041284354010504384
TIMP3,0.08450378382979348,-0.03014379867895551,0.044424142227274456,-0.0630805906761593
PIGF,-0.013308139022067777,-0.056354350276095776,-0.0217469263963249,-0.05548069930342848
CRH,0.07758101965040298,0.05751406113847141,-0.016173620565533422,0.023103965921154962
BDNF,-0.01112950882808628,0.03924887214406896,0.013856219501455262,0.001521195549482686
CCL5,-0.0391820331813326,0.01002291614588864,0.028988775131029723,-0.020678719543749658
GAD1,0.07880863542791078,0.062077778176679525,-0.003054335083029099,-0.02841578814097706
COL14A1,-0.017073722889409462,-0.03032118622821062,-0.02231727729841211,-0.04750150660205434
HLA-A,-0.07398719524077439,-0.030221791591939575,0.014685728800367146,-0.011344238938307508
FGF18,-0.021031223971372526,0.07156990488269578,-0.01100895923966196,-0.022605758407619726
ADM,-0.07486822626147334,0.05610104630160341,-0.04237111956778523,-0.0028994798721157537
GNAI2,-0.024976592908550584,-0.054910079319649814,0.014758650115140035,-0.03709451624950988
COL11A1,-0.0162089619370333,-0.05649451308685099,0.04615564299345316,0.014001315698763412
NUCB2,-0.031194812022112703,0.025244831813459316,0.04098489012473956,0.011866321077216213
CXCL1,0.03479525679428029,,-0.02324728570540762,-0.02940821300734747
VCAN,-0.06096791805182646,-0.06190809599882316,-0.006905972500683471,0.01485945041395235
MMP7,,-0.024075410716766155,-0.01014653335551743,0.03954091521501281
PTPN6,-0.0011770251800621316,-0.020462776894907924,-0.005419776174387119,0.028974057147330767
PTGS2,-0.05937458754649568,0.003943757937361298,-0.021041579307446257,0.00590475915983911
XCL1,-0.01612913448861714,,-0.0003838466993911085,
CD58,-0.031385955330032765,-0.03426750742061134,-0.07935930186971692,0.026410260610091225
TNFSF14,-0.01346512450010849,,-0.0063676334884027125,-0.024644968298698243
CNTN4,0.10324739215404007,-0.04360657049340677,-0.02810851042661722,-0.020801693329974252
INSL3,,,0.08112145067617564,-0.014305267773445188
BTLA,-0.016815159641662296,,,
MFNG,-0.023147910137196175,-0.014321683468564448,0.002343211342125733,0.0013918995129966539
ICAM1,-0.09882830123758993,-0.05673852102471338,-0.032672216074013764,-0.005998946226923971
PROS1,-0.03886525091796851,-0.020711896521814134,-0.001016869535920113,0.04379950175379338
CLCF1,0.039337768949173596,-0.022380498441724343,0.021883112152996605,-0.048869822671763624
PSAP,0.08305080278389089,0.08076896450664445,0.028070739790127842,-0.013370164483761564
EFEMP1,-0.08441917723311787,-0.03133920805928646,0.05995747747251619,0.07981003575144253
C1QTNF1,0.015477792589105544,0.007119587624188401,-0.03054953126177552,0.01893266432673065
ALB,-0.011313773413634511,-0.023029559206126992,0.031011156695510186,-0.02012785869320098
EFNA3,0.03324686857547599,0.053253606928777335,0.017936038054959857,0.09502565313798458
DRAXIN,0.01740872361257475,-0.038882066372462616,0.019935966997679588,0.011526084866466462
RAET1L,,,,-0.01448154451242926
NPTX2,0.06479578372124888,0.09725329487489,-0.01091649244223868,0.0122280257470658
FGF11,0.011352699532517095,-0.04671581423244272,0.010466830933939473,0.03644085268618163
CD59,0.019748213557291908,0.03126275361255449,0.06716233520603518,0.032355308535541825
COL9A2,-0.044110572473588974,-0.03653243596450432,0.003972021057360632,0.007545031708418582
DLL3,0.04168207181147839,-0.037833625160646485,0.05461108883140286,0.004934124991082236
LIN7C,-0.004438602170979679,-0.032143143598152436,0.004790142740858593,-0.06308553416810753
GDF7,,-0.03289618185586868,0.04479274484046589,-0.012414285235624387
PSPN,0.028276236445105133,-0.010008806239750983,-0.0014356870785966448,-0.011328222145157617
ANGPT1,-0.027784060896310032,0.028047215022468517,0.01923193634188319,0.025288927579544433
PNOC,0.05036948745839194,0.08667740205789895,0.0007616366134581087,-0.013201405526190021
L1CAM,0.0688077369723561,0.04227831968286185,0.030630925154118624,-0.009626770814271025
APOA1,0.013080586196338874,0.034139920383530316,-0.015235461516399809,0.022030893489374367
PSEN1,0.02308563383212775,-0.03252708547773247,-0.027569991673922156,-0.0066570390879199135
CALM2,0.06976467635684479,0.11123274941666832,0.011039888605047177,0.0879347997498537
CLEC2B,-0.053450732075362946,0.015252835021859581,-0.02994522328410717,0.0480490352039646
NTNG1,-0.0033588192033234834,0.00386001803122367,0.0030162425170445783,-0.006471309979222962
LRIG1,-0.009847703274629157,-0.036796928726735685,0.01901293986426083,-0.005999866687705166
CPAMD8,-0.020478565915535225,-0.02976640551219749,0.0082255987161142,0.014595744395424427
GHRL,-0.0346819580765385,-0.02448225659597008,-0.022755079562600884,
NPY,0.07012807858120042,0.0803392451282136,0.01859117713132685,0.011758089751469294
MMP2,0.00703290619338996,0.012293980450313062,0.05120631745089462,-0.010365205588693138
PPY,,,-0.009484823939769838,0.017147830255291575
ALKAL2,,0.024860135069378234,-0.010715091721209238,0.05967434798357785
CSF1,-0.017637390689743432,-0.0659719441310528,0.051790885568675143,0.04630368975237471
SEMA4C,0.020434830056155973,0.0035120291760396597,-0.026451100516085343,-0.014440040334955278
ICAM2,0.03766313874297438,-0.04913232780073641,0.037165357672518745,0.0043793081297260296
SYTL3,-0.04200306585699255,-0.0316311833748326,0.03693099616122181,0.01927357314148193
IL1A,-0.02082592393057789,-0.0328961775345046,0.012172516643921072,0.004596929938747205
HLA-G,,-0.017767701374294412,,0.1336463107685338
PGF,-0.03309339496012823,0.018974844854107515,0.011492011263874521,0.027954219303785863
LGALS8,0.04186973361111762,-0.01655856682851358,-0.03038860568639895,-0.0022875669252143947
DKK3,0.0769001025936607,0.09107255534511839,-0.029645114220640034,-0.010101925690028208
COL16A1,0.005204515909376784,-0.01744281038902682,0.018615403618687975,0.02653009843242794
TPH1,-0.0201023671515124,-0.018827357322415948,-0.02193640748658313,0.03555746492320957
TNC,-0.03237841557136455,-0.06340556419331078,-0.009081159846946065,-0.006556751754669991
TNFSF9,0.019520039837194185,0.025707937887972616,-0.029815886441630548,-0.01812909292902605
C4A,,,-0.011243783034103408,
CNTN2,-0.030944593724351516,-0.10836770379813376,0.023784211745215368,-0.04947708223898901
F7,,-0.016351613559702712,,
LUM,0.004403531178893506,0.04961422199299225,-0.02238024120740004,0.028705164630432423
BTC,-0.05966687453198026,,,-0.0018370671840239354
APOC1,0.09970824733300022,-0.053006510248017016,0.006452568293247633,0.05725975783677727
PKM,-0.017391019926454317,0.053066116905005054,-0.011640319829271207,-0.008936327955313713
TNF,-0.04342965660645161,0.0282594085431382,-0.025651887218493402,-0.014481548462273786
GNAS,0.06932606712562685,0.11712106328863836,-0.027982580752191573,-0.035233943838990686
BMP8B,0.012493342363121612,-0.06526042207206123,-0.018356581344337247,-0.07221836549677313
LIPH,,,-0.009065562799080747,-0.016145680669408136
CCL28,,0.006439375071192498,-0.013959475332400205,
PTPN11,0.04594497067724414,-0.04519217745391001,-0.033824798714359505,-0.01876983378366512
ADAM12,-0.014011370462718152,-0.06348069007395768,-0.03711479128407944,0.07261687928261533
EPO,-0.021570860245405433,,-0.009484824353784277,-0.016768520218426657
EDN3,0.09264191350217038,0.04071087960033839,0.0037158414671044386,0.027444011979111383
CCL22,,,-0.019097899243024262,0.1682666921722517
CCL2,-0.0852806774850671,-0.012355411261343303,0.026041671200854575,0.032926082826622
DSCAM,0.04894348877718832,-0.02694868532292941,-0.0026478436994225173,0.07069370529542639
ANG,-0.011566862597523424,-0.018066949285971374,-0.04611828315827031,-0.0037075494457615666
FBLN2,0.09556956994806538,-0.0028095480221975344,-0.033189217325229094,0.014069011002301542
VTN,0.09674263912023962,-0.018827351165853125,-0.015582501247763775,-0.011791285375208835
VEGFA,-0.07453735357034517,-0.030002273789390615,-0.059393124266541586,-0.0324428011462431
F10,-0.020291267510321793,0.024121841628751105,-0.010399904904055344,0.06116431314502347
SERPINA1,-0.024943934091054203,-0.05769248986927319,-0.028205808688304145,-0.00019545456560148054
VWF,0.045343566990735724,0.035662243564988094,-0.0441607351070733,0.010857020082417332
GDNF,,-0.02930550209016945,,-0.036763021573816716
VASP,-0.016895104099891558,0.007684360132576621,0.012962550495368914,-0.004293603901638788
ADAM15,-0.040188378109831474,0.01872819946233022,0.03443465138113281,-0.05915103833248738
WNT2,-0.017475667303566016,-0.006002119851936942,,0.02899142925494326
CALCB,-0.02626936113992591,-0.019083534517061154,,0.06013228330774571
OLFM2,0.05242820886390077,-0.014425308553449898,-0.02980911731345747,-0.012048616692751219
MFAP2,-0.03515203738300148,-0.04723800864922819,-0.0013953991714512337,-0.04159231041408854
HLA-C,-0.014045604527484231,-0.0580064696546362,0.03248453116555428,0.05405551644404265
THBS1,-0.03194071714884563,-0.012257106623871684,0.03295180305521606,-0.03674943119837397
HSPA4,-0.009983993400222338,-0.05162906209787845,0.031180967888020425,0.002721973115794766
LMAN1,-0.07829536538596082,-0.05457719746454776,0.0029745192465622317,-0.023757589796821466
LYPD3,-0.02174801846574922,0.0729256705904358,-0.013279517005762067,-0.03208858343895115
APOE,-0.02693095570571877,-0.11885592426895011,-0.012333219190389147,-0.016298775370123825
SOSTDC1,0.16274260689359862,0.10455264291120966,-0.022940646300670484,0.021326915003595882
ANXA1,-0.03220819581417456,-0.04877603258908086,0.0057047663084335435,0.0023366439443441426
WNT2B,0.04140296983790915,-0.0032163901731536507,0.009696147395359157,0.005277585238991591
AMH,-0.027005635617304617,-0.03427175399556544,-0.013671894150653438,0.000538880338124321
GDF10,-0.017853516382133,-0.00928967519512048,-0.012773352891005207,0.037322087041357685
EFNB3,0.05205421220598968,0.019446910952290886,0.041551378599435994,-0.008471512015628214
LTB,0.11312935659639678,-0.0002131192035689606,-0.016502861539279563,0.020947989688129186
ANGPT2,-0.01752610374170824,0.025373936824182694,-0.040784863737363314,-0.009248832009522449
ADAM17,-0.039403674463209505,-0.021591352753943,-0.015157753563194763,-0.041019562067944444
LRPAP1,-0.008724660606157886,0.033098356640024335,0.01704254870621524,-0.027672507495504775
NID1,-0.002246596257814551,0.009297823421768386,0.001360539810250511,-0.034365981720010756
MST1,-0.015114378445354789,-0.027392366514717596,-0.05465900512084477,-0.009699608731942743
DCN,0.03065853590052796,0.06397834826611754,-0.02557850120753193,0.01520504464184876
IGFL2,,,-0.011243784223832437,-0.016614811696998938
COL7A1,-0.030819445422188986,0.02379570572493561,-0.0056562237693664995,0.006428652057969811
CALR,-0.06752128455514457,-0.07151000716909611,-0.02316778761893437,-0.04349534773473535
PIGA,0.06419939464549114,-0.00793276771664322,0.026254369978714307,-0.05868155710582657
CD200,0.029216718069350722,0.08782262126572236,0.050467254598459306,-0.0024251688578289174
GRP,,0.004342896949994406,-0.017457335551147774,-0.015663667278001815
CDH1,,0.08942345853316087,-0.028409036472348333,-0.043769294052654
LPL,-0.03806691703907212,-0.0465409213550638,-0.011615017352809277,-0.011819602293897672
SEMA5A,0.0003003579998115507,-0.0590100066292742,-0.01808209499800211,-0.02407587169274105
SEMA7A,0.035584110924264827,-0.056491457381846744,0.006998307221590257,0.004938943367918922
SEMA4G,0.02793283444886253,-0.032065450713440115,0.017192171637714054,0.02393815841100073
SEMA3B,-0.049134013302607,-0.07560801916255562,-0.0074303076236979845,-0.03757403499544882
RPH3A,0.11040971171746218,0.03412142356268527,-0.015808280491022172,0.029288688666992385
JAG2,0.0529990827068849,0.05764520350235636,-0.016212489951332714,-0.017180560518197094
CGN,-0.004463318403611802,-0.03098217241062993,0.042976658260454985,-0.023192408347978838
GDF15,-0.015184768168547946,-0.025251596311091203,0.02915201552876893,0.00540777861463953
SEMA4F,0.051503223638418257,0.0167001860818343,0.011558177929693632,-0.018002833502285324
NXPH1,0.05768160343589144,-0.03588223033504395,0.025953334623348458,0.030092248563715774
ARF1,0.013327677826437878,0.07881043599630255,-0.02184052288253312,0.00998366438224404
EBI3,0.03186295776484846,0.03909757573980345,0.0461129372689108,-0.011671202023044228
TIMP1,-0.11985375113834125,-0.04279821566271684,-0.016315052400088507,-0.0142892089398144
SEMA3C,0.0016795448109735859,-0.042757779479703405,-0.02292410143529886,-0.0033706581535445706
GAS6,0.052526293874781686,-0.03182772043961059,0.0067343522907035575,0.033702202863549253
MEPE,0.06977392202849285,0.030633172728081283,-0.033472080877253695,-0.023869232555901815
SERPINE1,-0.06811262861156489,0.07973242629042461,0.0008167977432689027,-0.041188272265149754
RSPO2,0.036220792960875,0.08856741939802969,-0.02244306518447938,-0.022487936648164772
SHBG,-0.009366877014838787,0.05161637278256215,-0.019097899315491395,-0.011920018984314882
LGALS3BP,-0.03786241076628477,-0.11650808691349171,0.0026539031661998547,-0.014865038374964518
LAMB1,0.024573947997225575,-0.009772684118391663,-0.0520574712779345,0.052241248311072186
SPTBN2,0.037545193947343014,-0.0026227526593074206,-0.0004495388621864087,0.022870130021439228
COL1A2,-0.004766039305207992,0.044182564688702124,-0.016795907843251637,0.016894524860758885
DEFB1,-0.017690662470408302,,-0.010017549555029827,
SCT,,,-0.009207362521180349,
WNT11,,,,0.038782971250238184
LGALS1,-0.03856159928377357,0.03412934396037516,-0.012391752941256372,0.023130881185887322
BCAN,-0.009861872142751688,-0.06104044334740841,0.04034411998546882,0.011060209520042925
ANOS1,0.09642411094358584,-0.036610920901879895,0.013801631407859574,0.0379218739797818
EDA,-0.019162427248146385,-0.03603721823643802,-0.014427030615105797,0.03916734173595385
FGF22,0.030460041845300205,-0.006403548144303264,,-0.015825839549668774
SHANK1,,-0.01664406246600368,-0.013477028273079417,0.05926493159615048
NPVF,,,,-0.01430526277926968
TGFB1,0.01134106455509308,,0.0035668189944765695,0.04504865981399421
MSTN,-0.08332911270030258,0.03158845052647589,0.00042905550512167855,-0.029419937479682908
WNT4,-0.014660317586098932,0.0014431410801953413,-0.014148201877693648,-0.009367870402149503
TNFSF4,-0.0365337137252206,-0.020318618230221665,-0.0010658135906042112,-0.010577488862677427
NTN1,0.024985874960623884,-0.07981941369702739,0.013267148181187604,-0.01765689862678881
CXCL12,0.0857044503042253,-0.02698153466373674,0.017441011429480992,0.022946714114932362
GNRH1,-0.020848614384468993,-0.01693165270462699,-0.021354746055156158,-0.002853988026361415
FGF8,,0.04044018925637432,,-0.019745393994110058
RIMS1,0.059075134127192244,0.1226736741989577,-0.02162001874604138,0.043266113022936044
FGF14,0.054971453569474055,-0.00871816863028425,0.052774658784712665,-0.017936092893597558
IGF1,0.031370827743885256,-0.014287425767657961,-0.011671738329507549,-0.05117896915450176
TNFSF10,0.09202141569973053,0.02320928543731588,-0.010548205606538684,0.002909830977041468
GDF5,0.007832044432490404,-0.019586383876011703,,0.02237240738761884
CHAD,-0.025052126394419835,-0.03351340680312683,,0.04397955745256171
RGMA,-0.050348782766921715,-0.027625989317089854,0.030925619373607743,-0.017598135834329322
WNT16,-0.015414144103856057,0.010628520208398554,-0.015838267515071898,
CX3CL1,0.02881800013488809,0.03726946608498196,0.00773962003426821,-0.004190656003230663
FGF1,0.07559208122565748,-0.03969100494038587,-0.004901772290904252,-0.02381404383433637
ALOX5AP,-0.056044339578737466,0.005798981952563485,0.018240718740617154,0.024019580481918466
IL1RN,-0.0057797656755290295,-0.023242183447940625,-0.012784056755088265,-0.035695637592841625
PCSK9,,,,-0.015167530881682802
NPW,0.12962315830420104,-0.008897680860105261,-0.012773354094829612,0.006564214193037482
CXCL9,0.006120674562687833,,0.07933450141914004,
ANGPTL4,-0.06946863361389667,-0.01606014786411465,-0.007617381190497038,-0.019198191844583296
UCN2,,,0.02337345644016809,-0.026347348804011652
COL4A3,-0.0003175338920945537,,0.04173519895730697,-0.012002376657778485
NRG3,0.12979657845047893,0.07613728641418549,0.013062486077460132,-0.02294316533523252
IL23A,-0.0426249328228629,,,0.08558195203759218
COLQ,-0.013653863131988854,0.0032646727688895785,-0.03412645851149988,-0.026502977507808088
SCGB1A1,,,,0.0019944101818441776
TNFSF12,0.030403836440744084,-0.02265068107924656,-0.0472158862045335,-0.020772013011215108
DKK2,-0.017038017801232118,0.05408760007655748,-0.01479130460344416,
FYN,0.0714375753818125,-0.04080366260148278,-0.0021308456162890043,0.024527644835415464
ACE,-0.03210240318573403,-0.02295046758657503,0.011429177836054362,0.04476644687579563
IL18,0.04559142408177439,-0.029261090089096036,-0.05031160889513913,0.05351552232739641
PPBP,-0.01612913448861714,,,0.07265144008213645
CCL27,0.03660307651704491,,-0.020692724706857322,-0.03155005878900576
SERPING1,-0.014153315904126742,0.022026772103035105,0.06663757751102967,0.05535014246979145
AZGP1,-0.047144071768041966,-0.0610594742142053,0.023755875835348255,-0.0024513308392379346
INHA,-0.013222464613618342,0.053092522939931656,-0.02626802097275824,-0.0019041685234354186
SEMA3G,-0.0003928601511158398,-0.022050910931260638,0.027714544931313832,
COL6A1,-0.04783350813360191,-0.038624361817974934,-0.03685721138890699,-0.023967942420307083
FGF17,0.020543522537847674,-0.009122899519147297,-0.020959614200473323,-0.0062850887913535325
TNFSF8,-0.016129130307847395,,-0.011811474318288597,-0.01661480990942587
FGF20,0.025272003585129897,0.05509024530576677,-0.005733668326359869,-0.009645481351717625
ICAM3,-0.02174986945912592,-0.03478511048394524,0.021933615822554625,0.05695813856630052
