,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CCL15,,0.04541273470563689,,,,,,,8.882727102895938e-05,,,,,,,,,
GNAI2,-0.09438527188708681,-0.02610236285258455,-0.003358617752356972,0.016598324942732334,-0.08768304297308917,-0.129965111331401,-0.26578399606111097,-0.07931936752428492,-0.040947492272516435,-0.2566946448978577,-0.20588937772732152,0.0044390849195185475,0.013786441572892216,0.016324107144974096,-0.06532149331631898,-0.033190046483004144,-0.012877978116465552,0.0067721693984916865
HDC,,,,,,,-0.09679235935041608,,0.00126673771603598,,,,,,,,0.038298959366018744,
COL11A1,,0.021332895008249746,0.028372503334090422,0.002381155957617969,-0.09268133255337857,-0.12495847684117908,0.0785847215337956,-0.004416513976396166,0.0024587143476119387,-0.005361199936306386,-0.06433339822085253,-0.03652296948369787,0.046094062613698195,0.022707934012510703,-0.03287893197453148,,-0.0673493864430316,0.11094998088866855
NUCB2,-0.03156155011649599,-0.0366317047066038,0.011909499577860937,-0.014765915949707291,-0.020572402768473677,0.01180083635381462,-0.0629243666063774,-0.009407265349450094,0.012016281628582986,-0.03955858542039815,-0.0034493353971374006,0.014675919269266082,0.018370073359123777,-0.03423029643909797,-0.07585823793957001,-0.004667378224235557,0.07607665876383536,0.049070273769457155
FGF16,,,,,,,,,,,,,,,,,0.004630551221507475,
CXCL1,-0.04627060168290929,0.0412626376258972,-0.01929744558061499,0.05149624487349286,0.04177729603797406,,-0.0010319865192519103,-0.024067392028410066,-0.02168937180316454,-0.053378896396991574,-0.006026461038593084,,-0.042609600246307,-0.09579475379295799,0.01153347608278808,0.03160065416103973,0.004004244804946286,-0.05780813819726877
VCAN,-0.0760934252307947,-0.040526018730019354,0.0793082490077498,-0.007761006054082514,-0.07986521501322046,-0.18495390608941514,-0.24024757615871006,-0.07392462065155056,0.02343068897843233,0.023836457835739358,-0.28312322957598296,0.07396403982002407,0.01577984204411651,0.03892961874582806,-0.00821443402681338,-0.013247649815234533,-0.06253803313685506,-0.1687865832573946
MMP7,-0.01967778141725786,0.0997425545719429,,-0.030664151556309537,,-0.050206715183185396,-0.02757304796746539,0.008325877423938012,0.0192020467665926,-0.046318912344646385,-0.009839972451629512,,0.05209686042114105,-0.008884689332122593,-0.07141424637040088,,-0.07395356987973287,
PTPN6,0.027997032628192225,0.05149963867477828,0.12643340165332773,0.002312701764021664,-0.052913048535248565,-0.062294544340680935,-0.09923236997665999,-0.039665073434006194,0.020801971576817978,-0.06895469177438864,-0.022011119991702435,-0.010395803111389035,0.03683476240887581,0.06114195651780328,0.002549352402327865,0.06623710895438752,-0.006148204978725977,0.014967828862559266
PTGS2,-0.060806911099837706,-0.07555977596845931,0.003593491830790736,-0.0031946750928270183,-0.05128434543623753,0.013226761786988705,0.22989690693226159,-0.008244765164001994,-0.030892503985095233,0.017264630736237813,0.07169627304752016,-0.0066677490978817614,-0.06057820352076348,-0.1536899663111502,-0.07928555634632946,0.17670059729731066,-0.1021774571497023,0.1045713578901239
XCL1,,5.100294520386079e-05,,-0.016781968186066885,-0.026512460493552437,,,-0.024991061251092492,,-0.02986936913840247,,,,,,,0.04696840596062663,
CD58,0.004121379180722974,0.04922082525087569,0.011688335042028746,0.05118656256663283,0.026239101649040513,-0.05211327431704302,-0.16184322519051736,0.03543141519404777,-0.014413611650044724,-0.09957710212384886,-0.1113124880404611,0.04978639291180846,0.026747576097354078,0.0785163112946111,-0.015098946133552634,-0.0005999184218081284,-0.05200490891698658,0.13692774723305529
TNFSF14,0.06633840408939705,0.05348018257705246,-0.02168800699162524,-0.04082006460358064,-0.06337239380103307,,-0.057452497613627036,-0.03900658100169017,-0.03021438623091429,-0.10203008222301015,,0.03573359093715523,0.0044455508419503995,0.06115409107069545,-0.010733305892057792,0.008162495053500614,-0.0042773038231216495,-0.06277347510105244
CNTN4,0.17545247301674025,0.08611604297412413,0.02351736306360348,-0.0007348090498213544,0.2774586278353968,0.09961235379564812,0.11142681493797663,0.02741974094510113,0.0802883463446411,0.20683362766213118,0.16829966908664323,0.008222918176273615,-0.0256432371772412,-0.04774604195272239,-0.0005317833216221697,0.08748674028313355,0.07979748525377783,0.1964258751149762
NTF4,,,,-0.007817592753977568,,,,,,,,,,,,,,
INSL3,,0.05552869866440602,,0.05921292966307249,,,,0.014417874671075926,,,,,-0.022120803689344642,0.04660442581803022,0.028687718147599208,,,
BTLA,,,,-0.01282206843353351,0.026462373156261598,,,,-0.03040772720743637,,,-0.03592856363365662,,,,,,
MFNG,0.10640749102305631,0.10644886777365162,-0.02706921345522535,-0.016178358540507785,0.0009907914691472564,-0.008709649882276665,-0.1459861527877677,0.029569628324851542,-0.017900615715006278,-0.05694700372713546,0.0038457245780513464,0.06752160672948408,0.0773436195322407,0.09792782710097522,-0.034405226958292026,-0.04382268282636984,0.06214534150372381,0.025258428277325964
ICAM1,-0.14729877999998126,0.0007953404463086698,-0.059692563079906176,-0.035387306689963746,-0.1383953710409346,-0.05079111455835153,-0.1545785919513943,-0.053241011174284786,-0.006327463060708934,-0.09964090104349543,-0.06599219001322891,-0.03951242070989498,-0.10523776675095681,-0.059172299692817704,-0.023994989482686156,0.11718476055527324,-0.07621051038049105,-0.009697634197868807
PROS1,-0.15418127840140786,-0.057524754480240366,-0.06591761601714859,-0.00825430149665335,-0.1424715443485574,-0.07994460562824841,-0.14342723884458405,-0.11034097073173255,-0.034346428793276,-0.08517229496396415,-0.013240371005235086,0.05313080404835008,0.028129056387130272,-0.013193426872210789,-0.12651329399112554,0.03444781832793343,-0.11507324312054423,0.07379057885531684
CLCF1,-0.026542987836474772,-0.002771672786290192,-0.010706122773441348,-0.04045077526411477,-0.10283418668870305,-0.012996428800926212,-0.021118289668534452,-0.040458842704159385,0.04720892617264529,-0.08650189798445851,-0.09140508339355506,-0.025588429672380668,-0.014176192882852287,0.002400697776614298,-0.022245495123094323,-0.07547383387414354,-0.13059602089189193,
PSAP,0.15317492667120805,0.034023658067089756,-0.009429592931246867,-0.01806206806656369,-0.044600715605774666,0.11079024414121096,0.09818793787471874,0.11508693817858248,0.032022623259336636,-0.11275443125205617,0.3423572157408373,-0.16316182900663326,0.05619338547505562,-0.050089848196540436,-0.0801749363975654,0.1529561556852797,0.02822112048611032,-0.08111048151275933
EFEMP1,-0.2154642192157262,0.019889323537880723,-0.06828838231145841,0.007803090391098924,-0.2225644538778294,-0.06253037687507113,-0.2023010635549792,0.02134524486913026,-0.05220917010454578,-0.23329788692369338,-0.1978568195494808,0.00934139442038407,0.04483074060622524,0.06609753978208742,-0.08874767115678142,-0.11081078061859188,-0.12445088344082975,-0.07662756778584276
C1QTNF1,-0.21471021013222003,0.013246017653129874,-0.014204490061162261,0.003015209609806008,0.04011869150437111,0.04479220859816037,-0.16409020999500587,-0.06769568428448107,-0.004739294984234449,0.007633926256048567,-0.1110355922794052,-0.033505007931234634,0.03303898663781068,-0.04590205346469017,-0.08470619090114333,-0.08088190256278364,-0.12642291011694398,0.14832215778204125
ALB,0.01144759528840905,-0.02103321018939908,,-0.02738327458230067,0.02657911506266535,-0.00644097177391536,0.031737063214697735,-0.02842469900700692,0.09319323949512538,-0.12098783859281322,-0.06749514016162489,-0.03693268863291077,0.018789720252036145,0.05988820854896498,-0.01476533855380584,-0.043262713377348584,-0.019061261556050264,0.012035128668809274
CCL13,,,,,,,,,,,,,-0.046117372383091895,,0.014596081015257023,,,
EFNA3,0.05991333910358793,0.021850353573149107,-0.01563176187138044,-0.022613835038346627,0.03877803599058749,0.1494926162644753,0.25775011972663925,0.08655442319273425,-0.007592040392145947,0.1382860749660709,0.026656172954778175,-0.03696227620717893,0.13793940180723382,0.10895458120958214,0.14499514485970774,0.18371522348110286,0.19538989080189356,0.18186173874999167
DRAXIN,0.15351791844463156,0.023718853606487594,-0.010278941485433929,-0.003217254875116427,0.09207835858924214,-0.07715321374191343,-0.1554824295678759,-0.14906779672533732,-0.016481110290211806,-0.053117887095065076,-0.13411462573511818,0.050387402330711706,-0.00519998032379965,-0.051116466628995924,0.05257891067362361,-0.010181675576902813,-0.025766486426335555,0.09033366142516712
RAET1L,,-0.028708595463906004,,,,,,,0.010799560468131873,,,,,0.11080844198325862,0.033150293741112453,,,
NPTX2,0.26532867051962467,0.05478991582083944,0.05820993531416453,-0.02118928205462326,0.2547832261303815,0.14203818740200008,0.2838411751327872,0.1814707656383148,-0.0041276427291421945,-0.11999262508091701,-0.10582698916332609,0.05449745142709824,0.08044675450609719,0.1054199720820135,0.014119826483968353,0.1077835776117062,0.02260991997959416,0.2369285839986376
FGF11,-0.17369953632106092,0.041211064168349805,-0.08681421235550164,0.011155585218241948,-0.02977844792434189,-0.13394123214979597,-0.1254208958211661,-0.018506239381300374,-0.027935325085249933,0.017211278479563854,-0.14774757009031964,-0.0011516837597911403,-0.023391061217300734,-0.08138446957974171,-0.03113287929642023,-0.03346284404273281,-0.05483592521691247,-0.029845506827420855
CD59,0.05102470921253244,0.007112772746684188,0.0214067868944242,-0.01711885513482159,0.07022724985900426,0.10879012461074737,0.08890372313845775,0.04639018169652513,-0.006656735430887971,-0.03661488750808791,0.25597453108927615,0.025140137547715727,0.06104013199583237,-0.008064513694309737,-0.0754722191793394,-0.10377159988705766,0.07171849938983438,-0.006514550243054152
COL9A2,-0.06617264536114593,0.01844228329697384,0.07697995843206434,0.06337571324555757,0.011734825932349223,-0.11526580883509199,-0.15439847539957335,0.03407838128595074,-0.01969364744919701,-0.12016037192485086,-0.11347350363313308,0.018036440769996186,0.04928276016386049,0.14085053066756933,-0.01925692800908804,-0.0164865892039439,-0.014880314557225105,0.02192108725239501
DLL3,0.24489941609877755,0.008477649198234316,0.0915779618898188,0.030715717231558578,0.043081732230332244,-0.1417681744233878,-0.08361691892372337,0.1751793213631576,0.010100636206293158,0.1651178283229305,0.023383594970172426,0.08877804402707996,0.037353184902201825,0.1211537272500442,0.09810113036281075,-0.09468151545278641,0.06335992637790151,-0.078549675824423
FGF5,,,,,,,0.007883787835878257,,,0.04935061682420153,,,,,,,-0.01991717045156065,
LIN7C,0.03809250329976274,-0.026203772437183675,0.04359554022715722,0.03562863844684768,0.07733886976438718,0.04726611877850815,-0.03358150508108297,0.04115873404228373,-0.01867541641295656,0.056484414535623945,0.021271766284668765,0.02128289869921469,0.05566856276076977,0.04885129481074846,0.09578203472729856,0.047253114699550236,0.08827015758726649,0.006353732396719348
GDF7,-0.030739382781276813,-0.020291234203918138,,-0.027521084509681038,,0.01009132718415449,-0.038781535272546235,0.06634789503819047,-0.020094262850433937,0.10083108085514089,,0.06659112905803778,,-0.03610860802598562,-0.01469260041216761,,-0.013637225251138068,
PSPN,0.03694048886500688,0.023268369592178317,0.035090539199198405,0.020652403401100104,-0.005863121678398682,0.07482650469258424,-0.04519866260576983,-0.03396625462672554,-0.009042764988502176,0.002951606912742447,0.009301596475654709,0.007245936742123955,-0.014708117131501063,0.04572073557261948,0.09531081052275373,-0.05787234600395123,-0.0027734439611198556,0.03142782766522554
ANGPT1,0.025264518371883198,0.049769684343677026,-0.023009887637494827,0.053336163666274035,0.01926160723345803,-0.005531616026807401,-0.10336611267651856,0.11075378354197948,-0.00765086434609464,-0.08285699796544237,0.0037803967676224496,0.15264324323048842,0.020402163683313865,0.0958302713078953,-0.010619821891830163,0.025399516272462504,0.10405416186548384,-0.12576944382481225
PNOC,0.23991035501617441,0.03827715955282191,0.12015298039566862,0.12017065017559754,0.2595035961663842,0.19287663919412323,0.264848348841376,0.17409222025092852,0.11396020672593897,0.07224063306739852,0.10942771584098743,,,0.0424339998772868,0.03141467569548371,-0.037780819607728014,0.13718063389978338,0.20985348316542868
L1CAM,0.3797227232471649,0.055266696866424506,-0.06715502654802305,0.04359884530084671,0.05733622292868557,0.07887296176037593,0.2601991093755063,0.14553457999559422,0.009300393890334947,0.16165288612700923,0.437474362263326,0.022956756701922484,0.09291850700391482,-0.04722665302835237,0.14567142315285556,0.1049182271823249,0.17514852674728834,0.1803054125144437
APOA1,0.006689452986769605,0.015239096564568913,-0.04622517699787161,0.036799210742844854,0.041084346843327256,0.011409914166753814,-0.06305692288360665,0.010766768544429726,0.027610933273552588,0.15580372091522487,-0.04655745079160783,0.05562881340060269,0.06979700869547195,0.07175222616920816,0.06487648233508025,,0.02119092289607231,-0.052438622468328824
PSEN1,0.025074839732861558,-0.009033267690200322,0.04054509526239313,0.0193982460056319,0.0740130832944019,-0.0519468590928721,-0.07202437458740432,0.012980165899874595,-0.03508213900705455,-0.1254698291370643,-0.1605151150266932,-0.06579388274850811,-0.03922990390885613,0.0723032189722251,-0.031475043242891236,0.023726439973741506,0.08077069148460747,-0.11741042861090938
CALM2,0.24828613862227256,0.0549473800802374,0.06258287128764312,0.04957232133813413,0.2157242256278079,0.2346868302401756,0.2849748664187707,0.1811094660644181,0.06656441857857241,0.32344699526934984,0.36858779980981904,0.011149207971885414,0.1227219065874764,0.1887323342229859,0.15872578863677098,-0.0028650687553436497,0.1794763722066748,-0.043779948125871916
CLEC2B,-0.06436494216488658,-0.025635315650876976,0.03806738296867085,0.007761266942729554,-0.09189760461694296,0.0035747786122883097,-0.12756746618686302,-0.014252742514588116,0.024681815555311064,-0.05225313946999962,0.016523040876731614,-0.025200701436726102,-0.012906837409430084,-0.04423991126972742,-0.02613807623039138,0.07814954082180477,-0.01829798759925059,0.005495895258156281
NTNG1,0.17830689234676306,0.057494002907556796,,0.01660500851267423,0.06626510977901971,0.07707439710197612,-0.036118148280730775,-0.02355530441287644,-0.011115052345914643,0.006105271540446865,0.21828315449592622,0.15183937121836052,0.06675878616236641,0.14632920225515245,0.04288732093862836,-0.00942924530565924,-0.06101468681870697,0.1679012518013522
LRIG1,-0.09854381027469968,0.0354538997678077,0.013914328429626168,-0.006954337851768962,-0.09547800584058594,-0.0856736911782574,-0.12543495594968507,-0.040741114685143395,0.0023147138853547413,-0.1598387480016469,-0.15025306376913172,0.0019312949266664001,0.032969580700735475,0.09152567398026529,0.04027783518628606,0.0382154376255449,-0.0036470350840908713,-0.05316409240319028
CPAMD8,,0.01682414949925813,,-0.018243949489296387,0.05308220020877033,0.04171377443611828,-0.03331666789686067,0.03496218204621752,-0.03191420878980781,-0.04111322015379873,0.10360601763360766,-0.02457865576447783,,0.01183692649952187,,-0.017112775380773194,0.020348478677694043,-0.01972118088478929
GHRL,,0.00026475104245106195,,0.048589334017382343,0.12022023550929696,0.009685568956189898,0.05197541229552627,0.012447417120321403,0.015145277751571465,0.05028151808230897,-0.017482589234712978,-0.04180774778615114,,,-0.017595497286193848,,-0.0061717224104063445,
NPY,0.2009099681494372,0.09638514387003727,0.03874561075944921,0.022670917378481082,0.09651984686981264,0.05378829330785915,0.125929650685231,-0.01737931625435902,0.011489733866977367,0.03011072594824593,0.12094460289637662,-0.0362660412018427,0.04258299236211136,0.003000850531292737,-0.010460765713048263,0.010712519144054224,0.05222220613478547,0.007205160094018462
MMP2,0.09896580251786835,0.06242333717647769,0.10698146250581679,0.013361101702982289,0.05620445591205544,-0.06502321482750724,-0.16809945169703117,-0.023612130832354708,-0.020412622609435403,-0.11841305684461176,-0.2982460518910716,0.04428357450224926,0.06971204384746739,0.058526191652378635,-0.03343957670479285,-0.03791005946815546,0.03282475154976446,-0.06963093019376075
LHB,,,,-0.015889102217326933,,,,,,,,,,,,,,
PPY,,0.10170471725468326,,0.059254667409254946,,,,0.003417512670459597,,,,,-0.002948045077767904,-0.04356771283137646,0.013766179760236148,,-0.05634293438128976,
ALKAL2,-0.04017890463983694,0.04621275073255447,,0.02158242425001725,,0.009455894493566248,0.030646062133006108,0.026490916765079316,0.02802992459178701,-0.11230879416114985,-0.10010318548126468,0.054445993344220844,0.021524359750321492,0.019141698147332034,0.10609164051627966,,-0.04775300850343134,-0.011079176508836086
CSF1,-0.2211744634908942,0.0018188155738344345,-0.024998037310663742,-0.03441855888172503,-0.12998726661366683,-0.11583000114738212,-0.19586666784340412,-0.06399349738562538,0.00296092915644583,-0.14364817723427406,-0.19350073528484726,0.03086616302903271,0.04438709847161576,0.023011570133247804,-0.04091674586890238,0.0840143915723059,-0.011083502147543787,0.0016633727290789639
SEMA4C,0.06493224581949146,0.011645156537217772,-0.005257970237147001,0.031866818127813654,0.027683875283785585,0.002352830137804259,0.00960317149752968,-0.0037969628332032352,0.013459587870885548,0.009477559350288453,-0.06972080150450036,-0.02967087884874404,0.03813564717040663,0.08474141398394756,0.018716433349493165,0.06275968000594516,0.10713607856998408,-0.0895729865450725
ICAM2,0.10396315185667727,0.03687234586168844,0.10059150689066805,-0.007804766100897872,0.0452995876259247,0.04014922016090516,-0.06478909573721177,-0.008909207303647929,-0.021082150655089525,0.016725147259727038,0.13251071036636608,-0.0502176807344383,0.01640357841795476,0.12355183327599278,0.006418933763010751,0.00875008951405591,0.10708057193733578,0.11525283215562969
SYTL3,0.016291786029038968,0.002740569242260838,-0.030245611923870565,-0.007380509947870749,-0.003790217425413899,-0.021584055118972365,-0.11811188167232096,-0.05266981676760764,-0.026190478902389076,0.015051222592964594,-0.032167335235489335,0.030718590386788508,-0.028183842149694324,0.008313523471486317,0.03844357967199195,-0.05240476131968189,-0.050578178653316666,
IL1A,0.07537752709200696,-0.02753033634134962,-0.05251623947587741,0.046005355051728127,-0.03832627204373408,0.004770104942015393,-0.04285788871698608,-0.04173226941309439,-0.03732586153388051,-0.0627561315735208,-0.06471231872726378,-0.050495902566686124,0.010096364457986978,-0.03278261423683936,-0.02222188753592495,0.09062041095443736,-0.04401117252499542,0.045006486278511
HLA-G,-0.011575356481799672,-0.0036496643098051567,,-0.01678196667051421,,-0.01834112558673461,,,,,,,-0.005282516488021281,0.042462048848370335,-0.007984414534104275,,,
PGF,-0.1053745815098953,0.05595124234115652,0.04893037464558024,0.07235092484961501,-0.012573780759205969,-0.0014887167949700706,-0.17818115646097651,-0.0247255881186689,-0.016066475097905555,-0.0062553392225592605,-0.17544467003922212,0.0289448400466907,0.006264743270124968,0.05715647917947256,0.015714256811299454,0.03505340003330686,0.08756328295889541,0.047004681283009116
LGALS8,0.027900838175205687,-0.009854489219846094,0.05991417527435859,-0.004088684022599623,-0.0052584756088760835,0.0579891919839685,0.031684558814090845,0.06118972173437611,0.03461791710537286,0.06127048171247902,0.06799553740684944,0.050432916886872084,0.0014916316101244243,-0.017967330603232873,-0.01689194737777026,0.02499089186436521,0.04092247597448356,0.14380055746305262
DKK3,0.2583256734768108,0.06943750495080812,0.015463183222368069,0.005173312814831696,0.2586458479851813,0.21495787362636792,0.25761049980507034,0.10409405242818512,0.0578047864589044,0.2813959043459048,0.368725212810976,-0.03889365722943518,0.04470115585287956,0.06261620181257498,0.018612526607451205,0.13952212563647753,0.21422736385697969,0.1877835198306985
COL16A1,-0.042608293716684606,0.08614279386685032,0.06286396495030289,0.0254481470019931,-0.06326292524711186,0.012879894916911612,-0.03569777119579292,0.01344570252033882,0.009743826661418641,-0.004329457919179004,-0.27078922668805144,-0.008340844973340103,0.013666641864555537,0.013633884823892198,-0.03479411662481939,-0.00179094029297226,0.07207263717777888,0.0875083214143172
TPH1,-0.04093923276555572,0.03148807375711607,-0.02689165250772985,-0.021135746561486216,-0.03304350988625511,0.0008469892442167941,-0.03960511257377669,-0.054787418087430914,,,-0.022875305300170956,,0.036865559031446705,-0.026458517836550937,0.026979226587215282,,-0.0677965722898035,-0.0501485820736855
TNC,-0.2741913771101682,0.024431996923075763,-0.06567859448204123,-0.010909429233558261,-0.17721068133686263,-0.18924501339980918,-0.2550121455187256,-0.16827146414994798,-0.010420031052184966,-0.18703310426581082,-0.3274331421265051,0.022450928256993078,0.0707148793513528,-0.03476995915918098,-0.07244045286604044,-0.07332374485390437,-0.1517154496346854,-0.09673265692373595
TNFSF9,0.28445750135031034,-0.05767853078236242,0.11557031733643493,0.014042849673030553,0.09299499326437895,0.054221301525457954,0.129018673678764,-0.05023507464692408,0.003772106805975351,0.019539409778152904,0.10895556160142311,0.058322933299584975,-0.03737923330146251,-0.05691418152044586,-0.04507840147394377,0.0043103455108724755,0.08096275546834504,0.20903200245951892
C4A,,,,0.04175574409579058,,,,-0.020582229650803557,,-0.05360947561330176,-0.03561820758810769,,0.10930355658567911,,-0.023910226149028466,-0.013048431911650924,,
CNTN2,0.13924949522349453,-0.01035443504670459,0.018504340000755924,0.004065180358328892,0.06978688587010833,-0.06256307452369834,-0.08397203458487147,-0.011678041120770047,0.008953480708358023,-0.28658851853059225,-0.03482482096113097,-0.017926854123154725,0.05733587658064165,0.1438001647362475,0.07425809634728958,-0.1036384681315377,0.17796395803808301,-0.25619809487061357
F7,,0.10096872466570203,,,,0.0306026891297007,0.0017734313038414097,,,,,,0.054560341080028434,,0.030678489786597124,,0.05300104407053742,
LUM,-0.037064199188951714,0.07446946146822288,0.018728026811512876,-0.009871908944954263,-0.026315327935170885,0.004736343136195315,-0.13585017714753603,-0.056234181866916325,0.02877936530010709,-0.043115052837179056,0.0041351297765347544,-0.0059150959413615655,-0.02654907536004667,0.09312738265504886,0.013239368747968484,-0.036710060977367294,0.07104321639392544,
BTC,,-0.004054781865268536,,2.2776764710541028e-05,0.009155213390275953,,,,-0.020168976197119496,-0.0026243367367842553,,,-0.04680055673844905,-0.05379681267726457,0.018849221687295154,,-0.040056830105380956,
APOC1,0.14111963211244166,-0.024061122514479314,0.10919572612826496,0.08909213807617494,0.16965184396036614,-0.21017229899359316,-0.27028251499447364,-0.0020478615252989274,-0.06542732056999205,-0.3265088371092763,-0.22798059956670633,0.009839323938043262,0.09442557533115645,0.18353629376445957,-0.00469926486829289,-0.13100838409482354,-0.03905590664132572,-0.12748241397954083
PKM,-0.14136000671417462,-0.011179915686429356,-0.07490659959064196,-0.03486618927580315,-0.11343939927102373,0.07368869902326053,-0.08266178992656585,-0.07098266768631144,-0.00752258979169244,0.21621161390783633,-0.17818870410355653,-0.06843399603463096,-0.03579812373422209,-0.11667831608038384,-0.04045973546917653,-0.014335354288446931,-0.0719188776963017,0.11371377783755694
TNF,0.022924619911526594,0.06870256890447754,,0.02863217395866854,-0.02130057814203263,-0.08264274832148828,-0.00951672687217075,-0.042024382512175586,-0.024293916389907775,-0.13068539423375916,-0.06040458919375654,0.018925006917114462,0.04348901141076554,-0.03218219096666562,,,0.008351916724983408,-0.14114406807595914
GNAS,0.21962123369675898,0.042815946285942076,0.020412316031206846,0.06069600742976675,0.2468164847159932,0.21261613119628356,0.2649775171764294,0.08966567160490664,0.06170481454736542,0.32084686935507034,-0.30926002289630616,-0.10633676963803408,0.027263702354116306,0.05323587738652439,0.09109512911838732,0.03035204728792398,0.2165081564941025,0.11296202186334876
BMP8B,-0.003333976466196241,0.03414804432828467,0.05276497625918012,-0.02432952885268666,-0.014705038935033422,-0.07387683758984344,-0.010002622029211207,-0.02977665636676795,-0.02674869038902428,-0.0906996740568629,-0.09548640019946861,0.10606081583206863,-0.027230166284873965,-0.009615881815335833,-0.035912550927063164,-0.09381980343883017,-0.048849770287267134,0.05334529742508601
LIPH,-0.04205697833994118,0.023423624378039937,-0.01929744355177409,0.036383352849377264,,,,-0.030021395099139647,,,,,0.008011144763052183,-0.027779885278898995,-0.02305770312223587,,-0.06691693509046828,
CCL28,-0.030739355798609945,-0.029163181172586417,,,,0.09752263445525369,,0.004312204583724638,0.030887910162764595,0.04122831637948438,0.02258903092582471,,,,,,-0.048077014179877496,
PTPN11,-0.01574106495507309,-0.022301254756450943,-0.017811956170305992,0.008308217642444958,0.05068924195299028,0.028421064873985186,-0.07332426692490737,0.03862081414885931,-0.009286232900083872,-0.05035509309852907,-0.06715099001198427,0.005832009014399118,-0.01651979803648703,-0.002974324797296774,0.011720060300463688,-0.005299517736215271,0.0702152356271411,0.039081606213182844
ADAM12,-0.07556529561368067,0.05363412937549734,0.061497246960182904,-0.03871684397343572,0.09436592532064518,-0.07476730701039407,-0.11861030100732278,-0.1288225206572783,0.00012964560146769765,-0.05119030205497254,-0.1425241889480323,-0.0274530212796242,0.05873409277787753,0.030581277357247017,-0.019561305230481208,-0.03785868837122437,-0.07346296062355946,
EPO,-0.08481572261749558,0.05682149326723711,,0.02463011690706265,0.006917562974484272,,,-0.03140981599066009,,,-0.03219636284040638,-0.03660095726585814,-0.00509338168532887,-0.023363066580233346,-0.029277291494455803,,,
EDN3,-0.042423840878305835,0.006418043714352862,-0.02276318849898535,0.09823723899842224,0.10059402354547309,-0.036132759122590036,-0.03145615359885396,-0.008583898975976969,-0.002668817547585735,0.1108623723581805,0.1657349681238432,0.07610190568168786,-0.0008950750069423185,0.04854399942888796,0.045373209247602554,,0.05355814361154025,0.05583110534445684
CCL22,,,,,,,,-0.03786949404009516,,,,,-0.03948605496483905,-0.04460260295206795,0.01922770850913217,-0.04511730631629873,,
CCL2,-0.24100825351975377,0.04521777038136704,-0.02655105149994029,-0.04133980829964491,-0.21900424983419664,-0.10280543913277046,0.006046813668360901,-0.1003300141515529,-0.004383396995879331,-0.2485913815856997,-0.15614094086842803,0.04550578392540796,0.039149731134979125,0.007477537818082773,-0.04207398859921155,0.1538875091420236,-0.1586076313756697,-0.16228555440275522
DSCAM,-0.011552108930586866,0.03985251098514326,0.0952555830472186,0.00132134187214104,-0.0069206441276349374,-0.014788658565260352,-0.051852973037773226,0.03761494918390528,0.02539704788875067,0.14947644514786956,-0.12054313761600235,0.14650997233070487,0.021757055915482236,0.0777355968714034,0.053590694063327546,0.015007568469556561,0.11939769850793226,0.1575334818936672
GPHA2,,0.04032042793011831,,,,,,,,,,,,,,,,
ANG,-0.11716617695009646,-0.013063473111423092,-0.03208711184766796,0.005352167739573881,-0.07842408698609969,-0.03949459562909677,-0.0972909304234981,-0.028289139512694076,-0.024485702156421322,-0.03743417806292316,-0.15145357872941784,0.034361652324060486,0.00651498914290101,-0.054269150857804704,0.0163107632423999,0.10315379987028411,-0.004143703240447862,
FBLN2,-0.020006612511577298,-0.006849505665231502,0.011660203220751172,-0.0031543515613402825,0.10989758706399577,0.10051080055125315,0.05907446583079456,0.005811430320980019,-0.015161210598241834,-0.005780916337506559,0.09687447237432537,-0.03623336462924331,-0.056547591468011076,-0.0071001611511218015,-0.0035093143074549867,-0.0006189473243200603,-0.015003720335149786,0.03793197368138997
VTN,0.003976777034112539,-0.03800957699967314,-0.022514044723831467,-0.0034044280909248537,-0.024783723308864313,-0.011617835099037438,-0.019466321184654554,-0.016690902680604185,-0.00490281120637668,,0.04383901638506162,,-0.0010525056390626678,-0.02201434898783728,-0.010641987120696304,,-0.009227224513929754,
VEGFA,-0.2522760948102373,-0.01622926890901254,-0.07557194447363404,-0.03182419011876022,-0.19483369013193647,-0.0809994572450511,-0.02198235522672348,-0.11203993429183252,0.05549901439652612,-0.016090726869289473,-0.34325642625364394,-0.0377058967932326,-0.050609948561972214,-0.2271501954503087,-0.07073304296523714,0.0680165738571526,-0.17900998550203887,-0.006797923012218981
F10,,,,,0.022924250461944885,0.027681153062782845,-0.05417358101080169,0.007195998800978256,0.013633084724387486,-0.00971662304917849,,,,-0.03564628051542274,-0.024324465566260584,0.08271039119445665,0.02935603105850848,
SERPINA1,-0.00332632006343508,0.03726557531312737,0.1059613912409281,0.09208180419058451,-0.12209039098660301,-0.07044079480411966,-0.1754005233319744,-0.018508314287450846,-0.029444740259045275,-0.20181638079190722,-0.07977594275353,0.017006386929490278,0.05462326313716804,-0.028322118218511022,-0.04404745932485283,-0.03738939466789175,-0.10591779340785601,-0.03908768084367516
