,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF275,UKF296,UKF313,ZH1007inf,ZH881T1,ZH916T1,ZH916bulk
ADAMTS3,-0.06642309866931251,0.012882596332506758,0.03029594863390185,-0.03158888402277451,,0.03891518906488339,-0.05151082933401658,-0.003615373451352285,0.12559267326146564,0.05818223219720042,-0.026576330499716652,0.12354680196150292,0.07462149498105138
CD34,-0.01929896994247649,-0.09919533252415275,0.0816648647765753,0.060896867279868296,0.022375020792523095,0.04968391852251521,0.02703290408305101,-0.0025740856803178557,-0.007632334188095502,0.061870975952216044,0.17572997478494432,0.15139871092731655,0.017647956774140734
CCL23,,,,,,,,,,-0.028153500912461056,,,
PLAT,-0.014712920890363756,0.03569602008777595,0.09094978603498631,0.017643491221577694,0.13377053160594912,-0.017304309990649136,0.04398580885751314,0.022775502535673127,0.06160260653334704,-0.013696164387541447,-0.02418286888100274,0.10828877142114937,0.108860499129912
NTF3,,,,,,,,-0.011928835839293066,-0.08000734393638331,,0.002413419034423884,,
LTA,,,,-0.013221175893784128,,0.02412029473443125,0.029634399222758276,,,,,0.10365865109841747,
CKLF,0.08905896190320053,0.07282834541461831,0.02805595512920558,-0.04478853258324429,0.03653419772719552,-0.08202949876197901,0.09558519322037003,0.05648074700918622,0.03967144229045751,-0.024092770808577395,0.04770894751170381,0.053893648476806194,0.07567358724219242
APELA,,,,,,,,,0.2005660535809742,,,,
CD24,0.13946801800804756,0.006921952244944913,0.04996612276855451,0.00814703172251853,0.13736058800814202,-0.011346404505537356,0.028697486927127727,0.13703264689984984,-0.2372796056195645,0.005325273269286753,-0.025850083517446498,-0.019703507481614337,-0.005538945617679066
HSP90AA1,0.06708899597267579,-0.08493449750991434,-0.06970142413647505,0.010533901056799104,-0.08538229060424801,-0.02360736559197211,0.15821966653664946,0.04809868990186741,-0.2075382345783978,-0.018651064929670298,-0.04679631688885771,-0.14061814190849306,-0.10202246941248025
BMP4,-0.024709703814981755,-0.03660776925288722,0.01803591719908316,-0.014015221472817339,0.04294511891297286,0.020579706448700986,-0.03780072141572082,0.026433158503280565,-0.07580557196659093,0.055740513413277626,0.023130579343550277,0.0808996666938038,-0.04070382834739278
SCGB3A1,,,-0.021100394423836055,,-0.0153669040349912,,,-0.04015608015741401,0.06742311007360095,-0.034743681871611816,0.09439090272251857,0.13332397070804747,-0.04591661488996042
IGFBP4,0.053330374952670234,0.010656749714580012,0.06805007258243152,-0.01911590763074935,0.08953037020230481,-0.04512162539923821,0.09087389036247928,-0.014508956129583273,-0.04361203572701317,-0.024177045054148014,0.11749136263326601,0.21043456016573037,0.09055881681718082
RSPO4,,0.050330568926849936,,0.03916852622896124,,-0.025426400892420306,-0.008770132547385508,-0.022503510687125694,,,-0.021947479899255606,-0.006626125174480851,0.1547509159865237
LEFTY2,0.04309074416696563,0.025631177602697484,0.04099111880408991,-0.013383552049426598,0.1204855429763509,0.048426762307178774,0.024071267255418173,-0.012283137468275406,0.13050588199993712,-0.03162546754751359,0.020851716661187368,0.07036989340248803,0.012225456467569137
PF4,,,-0.04254692946022048,-0.012026456421144366,,0.0207310944373251,,,,,,0.008962639286891597,-0.02713913354658275
ANGPTL2,0.04940142438511761,0.08289980817291402,0.08880609453073371,-0.008825700097985806,0.009007283562236604,0.0164504114743962,0.0894774735550065,0.07282155136575146,-0.24158539230035525,0.001357121461710596,-0.043986320343352134,0.12304929691781584,0.04783712642513507
LRIG2,-0.0264926737738385,-0.02110494506450493,0.08804430711223676,-0.008849392872938806,0.027514256479822818,-0.017657988634506787,0.04541597386740942,0.08857131883754084,-0.018271919803404216,-0.022919989480747395,0.03544709720711798,0.11561200077093156,0.023994022216420056
ICOSLG,0.031712346800136404,-0.021573585936843914,0.02586132256345733,0.031470731891246564,0.07301454491096092,-0.026704757656039677,0.05802979750467487,-0.033922524377877,-0.017786825331923873,-0.04354326130982825,-0.011174292765903695,0.04952127583209739,0.09041182767928456
WIF1,,-0.058445433578885084,-0.040474343557131844,,0.012685957379933268,,-0.030813671340641877,0.030665035442954885,,,-0.020402308441094707,,0.013115645637263184
NPPC,-0.06314479979982181,-0.05472959373973779,0.041660535657474795,,0.04550261537605388,-0.0007925924518899689,-0.02332444321112771,-0.008900711276949223,,-0.02487458429902331,0.012782478311555,,-0.0007175855198654327
LYZ,0.12519904020333741,-0.040664252280103674,0.010398495624535339,-0.027483180881179396,0.043817568580874246,0.0005589081463869598,-0.01605106861508478,0.02235921563192864,0.25433737713087595,0.04295978712461082,0.029038257484397968,0.09208961885131216,-0.03729328968553399
EREG,,,,,0.05716889767056842,,,,0.023959431577281164,,-0.027335956250580818,0.0116250066392585,0.09862479921188344
SPTAN1,-0.11472828460334734,0.01627133188280954,0.06959129450326225,0.04171493901463979,0.08617152062063979,-0.007977091202824848,0.050686828649644154,-0.007596472180519893,0.09928221989266674,-0.0036730390258143068,-0.00699279497868519,-0.003986318406147667,-0.10475504238738607
PTH2,,,,,,,,,,,0.019984290410360324,,
LIPC,0.02660077475787013,0.04547053257251848,0.014785210885849604,0.018668889732195045,,-0.005213342338732896,0.033530628195434044,,-0.062371247258449086,-0.0263769503841602,,0.05059562137265226,0.04259769724585138
COL8A1,0.16773471281156774,0.03448396498994618,0.03546633832338811,-0.014992712866845016,-0.02749053649077182,0.0645073850663048,-0.02283826386384342,-0.024433047211175746,0.11970868220227987,0.04306793599331826,0.10576637968661688,0.029686844514944095,0.0420536984082394
GSTM2,0.028512210857178043,0.048870794165958575,-0.008694584857608842,-0.014036969901040613,0.038093273376977654,0.02978823260398413,-0.0067896904478461865,0.09589884860825988,0.08672186392737061,0.00721414076910042,-0.04659537113148992,0.05328777816789109,0.015037097121209287
SPX,0.06060481884094045,0.011314745869735588,0.005189312843168195,0.021978122075280288,,-0.039888387430681876,-0.039241232474076744,0.05721746932545353,,-0.03297603311356689,-0.03302229319811243,-0.03626619031776111,-0.05407226709235067
MFGE8,-0.020097702324446902,-0.01954973761852002,0.05085933385746755,0.005415399019303815,0.046258007241305785,-0.029625536443376958,-0.002085039640305588,0.015331445449420038,0.14752939990901778,0.01611048053433358,0.08036965910470566,0.15490584427099252,0.007889038017584114
TGFA,0.05450494438024161,0.01240514447751755,0.02664168406494641,-0.03356821248101368,0.02867259491301815,-0.013567545045480132,-0.0033049837413015367,0.022123224803562304,0.12492831242290738,0.007565294892634129,-0.00767918500723526,0.06700688008073274,0.010364983344043418
SLIT2,0.050392910903046165,-0.026877306634059517,0.04078748598323849,-0.03135861054083022,-0.049170235663960164,-0.006529161915276669,-0.09090999153680929,-0.038570739341378925,0.11314044807378534,0.018592867138071806,0.023704522657365914,0.03874765212756407,0.01882561905319584
PLTP,-0.08185933890124306,-0.025466015170157966,0.011220681176201855,-0.056114323592904795,0.09997348660838068,0.006417905493845913,0.001525052341717096,0.050596835671290044,0.09219731861852894,0.009609237874930508,0.1338583531996621,0.0936440338749764,0.08855666365639518
APOD,0.16465732740937755,-0.04715849551729693,0.02969428372279041,0.004298057596171405,0.08570841940586761,0.04535180232250169,0.0285733613538947,-0.013848877508299984,0.06317420742644991,-0.02567518664106186,0.11902631423050336,-0.13075275003227252,0.05183853172815031
B2M,0.0441156470117604,0.07441958642766505,0.11464574704858879,-0.03125134521644597,0.1244557862353729,0.013359541016779334,0.1351779418360587,0.09262376601297363,0.30149847820705783,0.025168841666610875,0.09145072818172752,0.13631409855064286,-0.012284873510077761
OMG,0.13533777752196097,-0.006027386593378161,-0.0034809472010032877,0.03816902932551584,0.02854751591550746,-0.016344276400923088,0.06924499301339847,-0.005247799214933352,-0.020612049076396553,0.0185264606093363,-0.011256812692599236,0.09447619684188446,-0.0972657103289105
CXCL3,0.052971081011132785,-0.013850370575076779,0.009556737929616914,-0.02472524986550637,0.03976164481552648,-0.03398593650751262,0.004453212488880506,-0.03407531801175136,0.19694456520008102,-0.025635753610066956,0.028626424527599816,0.003026554688463539,0.017726900647160305
CXCL10,-0.09596793153906266,0.04262423498430989,0.09880681889376323,-0.023022409749215576,,-0.01057421525178506,0.1553088952209342,0.03411172940990681,0.03112838703556037,0.07939384670041048,-0.02998921161866957,0.11476457263819084,0.07548576956951501
RSPO3,,,-0.03023898161691166,,-0.03832404935278989,-0.03873091168280576,-0.08021366290733464,-0.02509227337765205,,,0.09686654334895596,0.003398074783046096,-0.06252501980261671
CORT,0.05750877255353792,-0.0166168789905648,0.016837814420357627,-0.021478489597709167,0.03120643908210702,0.03306601677503036,-0.022235870365612066,-0.017560639930179738,,,0.02897159619585514,,
NCAN,0.11735663344371887,0.056855327908436025,0.08426109120243583,0.054960615095551266,0.1284661093384264,-0.0401712512541415,-0.041495206437768585,-0.009251222968705944,,-0.11857732881904752,-0.07505144211114238,0.025781307400616536,-0.06511876806862596
PRG4,,-0.059793796961458666,0.009369217841330116,,0.05764166517885361,-0.03634412861845797,0.028089705994400613,,,,0.007741155083812583,0.10897931541931286,0.07073008567237656
ZG16B,,,0.028586535555247265,0.07477324021740123,,-0.024712373495863645,0.007160867727182174,,0.1797850610823284,,,0.1848991162870888,0.041935200962298386
TGM2,0.04087213001451036,0.01856487297769439,0.0612307490062742,0.005152308976997918,0.06765410211406302,0.020064572089413243,0.027633345979082433,0.013227171160766734,-0.02589017841859703,0.02959561759695999,0.14646481693425595,0.1016853942107119,0.04273373596741805
VEGFC,0.04080538108580551,0.0120075652928465,0.06934569288251811,0.05172073787071783,0.007217948181042523,-0.01825940599191082,-0.07999612089846728,0.04265367461486915,-0.026873180992650052,0.1550660771448171,0.033300588882997806,0.06850572784092497,-0.030331295820093532
WNT6,,-0.01003959945425392,0.021316216470766827,-0.013383552400671274,0.041826139293047536,0.02968183775372496,-0.015089830989687424,,-0.014290485469967128,,0.10257658545945728,0.012358544815379442,0.06063970353364257
NRG4,,-0.040550305628233044,-0.013300698135066853,,0.027406284186557817,-0.004698627833425885,-0.02745872586338336,0.04122410181614074,,,-0.02898221664944863,-0.028485942298255826,-0.03597718720866674
PMCH,,,0.007159410964256507,,,-0.028934204568490125,0.007145730860352028,,,,0.006216144400662013,0.09654554254165025,0.055063867665739605
COL9A1,0.000946821960295271,0.05322711860632289,0.1229913749821612,-0.03324145268395286,0.09989103725499236,0.035381615052616625,0.022400900262831147,0.05833374758971686,,0.010620194953193985,-0.03948067215224464,0.08208791168411847,0.08123415855772866
GDF11,-0.014733787737376738,0.042622739980667915,0.035475211731839366,-0.018896685538976415,0.05158462477319427,-0.01839394730406435,0.024537661817373258,-0.03471466412370425,-0.06593066555551506,0.04468503900598529,-0.010068096654314516,0.1034478028983396,0.02450488707593687
RAET1E,,,,,,,,,,,,0.0716681918467051,
IL24,,,,,,,,,-0.046431179748206194,,,,-0.04022129845669884
SORBS1,0.014882836734415272,-0.0262095761022359,0.05815347314695261,0.007012535310848958,0.1344804348383772,0.045852337546384264,-0.00646215260017336,0.046146179099888725,-0.03157229379283549,0.0419533479689936,0.007489329276207972,-0.0719091521630097,-0.07351764806537318
DLL1,0.06549483630409694,0.035740505106454226,0.09834528458074533,-0.06906098572667821,0.07363702554130563,0.032014418012410326,0.01986128443868238,0.005648764741891874,-0.05820671641587648,0.04989173179455073,-0.0213150871677312,0.1104592376893339,0.09657657608729803
TLN1,-9.534637150205005e-05,-0.08231171288008132,0.05579362206882445,-0.0035824484733342366,0.016496534007882153,0.012024886204035162,0.07344370601762673,0.012565704153981058,0.08823379338665799,0.09736792402047385,0.055227990943298895,0.08839776928157274,0.006040558369382917
COL2A1,-0.03379502570446114,-0.04150590812291782,0.07078051550058989,,,,,,,,-0.03515335611040493,-0.020971801601692815,-0.016978564230371675
SHH,,,,,,-0.030184091580322654,-0.004855258614088569,0.012157079805484267,,0.06934177813978329,0.00987656985026222,0.023594043770840175,0.024249342257314118
PON2,-0.049922364413343814,0.09099676443156346,0.09457061160967688,0.011645552618958332,0.10364555079929469,-0.06705634010319231,-0.05330157837024392,0.051080332847557565,0.12394944951036826,0.06012297327626462,0.01725093793637394,-0.06395534246542177,0.10313223568140739
ICAM5,,-0.018167524258766582,0.02562594315629495,0.0018609940405427566,0.011670192635852426,0.011915389156746463,-0.043362259475927346,-0.073882857340348,-0.04395281657152119,,0.02758103316463349,-0.010837828888821396,-0.02431848832729817
HPX,0.07060734217796728,-0.010247627634688372,0.05476438395371324,,-0.02816216668287551,-0.0008026575310293882,0.038222575980148804,0.07138446889689926,0.009328173263767095,0.003662248599713089,0.005952201056452733,0.050673890210355094,0.05298254649238718
SFRP2,,-0.010995763130494106,0.019156060474919974,,,-0.011258107592034617,0.025953275514459428,0.03243283209613097,0.22496937033071376,-0.028743774906881722,0.001437561780106229,0.09374531302888894,0.10749615069764525
CFC1,,,,,,,0.007611091260128876,,,,,,-0.031834149937923016
CD70,,,-0.012358779715976344,,,-0.0344275200473485,-0.05382528390818602,,0.041113653181325545,,0.08389208169795088,-0.012058477255123313,0.0020136866680993855
HP,0.08787141487265168,0.01539247357110489,0.026470900366822932,,0.10446472897396618,0.032020489326993924,0.0730337872420375,0.014474922836704209,,-0.019486745685977507,0.03995415905625042,0.0040622775731475515,-0.04048589755141922
CXCL2,0.08011691000751972,0.09361707352089581,0.0210873259994131,-0.033973300144139816,-0.018987488028050725,0.011935095766828963,0.08960510298855344,0.034132885059993665,0.1742501157408329,0.07403647127124462,0.097315517653252,0.08447157156328312,-0.00871287960008022
NPPB,,,0.0013823113387508802,,-0.06462470759222418,-0.03554081740428517,-0.035354697629023595,,,,0.09215200198754024,-0.02750059216718276,
CCK,-0.04980724209971515,-0.09128728832310543,0.00679761119038785,0.029944796093941798,0.04579148335667599,0.010373161075317786,-0.06869437151920038,-0.10631022871597885,,-0.026376971673970087,0.042815902209204164,0.048972370112459,-0.1470009248167447
SEMA6A,-0.06693984353268745,0.10091670723548898,0.03558734429199179,-0.01553236317830091,0.11224961270650229,0.001474758096846282,0.022729353273914607,0.042911553482234244,0.07945989439685464,0.08946041814375964,-0.039282808972056285,-0.06447959650525886,0.12706182221172346
IRAK4,-0.03032278128785142,0.029644919914816308,-0.013813392603202244,-0.025421660147752552,0.06663619401618334,0.07089392660294984,0.07239373069171531,0.043989221626800926,0.0251266004748408,-0.018619328514881944,0.018342629147697815,0.06923689064837167,0.044383554182895364
GSTP1,-0.06679263282748457,-0.016491924206007407,0.022493914710303004,0.02504474836809514,0.08665028206347286,-0.05248769355236111,0.0416318102890632,0.02538396569130582,0.1899143248104285,-0.017691904153781964,-0.05181066636882512,0.009757133101150785,0.11130552460649402
VCAM1,0.08280182314630229,0.04974725842083021,0.13245032936158974,0.03859334251800751,-0.01240342733872779,-0.029559510375593845,0.06700744882088314,0.11790894294102618,-0.13619957246384276,0.008801205771230468,0.026326050365244987,0.13369459146424656,0.028120931779002045
NXPH3,0.07612325074018285,0.023665532896033015,-0.00984044046685423,-0.029411150762334796,0.09170716143494684,0.00377996649660252,0.031192282458711654,0.017018211608709633,-0.033952486485205914,-0.0029865372280464446,0.08222812371529373,0.013243357030444906,0.052150746802005404
MTMR4,0.04243752365507525,0.004294137216264508,-0.006656914683975105,0.012301296478378665,0.015871777776115984,0.0450371793336295,0.00024456974935347883,0.0024811936847382015,-0.06644760772436845,-0.04011761390065863,0.01564058051643412,0.11799064987684733,0.07676790772397364
LAMC2,,-0.02070908204290855,0.03870437343333102,,,-0.024220016054443898,-0.035176595511290286,,-0.061373890827503996,,-0.016197106974109775,0.09829042026383081,-0.019318416231521255
IL10,-0.009943623472913768,0.10653420934883327,0.004354060510478738,-0.01916955235343001,0.013462112222049835,-0.032848011199819296,0.12111726099765657,,-0.017856270717078626,-0.048289549679267595,-0.040334109978413066,0.14154022738287067,0.15975052500713627
SEMA4D,0.11347037586062458,-0.03272950487271815,0.02859339525589929,0.0022594849913813897,0.08172381999705479,-0.020232549692451935,0.062496939272750233,0.014429936110730386,0.1033469276903452,-0.024054072089288094,-0.00034077863138226914,0.08836638288820946,0.03320864373222272
TRH,0.036768293232823074,-0.03625439098252382,-0.002161450744173744,,-0.06582204208238497,0.034387609071100486,0.06652889508453666,,,0.03263149096388419,0.112028042082436,0.011152017006170516,0.023330524502802735
SEMA6D,-0.009150881807957017,0.05791097872572873,0.03347122539670933,-0.06353976348646087,0.07292239523063368,0.042414140280112145,-0.05128485619539526,0.05174587581250784,0.15147250810667842,0.048550472819699465,-0.020541672780355822,0.010341361412758786,0.06521217493056901
CEL,,,,,0.052244313534251685,,,,,,-0.01210329423134747,0.03521892780969812,0.06993000604053122
PDCD1LG2,0.0018733954220283117,-0.09655338260520739,0.0023029261623190387,-0.03455084238514537,-0.07495372552316973,0.010622601366435395,0.06082143107830012,0.032989365360037264,0.031506646898703146,0.057243118994822505,0.05193066532204794,0.09862895525088378,0.03910181389355608
SPINT1,0.019531846846866777,0.11516725527283894,-0.02729536444003981,-0.0350118616156583,0.07150395134284945,0.00275642376087498,0.030398424166913133,0.00515699254755607,0.09607286064058994,0.031151811273496866,0.07411647821939513,0.09847643821335504,0.057177744665973605
CTHRC1,-0.06934638885890156,-0.02516650291016993,0.03683280839103635,-0.020076838900184968,0.09371332653185159,-0.010580374478040097,-0.014226535654176926,0.045258362685460005,-0.36544614827508076,0.06611899342518447,0.14224906820254704,0.16532098011116578,0.1342549841657395
PODXL,0.053326498553848266,-0.007013357899522581,0.06458834852713277,-0.004395680356454112,0.09685324983249796,0.025037319484350472,0.04809682747433627,-0.007152999967634995,-0.047327797456912506,0.034387793996129276,0.0668366156743192,0.13574220556655123,0.12847389698042488
JAM3,0.030333695029658783,-0.0293845865275402,0.08632177787687056,-0.03730011382955423,0.10050545080023934,0.035076154290327254,-0.016167259596507673,0.027063591623747905,-0.06258185828853258,-0.04499882036669244,-0.06125252381378772,0.040421572383887466,0.08490912760460044
TGFB2,0.11859629714117788,-0.024780257658930962,0.021109398745964694,-0.042986922091908915,0.07292477046070643,0.0408325637471587,0.011939004706958892,0.011567043326046834,0.05427650433850971,0.07411545117951768,0.080611711603266,-0.07235426289535256,0.04095429748943646
COL18A1,0.009800162705565902,-0.03842834200025218,0.042236402057665004,-0.010343965826689078,0.14869851576439946,0.0016444170447953363,0.04460630473186001,-0.002433965009730555,0.01571501234222563,0.033757907745679515,0.16261106848285053,0.17752410403735988,0.0746552867606379
NODAL,0.13811127289506725,,-0.030030960220576396,-0.01289060485296708,,0.00029915988524870725,,,,0.05428122047940031,-0.018522606630369594,0.004468764092527409,-0.03589221965162874
