,UKF334,ZH8811Bbulk
BMP1,-0.0023731190107598643,0.0023115438526695327
NDP,-0.0005138196115527146,0.06813795695207794
IL36G,-0.014337272270835626,
RTN4,-0.033413512096925224,-0.07165996223855498
HEBP1,-0.007124930400229237,0.052012134060433084
WNT7B,0.07119873567121719,-0.018968698899404706
PTMA,0.0205354008601033,-0.053354889460226054
CEACAM1,,-0.015399742479400466
PDAP1,0.022829141040136933,-0.02858574126216142
QDPR,-0.023693914947620222,0.04558525103066027
POMC,-0.03071775950906241,0.10617372205504588
CCL18,,-0.03760515136948832
CCL17,-0.013097505254430108,-0.02223049505612952
VEGFD,-0.014037002054613713,-0.015399742479400466
TNFSF13,,-0.006691517203755215
WNT5A,0.0009624096153723159,0.0462159805914373
CXCL8,0.0542533415208501,-0.0611146308053987
GRN,0.017990308745079932,-0.005502004206924127
MIA,-0.019224317595350888,0.11528629373944278
COL4A4,0.017458012030653728,-0.024657395596509684
TAC1,0.0347674655620716,
RARRES2,0.03189040430046226,0.015287473451123372
FGF7,0.05677110741196007,0.038562518582045
EFNA2,,-0.01463642462851568
HBEGF,-0.021577229080997507,-0.016869811041747052
CSF3,,-0.028342738687112738
PI3,,-0.07649087798647755
PCSK1N,0.026811571448457396,0.042953124957275844
NTS,,0.004895341090967727
SFRP1,0.002252339588467916,-0.011954990844851786
CXCL13,,0.033694978522367164
MICA,0.03153979043170576,0.008927652425791256
TG,0.014846002106914133,-0.021961695178002782
ADA,-0.017395506268778334,-0.011535996422550363
LAMC3,-0.0214282211400697,0.011734317200892968
NGF,,0.01397117822970321
HMGB1,0.003646555807292748,-0.10098666567012037
ITGB3BP,0.03568763102753309,-0.016748005526356417
AANAT,-0.01756905050890871,0.02160162830152875
RELN,0.12019053297518473,
IL15,-0.016294482318707667,0.01017517604674136
BSG,0.017932856824593467,-0.033434349297253516
ADAMTS3,-0.001761694719018752,0.10469706042052275
CD34,-0.028640667445699215,0.005562418790113653
PLAT,0.019585036220337353,0.09553208927037975
NTF3,,-0.014375811620396754
LTA,-0.016294484330106166,
CKLF,-0.015906314297367927,0.030525327711551364
CD24,0.065135203530407,0.02591016603756426
HSP90AA1,0.0036992446080007443,-0.15083212308946048
BMP4,-0.013884583615702824,0.04812790174499476
SCGB3A1,-0.011370075680005006,-0.012430950700123643
IGFBP4,-0.030876074797784623,0.0001638421628340168
RSPO4,0.02296278102857349,
LEFTY2,-0.020115358934673356,0.0825032493217105
PF4,,-0.013415296498917971
ANGPTL2,-0.0018039318879247963,0.057397663980340234
LRIG2,0.015156610648909684,0.05804616688090657
ICOSLG,0.04249286066781652,0.07829392702944171
WIF1,0.02944722678772683,
NPPC,0.08509135456747463,-0.025382640337504835
LYZ,0.03204490295727768,0.0038244461756854506
EREG,,-0.042627680206810084
SPTAN1,-0.04162986125423138,0.03966452445498283
LIPC,0.03005093708491075,
COL8A1,-0.01270340964445832,0.04757689378748544
GSTM2,-0.0008162980715182349,0.009133992273822644
SPX,-0.012171528231069241,0.0319840844567216
MFGE8,-0.008678135242526088,0.04746424337140064
TGFA,0.01248380064413315,-0.010225806720714284
SLIT2,0.024741675827446182,0.0635409715051921
PLTP,-0.001550124286242195,-0.046917349484060004
APOD,-0.04474009073253189,0.0973856454351488
B2M,-0.008964451147392034,-0.008318265305931183
OMG,-0.0364103597399385,0.030781827383083063
CXCL3,-0.011734979427008458,0.03162309629110442
CXCL10,-0.0186483024504541,-0.017993801652396665
RSPO3,-0.012262827331650222,0.013764969529690795
CORT,-0.032532900100628204,-0.014038425938863315
NCAN,0.026144145009444095,0.07439406923381522
PRG4,0.08032676636270357,0.07644562876141603
TGM2,-0.011334704030349974,-0.023499397946153872
VEGFC,-0.014631757834100968,-0.02812788916052601
WNT6,-0.012769859378804907,-0.026091042072151144
NRG4,-0.017069652150082784,
PMCH,,-0.0196966626397869
COL9A1,-0.002457530501926703,0.02855871626503216
GDF11,0.035526963831271394,-0.006413620473861085
IL24,,-0.013201396416830246
SORBS1,-0.01553802819349581,0.05086402917617888
DLL1,-0.006375600838532073,0.10162620023418781
TLN1,0.035466848934663786,0.006037695809912164
COL2A1,-0.01191341334508682,-0.034406877468315236
SHH,-0.011370074686189608,0.0745270118759522
PON2,-0.03219070401859829,0.06988672892286595
ICAM5,0.037828990948189894,-0.04213402301439783
HPX,0.14318493402366572,0.06843571320791875
SFRP2,-0.006414490401473896,0.049050542949279644
CD70,,-0.00042708240988890305
HP,0.07403141103825267,-0.013357376190996008
CXCL2,-0.022504110538784903,0.04340459119977806
NPPB,-0.014631758898310676,-0.03848546818487221
CCK,-0.0201013101265137,0.03866555896340678
SEMA6A,-0.017730242018782334,-0.024655607823464813
IRAK4,-0.0003450228563843169,0.008484456367562267
GSTP1,0.006893614161959605,0.04464847787328367
VCAM1,-0.039585005237448075,0.07151082541657283
NXPH3,0.022523285521673167,0.05555469911938525
MTMR4,-0.018491431284066193,0.0022818018920744126
LAMC2,,-0.01733713773605136
IL10,-0.01309750442073295,0.009536565930783239
SEMA4D,-0.026156325927540004,0.04296954636219194
TRH,-0.01856624231663143,0.03843400608793453
SEMA6D,-0.008539419072494371,0.012489877175108577
CEL,,-0.0023342620258820857
PDCD1LG2,0.08553324323350658,0.04064607965837044
SPINT1,-0.01922431683908406,-0.0014527675935797264
CTHRC1,-0.04261596326020373,-0.013818741911960652
PODXL,-0.0014417747290675913,-0.010565198033018388
JAM3,-0.031715786267706075,-0.01189096337272202
TGFB2,0.03429209129561263,0.0684712199576056
COL18A1,-0.013380695049024333,-0.0019195726199433328
NODAL,-0.02011535668454963,-0.016306834330420954
INHBB,-0.022226108935565748,-0.024993383058420086
LCN1,,-0.015399742479400466
ARF4,0.01719681796511955,0.05892544835212359
CXCL14,0.04672292799630898,-0.06893473966888765
LIF,0.004229537250868801,0.003627713221654412
IL17B,,0.07859761351994853
MMP1,,-0.025382638691914452
MATN1,-0.011913411862519534,0.017542399088397647
ADAM28,0.018256037051654486,0.011548120916286814
TCN2,-0.05385631770591586,0.005855859219030237
THPO,-0.011913413231043165,
CUBN,-0.01494115145577986,0.06197465434617738
TIMP3,0.0387967536568642,-0.03202456969673885
PIGF,-0.03549958623677279,0.030255041232579362
CRH,-0.016294480817241663,0.06982822238907334
BDNF,-0.013417563103588017,0.042748265483346974
CCL5,-0.01616197770243272,0.04919074091050241
GAD1,0.01601954235491339,0.051177400037693034
COL14A1,-0.020776576257533423,-0.028255543246334548
HLA-A,-1.7930956655763636e-05,-0.08260756978328428
FGF18,,-0.024039053954842602
ADM,0.05073171691167086,-0.05781118187599828
GNAI2,-0.035285114325036136,0.043054010881700966
COL11A1,0.0679735805696939,-0.00825940142999507
NUCB2,0.055215331347311124,-0.037895628452198536
CXCL1,-0.016161980442558913,0.007811927877745993
VCAN,-0.0072922580652208845,0.04617050877954973
MMP7,-0.018413393867599777,-0.02117770743623267
PTPN6,-0.017247721223569212,-0.05982813574885675
PTGS2,-0.027499064180882465,-0.028208845960659742
CD58,-0.0069302262515599225,-0.003673713660807549
TNFSF14,,-0.026207557913566756
CNTN4,-0.005862521793218694,0.04602294259366284
INSL3,,0.011467774140337091
MFNG,-0.022786488166433964,-0.03990033336369717
ICAM1,0.025718328557363772,-0.021682626621040677
PROS1,-0.036969173874466896,-0.006664264010407288
CLCF1,-0.035478801157736654,0.05468393068000813
PSAP,-0.029565529533062754,-0.0021191084299825636
EFEMP1,-0.01952842366872587,0.03249642487730029
C1QTNF1,-0.0198608326332463,-0.036621932420990315
ALB,0.05499488179051612,-0.03487615667719244
EFNA3,0.017177692816577526,0.0013554908113347268
DRAXIN,-0.0031078400087891996,-0.054125401674782886
RAET1L,,0.14223077314799099
NPTX2,0.023503764835906674,0.038970155968562556
FGF11,0.03684622427989499,-0.042655178126059616
CD59,-0.014683935691444423,-0.014241544816350121
COL9A2,-0.03544811225139575,0.07372648357248358
DLL3,0.01283890897889676,0.04313105269344375
LIN7C,-0.0057759310231288545,0.04151310252524977
GDF7,,-0.013201400599299931
PSPN,0.03113007262899897,-0.004783311943742061
ANGPT1,0.10702049672337938,-0.005119782775521275
PNOC,0.03324760326455009,-0.014038427466201278
L1CAM,-0.002154103649489281,-0.02059940615288728
APOA1,0.02376227280853676,0.10804143128792242
PSEN1,0.0060734594192338055,0.012802019212423068
CALM2,-0.02725543888999785,0.03544564419337654
CLEC2B,-0.028149511987525206,-0.0664164230746834
NTNG1,0.04029356444311787,0.06047975885284908
LRIG1,-0.007022459178263832,0.07112986203622915
CPAMD8,-0.022003913977942654,-0.014830707421358504
GHRL,-0.015204740512428904,
NPY,-0.022090705167962243,0.012582810307464195
MMP2,-0.018498631371629576,0.028385283352237244
PPY,,0.012386326462038562
ALKAL2,0.07573996049931654,0.07507873086607944
CSF1,0.003918644539823651,-0.03455359155449285
SEMA4C,-0.008000574068363053,0.005816090286738357
ICAM2,-0.0024739115014981456,0.08357523017528978
SYTL3,-0.010012493063443815,0.03542430586168797
IL1A,-0.022897551642106818,-0.03478266139914289
HLA-G,,-0.037338394471672365
PGF,0.013026594706156237,0.06934883424334258
LGALS8,-0.03290509642493659,-0.006064490525191076
DKK3,-0.031196441113200916,0.05401751102961205
COL16A1,0.013692752544228148,0.06531796500483862
TPH1,0.08211960889248208,0.00032623399105250346
TNC,0.019038121020525423,-0.08460208627577895
TNFSF9,-0.024324910772753745,0.05452325067022183
C4A,-0.01260300609973926,
CNTN2,0.003198145621917805,0.04224375184516056
LUM,-0.040490329095807305,0.015483905412481689
BTC,,-0.022496507881493686
APOC1,-0.06791339911318035,-0.004278173213015099
PKM,0.012833963333847988,-0.05305224698634731
TNF,-0.029937833676154775,-0.015399736587334565
GNAS,0.047222736685820964,-0.045759376199744545
BMP8B,0.007388409465787035,0.0278316650244581
LIPH,,-0.017169381435959054
CCL28,-0.011370078939721332,
PTPN11,0.03640087088512316,-0.03521658327341388
ADAM12,0.07331033908712811,0.005396170562883777
EPO,0.009494016158235884,-0.017831711504877213
EDN3,-0.014485212711632452,0.013032912822682426
CCL22,,-0.016306827139889297
CCL2,-0.04647533029473123,0.017566647913433382
DSCAM,-0.0049611431542571005,0.0432659367670319
ANG,0.00554874942608832,-0.040122966518001846
FBLN2,0.0011317143800143202,0.04929889330650894
VTN,-0.011913410988185243,0.05249723008603263
VEGFA,0.04375765917521594,-0.06967466064156916
F10,,-0.0020421437796665637
SERPINA1,0.05785016411869078,-0.019452121233714877
VWF,-0.05186582868302943,0.026979017165964344
GDNF,-0.014337272270835626,-0.01594004955569177
VASP,0.0020651661929700143,-0.005941396343430313
ADAM15,-0.008012435266257598,0.0432342358532465
WNT2,-0.01341756116824531,-0.018314060927684787
CALCB,,-0.021690001902021014
OLFM2,-0.026323901448577568,0.032391734693793764
MFAP2,-0.022947064470010436,0.03295926569829701
HLA-C,0.04795051089432777,-0.07617151854578814
THBS1,0.0008026822467740097,0.011586145603064086
HSPA4,-0.07784742884650576,-0.03523769758455803
LMAN1,0.07414094510305878,-0.07435761683381437
LYPD3,,-0.021673672607128533
APOE,-0.0597682092171641,0.06343881056415744
SOSTDC1,0.02509140230807592,0.05447994979147908
ANXA1,-0.012832160055151181,0.021712991214898968
WNT2B,0.09213811650276864,0.0007688973537596277
AMH,0.011221036238458602,0.10104892927342957
GDF10,0.04727644964187341,0.03425636240289169
EFNB3,-0.04003608495660272,0.027574233343157287
LTB,-0.02664798597654986,0.07519263430996329
ANGPT2,-0.04707602021102565,0.02628537263736018
ADAM17,-0.014144712903047722,-0.04247701577923738
LRPAP1,0.05852847287829742,0.06517724027651292
NID1,0.0056798715981855995,-0.0022101261629384325
MST1,0.002254197218500369,0.08658613609329276
IL13,0.06445509629979897,
DCN,-0.06171823132205998,0.038902466892638606
IGFL2,,0.07710805923346803
COL7A1,0.045685985197363076,0.00198058963867512
CALR,0.05751064630249874,-0.03592971325962298
PIGA,0.05840119887530838,0.05597669509832243
CD200,0.027634599759980383,0.04174479170799229
GRP,0.07842696434548374,0.05667715524782033
CDH1,0.00717642792175249,0.033859590392466436
LPL,-0.03419368760630527,0.08971251458839813
SEMA5A,-0.06659456931077605,0.02638124616130843
SEMA7A,-0.03239680059496862,-0.025419357967223166
SEMA4G,0.05310919883860732,0.03575229502813151
SEMA3B,-0.0038937292110454826,0.050447189332826124
RPH3A,-0.054903426301055006,0.10531661502549364
JAG2,0.0076352461784556696,-0.01402843430780272
CGN,0.07506453918889144,0.061959789455953554
