,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PCSK1N,0.04900186611055021,0.05158883700303641,-0.09919734527892755,0.008447865567549229,-0.03500098640054726,-0.05435498980265779,-0.11064486414805975,0.036737888008900856,-0.011609587318023687,0.0823256711058815,-0.042396564387625055,-0.09330021480393258,-0.03986779649383653,0.06491244985448784,0.006524191333961652,-0.03758622352733562,-0.10531726875148928,-0.02937198578865564
NTS,,0.0076185529321429486,0.002188863214884483,-0.020114939087354473,0.08824732338899963,0.07268641328505474,-0.029741211267443047,,,,,-0.0580639909751217,-0.03136810261320277,,0.0011278485677489831,-0.012502221380857067,,
SFRP1,0.031678954879114506,-0.014755120386529985,0.11702271208587785,0.027990787077618495,0.020043624376529585,-0.02696893016331702,-0.005460458532692972,0.014737699349699806,0.01497941012407394,0.12905496932255575,-0.025808149998697422,-0.06561027430752203,0.03673477298759852,0.037612991795900816,0.02397251512085211,0.029215951319988637,0.024785702207742,0.0060186242657314405
CXCL13,0.03323671416190306,-0.027616349613458494,,,,,,,,,,0.07759899690278166,0.012363622610396502,,-0.0006635454058475275,,0.08182171670337277,
MICA,-0.02407824053259125,0.01965098962283044,0.035586678930492645,0.036277248452532836,0.003471539766996343,-0.024921258944099214,0.06702721174946909,-0.07867958527506957,-0.05278354391261994,0.1424008867575615,-0.02678406906918711,0.02224866448629134,0.043198955266308056,-0.004587887363543843,0.011798484683438474,0.1431431128009562,-0.01727849690867504,0.06617278025127286
TG,0.11704868989997075,-0.016588544054728656,0.06120626757944027,-0.019751469409560626,-0.019147613050132118,-0.01951729744679137,,-0.022044495236478237,-0.03376412062518831,0.0636120775737974,-0.033906634944151366,0.021624505657765452,-0.012332495902387214,,0.004646473289630793,0.04738341386137158,-0.04821178867273757,
ADA,-0.006665374615110544,0.03708955333736139,0.018508538851191695,0.03745463413609929,0.031270811219606766,0.05195034632549569,0.06277169927247353,0.04853329313851226,0.056368681554818334,0.06282224664660978,0.09132620264028263,0.0795218790656846,0.07928861972117432,-0.06506596406716145,0.10533338569617086,0.11612503034921932,0.011273380037953362,-0.007722513142156436
LAMC3,-0.025408368439649345,0.017753440390471966,0.038048295832100634,0.09887931279103514,0.07315918883560138,-0.001693661785556258,-0.01349252757721359,0.02478133739169341,-0.011841696435375604,0.021691938200963424,-0.019881959548304896,0.10134938566786614,0.11764462738455451,-0.10274821082708835,0.012863237988060654,0.05287594881006163,-0.057816248139849445,0.029995439342045748
CCL7,,0.06602188749763815,,,,,,,,,,0.0005027134137783663,,,,-0.021387304507550733,0.048142942279129054,
NGF,,-0.011762493704709224,-0.028451246569532886,,,,-0.029741230850057365,,,0.001910581134573351,-0.008283661834900855,0.04000759855369374,0.013354447178927467,,0.020606769596664718,0.03139893053176785,0.10811134637771773,
TNFSF15,,-0.02710901526187922,-0.02401787774575368,,,,,,0.07003763077372371,-0.046816157492271866,-0.03125289139588739,0.008950016840782171,,,-0.029329896300481252,0.129179465347674,0.05705479270372919,
HMGB1,0.014292566211422848,0.06296217616943552,0.08629502232317328,0.10088465671605376,-0.02188683618516317,0.040608874977863293,0.10902176507057784,0.037986280517575306,-0.002541827991759567,0.031868706285706205,-0.04234845895396936,-0.06735293131942352,-0.0016876065745510603,-0.04453377309737277,-0.013380380444087072,-0.046737953427057735,-0.05195828088481312,-0.09562577056505114
ITGB3BP,0.02205869208225345,-0.00020514345568700158,0.13294526914407956,0.021896412723163946,0.03757462302971104,-0.024306189806961358,0.010988683823250397,-0.08069270371224632,-0.06118244748816834,-0.010327206096870423,-0.07303107982472147,-0.019621538778900702,-0.0197044543870102,-0.004873174405463369,0.0023086420958654515,0.05571241902439258,0.04621005179611285,0.08444326316933061
AANAT,,-0.02442684402608951,,-0.014761955793220555,-0.0008614779557202032,0.028996611837132338,0.08668616704894323,0.01909779814992643,,,-0.021689257184018606,-0.037327708177483626,0.004681659832863076,0.035422582464930664,,0.017608253424778796,0.0028293278743611633,
RELN,-0.029331151672622745,0.03635177816364121,-0.04362937888025443,0.026355387443463735,0.006846553788775024,0.04171591503273568,0.004099974123216626,-0.021371445985132,,-0.032523012956650284,,,,-0.0035429284995812864,-0.014237806082032425,,-0.05032483507254299,-0.02181840833041025
IL15,-0.024766373442567935,0.005938625935188891,-0.024581568875497402,0.003295345193014635,0.020850434893162826,0.06471995752623448,0.07300773117944007,-0.026704952279199137,0.06574022713921104,-0.04752402492245854,-0.03666434469911642,0.015294331784129292,0.12589163799439598,0.02337501623140425,-0.05505863479673632,0.04587047657597374,0.04575631615703425,
UTS2,,,,0.023510239718241916,,,,,0.10823354046649732,,,0.06249678174496918,,,,,,
BSG,-0.025539492736142748,-0.05457528531640204,0.01685570316144552,-0.05333696787167384,-0.005627545886027359,-0.002941030698256139,-0.03919207635429741,-0.02579039209583156,-0.04149849081531964,-0.0022161689935045786,0.016517111173845463,0.10255034363876411,0.06462870632156838,-0.034068900509878125,-0.009024383171832507,0.040163559931055665,0.14045680265669014,-0.01773018914670895
ADAMTS3,0.04470344250070427,0.04981538952967798,0.0458880818466851,0.059177447061053205,-0.01959986602702398,-0.035393057286820705,-0.018771725513496033,0.05698348613723698,-0.03377973778434636,,-0.025970677419952824,0.03336337618137501,0.026355198490997565,-0.03289801988741074,-0.010118519924037145,0.044049701362273125,0.06399834498360195,
CD34,-0.03243801833395584,0.04949016282543067,0.02726182493400796,0.049445552338095757,0.0057731339071004145,0.00649864782511795,-0.056217680567731125,0.0073097236190085,0.06949036597953168,0.09737747290245646,0.05606336762737247,0.04403100157038857,0.09990328238792107,-0.014226227605595766,0.015785400707482636,0.11719673759533444,-0.015574342855086217,-0.06851640488398823
CCL23,,,,-0.016796762386437233,,,,,0.01975371615004174,,,,,,,,,
PLAT,0.009991481784870316,-0.005462657909965717,0.12743824855867064,0.06520897332321515,0.03943596220557967,-0.027428183821154195,0.06304942496565162,0.014993444305463703,0.049422231455991894,-0.01782815997348936,0.08991796556492569,0.06499030694603754,0.05469345293648694,0.01552595665699646,0.03941466077381607,0.09214887902695233,-0.0019997715600698646,-0.09762266997780317
NTF3,,,,,,0.004966378446962303,,,,,,0.03916921413114668,0.04982110124590541,,-0.08975577882784176,,,
LTA,-0.014296301096568993,,,,0.05182700357645267,,,-0.02670495557567091,,,,,,,,0.06869878584960155,,
CKLF,-0.06182096711892424,-0.019126958206231615,0.1168971735232032,0.08345543729315552,0.06797445282160477,-0.010278351176604765,0.03268312922139087,-0.02982013507248778,0.14666522363526543,0.02884627742115329,0.0641462783386077,0.016728072301246122,0.08341818399762042,-0.043004043654096935,0.021630819179988516,-0.0436980942442578,0.009024342125302695,0.05426407853243688
CD24,0.023005126557110914,-0.02525445524471106,0.11169929792654187,0.021702702126150688,0.011362858087627591,-0.0008392614274297354,-0.017086055929286418,-0.030132990215249986,0.04322825212813323,-0.10076164939749019,-0.06827504053703114,-0.00022957043440054533,0.06738468955897522,-0.02614866913292136,-0.005546973098271791,0.07389805009629424,-0.04614121669618772,-0.07683529253796069
HSP90AA1,0.03913065167275949,0.07410610129446778,-0.10614678465491025,-0.11667586862520665,0.00789421302344544,0.03589413417727472,-0.13746961138016164,-0.005457405127007806,-0.06915150317659027,-0.01012866576254043,-0.019156826075805548,-0.1534375719166653,-0.07882193076412806,0.05643710536539377,-0.010448114173047965,-0.13251502448902971,-0.11747132339050637,0.04562436866940344
BMP4,-0.015154917211614802,0.023092400392093402,0.06116133713835177,-0.017817849003669003,-0.02069963179947662,0.006042868802201912,-0.04459861055646537,0.11034178852905135,-0.011143675650288875,-0.06789826125484545,0.030416424663652384,0.11620400532035567,0.05856304700228205,-0.07159942308261223,-0.010000105958139719,0.06082443996805204,0.01769180316867109,
SCGB3A1,,-0.004086646903315264,-0.006959972076905018,,,0.058106774705002966,0.04326606284704266,-0.018634364842435705,-0.016345790967589105,-0.00048103261119268517,,-8.583267449935839e-06,0.1304897610104662,,0.1245600222736354,0.11525415526323439,-0.029073474984477654,
IGFBP4,-0.0029630315643985835,0.024085387007339837,0.11501554663301852,0.09405844800554782,0.06739065087801331,-0.04731070513180163,0.0336856956806473,0.022769441897979543,-0.03759366042396713,0.035319536380949784,0.0030330300322163285,0.04872370804294706,-0.013673782864333548,-0.04946996646908991,0.055974306244918066,0.09740488650865967,-0.04669444309272219,-0.03540357019652729
RSPO4,-0.02311160350983393,0.020237468198057895,,,-0.01928847044063487,-0.018977197096873556,,-0.02772604893230937,,0.054380896090413,,,,,0.01388037106212248,-0.004042461419089116,0.11747584942765407,
LEFTY2,-0.014471881425476011,-0.0024326022115498274,0.09441661198254753,0.10859915780817327,-0.0275078674659927,-0.0069438415641143655,-0.029741230850057365,0.009821007218606405,-0.0474021409400662,,0.09849371023250414,-0.005213642434327502,0.08525065959349146,-0.08129589130238836,-0.028531721981461658,0.09577584646447307,0.02349290603921557,
PF4,-0.013004428917875552,,,,,,,,,,,,-0.0375237406633761,,,-0.0017664738465591266,-0.03892416281537487,
ANGPTL2,0.06080541142416358,-0.054381453931444695,0.1185605714500276,0.07147316998375272,-0.015650050534595162,0.057415467000942695,0.1104633069947568,-0.06314066103103873,-0.03688458363850935,0.03490220864500675,0.023072552094880565,0.13006271461784893,0.0482528283688564,-0.009491252447600058,0.06202744214615131,0.13140379887125425,0.1142733274288997,-0.007831980326510748
LRIG2,0.0075442326779878765,-0.09393803633313691,0.09021175336709393,0.07331594080813181,0.023860084057357525,-0.03472786294411685,0.07219291878551681,0.12028898933599644,0.00699740444645358,0.005646220331752105,0.03245234184081546,0.04157291095651123,0.057196625509384195,0.02727434013618262,0.017947779598533897,0.09143071471638785,0.024156663508510708,-0.027414420079457207
ICOSLG,-0.018915750847997227,-0.046445737408821644,0.14694860557481057,0.043243796505858266,-0.0017213172697798853,-0.036015176251985116,0.008976250575702465,0.07114530598203107,-0.046768926972124855,-0.09312957611017621,-0.04174798163789059,0.05085655122555123,0.06178437256476787,0.07110554505883941,0.037575652407922905,0.08836967242140242,0.015313256507321278,0.03577168599100609
WIF1,,0.06712452219149422,-0.14126535679966357,-0.07771472530537012,-0.014884455778449756,0.005879198962326983,-0.050481844545656025,0.031426047737338515,,,,,,,0.003112613940934806,,-0.041782550479278355,0.03533465058266347
NPPC,,0.08917189882089292,0.015025418241643395,0.03671228586148525,-0.02903484388508766,-0.004690473838835848,0.01340663849077025,-0.05048618117652995,-0.02594674261801631,-0.07113317985161213,-0.025970627541711675,0.02548223236804782,-0.044470653319904886,0.07125956106204338,0.0031729887501518103,,-0.041081968204038394,0.01686965238039793
LYZ,-0.055755972551785306,0.01816065388491511,0.06370242487764909,0.051158898972859315,-0.004010508983239822,0.07763370302397533,0.07771302046053975,0.006842054241017026,-0.036439080815047396,-0.0387169880578784,0.03948082480277833,0.04546039675066351,0.09361284521679898,-0.02368279769934131,-0.0331452395944893,0.014798904662512286,-0.0020857685864512743,0.040221077816587944
EREG,,-0.015437084732477646,,,,,0.006182764457533177,,,,,0.12462433854957007,0.040799980040808904,,0.007709377016661346,0.009475941167345714,-0.044813242013845754,
SPTAN1,0.04069651644353684,-0.004763276586917902,-0.09251216453463382,-0.05031474350811542,-0.00822561804620742,0.024872324257531088,-0.09508003767008194,0.03942220755825775,-0.07969171244276725,-0.04605873859964079,0.03243104608161109,-0.03711590369250437,0.023652270303951603,0.0217859639697161,-0.01678278124455474,-0.10178752677276579,-0.10563170946947006,0.07878033414794483
PTH2,,,,,,,,,,,,,,,0.05670263736555701,,,
LIPC,-0.019572360537558904,-0.021229146565655683,-0.038119710282781896,0.0032828373556701906,0.004948762523628435,,-0.003286636451844636,-0.007490080838176996,-0.027513864530908497,0.07923413897168655,0.05218102140200456,,,0.019952753806085,,0.0963574252791018,-0.05241427965717568,
COL8A1,0.02488407184044524,-0.0026203242949660948,0.08947103166781832,0.0743587419957469,0.027514357810704902,-0.027778504519831486,0.007746825540951341,0.040992217766173934,-0.015600593262676224,0.08165808178766484,-0.012114326065977175,0.12405899261779332,0.058713005891429026,0.02601469401003575,0.036615699222208455,0.17263629642789094,0.06883841795806354,
GSTM2,0.0412159902056733,-0.018141561436418357,-0.020787026456672283,0.12033462932792563,-0.04585916641500566,-0.03560617231650689,-0.001437128685928278,-0.03101091728910815,-0.005806072500301487,-0.12411140875331765,0.04512233211737443,0.0938122294605806,0.0450572534955715,0.022532056009467304,-0.0018328394870328565,0.03749093029352907,0.042801407006123254,
SPX,0.06709292234595253,0.02708021633399586,-0.0703290229188416,0.009732472900610896,-0.0584718622524117,-0.001215463668974063,0.05476504094201204,0.034177412132344646,0.05270109463487915,,0.045507992971787835,0.02182911310432296,-0.011800103311307594,0.007968426764506565,-0.06020776419398334,-0.0452167450095558,-0.11755535828464797,0.1034584436654385
MFGE8,0.017851678139736173,0.010684432582887537,0.026384854653615328,0.04609279113960359,0.06321582886003314,0.02569230189630753,0.028471361854240373,0.018767728848910037,0.01413263041011977,0.022499212529669348,-0.023282546552187547,0.10657580975185003,0.02526391605570656,-0.011781583503016215,0.017674807561540832,0.13952538727869854,0.023837403767854225,0.034136238136283636
TGFA,-0.01889661820094965,-0.060154208565864654,0.042181237682757486,0.007896297257153401,0.022721573387334108,-0.009903602065804719,0.052200981394581056,-0.0034357384207058172,-0.02353739185754445,-0.06097508918169013,0.02536911061639011,0.018470184922807994,0.012665751908364895,0.0009910467952533402,0.017319590130783956,0.04399129710021945,0.14899473397878976,-0.010300310621681925
SLIT2,-0.00493794152345035,0.096407060360014,-0.03351368279849101,-0.041351136450654455,0.006836977181265102,-0.03262607906850778,0.041463105079854165,0.01878111607717629,-0.04018263767458632,-0.033991500868356374,0.06693049592128084,-0.06108305592980055,0.0549758639382224,0.08564184491449221,0.028354611036764104,0.12232302909698896,0.08482390855343229,-0.04859710553762051
PLTP,0.015996929214750124,-0.034077415497005804,0.07254669212992639,0.07666813037292651,0.033891683433452,-0.011594398015947804,0.0983290528851504,0.017390957922934568,0.059327794820136386,-0.011870270577531745,0.03504202793637071,0.03442432136687141,0.036135007018647844,-0.003988610118483021,0.03869704624130658,-0.07765301030588001,-0.005930288032623712,0.038206564875679784
APOD,0.06827507264535919,-0.013018501496194188,-0.012577576726998808,0.054297145246490104,-0.005720218645263079,0.019696236725099014,0.0806949649382369,0.12290124019168314,-0.055883503644740457,-0.015529304935784803,0.026451980870079248,0.18620820345172112,0.06948761624642531,-0.0113266130735583,0.0516940657111445,-0.16905437412697322,-0.12218916276355922,-0.026120717291112545
B2M,0.012703011650262958,-0.019932864521415627,0.1277272466924935,0.11695772693768214,0.09763576826231217,0.08457658914123163,0.07659095432648849,-0.0855544171308943,-0.008834161931412078,0.056234451200588315,0.08578492779387101,0.10154111196871493,0.07974642498083565,-0.05229573323906268,0.04796004322610308,0.06687784855871558,0.014990186704021146,0.017669998539727682
OMG,0.014008604670103378,0.03833156640495275,0.01556940156120203,0.0070612434691647765,-0.0460282073348266,0.03380613336727138,0.006972516784864261,0.11144944132738392,-0.09183451037843211,0.007599744019663555,0.02979795681216846,0.09138984967044181,0.07270576073363956,0.04511932947504888,-0.024238664839457212,0.020195958040946062,-0.0718124929958123,-0.00996176812803288
CXCL3,-0.026735868246890792,-0.06416738002829624,,0.0002773832876494314,-0.01234030909807719,0.008206532843997047,-0.015151911799817891,-0.019232403918463318,0.08115667863344357,,,-0.010066873836564206,-0.021779147351166154,0.042716735603966,0.07838922560444539,-0.00169039805291018,0.06501273801549173,
CXCL10,-0.0347238409674415,0.04873945917552162,0.009983930399776294,0.047040560116904176,0.12979363332581084,0.10487115720687964,0.06710760377812684,0.03484377162365201,-0.06752293387727154,-0.03623660601666107,0.004568575676421547,0.0033180243734269275,0.11342693423243068,0.02182715243814542,0.07724885430285833,-0.007122972867900551,-0.047880067638506205,
RSPO3,,0.0133094641132952,-0.032175767906977855,-0.02423991415596217,-0.02913231887882921,-0.03047795400461959,-0.06570899852792153,0.04537306564245616,,,,-0.024639251437314463,-0.03568651534730796,,-0.0018121582780971325,-0.009092214443614967,-0.06421485024247327,-0.04126307893403611
CORT,0.032494096574633494,0.04586172644234564,0.009790212802569854,-0.03288857337547278,-0.022314488886506792,0.025536350547616108,-0.04125540257627302,0.036259439587186214,,,,0.06360789030526094,0.037060268367791416,,-0.0415214911625709,,,-0.044062284965006096
NCAN,0.0022892364046717445,0.10831513661972236,0.08616457211086896,-0.004159391497157035,-0.018697434727540044,-0.02840087951342427,-0.07123873025560631,0.05593627262754143,-0.10013803379286432,0.03758574771050981,0.08428718681880928,0.07082391598935023,0.031426669492698685,-0.0006594535051875631,-0.05053888576913752,-0.08243385601962563,-0.13308025894036585,0.044279780835324155
PRG4,,-0.023273454719247747,,-0.020998351325766655,0.01996950357756274,,,0.00593323175531402,,,,0.051159998082376965,0.07086661641437753,,0.10637619046246553,0.06194649828257961,0.03919960628295758,
ZG16B,-0.015648716610653573,,,-0.006041774413979172,-0.013177677133782732,,,,,,-0.024111192613183525,,,,,-0.003911161396883702,-0.033206302936323207,
TGM2,0.004794736562098622,0.025024148367111233,0.016972220600300698,0.027645457967236553,0.003477686193549257,0.01779948112640834,0.048510430083332924,-0.0019377588401285255,-0.02222590111471557,0.10039253858000106,0.016906906639755644,0.06862070872642666,0.004478456518460566,-0.02162484261029087,0.0968599021951749,0.04443345433216013,0.01939552007762009,0.00017180278600678167
VEGFC,0.043739021207811674,0.059432846936394224,-0.004298699213442957,-0.0003314423634643103,-0.035484233359358144,-0.0077699667987698035,0.046575461144314344,-0.023979920753410874,0.20574474417739538,0.024920807931467906,-0.03125289418291541,-0.006446782999339041,0.03150881060981721,-0.039067320382572705,0.04814589961459016,-0.035995799780564976,0.07792276255110021,
WNT6,-0.01447188180528335,-0.008152596292671076,-0.025213115547445392,-0.020649128913765254,-0.01995420897572246,,,0.04616284763617316,,,0.03647458707595224,-0.019389115780113743,0.03737387228630092,,0.03990317767949609,0.014315710806751241,-0.03431207354299194,
NRG4,,0.11215993162600413,-0.005719443413639756,0.031648234011659934,0.04080895067268543,-0.013565680831365346,-0.008378171500454223,0.008532857761759978,,-0.0027933773406109623,,,,-0.05878614464371514,0.01164484664849859,0.011464563916401703,-0.020531479681356962,
PMCH,,,,,-0.01928846950975784,,,,,,,-0.01313009052964807,0.07855319593517182,,0.005540384414154955,0.07149524510016439,-0.03363872617765926,
COL9A1,0.03966611498983404,-0.013917113505123533,0.13062903490244782,0.03155352781264867,0.039550478558441064,0.04419488039472849,0.007497697905678552,0.013344843414998624,0.0005293782150386582,0.03190418636485031,0.029297754100443916,0.02710354077030353,0.06822209786638178,0.039997582410905376,-0.007808524131499619,0.04613984289175074,0.035271886406384276,0.14930027192706571
GDF11,-0.04184411187779933,-0.0019401168348177056,0.11610339400540251,0.04736346548627285,-0.0005498264660611831,0.0546558986816722,0.04562629175009944,0.08724064511207061,0.03521747570831334,0.15298536843266494,-0.0032682406832889987,-0.009821735571012544,0.0017695529371698254,0.010374170525825809,-0.0463201390292918,0.0756816487851835,0.011864389892097482,-0.09925344887391178
RAET1E,,,,,,,,,,,,,,,,-0.009346391650378785,,
IL24,,,,,,,,,,,,0.007937179950593964,-0.023843921706529877,,,,0.06084467665530843,
SORBS1,-0.012983070494876075,-0.008438265296256547,-0.004543503749644514,0.03747912123868259,0.006295939380918319,-0.04301176953590141,-0.008010531946955512,0.00803334120924172,0.07575657005408376,0.11242490259913869,0.014356420944107736,-0.014830427093491798,0.0026119447762097767,-0.021356238951386764,0.008174844054925743,-0.022150520424749447,-0.010273046345441942,0.006378565874549793
