,UKF248,UKF269,UKF313,ZH1019T1,ZH8811Bbulk
BCAN,0.02564610184109523,0.06512093816225971,0.07350654800056139,-0.009345920240884553,0.03753732166505249
ANOS1,0.07311929584520195,0.04825132798632833,-0.017722608484686764,0.020326288710276638,0.028838579410563846
EDA,0.07553987406438624,0.04776975157960188,0.11142762172757281,0.014417828170155994,-0.00022395525761898576
FGF22,0.1085107311713883,-0.01677509820655715,,,0.009977717873094266
SHANK1,-0.02078397322453774,0.08217438622781957,,,0.020117946574373703
NPVF,,,,,0.10318839167375858
TGFB1,0.04628349989276531,-0.013357064222228886,-0.006915925835702789,0.025626869586947498,-0.009007383439394431
MSTN,0.0517754326897501,0.1154583720102984,,0.034088949459180666,0.007272778788583159
WNT4,-0.014004195640408128,-0.01902017830495728,,,0.0020187152498656533
TNFSF4,0.10753937205763789,-0.030191715745319987,-0.03681614745706335,0.10710781019625788,0.05870728143688472
NTN1,0.04416843465607677,0.061742647796460846,0.04149572663657191,0.02068603072256937,0.01767802835319303
CXCL12,0.024952815832662335,0.041166278088911275,0.0481501109611474,-0.010985945033627417,-0.04078802765856921
GNRH1,0.10370264981163864,0.06494348859820151,0.018031873863379896,0.15116736917589663,0.022731317595113418
FGF8,,,,,-0.03076947303689013
RIMS1,0.1262967332546142,-0.04602987555489985,,0.051071363852711625,-0.026413957918381054
FGF14,-0.048626237247510966,0.020766571319071277,,-0.009935833350444411,0.039394827012997256
IGF1,0.05653426057081302,-0.02900939834334061,0.036359038223503615,0.04756950641342387,0.012779358438931888
TNFSF10,0.0123344952870803,0.09608484305007517,0.03908181468956259,0.10489410086649228,0.015607830845217146
GDF5,0.04401887840528869,-0.002804223132241603,-0.0228137729164867,,0.04258273031843163
CHAD,,,,,0.0467919183903003
RGMA,-0.0455998009247104,0.05536063490009932,0.06523927199603927,0.016599495392337016,0.06254406341266744
WNT16,0.10169291595032762,-0.005243707945995754,0.05552317424524514,,
CX3CL1,-0.015091404001006073,-0.04061400833189882,0.05747897489643422,-0.0028352567026670573,0.04385606407283478
FGF1,0.03078836897364035,0.040888596395320394,0.004970249408426688,-0.006639549224383141,0.018574512795606787
ALOX5AP,0.03674113658300388,0.06462081009810189,0.010763732500603028,-0.016173386647398785,-0.06400754641727537
IL1RN,0.007639809147451526,0.07288437121626813,0.010009835090907155,-0.071673440719918,0.024776573995120763
PCSK9,,,0.009103943269121326,,-0.023635736650246153
NPW,,,-0.017507137086982174,-0.018608541032086562,0.038326691294914735
CXCL9,0.02540238680891192,-0.0018535917853314148,-0.005252079631235608,0.07543326867926371,
ANGPTL4,0.02684051106527218,0.008214072791462138,-0.09491941359242285,0.04303294058179483,-0.06696019556662852
CCL11,,,-0.017653362566773495,,
UCN2,,-0.018055013288366326,0.07144444255124592,,-0.020886675048538007
OBP2A,,,0.09392149955416172,,
COL4A3,-0.02813950708430757,,,,-0.01870344066369487
NRG3,0.06432485097010208,-0.02297524931966642,,-0.02957323960711206,0.07632157787421309
IL23A,-0.02294146901384783,-0.022087428721988517,,0.10127392388645123,-0.016990569032893466
COLQ,0.039957065165564166,-0.009044182438674301,0.036342067560983404,0.0732244346904569,0.08652763844091423
SCGB1A1,,,,,-0.016134934789247653
TNFSF12,0.0323468014028509,0.02884040355886982,0.037371615709131806,0.021295707733208203,0.00139965547630351
DKK2,0.03362137769996917,-0.03215486714699415,-0.028016083886987956,,
FYN,0.07299747856025375,0.03608182956326463,0.0402124412854489,0.06914260199941966,0.037441209244796686
ACE,0.098092335648034,0.026259516798684202,0.0640497314428489,0.06175276739357381,0.0325116930103969
IL18,-0.002875973284768377,0.06333749302576999,-0.02810191712577968,-0.019597516162813057,0.02087419753915776
PPBP,,,-0.013196856159113885,,0.0009571499124338918
CCL27,-0.015215873823482027,0.08735183893793497,,-0.05575410598484378,0.019363619455503377
SERPING1,-0.001353187478089738,0.049352876558975446,0.0032280087014333347,0.07186550769086321,-0.03682454643105617
AZGP1,0.022727124943276736,0.009057712266237283,,,0.01193591363819794
INHA,0.042413603917772214,0.005180273274714253,0.037640383625477815,0.016385379322370986,0.08176183434150949
SEMA3G,0.07126397271120993,-0.012216682843225028,-0.019463533194563322,0.03701997498014855,
COL6A1,0.05747742542878863,0.06124324818682841,-0.03541238960192939,0.1240946086972853,-0.02415287942221971
FGF17,0.03577429701109867,0.0019134914964033679,-0.014991839937369507,,0.05868841050670865
TNFSF8,,0.0730855413250051,,,-0.025891048093222693
FGF20,0.03931547280972896,-0.012892461072500647,,0.01855388571080399,0.08637885861533583
ICAM3,0.014821875424615398,0.012568826244531263,0.03151888336859595,-0.041520610690277626,0.06887495406427717
LAMA4,0.08874230816308566,0.09011431780981667,0.03758510939097803,0.08490362821200187,0.006784135015317992
INHBE,,,-0.017359785746497488,,
DLL4,0.04117704486186385,0.05101274253087679,0.07347569604731785,0.00309829006641914,0.005665052091532278
SEMA3A,0.05318038001773279,0.0463855192452811,0.00026390369085788144,,0.04276877137672696
RLN2,,-0.02188160229422753,,,
C5,0.022344578645816352,0.10971817196594112,0.0015324753433989743,-0.015569163833429297,0.02521873477664052
COMP,,,0.017116941809669807,,
EDN2,-0.017191525691014505,-0.023287259853956934,-0.013758521535359674,,
C1QA,0.008172372332360036,0.05595680221907697,0.0945039871225845,0.06812946777643433,-0.09372779454805842
UTS2B,-0.018396870435930943,,,-0.03399161207339215,
COL9A3,0.06496483616386169,0.04399222338849825,0.07514378427225775,-0.03569384398125363,0.09626088706828631
DLK1,,,-0.02186787278408017,,
HGF,0.010723436066474393,-0.027612726907844706,0.01378160776076101,0.015859215111606255,0.012235395161909149
GIP,,,0.13002353125377192,,
P4HB,0.023288846261283126,0.06787737158937789,0.01623554742391945,0.030514077860415448,-0.060443518415296736
ADCYAP1,0.053237557240074944,-0.03758420703623829,,-0.013391164435077119,-0.009596888410228014
GREM1,-0.024182014046493287,0.022074704044655297,0.005301258904053464,0.041963088785794654,-0.0596652184373443
EGF,0.03394619556709372,0.06279814931094665,0.06924105223562359,0.0970500867764652,0.013047147711213063
VEGFB,0.009670115710344448,0.032918747900342174,-0.03085201386749534,-0.014203001459669944,-0.013433826959754716
FARP2,0.03054290969970975,0.03970687613692849,0.014080774580725455,-0.020857703866284112,0.035978639023904246
IHH,,,,,0.03304768661347466
LAMA2,0.044325505957618395,0.03675512670767181,0.028325136114764546,0.02145805305886978,0.01968878940153473
SERPINC1,,,,,-0.02256676924825442
NRG1,0.041369746787177406,-0.015543150085585848,-0.01311125430427864,0.08670291818300407,0.012073429348139795
SPINK1,-0.006370576411494182,,-0.02338827072086423,,-0.025185564505949404
EFEMP2,0.02779986248010477,0.06700063215103802,-0.05026178900168352,0.018934302563168928,-0.03337657057781594
SELPLG,0.021945080551704455,-0.005319005630267615,0.04043543947253191,0.04678112595202542,-0.011019015444530843
GDF6,-0.029183920175230506,-0.021881604654599863,,,0.07076197743240172
HLA-E,0.04023203288420676,0.034816328877864844,0.042220079298541775,0.08944708495877413,-0.08317365526582782
PTN,0.037995081664612004,0.0943549203773219,0.06902571961262823,-0.03418678654984468,0.008389526922310405
CD274,0.002219427896680701,-0.031315607030938226,0.06801629869430567,0.11235234035323861,-0.01892729615533957
CD14,0.033588329838007115,0.05132589340860967,0.010393896074141484,0.019567539303837787,-0.10208243434216341
SFTPD,0.03466764420867137,,,-0.02988172458567122,0.03887350457164704
SLIT1,-0.04492772502448471,0.02693864580033014,0.12530526601503697,0.09684561994696173,0.0006821965313456111
CNTF,,-0.022893715653107025,,,
BST1,0.07526238672200514,0.04535804103643889,0.002877919814974503,0.039306104967731494,-0.009682390850160923
AGTRAP,0.0536875078209133,0.00874146928777361,-0.0014467872358187737,-0.01664197049460511,-0.0022724885513688863
LAMC1,0.0911328646132052,0.05135011754380772,0.04395853944652101,0.0515771017631958,-0.005770121418205826
COL6A3,0.045682981592334096,-0.04869969682973841,-0.045462176866081234,0.001859003276013178,0.02475215451219852
FN1,0.07490607928379754,0.09395583689223622,-0.0712161160442969,0.06545195898863161,-0.08609744273389605
MIF,-0.05882397054907172,0.02134678185175999,-0.08003544760162908,0.05633801963173798,0.06889032270591659
JAG1,0.06005618948155956,0.06040314693654562,0.08616277245123931,0.005044136581424965,-0.03957524353767814
NID2,0.06609808171770834,0.061334613552630195,0.07768294775373386,0.0471357186860709,-0.010538564649363627
EFNB1,0.012140527797017969,-0.01602264906278781,0.03964509611375012,-0.10538166517681999,0.008742915182556968
COL4A2,0.07530089509074007,0.07447942589232719,0.06556579472689485,0.07799106064440985,-0.0389925203528923
SPP1,-0.04345225484349971,0.07599988093461789,-0.060319557035586335,-0.00029115627196782694,-0.10361297679507026
PODXL2,-0.018337602461755895,0.07227655126215489,-0.012410601762673416,0.039664024612794745,0.019475720349504264
FGF9,0.028172338102091077,-0.014913851123070636,,,0.05248993157037461
ITIH2,0.018878596413328435,0.11653316922902034,,0.009255403818033222,0.08977675265004001
ADAM10,0.08532649973398536,0.010357434770526447,0.014423503287916663,-0.024958260667768357,-0.04881686450338437
CFH,0.033754768520867895,0.05642606698477126,0.057618729850709025,0.09545623405165453,0.01741527663532026
COL4A5,0.013039807280706988,0.005049593488912272,-0.03769373853191598,-0.007327760968949367,0.022542932112137447
LTBP3,-0.0027620074058802594,0.047028940249708336,0.048661485747497936,-0.09137885947692188,-0.03995563959054808
GNB3,0.05921491779371951,0.07921238383910026,-0.012088763545224332,0.06327436986548511,0.03829832994373147
COL6A2,0.06998571488378064,0.06092928697783101,-0.005310202233855273,0.1669164167227866,-0.011824021575568798
GDF9,-0.006630541449131751,0.07958960126702923,0.020645018014976698,0.04243363583352604,0.06160622329441566
NCAM1,-0.009161947348651755,-0.0025501459365688604,-0.03439090265575651,0.04033903713380373,-0.09355904275047493
APOC2,0.03536838851407619,0.110887789513096,0.08629619646020281,0.007741839725862734,0.05655501960753461
BST2,0.028155509469627926,0.10232026405963428,0.008604564665330739,0.019432796517968795,-0.027248837612404386
COL5A1,0.05539923286948026,0.09767453169382087,-0.01819643316811413,0.08257549160581318,0.0020247935584633233
CALM3,0.002809187240197716,-0.059975881580121564,0.04221770687974315,0.03244584779757489,0.046087179015514006
THBS2,0.04115607915019297,0.023337299622591238,-0.03892310710785468,0.11859640415239438,0.0022140502451371462
SERPINE2,0.03056917234303645,-0.01775656911546931,-0.020923687880879418,0.03861567361386334,-0.005203467212881299
EFNB2,0.011543812369565594,0.023429458604455358,0.05753752496145469,0.0828169805256295,-0.018306397355355303
PROK1,0.03364156813330437,,,,0.04189596519934004
MMP9,0.041621097826137314,0.027208778426628423,0.09059589463247787,0.14945382887800307,0.025618276230523478
DMP1,0.02829116923746646,,,,
NPPA,0.018446285445687532,-0.0049508136609911785,,0.05873289249815205,0.08677023733869822
APOB,,-0.0175536892245204,,,
C4B,,,-0.014475367808956113,,
NTNG2,0.008777507740869368,0.0466590719540021,0.008885563621860373,-0.05129846631524552,0.01663357506236984
LAMA1,0.016095044715367917,0.05287619232448667,-0.03236919991031903,-0.04212074840070472,0.07181149760908591
UCN,-0.025076237076306847,0.024602547958061948,0.02114655560697402,-0.009529859677827397,-0.043777949062493035
ARTN,-0.014637704169879988,0.046270367587348746,0.07447859125252403,-0.022079432904038843,-0.028855204632998507
PDGFD,0.07009931015421617,0.03846991922586294,0.0016318931524679614,-0.05557317959483141,0.06048649367631657
EDN1,0.06850172297093177,-0.02859830387134863,0.06438515394341049,-0.011864629997704433,0.043556249922464416
ARPC5,0.07607786492872799,0.05907586521927524,0.06059849911672059,-0.016248088690066283,-0.003773862708155489
GSTO1,-0.007554204560918004,-0.07755914032212805,0.019239722510162732,0.01825799061923733,0.027537499648208796
PROK2,,,,,-0.009691403412377867
SYK,0.0018745936279989345,-0.04176854174192411,0.00874600531429057,0.010539189777295219,-0.030146022609416148
ST6GAL1,0.03252446388182912,0.04633928900916782,0.061744104361149355,0.0451442913915296,0.0013388162382062308
WNT3,0.007583753732626119,-0.007012702790520816,0.09144842933506918,0.0006132406010001514,0.1015598997653981
HSP90B1,0.008831600700696083,0.049015262220081846,-0.012229147164619108,0.10412830407907313,-0.0986848770797238
ZP3,-0.03032217429331946,-0.0031765592731581973,-0.032957690920727895,0.03448811781859236,0.050143233511221436
ANGPT4,-0.01612239299472355,,,,
NRG2,-0.04465039415962465,0.03692195884479506,,-0.04246990417237243,-0.027287012755898246
MELTF,-0.006191797303504568,0.008464455914526171,-0.05880414685237752,-0.03631245367945786,0.004591218889688361
NLGN1,0.03216971591581579,0.029151510002916527,-0.01932971360109733,-0.015208230860639433,0.008968872537186803
SLIT3,-0.030962891237604744,-0.0468074066985274,-0.017972076404651094,0.012339998110602973,0.011328124933424165
CCL8,0.011703344501036154,-0.022893716150195968,-0.016605159343584492,0.05528786233634883,-0.023377005154327495
S100A4,0.03611993412511735,0.07067767107474805,0.09355034901398938,-0.029385228237419687,-0.030838571603283932
TNFSF13B,0.023806634968809852,0.07225818534840446,0.0010429551885272734,0.010538522330308067,0.00032891480137520743
HSPG2,0.07053471773802497,0.1139826918400683,0.011448638974643573,0.05084080378962175,-0.01512614128709094
FAM3C,0.017628745008785272,-0.015030795950006524,0.022662455350222335,0.01708796523542349,-0.00444434226647592
FLT3LG,0.021469731553996764,0.0050805031543860405,0.0187316402195567,0.05431658860737862,0.003765492399684341
A2M,0.09607155781102002,0.0760386083015596,0.05238189552485709,0.1001246120864939,-0.10542578717132073
VCL,-0.011510628331468107,0.06701857593354765,0.015163869928546621,0.03148023010273449,-0.03440333990683058
FGF2,-0.02545235560785772,0.04135778945769416,-0.030390411270075433,-0.06873461894197877,-0.04326026948448753
AGRP,,,-0.013573745926203609,-0.032577732492458815,0.12709861650712614
CNTN3,0.06638223075907504,0.002871476238701415,,0.03753538410586143,0.0029478402497225375
RNASE2,0.03886193166866464,0.02650666556915741,0.08946981476289947,-0.029966984166195584,-0.031683458267161756
ADM2,-0.022941469884814214,,-0.019329715721163643,0.03294177201779196,
GAL,0.0401081153817933,-0.027106712263374556,-0.01581758122990611,0.013092442128168761,-0.001872919701370767
CXCL6,-0.01719152300593148,,,,-0.010983617706203815
PDGFC,0.011244057321791972,0.039825007496081095,0.03347881423776205,-0.043268502081473426,0.046033917955657616
COL8A2,-0.002927962859554804,0.04672541836305749,-0.03386515773159029,0.002745584753308569,0.011540461765594633
SPON2,0.01634044351225346,0.12172230109214614,0.0731054812220609,0.059168426590380935,-0.015324770352734857
LCN2,,,,,-0.040733411189852936
SEMA3D,-0.016341527636980862,0.011286031801278618,-0.0167585744029034,0.17486866610249913,
BMP6,-0.019715636726782903,-0.01948587649791478,,,0.023135882642749617
TIMP2,0.028882192091816538,0.052755465950992175,-0.04814790719625913,0.00901567685839686,-0.07217928023661718
EFNA1,0.05516612035194435,0.028065022317143837,0.09820298554475475,0.07563118947235625,0.0436265758671683
S100A12,0.06503634999917968,,-0.016450432844149487,,
TFPI,0.02291366651454211,0.07542798849556828,0.052745272741968885,0.006917932995314049,0.03986567168312942
GPC3,0.0009652301547925503,-0.025711741675287707,0.008659325673920602,-0.030603831606790446,0.037829995178400265
NMU,-0.0043160993734809175,0.027705382088621455,0.03407473202548057,-0.05510484948551038,0.04801495356724514
SCGB3A2,0.03696229344937474,,,,0.023524516520590854
LAMB3,0.024434307002963708,-0.08708877583109843,-0.002555910532456034,0.01680677160208174,0.008803342708288659
LGALS9,0.01629005395937962,0.07181130660979249,0.060828019366789325,-0.023042593712702418,-0.04586871108609661
VIM,-0.018815757504343816,0.04531550263145782,-0.05745334451107329,0.06415986134187829,-0.008199012083824366
PLAU,0.05793943369337079,0.09089635118128152,0.07172593851429498,0.13078386263346825,-0.035895847247687615
TGFB3,0.06423335672761477,0.078685209864907,0.05791989497111181,-0.023292532396199068,0.03535614486753304
APLN,0.08408013600418082,0.11072812661441739,-0.05679926573521237,0.002990202994771564,0.0019057552953760458
SHANK2,-0.04477098391165538,-0.0434189275184888,,,0.05503226692271342
LTF,0.04762076184977729,0.08575411472419071,,0.05570714610238041,-0.04084123334024027
PYY,,,-0.01300453136922179,,-0.027754356219019827
PENK,0.07512382289845641,-0.06525782836068943,,,
CTF1,0.031125981507397402,0.017437168400487386,0.026825615714054916,-0.026141214298321638,0.15027650844742055
COL3A1,0.0731075300566311,0.10956259597269624,-0.040269326386406394,0.004557550995309618,-0.04687179071140447
S100A10,-0.02669261970712698,0.06751630876889468,-0.08597360985473511,0.08952816424588435,0.007504200598363147
FGF13,-0.004093373151156282,0.004747342497779771,-0.016294350414464757,,0.04564921752983935
SEMA4A,-0.020625598246866196,-0.008276163161183372,-0.006613005271230167,0.03413397968219646,0.03412541244711848
EFNA4,0.06881619967122868,-0.004282921654243915,0.05887227827522979,0.05703131913821663,0.042017958294418754
HSPA8,0.037762652010005775,-0.03496264905560109,0.059725527348057195,-0.027018357905031008,0.03662176316359552
NPB,-0.014981068454062767,,,-0.0023315236189212275,0.014865466615635658
ULBP1,-0.02042281909814562,-0.02309124523591595,-0.022813775426912406,-0.032577732492458815,-0.023635738451634053
SEMA3E,0.0503658515930564,0.03311902512905733,-0.01919506061940489,-0.03667711381417725,0.046468411636737005
FGF3,,,,,0.07293519580536512
ADAM9,0.026257916070039272,0.053344916098688466,0.012036431049270189,0.04925789953151162,0.001454328682535287
ASIP,,,0.09790739325221325,-0.00028151163632777,0.03983928929360139
IBSP,0.0576014847447964,-0.01729675002462109,0.0488902887960868,0.14390351849213684,-0.06606192389636222
MMP12,0.029554677368666613,,-0.014649411937347432,,
FAT4,0.08449996094051854,0.006160108698961411,-0.04227369782447434,-0.05146730489790563,0.014750611897991522
MDK,0.03914125702875621,0.07135883190506644,0.04034515949238399,-0.09088715094343754,0.06573355700511223
BMP5,,,,,0.026285851358466658
CAMP,,,,,-0.039875586572084475
HSPA1A,-0.029084184489670598,0.03602254305432673,-0.09683163772286695,0.13026453673537336,-0.029441446204385505
SOST,0.03616344500214604,,,0.009800945673885904,
SEMA3F,0.020349736332877073,0.002493448506838155,0.06524558397438951,0.021783026498382613,0.07412469372164812
ARF6,0.04520327326963055,0.016644479068428718,0.01750688722415341,0.03489001036570925,-0.04438070188769575
IL6,0.037335254247255596,0.0853202731963347,0.04565718239004489,0.0010965963684320932,0.010574842305889986
CALM1,-0.027803455644288575,-0.07342721443792122,0.04208871378075654,-0.03841569159578137,-0.011949843125702124
VIP,0.033964347580596715,-0.060567205759901696,,,
NMB,-0.018993925434169688,0.10119710210593649,-0.07913184419350887,0.11877745170780289,0.10656646307604484
CCL26,-0.006826924905304407,0.03659206200885269,-0.06432060616662107,0.09539215235750215,0.010445178849925884
FBLN1,0.07358208745819976,0.01941018085380219,0.030602539459032546,-0.005377386828610877,-0.041613096228003785
SAA1,0.033191934032873585,0.03655686641290338,-0.03298040930755084,-0.048916386494860464,-0.07565823285803909
MICB,0.01412399919519641,0.12366606344286064,-0.0254711913637412,0.01896676427055363,-0.0011016542897099072
MMP13,-0.01800352597378264,,0.035286285017813945,0.03967699687478399,
F13A1,0.00046728054478512525,0.03280491034962134,0.06559179708533583,,-0.12078699407128535
CXCL11,0.0032327249482895456,0.10406518411699417,,-0.04686767056396946,
COL5A2,0.07915520326465277,0.06814993157974841,-0.06008906551447838,-0.03485873552380446,-0.011662816030409423
EFNA5,0.004576806188410772,-0.0552507776449081,0.013839793158605606,0.06464614907507404,0.01483079754932012
AREG,0.02320000752118641,-0.004376639000530942,0.0006139130244352185,,0.054064473158511664
EDIL3,0.015701503545578116,-0.044019630045355876,-0.06878514366471748,0.04919790704669525,-0.014724451147748849
CD86,0.01010044707713512,0.03914854202060852,0.04642985730750684,-0.008681636400068008,-0.0047003921254712925
AHSG,,,,,0.18827979568963224
HRAS,0.016860279637845105,0.005371724671403399,0.02316732124586465,0.01479521675645475,0.007319451429849695
C1QTNF5,,,,0.015970796169917725,0.03933154087760364
RLN1,0.006082318372801714,0.06415743952798345,,,0.0374782997029312
COL4A1,0.10558245694270577,0.09323482693862134,0.05180711976803256,0.05213264556657894,-0.05216197750505372
CCL3,0.09220142800317369,0.037457931087553166,0.03963953813525747,-0.0031634567606121647,0.014715295769725854
BGN,0.07621348531920027,0.0639893655955521,-0.0024581586921393625,0.03461555841174331,-0.05257782999091461
RETN,-0.02112899086302099,,-0.012809466480474154,-0.03580120754787283,0.020677407482229262
S100A9,0.007301461816879056,0.0818937180293012,0.020865428172999228,0.07094096339626071,-0.048595337528946396
HCRT,,0.10614365425770385,,-0.013242235157110892,-0.01610415659971954
FADD,0.03901375593522878,0.05707821663443916,0.0037032379838117624,0.1096202455000192,0.0030154655891295643
ACTR2,0.045180629760609395,-0.003112027929619589,0.04560941037871842,-0.05215340194285003,-0.055937913052881864
BMP2,0.012326228814815925,0.053985828123946894,0.0414809789039268,0.12119521414851002,0.02271973021579156
PDYN,0.034107261237650066,-0.06890812652625727,,,0.03281282327511109
CD55,0.017006650762235172,0.0011643753666991097,0.003647628299919395,0.039456561033886874,0.056013399186647016
OSTN,,0.0401855059183685,,,
PDX1,,,,,0.01363167313876906
CD6,0.025718173350685408,0.004628889317072406,0.014406034603762887,-0.03633291130354838,
IL16,0.04039417572365251,0.10529599197958887,0.07117250350622312,-0.024496675463609497,0.055108320690613936
LAMA5,0.04265576316538998,0.060132830630927746,0.03251348312589867,-0.012169540610019312,-0.07407296178633631
RGMB,0.05772235389099427,0.03379301060149917,0.06678208836240151,0.010517389772721172,-0.020673363988071937
INSL5,,-0.02208335865973203,,0.04100026169024207,
IL12A,-0.008796631038815053,0.10063056932281439,,-0.05918320026256858,-0.03708697163580584
S100A8,0.039298001132742434,0.0733240484269201,-0.03989893680150804,-0.030558615663588817,-0.07915839268031309
TAC3,0.07472821744032318,-0.056468793324959576,,,0.00999848667927158
TAC4,0.08508953887999908,0.09420778916152872,,0.0368461308559866,
MFAP5,0.12472551916337946,,0.00867798282280662,0.02598027175729131,-0.014353065047401676
CXCL16,-0.005221715701133916,0.04933360948579524,0.012124298837613935,-0.04911601324497873,0.017651989790215088
AGRN,0.08534207525693895,0.09816092249919739,0.08456898998051712,0.06206779272999624,0.029116234967526942
COL4A6,-0.021128991238526493,-0.0006450579802080882,,-0.029872617105328556,0.02198683921714241
FST,-2.882785681303428e-05,0.022976421551490114,0.006932273205662144,-0.027020005350989064,0.014200133231926291
MEGF10,0.026485947416659154,0.04409691296838451,-0.020506098340602533,0.039258228038879586,0.06603875206579675
C1QB,0.040891936228308924,0.08105087676490874,0.11012761491536964,-0.05644361746589934,-0.08223764524303108
HLA-B,0.013502728777539923,0.07481028349807443,0.0016968234126919625,0.05865502512116137,-0.06734422423099601
PDGFA,0.03509781057425923,0.05432292335698758,0.032408981763676015,0.0774798428358341,-0.06323910012644594
LAMA3,0.034495781230107145,-0.01888230491006112,-0.0231599257883278,-0.02847672849731235,-0.020571896384486556
DKK1,0.06228706519445648,-0.03634505659552021,,0.05535419783792084,0.02129218388443465
INHBA,0.02231236865572152,-0.07353010668955683,-0.03075086828764554,0.06128092657253711,0.006571677333112903
IL7,0.054595844901731715,-0.005239712573426719,-0.021010205170919824,0.14212525866642814,-0.01784413843324632
FABP5,-0.008363986820704763,0.036421264095712315,0.051367591376215355,0.03279423691163617,0.025534675689902017
CCL4,0.07475266564128408,0.023989011679206203,0.017199964069354787,-0.04234893112750655,-0.011064842905913246
FBN1,0.08564791880867136,0.09792778633437117,0.011943793896672963,0.02440808301151551,-0.009203958762970513
TCTN1,0.06711796519392986,0.03820215195898792,0.004084033059653362,0.07333197039672171,-0.008265871064253706
NCR3LG1,,,,,0.024055137257606468
BMP7,-0.04163672724139328,0.06426432503032067,-0.027222539024298772,-0.021079396558807324,0.027146127256292313
NLGN2,0.01682844815672609,-0.007150861902394538,0.05860864453975504,-0.008720096475397609,0.006478571517978637
CCL25,-0.0256676279513298,0.07419006166097844,,,0.04960825588969494
NPNT,0.035032806645163166,0.10610994971080621,-0.03625372091675169,-0.04003317896095702,0.00737893062896963
KITLG,0.032865180862064775,0.008393889459228528,0.07447829742467273,0.09555324400767147,0.07310396779139855
MADCAM1,0.0005740268825844648,0.022222152912943386,,-0.06273456570094717,0.009113375468643159
F12,0.0016679815790084725,-0.03651023902490515,-0.0020815131354451582,0.005715930899498293,0.018866837098225685
S100B,0.0007795001354598946,0.04012380245973905,0.015802800861982613,-0.025300223665729954,0.09365370144361891
IL27,0.07648968771325013,,,,-0.0014108568570566481
CD99,0.056429176308855106,0.08253836699923255,0.010639982254521575,0.053664683602832684,-0.03509911377795544
PDGFB,0.0865237980493967,0.006210747339606098,0.07220649336017168,0.04117335142276556,0.008338073863034912
CLEC2D,0.10139084502865789,0.03958424572995189,-0.0266901125560001,0.0593460414585749,0.05253263888348385
F8,-0.07454990277327894,0.02947788903715363,0.09228824608772693,0.08490300382761266,0.05571205835074204
C3,0.04847074603031884,0.09337720126962212,0.009845960221968729,0.03233220316440571,-0.09861565803245577
DLK2,0.025738660099640546,-0.023192987070934302,-0.02917435771722875,-0.03257768952537282,0.047896530604941034
TSLP,-0.009794803584177947,0.03274861551920128,-0.015492194219499452,,0.03694627156213687
OSM,-0.004411210363891012,0.04359042164550715,0.0519661726667785,0.021217528748955376,0.05328238335861352
PRND,0.1847609147761766,0.05309275854875747,0.1682738516725771,0.003185956630069647,
SLPI,0.004625436947144158,0.06950531523494301,0.02379386156835693,-3.663856699593053e-07,-0.1226093108366272
AFDN,0.07155452721422526,0.06768916816135644,0.03415759846020274,-0.032660776301355464,-0.030926547495889155
KISS1,,,,,-0.005820561420215953
ULBP2,0.020972861649535768,0.08538795697554419,0.0017055883571005822,-0.05642699309576839,0.08489510749729916
ICAM4,-0.015447264376419327,,,-0.032577732492458815,-0.020271851492171037
ANGPTL1,0.04623236554499621,0.01819762888593971,0.06541311212491671,0.020861767518914096,0.03283896928857636
LTBP1,-0.03749477435881195,0.061755145193349445,-0.08737144180722432,0.06096174796359549,0.005922645478188424
NTN4,0.04077165879107483,0.0014813258005675276,0.07649898930218428,0.039235452598109705,0.0293401390294043
APP,0.07728149058599984,-0.06336009474433,-0.018317851331351987,-0.03121469760490874,-0.05011225234457098
RIMS2,-0.00824882635794249,-0.051512713097004274,-0.004446699648719324,,-0.004436112342644848
WNT7A,-0.018859415484750147,0.014447838032482004,,-0.05232870285282252,0.024858728853966425
GAST,,,,,-0.005336360184043361
GPI,-0.02602549850794921,-0.027075101930267784,-0.054319370272908146,-0.03805045715035203,-0.01941514230750575
IL1B,0.02189254658591691,0.09070842955642142,0.020589042620613767,-0.09956131633207531,0.03241151758214922
SFTPA2,,,,,-0.019967547887158717
HAS2,0.04992299853663656,0.008059713240446752,0.024772170274130846,0.1567850846843206,-0.07980163556502595
IL11,-0.008666688991828691,0.018138244352338313,-0.012410597723903473,0.028728228124022457,-0.009204462010565092
SEMA4B,0.009337774795753175,0.05742145353804713,-7.242675542377311e-05,-0.03312180901880804,-0.08766584294349164
FGF12,0.04864971259590509,-0.0584165528586496,0.06198095571453393,0.04418661917340431,0.03943669108369913
CP,0.019660938511673064,0.047523862500384005,-0.04831936023185125,0.15156618983732426,-0.026654710912046076
NLGN3,0.03819874212391691,0.04584456617510908,0.06146639197702974,-0.030327662234170757,0.010028478445918627
GZMB,0.06465983966631793,,-0.018647751771742396,,-0.028644731433818127
PROC,0.023737174037181723,0.08733905759162769,,0.027833522379235358,0.008517942350834539
TNFSF11,-0.01590037827935054,,0.015104606016286033,,-0.02440885592809326
AGT,-0.018114827126665536,0.08001430501249682,0.02073380964513556,0.019455324997780327,-0.02077967212993146
PTHLH,0.002182407897164656,0.002758845373615411,-0.024659070058251777,-0.13180284190912026,0.035625713408222216
COL1A1,0.08931494784946888,0.09717541197622369,-0.008002878622839256,0.11559303765786033,-0.03340898149840987
