,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PDAP1,-0.05242369153520447,0.02229718455401324,0.013591725885452774,-0.03823626200265118,0.04299159547238577,-0.05867899368852131,-0.03968768499722768,-0.15585116608504512,0.03110438060496899,0.012083280804160499,-0.0256176304044304,-0.17338946174483624,0.033563507188087156,-0.02688400644716058,0.03726834870750416,0.021976432996154014,0.024639194295071727,-0.02471809858660233,0.03735348147103489
QDPR,0.12772628888918122,0.018643992815718356,0.027231119100760322,-0.0048920542089125095,0.006266158520765835,0.10879840923249477,0.04862409367699476,0.11411000467776793,0.014466150249726235,0.007738841528220175,-0.294490876394239,0.08863275998763019,-0.05296040630020517,0.03754377376000721,-0.12654381369646805,-0.0041810240174676916,-0.12571183576480854,0.22942400855520992,-0.1491232238695551
POMC,0.10841442333062305,-0.007549463065106442,0.0015128483657770662,,-0.008471149534905817,0.026969227107053774,0.02300175831366926,-0.04099468105316126,0.08835411695473408,0.02440628281858092,0.027055751481583182,0.05599151575920161,-0.009301343057648986,-0.005115721443650701,0.09144184824591495,0.011575124645817822,,0.06343864749253308,0.00895460459662491
CCL18,0.0032394248438039107,-0.04029194668255268,,,,,,,,,-0.12263338724136318,,0.04394953365738047,-0.021082106435090182,,0.04617796223403918,,,
CCL17,,,,,-0.008046176657555165,,,,-0.01253508846784296,-0.03332866952084338,,-0.028138539479241723,-0.021967622833802023,-0.02950037850657367,0.002643508930855335,,,,
VEGFD,0.005661134627500555,0.03889585313947617,-0.004428361578705879,,0.036519713082668555,0.05099140497419305,,-0.05554751124355661,0.03945044877668976,0.023566544248844197,0.06261335834190099,0.01660883791475668,,-0.020435812648302368,-0.022059517045191688,,,,
TNFSF13,,0.14336552011217948,,,-0.01482028439752986,,-0.000891170041392761,,,,,,0.02056022590325072,-0.005733359896758162,0.021727669789017974,0.0025878826953455746,,0.005391928907604947,
WNT5A,-0.04042966574866408,0.04902944405052583,-0.049243615260984364,0.03509908530930809,0.017050658989246896,0.11314371578722143,-0.13762724199868848,-0.18343609551875925,-0.0077742535099232955,-0.04187702546950426,0.018266405206128686,-0.0286140383714326,-0.0022309656043726484,0.03868100185962525,0.03590946986810308,-0.08034395666015792,-0.02812597306352081,-0.14751511830953912,-0.1144577529178021
CXCL8,-0.08211035405772851,-0.07589845113964186,-0.0189734078105947,-0.02144252363531413,0.029384156635257272,-0.14003989301498057,-0.06240115782366489,-0.05946045483633543,-0.04603253345704629,-0.02276609276943431,-0.12522262033247783,-0.07079328269550583,-0.09258761778455796,-0.025524349154992902,-0.029695612416428402,-0.04167387552472128,-0.015614049795040703,-0.16919994164751184,-0.009439840371643662
GRN,-0.07767708135871632,0.010080434252603496,-0.05544356986474249,0.060846457516412544,-0.03271087023009953,-0.05668150026873886,-0.09245303226105407,-0.23433087998315585,-0.030249486895344232,-0.07999965403309703,-0.25238897338814514,0.0284283640454567,0.08159882176532816,0.02378493373407853,0.03202558759600505,-0.009040510572147976,0.05602144001834215,0.1670135161158266,-0.004342834015725371
MIA,0.04259118086494439,0.012279418874445053,-0.01802081393685424,-0.012559701798493143,-0.032745440312819875,-0.08850361922338605,-0.013803736873657452,-0.09471712552515116,-0.03474419517731008,-0.02780329371062657,,-0.02390339324689125,-0.01904534817786258,0.037531218476377706,0.10806781109267023,0.01724748227399745,,-0.04656631158367776,
COL4A4,-0.020322451889143434,0.0012309094283051382,0.024814262919795816,0.13262992819980082,0.035437256361286425,0.09615134130046492,0.0030195054471802095,0.019331516627521635,-0.025290067705346725,0.03302668594740513,,-0.04006380996831928,0.09395003988029564,-0.007136612350671551,-0.03221881245592719,2.4839431392968267e-05,,-0.0775029857282612,
TAC1,0.26623442144711273,0.06824601837639324,0.02448255475958802,0.08373908788476865,0.01860032752326766,0.08068468142326746,0.1731693352583434,0.27110358620729236,0.09097957100898338,0.04970161945896005,0.26204123070294033,0.3064894577882644,,,,0.0602763546666335,0.06835922734874494,0.21385823897531678,0.1460761089891522
RARRES2,0.024325776796474706,-0.010402842059455885,-0.05339323145679039,-0.0024275784217688105,0.045430416967502135,-0.2149199831435866,-0.11127132764768362,-0.25786896162186895,0.11647281080865494,-0.025932920599345776,-0.05718549903369304,-0.14343593086996786,0.04393236162540593,0.007370456442235969,0.04309145443759682,0.021253343398324465,0.049169424229329795,-0.18769498396129178,0.02226139307285163
FGF7,-0.0595106491770106,,0.006618315926654113,-0.05083012059663039,0.08803426574553867,0.00230715236794035,-0.0008976151713130954,-0.07350392293817122,-0.030796787019103954,0.007043983787396196,0.03967585207919339,-0.008390277743970293,-0.018063928422126025,0.0510377971988117,-0.03375546138061357,0.0019739191250655237,-0.01904992329031368,0.041271898315366824,-0.015634872642342534
EFNA2,,,,,,,,,,,,,,-0.019422872294744355,,,,,
HBEGF,-0.06514954380593584,-0.008400614982074693,0.07776071449632665,0.046231404705188606,0.05983791144702471,-0.12161571708535934,-0.10587614456548651,-0.09597559993140979,-0.09610022088789853,-0.03176664780595675,-0.1638635841694696,-0.04896031090540534,-0.007813972131035175,0.08053219274642781,-0.03448153511965697,-0.03907368462246691,0.024281499232664712,-0.16724926235880833,0.09177642392060453
CSF3,-0.047182577226093855,,,-0.029919176555516767,-0.0256089590050321,-0.0737378247365074,,-0.00040186119423982875,,,,,-0.06751278042656668,-0.02376347566305273,,0.07080035164993143,-0.035101987865280085,-0.047063299399883726,
PI3,-0.012688636930373096,-0.04238882668919779,,-0.052558763339635314,0.042765511936928485,-0.09717919713386615,,-0.038924712613966045,,,,,-0.01938098848795237,-0.036144027431176784,-0.017771225243985136,0.006650954218848389,,-0.08429156222155963,
PCSK1N,0.24513666057259983,0.061153777476841975,0.06317754107386378,0.01712871503106598,-0.04769834346729238,0.06689150017767927,0.14110915169862143,0.2024801971012917,-0.005152496425281611,0.09925244721850751,0.3971434963500344,0.2713383202138171,0.04280721998970786,-0.014647103489026241,-0.04405180970610898,0.10568451257481311,0.03872837897105208,0.30896983740654216,0.20275868571427794
NTS,,,,,,-0.007377372771921597,0.0025664368496898767,-0.04248898163011725,0.009927632776185564,-0.005257727181608332,-0.05887783624522476,,-0.042415434393306986,-0.023663084140398773,,0.022775240466032857,,,
SFRP1,0.14411280610042204,-0.03406455115525408,0.06697791305068347,,-0.002762504305464459,0.06892442164358942,-0.05652092005881888,-0.09522599531003194,-0.025597496485880576,0.06573635976214352,-0.09551340245834804,0.030390837685606156,0.06996631720711759,0.011454524741419668,-0.04784609959197188,-0.01828860014505364,0.01747369172721301,0.13134085647975116,0.002849937021564692
CXCL13,,,0.04359810770755658,-0.021724862299816808,,0.06643540855726594,,,,,,,-0.013728925653876149,-0.041776060376523476,,-0.05632924731078335,,-0.03891552604344331,
MICA,0.015330959396595964,-0.005866560651341162,-0.0031194608513771278,0.026201727632724218,-0.005820237396515113,-0.005348023498019908,0.014438523172987027,-0.06513505014445715,-0.003428056423893279,0.00953921340634323,-0.011545156763378911,-0.1282965042048985,-0.0442346752186544,-0.018212946063028534,0.038625055116294375,-0.032013291570293555,0.017472982274523704,-0.03305678164395084,-0.0794740624378646
TG,-0.0376120449444197,0.015305972793812536,-0.019237657515133677,,-0.020230998755927744,0.008180443667043492,0.023901368648756652,-0.011789637407962078,0.011153220706194955,4.567017238397166e-05,,-0.04226805672843487,0.0008373138739514553,-0.029143674882689534,,0.0004805648704722018,,0.004987168760402727,
ADA,0.010235206110607839,0.03003093093436749,-0.006860859163466975,-0.04956025055564044,0.04233081090176845,0.006835905917887395,-0.05070293534276815,-0.1739061062485612,-0.006816785701967002,0.01511216454807906,-0.16029583880964648,-0.07407534097140835,-0.019200616777201054,0.04273904496728696,0.016107897115575524,-0.0137814579673379,-0.037240517197205704,0.010794300711632648,-0.07493774319316106
LAMC3,0.05853982841375019,-0.004528678052833518,0.004278073560019876,0.08666002569684766,-0.04665023409594935,0.02554055766354421,-0.07515456453018032,-0.09854270674932686,-0.05548954764497944,-0.04115013237985358,-0.052146882307439135,0.03779298190744165,0.06623683963247651,-0.01329933535270968,0.0020143281191333275,0.015807158409169145,-0.011466867896054793,0.017843697090276507,-0.037151567088598264
CCL7,,-0.02562908186371578,,,-0.014626979776876157,-0.058750452572134466,,,,,,,-0.03292440307714523,,,,,-0.1042742950355048,
NGF,-0.02718322397541206,-0.036234287212210566,,,0.01872605998585493,0.0043011412608286006,-0.020988131109334184,,,,0.10939985356904765,,-0.003169102534360478,0.02342345092194286,,0.024318879116312937,,0.032133481333726434,
TNFSF15,-0.01665580025684638,,,,-0.01628785737796838,0.028877300036616073,-0.045538938145689566,,,,,,-0.005100707415594533,,,0.06424050906785936,,-0.07582021565588824,
HMGB1,0.10834884641817903,0.03253161862571273,-0.033446667105997134,-0.04929474887239812,-0.014111223797960768,0.12290049826592549,-0.08512786083807666,-0.2393931310944932,0.04433320629026003,-0.062311922462318176,-0.0785169482406645,-0.020272537466157387,0.05840822936268967,0.05743712093314549,-0.0016588961077210755,-0.060314789433417657,0.12269245937914662,0.10191320730923797,-0.04389739076631119
ITGB3BP,-0.1102590370920446,0.013118607820953037,0.0436109648677867,-0.005819772260381203,-0.009543601455557429,-0.01934289082304787,-0.13123683577408302,-0.16041366724330627,0.007611636775223999,-0.026781486211620232,0.03636295328485418,-0.15247573892379013,-0.007312557573425689,0.02081088300093666,0.06538027925258028,0.0031953477586651262,-0.038517737744345235,-0.11110545864819113,-0.011005468756667566
AANAT,-0.00030649964632363785,0.0013884111493988583,,,-0.014820285979270603,0.01643492400430494,,-0.018718247252656885,-0.008822873728859728,0.014508578069168505,-0.024055811457316025,-0.03774515923103025,-0.02888399161045483,0.14884922910683016,-0.025871943343548778,,,-0.007194621616676521,
RELN,0.034689719194287066,0.0032737895018421586,-0.015317357712938946,-0.03369356422963403,0.10921946028291088,0.0803022146965264,0.06677227270132345,0.1700299619594798,-0.010096336060491038,0.03299685774019155,0.11473637542273861,0.12183606830337866,,,-0.01622476450306963,0.015964250228504128,0.03922158960808031,0.12780608177483332,0.027239123210571054
IL15,0.005112079883644053,-0.013498449202524349,-0.024508481355277376,,0.04345905664472947,0.014681081143026188,0.10192680377613209,-0.052320943411595856,-0.029367981947149478,-0.013700597988627704,-0.018515053273385065,-0.025184015982832778,-0.035418947626259564,0.015525573623105525,-0.0017203918191895562,-0.000382353389055336,-0.037125686681280856,-0.08629631176845745,
UTS2,,,,,,,,-0.10285774194563571,,,,,-0.024596832805988754,,,,,,
BSG,-0.14543290781468407,0.059366621933084326,0.045902095936510394,0.028933863226787114,-0.07264156045301279,-0.012993198103130101,-0.017201131864566382,0.1108758369419801,-0.05323098042470314,0.032394651518646456,0.28480950944062167,-0.19205759374939996,0.006466412901717448,0.0030583001647080557,0.010790003530976002,-0.02575064766978632,-0.0680224190845032,-0.06335466720992858,0.1969939169527846
ADAMTS3,-0.05865388382461439,0.06709011305063742,0.057300828923657905,,0.022583267843295132,0.02338896007495749,0.02427738531953953,-0.22664381738719647,-0.01920045234159471,-0.00488719777428028,0.055320322402440204,0.00419517147458247,0.014078938971473505,0.04425637086051882,0.1043659571556239,-0.026574537103613623,-0.04268367984689349,-0.015503206483910693,
CD34,0.17089464882303082,0.006842299494450743,0.10672997288295624,0.06098466117468759,-0.023670929901631697,0.019715093936451666,0.011389443523289591,-0.1318272773276233,-0.03451912447906191,0.011820950093633278,0.03878409989411851,0.04513809768572322,0.03741617525975308,-0.05315022699061175,0.012377759466789895,0.0007258363565554456,0.11104901372275551,0.031915429825334386,-0.05629161142121877
CCL23,,,,,,,,-0.03547996468611923,,,,,,,,,,,
PLAT,-0.021594497780142045,0.048640657979350375,0.004720105153239104,0.029502937036471,-0.007742707621003262,-0.02854695784211608,-0.14130813395714137,-0.22807139268620003,-0.09922553911331945,0.050838385408343525,0.012313388996681288,-0.17384080412806652,0.036853099699896835,0.030315474649527392,0.059603893128057035,-0.016157329778163046,-0.04839501938767084,0.04340185379028584,-0.019928785549223373
NTF3,,,,,,,,,,0.014177859864334548,,,0.030000987926090343,-0.05322839218873702,,0.04467331170766405,,,
LTA,,,-0.0141474338052444,,-0.01874701356865261,,,,-0.02113713225176115,,,-0.03500689495516666,,,,,,,
CKLF,-0.03634128520101194,0.06219840092993062,0.013195587693341063,0.027640343183925605,0.016524045491909937,0.02774683572362462,-0.10619217778901849,-0.2979696675221194,-0.07283749212530226,-0.01469192160186832,-0.16083651157940632,-0.20200612687793076,0.047440396339430105,0.1043355291426357,0.02575092921339939,0.008988279290337757,-0.059143586948697285,-0.06302370285716336,0.023359618700813344
CD24,-0.0484972839409811,0.006784608907100219,-0.04180739506437316,-0.04051732054530099,0.032028543448807914,0.18193423471530903,-0.07868862800587374,-0.05899632391000716,0.04214152213695069,-0.09214809284251053,-0.027378413004194177,-0.03458743881314013,0.04457838403076525,0.04500010639702989,-0.024660258891509267,0.06677190576127957,0.09476846749890586,0.0929150364496498,-0.018426064800765394
HSP90AA1,0.13179260763970002,0.0035256921333021362,-0.07247204409246803,-0.11864579013589603,0.07973267015846755,0.04391200825273416,0.18165015242335428,0.2832446893538672,0.051354385961251865,0.05244937636266403,0.38203582364862065,0.27399215414030914,-0.03649964505275743,-0.046065885743735595,-0.0670154395724419,-0.011494099488417528,0.04264424344465621,0.22195080626621685,0.14045988324136016
BMP4,0.09383724277581228,-0.019228723062847782,-0.014997109156209271,0.013269360974197023,-0.036031938221005304,-0.01999708434049175,-0.0845839873256186,0.10545049125857868,0.03927361846656481,-0.04917146446327023,0.05661537947454411,0.015282941092490204,-0.012673908428961303,0.06252479764846774,0.00936853804676986,-0.020153616284681788,,-0.013267480517008993,
SCGB3A1,,-0.02562907930084184,,-0.03198064101857232,,-0.04152469757525171,-0.03243414483436023,,,-0.02345235148477503,0.03919341868670955,0.01888991957684613,-0.032115501449117075,-0.0371803688319023,,-0.026238604268893632,,0.06412091199359561,
IGFBP4,-0.014349029198758101,0.0029897461883506148,-0.022720160892189527,0.05738185464448306,-0.045305002261022034,-0.09550315909715598,-0.14609544730030435,-0.1632294635401756,-0.034007916592064515,0.019558692557710197,-0.08930907165820763,-0.10781679301757231,0.04414417471706544,-0.01118395896338473,0.01663644256699108,-0.010300944000780425,0.01005033754752569,0.06284789619186568,0.020531237353548223
RSPO4,-0.03320709501270422,,-0.022870942531204804,,0.054370338177151985,-0.020123491093677066,,,-0.024583771604656256,-0.010632822979408922,,-0.017938478363599398,,,,-0.015584932346197775,,-0.08350599068359196,
LEFTY2,-0.034750047405834865,0.01154376205349213,0.09928191197749828,0.09334794697543021,0.049871603677057535,-0.0622571296262139,-0.041967701590992,-0.18578204006122814,-0.018597637711201633,-0.02571578647010053,0.013441845213967046,-0.011893220747878613,-0.027949089818278462,0.013768615141161166,0.01339803807663549,-0.008841464161366708,0.11693686776857584,0.0943598737608514,
PF4,,-0.02658605570562045,-0.01286901388323474,,-0.01276175168664,,,,,,,,,-0.017802407166226036,,,,-0.005661859807617864,
ANGPTL2,-0.017310657964850606,0.015745840981929937,0.02099911252738712,0.02072069388472696,0.04564148600120037,-0.03927629538230419,-0.2002815792154189,-0.17994302663101058,0.037673431991758904,-0.06709316373871654,-0.1578447910484149,-0.2457504755892461,0.015169067223175153,0.01301757794484021,0.02272574987273691,-0.042839652220687016,-0.011609560370308187,0.056016436696768784,-0.030782802387523303
LRIG2,-0.038568775302254846,-0.013952631882151642,0.014865150604781292,0.027107278015521888,-0.000531894500850441,0.05741914082793843,-0.02783499628084168,-0.06536994761683085,-0.07007150483514998,0.013336962938048508,0.08950893393019016,-0.0036899552803544714,0.05127864683744086,0.04797696689308326,-0.011402408736556707,-0.060431406796530855,0.053084653412632014,0.09081655367768861,0.06760711955827979
ICOSLG,-0.06341972020078565,0.02367535233417382,-0.04826006387099581,0.094108234460358,0.06538342635855257,0.013530790027735013,-0.05628304682261983,-0.1379529267496315,-0.04583586480108039,-0.017103701229700525,-0.1342438411803804,-0.09641129628787924,0.09910161584685685,-0.03836024861908436,0.03673921982529405,-0.021707619002207534,-0.038198359133597995,0.01352008564611796,0.05635074644095289
WIF1,0.3753085305045891,-0.02560142300820923,,0.10504003907783369,,0.1557897702179686,0.1787896864035666,0.32442594787851164,0.06758850036851542,0.04746689114187985,0.33047852992166166,0.3392597885755355,,,,-0.03376898628810409,0.09895120466590224,-0.004552552943922587,0.22461575908869552
NPPC,0.016936080337418124,-0.031138908285383116,,0.027333535728126312,-0.01979662399594507,0.04611213908036332,0.05817492082228162,0.07904735860812169,0.029872340039942442,0.01400472252328361,0.17524975580563418,-0.14383335004458236,0.006784553383599827,-0.033683347831975276,0.07758873361009755,0.012365963110660122,0.007181872836578168,0.10201899639629257,0.1372808456909473
LYZ,-0.007101141737143488,0.01589654647454225,-0.08204330357748084,0.01576405814050931,0.013589715250089899,-0.14650952153053584,-0.04767797006840513,-0.1722858872543136,-0.03839905076956632,-0.023700601518290777,-0.29640361154133066,-0.03785297489728516,0.06555981509124206,-0.011153140992885583,0.006481031298134981,-0.001628255946501323,0.07326921612069974,0.05413302778852112,-0.08964821919461591
EREG,,,,0.012947895547543728,,-0.09120461848611912,,,,,-0.04084041149507119,,-0.051448546409311915,-0.004035145412567409,,0.015867268190754947,,-0.009798588269572058,
SPTAN1,0.23780396324819053,0.03263353505477744,0.009558880393524767,0.11645512507198319,-0.01735433356572467,0.07072441564396711,0.09386427166794821,0.1645588245835852,0.036500134131076015,-0.021362460058171898,0.39724517219014355,0.1999951930974992,-0.006404508025166698,0.038729374798007025,0.02637067526613833,0.07713109826120218,0.0492495800595044,0.2095462172728994,0.21352192188193575
PTH2,,,,,,,,,,,,,,,,-0.007006577716528046,,,
LIPC,-0.051818226836348874,0.009166588261191138,-0.0019176264598955214,,0.01563746257124803,0.028810228288228854,0.04271602271242437,-0.0759606997440224,0.006912217505237177,,-0.05807983596245592,-0.020255822626575902,,,0.005192918297436066,,,-0.05184927093316051,
COL8A1,-0.1251596547267495,-0.013582019825342313,-0.014815867441867117,0.016632154447310473,-0.049345576523867056,-0.02302123756903898,-0.10282072488393641,-0.09157721592094267,-0.031069775847323792,0.003348662778069997,-0.13000788828087434,-0.15124789270789904,0.04610011520376219,-0.00947292692462229,0.06357002627295875,0.0278028085497058,0.03242177815876969,-0.12380765810750258,
GSTM2,-0.03411233056684745,0.00901670149798169,0.04488503542543846,-0.017237661992945536,0.0026287625525827025,-0.02213551920437149,-0.005146051186029595,-0.07933925819439194,-0.011533423701730418,0.04901034733726581,-0.0070546705747508275,-0.06280022637778301,-0.04945036262612921,0.024366905942514436,-0.02072740466941174,0.012438895270017467,0.04534091202870131,-0.02654167911781244,
SPX,0.12038851915818617,0.009125059882416445,0.005742810733278178,,0.024025016107909095,0.10347094114849305,0.03785879603738972,0.0872229927819226,0.061609262534663256,-0.03832824183536937,0.02509992636448335,0.22926070348299085,0.017720080699248554,-0.003588181382870349,0.0017361295394848267,0.001489602437966995,-0.04812734674664687,0.043946533486640994,-0.05024943949362212
MFGE8,-0.1494829559663534,-0.054951819323315235,-0.010327117260761751,0.01956219002530439,-0.033677817805342444,0.014137757069996502,-0.02137688776610773,-0.016808871804935104,-0.07344525408710802,-0.034963625014702716,0.12090892900206979,-0.05123312759833372,-0.03885905266939982,0.007365071183691599,0.032390089955394594,-0.024501661335677886,0.093855986993881,-0.011017016869201495,0.15097138832495383
TGFA,-0.16944509051007972,0.01846720805105911,0.013504954881595227,-0.02226711939175677,0.008392477363086463,0.08494469794532708,-0.06764563856629013,-0.11272684877180777,-0.06098585947036874,-0.02469778491855063,-0.1590434917979419,-0.08482852730295946,0.035733775535373984,0.01592308123920895,6.709846919585658e-05,-0.027899758020631927,0.03416945361204471,-0.029907956176978657,-0.08943096353747601
SLIT2,0.36490287057273946,-0.07348547398316631,0.006383726440508068,-0.023770256932225852,0.02391707430100749,0.009238217458746239,0.0466568499482944,0.14294958763589488,0.09303821478520416,-0.039726457662655694,0.24841934371184612,0.275066851712119,0.08196903574582282,-0.021958614963778156,-0.006728156369051978,0.03745010353011571,-0.013053612808075724,-0.022054134830727743,0.1104217509612577
PLTP,-0.09355389657727266,-0.020950328199036247,0.012450604644432402,0.05825033447029768,-0.011774460352057198,-0.17559620769751683,-0.07467708796752369,-0.2700990768424508,0.0046308579080677585,-0.05937907719262966,-0.341744540988141,-0.038351862572149675,0.08565977939402696,0.05017429992962421,0.06572812238443855,-0.07250877441077427,-0.01780886061184699,-0.021877776636277695,-0.07817071521872994
APOD,0.10223401760290841,0.010085161052432188,0.030048697965627216,0.03781220689239152,0.025606870844716034,0.23971339549262058,-0.030826459676517454,-0.23128969962300044,0.08144394030791251,-0.04827388967573232,-0.240893043661684,0.12412346064805796,0.045392661684674186,0.01135592249373374,-0.07023252077980624,-0.08388780957369789,-0.04267022898057123,0.10387741149227991,-0.17881370076165762
B2M,0.06623863044533235,-0.04232980904561843,-0.013556219947788295,0.08174547022042769,0.0725311128863329,-0.2243205225356494,-0.22499008272226922,-0.3338841310916146,0.05560259104554987,-0.08778979569834366,-0.39851558531875203,-0.3091693431762326,0.10812192988845207,0.03477674066099606,-0.005269728278906608,-0.10240323121732418,-0.028378340988749907,0.07967987512466078,-0.22569972295796972
OMG,0.22777102502630456,0.0679763728691877,0.06858324553432511,-0.005056188189275495,0.0550018598949275,0.13305473560831943,0.0289974018607998,-0.017374940989069474,0.08662676934083184,-0.009581598515250324,-0.018424477879785035,0.1961630604387369,0.03633105296113957,0.02465756326558814,-0.0331556301234083,0.018783995402864358,0.08621979026619758,0.26957874396005055,-0.05543053872520158
CXCL3,-0.016508979131376316,-0.02806695393747203,-0.026457467822876148,-0.056333690335105976,0.04693415834249933,-0.07240423026848163,,-0.04094024291278623,-0.06342387281369428,-0.025089055138487058,-0.06480867432258096,-0.025211303639926252,-0.01688479737345898,0.011103014280893006,0.08997408322398774,0.011084571348757025,-0.051777735933755994,-0.1215808763103778,
CXCL10,-0.0031014482628179234,-0.0016797692813343467,-0.043159087641142214,,0.028148156404352608,-0.06823163775278496,0.04190053736716627,-0.21829412354217062,0.04900261453245179,-0.03811211106597733,-0.08419206765002331,-0.04006381249936555,-0.033998669969573396,-0.023878188865234035,0.05986507326701189,-0.049636798642946456,,0.01204730673594425,
RSPO3,,0.05837542852472137,,-0.02991917748872925,0.005045710915101135,0.06290610382736432,0.1260543583942397,0.1885495944124204,0.04173925884341551,0.04859421484700327,0.24518092995959206,0.09516237671771409,0.01455736017861507,0.01711521113328825,,0.011523649414515901,0.05059562536886224,0.12626570765631473,0.048979194019954805
CORT,0.010881719305457723,0.05475749187303334,-0.008511135908294627,0.012514399770439121,0.06558609538466303,0.08187020866587909,-0.004198100193575769,0.056691743032196096,0.03588383302461999,0.010576692663987211,0.12635839574272315,0.012872534237641233,-0.03754253253160959,-0.018629314272458397,,0.07738558503507911,-0.041883752364702424,,-0.04363453914482798
NCAN,0.012002834763510925,0.04258594349400265,-0.04970434523103454,-0.019719799495473412,-0.05287838770296806,0.1505136201205265,-0.09298018901210801,-0.1569842359984547,-0.10432255074053907,0.055925518237892144,0.26845470564060225,-0.20120801225594792,0.09239440717857125,0.022103433787700074,0.04283010063244456,0.03380011785061955,-0.005942762403996123,0.204816188744626,-0.08201850083617349
PRG4,-0.0029141357229795326,-0.038543078356709226,,0.07900644736633844,-0.01462698205627383,0.013452789540377028,,0.023783359253461842,-0.03141708417214574,,,-0.008929319921290693,0.090992283831621,0.036235866533372074,,-0.037261923619927674,,-0.0676555134265419,
ZG16B,,0.012574244171490804,0.02728896785834131,,-0.01697640155242395,,,0.09510276468256065,-0.016795370370806504,,,,,,,,,-0.059544476236150945,
TGM2,-0.07988399938635195,-0.04921344798122908,-0.01221577219198464,-0.03205277354725319,-0.030106187079441293,-0.08561197330130196,-0.019055764819985176,-0.13071796119831222,-0.052047941434667025,-0.03849265688946991,0.029052846893724237,0.09974205131582688,-0.03684037820050019,0.010097228784638358,0.032882472738490584,-0.03071582633848245,-0.025646968968112655,0.026487411438405956,0.03126663777707165
VEGFC,0.030978209636297497,0.046158577273436724,-0.019884320696375676,-0.031249141041454116,0.007084921347127127,-0.02733149052881468,-0.029325743155008705,0.009193322050005299,0.06240144262821948,-0.05359064362844773,0.05321632844954417,-0.01999409848896359,0.019522618219165032,-0.03732635619365909,-0.02403120733064594,0.007310673065634552,,-0.01938790078968011,
WNT6,0.05254721644907741,-0.00014120562198451474,-0.014321186193168741,0.021717073300768573,-0.020230999595929545,0.07206495525533053,0.008879739193827535,-0.04361735600017101,-0.03737749770916833,,,-0.01395654372460479,0.032778635704996284,0.014582660254644678,,0.19035285100605961,,0.0057792295072282476,
