,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PTPN6,-0.0030223270126075426,-0.06351657775601117,0.04904883853837321,-0.04346486322184054,0.031132943568870784,-0.0030130787653142627,-0.07570827190491779,-0.11294599801548258,0.024071103144117784,0.0037360952686084047,-0.06118984166930196,0.028020265153353378,-0.06243657110730212,0.023990549599673155,0.05494820667426975,0.006869910055821233,0.017765982688291118,-0.05491353449173969,0.0961900324296864,0.017060380016953244,0.031066261674532237
PTGS2,-0.037405904143817545,-0.03873172893659623,-0.01412313633255803,0.02530054565720313,0.024463225120794015,-0.05696600755674654,0.031877633280463454,0.19375867493250712,0.02466355370197416,0.09545606753485666,-0.04690397262942699,0.014420831677455975,0.08075430659162368,0.09058415517578894,0.007351053363845296,0.09718631636169721,-0.03884245479792885,0.13403651532377409,0.023435862411921665,-0.021447104005060533,0.02098292754998755
XCL1,-0.016853915284340548,0.0550918631780676,,,-0.01368495588205932,0.030143628089474597,,,-0.02451211070566872,,-0.050735074642551725,0.00595646960801377,,,,,,,,0.08344557820432853,
CD58,0.04036392676725592,0.0012064927177129622,-0.009499066928722414,0.03472001438694867,0.03478251282905496,0.019011669170886848,-0.08029395712981462,-0.1650802796388514,0.017323579512408212,-0.026482722704958345,0.022878368986015054,0.021652565093483525,-0.06073995534093599,0.04624632249788753,0.07072451247277714,-0.04368998563635294,-0.010908646997052065,-0.015140000743455449,-0.04857512340556865,-0.0003418686225812686,0.029901570227302655
TNFSF14,-0.01031459598776369,0.028295453114611287,0.023767696202571117,0.0433010481062839,-0.05477388898274949,-0.04744871024170793,,-0.05261129349374336,0.03675785483037016,-0.02543215538226706,-0.07536298949851855,,,-0.04644373710568889,-0.03250750626440828,0.06288040942476453,-0.018477347097953862,-0.054146667680821665,0.061144327282040896,0.028336865366671307,0.0807184198736122
CNTN4,,-0.03505005199773298,-0.012920165618021251,-0.02632760182244163,-0.0010773647192466893,0.07296258051746779,0.07921367951444423,0.09672307781418103,0.08663822160829403,-0.03168171151830863,0.23789651769520725,,0.1151990689277084,-0.04333437177358586,0.026027730802981337,-0.03535726030390837,-0.019630588732273153,0.14302232207781934,0.058726864681086045,0.10319331101296053,0.028026216392405687
NTF4,,,,,-0.017310869894572655,,,,,,,,,,,,,,,,
INSL3,,-0.03851699479109509,,,-0.012577668257776035,,,,0.036189205393960165,,,,,,,,-0.018477345312744618,,0.09246884393762515,,
BTLA,,,,,-0.019964581934547646,0.004371334870536653,,,,-0.032477732267476876,,,,,0.12909486877140672,,,,0.13518917604192127,,
MFNG,0.14919091055880465,0.02010287699779984,-0.04323172169565531,0.02195586351161067,-0.0034366239753573003,-0.03907506802524255,-0.07152387197876368,-0.1556326151295398,0.029983934258134802,0.10327036511749861,-0.018001304307803022,0.045778833257072576,-0.019330519761691315,0.032587588513675735,0.012542501267528379,0.008967921410467943,-0.018998863515601455,-0.066028827285958,0.09529915802121935,0.05102032471042677,-0.06914268671228473
ICAM1,-0.00033117533403417425,-0.05569066275872643,-0.039791488731377306,0.026027326605253826,0.0017517596940634676,-0.05883312642271021,-0.08613440952335881,-0.1463939756096574,-0.03589843943525971,-0.011591125994555551,-0.07472835199795044,0.08826624775726138,0.00879485448741368,0.10044262169485223,-0.016747711689993575,-0.03346039231743321,-0.029196666137820758,0.028090736453910126,-0.03321252884299222,-0.019361052742811326,-0.022755363145889503
PROS1,0.027916247343963044,-0.04759966871979126,-0.0415624338519072,0.009482062238053982,-0.0018300276842707036,0.011618243639996287,-0.08055256740995959,-0.19931822855877693,-0.06392376640492169,-0.06083696628780966,-0.08969871881767096,0.11747735467541003,-0.022495643210043294,0.04011709846047904,0.03933102867754938,-0.05682120545938918,-0.06999458660159256,-0.027451582840435907,0.0561311271137218,-0.06363581086075035,0.009857033481381464
CLCF1,0.05760368811379994,-0.047245597720135056,-0.00386937839297782,0.052457312761083896,-0.03828861211438472,-0.050926623099035305,-0.07250220070379138,-0.03164281800209513,-0.08606856930982935,-0.0006635446002873671,-0.09915000402197344,-0.03155632623599639,-0.028883671220523613,0.08173390180901578,-0.003334443394547812,-0.051940162988215556,0.00010967871953530611,-0.02311322170050215,-0.048309638842309155,-0.0775252795738298,
PSAP,0.11050174548518113,-0.06493601067136094,-0.011721667452290831,-0.014850955406442821,0.04522145071168453,0.0115401075839407,0.1683946445025325,0.06150214478497227,0.06114982392828662,0.031381267636379474,-0.05951244978959111,0.0545095935930586,0.23158341310965408,0.026256388754094754,0.01771841116408604,0.0008420678610402568,0.03334225526695047,-0.11430184094094613,0.133192646625565,0.06211889602839233,0.08223005737437614
EFEMP1,0.014704483972669198,-0.08687815683396505,0.018797929465882223,-0.05906365352648984,-0.06653062568273617,0.021432464120295935,-0.10500082316252782,-0.17742118224909803,-0.028513136570423838,-0.007398771416107657,-0.20883794487588914,0.021314098264802007,-0.12028434376183528,0.031091944569337445,-0.05646744281261177,0.08869023795533656,-0.05369763431761299,-0.0003472419642491468,0.07045334120150401,-0.07896387749872923,0.019762447787279012
C1QTNF1,-0.05523521041372877,-0.05846341354963602,-0.04271903081174093,0.06533695304955515,0.01718178044346978,-0.022320300914340323,-0.020907380776209503,-0.09875569325840029,-0.0947060629283088,-0.024284911447965497,-0.009492337352530368,0.0017659684997525192,-0.04347156125498712,-0.02010542658512842,-0.021068364443427266,-0.027025773711961916,-0.06824249849021227,-0.06266819118783329,-0.12771952778670354,-0.05080288462057079,0.09040217596281029
ALB,-0.02537317517053631,-0.00011022654508063182,0.03711721563023046,,-0.022329854306137074,0.02604137516687926,0.027402533159609097,-0.0032609963095806523,-0.030308822090255937,0.01043091137608913,-0.057754922782975095,0.05059025782713126,-0.027021448356556364,0.017919500337436774,0.004345797815749431,-0.00013247212145615873,0.023424815760746856,0.045455705691930755,0.030563553210471186,-0.004552424099079803,-0.08939579114971402
CCL13,,,,,,,,,,,,-0.013159761551039324,,,,,-0.020726182288467714,,,,
EFNA3,-0.034198970740839156,-0.0015897284953217978,-0.02826865241859651,-0.027657835416201416,0.04338373285270176,-0.018348713583179004,0.13277657381203303,0.2982415029855092,0.043632958537306754,0.02657503680943245,0.14221676854547138,-0.06998891695922442,0.029949502485720966,-0.004994701465181171,0.012852625134354596,0.0659345778208855,-0.005543265274096562,-0.06862315821924357,-0.05595089455895059,0.04247971891172876,0.06301849274816664
DRAXIN,-0.04872602154385097,0.016457983845751045,0.0029292971846283313,-0.012504198699863238,-0.001600373660813007,-0.0193613104174835,-0.1311354446054323,-0.1454071652313575,-0.12845358874097634,-0.010736010622380408,-0.045544561615107226,-0.04398207886482075,-0.09362417112402321,0.03595301977008049,-0.02492731842974521,-0.022958496189564206,-0.10158697732874511,-0.05636076796472389,0.06928176351006346,0.06355289527875586,0.07450673831680872
RAET1L,,-0.030005113014963364,,,,,,,,0.0463126340836318,,,,,,,0.04798111452958702,,,,
NPTX2,-0.04410104659461962,0.062429367340634125,0.09091666704285223,0.05590823235239986,0.08711509264742483,0.01962022595443045,0.14143312873557057,0.27228860666113136,0.15344832046121673,-0.05682450809139591,-0.020463374120353484,-0.004799357333302464,-0.015281357588833346,0.09169835230677371,0.01551124736716261,-0.0004293861192654557,-0.02895745625011863,0.08591455456707849,0.19709539362720355,0.004350932729021478,0.04199848250210928
FGF11,-0.05862921144048627,-0.01529444195251782,-0.006626553584950577,0.03459162008162915,-0.07462489129481306,0.03856065558445717,-0.14870525795369052,-0.12265012430362555,-0.041165424574448384,-0.029082272127191305,-0.003146379584732817,0.04640825366139775,-0.09838036856144854,0.04264417317783419,-0.004606444528040445,-0.010321960706823792,-0.009087439496128877,-0.03864769422566541,-0.0850275384360623,-0.0436955887064912,0.006693589408911762
CD59,0.056760076772081385,0.04927848926081651,-0.003984954146106974,0.011298207860138508,0.035816261753911824,-0.0011946485478426599,0.10964026326971614,0.14916975776114072,0.05389159107278723,-0.03978672850432686,-0.03305820972198868,-0.015004205174635151,0.0936619142822301,0.056403288919270725,0.01990174377897647,0.007658702626597799,0.06010076399396373,-0.04748034284841415,0.2217811643689565,0.12912906287662296,0.09065365373098394
COL9A2,0.013241323373308115,-0.0038592263368807888,0.06293864720615157,0.08152508525131386,0.01952025575128121,0.018558109669534868,-0.11323756242501483,-0.11303807714903528,0.024563399837251032,-0.019401001071199617,-0.0931993579531418,0.02477007512833249,-0.06854481684122486,-0.009166189994308823,0.04436061195670831,-0.0010307485887200115,0.01491932785874238,-0.09097858767127218,0.03553672332551679,0.058576916638368115,0.05067920321552104
DLL3,0.07446718902335724,0.025227254434647874,-0.058204126733148086,-0.024239216292069897,0.02470625803354194,0.0019428878059911398,-0.12578040180230465,-0.06428866415669059,0.03635898575930344,0.020920296296364736,0.17254898002712574,0.05350866243910979,0.015295666538815323,-0.04457537219483496,0.08337931713017456,-0.016267682546301458,0.01238171833670908,-0.06758586935213576,-0.10706641668238946,0.14292404498938424,0.09393793510670977
FGF5,,,,,,,,0.015058416223448199,,,0.07429322969725365,0.021084278111779632,,,,,,,0.08875853868878165,0.0280929812360911,
LIN7C,-0.041135562938586445,0.004207385714556297,-0.06628861113492059,0.022597639704301006,0.0745372126725474,0.017189719199651402,0.021030692221917013,-0.007460427043743049,0.0011476814517439077,-0.032656778582036375,0.015418531820763056,0.06047059646175164,0.019741583552611866,0.02583132855246009,0.027937806402309116,0.07081962013360572,0.009670499576455388,0.0004092409817897564,-0.014925034099981357,0.12337372103066299,-0.05651928353697581
GDF7,0.09074878136245504,0.006095155681253991,-0.01386425709196331,,0.029365832854680165,,0.007001164441659752,-0.025516357474225013,-0.004870148487775668,0.009886645966599241,0.18089010755587712,,,,0.09420248918387453,-0.04603702622874157,-0.015021003226184241,,0.01537052600958899,-0.0016630516113951665,
PSPN,-0.020958253558576074,0.04094635640764407,-0.024979722491919043,-0.049054579449471905,-0.004196384790056864,0.04620484327497703,-0.0028639774163450515,-0.045745310954202395,0.022371853900200887,0.006249231109619441,0.049865148697934625,0.024192972341791102,0.08939470978103922,0.10085316767965623,0.024243513812304884,0.010647424709313812,-0.04494160925305465,-0.019544311853419934,0.054291833623724826,0.020819365619213735,0.03173231438979375
ANGPT1,-0.01951041956160542,-0.018290856815790492,0.040378335580943885,-0.026907437940119714,-0.040377473135046055,0.008004987260173325,-0.061939614206025236,-0.10383947669418672,0.0980561935183953,-0.004765109355344703,-0.09330227685543153,0.06847688535249903,0.004977642027341117,0.029070258246900037,-0.01624125606829508,-0.04389185227307615,-0.02610373152861291,-0.09725479120549516,0.0927476026084124,0.05891756357755862,0.11277491958198496
PNOC,-0.024653426300911684,0.05098405399748157,0.018900226039523155,0.016542394840697774,0.020228139265558578,-0.016941280400855768,0.21646511780263478,0.18091696061353424,0.10558076083866205,0.036769363246175996,0.19647720452256906,-0.002947590236243333,0.08073156684083392,,,,-0.01780801283064387,-0.06199024867353477,0.08404855328286004,0.04353474390361003,0.0582344185400007
L1CAM,-0.026214922000847928,0.07936808146595116,0.009600106839626437,0.0348980280789125,-0.03600469299825776,-0.004722597688176326,0.07313875351008114,0.20749838547989832,0.1855907714511556,0.04359947743998629,0.24421140201934732,-0.010289086589286546,0.28639848434532794,0.002198346865308766,-0.021013661973221527,-0.04497799852849027,-0.059124702079040754,0.13386289707529167,-0.04365966010770135,0.0680952247911695,0.05616536998483813
APOA1,-0.03676853567447621,0.11783850729988024,-0.019200134832294335,-0.011046035948132674,-0.019587640196922895,-0.010181525332102264,0.015063062693024355,-0.054343128547663745,-0.03615095297289075,-0.010891832068064112,0.0037432016035637517,0.014033623833222743,0.041156644291411755,0.027052139972400743,0.0684232139204424,-0.02534313710305224,0.029423750753187667,,0.01443862513365317,0.042488202036229814,-0.02665042127204398
PSEN1,0.10939606884444003,-0.006218711010739515,-0.00742887873671147,-0.01701110915661008,0.025800055079254425,0.021842743465497395,-0.023096108284906866,-0.053803518185743714,-0.02767080929640114,0.009093107359512608,-0.13157674189011276,0.028636485000285428,-0.09314176212649222,-0.0303256821995019,-0.03364172097559176,0.048757689298802954,0.016248396931892048,-0.07550209826174477,0.060677832706662375,0.07525060432014431,0.08790082167925894
CALM2,0.05972157352027874,0.11352224514877088,9.3954016147325e-05,-0.0020205748608638553,0.029312850115914633,0.06298731841114748,0.2599111823685928,0.2519676893952955,0.12179626445188835,0.03845803327439141,0.31577272103904147,-0.0045511732161031245,0.21081910763239523,-0.04684547456294541,-0.012998741074357445,0.014768165782643854,0.047190511604240655,-0.052796054229798134,-0.1878201516855084,0.09102542095888767,0.03303320121645232
CLEC2B,0.04864808608148655,-0.0415603310328876,-0.03199102007741431,-0.010930796677524404,-0.009771785049756065,-0.03512225439509293,-0.06626421076081394,-0.14250367312895823,-0.05324625485937197,-0.014432133119725575,-0.012193459625840947,-0.011136824081726506,-0.023566852786043507,0.08768315092328335,-0.010485241531008013,0.02983058424414382,-0.030006248956580876,-0.06249347651724202,0.1612993030108887,-0.020565650905766536,-0.015919391723891625
NTNG1,-0.0629532316464971,0.04717266240764931,0.0012950197234052286,,0.007421833086492062,0.04415252334813793,-0.05933548254447385,-0.006404888967731475,-0.04159950492358694,-0.019294135686585365,0.1121497847537368,-0.017399297887628968,0.18889927373931317,-0.034793783480565624,0.32437482883470514,-0.03458274736150351,-0.01517938973489834,-0.02934535765027151,-0.057879562905353635,-0.08744259098304362,-0.050751277502526775
LRIG1,0.016094481077382615,0.04859344592466669,-0.05222368095469878,-0.021339477071121046,-0.01678946537811987,0.07146002269075356,-0.08193159997658361,-0.1632341927467694,-0.015065652617758257,0.017029981923841035,-0.0967012367794442,0.014563421177886735,-0.12091493798204707,-0.040035368917461775,0.03117860553867228,0.00528953575471927,0.03854677303075592,-0.11298989978567987,-0.19500571229020272,-0.04794121857351128,0.060504750034144315
CPAMD8,0.1065272199216361,0.024019048389710335,,,0.06346665424493377,0.012328551034450358,0.0888391852225025,0.0079754244993869,0.03548094174183747,-0.00256419718207913,-0.04927239039575969,,0.10986570305597969,0.021771567729005122,0.03264746753523009,-0.03673310443294722,,0.03427884879168187,0.0717758273526019,0.14402001213223098,0.0055918817196347025
GHRL,-0.024507341662860692,0.05574173949969712,0.0015873189220363207,,0.03205772469886626,-0.01937287984972271,0.011578964967647194,-0.0196726768277553,-0.025455068023599835,-0.023193684849336385,0.02488400094718763,,0.012986658554727836,0.04046532238778989,0.04446522475633865,-0.015201303891282714,-0.0162481313362673,,0.03809100394370639,-0.02177250734559215,
NPY,-0.022535159363858023,0.0650763808936537,-0.023457209298406768,0.1536697868649326,0.02029705890114133,0.019868548335573038,0.16027848799472172,0.1270246325596479,0.04119282913064565,-0.029826603956111992,0.05511759665703174,,0.075272045494011,-0.045573850470039666,0.06264169088391221,-0.019516636469021787,-0.000851860868685166,-0.0014409806596691688,-0.00411829518975977,0.058917896134999884,-0.069538848384405
MMP2,0.01661242990484178,0.02474526394900608,0.06787673280531188,0.06155163297574974,0.031040055074987034,-0.0215159840090003,-0.0816005995005522,-0.17069893718519055,-0.009363217177419579,0.03672919590303596,-0.05273590306483228,0.038974750746501925,-0.19195004998192688,0.11360084286928283,0.08763040776823754,-0.040300006262832866,0.06591767432453931,-0.08729074157242703,0.1718525269272633,0.1107326782708222,0.030674730285443545
LHB,,,,,0.07484158826220144,,,,,,,,,,,,,,,,
PPY,,-0.015034805843141303,,,-0.022554119592594967,,,,-0.022505745811091958,,,-0.014375737671236614,,,,,-0.03294333250461535,,-0.009683758765812407,0.008505242251815108,
ALKAL2,0.06036850012903753,-0.01063026033368037,0.01814258160074761,,-0.012768620001146425,,-0.036901692295295184,-0.034592422585312185,-0.05428748702803097,-0.00034715459721809764,-0.07749467288247378,0.015449826722369664,-0.052932848446653004,0.001624902562676663,0.023130932344975253,0.09063228620090782,-0.00169348766291468,,-0.009344699589213796,-0.027747152510693634,-0.05743635951476961
CSF1,-0.05525158618950604,0.019019539066668544,-0.058360926779197034,0.03812336762819159,-0.043925683179591606,-0.02061145198700797,-0.08592272324911372,-0.15473442229327375,-0.053917633566745234,-0.015691548639864588,-0.07896033976113423,-0.04221683751501412,-0.07389358645569798,0.10528470235713357,0.013642977392769493,-0.002187974185159722,-0.010480500243540861,-0.0182575608011621,-0.0068337878759256055,0.0061090368637392286,0.019195259902833706
SEMA4C,-0.008834501040954788,0.005079724764619205,0.08197996437894187,0.00830118865721998,-0.008631262905001123,0.05242478835938406,-0.03481515281089974,-0.027731995023360583,-0.012898771541172789,-0.01778846537190801,0.04617588370214897,0.06209659403766594,-0.08128986334525816,0.109588675180406,-0.005668123370150013,-0.03924901023939423,-0.005222203717428315,0.018407316404009902,0.13463348186986124,0.04400440805090483,0.06431374093484288
BMP8A,,,,,,,,,,,,,,,,,,,0.046111583230629034,,
ICAM2,-0.017288647126394743,0.03598028174783996,-0.003972133986533038,-0.04576825303131335,-0.008298581486476617,-0.015938613882961753,-0.014298146777599375,-0.10195458547284103,-0.03389636759433599,-0.028275024078119722,0.09353950310098937,-0.03103177319668473,0.12071564221513974,0.10119936946077522,0.07746655155660026,0.04929971184696963,0.046831171023772794,-0.05069660180415891,0.2396548223965607,0.02138897761884567,0.020585963726067875
SYTL3,0.008499140560051275,-0.003054352945434086,0.04984590401369771,0.0773616316838715,0.03578117149077848,-0.06095514818560999,-0.04042763674499535,-0.12217104000278942,-0.05014462652841893,-0.052251255157695166,-0.06577267267166796,-0.016282762445125023,-0.03577256240664761,0.035484502978773654,0.043970265820031475,-0.04139895185227481,-0.03838238797739185,-0.0569395494714367,0.15079884349268782,0.06663006946951325,
IL1A,-0.01784921361980728,0.01807785909565492,-0.006845625230102154,-0.03531390274143556,-0.04682942174728052,-0.01524230546086283,-0.06045207777645599,-0.07320144693976784,-0.05295089057271549,-0.017796367700380844,-0.03660643094034417,,-0.0474680114568798,0.006276785973799214,0.00014509477410097848,0.007193767547457665,-0.023959269704389816,0.12975542746611737,0.002671198963358918,0.009213232902727853,0.008009571449422093
HLA-G,,-0.0384406769935539,,,-0.013684954646192864,,-0.047675511394665006,,,,,,,,,,-0.02724275047729743,,,,
PGF,-0.058919184544010815,-0.0113612011369961,0.021578894782242335,-0.011916806221079157,0.044975221785684166,-0.021804539438199867,0.0009751506584731017,-0.1433549071132399,-0.03920600348212051,0.04171329546593944,-0.04295795208465071,-0.03161693588740904,-0.09969188578770717,0.026472447673967146,0.1014738364544818,-0.01452929378873575,0.015471767221640991,-0.008469154835684283,0.23200932499575283,0.019154472841666922,-0.013547697974916402
LGALS8,0.0012774693524517063,-0.022376391132020803,-0.05639080958394671,0.06708088198657236,0.04244646846222494,-0.004354563783734652,0.0691163307223189,0.012370727728819458,0.05930421144780389,0.04398387311800356,0.047744087115764736,0.030966028658731153,0.07937625696045386,-0.04281926980029755,0.0018336778319266972,0.007527013697842334,0.00887031415235036,0.016405728120744367,0.050345258564834086,0.03683399517414101,0.10913580000237094
DKK3,0.01092103564228741,0.12439937096745415,0.006317763341762677,-0.034315938221779654,0.019080543467987404,0.03891079107254398,0.21338792716157098,0.24615707012517923,0.08110964437838471,-0.016531649422714227,0.2534690905211435,0.023830885513386576,0.20718873411716535,0.045756522610664735,-0.05941250608010214,0.06652769237006242,0.05686353917914905,0.052984743607350886,0.053638621212205265,0.15814401968238606,0.029263753360399273
COL16A1,-0.1031103699704792,0.06292080690919871,0.008357001788963418,-0.014275134081179678,0.0016164298488463395,0.047902268378875124,0.030771837327181206,-0.07050289755200127,-0.025907052941480473,-0.011524574683383564,-0.0006570002123580266,0.009652128670703553,-0.1970712645449254,0.07165458580202677,-0.02207779977674669,0.025985668229013204,0.029351318282996305,-0.10326214244241194,0.1484722279750182,0.0838759679103623,0.07133519908344356
TPH1,-0.02861670492725097,0.008620990299468686,,0.08737933687025082,-0.001783727901241657,0.038089442942796516,-0.007807771015784673,0.047356336798827364,-0.005946700506092807,,,,-0.00548623000718922,,,-0.00584313599457074,-0.03348762580287624,,0.07998515495166435,-0.07063806846845555,0.06071824399183373
TNC,-0.10659188899673849,-0.010450054610444766,0.020941955348306972,0.020450371586916653,0.06579236439890504,-0.02994384153426417,-0.18514835361432658,-0.22981190460247256,-0.14566322072127588,0.028523551909839774,-0.20290598797412093,-0.050331657958956874,-0.19257036249155654,-0.0168724817246822,0.008692692729450339,0.020384537983490505,-0.09831956835863984,-0.021699200153648304,0.013048227114766567,-0.15895785206761687,0.003207035711515104
TNFSF9,-0.015360974204392162,0.04215368905260334,-0.01860911785020108,-0.020022180991345465,-0.022442233741575442,-0.0410940979499338,-0.005884295366266105,0.07507754187206198,0.010756564112926708,0.03159843271262038,0.08385554084090432,0.005095098046320882,0.03776365989087075,,-0.045088143695785406,-0.021222418926171684,-0.023214152899892093,0.03149831423425466,0.0009024941897020277,0.05903056732458388,0.0337634081993527
C4A,,,-0.010966478130175256,,-0.015361112957246756,,,,-0.026679432799966155,,-0.04138368347822122,0.09085326062092025,-0.026126795007787345,,,-0.024708544090160472,0.009835313555311337,0.022974696346315184,-0.01352478014195346,,
CNTN2,0.12947928915635756,0.0041374039558495675,0.00674716010355724,0.06831652325099515,-0.04711986728261715,0.00613138494770003,0.00821953329439851,-0.08570732314629682,-0.051601858348800274,0.027264952349360744,-0.22019459773971814,-0.013029970888912872,-0.003089198251827257,-0.05605612744148867,0.02843767966176108,0.03850282779343348,0.014457732666474928,-0.045586136674050856,-0.03792854108191975,0.0559736147139746,0.08869194153461774
F7,,-0.03307300268109027,,,,,0.11522180402158513,-0.01785525657161191,,,,0.02557770619914107,,,,,-0.015021004678678548,,,0.014903988479676798,
LUM,-0.04233111304722902,0.035277479450204,-0.016168405479230114,0.03161003615958992,0.015201416455499848,-0.04543546304158801,0.014753036818738565,-0.17810093520331075,-0.021180704940009443,-0.007410102103233827,-0.08426692667959665,0.07341185079491588,-0.07944687491064306,0.0561565209682387,0.01354454351241134,-0.04618870966547319,-0.0014760055239048321,0.1461476733395232,0.2907801797723895,0.09102329280754487,
IZUMO1,-0.01467789746801546,,,,,,,,,,,,,,,,,,,,
BTC,,0.046885267232637806,-0.017160590524822168,,-0.009485143433113437,0.03684557143740267,,,,-0.07354481134279517,-0.004092927869584667,,,,,-0.016790401140734806,0.08566739728833488,,0.025453907668702216,0.029467526833184914,
APOC1,0.15132568353632533,-0.022550756181873823,-0.006437914041221895,0.00635810891483322,0.0774150647351804,0.03465047236207734,-0.20444036544377406,-0.24619789344949894,-0.0032042026109543936,0.0027372020340776138,-0.30116537679899735,0.010771036360023311,-0.1818274107805773,0.04323504060649707,0.01706895636835544,0.06507306211448818,0.03249692929890358,-0.09893442344875236,-0.008243609415723772,0.03000327272346354,-0.07085535079105876
PKM,-0.016340723648854995,-0.068396771156862,0.023496758590806573,0.032681439419497964,-0.019993127875305192,-0.0010823911451573536,0.10024293349233451,-0.025146374934250558,-0.020746203155303365,-0.007373560066737876,0.2900697915819068,-0.042559126917622855,-0.08700869587624975,0.01751512555980418,-0.022033977750319615,0.00843233692853935,-0.030892981489596776,0.003376103346717276,-0.03525976675573181,-0.10548925324943055,0.08990110527586356
TNF,,-0.029166537796784006,-0.02435014199046644,,0.009508388944760755,0.004506069871278867,-0.02208535751395169,-0.04477609376425062,-0.015857588145070347,-0.006543914539474462,-0.08226562621753261,-0.042866439446234354,-0.008508734673612926,0.016219084807434003,-0.01954996432762852,,,,0.0382845116995069,0.06158955660747142,0.0030908837555727584
GNAS,-0.001128873620403539,-0.0003273381372824377,-0.004533752608240623,0.05971870207295095,0.01962755496892082,0.033150788813619395,0.22150260838629673,0.2917014328890699,0.08946886326558119,-0.0299999558501787,0.28308969943980017,0.040138088151079776,-0.197674254716201,0.06905078828930193,-0.01042147576897131,-0.08121529373817304,-0.06425336991633501,-0.01930504287218467,-0.13868948213895427,0.11097128929072506,-0.01415991987720723
BMP8B,-0.03557972314638683,0.02463005971672044,-0.03037884352095404,0.048857844210590855,-0.019839659168030988,0.015089691695973033,-0.09026072910997575,0.0009764454895758187,0.014001104826132683,-0.009670453486330683,-0.08894660576464196,0.015368914357988565,-0.005167388092495431,0.055393494131529476,0.045973596683062806,0.014368804837052235,-0.08761216083147964,0.014742153467059836,0.20246468515840643,0.07765385612861413,-0.0465078469491704
LIPH,,0.011236872313607418,,0.00019861379682587898,0.0411767026889926,,,,-0.021510916099888474,,,,,,,,-0.023854019808652465,,-0.028261235194029146,0.013521022726931658,
CCL28,,0.06692326222273003,,,,,0.004477744314607068,,-0.024603047605944638,0.015114700507771117,-0.02167102340036434,,0.03708251070614917,,,0.050445449719761025,,,-0.03650744606068613,-0.03844928177846309,
PTPN11,-0.026398197789424368,-0.0012275475519932365,0.017565696178409758,-0.049401538151153154,0.01940868186480248,0.026808768150171906,0.018672026847297834,-0.013477857557826657,0.03858885931068856,0.011262547578246108,-0.018181140855615962,0.036732914583210444,-0.05659932734855187,-0.03329828925186277,-0.011529121119465545,-0.03832834770360437,0.06624280684607609,0.05949471336153387,-0.0072272935760044135,0.00954056222879298,0.0029601753916686036
ADAM12,-0.021921196658970646,0.04354491586619747,-0.01305895603170625,0.0040922915785197075,-0.015009339448648195,0.003491778787409862,-0.08275634558862517,-0.04641426863374451,-0.058953809559707124,0.101651694510613,-0.009682053128871056,0.051800582332225543,-0.09031871631843115,0.05647259433733676,0.07337596631462465,-0.028355280310471163,-0.037272817019708165,0.0681628171531929,0.16097973160015763,-0.03733410291248672,
EPO,,-0.013630433481442734,,,-0.019839659723562338,-0.02758271061413539,,,-0.022505746793472208,,,-0.027380003141669263,-0.029722036139484227,,-0.031115884893250473,,0.036713361506225735,,-0.016511343838853193,,
EDN3,-0.021572676155480457,-0.03339356388501488,0.03342114459785517,0.014650826388123506,0.02252964028440778,0.020533431047576312,0.037541077465082055,0.015598133144727046,0.04187186933891466,0.02584913372710649,0.09212802212116857,,0.06061149209254723,,-0.023843869018031115,-0.02910425295888686,-0.008126352919592485,,0.04699745670785657,0.19216793384555156,0.0813168556868571
CCL22,,,0.10405643953514991,,,,,,-0.02635356427935126,,,,,,,-0.017444981961302796,-0.012609994394499852,-0.04467218212845438,-0.029754847496185906,,
CCL2,0.07762059000370203,-0.012912581302691494,-0.006600305617431843,0.008199772145880512,-0.04162328332190169,-0.03702814661762341,-0.10980742292850379,-0.028365831660471384,-0.07058556274280031,0.037087671327201546,-0.19891429400449936,-0.017959719121842212,-0.11196626217725664,-0.07524131916152252,-0.03799681518743983,0.04305713470284169,0.0003524114798059988,0.08897730405323721,-0.006297208454590846,-0.09288903397501716,0.0021688028688145364
DSCAM,-0.014933259971932341,-0.022394676175650188,0.00798746429921491,0.025052085521187307,-0.003661012056509406,-0.029553495621753516,-0.030336753104539566,-0.010117098170314556,-0.02851219107527641,0.05728216045755794,0.04010474364336187,-0.030081961192970075,-0.05001525832024858,0.013858912225842724,0.09603143991076492,0.04026596059015292,-0.00011110761683665271,-0.03595618513906841,-0.06574694223459514,0.1327854506187021,0.05228157862034745
GPHA2,,-0.028570897523534075,,,,,,,,,,,,,,,,,,,
ANG,0.008502918310861059,-0.048401182258270746,-0.015172083548637352,0.07309110363908135,0.03101370548931738,-0.007609990287769407,0.044881047017367476,-0.11209423022863982,-0.032595144180595524,0.0007997222246939246,-0.08547690234838355,0.10596075927361306,-0.08426009099855286,-0.03499372636180327,-0.016784490923978736,-0.06927205986852511,-0.031980734669415645,0.07954700061300622,-0.004214683196942502,-0.050111856603209416,
