,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,0.018636406253850196,0.14364857991599192,,,,,,,0.02783357431750935,,-0.038915266006016226,-0.044602819697431385,0.14195092237328094,0.021413045188512184,,
CCL17,,,,-0.025303785970519053,,,-0.034222456781906184,0.02328610217185675,,,,-0.02316774401354237,0.0359062742824717,,0.0013875655439814746,
VEGFD,-0.008357774034450722,-0.02886356486302467,,-0.017989421568809578,0.08304545228827072,,0.01133620502898551,-0.03498096384615938,0.11075645621532057,0.08127268859893376,,,0.06574544487019034,,,
TNFSF13,,-0.021781372272001793,,-0.017453985247011618,,0.06118556526331782,,,,,,0.05538190696333004,0.04231734558384665,-0.01704732928307643,-0.047125725754659294,-0.045893148647373636
WNT5A,-0.012426150383157024,-0.006484855731060357,-0.1550678387789557,-0.02107061993063646,-0.09900373256422222,0.06623228458470772,-0.06072622923816098,-0.00882612449005397,0.016718926327914503,0.02447496681569414,0.15221311426293288,-0.013602534268247219,-0.07001127722545554,-0.026965758650370014,-0.0538304792045217,0.06472302181944499
CXCL8,0.12758656588196832,0.1387373332489681,0.19842498244248927,0.18767955716212442,0.0963711120330067,0.0011470139471396275,0.2124234188974406,0.1186751848967394,0.23795355121319914,-0.1104460088900285,0.3791814406489418,0.14295345258273218,0.15382561702677097,0.09009161250527774,0.16286651860626122,0.13495616321745108
GRN,-0.09972427933471491,-0.10757651321830049,-0.19918830712734575,-0.0187188638167073,-0.040726198748861485,-0.05263685206724772,-0.1136881188699246,-0.009124588408331758,0.0895357890981607,-0.22081273839641338,-0.15749036410414255,-0.030841586625474024,-0.06763083146830888,-0.1356553963759156,-0.2577254172328927,-0.20891783643271453
MIA,0.04990754302980196,0.05225002757493491,0.02141108550979762,0.07708281193649148,-0.01458564095809108,0.10981027787450132,0.08925116066411949,0.09871508198956483,0.06887012381005851,-0.07050990937078105,0.0059828394881195485,0.10590781455263604,0.04777163224533884,0.00803447747269391,-0.03353906623834088,0.14573984784855012
COL4A4,0.05879974389898221,-0.014317857389701956,0.09569972111146101,-0.011817330867855408,-0.1290287164593137,-0.017696424745388222,0.025033695494311684,0.036966790063718065,,0.048003694937561646,0.06307080480970285,-0.01812551208222588,-0.03153531212413201,-0.030595112350615378,-0.02400416361132427,0.08073588721599627
TAC1,-0.12953490185479338,-0.018552321970873472,-0.21193793942939204,-0.04887603443008745,0.019787744575765796,0.005506488437581753,-0.12913858468521658,-0.03075253685482666,,,,,,-0.026191678478767116,0.06517344770746193,-0.04379292804998925
RARRES2,-0.046071480015370314,0.0383650431014997,0.16072691124210883,-0.0460733309191054,0.12281373866230871,0.023380871226169407,-0.20166788971331603,0.1738154004528207,0.05010314816410569,0.33871749759333597,0.19450867615850392,0.1573451959081924,0.165101666356535,0.015924615560294147,0.26424374251721455,0.2400461537473667
FGF7,0.08886409111844543,,0.055413767093699065,0.010244941656300485,-0.050450043758259414,0.01619863405545498,0.04735365426854755,0.07303381326377893,0.1732791052434723,0.004776729451783199,0.09220192954618488,-0.046330819382088606,0.027854379272117168,0.008318868699333584,0.07700418193771241,0.0648189537262525
EFNA2,,,,,,,,,,,,,0.029463538041707833,,,
HBEGF,-0.07008303325388225,-0.008235465035182389,-0.012252650238780482,0.06391606466607692,0.09051847783516086,0.05001761219487947,0.11153516104787624,0.04065093594689512,-0.07121699288342846,-0.029338084258451576,0.11917944600199434,-0.04110291068252017,0.03835703956611346,0.023123151930951175,0.14933322384724715,0.14624352449381833
CSF3,0.06850882424633883,,0.09912853450663386,0.05738363963681707,0.03898808993374699,,,,,,,0.021398331675424955,0.07122726594014847,-0.0038715390093969873,-0.030450236757521804,0.10883472868040016
PI3,0.06440563913514515,0.04861852998506735,0.2078831408286942,0.16479042999668983,0.040978735064059066,,,,0.14096970474370984,,,0.10441197690555926,0.11046022442630606,0.07461956559508771,0.12848786658549527,0.16138034085898822
PCSK1N,-0.21363198109207365,-0.03420170147101993,-0.11343817082882134,-0.1369510904734007,-0.027504813943931634,-0.04171420673825789,-0.04037170520423757,-0.1059007226743193,-0.028494897244186124,0.09524535824831377,0.052957758230493236,-0.07007852927749099,-0.14244892651145896,-0.013971329849005088,-0.0486042891342104,-0.21326071435875374
NTS,,,,,-0.015217736861038134,0.012129639596074741,0.007171433845134945,,,,,-0.054047935110322756,-0.04298084121660384,-0.014411227886034543,-0.0450926484065328,
SFRP1,-0.03054157721291911,-0.05778121194889481,,-0.022078531341458593,0.029696284214049816,0.03297441499316593,0.02126711725223038,-0.013495526138050822,-0.10432895019068825,-0.020055151907848432,-0.01791639911994379,-0.03881375096175557,-0.08314015984045008,-0.03973161215079252,-0.04404480949716884,0.02436631484779228
CXCL13,,,-0.05765727096805545,,-0.005568240162797454,,,,,,,0.04185960305101657,0.04966030325500908,-0.035501848104312485,,0.054101880446925814
MICA,-0.012618569105244214,-0.009971607119888943,0.018523481506327773,0.06633623736401499,0.06752265528319605,-0.006049600186170456,0.009588778137383298,0.07279547127637565,-0.07284303316797468,-0.1249858713205602,0.07588472237455655,0.04282166599276449,-0.03717668902452429,-0.028589230640615457,-0.054722158696098644,0.011806286083034235
TG,-0.02218057106382537,0.0458917107139849,,0.10824148756979843,-0.045796070323648234,0.0061629417474116715,0.016081232244719697,0.12363059741115984,-0.006719548725718176,-0.09951066351297556,-0.005663805358820584,-0.0003451780459702041,0.09392419725670458,-0.017912225059362897,-0.029895172246591856,0.08424876316013831
ADA,-0.12362870016803633,-0.07091866138523523,-0.03553377030765284,0.03749601991163806,-0.04389451365706231,0.02695758111738651,0.025594954573380953,-0.0023516818893359096,-0.10141831544188809,-0.06833843917851269,0.004295376886525502,-0.015007257678788197,-0.0396359684207994,-0.05221224885960269,-0.13084181980188614,-0.03285064636730636
LAMC3,-0.041974352576957974,-0.09744624999928243,-0.11642509540949518,-0.030250416577687005,-0.009269534745479239,0.12931351582870484,-0.04652360455035326,-0.05977667927596487,-0.14630848009343045,-0.23059295570762603,-0.11008399135949719,-0.09323491928938583,-0.06359573006807405,-0.06145966275562545,-0.24814059496507127,-0.09276016803293512
CCL7,,0.13399917983979012,,0.17036320384224204,0.019839385384898888,,,,,,,0.04543669055717012,,,0.021681982801257837,0.12543051573526745
NGF,-0.014007983805134558,0.0005002221278249345,,0.03133151917542488,0.03969916431725444,-0.023795555053328258,,,,-0.09954053442035109,0.04798933564254443,-0.02941052907472922,-0.02319329319937013,-0.03736427937722226,-0.0909414986975577,0.11627946183368315
TNFSF15,-0.06838007186644565,,,-0.019182359444321638,0.06118581164162897,0.008818478540254165,,,,-0.0937513273763342,0.02701042249683014,0.036143862874361686,,-0.013515159860396971,0.03963873414439724,-0.04112114377314558
HMGB1,-0.23430623588988866,-0.1387100067732806,-0.24668879930435378,-0.14245453571401492,-0.0907026508483061,0.060567394907899634,-0.1373511693349713,-0.09660583807378427,-0.15911029975651272,-0.17886748424248552,-0.0983492244378208,-0.0293893387350723,-0.0261873450789666,-0.0036249352618280845,0.1030319296045951,-0.09627996204481633
ITGB3BP,0.08092897806739968,0.0633777420779866,0.11919652371419823,0.028482098157892776,-0.00831596385643755,0.037073128242625986,0.006872148072499713,0.07002870877644422,-0.11407029251633578,0.01422194389585669,0.09704203089892713,0.1736628255789706,0.08612457180647509,0.05172770910263759,0.13500290786979988,0.1491525214065
AANAT,0.014826232075449928,-0.0009005013864997928,,-0.017453987109842244,-0.02634867566173595,,-0.012206346966291285,0.005124705636626867,-0.04159993464491618,,0.07689029785475736,0.10077505780509442,0.051067447618584665,,0.0423846879043287,-0.03294417645635544
RELN,-0.041191256047083964,-0.006216279041549647,-0.0502510232095801,-0.03029621288881602,-0.0056121800245553955,0.012589464608705444,-0.05185463975084457,0.03099654015653683,,-0.07450404284019439,,,,0.14223775024318652,,-0.04385596857298264
IL15,0.014176749789342103,0.06348240895297595,,-0.0060104639041719445,0.055576983325285476,-0.0019358164033101025,-0.0141594259161796,0.11581543452536792,-0.002807754984946851,-0.01705835617570864,0.008241097612098678,0.04507354355921516,-0.035619605969026545,-0.032967634472488475,-0.025785368374125286,0.04130638193106904
UTS2,,,,,,,,,0.0653147689220728,,,-0.025940591310417253,,,,
BSG,0.32055074378036347,-0.07655094434159032,-0.012507531253782877,0.053133541503681526,-0.030715102248792925,0.00881878863907366,0.23936394902556735,0.16225834721084245,0.11840820733231298,0.011862020816590914,0.1735637151873559,0.22166080950251857,0.15090604174933744,0.05161436639828128,0.13473918774885577,0.022942776843138047
ADAMTS3,-0.07744991094614133,-0.06767114392093188,,0.05098321657229995,-0.05084334921704586,-0.022131052185722436,-0.019054395418151602,0.10457207053384504,-0.1849795924701307,,0.008973568490780133,-0.023495322696253956,-0.0399462940622961,-0.007700311568295817,-0.040743901777878955,-0.02209610819045461
CD34,-0.13446564854114174,-0.11507601914952453,-0.07382465071155347,-0.01906158825887519,-0.027271368142967066,0.06660870759053893,-0.05188331943706297,-0.03576810271065377,-0.1526345540021559,-0.04788880483787793,-0.024012706084259195,-0.05209625836200915,-0.03564586226125823,-0.04660705078536988,-0.17689369136249292,0.021591796789446407
PLAT,-0.11626639847570802,-0.12231634225552104,-0.1179897299794956,-0.1024041228138489,-0.005809511448576865,-0.03602962660922897,0.06085570201469938,-0.07945331551771387,-0.13011622986093352,-0.19439611640212198,-0.15939620580566585,-0.09594565368690403,-0.17985851730964209,0.06286567298980451,-0.17891535227656605,-0.08530315104181163
NTF3,,,,,,,,,,,,-0.03750824537792544,-0.10018161396522969,-0.03155769713891599,,
LTA,,,,-0.022078530308590194,,,-0.00102845613817438,0.025989453708334324,,,,,,,-0.01657781133157342,
CKLF,-0.047380316613185286,-0.10603723772512047,-0.05510090324609428,-0.08547937473118504,-0.04406180536053421,0.014193257518958714,-0.1449438846376366,0.03176140148880734,-0.06011665857808371,-0.3163047112495212,-0.07531461267338498,0.03226206443062014,-0.008157321661485003,0.10563176946596614,-0.017286329357272433,-0.03349245018225889
CD24,0.20621633544572543,-0.040145425591974475,0.030990777856181536,0.04709694406681094,-0.07775456129688446,-0.04801453394582262,-0.19255360567615196,0.1405221222095624,-0.08979002596928126,0.5416928332989636,0.4024655529631575,-0.08233452810982247,-0.06820705019521459,-0.023016907793188046,0.1499136413341028,0.05152676479559161
HSP90AA1,-0.03844089861531836,0.12574758952778142,0.09797520197213817,-0.06545991106123618,-0.0352767581318983,-0.019923740755976204,-0.17153727848264289,-0.07893722655974007,0.043168892640848534,0.01634485027981226,-0.1845795100463364,0.09733796291318891,0.14368746193874096,0.021920758256312203,0.24897216731312385,-0.03965761158789352
BMP4,0.01795436886573341,-0.02757928979315063,-0.00594896569664223,0.06352788766240199,0.025506593478309903,0.05068819148030504,-0.014086746923903977,-0.03460112890132675,-0.04579513766389009,-0.035046232578444865,-0.02196704525217831,-0.04651823560143277,-0.0010097903154129809,-0.00861224733530545,-0.035314741609230066,-0.018932679406737443
SCGB3A1,,-0.01835965791634639,0.12804817003203725,,0.041148709162569144,0.08770895998624127,,-0.028334839928275308,0.044021418378680184,-0.11638218476460269,,-0.008516825855829083,-0.01334657624321498,0.026719649969782922,-0.06690442474525612,0.0072531688775619605
IGFBP4,-0.1048255820609828,-0.12630382574502208,-0.05213866144829174,0.01644685975039464,0.0033867275823544402,0.044359197666390925,0.036633052012150946,-0.03498961901471904,-0.12262487831379049,0.010706116181206185,0.012640513765332565,-0.132223354290856,-0.15327132366314977,-0.06858898396287227,-0.23278512243420899,-0.10319683720584161
RSPO4,-0.006406326984465217,,,0.008613611924278595,-0.0036905726144186835,,0.058752971271712674,0.06600334424141563,,-0.03256905300584647,,,,-0.018901743083759276,-0.031763309846909143,-0.017177023690007058
LEFTY2,-0.03852889886755783,-0.014678750356293015,-0.17390763841713838,-0.036665991688957546,-0.013233789989993102,0.09110197110451046,-0.040252792072596154,-0.05012855600566428,-0.08919109534266345,,-0.03840737667949266,0.12366800575727614,-0.04056458172143183,-0.025705121834215007,-0.031079565755319397,-0.029004242110208994
PF4,,-0.019045197932025894,,0.023523831307753817,,,,,,,,,-0.032335701937456614,,0.0008995941875941685,0.027854293282107447
ANGPTL2,-0.07080410196390893,-0.06334713411035135,-0.09354017010178015,-0.04509080822051657,-0.002219929708158342,0.027542692706465505,-0.10597928001381837,0.09830643969148718,-0.020216155475864334,-0.04763863143858864,0.12938866795676576,-0.09784043673724495,-0.15878937303612145,0.0027256126700931737,-0.04639608148248029,-0.09474906324998944
LRIG2,0.0024629683300440965,0.022533916651026366,-0.016213004650956483,0.006929850458964752,-0.020356862682411977,0.0023629646142280625,-0.028941590720915115,0.05034773066859857,0.020217453250328032,-0.0037168403713545846,0.10499704042743539,-0.019682759257071577,0.058045550433214424,0.02723868897302093,0.005382623928088017,0.035562309308175735
ICOSLG,0.06181833160533109,-0.017383987747166842,-0.037614175214339816,0.04829694950099811,0.08793920809172222,-0.003613922611929799,-0.03939908298178068,-0.04399857367692733,0.1147069716261859,-0.11480811119819907,-0.04359190245683457,0.066533882779892,-0.010193377895224806,-0.00395243207949172,-0.07470742489283796,-0.011064356385656251
WIF1,-0.1728149243128152,0.006794283807888619,0.09882184971662072,,-0.047826157148064735,-0.00497728848622523,-0.02680144706665842,0.07284979366458118,,,,,,-0.017571001055217507,,0.10904940678365992
NPPC,0.03140403485647622,-0.030761714371562093,0.12574926252276727,-0.02331466616277971,0.03999398109118924,-0.04313729094316141,-0.023231921155497232,0.24381895682709975,0.013064573377839138,0.4292445474756104,0.11423385484667874,0.06508201243182189,-0.038911454540204025,-0.034000738197074276,,-0.04555887804385723
LYZ,0.07569483392440576,-0.0063102529780541235,0.03476381087012536,0.027029603007317382,0.08519847324896647,0.02312649720054583,0.023677312378254302,0.027195595396059015,0.06562286804764982,-0.0011373298639024041,0.005173546046282258,-0.02917966955272372,0.05886680271157756,-0.03545959028638337,-0.06695104906344163,-0.041707016765816035
EREG,,,0.09396702898851371,,0.009192787141340248,,,,,,,0.01881668988274661,0.06246880214033098,0.15288082364569008,0.005042998150861054,-0.02427961145642385
SPTAN1,-0.1834827102625106,-0.08823373935084348,-0.19951240404466636,-0.16552295762296723,-0.08264092728254585,-0.019721639392061938,-0.21151489487071237,-0.06393772187086144,-0.1293291524900115,-0.038185549111307004,-0.03404693813059512,-0.01758336916886271,-0.12360084835256556,-0.0486302116515212,-0.08434310724183107,-0.12555759531197766
PTH2,,,,,,,,,,,,,,-0.030060068466567516,,
LIPC,-0.09554864987626442,0.03637658372212694,,-0.027009368681666517,-0.03506240567595842,-0.031881895312882685,0.00026579389191809527,0.0021407622286468194,0.17710022045561255,-0.007272130257661991,-0.08471579241330732,,,,-0.05744973143951781,-0.0009775787857416165
COL8A1,-0.0885890911046243,-0.022832167764998162,-0.08661506863477403,-0.015077594515299431,-0.06401627794168607,-0.04253267682193907,0.024656914969214645,-0.0012092869685934142,-0.010208199539013973,-0.0770126268049428,-0.03480874727658499,-0.0012449789725216326,0.04994507707246613,-0.029621646792561757,-0.22140177267985572,0.020309183963316994
GSTM2,-0.0033141072144908705,-0.06144921653680321,0.03474917060562151,-0.023092719405843124,0.014830240445207178,0.004799621669139662,0.07229313724706171,0.1610547130905099,0.06579981728099538,0.18576578788474643,0.06464909330434157,-0.0225491648237444,-0.026143659813829153,0.02015580161264925,0.10078938021098187,0.040994080628428776
IL4,,,,,,,,,0.06436295003607734,,,,,,,
SPX,-0.1378725807238858,-0.03771047714476328,,-0.03135637743752325,0.07771358151186716,0.04008522305036451,-0.07585468216019771,-0.04760828376153727,,,-0.11457356502155538,-0.035009437082583514,0.009352143794381252,-0.046516160420974624,-0.06827568190381447,-0.010549683214531978
MFGE8,0.08269310239158313,-0.08960091056352207,0.03038964026662539,-0.03605371186089782,-0.0011831151331537701,-0.020422588957629974,0.05179380771793068,0.036023077322495406,-0.17242474782330147,-0.13399893843029959,0.05794490658373561,-0.029946799682035397,-0.07504616882049862,-0.0017987374649587034,-0.14937744106418524,0.026724234192339345
TGFA,0.3276754316997535,-0.04363654422985013,0.0019199819900297028,0.08004777638143491,-0.06202517655674388,0.05183374845643115,0.18791952614423674,0.04532321686134384,0.0019096013979057348,-0.03888946260867062,-0.00816334361930591,0.03031461073033352,0.080018314150533,0.0012757953587593208,0.16325410624839942,0.0939524559255033
SLIT2,-0.14123903221519202,-0.04704868530677155,-0.04364417768207179,0.05054571457623386,-0.019801462045691633,0.01408231406037302,-0.06177638927197873,-0.09134014315674507,0.07635408960266145,-0.051107330678880146,-0.02870515081397564,0.09936446865292237,0.10384764933384935,0.019085324843380602,0.09947347047490125,0.12468983341525221
PLTP,-0.08013705536127988,-0.0529312293326273,-0.1403913372784381,-0.07790995893414082,-3.152184599436877e-05,-0.02662374818223577,-0.12052511186343921,0.040374246115544195,0.0012507025369993007,0.1494184863461764,0.18017549135148872,-0.10042638691888159,-0.07830311273837925,-0.07546120371279467,-0.19441359756167448,-0.1350770882479092
APOD,-0.23723940595081017,-0.08188001556282039,-0.2590628177132928,-0.09280272908215406,-0.17248884582750257,-0.012463530701052718,-0.17873418879074254,-0.15964625935281374,0.025565175626822204,-0.14109286203575996,-0.28128792084144194,-0.07486992444197677,-0.18815145915654352,0.01628277348663351,-0.13343086749357927,-0.17713504610199113
B2M,-0.39636656198383025,-0.08618838911552022,-0.21288940740123474,0.010602027747156632,0.017879807000182307,-0.03999417371910496,-0.08393943828094134,0.023784305848129156,0.10569986987194507,-0.39571575238250384,-0.2352740597044429,0.0456130982782332,0.013100328952299152,-0.08430300644569333,-0.2981010498021829,-0.17555708654879298
OMG,-0.09259619344383477,-0.040196628062692814,-0.13780992557846608,-0.10913244507546992,-0.11065655698971061,0.02595621083849288,-0.16292206376254478,-0.12309322655550364,0.008143165336006633,0.0005170989677725471,-0.15144895350853918,-0.12840017361385023,-0.07591248581636406,-0.040738897580521384,-0.049292205062884835,-0.14759647501830175
CXCL3,0.06521742809623263,0.11226283332904584,0.10510199769207941,0.15885680868307483,0.03889121543435171,,0.16719481337530234,-0.02924419968555057,0.10687368834285094,,,0.08011876619465677,0.024642825437270602,-0.00132674667032326,0.036761853809028314,0.20772037566722898
CXCL10,0.002998765114541842,-0.020919802123738115,,0.0633360981838265,0.05196879952614052,0.11941250630755788,-0.0846750254360028,-0.03895789261191277,0.05382459029118697,-0.042931119976465176,-0.06546478885092441,-0.03585606365400535,-0.03326541222521815,-0.025827492536845048,-0.11260828304247264,0.008975503030081178
RSPO3,,-0.0249392625002262,-0.06222573699999996,-0.01745398582019021,0.09095294497281561,0.020545575339668595,-0.052456624144122756,-0.0064525728065406305,,,,-0.04509645181237155,-0.02157255156015854,-0.037258714227397405,0.01854146737080715,-0.07793931747779893
CORT,-0.0294996319961869,-0.006327285388852187,-0.07945403809869765,-0.03182868960255779,-0.0425534969558632,0.09386286712330817,-0.020466512252537625,0.025754039028545915,,,,-0.03959353225848708,0.013656100456824308,-0.03143613378887174,,
NCAN,-0.25438989298035947,-0.13693876868002244,-0.08114996586783474,-0.13685487429720247,-0.1023523177957747,-0.054767299318278326,0.013125866338544605,-0.133594662925907,-0.1738450907609332,-0.47628306721457103,-0.2208362430097967,-0.1543847982983924,-0.18777906905303457,-0.01455727662120298,-0.028331995379891645,-0.2080471293196681
PRG4,-0.05283466274432659,-0.027610735655606324,-0.060346781525363165,-0.017226331301783828,0.003637494357326407,,0.041237931209925804,0.012006554218529598,,,,-0.03803141222682518,-0.041825503784119554,0.00555440670054146,-0.04266953653241561,0.0011751628907880976
ZG16B,,-0.025459304231471837,,-0.00502054837238151,,,-0.02372816456440018,,,,-0.04505788172791432,,,,0.0022531911144221127,-0.027761366720524695
TGM2,-0.03680473573793765,-0.01126265701992245,0.13283390146097807,0.0777333947722631,0.039523623681665135,0.001776695061887869,0.06700183279797664,-0.05029338661793421,0.1101029511103596,-0.09967293282608634,-0.04688855451991341,-0.005597929749063062,0.06948643972692835,-0.04319231302598041,-0.06564953638449952,-0.025502803710435503
VEGFC,-0.030865909935028298,-0.03505732186160987,0.017621218262508773,-0.012224068339159297,0.05202157303660591,0.05562344248900187,-0.030730734389412588,-0.03646312722681514,0.04057179726833322,-0.11530665481281295,-0.046176817984902925,-0.04468664536342012,-0.06779835541450356,0.01656871518882442,-0.045384781773192,-0.008126209208841603
WNT6,-0.00686767993283206,0.017879520233673046,0.02038192436860385,0.013091241271655589,0.028872233963803715,-0.0038335006681613918,0.025479043873310153,0.0030212706054294964,-0.034053961137333,,-0.042850050813208196,0.07469402038093148,0.0239229877835762,-0.025085697817964273,0.05137117283197645,0.0056230906919740925
NRG4,0.07736561417169488,-0.01690989119426113,-0.019898591064955413,0.03335248984342599,0.05833116281887981,-0.011799463135586741,-0.033383156215083296,0.01757112766592989,,-0.009824955827438562,,,,0.1702790979413376,0.12718925458591354,-0.043139074732852174
PMCH,,-0.01948955962285498,,-0.029049373144079047,,,-0.034731460945391174,,,,,-0.03529364919800153,-0.04747605931290129,-0.014371076886774263,-0.050276425004472096,-0.01719249110425639
COL9A1,-0.08716153143854971,-0.037418826768428455,-0.08256187825006074,0.031456148268547736,-0.06399363822448818,0.04828195627059136,-0.0447151696428358,-0.048471599140468544,-0.012061712764888924,-0.08747378419534677,-0.04837698760487926,-0.07602208246075941,-0.13609140286387997,-0.024688127553752152,-0.01813498921085825,0.004299456420772507
GDF11,-0.09490508559685461,-0.0627482280119901,-0.043907596137968755,-0.04443587624383248,-0.06811691080254532,-0.014844514899640155,0.014850581116663049,0.06959393497348866,-0.06380207409045968,-0.06037254852249193,-0.015062309324284118,-0.08885998331260776,-0.0073163622322942705,0.0300550030980942,-0.0331658184138657,-0.06666121466949729
RAET1E,,,,,,,,,,,,,,,-0.035522049479014585,
IL24,,,,,,,,,,,,-0.026314094373424978,-0.03182012561013921,,,0.1276040518605511
SORBS1,-0.13989571744404714,-0.03346243656501446,-0.09072268757494999,-0.09298800629996655,0.018242100574562024,-0.03739200825524106,-0.13654960559746013,-0.048184257469194726,-0.00974355188507759,0.04058451085096311,0.030831855234407915,-0.04762049219483322,-0.05935041186873867,0.07883591994495985,-0.08762861844013752,-0.12447544310044258
DLL1,-0.14862657516241318,-0.07082820041882806,-0.09276454888900798,-0.06865091076356451,-0.06355633794037191,0.03946184877664992,-0.13118665440590416,0.06754250750083421,-0.065529771804501,-0.0015282440521845876,0.10990434584286303,-0.0823186225093829,-0.060712883187263464,-0.017636794758156826,-0.07452670062624187,0.026740095953035142
TLN1,0.15196753308417282,-0.06503402966647368,0.12215243424065578,-0.06547950532276132,0.039434073546815475,0.019217210394344014,-0.011245436802820002,0.12170161258057705,0.011432515425915326,-0.04492894194474612,0.11212428651233884,0.03913474379436781,0.007205206921808241,-0.04233247501625256,-0.14276996833917618,0.03587402991355146
COL2A1,-0.002784534702772341,-0.09639412447190412,,,0.0107940708735837,-0.02284546926304145,,-0.003943654135879302,,,,0.03084785314867561,0.012497691527621565,0.054813798507033586,-0.047125722111677974,-8.471260422313731e-05
SHH,,,,0.02980133301618402,0.005105797899903581,-0.010426426052217483,0.09492138255559429,-0.028334837451633902,0.05410324801353436,,,0.05379660305495879,0.09776751007732383,0.08350542732786463,0.17822373042967424,0.0233243111245352
PON2,-0.29296369997244337,-0.14977106751916872,-0.19338129559948847,-0.1793381823450052,-0.12823847731222324,-0.021487208257417203,-0.03830927654742503,-0.07752970050542513,-0.17001146676822496,-0.11853798987634541,-0.1896241771220149,0.0003861514010874096,-0.10443236051363454,-0.0630483815852235,-0.18518028549082427,-0.049396675243153804
ICAM5,-0.1339687434197076,-0.049483099817409296,-0.005642066894178267,-0.02789995807576938,0.09841858066191897,0.043025579218529696,0.02829506474880696,-0.055336406980881575,,,,0.0018371205121630204,-0.02473537747963526,-0.016195482059836567,0.05355631529661169,-0.019094351883825147
HPX,-0.040207988003462126,0.05687335678243834,-0.016531135668976047,0.037050538937821995,0.014337735109238183,-0.0210873051934805,-0.02631051471985689,0.0947979221126671,0.02393230515456521,-0.04721354608401088,0.01890242426817278,0.08580228315066009,0.03265408339002744,0.05218500921180376,-0.025677517372230608,0.09179907914536672
