,UKF243,UKF313,ZH1019T1
DCN,0.02679404999044538,0.16894765445322366,-0.03191711932824069
RARRES2,0.0474997375576649,-0.16745701542123528,-0.045658825650517154
SEMA4A,0.029435210085781142,0.054859013897119766,0.07448640776997896
GDF11,0.001553375076198374,0.06784933773541889,-0.007894658925016501
GPC3,0.020449008617666874,0.0709713941343135,-0.05033082399002466
GRN,0.02290769488251828,-0.07624797880138684,0.0020667745341756824
CALM1,0.052984111934156315,0.14206286124482947,0.02647649271611397
ANGPTL4,-0.057477766596982255,-0.21580396683508163,-0.07638614907608583
BMP8B,0.024645818821886708,0.062081332656248746,0.01432162320869322
TNFSF4,-0.02532443312669618,0.097705668785364,0.07890065720127447
RBP4,-0.02598241223192378,0.08718139580660364,
DKK3,0.08191756696328796,-0.07504825065636433,0.01080411269660844
COL11A1,,-0.07820932623890556,
COL5A1,-0.023739298463130998,-0.07003354758497544,0.001028355924822629
MEGF10,0.09115777004466555,0.1477186417758652,-0.03289108512320485
CEACAM1,,,-0.011793167302021833
EFEMP2,0.0013993099341638635,-0.3001883791798796,0.02403724870467672
IGF1,0.009150146712213827,0.0030847803632705444,-0.037412424905572186
COL6A3,0.046713996323162275,0.12802135447298246,-0.037743635757067455
WIF1,0.037168816848773156,,
PLAU,0.02841086824916279,0.010654837955580016,0.013901332883227919
CXCL12,0.008328381420668657,0.24875843221532234,0.008097365532498773
MMP9,-0.02053427084057726,0.18305088922529397,-0.04627347478949801
TNFSF14,0.01618364004783653,,
HBEGF,0.058723696294087295,0.1421367111180481,0.049309514983608485
NUCB2,0.04745273992942107,0.02674449376337735,0.044077601758260226
VCAN,0.005428933823792805,0.2065646693743426,-0.14942563713571944
VEGFC,0.03267119091013472,0.012439481585433565,0.09002142179242976
LMAN1,-0.07057632308968495,0.14879787794573462,-0.06955128592942773
IRAK4,-0.030736131251528142,0.17580897003116178,0.0638685382620433
MICB,-0.03530591401887582,0.1813393775175376,-0.06324842276679367
COL1A2,0.12602264900387372,-0.02233575743092847,0.0544772860059511
ICOSLG,0.04044909661937911,0.09651746474283492,0.0660646242395894
GNAS,0.09370423659834486,0.02043383094506233,0.03065778901742003
C4B,-0.02255111910835082,0.025349341753824858,
COL2A1,0.03648965051966143,,
GSTM2,0.04876957292432034,0.019419346895106132,0.03603360012665474
NLGN1,0.009402596061883487,0.08283272649445532,-0.042207450496140886
LEFTY2,0.04004265505616724,-0.043020992132321995,
ACE,0.02578483363327773,0.1231521639834984,0.03225668929727477
RPH3A,0.052405109585336264,,
NCAM1,0.08714469109196823,0.2771870245374226,-0.06040384542417286
GIP,,0.036712935261687556,
EFNB2,-0.0002976499153192564,0.04348936566516158,0.07770306466159507
ICAM5,0.030894113935113782,0.07312937338878468,
CCL5,0.015454820892151354,0.06954647065337166,0.04468522874862239
PSPN,0.0010225605018603233,0.027264965310579363,0.031990394627995675
PENK,-0.03409804421740605,,
EGF,-0.036856950540612145,0.00643680713774035,-0.058878379844752575
UTS2B,-0.01669580802510331,,-0.038490338740309694
F10,,-0.09169240394706468,0.024078751146332365
FN1,0.005847105441856598,-0.11039549359562142,-0.0027922376724094852
FGF2,-0.01265506051553364,0.05965931839049486,-0.005094020504930002
GDF9,-0.02385969179447689,-0.03474104882758247,-0.0676956685044641
CSF1,-0.05597712399525456,0.1344738688176138,-0.004705503191058944
GZMB,,-0.017028020605471553,
WNT11,,0.12425808589568468,
GDNF,,0.04089486717989369,0.00937105175703806
SHBG,-0.02800956975980185,,-0.004881844890064026
EFNA5,-0.018487871924654894,0.13744726303967325,-0.04636867435790243
THBS1,-0.008946115631303677,0.030816084057260856,0.047187434326428405
PODXL,0.05401309424892859,0.15851894163912822,-0.01581669160551327
LCN2,-0.017525422096372992,,
C5,-0.025789162755821833,0.13658057039553212,0.053082167770561524
DLK1,,0.14738186509455378,
CXCL5,0.11608325436915433,0.04281085480145011,
BCAN,0.04360645344375402,-0.03254833854594883,-0.023992024343861936
RELN,0.014724054550541005,,-0.07057667537462542
COL4A3,0.08816722746849542,,
GNB3,-0.029963577893075466,0.04491085056859605,-0.029009555903353655
PYY,,-0.02575001076429038,
MSTN,0.11262748419554444,,-0.08800361840720915
COL18A1,0.10946144812959976,0.03737465908505362,0.07484484518557824
FABP5,0.05571283385668053,0.14145735976325552,0.05697073261552987
TGFB3,0.03072135573014508,0.29388925033172486,0.0712580931809691
BSG,0.022239545764622684,-0.2087710192418894,-0.015226135978263538
S100A10,-0.03839684202776876,-0.22255192446493843,0.026970874443122104
PLAT,0.10527489129793278,0.023418872021390386,-0.003935280291601635
SFTPD,0.006389023247832772,,0.0537080516980464
EPO,-0.04760433481312231,-0.003958858557246176,0.06381982589358048
FGF7,0.072357101668924,0.16213270836265,0.08744950509430505
CGN,0.07210815137107235,,-0.04462148761053432
FGF13,0.03262345329190955,0.15517909138240987,
CXCL13,,0.16725502831039474,
