,UKF313,ZH1007nec,ZH916T1
HMGB1,0.032012913878721294,-0.12013377689310527,-0.06377694749501896
ITGB3BP,-0.005045557690867599,-0.12334164360640931,-0.053264514593466185
AANAT,,-0.04879301501768219,-0.01485702979305731
IL15,0.13430362150531594,-0.056239020963298476,0.06567315878614391
UTS2,,0.042679720303864584,
BSG,0.02657428378209192,0.12999788787520217,0.03490155199372845
ADAMTS3,0.07082648186385146,0.06997635293008435,0.021686815658633098
CD34,0.0480932365749845,0.00023958873814068787,0.010918234902009423
PLAT,0.0677201301281188,-0.039264740560877386,0.010524681120719213
NTF3,0.006404129110611576,,
LTA,,,-0.019995323093328948
CKLF,-0.02482015819647419,-0.04646534958122734,0.048582869568088584
APELA,0.07054745588884699,,
CD24,-0.00700768075769095,-0.11061228222155467,0.02332868358465354
HSP90AA1,-0.0018017894712295988,-0.0021262451257821834,-0.09743617583574898
BMP4,0.1045433735153019,-0.036876785104019476,-0.005589340979936422
SCGB3A1,-0.020262499586166802,-0.04036437595575774,0.029157629332241756
IGFBP4,0.004741363784306091,-0.04345476544001541,0.017370949490693833
RSPO4,,,0.05432421178338208
LEFTY2,-0.01747182897276213,-0.04621108831828876,0.002099540210357587
PF4,,,-0.01999531846626287
ANGPTL2,-0.10882427962773489,-0.007985251303790972,-0.030145908944762316
LRIG2,0.0023285975440534325,0.015406050330464561,0.019685844089112323
ICOSLG,-0.04634112320062101,-0.038231988552332744,0.05022157411915996
NPPC,,-0.050426453716719825,
LYZ,0.03121398964887009,0.025159162834284873,0.019918689016765242
EREG,-0.020430576986472007,,-0.030197562528321523
SPTAN1,0.08077835103878722,-0.059546172099823165,0.007987512899758272
LIPC,0.0819827761612183,-0.005119481719451085,0.18035754141500465
COL8A1,0.005412077950219428,0.03297342574612386,0.0857983398576096
GSTM2,0.03027261502994154,-0.08484050113102665,0.025137041749006717
IL4,,-0.03475256437998741,
SPX,,,-0.018769696911589952
MFGE8,-0.00848348572335281,-0.00943567501026842,0.050436239182536806
TGFA,0.029827348483616154,-0.043129129344107765,0.060336038465671135
SLIT2,0.042065910194532694,-0.03189369948557918,0.056067871303709646
PLTP,0.034694599658231864,0.004918146194869703,-0.048789114536237556
APOD,0.09072744991553251,0.07224772672902773,0.00360220982091209
B2M,0.08492131047208477,0.021144866817442504,-0.00825336833257146
OMG,-0.012938796659103526,-0.01986583684087073,0.046344848947619297
CXCL3,0.07021810050942773,0.04861792998513136,-0.011245626227709112
CXCL10,0.048040028415958,0.049845255183111656,0.06338599948978492
RSPO3,,,-0.014249892096402353
NCAN,,-0.044495459288062415,-0.05957004246965428
PRG4,,,0.08870053116180271
ZG16B,0.11150687610130106,,-0.017768081872519322
TGM2,0.011878425738692338,0.01762733201082716,-0.005723140265373405
VEGFC,-0.024998772953960732,-0.039394466229351534,0.04321252397800856
WNT6,0.022012227536542132,-0.04406861458512892,-0.021458610615471815
NRG4,,,-0.014249893693475279
PMCH,,,-0.030728184197520613
COL9A1,,-0.05462335794776651,0.023018208558683365
GDF11,-0.045213423109948296,-0.08044357260028946,0.03766179750263115
RAET1E,,,-0.015632032133516566
IL24,-0.01453431502055044,,
SORBS1,0.025556720667829224,0.13975977445673032,0.002431274732277364
DLL1,-0.005273199241019383,0.05270417345887058,0.02185548496310275
TLN1,0.03296682829825142,0.04376554586283707,0.07524098842459764
COL2A1,,,0.03861319670323488
SHH,,0.05641458371215631,-0.049644269243403344
PON2,0.052864900896896244,0.014922097113850397,0.0181367031281089
ICAM5,0.041958182816294515,,0.04963918074674061
HPX,0.030891237514921902,0.009247497956965839,0.14367721396557553
SFRP2,-0.014344085101334492,0.21815121033396653,0.03294801783648865
CD70,0.06019951452682038,,0.07511452086628588
HP,,-0.0064040890410042815,0.13527959044848148
CXCL2,0.10692478129013118,0.022005973030592887,0.015548925955283855
NPPB,,,-0.014454930138229178
CCK,,,-0.018751946575834438
SEMA6A,0.12162923310547556,0.007676755553557555,-0.027794910206961464
IRAK4,0.0721277589489931,-0.04111244726003497,0.03009568417733642
GSTP1,0.031066979129404034,0.05348664920854834,0.014125879057945004
VCAM1,-0.009725082925781137,0.10446211017336138,-0.014488114916326152
NXPH3,0.07559409735264408,-0.04126640727006426,0.03675839536439989
MTMR4,0.007174304995952576,-0.017311974244486758,0.01903003714779813
LAMC2,0.01633993733269783,,-0.027541074695684405
IL10,0.05744090529868246,0.00648346353135177,-0.04443844669424321
SEMA4D,0.008147110208514914,0.10561112856847171,0.06889206904221337
TRH,,-0.06780555125236441,0.009170000019386927
SEMA6D,-0.019585447826945008,0.03600062990722154,-0.005732188863403248
CEL,,-0.01850434777104647,0.07324251746514301
PDCD1LG2,0.018714212691528478,0.0964232037831054,0.09623444496278538
SPINT1,0.05204863215405372,0.00017744526054011211,0.03775890998280121
CTHRC1,-0.10524772074892183,0.12336379034550551,0.028997526114765325
PODXL,-0.002713054938785981,0.00770392080563385,-0.025278730763177815
JAM3,-0.061073940051196415,0.12387459316647281,-0.0418994975882831
TGFB2,-0.022828098673753988,0.014009923585950847,0.010473985114936574
COL18A1,0.04374123550164368,0.006540277905195422,-0.00823283109928628
NODAL,,0.009320039420191781,-0.022158159457801023
INHBB,-0.0266138099068301,-0.0686512721023667,0.006857565592666824
LCN1,,,0.2614758491619088
ARF4,0.035281302021331104,-0.00913372598740829,-0.014323463613074279
CXCL14,-0.036747843119690614,0.02545127644329278,0.02813669729698473
LIF,0.026007759474550217,0.046956919971658496,-0.01659614835878865
IL17B,-0.023995158777804833,0.105285870235093,0.0022544531522945754
MMP1,-0.032437471408101055,0.08908316545758398,0.07446655345054473
MATN1,-0.01453431711550215,,-0.019691096909098597
ADAM28,0.06047617434994967,0.039575715402612226,0.046029336437393015
TCN2,0.04077627171511735,-0.032078395548058504,0.01545588284439667
THPO,,-0.04406870351319538,-0.02131628888259899
CUBN,-0.029852168337313092,0.019410949212513726,0.03333311634854521
TIMP3,0.01741573682114237,-0.06480297972901165,-0.01765171881424205
PIGF,-0.05007986942259009,-0.03241693384927448,0.03983498210851882
CRH,,,-0.02427862728330202
BDNF,-0.022419156601164704,0.04940192042234508,0.036970746715074734
CCL5,0.018901796770979508,0.13519325398757157,0.02090813855935889
GAD1,0.012762604863207702,0.009689401252314805,0.006919653572857694
COL14A1,-0.017854672881159633,0.060425006067334176,0.05860737283597234
HLA-A,0.032274516828692035,0.04826319961674065,-0.024889526239514886
FGF18,0.010581287737203003,,-0.016190492422689752
ADM,-0.059577273991684374,0.049778717998409334,-0.007788621817711895
CCL15,,,-0.014042012821278316
GNAI2,-0.00876570427341659,0.05838514145483377,-0.03166874552905447
HDC,,,9.903438151379517e-05
COL11A1,0.08643852462978324,0.0846461022733221,-0.042924793937667155
NUCB2,-0.004322541148375673,-0.02182369314666739,-0.02809467984213413
CXCL1,0.1264851480768188,-0.033082407915001444,0.0278997994826651
VCAN,0.063347653576433,-0.06272722796198263,-0.05240888760804002
MMP7,0.021299798122370584,-0.025528633734597034,-0.01682328038631162
PTPN6,0.07230519415887454,0.026751572716761284,0.022803420127642336
PTGS2,0.05673853107348448,-0.01162252502607628,0.026028741406886997
XCL1,-0.02710262008697697,,
CD58,0.045506617007634746,0.00434006698522961,0.025555001674100807
TNFSF14,,0.22877907389150343,0.05609621640166401
CNTN4,,,-0.02389335805680499
INSL3,,,0.06571310405796217
BTLA,,,0.06868230604788506
MFNG,0.025499554897498736,0.04565987889194438,-0.0019747621126190583
ICAM1,0.025628605079962497,0.04387708311312259,0.06639026496967824
PROS1,-0.002518781209213918,0.04540969798560899,0.006974556857284478
CLCF1,0.03168187580561773,0.06197580569048628,0.048734173345468035
PSAP,-0.09145687317877634,0.04263760173980412,0.11724012601782889
EFEMP1,0.03923130156438211,0.0907462840924104,0.05125325794806941
C1QTNF1,-0.020941525560593772,0.08116404674261456,-0.0019483990917280375
ALB,-0.013758519502968294,-0.0031183634834814093,-0.021740794374252043
CCL13,0.06303153134034833,,
EFNA3,-0.055151911027186085,0.010864053710373892,-0.03069969291323209
DRAXIN,-0.04914455708199795,0.10809020226106113,0.048096453379946724
NPTX2,0.15075552831660322,-0.001656988358781308,-0.0006562871881569082
FGF11,0.01876639985866416,0.0477939029196484,0.005084587062813328
CD59,0.05958222371517564,0.06575813141643032,0.000993981314863278
COL9A2,0.021341170035386527,-0.07197061988789905,0.07863173651648943
DLL3,0.003779229578937911,0.06422217963818787,-0.024364439258737675
FGF5,-0.02046793936186168,,-0.03230632125546413
LIN7C,-0.011689122132684651,0.05644528621811984,-0.024623342068190508
GDF7,,,-0.027425968803148574
PSPN,-0.002771130144229762,0.055495755471229105,0.06473538498564203
ANGPT1,0.07330839078636278,-0.010686527452373668,0.02377790522473399
PNOC,-0.013758519502968294,,0.1276126788661562
L1CAM,-0.03556974085628499,0.1746074285936465,-0.024150778990168435
APOA1,0.02537341756293196,-0.035325459260970166,0.055726396857117805
PSEN1,0.024623370590603013,0.008221629162210888,-0.014949568222843794
CALM2,0.02567738234571672,-0.08926124589656809,-0.0010702328052604585
CLEC2B,0.0077053012881083995,0.07999787752555815,0.06223026311915394
NTNG1,0.11385952584745716,-0.05586494569333079,0.003796332948534689
LRIG1,-0.020083734872088845,-0.0036770767060303393,0.01703744016819919
CPAMD8,,,0.019874450854220443
GHRL,,-0.002246904529285638,0.048947951287059206
NPY,,-0.048378224789292525,-0.024278620495947232
MMP2,-0.0718933900636955,-0.013488674189772626,0.0023246754349288815
PPY,-0.012726017015944658,,-0.03846451733831942
ALKAL2,-0.020871690721538185,0.06263315413882109,-0.03965751465695862
CSF1,0.04269821518788028,0.12814656682074024,0.025121238399274146
SEMA4C,0.03862114854053464,0.08898011694178136,0.05291244648531353
BMP8A,,,0.029735615531296375
ICAM2,0.0703246230720062,-0.02221757541777118,-0.0016985723651203857
SYTL3,-0.024354131981878257,0.11310312040415617,0.025068314816806478
IL1A,,0.0638802363359278,0.008229210540368216
HLA-G,,-0.039394466229351534,
PGF,0.014375945147686189,-0.06186530546769983,0.007742563661527894
LGALS8,-0.06815393319329201,-0.04865788406346316,0.008213934777593414
DKK3,0.031100217075375587,-0.00783806671610772,0.03209936064024509
COL16A1,0.0663888345048247,0.037401465189072065,0.03644093796682633
TPH1,,-0.05122863655039986,0.021768049649211082
TNC,-0.064387740808516,0.14495214537320836,0.02636502383231659
TNFSF9,0.01978659253520125,,-0.027310470252930562
C4A,0.1584206738160214,0.22748862835400696,0.050230445419884064
CNTN2,0.03308222375201157,0.13629695791779445,-0.043456606683781374
F7,-0.013758521433631841,,
LUM,0.034883010036690164,0.001017618987356847,0.0009879571383568538
BTC,,,0.014917979304823015
APOC1,0.018891446797234323,-0.06679942882352874,0.10270226709151625
PKM,0.015189019977101625,0.08085265794679515,0.03306566785317771
TNF,0.020603602763797368,0.02409691921366646,0.0919651806405965
GNAS,-0.0873282173735665,-0.0069293399553490105,-0.027564897579747196
BMP8B,-0.02030524911846036,0.07853437108340633,0.04348067928185826
LIPH,,-0.010804829393666818,-0.008363201133680633
CCL28,,0.08314221455580957,-0.013400096870966697
PTPN11,0.0505052065547936,-0.04618689273853378,-0.02027569814497596
ADAM12,-0.04428251643514987,-0.008277547008553045,0.01548658275952691
EPO,-0.01250977859433196,,0.04416973736825454
EDN3,,,0.08528248951657867
CCL22,,,-0.022019813269239855
CCL2,0.0794562953903725,0.13884234340437557,0.02451849489243281
DSCAM,0.06467583940372813,0.05875688726203323,0.008470872201528886
ANG,0.006714434938421681,0.006490518902711403,0.07226788851320869
FBLN2,0.022500299840432354,0.10552959866028513,0.03395849321436633
VTN,,-0.03420375171334376,-0.00522392963423554
VEGFA,-0.03372613796386415,0.08023803178969446,-0.09117913867241352
F10,0.03056178137491434,,0.009149726190859664
SERPINA1,0.039977112232406936,-0.08018241548363207,0.04754954089959526
VWF,0.03337273102184196,0.06783046704195235,-0.018268699544798057
GDNF,-0.030616804694193082,,
VASP,0.03662806244673624,-0.002195145588330431,0.06142076686603587
ADAM15,0.030381919440312502,0.004196400035151374,-0.013279705127930289
WNT2,,-0.018957470667046422,-0.02262158428644945
OLFM2,0.10353342671994831,-0.05472770916493082,0.016186035338981133
MFAP2,0.05121970145667265,-0.021923079191980947,0.018192562532870996
HLA-C,0.015742303742910635,0.05634477209749173,0.08018127590860089
THBS1,0.030911573973368356,-0.008514801932821496,-0.046238228864483664
HSPA4,0.034393419686037194,-0.05816475728354086,-0.030875983299245752
LMAN1,-0.02415037945881956,-0.0362731070986593,-0.009556959847014818
LYPD3,0.07297911552793483,-0.04361959671893852,0.0712404455202957
APOE,0.017720795382835705,-0.019703728032874145,0.09080724237588572
SOSTDC1,,,0.0101562033591212
ANXA1,0.038616282661330936,-0.010994654120082138,0.06824747836935519
WNT2B,-0.021511289615071618,-0.017525441503570268,0.002507008114183777
AMH,0.0214000578289087,,-0.00354346691998667
GDF10,,-0.02330777637165005,-0.03765060290253978
EFNB3,-0.03004188912525352,-0.004712150984400576,0.0366981531630358
LTB,-0.024737147881079023,0.0863674451688801,0.02121544698049614
ANGPT2,0.05885256468353111,-0.011512575074420415,-0.02763440539905769
ADAM17,0.047821420200874584,0.023738706570332533,-0.014089076078468023
LRPAP1,0.043713947141792546,0.03263555215755274,0.04504378486072065
NID1,0.04733124728649348,-0.0014860107719074256,-0.0029773831935445776
MST1,0.07956368401791117,0.15380496408176822,0.13605977861147395
CCL14,0.06114071573995429,,
IL13,,-0.035293975059912434,
DCN,0.035233446938403766,-0.0033801553233903108,0.013095854092245156
IGFL2,,,-0.01583186341246853
COL7A1,-0.07808744470583022,0.09238423232611521,0.05669557048125903
CALR,0.01683983469988184,0.10938955802239109,0.003941441046591395
PIGA,0.029099074728320184,-0.02813165468511662,0.0040860721074429335
CD200,-0.00939922982674307,0.07803371911988802,0.030041943531843925
GRP,,,0.00710167872785295
CDH1,,0.048666795877829024,-0.028671600271595224
LPL,0.009163558697115133,0.017056755163560974,-0.04753233453257468
SEMA5A,0.006311449124085959,-0.06824620100148568,-0.0169212380630768
SEMA7A,-0.02731104453202618,0.000686344297716171,-0.0013456436435453018
SEMA4G,-0.03676759924812452,0.04613231282223311,-0.0004708319529027871
SEMA3B,-0.010530079804720545,0.10083130656385106,0.0853060629093899
RPH3A,,0.04640349376061352,-0.007090281230105268
JAG2,-0.03292804945397725,0.017822826113659367,-0.0036679814410003615
CGN,,-0.02071844920849862,0.08284777154817272
GDF15,-0.038550457214967054,0.09439424740958688,0.11367825670226772
SEMA4F,0.07207856315002659,0.010992513621263812,0.04622727014284101
NXPH1,,-0.04783069731615582,-0.06075948624677291
ARF1,0.034917376193105004,0.04981084063822886,-0.0048435991128457576
DSC3,0.034082186297368436,,-0.014249893693475279
EBI3,0.021511429793409854,-0.0003929327360972151,0.09032696292120404
TIMP1,0.030547959140725875,0.11024137236707407,-0.010981271126663075
SEMA3C,0.07323703200523454,-0.09743751366365362,0.035998951296482284
GNRH2,,,0.1196723398714084
GAS6,-0.012504349916801522,0.12529391359966816,0.006400895798755809
MEPE,,,0.022198389380439977
SERPINE1,-0.013315217037917512,0.10316061404307081,-0.026362231711043554
RSPO2,,,0.09161887955470355
SHBG,,-0.03364712904801103,0.0723941950069085
LGALS3BP,-0.005503310383116319,0.06923387228919342,0.08260654726113481
LAMB1,0.007805435671811965,-0.09464247215116432,0.015616693307646484
SPTBN2,-0.0291060672164592,-0.019768184068889087,-0.008009997950617862
COL1A2,-0.0867926276875797,0.03415630215916783,-0.025629109018694095
DEFB1,,,0.1064363936822935
CEACAM16,,-0.04178464591690493,
WNT11,-0.017630436134877206,,-0.018911392847888748
LGALS1,-0.09021133757326533,0.013804693748131093,0.02341739536029297
BCAN,-0.017787747968123446,-0.03264147729007296,0.013650464848119609
ANOS1,0.04446663158578031,0.04875361608655763,-0.0026962580081790364
EDA,-0.018556007211118962,-0.02145691472561278,0.013586268657015222
FGF22,,,-0.027310467267211955
SHANK1,,,-0.025404687307317226
RAET1G,,,0.07576841927347551
TGFB1,0.060384864459666385,0.03252049980988155,0.03243132532442104
MSTN,,0.03059467564022682,0.015767746756022175
WNT4,,,0.04134363657540538
TNFSF4,0.004466523272048241,0.05988013977430056,0.10031849419472345
NTN1,0.017042845005120086,0.03607453556173024,0.03682822066456333
CXCL12,0.012837307308046728,0.07753473862126041,-0.010781168916099142
GNRH1,-0.005732181018677778,-0.06443815351580787,0.06973493130048365
RIMS1,,,-0.0016040183426099428
FGF14,,0.010624306882277489,-0.015748315664713235
IGF1,0.02182760512157769,0.021914010464818067,0.025840976538212043
TNFSF10,0.015946860908482394,0.09509015157718063,0.018898773817668805
GDF5,-0.023784731028660938,,0.045339361331208375
RGMA,0.05421032897660376,0.01703276300528077,0.005453780164789728
WNT16,0.021754110773858276,,-0.008633737463736866
CX3CL1,-0.004068723874214693,0.018386848653836253,-0.00085857079726465
FGF1,-0.026222340751576766,-0.01002880440305712,0.05527161328556499
ALOX5AP,0.010503770923569066,0.03147178451433949,0.058788108287943584
IL1RN,0.04935458919181345,0.20102563369309023,0.037185782076564804
PCSK9,-0.007561571811436267,,
NPW,-0.01825224386251545,-0.03192680469739532,0.06015293780496202
CXCL9,-0.023541513265510676,,-0.031213373825802453
ANGPTL4,-0.009100876381749542,0.03766507784879771,0.04209147057303748
CCL11,0.04559521862471066,,
UCN2,0.0074213678653548415,-0.038901894861978176,
OBP2A,0.08837432357135794,-0.050956751390690926,-0.016006355426603332
COL4A3,,,-0.025891946830330036
NRG3,,,0.0031177986674137343
IL23A,,0.04043188673229583,-0.023106451368194905
COLQ,0.07522419850754306,0.08128473012847648,0.02816082470837375
TNFSF12,0.03718004188713458,0.06267635508399469,0.059980998946548916
DKK2,0.010231562985140297,,-0.013186009500214169
FYN,0.0036036018472878784,0.07967747164485293,0.004519681363365402
ACE,0.012597127072947098,-0.06882721991601566,-0.0013111678629084446
IL18,0.030007402899253476,-0.13150189901002637,0.06396403535455106
PPBP,-0.013758516634555379,,
CCL27,,-0.03679124852475566,-0.03069393296225112
SERPING1,0.01813760684245582,0.12139826652402629,0.06096284833975384
AZGP1,,0.030080265779475476,0.09643866491912731
INHA,0.0379964265048161,0.03501455581067003,0.009584504792516074
SEMA3G,-0.020291904526039874,-0.016227439370445653,0.05908183661848728
COL6A1,-0.06350049337623691,0.003589570958973505,-0.005670368955490173
FGF17,-0.015629895232164136,,-0.0152491474668003
TNFSF8,,-0.044068713394124895,-0.011731432317852921
FGF20,,,0.11855046705803757
ICAM3,0.02337833356050911,0.06517155217459675,0.07015860312799796
LAMA4,-0.009568093381820318,0.008962825301203603,-0.029613025462236917
INHBE,-0.018098621223552117,,
DLL4,0.02576674029988107,0.04417652990238066,0.022564373110470087
SEMA3A,0.06444570765354384,0.03866501622481252,0.05970889032579604
RLN2,,0.12093111722793753,-0.01759922700999917
C5,0.01042898077586097,-0.06046624373432861,0.07914283508225829
COMP,-0.021378837854939988,,-0.0026103540333060993
EDN2,-0.014344086586137724,,
C1QA,0.09748254219035259,-0.015225748866021852,0.05188150610529986
UTS2B,,,0.11311089742061757
COL9A3,0.05711911236404237,0.041580744303535526,-0.002498163231644123
DLK1,-0.02279857322339035,0.05696336070647606,
HGF,-0.0034050485422133674,-0.025997695848826392,0.05171572059391893
GIP,-0.019003367548792317,,
P4HB,-0.054400549694033684,-0.03311317160211138,-0.02763968103171425
ADCYAP1,,,0.06724311819954053
GREM1,-0.04882529116151716,-0.05586487351945359,0.01185158734178222
EGF,0.0641964056794115,0.04173571534706818,0.03848126807320848
VEGFB,-0.05658363871131561,-0.016022717779086582,0.03592535485411538
FARP2,-0.03674271847213115,0.0865599951892209,0.0474263798219416
LAMA2,0.034310174105521736,0.05967237385810679,0.0029546821978619756
NRG1,0.02406120996922683,-0.021632531498886103,0.05182034291665572
SPINK1,0.041110717213535014,,-0.02453260524844736
EFEMP2,-0.011405166706556858,0.12877154566001286,0.045977383248882994
SELPLG,0.0029062423626494646,0.12141929819621498,0.08932908209716695
HLA-E,0.017253916114581994,-0.046634839606083875,0.04210605908507335
PTN,-0.028614792001119625,0.06735785879417812,-0.03269619399929317
CD274,0.018810673285213395,0.010716552251118807,0.0521459012680624
FGF10,,-0.048372453861773385,
CD14,0.09140443509856701,-0.05161975026045991,0.08637854580768012
SFTPD,,-0.04271010346335083,0.10760762155397796
SLIT1,-0.01698783951204564,-0.04831463695881789,-0.030373739236336007
BST1,-0.0005849106757162969,0.0046787553538809425,0.027136592438782397
AGTRAP,0.022788218873454134,0.14028781367674117,0.05445491160663117
LAMC1,0.03106827215317859,0.044108347219630785,-0.01420479583610934
COL6A3,-0.042303286266197115,0.1441264116792717,0.001570995867481593
FN1,-0.08488395166246168,-0.0006534655194999003,-0.03394429267749421
MIF,-0.10342453535734329,0.043673516362365085,0.023718080456938337
JAG1,0.025432988530649802,0.02401859534171004,-0.05446505114573775
NID2,0.019288612750801376,0.006694043816417516,0.019432264563830685
EFNB1,0.03886628305066556,0.08836689515585938,0.05300532324468665
COL4A2,0.07409898583044121,-0.03233223812608563,-0.025695259115260397
SPP1,0.015373729128912359,0.039565366156675094,-0.0559772870131936
PODXL2,-0.01293879911532276,-0.0048598776210006045,0.04122875061379168
FGF9,,,-0.024909489044378907
ITIH2,,,0.060036971525857616
ADAM10,0.01697766155725623,0.10295883199928968,-0.046089498216046645
CFH,0.08865359315078326,-0.04460326719656004,0.02529242915899721
COL4A5,0.0010309758213634898,-0.0230685572802963,0.04739474538418576
LTBP3,0.03661911093197758,0.0487455211548402,0.07780899108990567
GNB3,-0.026365530528694326,-0.0036482131835304924,0.05980651176441007
COL6A2,-0.035234468698066214,0.026872308629988365,-0.0012198071969934602
GDF9,-0.020012003604682388,-0.034752539112327,-0.03589209169110701
NCAM1,-0.04057327284689441,0.044201731749255596,-0.07135270134638796
APOC2,0.034260461291247046,-0.010281944225673896,0.03683077544164109
BST2,0.09281105048322773,0.1553192753086572,0.03537055054487832
COL5A1,-0.074575255049112,0.019323668490492805,0.023060952531955083
CALM3,-0.023564907850576924,0.10193727376420485,-0.01855984726085168
THBS2,-0.08752965147476427,0.04142728468404191,-0.04770058668604265
SERPINE2,0.021016103368034604,-0.0358764759221722,-0.0128678683199338
EFNB2,0.031336904616298865,0.01105058686829916,0.0036322271807867714
MMP9,0.04578301425042765,-0.04678355517972921,-0.02633396844747662
NPPA,,0.05415439705627421,-0.01906962157996685
APOB,,,-0.014454937622732273
C4B,-0.015091441960840684,0.0883492259279848,-0.01600635990217232
NTNG2,-0.008257414948397554,0.028165608756189002,0.016578845525922044
LAMA1,0.0014792598398856787,,0.0831459300190354
UCN,0.02421730889577251,-0.040364490488194044,0.11173430383467521
ARTN,-0.011776936287079239,,0.010515002119633516
PDGFD,0.032436746987522296,-0.013264173343321818,0.05332906292413632
EDN1,0.009767521405332822,-0.045752016335687595,0.0734341374968775
ARPC5,0.09032453612229427,-0.1042720000154759,0.014513710545519854
GSTO1,0.051830696717793286,0.08322834340677189,0.03525281135007446
PROK2,,,-0.013179539848762464
SYK,-0.056455179706425225,-0.047704143088827984,0.04290892909425611
CD40LG,,,-0.015632037379914164
ST6GAL1,-0.0156802647008924,-0.1041038003764451,0.08748779949231085
WNT3,0.07201573596952456,-0.05055006566586949,0.021248019935924935
HSP90B1,0.058916331323596076,0.08445394435303501,-0.06590949089499994
ZP3,-0.019301785863053436,0.04627783617501605,0.09232463168781226
NRG2,,0.02583584174814213,-0.0032273809986624238
MELTF,-0.086436743273802,-0.03926533031906998,0.07152294707412289
NLGN1,0.055163499221331534,0.0024399665591887942,-0.029976725774032376
SLIT3,0.017285744425915635,-0.035292983719045386,0.018294939740818705
CCL8,-0.017311877790709373,-0.0033588010135359343,0.07892930961639638
S100A4,-0.044538285283608994,0.05154621263437957,0.015997357111884405
TNFSF13B,0.0018448247861913003,-0.07479581605587639,0.016916877250953057
HSPG2,-0.0537732947844664,-0.030142129973654577,-0.014286509829471364
FAM3C,0.04320242771664498,0.033689379034617294,0.03930836775849899
FLT3LG,0.10645895257527573,0.08290328264239517,0.0019967356134571812
A2M,0.04289705994040792,-0.06844561098883936,0.04583755765587739
VCL,-0.02647028102719965,-0.03284573033231521,-0.00013309572144887898
FGF2,0.0451822814153566,-0.03423235286587909,0.0352716051404203
AGRP,-0.014151446895170254,0.10582205123834419,
RNASE2,0.05261769030739657,0.03611964236129802,0.06763424365398375
ADM2,-0.02015239175788015,,-0.014857031136635475
GAL,-0.016490780216604772,-0.046888481597549304,-0.014657283666102368
CXCL6,,,-0.026844443559817605
PDGFC,-0.013283417906963638,0.03875483239498005,0.015383980780809157
COL8A2,0.027739759894416058,-0.014900576643466529,0.08818819877884382
SPON2,0.04566753335297812,0.014282265240550094,0.05014433644481515
SEMA3D,0.005251334418676375,,
BMP6,,,0.08036084904031668
TIMP2,-0.10242490951875177,0.044349689090586064,0.028127156958133708
EFNA1,0.007832461607766407,0.025430246970687062,0.0313653572324361
S100A12,-0.0171505661047581,,-0.01619048598698401
TFPI,0.10446006023719573,-0.0002510199950628812,-0.012868459670328005
GPC3,-0.016490780449313708,,0.0063591603370342096
NMU,0.002554253229075539,-0.013081035608575634,0.042535541698027104
SCGB3A2,,,-0.023371264832021517
LAMB3,0.04626621762655279,0.07902573675988375,0.06300594709167943
LGALS9,0.08112536828839051,0.006080673301744795,0.09338304852866655
VIM,-0.09860258894667812,0.07501557091771645,0.07560192006296253
PLAU,0.05574726855380359,0.07957162418380168,0.03523852130462825
TGFB3,-0.02868609259263259,0.03258579255113095,0.026667669152248757
APLN,-0.03011835170585238,-0.1029082625770783,-0.07903288661602949
