,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,-0.07296679421768398,-0.021253203963058787,-0.033359658100184895,-0.06636247220869466,0.03490340455724064,0.03562649316926443,-0.022036807413592645,0.10684221398600571,-0.03148040079896048,-0.03147460420411181,-0.049280414175055055,-0.12581983991491838,-0.1611262690869208,0.0037750769004393065,-0.016604841977548288,0.036830925469160176
GRN,-0.006973729538193224,-0.07657974187337117,0.015013003579826318,0.01631475760984026,0.06204280399135792,0.12542309623444522,0.07673501613020567,-0.03963984150827626,-0.11223874437902048,0.01780137718917592,0.016733484576889966,-0.04305560865604746,-0.025099251826251362,0.08617424803356356,0.01628391028279165,-0.02972641685994029
MIA,0.048312327544882606,-0.02018614884598798,-0.0296673462905518,-0.04607312882000042,0.058685405433015696,0.053168893192248476,-0.037087123267251054,-0.011779021132245373,,-0.021179202413014485,0.044096735425817185,0.06449640198510138,0.18506841873720825,0.10601990514229019,0.03225054602925901,-0.04801746834873959
COL4A4,0.057869166241613236,0.06540030638585391,-0.013515382618207164,0.003924773711457515,0.0046974744618585,-0.018009749534240616,-0.019699742320498453,0.03665903185481272,,-0.020544612069938562,0.010572633438200172,0.028148890526760437,-0.010260812301621545,-0.033633603568207125,-0.001152298789417289,-0.03509065535185195
TAC1,0.042418379640901324,0.010277203651767175,0.016397450510021217,0.011609043084062494,-0.11600950374203096,-0.07760635282509004,-0.03406844387316946,-0.011059002097230984,0.09143482902971788,0.0637064264625635,,,,-0.02879285163739812,-0.005779177418186618,0.012043192698187467
RARRES2,-0.03372189544767468,0.02948201704865189,0.0030436477392603548,-0.00444117298975337,0.06892447484832918,0.15467703057776738,0.004256000554881704,-0.004042148758031747,0.05850405736328218,-0.08170752381577699,-0.1029945239966942,-0.07743251371284542,-0.09631569653943753,-0.03566648050004994,0.03001537420607588,0.0006330367876522856
FGF7,,0.07608431039760959,-0.024974597594594174,-0.017294111833549685,-0.017394332598814122,0.06646706597271411,0.012191393401353069,-0.018235339491594584,-0.023701720247265887,-0.024913772970460137,-0.016211547947229996,0.07895268502012207,0.058178981466645886,-0.0013318221769169616,0.027102901038195945,0.02468737831055946
EFNA2,,,,,,,,,,,,,-0.01599792092822495,,,
HBEGF,0.026961628036107094,-0.02956273175674209,-0.06174205336852588,0.017583620877914666,0.17840174035288808,0.06548258712369025,-0.030485738897361215,-0.003153781456358075,-0.11326418561510121,-0.06622676682067298,-0.07751078758218134,-0.022026077875768102,0.02810030594904737,0.003701871505219449,-0.024263609082804408,0.06848193487134226
CSF3,,,-0.016793221212261157,-0.08079782150278982,,-0.019053968362593394,,,,,,-0.08004420502812702,-0.080366479119692,-0.023925605739789125,-0.018660366909344413,0.030740680300278593
PI3,-0.03180659588490327,,-0.028980029781104404,-0.011714034784610534,,-0.02145501986144165,,,,,,-0.08952115654667261,-0.17529401149635113,0.0044186960646114,-0.04054277799484288,-0.09225732532184869
PCSK1N,0.029286998982897824,-0.03240876315577942,0.056662148371230375,0.009774569996776755,-0.09130988360929446,-0.04412643674924053,0.0575521804879393,-0.012550109029191937,0.16946437281925755,0.052055602253786804,-0.07447974997278281,0.05279052365622283,-0.016883489901998675,-0.047324727736024794,0.043021318467625275,-0.0038912415297540992
NTS,,,,-0.02089453723206457,-0.0026055987700513107,-0.0234196191454864,-0.022504665652827344,0.025845399513331178,-0.03276470145773265,,,0.028659676354447817,0.056552989610316705,-0.012499046978534843,-0.027633458842388582,
SFRP1,0.006516707557526857,0.014938640806009705,0.011077455325778508,-0.03324019668896074,0.12889315463104636,0.040693830205422186,-0.04178644279625419,0.06755310484342064,-0.07722604396730594,-0.04120223054552129,0.10514624637332792,0.012384205038769013,-0.03547365546216152,0.04376566835718072,-0.010914414898177358,0.07662841317617929
CXCL13,,0.08050116409908638,,0.011533950234911496,,,,,,,,-0.041651698648715214,-0.028986390292662697,9.944448405536127e-05,,0.05398898267160279
MICA,0.00024404249801583688,0.029612727287749413,-0.016589169706403343,0.04125850657407337,0.09137411417079877,0.035457515280136874,0.00035176437142398224,-0.013382343018056032,0.04619223450344762,-0.01857756121457798,-0.08943258499413499,-0.015363496051902827,0.02036321484669038,0.07187890156075892,0.09047873046754935,-0.021192244962647194
TG,0.06596123650811371,-0.02154920523619902,-0.013266593046070948,0.003701715581577754,-0.02395645579898511,-0.02299643509367806,-0.019009728683030577,-0.010218494063441446,,-0.00592418072670456,0.024921547858513898,0.044103073406255196,0.0007202989269247763,0.058619240715558955,-0.03639127479600817,-0.03299416993280359
ADA,0.00228727165036859,0.021994483756590744,-0.009421431644886498,0.052386760588582465,0.07864672753664487,0.11049738708601109,-0.010574814714847839,0.00038668480576777817,-0.10862314817289237,0.0036161241792513447,-0.06899329751799477,-0.005813926533519879,0.06425499833947877,0.016071146431156542,0.05425310404738836,0.0064938077943824364
LAMC3,0.027204553812979346,-0.005407225504016492,0.04329244521643275,0.009130066418124675,0.03850168176701841,0.11802917407389055,-0.027651478546628777,-0.01258604998940936,0.034252688974206594,-0.01346328993061804,0.021337550113712914,-0.0030494347457787362,0.04739122163542757,0.030552301999201406,0.03438072368326487,0.09288822607600306
CCL7,-0.019230866089248167,,-0.009591725575884795,0.02585616695021571,,,,,,,,-0.027791895545420678,,,0.06301141174917545,-0.005465304289451961
NGF,0.010504175210596595,,-0.008522692893960444,0.0018551405793938698,-0.007015867305914805,,,,0.09933425281950718,,0.06670821746957674,0.04875225869968523,-0.030044752214223255,0.0675330363419206,0.027776398278592157,0.008144930125709469
TNFSF15,,,-0.01068085555403622,0.05878528473405786,-0.0017103592494382648,,,,,,0.03732101369625224,-0.010637292237773882,,-0.01485739041243934,0.1158187437825664,0.057506404237936674
HMGB1,0.09703850650993272,-0.021332189589501043,0.0015520604604169262,0.026224694062787754,0.11377828889857744,0.11034384622560181,0.025277629439943935,0.027867561609113863,0.01619957573701872,0.014553790090774787,-0.00930211446575083,0.023735692229036306,-0.03209917376302947,0.041594870614755995,-0.07788513126775415,0.04015709145450544
ITGB3BP,-0.021162190010907807,0.03370352087453553,0.04684371122669043,-0.008780568011128679,0.16278328475270906,0.1133482107589603,-0.012912313677817476,0.0020451482420461046,-0.002740236518920717,-0.01642697244085827,0.0020009044848593336,-0.06717745075543484,-0.010074598423285014,0.04353960789348481,-0.0024320405986464322,0.011646902881514529
AANAT,-0.02790106092349465,,0.0791610771403914,0.02584350037611145,,0.07229269121134063,-0.017095560097849617,0.011841373031953381,-0.0128648952973165,-0.019355614319576116,,-0.006834549436313114,0.009207372351165066,,-0.020689217968839452,-0.02253802759694269
RELN,0.02166447257150799,0.02027569257770983,0.05482918549167301,0.04909362761418113,-0.05156727127405588,-0.050432623078638675,-0.007727211241813215,0.01224977821777179,0.002490315551530041,-0.021428335703360932,0.07911800129729975,,,0.06657358861582884,,0.10013811491115746
IL15,-0.012903365820421665,0.022059401282209443,-0.01273271574822188,0.01389515120899918,-0.019751556477982577,-0.0016760141646188604,0.03411204750951837,-0.025316978037419283,0.05273520064032055,-0.01795143767946559,0.14912836006116997,-0.03433861859446562,0.03657862778230395,0.06535144480331655,0.0161819965953599,-0.043793262907778005
UTS2,,,,,,0.03822691939876167,,,,,,-0.020762490560284085,,,,
BSG,0.031880271335775964,0.022719663881362727,-0.015379086381461253,0.03221472112606729,0.0796055091762978,-0.003723897035223144,-0.010011656715836906,0.005236489521583947,0.11349329237290712,-0.051168438989715015,-0.126384345914624,-0.10148635266523456,-0.010318789304715675,0.014604642795676625,0.08866222219068608,-0.02332123397207069
ADAMTS3,-0.00036658616828190123,-0.02858504012254147,-0.0143390127169423,0.05460760543477287,-0.03181404360944248,0.15422757996326478,0.03490776586665167,0.011397345367868374,-0.00523959500778924,0.005877988452098219,,0.0430747330070532,0.06109150003595539,-0.0432190850224896,0.041489290313112215,-0.004492031439628287
CD34,-0.03272798605727515,0.06814084155837442,-0.05038002032856438,-0.0024735644432707766,0.08496793972086451,0.10729446107125856,-0.037353737268009536,-0.022038229939182283,-0.00043405404155249773,-0.04157265348979032,-0.0041476147166641395,-0.04057261111695401,0.05834701013110599,0.057655924239256744,0.04475596267362176,0.05490046416225636
CCL23,,,,,,-0.019556299736194126,,,,,,,,,,
PLAT,0.0029012510241603843,-0.0034902342501827092,0.012100542473746242,0.04160770261564678,0.10637119243023106,0.13333158686492097,0.029225009042516247,-0.04371266796270341,9.576097389954976e-05,-0.04475460175171329,0.010128972228099787,0.07134356608875317,0.14213549323660138,0.014910947551405993,0.039049734876048535,-0.029116803859287072
NTF3,,,,,,,,-0.019014151103823543,,,,-0.01424765186770705,0.1467084553606205,0.015818874253157304,,
LTA,,-0.015847353265069974,-0.012293461279147773,,,,-0.016464806010225076,,,-0.017951439895399435,,,,,-0.027844569446079187,
CKLF,0.0351227493955098,0.036658036870756326,0.0014010147314591228,-0.08484825426746627,0.15525056003323257,0.10746147621383491,-0.0024035796040304575,0.030364689777108,-0.07382479243215667,-0.06752896963200092,-0.00632191571688788,0.006144755051997944,0.0996190146733221,-0.04083887733628414,0.04450546597483179,-0.043358510541380846
CD24,-0.023871740484642537,0.031334909910910404,0.011182595500853565,0.03384046788187605,0.08805679324560318,0.13540739010306374,0.03824703367798936,-0.07303494316902913,0.04637611168606824,-0.02125772973514842,-0.08766586146719556,0.03811869658716252,0.009956824469286179,-0.03993267037938433,0.06946786329262128,0.0015544929058691878
HSP90AA1,-0.030752976090951872,-0.01042387170086335,0.0033260602546451557,0.0088241123236593,-0.14127038756328283,-0.1093190570129473,0.012950508153303742,-0.007546106292093795,0.15567206149860835,0.05405133016979452,0.10841673922272582,-0.11078624465234206,-0.19385303881103247,-0.0002589348059070826,-0.061588416128519737,0.002377465267162156
BMP4,-0.010902621529135521,-0.016799123432912795,-0.01740776700232294,-0.04242063945376559,0.19455170095924504,-0.022017129706660584,0.016862483404912948,-0.01214625843364877,0.027502438359668077,0.0523815940156282,0.09567425097337356,0.029691947809843033,0.07300462764878721,-0.006602819566565921,0.1366154241832437,-0.04565618545344139
SCGB3A1,0.01535867754441006,,,0.08400148944173434,0.0323143539389101,,,-0.00993572008464697,0.03652282035706162,-0.012526277361145727,0.11446366483063063,0.009404565721449038,-0.01260642844418695,0.06603711373764234,0.0026360071029868357,0.038311899810472706
IGFBP4,-0.042107209861824924,0.02383598941879623,-0.017243759385260772,-0.04557056855608667,0.10627993871103829,0.08884867494642983,-0.03848369787680073,0.054110444245987876,-0.02982089028817329,0.0007809157776467087,-0.050534213544347714,0.024217638998952587,-0.09977133440214839,0.06894674249324154,0.04831337527615651,0.05198483531864738
RSPO4,,-0.012942991839560523,-0.01881729630709652,-0.021382424490822186,,,-0.019149571741768314,-0.009935718631323148,,0.07668988653753432,0.002174714900171315,,,0.04977620018430058,-0.0367240724150604,0.08389061904224698
LEFTY2,-0.039318016593316976,-0.016041982874490723,-0.003794405552455148,-0.011434901883692084,0.0712515345730962,0.13555928627701816,0.09096920673102003,-0.01089463699575461,-0.015890448935166633,-0.02216085207575403,,-0.02359217213442419,0.08150724264613807,0.03709910148916395,0.068007365499201,-0.03631180761723717
PF4,-0.019948934567176613,0.07632321743703013,-0.00836859159669789,,,,,,,,,,0.07849013790702618,,0.0014765057644736434,-0.02226264949766033
ANGPTL2,0.008124487652481725,0.06071159833289555,0.0515022608708651,-0.028463984940562362,0.1889761638572983,0.08310082932847013,0.021930587058618327,-0.00916298386828591,-0.1516527548498674,-0.071133895013737,0.013065659591659217,0.04703630239419474,0.09476888656280634,0.02075960104314642,-0.004484917626209779,0.0277723684229966
LRIG2,-0.0031700885386427113,0.03511889585210789,-0.006392691877276993,0.04861980977081695,0.0904967111805395,-0.015341388413324091,0.009051737695299926,-0.06509015103482323,0.033659780890334993,-0.05898604693908967,0.06058476011370544,0.026211778913609686,0.025044876460599965,0.03086274757452506,0.050795322497029734,0.023731350614143863
ICOSLG,0.003278681745364485,-0.024470327025597458,0.015253055957025538,0.007388699676632015,0.09179965763730114,0.0303468579481191,-0.03436267240335235,0.012183907923055808,-0.121589605608813,0.020005616746872786,-0.008217953888255707,0.004365866251734726,0.11484075773670749,0.009770789571846296,0.06966286012711202,0.038490147405932075
WIF1,-0.016409134878316856,,,0.005627958980042557,-0.115227829550108,-0.0731784577027897,0.13256037695062606,0.0427263230316228,0.12352281619393728,0.06818550082537318,,,,0.019271780660886632,,0.14116635201584316
NPPC,0.07168872671899208,,-0.012981749314938475,-0.005344776750652599,-0.017189589899767207,-0.005067861820776941,-0.018568200928658487,-0.013808217416170627,0.07455397451746007,-0.045857761798327734,-0.06640915164467145,0.030706493962204456,-0.018275268086062946,-0.022612103827657413,,-0.014274033983639314
LYZ,-0.06515078812605421,-0.045238972651172764,-0.005550015394509937,-0.025020033090020495,0.05671770432963137,0.06612916466953606,0.057009198719631844,0.030937947753855232,-0.08603984823679574,-0.04097895614898566,0.09448149172389876,0.014287586743555035,0.05068455077523611,0.02984567135648632,0.022995483691523336,-0.009490667524402599
EREG,,,,-0.003747449447965452,,,,,0.031645034760331425,,,-0.040909611742276634,-0.018688178978432387,-0.02588050910466364,-0.04205173994926326,0.03364609385901035
SPTAN1,0.056195006916719636,-0.003836844800693398,0.006009828259377407,0.06599032515633227,-0.08385444735474197,-0.02678433535144077,0.05091186126431023,-0.02245463248234066,0.1846051049261035,0.08099140237108368,-0.0905628054240222,0.05351015923754108,0.08559030354322261,0.010433557744051053,-0.030474600429809054,0.005067413963976329
PTH2,,,,,,,,,,,,,,-0.021691823538638053,,
LIPC,-0.024422739383778095,0.008811088006412409,0.024236887055910494,-0.038772771153098524,-0.03062959953403156,-0.009839481212547324,-0.02823830207430343,,-0.04317818516636935,0.022111913701532336,0.018580609751347593,,,,0.12230408568645472,-0.020538011260546604
COL8A1,-0.06102141430847133,-0.05052009172106496,-0.045343291330350574,0.04920341721136826,0.03890196521515276,0.03102296536393146,-0.03636571802378556,-0.010282738688216156,-0.040451436602031994,-0.07457910038094309,-0.05384188144304549,0.01635883934539316,0.09997054269821541,0.040935692006025745,0.0654939818252541,0.022890019277077397
GSTM2,0.054464470371724416,0.0307523562779144,0.006142918314939867,-0.022241164208010693,-0.01670260060079151,0.1506285713008367,0.06742169805429385,0.019752156340294237,0.02378486375627337,-0.002707687392820527,-0.0036613419530163254,0.04125552973086556,0.08913119618709853,-0.03580580142179216,-0.009915899607330407,-0.016835219961970196
SPX,0.04933063108660586,0.0007606309650478592,0.022707143210394548,0.10756268314343431,-0.05347584069656751,-0.020446122730912144,0.03091204587406092,0.04142042558121633,0.03654791428578672,0.07556617084096022,,-0.028021069306006806,0.1555876430297231,-0.04391452286647078,0.0035894874996516154,0.007466844627982049
MFGE8,0.0424007772396578,-0.031518933890149696,-0.045002214971914,0.021163771608477402,0.0816785005729084,0.06862279333953104,0.0004989767633534637,0.011040667668524913,0.08465924832984323,-0.03889251752357939,0.0847176464068113,-0.05459655187000702,0.05791409886154838,0.07212959817797451,0.08825962164146173,0.05593254689013827
TGFA,-0.034290002055037544,-0.0405896285660941,0.013916917465873072,-0.018185860379962015,0.14322903790996336,0.008655995597276148,0.03856520318988869,0.035564858281353195,-0.0993378938304129,-0.021591328110687362,-0.02235616945978762,0.03748764947749185,0.04632414982668406,0.05911376093146467,0.048020876954200216,0.015323280893508083
SLIT2,0.0026659851247930657,0.004832673056160185,0.016690074621055716,0.010250173165746338,0.04553591974071547,-0.028677026024179497,0.013477395850146756,-0.0213890402978411,0.11562897365348433,0.05310966163535793,-0.03590751112553742,-0.011226995088622823,0.04842671105526836,-0.015115393878212292,0.011083850219460204,-0.0058579135165168555
PLTP,0.02276285156094753,-0.012987266840378731,-0.025761082866841593,0.03117217868622086,0.03318633087942562,0.09560157543387317,0.0007421219710063543,-0.07185128968937383,-0.13041524846709718,-0.011777481787826278,0.016575598676107462,0.0162956982760319,0.004282515741466172,0.08191216523983233,0.04044089134799362,-0.030283156416156906
APOD,0.09361720443914351,0.0002846560880487991,0.06523271066170926,0.054039213195854655,-0.03799335871053877,0.041016691281837284,0.003936272268263805,0.0022123242841293822,-0.17025517380436994,0.01631950321692064,0.062335723232567274,0.09903025830429187,0.16409891596612908,-0.019060690064471305,-0.01729369827402803,0.10037037387909267
B2M,-0.016083518771194967,-0.09492452007040593,0.047740065585211724,-0.061770066924282226,0.09112608873614904,0.14247058930949683,0.016065025636752762,-0.02265274318788029,-0.15547762137405943,-0.09843403388345538,0.04298535297529349,-0.03672894578505427,0.10253321580545217,0.09665029200333036,0.024149818801623427,0.0478141490296745
OMG,0.11591494666565794,0.009584217034871055,0.047257727927944096,-0.008287126412996724,-0.01643362547748543,-0.035585807496473346,0.01645159253793645,0.05322983142701824,-0.027881353463762082,0.08153827216105697,-0.03535402748318269,0.05469528908061349,0.15397212026176754,-0.003217271253398887,0.06721445386099474,0.03949789158697808
CXCL3,-0.02779666646723241,0.03834446086814403,-0.021009295969750236,-0.012581409247157786,,-0.02256596557403785,-0.00894502026892476,-0.010629118756219783,-0.03551862344750255,-0.012928287486120078,,-0.05481364028725068,-0.03277619631952967,0.02494614867884812,0.07652514098791814,0.05929344921997259
CXCL10,-0.025576364768888974,0.07399103946563769,0.031124692672146903,0.0690660046199461,-0.026998140091434572,0.10817163719462987,0.020149980476104112,0.05540800313118299,-0.03454424649180062,0.1584599747388688,0.05017623826076678,-0.028698697506030622,0.028885606371771823,-0.028392497311015837,0.09959129379880319,-0.05156596093132144
RSPO3,0.06586768866835332,,0.049706364063903836,0.10439740729119291,-0.012788229931563668,-0.02822228569455645,0.0291204668458205,-0.0016013096351977266,0.0814730219482242,-0.013509811254661908,,0.09533706094893857,0.06731369529017175,-0.025682621867999335,-0.01984374587124271,0.07557652465565264
CORT,0.04522035733650043,0.025319217913775668,0.032229028875928926,0.05866366091030083,-0.011596778869749663,-0.04087427823479856,-0.0003123168315686106,0.1101577771294579,-0.00020417582605345024,0.014631616380961077,,0.01133721624812248,0.043862928059899026,-0.023557348356930387,,
NCAN,0.05593938787172622,0.05125811934581085,0.04595398101589772,0.044364735462803,0.07112582557528706,0.01721289447198152,0.055915373243506206,0.03450561219119944,0.15969441140296536,-0.06573913292053614,0.06628634030017604,0.05022777659364664,0.18108764538440544,-0.0605078232173666,-0.002111143524398785,0.0024512109771781337
PRG4,-0.016737068725569116,,-0.009591727070612843,0.05167079802547516,,-0.024448167036296646,-0.024472392476902482,,,-0.015795202610882856,,-0.01548217689862508,-0.013957773668317854,0.009012046094169774,0.024985207119984858,0.001817607280690142
ZG16B,0.039315019506931025,-0.017346496733585976,-0.01113237233118339,,,-0.026395725117677543,0.07091766204182473,,,,,,,,-0.024743015519866587,-0.01899232327464441
TGM2,0.03320684014947598,0.009204513531271372,0.045627896826655155,-0.02310402145592373,-0.007228678642100346,0.04313182401128509,-0.02632377716105166,0.0030252970503373664,0.060185532038854406,0.09223706861705894,0.058988432058749006,-0.08747726096859612,-0.05734387396475004,0.012523997331370409,-0.027565756152712645,0.045185834237911345
VEGFC,0.020520897616108962,-0.007284453977143542,0.05261220340851713,0.003817352960583734,0.05379658572794916,-0.008515156745182564,0.045830409103406744,0.004226572309398732,0.0940342291234012,-0.01611963385902326,0.025705660566850523,-0.03576657299080855,0.017490010110443283,0.05207479522056175,-0.036968648135836724,0.04640055655197482
WNT6,-0.031028577298311148,0.12238381131976522,-0.013266593596906929,-0.01835574194866077,0.18331256562894788,-0.007108809447831049,-0.010124852205403793,,,-0.014068402440190968,,0.005501753999982846,0.07796270337363392,-0.027577032761714266,0.08647389182116334,-0.01962476805085826
NRG4,-0.017712302816508877,,-0.011673570626865295,-0.0005575749497304674,0.0493825496110075,-0.030451742992922845,-0.003314140577572017,-0.021480649060837444,0.023305284142542137,0.035410704180206545,-0.03205840207588507,,,-0.027439117731740306,-0.01984374809525318,-0.011969562281347754
PMCH,-0.020414382200020745,,-0.016174869383914818,,,,0.00990217199001252,,,,,-0.028248548752904196,0.10879634594329342,-0.015798311093577922,-0.013032575793775638,0.02127134986817821
COL9A1,0.02310918165140073,0.05294331063096172,-0.012192192515727146,0.05811281969187108,0.1899529075930327,-0.019281464159816002,-0.03506356720201791,-0.021046966492004673,0.033807299337395576,-0.005191235091574889,0.02452636533109185,0.08674459646114067,0.12655327169110653,0.039544952891058485,0.1093740716179165,0.025806193642410102
GDF11,0.023768152353495425,0.009122596772152087,0.001297050181824052,0.013148636978903953,0.15747405525846753,0.06840413097417371,0.0615579418018789,0.050194235736071374,0.02008904329633103,-0.052729627967292365,-0.05828007858409776,0.04146181608992388,-0.03455280192875963,-0.0110353400672434,0.05934415638881524,0.053958507473388775
RAET1E,,,,,,,,,,,,,,,-0.021768450666859285,
IL24,,,,,,,,,,,,-0.02106143724685483,-0.027468233842579813,,,-0.003356756037297921
SORBS1,-0.03539923089697791,0.003741828330395522,0.024449874219446423,0.01818556418412928,-0.009882672607728396,0.011874024377178704,0.006391558242436116,0.018532176900421637,-0.05534311480281238,0.015400708012574498,0.012513771207619434,-0.06105666276490904,0.10189360470371059,0.038462704632885966,-0.013897739070711021,-0.001490260173276949
DLL1,0.05598821324615432,0.009189222800175686,0.006734161660831484,0.0783376724891962,0.06586093807230917,0.05969933999210268,0.021458670724154368,-0.03121995227878556,0.03787262168900924,-0.039599034542537916,0.0030268165620511074,0.009596015344790893,0.12321289489863284,0.01136880499099566,0.0022902532289968904,-0.046527914998710916
TLN1,0.01459449848641584,-0.0012668240290858361,0.016646396272434544,-0.02420826840534154,0.0874239282576723,0.08968536634040503,0.016546027441462764,-0.009753282364767326,-0.12072232058409904,-0.05447216601669111,0.086412565543215,-0.04683130868954283,-0.01231604433439365,0.06789313206193966,0.021692115128115502,0.09750720230060371
COL2A1,0.011162479697587031,,,0.034505414323305804,-0.021948117193999948,-0.022565973253486027,,,,-0.01312486601482909,,-0.04604306281685628,-0.0005633319706946591,0.002151976483351164,-0.028879357243568597,0.04969938319889238
SHH,,,-0.00996737925430008,-0.023517290272730394,0.05284268369594757,-0.017739596886378623,0.003055789019903954,-0.011407978617499056,,0.014368680535079776,,-0.02251774910297587,0.04364538237283484,0.0006458077415800408,-0.017815425252441536,-0.001562066009417465
PON2,0.041424886595653965,-0.009867070837313276,0.09899713474368556,0.02406984256688465,-0.016243372874901057,0.06806928197490737,0.014379198131719928,0.0014040506783068115,-0.046155240583645736,-0.05761272996700626,0.032129953260887356,-0.03448589768512401,0.12920204896501034,-0.0003697263900319901,0.0697265028177545,-0.04398124000040447
ICAM5,-0.04485561403641805,0.011440963265903041,0.0030733890307658445,0.044180749913194324,-0.051208899313359035,-0.03534573401392272,0.02439215986520701,-0.02761147445905872,0.18984686533205594,0.07384513563098032,,-0.00453186157394766,0.021866860763900167,-0.049361176058329376,-0.023031960446353056,0.031790654425399155
HPX,0.03842940577469043,,-0.024251989713016234,0.07018896968276682,0.015917551504069514,0.1796264701536263,-0.014798341377372461,-0.009935719071724239,,-0.03183929425407067,0.08699917017037838,-0.010277901150459266,0.08154007298579848,-0.04373044499129856,0.023932046351208783,-0.026132115674131626
