,UKF251,UKF259,UKF275,UKF334,ZH916T1
IGFL3,,,,,-0.022718368266628017
BMP1,-0.012074653300196265,-0.02354966159647355,-0.016969207342110052,0.00747259387951061,0.022446035180856173
NDP,0.0326716886182314,-0.05897444842188844,0.017326619456673367,0.0026878912945707536,0.0248524702084954
TNFSF18,-0.027397729253437288,,-0.01300799886805789,,-0.0156440228359452
IL36G,,,,0.07489391976399613,
RTN4,0.0037466480564002447,-0.005143834988141677,-0.021994170516588397,-0.07125896844997429,0.031057006329783296
HEBP1,0.013718933430037751,-0.03138766652825147,-0.03108063359754741,-0.016093402725763234,-0.004042398002193912
WNT7B,-0.017018620116697615,0.0881361140910727,0.04048870561442868,-0.020373998904747437,0.05485248121147313
PTMA,0.06873675299039815,0.0027242546190551897,-0.05900190315379768,0.10512048183792912,-0.034239856894971
FASLG,,,,,0.043712501526227555
CEACAM1,-0.013060767338491345,0.03444435632406827,0.047082788905113124,,0.06289673151063808
PDAP1,0.04111519746993878,0.02003950049761999,0.0714317876411837,-0.00816881502704076,0.005285896983114187
QDPR,-0.07888678028355416,-0.025246004501930402,-0.04606171946622186,-0.06157678033949749,0.0812461013605078
POMC,-0.02320689981175162,0.012593382877323188,-0.015093453238174407,-0.005897821997368896,-0.02253748551466795
CCL17,,0.10753002259200019,0.052215798031258885,-0.016933826150405243,0.1245385131673958
VEGFD,-0.018706928838916743,0.053303052170930225,-0.017284774684449226,-0.018148505982489297,
TNFSF13,,-0.014034519369530754,,,0.06119801957265723
WNT5A,0.00347274286505613,0.006305281511351794,0.04408641036452259,-0.01352197022173422,0.05649091162582045
CXCL8,0.019167921524487597,0.06782747075436497,0.008130729704875373,0.025545423320402282,-0.004485399084984018
GRN,-0.054176693465885446,-0.038340547848497684,0.007403158112620729,0.0381154257104948,0.06521400357179685
MIA,-0.01663663428098025,-0.016273682104242463,0.11681080613385925,-0.011388784526447355,-0.006435034080424745
COL4A4,-0.015506935169292028,-0.0049337100152263775,-0.01693784341721031,0.017406889323871695,0.03387862275446437
TAC1,0.04538018510815295,0.0285680331609931,-0.026267121857728587,-0.042728810131187185,0.04850194196308781
RARRES2,0.03206359271897938,0.034183415673360557,0.016987141850029683,0.07848036189502193,0.030075312582059203
