,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ICOSLG,-0.019651354824396203,0.007079036377566783,-0.018017727201237312,0.06482815193927542,-0.005882910938147844,0.07795264858134576,-0.02803880702411677,-0.046295532776600895,0.00981689927638235,0.04180268654055237,0.005189762961749581,-0.018122977679211564,0.060105243098085535,0.037724827363272956
GNAS,-0.026273586998734492,0.043693483940255476,0.03496460059638671,-0.08254618340223478,0.04575086489092627,-0.009214591349196456,0.11324673432207732,-0.06013840983014453,-0.06317908066528137,0.09224531055524789,0.06962722925707317,0.005040269940089836,0.045470586907850295,-0.012350142114695234
C4B,,-0.020115020432472132,,,0.033625141434818255,,,-0.024278606948933003,0.08122178979905036,,0.046337864275130064,0.0046120057196084065,0.0825879397497082,
COL2A1,0.03915357292226667,,0.015553181529426273,0.060099652018255886,,,,0.03597434883309196,,,,-0.001018094367032353,-0.021622003708696415,-0.02741133110178515
GSTM2,-0.02560605810312613,0.011195598653751368,-0.024112302572175313,0.03709721970746689,-0.04604745869017658,-0.015720516501390395,-0.05746950192952659,-0.04669332371089067,0.04947966017795057,-0.05002851767605034,0.026299018947416975,0.02666076443580606,-0.026729284328876984,0.04363959374125158
NLGN1,-0.017539636955783523,-7.27546577841459e-05,0.07943087055893878,0.049545969669285025,0.006547951781561854,0.01524973956259868,0.01725282793438926,-0.02543775507945175,0.001550287404868054,0.04403843148791905,0.03649272400976857,-0.018255743809941126,0.021264264888786483,-0.024225967227013756
SCGB3A2,-0.011276356087119533,,,,,,,-0.0383303894288358,,,,-0.023947020801162674,-0.024367036391950384,-0.023234805252170886
LEFTY2,-0.029121712839543748,-0.02698322121003754,-0.008246942778861704,0.05305823956905209,0.01515736007616693,-0.01469845646477188,-0.035124356718488695,-0.0027574574651089475,0.06591663648113937,0.05495855919105744,0.022547012094684727,-0.02417862880297181,-0.003981015392808971,0.0558476657874985
ACE,0.024761566696080078,-0.01607239897509573,0.036076384381952896,0.05137191948683507,0.013300476520359428,-0.01973215097138024,-0.05332794332916038,-0.046833170631559215,0.09199240655116081,0.0963775065051831,0.0782238224454723,-0.06730596254454518,0.02746392321045838,0.058145775389863
RPH3A,0.012035496318587571,0.007235961760051374,0.002296488792770409,0.0032956300743336225,0.013765186456743633,0.023068734797387646,0.044424890276674366,0.0376104608436378,0.09690887509556269,0.005011207948662539,0.0031597012275161,-0.07377788541507402,0.027390734228042633,0.07652241607740165
NCAM1,0.000625282404397063,-0.052275952121831185,0.05449535531359012,-0.057017722666310666,-0.04146961403356819,5.6653468526952215e-05,-0.025428609808824998,0.03511649325885463,0.03222229059120235,-0.06919437564772461,-0.033327742196346176,0.01977219853028561,0.03415055072483457,0.10294062016679152
EFNB2,0.012897962062626065,-0.06624949466563511,-0.03217703074797623,0.013294246047101783,0.07870166006329936,-0.04464121384964479,0.10255535927181009,0.04117569632639463,-0.01365168540164954,0.04817957070337935,0.06519527006074374,0.09437959389350187,-0.02072587856757864,-0.08656620776443226
ICAM5,0.05001921423348111,-0.019907205644825426,0.025049949971049305,-0.05115512240162363,-0.011557400798873938,0.06020489811535426,0.08122009825837935,0.0720889958348537,,,,-0.040056007876931685,0.05919540134845104,0.026897414791268306
CCL5,0.03572079638586591,-0.02384113084770791,0.028121600276133196,0.025390446140859453,0.01593540309173914,-0.04132282867989076,0.009212141725739588,-0.02052141940824755,-0.059453427655159014,-0.016894746569917796,0.0587594489384446,-0.010675398133278382,0.014633920292584358,0.023360338876735425
PSPN,0.048863087213679574,-0.016245094859109403,-0.0029918158535754726,0.013706832751974587,0.034163556363527706,-0.020983597846102816,-0.0056945986026588746,-0.01071872892079769,-0.0072081232238624384,0.13287385904744778,-0.014825805705405292,0.025711650806967135,0.031031975906175235,0.012294548959749128
PENK,0.03008446157008575,-0.002777184610722432,0.026346956372179403,-0.08082156535270722,-0.05748212158307567,-0.040151556399437544,-0.023694706520252823,-0.02371453493983668,,,0.08495816463323598,-0.019238772469257207,-0.01834907336260046,0.08216885267175028
EGF,-0.018530312345942827,-0.043750760599158965,0.020552874187956635,0.09657181990250348,0.021461304572628827,0.03996676380087117,-0.05049794939886121,-0.0010766740395762985,0.06161537916902828,-0.03250745714500387,-0.044072031323691974,-0.018667412051559272,0.056760885184995086,0.03955214939802826
SERPINC1,,,,,0.06397858819481267,,,,,,,-0.014464081552185263,,
UTS2B,-0.017307042864040997,-0.014959134673441982,0.02967098235651601,,0.12634784793525414,-0.02403002907429907,,,,,,,0.04298065272475992,
F10,,,0.04393299207759835,0.057873403253711854,0.07276027115609342,0.052626357056484545,-0.025592845826983894,,,,-0.029529694475287183,-0.026292634655385762,0.15197230307974788,-0.02906823714216223
FN1,-0.02608453232628398,-0.030257623466689025,0.08319298910432614,0.11078940910335268,0.015768784134639495,-0.03379163233181149,0.008750830899929564,-0.09531989255128648,0.09393495694626716,0.03574213338938634,0.07631512081158927,-0.016031041037551774,-0.05371281629259313,-0.05731497681061871
FGF2,0.026181727293112328,0.013590998803031024,0.03020443315133043,0.0612381131089973,-0.001912840238177573,0.036561754921136634,-0.02416476158546546,-0.044664667309000365,0.004712126157575126,0.060880326714383357,0.05012687839218701,-0.005370832484030054,-0.05592431735921632,-0.07212002623221862
GDF9,0.026071226968008898,-0.012969048534330075,0.011198679477946694,0.03686711840008432,0.009402387555309779,-0.023330299858774457,,-0.0047732672356828165,0.011559755363752732,0.05699217919384011,-0.011301737642038952,0.04336097231836942,0.05691597085578277,-0.03932340803262275
CSF1,-0.027632656985608933,-0.023321453757850164,-0.009029323935635117,0.03896012913698545,0.011217413010617948,0.009495058631499558,-0.04558602191690025,-0.016501442866892414,-0.06194635822477791,-0.024433983168971968,-0.02125634759604793,-0.007146414645538845,0.04024319309781939,-0.003963638835907757
GZMB,-0.007814400546290375,-0.014546754617589787,0.04627718718162586,,0.00789815086090551,-0.0005258853408327509,0.019340840809656198,,,,,0.022244207575365358,-0.027892492613337642,0.05944371019215824
WNT11,-0.01955273533222742,-0.02021821578423645,,0.012144078356789646,,-0.022560680107734727,,,,,,-0.03185007090267979,-0.019717144153687503,0.05743653546114298
GDNF,0.0024304765308969683,-0.014685422731473878,0.018591483988068723,,,,,0.08126417195562263,,0.07600774375723199,,-0.021258105545287353,,
FASLG,,,,,,,,,,,,,-0.014640296032217488,
SHBG,0.11550787537209914,-0.023936243886941395,0.007703111070594298,0.11884743348092225,-0.023777724052606,0.051701766066818144,-0.034088322154928276,0.0085110623843063,-0.0015946562973879574,0.07945466892672601,0.012248887374693927,-0.003273472072710307,0.025905182435076633,-0.03985824573439356
EFNA5,-0.04523000583139744,-0.028472296929326575,0.0048304072442508705,-0.046655644463777284,0.004013461088324761,0.01575734979334778,0.0758565126411891,0.043902224108404386,-0.04316543239543618,-0.02348265623603675,0.01593594397956487,-0.046575274641797795,0.049781113763235546,0.09449530936730961
THBS1,0.00016032281257287692,-0.026838127286465122,0.03283292631023515,0.010396227198433843,0.011588367727390983,-0.020066845203400952,-0.04562710246526122,-0.01716338185033818,-0.057267384087224316,0.056953559103657174,-0.03734087731191961,-0.0076771703716665435,-0.10853563867366116,-0.09542601813809629
PODXL,-0.011081866509632256,0.024750387622718008,0.004553940205203484,0.10021118068908835,0.05868707033403951,0.0035245395878057296,0.028479332669515325,0.0313797977714982,0.05585921469014154,0.08032849476056622,0.06874421712379891,-0.015361530696677598,0.00026902535008613564,-0.08320380644433199
LCN2,,-0.01770974406332369,,,,,,,,,,,,
C5,-0.018968276179315895,0.021052978563993453,0.05895185314887144,0.033925494000241696,-0.04710667287458523,0.06348201691653652,-0.03108782702226144,-0.0021709693190710214,0.04089351754219736,0.04454955961283003,0.01068245338287277,0.018759999431308412,0.0184628008998505,-0.025415951965276608
DLK1,,-0.0013334277224789654,0.008272099397478356,,0.008154455139060877,,,,-0.05270017656493113,,,,,0.050070203327006096
CXCL5,0.08951100858921257,0.03852844296270871,0.07981144890638417,0.07392111831399349,0.019106492535273203,-0.022669537067644893,0.006552164023084787,,0.10073547064829946,,-0.01899895248855571,-0.03321473959261399,-0.045927793825584436,0.009756840362469406
BCAN,0.08432631276761107,-0.01575018122945682,0.022298592832255784,0.12313412582910747,-0.06509531239983338,-0.01670831897422715,0.08940703695097635,-0.12113203448449802,0.04531715909456889,0.08003441243451025,0.0514591649817631,0.009559798882130412,0.12364411558999855,-0.0018935933256221382
RELN,0.08504290507268276,-0.00805218258789441,-0.022340032608528366,-0.058520751789643534,0.019170542996029386,-0.014383595404282419,-0.003963280768907975,0.008983794203358889,,,-0.050059507364578454,-0.01535540089209199,,0.05222007503008943
COL4A3,0.024487558660915003,-0.024534046589053095,,,-0.013962463614455361,-0.016102883583936783,,-0.009347137326802877,,,-0.0035795062339266112,0.016129501868302136,-0.02699511623387502,-0.008037464420656818
GNB3,0.0042555594939375834,-0.031191257154893643,0.035268636779988496,0.029877181404554427,-0.06111600371247153,-0.010011233198136491,0.08712575300340497,0.03665575413816727,0.06306383397465727,-0.010160699268741559,0.0023598959102544654,-0.008077033576850095,0.0029125424169577064,-0.00611592545523333
PYY,,,,,-0.004450612352132676,,,-0.0071145314404164545,,,,,0.07042062865726598,-0.021174112172758455
MSTN,-0.0021746015228441607,0.00011395566192629556,-0.017608405754703908,0.08846701164154747,-0.04257837149104,-0.048099423726793364,,-0.007116021504079669,0.005519093239294361,0.10998312529715246,0.02024333844542063,-0.023000766605700277,0.034730945759708906,0.0027833420560220957
COL18A1,0.0022605165501108273,-0.0603937949872158,-0.021789962144519982,0.060830321985475125,0.05973435506376993,-0.05448499190554848,-0.05849803012955238,-0.0012517146475577372,0.04814301022576925,0.05688460120024898,0.008521992047423238,-0.013441222291851301,-0.032917781912836404,-0.01743205510460396
FABP5,0.03909950422487712,0.05987590391221165,-0.04745744799698392,0.059295241881593595,0.026584036734427424,-0.013983486888557205,-0.05825440956151304,-0.09649616448784373,0.06528833843066924,-0.0031325543880988595,0.07346611406270336,0.0027806334971245896,-0.012989113063055523,-0.09521884559686261
TGFB3,-0.0512210858631161,-0.00822474239556332,0.08022191681282603,-0.004170666363023553,0.026251939409771677,-0.017651445881162332,-0.10363605337381473,-0.056126335771567934,-0.006885647492104266,-0.0024723772530516543,0.013992529804845614,-0.04854413033590465,-0.020739171439793053,0.014034804416625048
BSG,0.053980758916906166,0.03023033174685772,0.026515317872694216,0.025385148809096682,0.06358107624686435,0.03942157145141863,0.09835473291953097,-0.07937798720437522,-0.016933563711443566,0.0166636866077541,0.07535844616815116,0.02845761118479226,0.04201708992846249,-0.07357270053454261
TDGF1,,,-0.029606289823990054,,-0.020940431025878403,-0.019999101561470438,-0.04746878982911465,,,,,,,
BMP8A,,,,,,,,,,,,,0.029230934073980124,
S100A10,-0.012367512659267011,-0.01260238792454902,-0.012691242982285907,0.14578829728294407,0.05958191710671472,-0.053141176998802504,-0.06236167131853724,-0.07147292588422094,-0.06231959693562967,0.10065550636907021,-0.0691422938545293,0.04370872858343632,0.00311152372598993,-0.08445179140433942
PLAT,0.022095339449362192,0.01457551654420558,-0.026653990293909368,0.136966679820209,0.08131769469710548,-0.0471262849863389,0.054280120019010725,-0.08236945400269378,0.04563496780253706,0.10183782388492645,0.13137475513949567,0.08452765656399712,0.006114626877215864,-0.06392071717868666
SFTPD,0.02511801585803046,,-0.025294874038253812,,-0.008369229409279188,0.06306714438794546,,-0.02175551355651026,-0.014701642897753149,-0.04859165747713674,-0.05412653107800758,-0.007734468914547753,0.09505051751171946,0.0901514569867001
EPO,-0.021731388025383245,-0.018054782522378392,,,-0.019097897555575487,,,0.009030979125517776,,-0.03111586580049092,,-0.015181070101274896,-0.014857029574937702,
FGF7,,0.04740986427175268,0.02918497113648788,0.12322104633453526,0.024788818614508587,-0.021327674430523916,-0.045923539223953265,0.03419208652179655,0.005016852387364537,0.09186056887444909,-0.011833390420620265,0.04312112938825579,0.008129974282741535,0.02201395880408473
CGN,-0.001767956022811999,0.04113199763405162,0.03993582431163452,0.015301523894822316,0.02213432737895634,-0.016217207651425626,0.03521152747945576,-0.0268632518886853,0.0026640125331487186,0.060976085651401134,-0.017928826976674386,-0.04241244252221801,-0.041857572058856346,-0.02470762286923423
FGF13,-0.01163016446569197,0.018611532623707867,0.04119264962860034,-0.064924531011992,-0.08256006536494101,-0.0004542639220545864,0.049114378084812574,0.12730495250994062,,,-0.02493161602561107,-0.014443844235812872,-0.008926758880430957,0.09863696485515211
CXCL13,,,,,,,,,,,,-0.03339357862879679,,0.0024551880674517274
ACTR2,0.01031202908781889,-0.021773070625346103,0.010997207879063824,0.012074685378358745,0.034908997256458386,0.019776560542515715,0.012879538789361607,-0.01614219268272002,0.0035471370718083766,-0.0051948347720513,-0.007336932746664765,-0.02013915189716043,-0.040842539666579344,-0.01111898148065882
SLIT2,-0.018490481635011012,0.03333662162277321,0.03720701010738964,-0.014620795903560536,-0.0522433810054443,0.05116566123390595,-0.00043835618364685477,0.09560255441528043,-0.07653833645433998,-0.0033892919042450534,0.027971854114762124,0.07558131125546173,-0.054470656519820596,-0.05543670110425585
LAMA5,-0.03976132344660842,-0.006000424238810152,0.09754742911283676,0.09652676582229382,0.08806485982489341,0.010739095106597284,0.02632769333377413,-0.03473625168024778,-0.022205325215283678,0.07828474742223483,-0.0020306890913014373,0.021200792262794067,0.021326136900841685,-0.05387244225894006
TIMP1,-0.0035418245770344223,-0.04821793252525887,-0.010628455138144347,0.13262605088809984,0.07279384609121564,-0.06340458163659846,-0.03600470667190068,-0.10578811694785754,-0.018544238279966936,0.08584384810309065,0.12549091614054464,0.01573914849087318,-0.028224570180837055,-0.13620902944111762
PLTP,0.011001603218288022,-0.03682306460239985,-0.02267505394717141,0.13839976161539963,0.0009775731100174268,-0.0033592733407065297,-0.10885303079819776,0.0002919017865547579,0.00942285872563708,0.15301384485848135,0.06457512209578947,-0.04853358492936533,0.022870504291751047,-0.03548729336494167
TNFSF15,,0.007482253460794972,0.08203622846803411,,,,,,,0.016394981430172553,,-0.012712565051623378,0.056832336321987066,-0.029877167519255097
PRND,-0.016173103142506185,,,0.034795956397136944,,,,,,-0.01051554984735541,,,-0.019044295271405456,
NPW,,0.03513651762275102,-0.03550191169699911,,0.03119236834540023,,,0.020549009527989603,-0.017960429963828323,0.05110366474077109,0.0280161087904541,-0.00789403755679157,-0.02532124141132779,0.02266156377991457
SHANK1,-0.0019873270701178543,0.1342657923803696,-0.024543546027487515,-0.0297513070049403,-0.027136285893388627,-0.02367433779575655,-0.012808684710532455,-0.031667200992741174,,-0.03437588276133797,,-0.04442322430981346,0.05396166290770953,0.016276438113167487
PTHLH,-0.009407490495979692,-0.01616228190311113,0.03145488008219514,-0.056061225294682986,-0.026031869801784704,0.03498738916985295,0.02278540533225576,0.02033913165202488,0.12950866692920876,0.04369121863336372,0.0735783175656432,-0.049179278945443966,0.055160780239736786,-0.07799587944510983
SYK,0.021576084365604774,-0.00939198535328622,0.0253549729648361,0.04867182521039109,-0.004743128304737646,0.014465300517564028,-0.015551307522621662,-0.001310334401752723,0.03551953793293149,0.0570165048173683,-0.024594087384377274,-0.052140394448629716,0.039099879191120235,0.018581864981363935
FARP2,0.021330508891679836,0.03168825016458508,0.005179197704189623,0.11621057867247407,0.03379629457676416,0.010375667350837888,0.02033171482264499,-0.05817414846067548,-0.12490205191516643,0.024676530309399723,0.033958895659456055,-0.02224261706588285,-0.010600665470608317,0.03081286519143381
P4HB,-0.03627070304952003,0.0140421055113968,-0.06752395381213726,0.09032130870838492,0.06169235254190574,-0.027796883669750135,-0.03328535271052193,-0.08472796096263376,0.07898958866743921,0.0600663018699118,0.06425648201576183,0.05572900613892516,-0.014617960770198472,-0.11327480847573965
TAC3,0.0697570962365787,0.05834646990338416,-0.015112960653564154,-0.09146012277542415,0.01741817692380382,-0.0010481690725259007,0.056918722487755535,0.10931072758806977,,,,-0.025859591364229027,0.056682417915687136,-0.0702939607274725
C1QA,0.015344224260375076,-0.019168483173620264,-0.014242395138638288,0.11982432022579145,0.010997736305240254,0.016646721127083406,-0.052640041041141526,-0.08118613926679612,0.05163126645184925,0.0514999322839902,0.04457028225223201,-0.0796745305993881,-0.004000780667134194,0.016124501482275667
EDN3,0.02307168435329554,-0.022475694700207185,-0.023002997680518646,0.10005633304706357,-0.019740924692532347,0.01211481231044425,-0.03177896311901998,-0.01627560014003698,,-0.023843854387392793,-0.0513354329315691,-0.004649096004311219,-0.010825083984241455,-0.035206675945391876
AANAT,-0.022891597520294436,-0.012453786123052446,,0.02228616969284241,0.0109889315499183,-0.015891620712789795,-0.03302206092092806,0.007095189975883813,-0.0733790697661408,-0.02079425074393199,0.03546937127981217,,-0.015490038226245425,0.1318171436073388
GDF15,-0.0166486509356871,-0.013283452305648584,0.007602764138676678,0.011417729097018055,0.010432689951428407,,0.0001981075125406504,-0.016369290114001893,-0.07361743784469145,-0.005542788450447617,0.09791084595504773,0.06430027716503209,-0.0033000302047832765,-0.042636405642305385
LRPAP1,0.06591174862635844,-0.006419041982894523,0.04061965882858938,0.1329717044457289,-0.003908358159918651,0.025176473636257,0.06503094481405954,0.058719775682160254,0.10262810174415307,0.045363552784617324,0.04335663367944321,-0.0773466581693836,0.08406356861825921,0.042276022918287096
LAMA3,-0.02634750859281228,-0.021906474762533153,-0.028364747337599153,-0.06132665583651916,0.033002038973831846,0.008578130636280693,0.049739540925015105,-0.011286069833196546,,0.0475091735377529,-0.028188858847645135,-0.015698618855178984,0.0037533723234792218,0.13671704259484418
VCL,0.02241659848231988,-0.01857379478570443,0.04255168034724249,0.03046010405304906,0.05009014694864313,0.024562138763302772,0.04519130173462397,-0.045466472703352925,0.016959285589725218,0.007505245182215138,0.08045264535888795,-0.013437657186979417,-0.08853459838319809,-0.05084806033697847
COL5A2,-0.019167173744765495,-0.01580445021199476,-0.004413322027985871,0.09926507330826051,0.05646649478602921,-0.016123103535360568,-0.014007203062479623,-0.07069312842865448,0.03427628500827752,0.10712267331053449,0.0923725463744529,-0.02921039125729533,-0.0240545283982455,-0.050330269047435476
DKK1,0.08712917244924218,,0.05280792155569963,-0.015752652658653273,0.04324296619613296,0.009624707723989151,0.044144071016357075,,-2.9789444949057144e-05,-0.029669064650965114,-0.025312760827105055,-0.007560868203778562,-0.037544196667825644,-0.06816804467087059
COMP,,,,,,,,,,,0.1931525713086186,,-0.02266709641887952,
