,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,0.02908290285566302,0.02851051886338954,-0.0038603955961167757,-0.0593604053256527,-0.053702239422046605,-0.06441226554446557,-0.029786183086712954,0.07555254170779815,0.09918474329527184,-0.026378252929069087,-0.013079777646059925,0.027239429380779025,0.06449652264197425,0.0076012531969157915,-0.03948826846125374,-0.03636235282824817
XCL1,,,0.030180223064108527,-0.019310016216640934,,,0.005520136911809926,,-0.027380826713970727,,,,,,,-0.0361693214384162
CD58,0.03611016469578775,-0.062033249056732194,-0.04271318905877077,0.032714750922131365,0.03748964357669857,0.0750670641586838,-0.01476644979194195,0.02712611025387807,0.04005302130764356,0.1071169767757994,-0.010606155900953875,0.022535066033799896,0.0530254108370511,0.01806874142860055,0.008242643302902619,0.06840918604191126
TNFSF14,-0.017206094660914294,0.015484946150874595,-0.019193323828619144,-0.0074083927539649996,,-0.02718148278277111,-0.009087392149312815,-0.0014818686102619817,0.09182869774358243,,0.08650766840106516,-0.019204147448006477,-0.02885432865769208,-0.020266627402505254,-0.030737548724283466,-0.021367867767382753
CNTN4,0.010009951178161836,-0.0222387829235485,-0.023950729653977945,0.047006991871239065,-0.046415636245860696,-0.003640428237969787,-0.03565553228885811,-0.026843904482913888,-0.005630070714320675,-0.02626309800871624,,0.042851355961776416,-0.027051243735002003,0.0542467718290194,-0.029509327080175916,0.04817948774339817
NTF4,,,-0.01685786936635407,,,,,,,,,,,,,
INSL3,,,-0.012248528798047498,,,,-0.014841428418052504,,,,,0.11826269572837067,,-0.02026662544442272,-0.023745804024835556,
BTLA,,,0.010635511036351419,-0.020131334734362665,,,,0.0190028444709242,,,,,,,-0.02296100518616353,
MFNG,-0.034020243127494916,-0.04769884650731329,0.015116379110070575,-0.04760313516296857,0.03463961257428683,0.03365280384953333,0.008593785692503861,0.008244314641298442,0.01930214720970056,0.03177130849249655,0.09495851086429273,0.023286047978032468,0.02232133257732288,-0.015510931793907641,0.06888454245238027,-0.015300049787258246
ICAM1,-0.02402575809418481,0.07282940117185085,0.07346451467689322,-0.06929410424800145,0.04907143212965573,0.026030227882290927,0.0182065482651108,-0.03554553268803201,0.0026596378110342093,-0.008795833790597037,0.028488727398311372,0.05604840058208146,0.08937121046503774,-0.004125720495265857,0.011490493902569175,-0.060154932940221666
PROS1,0.010156888612064666,0.04883447373629041,-0.05330946263539265,-0.058724416489507665,0.022058829353817536,0.0295031264624097,0.04424653620461136,-0.011514189162874666,0.03995355828348339,0.02604794385254133,-0.01311541001352745,0.09381057173177354,0.10882467671010666,-0.01794239158981545,0.002977219129614975,-0.03542989304673426
CLCF1,-0.0062102419606875625,-0.02039352600341062,0.003164041055527069,-0.025377551364234772,-0.020357323475943424,0.026557153979393542,0.023647512996399365,0.025131339758026724,-0.004224855431527779,-0.034032750511181,0.06586715037938501,0.05646304547246236,0.02029565841937609,0.04134803390397454,0.03515666059453159,-0.09640940864870624
PSAP,-0.06302449205233301,-0.046966820379539816,0.03181754908920085,-0.05124270038051009,-0.05671111967697867,-0.08691467192241044,-0.027492500146042355,-0.025588567445659266,-0.04855789773919349,-0.009781237723399309,0.0586872158584891,0.08758572433847214,0.07188942356131892,0.01874567977539841,-0.07509936300483966,-0.0785183297724391
EFEMP1,-0.01656967647552847,-0.03370767294791041,0.009827169863096754,-0.050228249649107465,0.058288228247170455,0.018729049548323034,-0.017831528197299416,0.030247943463248186,0.045887728316816784,0.060417421128843116,-0.04525455782493469,0.08809890953635482,0.11860733613373792,-0.0018445397505001985,-0.02574583745194189,-0.15103156133528522
C1QTNF1,0.03946193647955995,-0.03455843399527467,-0.007577734601289449,-0.03126171414067909,0.011452184937078905,-0.043549182086354526,-0.003410262810228006,0.046032011027947566,-0.03593040098359167,0.01703991648563026,-0.0008826651297529596,0.01760275447876699,0.051694097027074906,-0.0018854019097144096,-0.06400038167543332,-0.10338620504438435
ALB,-0.022697308934779354,,-0.00787847765348228,0.01972355696126335,0.0493451705404667,-0.021881594322958334,-0.016202947158980803,0.020190034720889535,0.017457094816861748,-0.010044255912925355,-0.034991358690134616,0.02550388066188167,0.0061424222352387215,4.222140320013235e-05,-0.01130413434234295,0.00817025368341174
CCL13,,,,,,,,,,,,-0.014255833852181158,,-0.0055437530019997105,,
EFNA3,0.010602748585998937,0.03930548296330749,0.01935559572916376,-0.02860167464173805,0.004110057033513666,0.006332498952008745,-0.06258677577165891,-0.012564835875913732,0.06123530452236419,0.025499434750150866,0.008871009196302446,-0.020612941955336087,-0.01695819168951251,0.09037600129264874,-0.000927285124222224,0.05546143052390469
DRAXIN,-0.003492464508083287,0.013818767846847463,0.00019821548726043996,-0.034002820589927416,0.027889178993165935,0.07509410010570901,-0.01387961734833711,-0.03299003763259259,-0.028576188650928265,0.03696544802642958,-0.023015222287048876,0.006308946196943309,0.038463965174912365,-0.04657699450982444,0.04811563975588205,-0.018315620907275718
RAET1L,,,,,,,,-0.03951299451669707,,,,,,-0.024622060253344527,,
NPTX2,0.03153769235307142,-0.047439625856827275,-0.05678679752269716,0.023404045876334774,-0.075665142916482,-0.029422701968731358,-0.08358208592107727,0.025757052802023818,-0.048813632754003355,-0.02164221322717053,0.10238488330031409,-0.021494703542588717,0.01196311268627891,0.028681184903482836,0.021135583998024766,-0.106620115504838
FGF11,-0.016169289086358563,0.034252104447201344,0.045289140613426905,-0.015629606291055843,0.028729839550758883,0.021230678340182847,0.07556703943762726,0.032556440160780936,-0.04500310306764592,0.015360015996911927,-0.007514490897660448,0.03852626170750365,0.058591619150303594,0.04617121544965219,-0.02677543575709598,-0.04762818074234863
CD59,0.023397206439351587,-0.1291904104808735,-0.003328099277794127,0.03579636561041202,-0.03680735026237186,0.012023020677530126,0.030856035082877455,0.01342377002246541,0.041888649164403,0.0027898040748175795,0.058360409096229124,0.005130346332340141,0.03331978619095875,-0.0035916246174004813,-0.05905393976295491,-0.030249708594289024
COL9A2,-0.019218950928491994,-0.05061519366222946,-0.009801371616434589,-0.0026411397968621807,0.03864364282157092,-0.01913097135925328,-0.010439926263539734,-0.017587605206842622,-0.006806853775987928,0.03818484012232243,0.05695069158808217,-0.040726196835594454,0.052470809448965434,0.0536524654720113,0.012336449857085017,0.0653076525974559
DLL3,0.02942002655968457,-0.018158114706162916,0.011258823386196803,0.0382050491402417,0.05428055712479302,0.0728299212787529,0.020875018554441793,-0.0375100758444062,-0.007709351241857747,0.023532086947575675,0.04332851408146955,-0.02777300079402094,-0.05743380363577233,0.02299367128539516,0.022452719525828765,-0.01741215601090258
FGF5,,,,,,-0.017424190377944716,,,0.03575263789103746,,,,,,-0.009602142887188013,-0.034352772869551594
LIN7C,0.001950115174832613,0.0430659436694194,0.03510555673950616,-0.0027725473592105066,0.04166737396071519,0.06668447013968973,0.013592296674205044,0.03860585159702645,-0.04143075404654454,-0.0057594881815722235,-0.016892492476598603,-0.013824317201342619,-0.04490334963295333,-0.01269937594028655,0.00299327174639692,0.09644995190515684
GDF7,-0.014453062391117936,,-0.021854951343300885,,0.05536281674802514,0.021039934841237562,-0.01636878317476487,0.02713919025657794,0.019396900891865083,,,,-0.05215463240134485,-0.01647558353388386,-0.03387225361871274,-0.031067153791045275
PSPN,0.0668112922501434,0.039098469725163815,-0.027797645089675166,-0.042740270157568774,0.07408929333153141,-0.053027972622336404,0.048039919359664666,0.03479158374008851,0.02371987944449681,-0.015820082977677372,0.014477290111703406,0.008951878132930137,0.09043167661275102,0.003486664733472,0.025032668697875002,-0.01828795665096091
ANGPT1,0.01640147492286812,-0.022728567357362162,-0.05349148536497307,0.005390005194552085,-0.02511035427472293,0.011466251835782225,-0.050311129716340316,-0.05306600689369731,0.039745154703972115,-0.018111051783435854,-0.003032887279505663,-0.0080126202883754,0.013957466257097787,0.020882045672682113,0.04007617614843356,0.03542709152548727
PNOC,0.015358397083660174,-0.06273915205230053,-0.05020599962152971,0.08118744769370413,-0.046093314916336885,-0.03613601830882307,-0.054952923248079176,0.0010931659232175032,-0.03784871949070045,-0.02261187659572742,,,,-0.019532477195152026,-0.02450787416936225,0.02988525536026194
L1CAM,-0.0160343692503783,0.015518751754376635,-0.028128032141324758,0.0004606309890056837,-0.05785425783134246,0.014963326177956628,-0.04584147126626328,0.015448093128429586,-0.02036244051148284,0.0015809057376730605,-0.05307376955266,0.03269395338164629,-0.007559789675158416,0.049566104305244836,-0.029827253028543922,0.0011128493088798284
APOA1,0.012922291496976076,-0.02035734008331004,0.010537786443624544,-0.027773512936794295,0.06243091753922362,-0.03729040277816089,-0.019326121583420543,0.0320844977888746,-0.03176677875046206,-0.0134479785645487,0.06690703409614605,0.02795043636321133,0.06562128930132759,0.029570036742741394,-0.04033388679060895,0.006112304737210913
PSEN1,-0.04922364495512408,0.026954596167868692,-0.02044819642786744,0.04129522582578133,-0.010663180095465534,0.014454873417713706,0.034952404350224155,0.0966066976413118,-0.04975180902423019,-0.02230724859927754,0.0062451074561425055,0.012055674961262718,-0.10942928134949473,-0.023656247782906727,0.0073776927644875825,0.0026979108478220335
CALM2,0.06852869811043769,-0.04985597818746142,-0.008888458278600216,0.06371197627408852,-0.07842839768512402,-0.019146768118950976,-0.06885839657789758,-0.03214342738669505,-0.039864232131641274,-0.08441717113219235,0.020579407384595048,0.011515396994003928,0.010858921076798606,0.010861748996679575,0.021653405609901605,0.12096521756773126
CLEC2B,-0.01911967814359815,0.02436619343829419,0.06058086035320696,-0.06939560836461786,-0.014074474793638037,0.0034475355840543733,0.004221209146517534,0.022587775626383144,0.005331473834062996,-0.0066682947258746616,0.10862427243085436,0.041823917684774274,0.05594214311156517,-0.0024273880525748407,0.024349714819131587,-0.0012303704898171358
NTNG1,-0.02863375493333771,,0.0133571063875972,-0.0015379154055312305,0.0025494781226802227,0.05406963472985655,0.025005632706952986,-0.028747109848909935,-0.03255125814878757,-0.011774653298401043,-0.044474853792168006,-0.03097909005917313,0.0034987340580889966,-0.014065393769259398,0.09226683512788456,-0.04600559839565527
LRIG1,0.07352963999283525,-0.048197120486220706,-0.012966631160681873,-0.023026478614137456,0.03379223387036348,0.0015989031714112839,0.06377267913451826,-0.004759528859003168,-0.01603361537751426,0.02368969834999437,0.06786693928805931,-0.007291029159326217,0.05222246773146567,0.013988099810930393,0.03908320114183657,-0.029495281930313286
CPAMD8,,,-0.014487823990292038,-0.024517213877881142,-0.04167593393051787,-0.01576252508477586,-0.0164625707912376,-0.04324182998462526,-0.03333724658225433,-0.004973806999130058,,,0.010367491447791222,,-0.024881040599114727,0.0002851912096680627
GHRL,0.05504143944348993,,0.020508082631947536,0.022995202702580243,-0.02226908476783741,0.003355554362234672,-0.028864726795040416,-0.003817386309451276,0.07250570925736333,-0.01458502326913884,-0.07004720260534242,,-0.030142957358365485,-0.017821542347687163,-0.008077151686766364,0.0066230558529403955
NPY,-0.013323169035676995,-0.017887139804471795,-0.048433825101791554,-0.028332490283996297,-0.06579800984806838,-0.057226096293333056,-0.06463628906895116,0.05399502404939452,-0.010264185922351687,-0.06213014404067104,0.016717148715052817,-0.01814193499155189,-0.011098305095820124,0.0007307157652890993,0.013203795946829012,0.015302947555660903
MMP2,0.039186331568898995,-0.04130629491468736,-0.013364587227866513,-0.021874199915109287,0.11451796588360623,0.015784938130966833,-0.013552617348387419,-0.02059023147982555,-0.01904264988212344,0.08124539546903832,0.0047421524660949494,-0.09289299829111307,0.05627746055305072,0.07902115101085644,-0.006182874751820793,-0.021936528684963565
LHB,,,-0.012617800571276943,,,,,,,,,,,,,
PPY,,,0.029466296444895883,,,,-0.01203146097412383,,,,,0.052259177006421596,,0.06815875496582867,-0.012054746388692656,-0.03943450355176978
ALKAL2,-0.011600950562244729,,-0.012434483609366647,,-0.020799301999914005,-0.017872081761852614,-0.029021823450929546,0.024660951499709607,0.00916179869409097,-0.03753288858032397,0.009547009280299805,-0.05167017225927178,-0.019079143700365123,0.08161511560649805,-0.030500107866337257,-0.0592866768074522
CSF1,0.01998831273176854,-0.07390000099159914,0.02026259056642135,-0.02140163004316586,0.07090162870339291,-0.009542946957849156,0.06704147697159767,0.018912789068853145,0.029587592635647,0.08716152646766709,-0.05139907899113675,0.05273632987489871,0.0617903603493481,-0.03054104033135557,-0.0627885226870832,0.012201324090077787
SEMA4C,-0.008659183827825774,0.025372887253407393,-0.01833097052126532,-0.004529308169208962,0.06382273392220011,-0.016106101276986445,-0.021850884196103454,-0.05271420320419071,-0.01967237587965718,-0.018676750367505678,0.005660875387324273,0.011254842126554794,-0.004055035501591541,0.03044718598665037,0.033460104406032046,-0.019782239836439983
BMP8A,,,,,,,,,,,,,,,-0.021313137330067407,
ICAM2,-0.02278477924250482,0.016360858644751307,0.02215770696031714,0.020117687443776466,0.09927859651247141,0.045258483544130756,-0.03309280600179325,0.05801035929550002,-0.0409289514573947,0.028127689599930047,0.0266423079357712,-0.01996099069024847,0.02447388843164634,0.08534527031955988,0.022571498237831004,-0.014755602131798537
SYTL3,-0.015806630248521643,0.07328578645045812,0.006283046617152122,-0.05548193001153445,0.0367211730483947,-0.03287080172905724,-0.019346291183421144,-0.05226420111982237,9.855403028726179e-05,-0.03568045056094944,0.027263631034395813,0.09241484903887669,0.022729348551533902,-0.03300668076428163,0.054845908427260476,-0.015355920652294535
IL1A,-0.0231481226288427,-0.022178363708041406,-0.02127081882392027,-0.07506545671708593,0.018450073393487094,-0.033753850866839845,0.017277992958882753,0.09479685589144698,-0.006438910210495597,0.04009125829897862,0.002530084727622762,-0.023097757078168496,0.057688270852520734,0.0027316000755756476,-0.013893529011009173,-0.034905795860270386
HLA-G,,,-0.013326839096764796,,0.006418795594968906,,,,,,0.08164727706171475,0.06663497392555634,,0.05503815462626802,,
PGF,-0.017311163971380383,0.05389712806017719,0.009179747250404354,0.033545775233013726,0.06862089080861081,-0.006679165297023921,0.056910051673588334,0.04360493966140371,0.03339232648378748,0.050260195366400265,0.04098349344340343,0.004843094184238957,0.0542794467942895,-0.0024444299930815516,0.001389912901089402,-0.0390954251727435
LGALS8,-0.050331093785793146,-0.01439491139692256,-0.042183710738891045,-0.03331309232754041,-0.02517057161253042,0.012861043729047315,-0.005220615883637934,-0.024354906085889392,0.01961983961034823,0.028796809021657523,0.02206810185419129,0.03874344532516272,0.03165575215795853,0.013715041613890063,0.016445435815443783,-0.015325177279891826
DKK3,0.02353787707838829,-0.04144966739620915,-0.05073474787925792,0.045839636201177335,-0.08514914241756476,-0.017194857959444657,-0.07705373212304845,-0.05449201712632476,-0.022755019688099874,0.003200344122543749,0.012697951965254242,-0.005186654312993799,0.06558201188179666,-0.07005579396632398,0.06975613579848652,0.05778706676871009
COL16A1,0.03278671960067646,-0.010129704702346422,-0.08504131457469222,-0.02278762080201393,0.016500252136338545,-0.016889231869417157,-0.010676634819425263,0.04240189865853353,-0.04430879797840047,0.07299051819353124,0.03235147452149706,-0.006948506762463171,0.04726582678906529,0.000415320168361505,0.027886629280051117,0.03363686148509303
TPH1,,-0.026562873535146893,-0.024251405527726536,0.03694356464011011,-0.01712538280626709,0.0017494414942079836,0.07545111558415667,,,-0.013752910488115784,0.008851265396110084,-0.03454071337706212,0.08461580740033393,0.05524630626679542,0.04618931087713019,-0.0347319501998741
TNC,-0.05865978283156824,-0.03219036741316391,-0.019450412623740317,-0.06153785137301865,0.09063253113272009,0.05611712198368864,0.0501966767196839,0.0012107967679266904,-0.002404229950857828,0.026127685307697695,-0.02354411499517801,0.0374973972829213,0.10221107731087752,0.004853325454673449,-0.002660048124535445,-0.11088400141007088
TNFSF9,-0.002799951471211553,-0.02958113808872035,-0.021854952813392513,0.0552175647027551,-0.014543892762839072,-0.012200996860153093,0.049178961929519864,0.04620276769607217,0.04451834523739963,-0.023333472172729946,,0.017609519092653896,0.0067989496116605186,-0.025462128561680744,-0.007998895030432916,-0.055079013863967914
C4A,-0.011432216784131225,,-0.014959134759383933,,,,0.02491787468311206,,-0.02415962133260041,-0.012089330763358887,-0.04471175384695739,0.03973873347613984,0.05607396737599613,-0.016649345684165682,-0.028701396620542132,
CNTN2,-0.044653299275812956,-0.002343868033887785,-0.008554149097027846,0.07203405589148205,0.06347703470590968,0.023628142887417162,0.018480309423468292,0.05902185573978854,0.03106420086979515,-0.013292842228956088,0.006787793658145174,0.00889929860834397,-0.10266008266782711,-0.04554551722326933,-0.016884718101213128,0.03694216587853606
F7,,,,,-0.014873443835723787,-0.015762515923068997,,,,,,-0.01999685319281736,,-0.016475585127032528,,-0.00807040979071597
LUM,0.1199402563869767,0.004592704687343661,-0.012937910406348015,-0.045737701978027345,0.025965725946060888,-0.03196813207938548,0.0020599273236429007,0.02286355478588049,0.07860553717060771,0.082102720265821,0.02502958453121761,-0.03156323647443614,0.026852097706121035,0.0036126920011910076,-0.010188175775344237,-0.06368389862444175
BTC,0.09080587157024185,,0.020295216135424943,-0.012131381711774176,,,,0.03222111747421791,-0.029443971846302066,,,-0.014467020269730652,0.018100004274345913,-0.01594374172118321,0.0031543811010050224,-0.035524257271793064
APOC1,-0.05133238285387769,-0.06905938986247231,-0.04563622941949188,0.020817032459603164,0.09948781791451414,0.05041172855011738,0.04821861635186741,0.011849241014197116,0.03649829007511704,0.049797244122017026,-0.0734672384735858,0.01219888380090689,0.07710621765766718,0.04363767532156823,-0.06072163550112543,0.021375665677801265
PKM,0.05088152869921385,0.052918597915236516,-0.016467491510329352,-0.06510497328715727,-0.036905324928917044,-0.010114116295745141,0.05037539664438323,-0.030473837797353968,-0.031556001024859705,0.027047446350111623,-0.018837891273919535,0.08745488300683348,0.08433615246354051,-0.05475005745657749,-0.01579979340715962,-0.09778928200899657
TNF,-0.025384275485254654,,-0.004399620631251381,0.032685872211793,0.007899209940620816,0.06096003320041016,0.040091660816119284,0.018615840796469336,0.147891057678431,-0.016935515689956326,0.10301241835508433,-0.014041671035942643,,,-0.006006894996995098,-0.021192116857258317
GNAS,0.0007898707315552981,0.020348120415361604,-0.024340117554789056,0.07749567760899785,-0.057913091221128754,-0.025756618951799523,-0.04780999962223923,-0.04927360670848264,-0.04320834190956519,0.01539168466208016,-0.12551032092571288,-0.03594240958378817,0.11130706086122731,-0.05352945474384704,-0.03743518469068921,0.11856026870792677
BMP8B,0.024956957262465936,-0.020351547902751628,-0.01932048386733668,-0.030734405143391878,0.0757104978935666,0.08125268489300036,-0.03704401361072808,0.01711410279047511,0.0034187907387056645,0.044906243801715075,0.013114264257267546,0.03580459110980426,0.020724902143401145,-0.04263583709751859,0.016342145042713665,-0.005836147561417235
LIPH,,-0.01906151183792325,-0.01895126060376603,,,,-0.011499629905439823,,,,-0.03470071959458836,0.10556928698197164,,0.0021302284178924165,0.0316719915222222,0.04556185365966964
CCL28,,,,,-0.03198489649963795,,-0.01770753824715622,0.00295941747566708,-0.030010000779817986,0.049989675143437586,0.04000436842037824,,-0.030056447030576135,,0.05979467851581613,-0.015330250410698609
PTPN11,0.05520356393432686,-0.03143076905630605,-0.028864373575771467,-0.054898644470225424,0.05380294274319926,0.024522691374310332,0.009753212536570792,-0.01861007899245394,-0.019829283439872357,-0.030798549215841457,-0.0959754374392849,-0.030002414879657473,0.004252511698501346,0.013746694540370745,-0.0007342665302722903,0.043353176802861305
ADAM12,0.057851204690430834,-0.037906762317914365,0.03501505912373955,-0.012363215629913231,0.03370367427679298,-0.03687348143119525,0.047130974293911686,-0.019458193285589145,0.031792843803862825,0.09474570665181242,0.004121502935615079,-0.0383580720061554,0.12370611849033053,-0.012321487302919095,-0.017501012353197693,0.017879847680497878
EPO,,,0.05453538647994716,0.13467849134658771,,,-0.012031461499299475,,,0.1599900673375782,,-0.015482205333317615,,0.07691150643913675,0.028573123272316887,
EDN3,0.01720764449567308,-0.022484884377464466,-0.024051317620886394,-0.011906531203936949,-0.021332908287276343,-0.014225041749541324,0.041074523947408556,0.033974234413249274,-0.035953274116845235,-0.013894822097416768,,-0.002142944067067557,-0.012591357893551482,-0.023076500724680003,0.02193035024584103,0.0265351189930216
CCL22,0.008312703431049418,,,,,,-0.02422560828638546,,,,,-0.017522521842566002,-0.037309219469381275,-0.013831101217409544,0.20050017602704942,
CCL2,-0.03521647256936031,-0.035205198976579324,0.010749040857204548,-0.060731511295565574,0.041107969275590996,0.03675876558486076,0.0345065071395382,-0.019145831214561218,0.024021629812212134,0.009316680107983172,0.06241734855050697,0.003257034767763409,0.03789552949158769,0.08253573234417008,0.10076885047995048,-0.026740824866536332
DSCAM,-0.009940326045391959,-0.01192687008651262,0.03745925858434874,0.002575037271847447,0.06740677731859303,0.006344960724688686,-0.01718811206633525,-0.03355199615325212,-0.009907895615494924,0.005605556690205866,-0.011569767299415352,0.05650750434803872,-0.0029346972510711864,0.04693726595232726,0.06585932053408274,-0.03277376744094944
ANG,0.05707160470877466,0.08082240915221364,-0.006078627717146105,-0.036301128548031955,-0.03482551707996101,0.0955885071316945,0.011897376456675667,0.041605898970729895,0.052915376553467466,0.020479368675953867,0.04932433198781839,0.12613669503288064,-0.04322264039100632,-0.04079541821421453,0.024923451167836817,0.010677405137326124
FBLN2,-0.002029788259241007,-0.026137762582088678,-0.029295418664413028,-0.014652418380908569,-0.010176335877526007,0.008973267341208445,-0.010703885283197422,-0.013507027229795585,-0.021324912700337005,-0.022567248384072314,-0.01307008059245596,0.017252177739090355,0.07181600159171538,-0.017332272808692643,-0.008692762030867864,-0.052596427774026636
VTN,,-0.022238786649198067,-0.0248433220663427,-0.011460931682182249,-0.01712537720625147,0.04655986925999765,-0.019766340085196683,-0.02496461514201532,,-0.011427842279548316,0.002404833906835593,-0.01769722019502797,,0.015425190705918534,0.015054686489593464,-0.03435278479487215
VEGFA,0.013475420846955069,0.10689952908055328,0.011576971043175822,-0.0340444702900141,0.06273052222295286,0.041299801868305105,0.07176410367773052,0.006260893778896158,-0.04507057961892876,0.03193396281609179,-0.05425623370050541,0.0866133005896049,0.06517432463897306,-0.024416602163400768,0.012368751831392404,-0.08101346066407648
F10,0.08103433978874723,,,0.06486220836460442,0.007797337761122294,-0.02563018703606193,-0.013192237492473398,0.04420416686876992,-0.032968710966176915,,,,-0.03227950109675397,-0.027300015985552147,-0.031071343619208592,-0.009434432930660952
SERPINA1,-0.018143921281232375,0.020923662663244927,0.007145663369803839,-0.04209445213898699,0.011105313674481868,0.013606809093299043,-0.028332710505443646,0.05175595274166236,-0.007081283611812928,0.048800483287682515,-0.024445806367784303,0.017915751367600173,0.0490675944380674,0.026059012820881335,-0.046581442578799474,-0.07502921119793844
VWF,0.014870825983878755,-0.0433431518774605,0.02198275876288346,0.01838128731391273,0.019862983795044187,0.028994257323011776,0.04357075426246061,0.024053133331195395,0.018818332727152817,0.055915273931369885,0.09560274597168719,-0.04652872546415786,0.03835770330184953,-0.003974849169175011,-0.03849519697582177,0.01591784516946728
GDNF,,0.031060546156319754,-0.015714920994562512,,0.04366461026516411,,,,,-0.013752911436744552,,0.005369788955928505,,-0.02207259290730767,,
VASP,0.016913291959147467,-0.07572947997580497,-0.03036616210847474,-0.02753080222993452,0.09480788058716763,0.011414309574544028,0.053179751882219704,-0.0012771579175484549,-0.017005710061950563,0.03562901674566103,0.05065235909480787,0.028935184932483145,0.025386866099760715,-0.015033155481669199,0.03684231878552942,-0.0485850379092872
ADAM15,0.03755209168618282,-0.0026189398408934432,0.02070305484882667,-0.0741806972568982,0.05797182245171956,0.049873383416884874,-0.04848168669216213,-0.012514730391136444,0.053474768849784395,0.004506748079796831,-0.013001129648148558,-0.03765922839680886,-0.008448422934990412,0.015993078561023395,0.014708911210066013,-0.039408370035788114
WNT2,,-0.02887972767986611,,-0.0209221033693181,-0.02818140575504229,-0.040459970338339965,,-0.012069838637578918,-0.03398854282604585,-0.012870686066229351,0.028009660786707184,-0.01920413874490865,,0.15997094325269662,0.017591648629061655,0.0337213434501198
CALCB,-0.020909824407062003,0.059611297480630356,,-0.031450031616436565,-0.017358401835406746,-0.017424190188590368,,,0.02358603100053597,,,-0.0168071339341307,,-0.02462205539560606,,-0.017348252267556267
OLFM2,0.051046229235374135,0.006951631773402518,0.05093729813413129,0.002943907549164397,0.007991559334528263,0.029975529136517385,0.014596758569128409,0.03371573539572332,0.04076960531115927,-0.048894514823689554,-0.01635580333412138,-0.05836614040138663,0.03785936535183691,-0.032091134250774755,0.009828868459243613,-0.0184765205435308
MFAP2,0.00999883658971227,,0.14408509921957094,0.002518816042467151,0.10891863060786088,0.05569422359956977,0.007150441534485469,0.022159012141302257,-0.005567520677144144,0.1022782233884248,0.04692521802661938,-0.015483604576132593,0.038500052501129305,-0.01547141916226596,-0.011369892089487998,-0.08725816002956452
HLA-C,-0.0621818106143856,-0.12223570183470825,-0.003233641597029062,-0.035386803943807665,0.015162079756427645,0.06633634111359589,0.004573131389997352,0.031516508715006726,0.0325806362108233,0.08326404680985179,0.0856421424248726,0.08817154272505849,0.07729163347793096,0.03166265406030945,0.035870315426202636,-0.049638815538948
THBS1,-0.02367958513180404,0.04601872884663349,-0.02117210984114752,-0.09905707740302672,0.08583581761413737,0.028474459198924714,0.05905919004900889,0.05748382179245205,-0.009215134406998674,0.17966918844379962,0.010390481044894618,-0.015277129246569106,0.0413400569159619,0.009270379214770693,-0.03896142957230452,-0.11262629121596496
HSPA4,0.010300593447248842,0.01092087594667627,0.003841085143368054,0.024162489851531264,0.06570193317426934,0.003923320475564907,0.08854345317944554,-0.0013638999881804262,0.03471601087221167,0.025633343629713798,-0.010505411688022841,-0.025489100789221526,-0.03635563765265935,0.01638753214687974,0.04540173877720005,0.07078731996979797
LMAN1,-0.021050584477578536,0.013806214562086867,0.09591778343810803,-0.02632376758582924,0.07709622017214932,0.003934668602134097,0.051440759500807655,0.006791565402730005,0.024640889121728477,0.0019375091427628322,0.08674201597301319,0.03831624921211034,0.06741125004495797,0.02318342505740383,-0.05419785400971438,-0.10211182040936227
LYPD3,0.10745390331849261,-0.026137786445962968,-0.014165367643689258,-0.02603701950342095,0.04615139514299293,-0.027029859360998033,-0.016845013847870866,-0.025531710959623574,0.01198785223111996,,-0.0610820478546475,-0.03229226350682094,,0.03427710148730775,-0.036496925799844065,-0.03086478200184215
APOE,-0.025715392607114935,-0.0933359936355781,-0.03968053304256792,-0.05374814014983574,0.07599593896046707,0.036983969777292326,-0.01149804570514247,0.03147492580477657,0.034540399795034954,0.02692860355226586,-0.058880580825007814,-0.06012321298510647,0.03565030979974398,-0.011369101094108911,-0.050579675650135575,0.03340564742255272
SOSTDC1,,,,0.02384181540329471,-0.036263690135167906,-0.020568781186419593,-0.019824887045404114,0.050781999582311214,0.04592048809590656,-0.020912510180386368,,-0.004495650237117725,,-0.006169155680643268,0.02942135216928252,0.09629570695735327
ANXA1,-0.07970156133312575,0.046107668662574285,-0.010377919927321176,-0.025931702494219073,0.024594102734795512,0.029808050724016398,0.03237766178307294,0.07637103815061097,0.030134014503987012,0.06304300381343181,-0.0010578538355896223,0.07338789682363897,0.05414835655822417,0.01541669150463469,-0.09556958573638007,-0.009514185521718987
WNT2B,-0.018765541533602718,-0.026137791283242756,-0.023938477233174806,0.07351176374348943,-0.02058455104788873,0.015867046253454177,0.06269419538680887,0.043222987423051286,-0.06843681367480556,-0.022520327898271512,0.02044955430600856,0.005393868061817986,0.030019663764874856,0.012867509433382867,0.043174201942854394,-0.03497473415302435
AMH,-0.01788939068061837,0.05580738321125717,-0.019683385398755714,0.0017287889078244395,0.01597355119893598,0.008588063407731047,-0.017342742676141894,0.04405323796899408,,0.02484708259231271,,0.021621767670345186,0.05517195710910382,-0.00740013722309491,0.08560075638630782,-0.039600491246826255
