,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
ADA,0.008774425768316359,0.02673054652894918,0.0016043134571188822,0.07269310380867454,-0.017291437847600555,-0.017503092344383884,-0.016574101841879615,0.10708538676513227,-0.024465088105433862,-0.06012944279619092,0.008301860958929258,0.052564758385293384,0.00983949935157826,-0.04868693372332196
LAMC3,-0.012356254937640873,-0.04456642534305355,0.05873299995443563,0.048019318965201514,0.017456541818788036,0.015762858644600038,-0.05158878271328311,0.026876698334766802,0.04663059508300698,0.10111713437033297,0.11155708354047666,-0.002343235579784795,0.04682226596371784,-0.00038313690901825337
CCL7,-0.01861232330362358,-0.01984439340635347,-0.03291597355893787,,,,,,,,-0.033833834339568804,,,0.0001674880436012525
NGF,-0.01092351498644084,-0.01761324266659809,-0.024003380365209673,-0.023948172387683188,,,0.09277283723866081,0.0859529310997502,-0.08160954091657902,-0.0003510685387122363,-0.016403454689110454,0.06361558445696876,-0.017899508346074244,-0.010911396257576386
TNFSF15,,-0.022097702634823167,-0.02437087512522938,-0.0039237429049021185,,,,-0.01702675825524458,-0.050809126225166194,0.11992625624667237,0.03599949847676872,,-0.014126377686577573,-0.04944052534368744
HMGB1,0.03814810117568832,-0.005419411420030666,0.005428308690535214,0.02385544657144572,-0.035867913241256696,-0.028810686438079488,-0.03641814924247838,0.06894580661533749,-0.07527026185312963,-0.02099447256386289,0.012953800127951703,-0.011454482099184163,-0.008985965522297013,0.0015926316835743082
ITGB3BP,0.04824689489734146,0.046953233536135036,0.0005648379377440248,0.03311347560991392,0.0012709797135907275,0.04598858636594829,0.019561205454983226,0.07391574728680947,0.03613092090546522,0.08848649062348991,-0.012394228378669275,-0.00025813489423233817,-0.011823909578903728,-0.007894985899260586
AANAT,-0.0009285803734225931,0.02285553482238595,0.012968331529621015,,-0.015215702732650783,-0.012423088574866353,-0.018507104270962794,,,-0.02624536450312748,-0.02968181943720629,0.03146459517826885,,0.0692004282486481
RELN,0.040096906667022945,0.04527862013830829,0.013677411982974359,0.01145207882043719,0.036179566733072384,0.005816906953410718,-0.0017905233743793923,,-0.035395380198923215,,,,-0.017063133336950104,0.0015871660985192217
IL15,0.042960456928469976,-0.03561390229060561,-0.002831563678389477,-0.02069096155598726,0.034476516088215996,0.016799560767406834,0.017919179852853045,-0.04003646280543493,-0.05157736795062125,0.07170129893678495,0.03465451693465772,0.038391827668420794,0.021439458503213264,0.01386507700866546
UTS2,,,,,0.07467738045721883,,,,,,-0.025276241591562137,,,
BSG,0.048963615794229344,-0.0014965393358851217,-0.013109457016935718,0.01042648478919343,0.008350297926956678,0.06570276290189293,0.059446405314643805,-0.049834746300073444,0.002033776384858363,-0.007021440887768262,-0.03767616643624321,0.007397284648115076,0.018372488957094507,0.08061107811524897
ADAMTS3,-0.02614913485323621,0.05674118444309041,0.01959322985832314,0.03455297978583028,-0.003246469439763242,0.08565372285964126,-0.029718060767290933,0.0032414535631523182,,-0.008478257778172663,-0.013944991954039405,0.05556307734411924,-0.026018864748112346,0.0017700940610750275
CD34,0.02304865969657216,0.008673517903691606,0.019220956976158565,0.049994863624129866,0.039470604869950465,-0.023243261410724806,-0.018743699338855405,0.0655414057071582,0.009692423414476327,-0.02794847939624369,0.03754070799709407,0.06429208416036836,-0.017151554156461135,0.012674000977371399
CCL23,,,,,-0.017313054375922992,,,,,,,,,
PLAT,0.020094500952026438,0.009913121706867608,-0.05380278994310225,0.022881616570868932,-0.04305667036916301,-0.0038371706419683795,0.05039407918646045,-0.050470107649811136,-0.006155579416164308,0.03963770768674634,0.07902286597510423,0.05208134371611372,-0.052553127285172856,0.04500800617816444
NTF3,,,,,,-0.020053828543799584,,0.005983049640724726,,,0.039663830009508,0.12224277379343534,0.03315755037701353,
LTA,,0.021441025680740577,,,,,,,,,,,,
CKLF,-0.0022710710360675738,0.009272824617447552,0.032929574902421314,0.031544383581715324,0.0144970303485615,0.02478896129626927,-0.04023570039606932,0.03136351268179712,-0.06211635218709687,0.08577202976479358,0.01744298201437829,0.055919424748573414,0.07665897363599591,0.11909632920945054
APELA,,,,,,,,-0.03138791630641442,,,,,,
CD24,0.01408533124985792,0.013365598317712874,0.13004263549958694,0.06962646272551191,-0.04060414497124798,0.03255797190751222,-0.04048584613256235,0.05712964438913934,0.11866481182610665,0.05244752075917867,-0.006879806921147736,0.05471668365466886,0.0469937735066366,-0.037531579584170076
HSP90AA1,0.004747400834304078,0.0018399970676717316,-0.01100372584903651,-0.013652248885994117,0.01873404946667504,-0.043298805268965755,0.05338934841510602,-0.004367771010275164,-0.006440702325200196,-0.007697058779932288,-0.07720258096490684,-0.08896462681949326,0.039279147828350264,-0.04920034249275237
BMP4,-0.014400239929552723,0.023109509479980993,0.001382311142973668,0.04007133248846298,-0.046606216509220026,0.01657518157621173,-0.02951923289553795,0.029449334954405118,-0.045823795637154136,0.09557229659383562,0.11953627246227475,-0.0025980617868880808,-0.00829500099058609,-0.033295537057247235
SCGB3A1,0.01773322740945721,,0.1736842438314316,-0.012587838817023286,,-0.010478996719271327,-0.03257768269300369,-0.01424298105743769,-0.04844892237973991,,0.019050691611164173,0.004067616079311205,-0.029336028960933444,-0.035956823776037414
IGFBP4,0.0025735989792304067,-0.03784867209552312,-0.014800598198033484,0.031641485612741174,0.03356325969482004,-0.046149296409590077,-0.05200797137875587,0.0937592763878796,0.061457674213754775,0.03421412650483766,0.08634138216727463,-0.05201393039920783,0.012280114113099748,-0.0066951770843459504
RSPO4,,0.016777949893746053,0.021611866683832207,,,-0.010478995186481007,,,-0.0009560916977346877,,,,0.055374604356401305,0.06897467952590251
LEFTY2,-0.0804853495125835,0.04263511191328604,-0.04684825686933841,0.07908632449255552,0.04506442032809885,-0.011490346382903464,-0.0196853289622389,-0.01925198291561743,,0.07322282453585778,0.03348648078549976,0.010922688684922112,0.03133268652917603,-0.001526852428014433
PF4,0.12117406070664644,0.048795922278136325,,,,,,,,,,-0.01853612447312063,,-0.026943377084351343
ANGPTL2,0.03680568010000645,0.07226667781543179,0.0417774906160238,0.03148928750125594,-0.003422781784484807,-0.018430834686101846,-0.028382759093610932,-0.027185918025735077,0.05695688744679722,-0.03198883429154048,0.08341327549533407,0.048773162728662174,-0.04366462188300409,0.034575001476023395
LRIG2,0.032020226349578816,0.030990889874208397,-0.03453201977011169,0.0053862005677341625,0.012970788026228324,0.039664847664890854,-0.021223427387240878,-0.04968742251727818,0.0017323683264748534,0.027527218289826676,0.02685673393053703,0.04940544224438512,-0.0008292350195600472,-0.005662975506518558
ICOSLG,-0.02138651965098982,-0.04669116012083782,0.06423535993947257,0.08459077936011286,-0.004387373139206849,-0.019887175996448563,-0.01886389587260335,0.01635868655907709,0.00669412956201364,-0.009240391918784393,0.0020932931363552474,0.04283033725763806,-0.00838894598408862,0.001792110903919894
WIF1,-0.004988246308770565,,0.02914829263880186,-0.062226719044795854,0.0008956342006001121,-0.019719299314646478,-0.020273728189675173,,,,,,-0.018365642715377026,-0.04944052128634977
NPPC,0.03826439213731177,0.0372098926698422,-0.007509956082437678,0.032858855367051895,-0.03165632897382584,-0.014563238876528642,0.013882661644459964,,0.06506314941396218,-0.03142609174782699,0.009702912295501076,-0.035071590165032196,0.015962274531008916,-0.05655175654127483
LYZ,-0.03867209574491119,-0.022279819287240255,-0.019639226989914906,-0.01284324423630398,-0.013250967788932925,-0.011404703399521132,-0.046695297766801765,0.06995603198547158,0.023267621157748622,0.0867385411586983,0.03958357613187541,0.057730760605236915,-0.011385221722689359,0.03650557557223716
EREG,,,2.659882639426786e-05,,,,-0.02025045069383984,-0.022512189176814277,,,-0.019655533035156252,-0.044332065149497654,-0.024607137335994865,-0.015247392348948723
SPTAN1,0.05048124368189272,0.06292261184158693,0.013085667161187201,0.011428330415098338,0.024267969518483503,-0.016074062182027483,0.06349379022026494,-0.015915633628585602,0.025923890107033484,0.12383126273888546,0.004780668614643477,0.0803562748217505,0.028815285017423427,-0.056571269510224495
PTH2,,,,,,,,,,,,,0.016100149052135568,
LIPC,0.03678956453348056,0.08115564766474882,-0.017014079723743022,0.017514944562965554,0.020825700651565013,,0.02594490699074002,-0.028148600663667266,-0.07027248426255066,-0.03876698353769717,,,,-0.015614232494134255
COL8A1,-0.03420755178858219,-0.029237280416503208,-0.024599846866274627,-0.002371282553806237,-0.004991457932297112,0.019579849717485446,-0.08348069883353636,-0.10593744800740809,0.11670490592394074,0.05146747040161984,0.0888715116158994,0.030793407686411832,-0.002977633892427072,-0.009385374442763331
GSTM2,-0.0006663144938978375,-0.03822372228126043,-0.019437601112510177,0.026943309596222206,0.0010385824565364123,-0.021024680618061477,-0.03220859131587339,0.0574217925393406,-0.06334017575850868,-0.031747729103525184,-0.011005335416663757,0.011469581886150482,-0.0035245730231864086,-0.055838576736740725
SPX,-0.03822944444625557,-0.002206807098378487,0.07111700678416046,-0.04000386304742684,0.037085385610521056,0.011142322269836075,0.033497497537373126,,,0.03843284700746337,0.09357356406024642,-0.02301496779461956,-0.005525800571394531,0.004332310343860239
MFGE8,0.060237106500965476,-0.07283361716380918,0.021564669492992447,0.019589453511168912,0.001796214404297049,-0.0582765198992197,-0.00530948219058103,-0.028432631596227515,-0.010246241548503536,-0.021366576466935887,-0.012876342966455255,0.027743549011759815,0.015304254560121697,-0.0414049143997521
TGFA,0.037849886932588686,0.018626587206537405,0.029685458859454252,-0.001766822782467467,-0.0007657992341557056,0.027322763424974972,0.06254578107309257,-0.030339489414436073,0.031586490004174204,-0.06248868715826075,-0.033948904050468444,0.05464049765310507,0.1081993912330155,-0.004974708465637174
SLIT2,-0.01745034506254748,0.044368198438041614,0.03001489606080721,0.052300798350304344,0.00840793872567185,-0.009943919190450663,-0.062422279119556126,-0.027096950033149613,-0.010561975753369396,0.08637826587261724,-0.012729161485876878,0.0932028620072037,-0.005701753799432013,-0.04906150898432892
PLTP,-0.03488850446996746,-0.02530799949289793,-0.07167698297481294,0.05335552798516297,0.006638031757923582,0.08395404474313735,-0.05385707308807551,0.0027966043446284714,0.06274717924266653,0.06319855599420046,0.03566089781538226,0.027703806681906983,0.002424050092793867,0.024847869857161108
APOD,0.09166439862478344,0.05216948554477019,0.07412654687166544,-0.05426734495579098,-0.05544172688258995,-0.024670087537420154,-0.012130629070687893,0.1171317208025711,-0.027734300323108533,-0.12570537668440182,0.020255245289850596,0.0884993118558269,-0.006247286456653694,-0.014632537275567684
B2M,-0.021298047108226227,0.05102482195738494,-0.05081011490579256,0.004662316065886554,0.029275680605918945,0.007571943664304072,-0.06208767928019721,0.033866939989287685,-0.027789924449311176,0.031039764578211757,0.08622587756341732,0.0287697538159325,0.00893432147988797,0.014724287307697191
OMG,0.05965485840447801,0.05213473528559702,0.05145840531573854,-0.024605910354940825,-0.03437481173462495,0.04632267382791947,0.050021903278450026,-0.014257093096437808,0.011638529621151212,-0.029129850194313224,0.016967245093196415,0.10452445373676288,-0.01859889260984584,-0.019456344690776915
CXCL3,-0.03261146557898911,-0.05859344844565828,-0.03691666452602195,,-0.019977490338085564,-0.011210309834239863,-0.00889725477634716,0.06579615416615604,,,-0.10277255552025459,-0.026544377563363506,-0.02518961557468105,0.04602493299559814
CXCL10,-0.002237500091203981,0.037148383621685994,-0.0036632283800215357,0.06256263460784861,0.07123807939780476,0.04912254255157728,-0.05656812630181486,0.01978306386443506,0.006268969164838939,-0.008974759315166527,-0.03493777441677337,0.007437705719396352,-0.013411625041322057,0.019331782891067614
RSPO3,-0.0252824737969506,0.08213355013345548,0.010154020129183903,0.06647380933982557,-0.024984990690154914,-0.01604887846390408,0.169641061879763,,,,0.01253207271545881,0.034300984914099095,0.02599513587591983,0.025610989149729972
CORT,0.008790595702341928,-0.02520097236615799,-0.03546510135378555,0.02762161300543917,0.04388240783196286,-0.03683159604126316,-0.0009931539549195897,,,,-0.03857952484016568,0.02276983032254113,-0.00924138253484168,
NCAN,0.0556163945128788,0.012032070727341587,0.05026989131598132,0.02065603086806282,-0.02625553138190686,-0.020691882230939065,0.02171949362758027,,-0.05771652596018508,-0.00558672365089572,0.011588796716487777,0.08971405956318752,0.005668010196746851,0.012204627582150225
PRG4,0.032563753046870536,-0.019844396498807607,0.04913701341756126,,0.051174713402048246,,,,,,-0.0017490635952886436,-0.028621625953482305,0.032962326400817775,0.17930480765206214
ZG16B,-0.025809672283410228,0.002835964819422941,,,-0.023367949480160858,,,0.08148781425918601,,0.09413532362052336,,,,-0.022985463960631704
TGM2,-0.014846201067105057,-0.002041564814618069,-0.058319620255385965,0.002810781256969089,-0.035823936690872145,0.03191802157185163,-0.026645511027967746,0.01738036823487555,0.0036974071685001004,0.01556865799826331,-0.00886818057934856,-0.023525378769909348,-0.07001406189693779,0.015724090300723203
VEGFC,0.074746890085652,-0.00932437142634176,-0.020809857943923177,0.02278412250452953,0.0805924875667638,0.028933402300947722,0.02419750958163337,0.03227833374908816,0.16196953215580975,0.11249898816021973,0.02998078800201423,-0.03886474329417195,0.011082961731318904,0.03598452961058843
WNT6,-0.03003057218782912,0.01593505457649412,0.06356767907615497,-0.003680392667771981,-0.021283833364704213,,,-0.02839888301240077,,-0.027746435160410112,-0.004169067006350143,-0.03605039989401862,0.0592624799552641,-0.023750880408137144
NRG4,-0.017142603195435913,0.03735697780197102,0.02035472494866016,0.003024966952258154,0.033273363332850206,-0.05011870429477455,0.08053850219858584,,-0.035356212953312094,,,,0.0026242451804146215,-0.006785719682420033
PMCH,0.10232566258494306,-0.033464309295689866,,,,,,,,,0.12439218225205731,0.0644285383793323,0.009879931240096097,-0.045741631233899634
COL9A1,0.013548507462099483,-0.025224519076774084,0.014409870140828633,0.07432269189531998,0.001888762440224869,-0.022197796530231764,-0.01996972330867393,,0.056006560091667726,0.06665641041658528,0.043911361541663835,0.09059974115403377,-0.013102546361931769,0.0475672177802361
GDF11,0.03646747707981366,0.07026080870719115,0.024364545865638857,0.039097618969553945,-0.0303388883119498,-0.006302615945126052,0.029469736026227603,0.0124331740168939,0.057956637685424243,-0.0034834896546568246,0.007290745618593565,0.03432705981527419,-0.04883622224514222,0.02006310467354524
IL24,,,,,,,,-0.016015174192813935,,,-0.025640179080218397,-0.018240575392508913,,-0.039931179426969235
SORBS1,0.008042028711560026,0.030630345078753445,-0.026267455625701194,-0.029754338325448073,0.05684207336010276,-0.017954264214331994,0.039057993512224734,0.06388827759312397,0.038956814696398875,0.024790525298252215,0.08279894491471376,0.010423941902471203,-0.031175302553410653,0.0011483870351823027
DLL1,0.04163569592533844,0.042259911437840844,0.02080170703137425,0.05956488447403815,-0.02367243122333377,0.014404106928206754,-0.052902745765077044,-0.00666017551788869,-0.03224616191830882,0.07800459104168303,0.03823896458088534,0.04641059878490202,0.06914905543801012,-0.023807005506880786
TLN1,-0.021802771509033154,0.0007395460789333621,-0.03771200521999303,0.06512481707982258,-0.03467500331871399,0.0022648328954481206,-0.035430018426580806,0.04372093501793101,0.03680186481428999,0.04407546748732628,-0.022545766464630614,-0.05361462779279673,0.000803554571200488,-0.0033296344045596915
COL2A1,-0.0672052575845723,,0.02113555621534908,-0.022991993040831,0.01917664240962203,,,,,,0.09089389117806015,-0.03037403721714071,-0.03164416322957382,-0.03217971367744867
SHH,,0.00848826681234908,-0.03974814677730478,0.04984018027988309,-0.01570474014224725,-0.012031757083315381,,,,,-0.08525057071168836,-0.036129872387071556,0.008968281156794643,0.06968408688194701
PON2,0.03647438440439123,0.04697663390980746,0.022386682326888785,-0.05802671166264643,-0.033660724252639565,-0.02233297004336181,-0.014930733655611506,0.011430825075850908,-0.05737076602616395,0.09798384410073376,0.00601889184112236,0.04821478685528985,-0.024323274496645737,0.029395230460528485
ICAM5,-0.004420893187114091,-0.03214020563382201,0.04691895942681088,-0.04608893725197462,0.023822326511892596,-0.007616430957989777,-0.023475525672976224,-0.015160330137528013,,,0.005413487536473728,0.019134821631557435,0.016762122805457903,-0.003886123488905421
HPX,0.008637731817724283,0.047998035515330856,-0.05301408387843484,0.09984071365085742,0.03651796898475322,-0.010478995650962851,,-0.005135118233309445,-0.04599511564827943,0.01084516283333717,-0.01011505526105428,-0.005827299380802814,-0.004486663469842985,0.03257406555872528
SFRP2,-0.02474513095841273,0.03943931054863624,,-0.008510767224035994,-0.015943899683185134,-0.008298506986400256,-0.06660715896461718,-0.015805562299262662,,-0.03124500438361119,-0.00984656537070665,0.07580856121275321,-0.0176362107991408,-0.006863658263927344
CFC1,,,,0.026500489012490712,,,0.0803899439491176,,,,,,,-0.03160452799515556
CD70,-0.028895645362026913,-0.03991909579308887,,,,,,0.06319423155568618,-0.0383717562250329,,0.07820772088378627,0.014138780717295735,-0.007293803942588242,-0.06274586074411005
HP,0.10970263124789664,-0.02257077835809274,0.018987066596345456,,-0.022367437448547054,-0.03588105632920661,-0.02249984861465452,,0.04478828186938987,0.0786031774056787,0.006833351919918057,0.05441502320906819,0.050842198851210454,0.03899367184195105
CXCL2,0.045833838145493376,-0.02176786091862908,0.004121780776591942,0.01166792445144605,-0.061915272199033124,-0.014563237736764602,-0.03314743570919985,-0.011023652814252338,-0.007989005059911805,,0.0037555664359530537,0.00815142887668317,-0.011888830491916033,-0.0007025488938008849
NPPB,-0.024011696047015092,-0.06882007490444557,,,,,,,,,-0.061245282123980144,0.05224148521043633,-0.022450441812163782,
CCK,0.08249889171394036,0.001149738599635709,0.05072885540889176,0.0032526095053462593,0.001982699239300958,0.016570171436782785,0.04678506033090389,,,-0.017002261057894232,-0.001496285064978912,0.08088114170875577,0.0011936255272415185,-0.024564669459013075
SEMA6A,0.02816426403617799,0.06675206592844779,0.06218547587607857,0.019431911711061466,-0.029133999209980402,-0.013418751007507033,-0.0038937107444684364,-0.03554265832569811,-0.1100629375684313,0.022354996441564932,-0.02147484550013178,0.005839577314908842,0.0007661726946058381,0.03308949335280034
IRAK4,0.021808632810899422,0.01855796492638231,0.017091362390068046,0.033837395241508056,-0.05718223983518778,-0.015036308221786964,-0.05854300955853954,0.0555181986578518,-0.013243802761653899,0.05480744520584394,0.036853140471133,0.02414575603819959,0.0010402528526785885,0.03178261934881644
GSTP1,0.05109754404693583,-0.014540828545299082,0.02425213656355835,0.07633269906076834,-0.0130754745150561,-0.0026708008078805364,0.00563356385525362,-0.04814041834375649,0.06239305563462685,-0.024666711216716132,0.03280147992003435,0.04009094622413533,0.008956074441780933,0.071416668600518
VCAM1,-0.003238288697938954,0.03494798235904589,-0.06505400288274027,-0.00393147197075614,0.011606044235201736,-0.014230962511338966,-0.013600443347260542,0.0001610773732982482,-0.08449498578073388,0.08673850507400459,0.018410248577910935,0.05550088865545481,0.027356000389259047,-0.025949214642793476
NXPH3,-0.015827031765871243,0.05210209888021116,-0.0006869683725577247,0.11197605566310784,0.05285503685678163,0.0344520312318258,0.01795488371424976,-0.030221187250073844,0.0008006538757213007,0.07341511107447123,0.06919484114228863,0.06825866036817342,0.01115347107065434,0.07628651153589193
MTMR4,0.004718877168627138,-0.015530590286544063,-0.02382317882788946,0.09031208953172275,0.03879688523657861,-0.001124083434224075,-0.05469645005158145,0.010315234693269584,-0.07258504568040809,0.006215118401607121,0.08848572524958877,0.0543560406408937,0.040703157495458324,-0.00736328270196857
LAMC2,-0.018846670657985124,-0.02638677405926286,,-0.01652655752491327,,,,0.10847948509194706,-0.0353562341495312,,0.03645492560002368,-0.007085028848599827,-0.01458022657426703,-0.019283287794751636
IL10,0.042579273046755885,-0.03304707820423815,0.015230792024443959,,-0.011912147596125893,,0.021144703946213195,-0.02723324696472479,0.055809478539300995,-0.020665537362150106,-0.002928242407705056,-0.048614877407780546,0.041421634747815884,-0.041750187708641855
SEMA4D,0.03842258177074897,-0.01723119107614983,-0.014046886455665333,-0.019871148348590145,-0.014812373281157441,0.0458235203162884,0.019179298371841208,0.05527285740734737,0.09523338865120529,-0.05657363468500262,0.0008232321742269186,0.07004876792001728,0.048942542441625235,0.023112081146000045
