,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.0147706625301544,-0.02203202869306231,,-0.019152879882715988,-0.0208946915051429,,0.05352344284060867,0.032214432432423036,,,0.06822973240220832,-0.03411803818734042,-0.026778878477414034,0.05724449675707608,0.025333656177005077,
PDAP1,-0.007406488565267201,-0.006133823563794947,0.02365395298312999,-0.024069558786231925,-0.0006705585528185826,0.03133057980639278,0.011688153636777818,0.15863484698708905,0.0070091841504908246,-0.005357302898159919,0.026719451252506587,-0.03341377374707188,0.04247761071293333,-0.06748770970003573,0.02565290890479383,0.008621404480805107,0.02477941589989685
QDPR,-0.07746571295494248,-0.014773915052794916,-0.04198322272703927,0.028422887785946933,0.01951660428658907,-0.03158422738617572,-0.01760606127207165,-0.1415315006309913,0.010012810449321131,-0.007087833785584625,-0.0147199559357381,0.05929607366488759,-0.06595391218426634,0.06325502174491887,0.022687448843960473,0.014807646829174079,-0.01863373345663816
POMC,0.05760684079231174,-0.002195819644675004,-0.02196629304707836,,-0.014464084515036045,0.013707323122769675,-0.027092218509955114,-0.010813053699509072,0.048609021517916934,-0.0035958318365195414,-0.0017928849139807205,0.14751189598158893,-0.0072185291731145206,0.07651976776953978,-0.015486295354942467,0.008433119585056124,0.03494500844307942
CCL18,-0.025748678365515757,-0.0030802436024285856,,,,,,,,,,0.26608732103207655,0.07463679493153891,0.010544225636336394,-0.056728407331788994,,
CCL17,,,,,-0.02051277205454525,,,,0.02052157889978584,0.028872914221837558,,,0.08926340698314564,-0.016700481185998328,,-0.01966732682940025,
VEGFD,-0.03033726600651895,-0.004178644628064472,-0.02117242155168905,,0.00329405819599382,-0.027549764992327724,,0.048358111687599445,0.0005625315571415161,-0.006510955003709283,,0.0037173976327239257,,0.036226344473021845,,,
TNFSF13,,0.06865561166979002,,,-0.014149251073830547,,-0.0008595872177336886,,,,,,0.015085590580931146,0.019013386263352486,0.023680051464785374,-0.03204626750343738,-0.03139681270741147
WNT5A,0.03867669273045648,0.028866303715646437,0.009654761538595647,0.12201301549096469,0.03581281337424654,0.032982328821428174,0.10537928956353264,0.11716739921208336,-0.034107274552727905,0.03437638074565337,-0.006058959860540053,0.006917521387186197,0.025582209925091606,0.03486984196029817,-0.0013778921274415258,-0.0002918269091619775,-0.026869051207227827
CXCL8,0.011934795692164107,-0.040432198110338755,0.03889752633744374,-0.08361881546596073,-0.015604084542790267,-0.001048058266583671,-0.018614914645511495,0.06835365057922184,-0.008735368523347047,-0.034064355479357246,,-0.08253527226043109,0.06924268264866082,-0.12666548639529482,-0.0300194881346787,0.05816308256085188,-0.027861736696944518
GRN,-0.0053428470822227065,-0.026517494978456936,0.027058931556377522,0.051364670538878235,0.0032718940800669726,-0.020733703970944508,0.04191970505838771,0.07027517996039241,-0.02833601782810863,-0.03456382924081702,-0.0010865236505165088,0.19715647288446195,0.0932523539829524,0.021195427640104268,-0.03140647334767436,-0.04260980197134441,0.03828060203588104
MIA,0.011692079722948544,0.002340363985453068,0.01955801813625796,-0.013511269574803817,0.025324252522776133,0.035003396838617154,0.0480116620961192,0.04578794015700464,-0.02809366768598958,-0.018094271740082282,-0.012060364706066171,0.09037379123288362,0.056443998404298173,0.09111301927507948,-0.018122043014394504,0.03820302292423316,0.028178790905202648
COL4A4,-0.024568436266029496,0.007588434638538076,-0.03319915884450445,-0.05367927496603565,-0.029641770950795114,0.12323324711937685,-0.0120031581219204,0.04188377297840262,0.0030530625089716743,0.0424527707522381,,,0.03589756582208709,0.02696496507042953,0.025522816827678298,-0.008198432104455245,-0.03509069223832425
TAC1,-0.026889718035410338,0.04894640294009151,-0.04091145352669188,0.09301536652550976,0.05579833200210227,-0.06881110195714571,-0.011976317374649173,-0.06622909568053614,0.020877267296089456,0.01212416981663676,,,,,-0.002223113224998258,-0.025854700975212835,0.02487827334439391
RARRES2,-0.019967530890677963,-0.03291996457655908,0.04780799645133564,-0.0038152716123716532,0.059310628427637145,0.003716897563284859,0.023934487066098267,0.12777265545023858,0.014986332769109163,0.03461522324580796,0.049859167809462916,0.02780398825420025,0.06974019881471083,-0.040869655798041346,0.030506638045840667,0.044060829615491355,-0.05476460605186701
FGF7,0.0720952643310152,,0.00977810315559861,0.101885395027334,-0.036360791700228934,-0.04577560446588468,-0.002806207126365333,0.07748255826681485,-0.007190420889222637,-0.010635346084297845,-0.018147371053133528,0.07220216401049744,-0.006052394912188478,0.029484340061032444,0.05482788637813488,0.07228492100586509,0.051865596251178994
EFNA2,,,,,,,,,,,,,,-0.00877755225431721,,,
HBEGF,0.04866468638278078,-0.013524839847268048,0.03099010081124198,0.043837617354740496,0.0168817303739769,0.027579402913696198,0.06726914077390177,0.059259703241502724,-0.027368601055187125,-0.011082232717263356,0.051976939631357404,-0.037135181966848334,0.03643911710726261,0.003762936525035709,0.0158919132258957,0.036624680806697486,0.047073711472993
CSF3,0.05065857364319206,,,-0.03757345198915891,-0.02444943571811797,-0.015631615113171474,,0.02351934688090437,,,,,-0.0007336190455142674,-0.019218760237926732,-0.004884277458651171,-0.020706661108090565,-0.03691139330208936
PI3,0.10905314984091753,-0.015462655583661465,,-0.07676773397449932,-0.042192344535122876,0.010927702419580191,,-0.018682509343229795,,,,0.07330416086053401,0.04171194759894141,-0.08802357525466811,-0.005262227668529613,0.0854937123545775,0.024928117260304177
PCSK1N,-0.025010219486057094,0.011885630021968477,-0.0357965489791331,0.07964501368188433,0.052045792394265364,0.04343044252839403,-0.09281474368609224,-0.034599747173951936,0.0011754732675585155,-0.031816293045810864,-0.0037130657453855586,0.04449946665103635,-0.005818165925331354,-0.015200142539312931,0.05061751978155863,0.017133969610736727,0.05419661077711734
NTS,,,,,,0.016799166064379076,-0.0073885056343192465,0.013087855697007378,-0.037789938246195406,,,,-0.0013361341766642263,0.1194256470618333,0.12077453794947614,0.040940256621088404,
SFRP1,0.014303437974279142,0.023349653110615216,-0.00451506526437912,,-0.01789818650988152,-0.043429640066702316,0.05619441769117666,0.01830150373698748,-0.018336900960541413,-0.03946786586795881,0.02688295311612722,-0.03921254396865569,0.021941383109888194,0.01399705938106193,0.031585563792230466,-0.029951193847548553,-0.046049935090824265
CXCL13,,,-0.04671428837885203,-0.0272827719398829,,-0.007877459949904023,,,,,,,0.07253702915741106,0.00023883845480354412,0.0018101846403688763,,0.03716345334404906
MICA,0.021442683003918037,-0.04685831884607783,0.07364867642871993,0.044339644998495166,-0.013272813835949174,-0.010752912821498381,0.0222964792248112,0.05997938451335812,0.03387724247166624,-0.02390097165657271,0.038388763033259915,-0.07490757859038004,0.0580071762448029,0.01972865821286583,0.030017519758997666,0.06802007509905018,-0.03536494909300521
TG,-0.05091986240813765,-0.003384598659691284,0.039063618112668404,,-0.019314978929802846,0.015135452685824417,-0.01440140734664021,-0.022199607874490712,-0.03192122398487635,0.03633661582343413,0.06837044427815649,0.05101764366801732,-0.032162521939072625,0.0855689248706884,0.028009014499403476,0.03310397825497088,-0.017401878828622794
ADA,0.05580199417298756,-0.0031717627610997013,-0.026928419021470303,0.016954460896487722,-0.037778838242643505,-0.011297450566762056,-0.014170998213280023,0.045538624722681345,-0.026321060739595357,0.0021593693346170146,-0.04474453577736599,0.08323484235409055,-0.06343896580038093,-0.03357072871575581,0.029956158724159195,0.03567678975577612,-0.016811685599437683
LAMC3,0.0001271730946777001,0.05648239642191017,-0.04023473948123281,-0.05400684358413738,-0.011863154393919774,-0.03839652887669579,0.004820922292930542,0.06758645636258544,0.041543597103060305,-0.05032398310108286,-0.04968132321692062,0.06043043256544399,0.030254227618367917,0.005975524860542239,-0.017850252884889766,-0.04786122197613799,0.06723392421887123
CCL7,,-0.01963286378668233,,,-0.01396469890613958,0.062126539521415586,,,,,,,0.027188506627530768,,,-0.02169857364749787,-0.045997950744452475
NGF,0.09899537584045201,0.06222740915926667,,,-0.012706691814836538,0.02915045764670774,-0.023663599658863884,,,,,,0.042617782372860076,0.007461027360361573,0.007990126114926381,0.005855860401349459,0.0069041925163927
TNFSF15,-0.008506929777649823,,,,-0.015550375236660747,-0.003807897661919881,0.029826546967312264,,,,0.055533247929934325,,0.027141862282719146,,-0.02658480908284912,-0.02672535979392595,-0.015470456216689438
HMGB1,0.052563257049802456,0.01178589264559226,-0.028750361219019457,0.07736711813627384,0.053905958653091064,-0.02214525265995398,0.07533993104849931,0.09716704132050914,-0.041566704699738576,-0.013709482995671872,0.030203768776047565,-0.02256811792857256,0.018880880852238678,-0.017143290637906657,0.012950370149746336,0.011179943316047726,-0.024071407997835016
ITGB3BP,0.008816742224752348,0.014001748029393584,0.0005814872885883068,0.027003976104918337,-0.020426379946286776,-0.0108084685720652,0.11350605105228473,0.08695239271723197,0.037198934978245245,0.016178821234701792,0.10351979075403023,0.10854481031525166,0.02638150342336891,-0.00036037057304194706,-0.005859709540594537,0.01678286012058526,0.05037955519002602
AANAT,0.06056346446614755,-0.00680428803602205,,,0.005813484005611244,-0.017782496805200648,,-0.003982029106218816,-0.028706943277812928,-0.02742669233994875,,0.03264348339905763,0.02234358559503158,-0.02231034378317784,,-0.022957995796837598,-0.02253805128838767
RELN,0.0432750759484727,-0.02162152242514215,-0.003332377296989775,-0.01551606022013193,0.059439541379958036,-0.047873590303754085,-0.013162623397448439,-0.03539567837517777,0.01962555869710342,0.03634755396155329,,,,,-0.03211156831443294,,-0.05242806713824635
IL15,0.05568821988993793,0.022268749024132464,0.022154580457082684,,-0.04911163472716432,0.029684180728449874,-0.03027609179328828,-0.010573596683206395,-0.02366689009383093,0.06922742157213711,0.015268617507090021,0.04382861344006373,-0.033718044218169214,0.000856902247508035,-0.014835667743223546,0.04315364708505694,-0.041710017404144525
UTS2,,,,,,,,0.08280834063574642,,,-0.04811190564980606,-0.0782828230754654,0.004000627630529182,,,,
BSG,-0.04463993604498631,0.005435209727551415,0.01912504615230572,0.03541176765550851,0.009925066912970652,0.09875035044239515,0.05337172277833844,0.06406536484035738,0.03853420275810597,0.061217576149534936,0.0003898503226671156,-0.05602441675041072,0.06680962200922554,0.010268297097096903,-0.014542735577503034,0.05588294246695816,0.050558002327956326
ADAMTS3,0.05897776249981944,-0.014806574181882935,0.022676734836488677,,-0.02767398446654432,0.004213225160732972,-0.015570044544694166,0.14197573230705987,-0.018857469720522695,-0.00859316242747461,0.0556247799340911,-0.0226652913530121,0.005205806908889504,0.02637561425288246,0.03536697827131844,-0.04105149108959544,0.03452601197614323
CD34,0.0033859059513748108,-0.004240146272000548,0.02827775085911947,-0.005607814573706996,-0.023001312893982034,0.015634434491987356,0.021282373003309433,0.05717470526750995,0.03906841216401684,-0.0025473263326849425,-0.037362853524702005,0.030235224604992637,0.05995760302233998,0.06176363230557916,-0.015980532977187788,-0.019792753676725287,-0.059459621471198
CCL23,,,,,,,,0.053371069965220404,,,-0.03091850727311359,,,,,,
PLAT,0.12809967619438337,0.05824879546978391,0.038757911506564886,0.07339031143172788,-0.013382132984459373,-0.0021553160986581563,0.06956786356716457,0.09373654540332801,0.029888324230385243,-0.010269277897657407,-0.03236886739237418,-0.003953788658444323,0.005853073596970519,0.03399631375150877,-0.028698613757647352,-0.04134031085200436,0.06695491991606863
NTF3,,,,,,,,,,,,,0.04263997619808333,0.05036075590879596,0.1483796356588406,,
LTA,,,0.07873816262032544,,-0.017898185672576224,,,,0.04147339791768641,0.0010723958316223984,,,,,,0.036836695033360706,
CKLF,0.025992056861458297,0.004968191225725803,0.024841905519416795,-0.007986164335439895,0.030930510865171144,0.005725739910358538,0.07907144552767356,0.10580757671443614,-0.010843487971668335,-0.06774686212481104,0.010688634731878192,0.04051301097873298,-0.026092340647241575,0.07049689328766104,-0.039763868176203684,0.014889081797560452,-0.011687599929310786
CD24,0.03540111508154782,-0.00857181934068627,0.003319173598060264,0.00910195087503136,-0.028644615594182434,-0.03805836103690601,0.16481053121682274,0.01564899946626068,-0.05447488544654823,0.03232168193598048,0.02670981988667475,0.013199956927885715,0.010870349388735778,0.0587321127946214,0.06057208099019063,0.027110388145736058,-0.0016063731813866365
HSP90AA1,-0.03661240361433752,-0.01402711547680633,0.08120444692112992,-0.15050541176081594,0.017393745848775292,-0.1268140333558164,-0.04459973029908195,-0.10691490924453757,0.04206203324388087,-0.04807482966792842,-0.026860528803036743,0.06488937608651026,0.002702727032833466,-0.15623419297838256,-0.04833040256247955,0.0006849646113321717,-0.01994933392198697
BMP4,0.01993800481926236,-0.01023913313761683,0.1332146769057568,-0.02945290527887403,0.03039815599893926,0.004779084509935224,0.1370611453779336,-0.005542092915824155,-0.03050377606398809,-0.006432601541039228,0.028566292237881877,-0.04153858684981535,-0.0015807637416906763,0.007476057680025466,-0.04702099531675945,0.018921659897538193,-0.0542106340938082
SCGB3A1,,-0.0020291919380403273,,-0.04016230452279233,,-0.009990152558622978,-0.0074079720714629585,,,-0.01774959707693394,-0.03815592185079589,-0.04546706367020284,-0.0005919181402783602,0.00413763268755553,0.0007759553866155122,-0.006884485971683404,0.0021592767609269104
IGFBP4,0.002830685963302904,0.0343865532718127,0.011934025643247378,0.043797594477239,-0.038464199824429654,0.07603303490483138,0.051753098150653966,0.10110254443154895,-0.012720249359185734,-0.023368228746152606,-0.014162849817387009,0.042925971595009514,0.05125126124994895,-0.0434838850673167,-0.037394847461182296,-0.036613138933773104,0.05745144182826477
RSPO4,-0.01920668673964448,,-0.03561729432560175,,0.01733935850940233,0.15615525991456602,,,-0.014913112093889921,0.012730798396575873,,,,,-0.03718041343241978,-0.030520230461908524,0.09541238948931943
LEFTY2,0.018695629984902425,0.001986116105576356,-0.022302617815205494,0.013288996640728322,-0.03999193928770187,0.012076058856429952,0.09025605006484332,0.11196654712013217,0.03947907223030855,-0.031401683348179624,-0.025110906726252533,0.09444791784876179,-0.030795795603807227,0.026952861144453544,-0.034831231379578366,-0.020915005522077583,0.1096747259320921
PF4,,0.03629826263258724,-0.02004112661881107,,-0.012183924674633494,,,,,,,,,0.04826261785561504,,0.05228543725853646,-0.022262672899634326
ANGPTL2,0.038424319275828504,-0.0008242555690238262,0.041165721072673724,0.08765403855760837,0.09478885419750559,0.0008260314246177941,0.09458115526992646,0.09655804738953698,-0.00533134373525241,0.030514125550766786,0.0012904132918852688,-0.005597132562314443,-0.015517518164900657,0.09638592590487967,-0.04912539829254912,-0.0009221644511734593,0.09076076659220988
LRIG2,0.011133074070772514,0.07803765716034938,-0.019062063436413205,0.060495927536662004,0.004257147194815724,0.021070603831753097,0.05600305912694737,0.06926898549556995,0.026688938606734488,0.010303368388332021,-0.04229974616919096,-0.09336836582980963,0.07249775068141125,0.006622286821731256,0.056816016470578115,-0.03430737093378121,0.0313810043231582
ICOSLG,0.0067613608448392135,0.012970445634721139,0.008091543275358446,0.0197549277049789,-0.06260235521303273,0.026700162324032665,0.16478230135876634,0.0657339366006695,0.06648440507508481,0.0232110955425717,0.0070511662647465365,-0.010520926980715621,0.0028294938057362553,0.08711824991642912,0.0005527754979937539,0.033110428492115034,0.061492696728380425
WIF1,-0.03762539607936846,-0.04117422706630497,,0.029950746033643366,,0.01783024594501973,-0.010835215511219926,-0.0943193142129119,0.055872629025583216,0.060390372241655575,,,,,-0.03456279565114797,,-0.015296014574826478
NPPC,-0.08589170268866138,0.05189960825332942,,0.04544334952698769,-0.018900271804468998,-0.020867588010778638,0.021617427925873563,0.0004205815423475335,0.029918704701989318,0.04283738668350675,-0.027317562315123084,-0.056801145255253004,0.003977007489595986,0.05333213846489153,0.02712913526651723,,0.017107150481061217
LYZ,-0.012331461259947317,0.08871248362438866,0.05302246415351402,0.0197365032382069,0.010474079544857155,-0.06768482134196917,-0.01873999244783186,0.09148733564001806,-0.003599907637610842,-0.02094948333519923,-0.016991305622130224,0.10989294653439131,0.029812957714684275,-0.0004044466835268003,-0.05000325458792225,-0.0017252946837429358,0.009595285915353309
EREG,,,,0.016603807114498763,,0.015019064563539035,,,,,,,-0.0015840192887187046,0.03163867128798858,-0.01967430477761815,0.029426720799418743,-0.025630931441185063
SPTAN1,-0.019209693620888476,-0.02854768591979684,-0.007715874497058586,0.0727924884438781,-0.00563698968249376,0.033048900363074694,0.0627534960966516,-0.011774712410220026,-0.0016960426589424748,-0.02325409870429298,-0.003843948746721322,0.03797732190261104,0.016715751736617164,-0.007402820057432454,0.09877457666090747,-0.060080836400644946,-0.017600718571136285
PTH2,,,,,,,,,,,,,,,0.002986060228730288,,
LIPC,0.09630285228330392,0.014956347274809429,-0.008003200371781738,,-0.008997146427824971,0.04618432374525198,-0.04695045517641748,-0.01438863163058746,0.011360763132977679,-0.013438237569143655,-0.028967478496937055,0.09377491984598264,,,,0.07000690821956729,-0.03471730576640715
COL8A1,0.07937012370803327,-0.0321096276439015,-0.009798921524244872,-0.02338927012072117,-0.008611724864297178,0.015603975384731383,0.0852153001476448,0.14603471573031485,0.018174131184322574,0.022249048941322493,-0.03600845701231171,-0.002210681166020251,0.02024700962073423,-0.043056119745154386,-0.020447637460796943,-0.009433178223079658,-0.02289160086958187
GSTM2,-0.0229605982984983,0.02199803532456629,-0.02897119282437448,-0.03699199239868226,-0.01216913642535806,0.016058434356509606,-0.025602512366045528,0.014573034563433297,-0.027040841208737013,0.03259687465530157,0.05764592715687834,0.08902855167992191,-0.044961896409879444,0.0641295667363842,0.03435024720424306,-0.004329104914743186,-0.014581731077619987
IL4,,,,,,,,,,,,-0.03914583144056559,,,,,
SPX,-0.003339225138570505,0.023678395860160937,0.04229608360708138,,0.050705624350209845,-0.07141903101380641,-0.07080853680927243,-0.012650314749690568,-0.00882215044815354,-0.006029613583561338,0.04483072625371544,,0.04480987262997265,-0.0013108381595467304,-0.02469610024656461,-0.00640781980820859,-0.044646200957945144
MFGE8,0.05444218568033461,-0.033453430069072886,-0.03839272999605278,-0.05975954576509864,-0.022262199840991002,0.0353130321860916,-0.002863153425224436,-0.007358938742851714,0.016254440543411325,0.0235632098793389,-0.09295397262835549,-0.06282543422005232,0.05744439791747044,0.009880647834725571,-0.05341115107539313,0.03278821655908358,-0.040272986530847606
TGFA,0.015642219815256975,0.06116699301922203,-0.06321910673742367,0.09756883422955535,-0.02141070427016354,0.021117686257335157,0.0477728145857012,0.04214763755119791,-0.014472692242234969,0.07832360960954134,0.07201484644169748,-0.0035936782041647614,0.017942113671683236,0.060289511334553784,0.004367823322185683,0.07379204938625845,0.04480789570179325
SLIT2,-0.02522282471769002,0.022680612415313817,0.013905196745069756,-0.01272178689879612,-0.04146776334629893,0.029030099109900353,0.008725289649255275,-0.036212835965479265,0.08181947533706463,-0.02486804032106773,-0.02939163989574673,-0.02328499149175966,0.06504263413001977,-0.0018249314467903073,-0.020311327495137924,0.025951314081346908,0.04013850271797354
PLTP,0.011112607329911865,0.010626065715694551,0.055649510409899704,0.103814746977697,-0.02290622279987201,0.006746876459373637,0.023705431978897653,0.09359027616873726,-0.003371151670066902,0.019957874292982385,0.018672606226240986,0.09415205453525376,0.09960417128348728,0.02283077128925199,-0.050122601272498304,-0.028687402599203122,0.04007907459588882
APOD,-0.016720053733582985,0.041313615358863826,0.022811170663524304,0.09873190869324047,0.05040054033810239,0.06789695466685837,-0.024637174596593175,0.05523656579844011,-0.041438293512402545,-0.06463547644182083,-0.09305662220834021,0.0183024432213019,-0.010389821017668291,0.1156794328159692,-0.04754424115983713,-0.06799156247239026,-0.07001010368023455
B2M,-0.004273161603850979,0.03535436606330232,-0.05831274075263679,0.04804452660343346,-0.035595309541614176,-0.07803502595688681,-0.04229505504549157,0.11695205231022335,-0.026662039071110165,-0.063114621984914,-0.00966895659814463,0.0890272565249911,0.1046523091274672,0.10038658017828359,-0.06434011551250002,-0.06413395809101771,0.10502543348123329
OMG,-0.05858588346835253,0.032021808845472156,0.014747573612096122,0.07041315399590099,-0.034420269032243975,-0.010235598346088282,-0.04229205868304399,0.06075311681295169,0.010424963026291853,-0.0037746202047687547,-0.012426857881344937,0.019467415137328636,0.007842382189244579,0.12008743605320621,0.01418377307760181,0.0458659911952639,-0.0067690090973179205
CXCL3,-0.02130830193371507,-0.0023931621147935352,-0.032510124030810245,-0.07074563717523043,-0.021978917823894273,0.028048704866262507,,-0.00415917208041612,0.006124185002984932,-0.0183192409969445,0.07537090781445968,0.001995336453680341,0.10866245541399418,-0.0160773977880709,-0.0240325428942629,-0.017931460621906033,0.009814834920514263
CXCL10,0.006328753547592537,0.03977170519703768,-0.04814980884763589,,0.00715017867048483,0.0014586304332951843,0.00405994978696114,0.067124998463993,0.04660259526143855,-0.00595744540243953,0.06396535947769047,0.06683487408947891,0.010158395255939074,-0.0051899774661616944,-0.0055470241205125915,-0.0265375740766249,-0.019856496543582073
RSPO3,,-0.002846853984603098,,-0.009388462461529168,-0.014149251538483615,-0.043247102145256004,0.072206862389134,-0.051469885293173784,0.0625366242120247,-0.01914325377302226,,,-0.04125582577277342,0.08379545170880588,0.01310270670671289,-0.022019809303167125,0.05267653284847464
CORT,0.014196199775478053,0.033052875557585897,0.002026219454213115,-0.02779368440570509,-0.0026668215030373134,-0.011978318307637717,0.027230178038455146,-0.020864352506846158,-0.010149928836280464,0.006321257712816884,,,0.0005229381644447923,0.06289118662347677,0.04352466843665641,,
NCAN,0.01843813116756981,0.07214463433138561,-0.003018090511269993,0.03623945899074176,-0.04466527216535108,-0.0059497763236989595,0.04717660114518287,0.07103474166649137,0.01460789601305441,-0.041037149056707044,0.011055616827281758,-0.018038017111571842,-0.031861011518845926,0.11614095004036407,-0.00173238280404491,0.04585952953937192,-0.017936913642099667
PRG4,0.10286861322891507,0.041580726634015484,,0.09975469867289884,-0.013964701082330607,-0.015669152434091928,,0.06711752273131212,0.015513826374608991,-0.02238162815724706,,,0.04876823371576686,-0.0015644950903154977,0.05252325150441839,-0.013597194176461182,-0.030986607670650188
ZG16B,,-0.01478010585484969,0.031468827625360477,,-0.016207743485371212,,,0.010350759485178026,0.004554140443216027,,,,,,,0.04739631218553012,-0.01899234323892833
TGM2,-0.00843012767575692,0.0016776971413192878,0.029330357130689464,-0.06795413471676429,-0.04523757057704988,-0.0052829279793946545,-0.050013182069409245,0.0272229420913753,0.003699254763667668,-0.03680186270581147,-0.03386652292125202,-0.09443235433736262,0.011475933094660745,-0.015243633785418582,-0.016252155757236778,-0.004463368843281243,0.0005285283917551541
VEGFC,0.030264387158662576,0.0018035865752628608,0.042619577579256544,-0.007642288467412864,-0.012960309540641412,0.04123463940303168,-0.06206635338177606,0.00204551854638961,0.00010505645347269847,-0.02284134366311003,0.086545728041999,0.07918393831666852,0.031177513648691008,-0.0405281001939481,0.042065408846937734,0.013555644086635527,0.0004660508432865406
WNT6,0.0007619469282899005,0.03734854788200285,-0.022302618400526622,0.07416409439732012,0.07162621902823287,0.03883345601770331,-0.006122325972698411,0.039589900772918955,0.015178285285303017,0.11779893492333231,,-0.04963957593190227,0.023400081899287082,0.012277140346719916,0.008859791777500844,0.01915960340628617,-0.019624788679953268
NRG4,-0.04252603688487537,-0.0358260655087631,,0.00803759644737092,-0.01699568004464006,0.01110394401189704,0.09726091314338077,0.047672746110881306,0.011688843284278244,-0.026647091579187723,,,,,-0.04063212672025361,-0.0024708789130740596,0.038626743087541195
PMCH,,0.021264173493619712,,,-0.023549170480898548,,,,-0.006114573171302602,,,,-0.012284457077398137,0.04018857519514508,-0.028268428882543592,-0.03773476296646996,0.017933471168607898
COL9A1,-0.021151427207635902,0.0317532918318547,0.005389815623389904,0.08924587346164307,-0.017750747364570246,0.01304653071938945,0.134717482512451,0.0670409166110829,0.027288115306828745,-0.030363727361643937,0.0025876879745240725,0.05427650938730933,-0.027614976768785257,0.08146117675653804,-0.045629245583935996,0.07401513295259536,0.0024765677947054406
GDF11,0.019049185077907968,0.07242051820015302,0.01836427320430799,0.05287047181255315,0.00015185591012798,0.011797878925723062,0.11783283217910598,0.09315327702868999,-0.013387626154907527,0.02572114942065871,0.035533209975656344,0.0568653719068899,0.007632263518417387,0.017044818945889294,0.02934110024636061,0.014967522139167817,0.05118674772197618
RAET1E,,,,,,,,,,,,,,,,0.04899657639021325,
IL24,,,,,,,,,,,,,-0.027492327238073714,-0.02295613649717532,,,-0.0329941856693064
SORBS1,0.08451063661725886,0.02592342370994045,0.04506111671146389,0.07465138024884958,0.019162042104392537,-0.01223419933786924,0.025979310749717627,0.01128784069657476,0.04250227614549604,-0.04002637939494644,-0.039328729593311434,0.051264399502892966,0.023253815103034613,0.013276635557659663,-0.00816112229484648,-0.03988526931546535,-0.074738263521767
DLL1,-0.05146726951321916,0.047438903545646886,-0.01341210873651482,0.04622306283512463,0.033347847721915395,0.07536163395334747,0.020334192479373528,0.09828328433397628,0.03939359371357635,0.06403540153905582,-0.01192842291291962,-0.09178514124044787,-0.036514044291684956,0.10068526367770982,0.021890433285042768,0.07139891976241966,0.026456230228971405
