,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PCSK1N,0.04355997498524585,0.02221830729250979,-0.0366789581652912,0.029231950769352033,-0.011740531876268808,0.036899949155466315,-0.06570648556706098,-0.02847299354078176,-0.013202198369785608,-0.0004506143137499364,0.048895180934436705,0.009861041589370609,0.0914384823059493,0.08534802228151758,0.09741348356122263,0.023555831188087937,0.02142977990109348,-0.04591194384385219
NTS,,,,,,0.013001387617809555,-0.022690751981121034,0.027989396303006807,-0.02630591564670921,-0.04769771778466491,,,,,-0.0013537388549036754,-0.01915768341112787,-0.04954078514267096,-0.003528121396326465
SFRP1,-0.037075212843137466,0.01798015545828246,-0.0147876592247141,,0.0034163195773757754,-0.02870566062641168,0.051318722910998885,-0.01619698527211285,0.02793773081757127,0.005301797113783685,-0.00908557365222186,-0.01679114728887226,0.03807783727093371,0.06111747882722145,0.08948021939254304,0.10597991377571742,-0.04909307665422374,0.11041860096172139
CXCL13,,,,-0.03550858228849197,,0.02583932429244201,,,,,0.03381216860256628,,,,0.037035298676568816,0.03564937783839594,-0.029030793530036635,
MICA,0.05336681601670833,-0.02678367734611704,0.008167138812022247,0.028925124283017568,-0.025871660208592183,0.022840402759011794,-0.025531159141266885,0.07658142077872154,-0.028714944892850314,0.028073206115255496,-0.0011504551181410613,0.04560493537184058,0.012745795933614605,0.07202022200595248,0.09653438284820597,0.020388544338447324,0.0661299662403642,0.12925404225251033
TG,0.03149178924234389,0.0007614814088976038,-0.011107933059627177,,0.0016026078683962928,0.04696648146182249,-0.026191109369652806,0.07393141324568803,0.028097633869273133,-0.03607556524015014,-0.034183331425378966,0.04929343632693249,-0.0929280491359188,0.008898071846521225,0.08300368574434941,-0.06707092102784493,0.012662421706471489,0.04537692811982854
ADA,-0.04775309494202963,0.009831328053901517,-0.01110515192065715,0.06220045190504776,0.04626360054970754,-0.006978007433535692,0.055695833257353375,0.11642599245526647,-0.021313150281013517,0.05220013129559271,0.058888830395081616,-0.07598640075371418,0.04403124837850491,0.07043329768121845,0.07382999329959901,0.08253974831613774,0.07357550273992165,0.12380331215085617
LAMC3,0.0666535030067536,0.012553441676971805,-0.027608143810717013,0.04037629193550489,0.04742583831128379,0.08115957750814919,0.08533906676759148,0.12253421899468765,0.05476054780129179,-0.02503460060720636,-0.01949084383554411,-0.03414605800766043,-0.03944798204049054,0.05960400964053703,0.0800213103466974,0.06887526819686907,0.03472605740008284,0.17890528206480577
CCL7,,,-0.027478838171160137,,-0.01731921519401967,-0.0280380828995451,,,,,,,,,-0.02219662802758056,,,-0.029862174408629146
NGF,,0.13103092981170722,-0.014056634620822446,,-0.0024702573260291967,0.016483214094255166,-0.024993343240052646,,,,0.0675517771649814,,0.031199044301828956,-0.02539007239980139,0.012729664485751437,-0.04409873929136285,-0.029951732529440847,0.0161473286591571
TNFSF15,,-0.02235909777265851,,,-0.019285793190505194,0.03753364195398899,0.11121493880621716,,,,0.10687380976245946,-0.05246199527455421,0.033057095641798415,-0.021084501464447552,-0.013019462066737769,,-0.012720714595371588,0.10619269712181544
HMGB1,-0.06850538585046242,0.09962896406830808,-0.001594695460369218,0.14659223922484513,0.04612485436376223,-0.02059887116035655,0.08439602495285312,0.0722300398942016,-0.028330299554928533,0.009998734269591397,0.09139625297787879,0.008961852380634433,0.028036052293005667,-0.06534663684020149,-0.07129324491433274,-0.005576310463885826,0.09257461426127014,-0.09861842335406838
ITGB3BP,-0.005274264386025008,0.013064628370972732,-0.026426679863409408,0.049550042488151445,0.005199479702140232,0.03152287297663438,0.13671482325934645,0.09728045598560082,-0.02613266866159093,0.009858454839516447,0.03854599231604747,0.0007349844613354807,-0.05087623137062514,0.02027038659783927,0.0011858729022019147,0.00900997123802832,-0.046740064542688406,-0.010256902275113612
AANAT,,-0.054863400806367986,0.02340077905637205,,-0.017548101250381136,0.08315991365890504,,-0.012443414462155973,-0.01998316121665112,-0.010095588296031832,,,,-0.03162364146456306,0.06863689488569152,0.05191401837424136,,-0.03159542584204815
RELN,-0.023237614406774135,0.025232351593880487,-0.0007411211190828676,0.008666656649961942,-0.030459573960396422,0.0005945101431681469,-0.007566106865703843,-0.03651288227826212,0.04014601106280649,0.0008240554446642013,,,-0.005726928500846435,,,,0.004056347741600116,
IL15,0.07475765736116588,-0.007883582702986157,-0.04968170526891008,,0.03352104128165524,-0.03928596269599826,-0.004745563959388872,0.018423214844332448,-0.0015305112663619481,0.007895175373165968,0.022823811864691058,-0.004276686005874015,0.051435480460642675,0.06325096130365437,0.01323457817198573,0.02307849043126685,-0.014601668504451298,0.02763586108569334
UTS2,,,,,,,,0.18358783130941544,,,,0.10265087896413826,,,-0.02526527263086625,,,
BSG,0.07852233649493875,0.0035539364401849126,0.00536874922300131,-0.012570258100158995,-0.03276436547631379,0.06714575445999145,0.0719866626821572,-0.01574092239013944,-0.01968994149015247,-0.02588108217305559,0.016224921006989475,0.04306652801801227,0.010682435482393204,0.079423923245966,0.09222066296952793,0.014949571974167986,0.029887375832046197,0.03840675083527037
ADAMTS3,0.09026617302507343,0.040291564184232354,0.000645283167921232,,-0.014260316154554165,0.012690916865142664,0.028622875274415337,0.08518622465085425,0.007515496125735537,0.009438972021187951,0.06940089628693366,-0.058201370552505564,,0.10118112307173985,0.03828091986011042,0.09133092032288348,-0.010672123437524658,0.013550422457806901
CD34,0.06519441929179934,-0.10989324878715737,-0.01397956738570004,0.09358110326702995,0.05022196915142735,-0.016321033805373197,0.06644859571411797,0.11816260144047305,-0.016064526326214,-0.014644560090214786,6.319736292093422e-05,-0.049703277400761185,0.009924442423469728,0.03677231758261107,0.0711956577412039,0.055252762077945376,0.06880668763597228,0.15545302115822016
CCL23,,,,,,,,-0.014158630395897688,,,,0.01038821138355124,,,,,,
PLAT,0.049196750499493416,0.003142471725845982,0.02158353245431817,0.013569398544573596,0.03031448121050913,0.0247392972219252,0.10903853919794361,0.0873998822092584,-0.029956715805130783,0.0819454804495145,0.06039437494793841,0.05127132647677429,0.027052328249657046,0.1143974321130863,0.0773730593522845,0.11798929924273645,0.11153602652179491,0.1673208220975252
NTF3,,,,,,,,,,-0.019922475761363474,0.0016949330348503292,,,,0.043861491267530646,0.09079536143263228,-0.036707621417087374,
LTA,,,,,0.0043762809378252955,,,,-0.01924586682273136,,,,,,,,,0.028783045736984147
CKLF,-0.06970099725316874,0.06857705304242533,0.010600107002618193,0.005799059967813315,0.02189860169211506,-0.0227461225287545,0.12565378386881418,0.0746240292252113,-0.04147128040940499,0.024267902349954316,0.058246282514221835,0.008908361397081654,0.041386955621073696,0.10238020350828674,0.06963453686167417,0.10559969214135394,0.05769445496671692,0.013048633620364531
APELA,,,,,,,,,,,-0.022662298308963696,,,,,,,
CD24,-0.04878878044145108,-0.07103874664602094,-0.015858949951174713,0.011833619689068507,-0.009031499186481051,0.021216116988658433,0.04630082082440135,0.050867975415064104,0.03967429474598718,0.042634874353257475,0.0073419371534473735,-0.03543615381371477,-0.06735452632587853,0.09015349169486406,0.02719234761684411,0.04660588229872399,-0.059069116108084456,-0.04235966736080539
HSP90AA1,-0.13142430829412555,0.006724776877884596,0.03432942561694539,0.013284549800876257,0.045930483619278976,-0.05960081261364703,-0.11902420436786454,-0.08106376399648478,-0.005529022573607253,0.017473680679839242,-0.0002045125462384119,-0.11331635622424181,0.07014429124518033,-0.12390261585883824,-0.14867782306160063,-0.17993578742379943,0.024144385963906813,-0.17212264285565823
BMP4,0.08948222213252456,-0.017579481658814802,0.001915954103355358,0.0019158187923003576,-0.005762367230288289,0.022493472436005853,0.11329091088531928,-0.018158540607274443,-0.02564973150112377,-0.006857661967242622,-0.03821551487158777,0.031083934269791592,0.12770507511703005,0.07347780962273619,0.05595342806345098,0.0893150913330844,-0.03872258875063204,0.1420439908813344
SCGB3A1,,,-0.027478835423313034,-0.02999232001011129,,-0.0033565359341526076,0.03954467059652713,,,0.049204308048497514,0.07476576087875475,-0.061091466048489355,-0.030203605256740616,,-0.014382933578391155,-0.0032077369758185524,0.025223488522718582,0.0774979368111592
IGFBP4,0.03217130225728611,-0.04623957791771536,-0.018398554300515558,0.03946046890958421,0.02985425152182467,-0.00999785195648719,0.11615767234576567,0.10330478990101592,-0.033844619356026805,-0.030049267343261344,-0.04926878010701044,-0.012483408629804524,-0.05805940458043268,0.08047022733142259,0.027403467936852374,0.00753606836249179,0.05217535676590159,0.19318166042598103
RSPO4,,0.023477508598854068,,,-0.01588007670812971,0.008918054353821099,,,-0.022384114773385942,0.04594277218699511,,,0.03128285216636037,,,,-0.018628892015714327,0.011109719710615886
LEFTY2,0.008777533890231018,-0.0022896691001314602,-0.012239417625073355,0.07064382126350897,-0.00508163636750133,-0.03812163822301492,0.07568988895329481,0.11553077948633729,-0.029603094480417085,-0.03978442576821129,0.011227692383885973,-0.03277918685338423,,0.06659651197197658,0.09716076175241967,-0.035335023479667216,0.004449095289178953,0.10679434265413278
PF4,,,0.007197316534659702,,0.062282291848646934,,,,,,,,,,,-0.04097025683815535,,0.019272016529675844
ANGPTL2,-0.02862753916946219,0.06204558730813803,-0.0006471185661076593,0.06100857051684617,-0.05867333722407589,-0.0514241575435249,0.13278026695213047,0.10628797234629082,-0.018583342156116088,0.007627989305361355,-0.07113225158733952,-0.08918506960743029,-0.12012743173828938,0.06404565285753369,0.07913646917361641,0.1217588687771342,0.018114631431226807,0.1756326990605786
LRIG2,0.08569792179114157,-0.027972623024140886,0.02363110686076976,-0.004632746122953001,-0.0007631222936727082,0.04347626897812795,0.06567013959509754,0.020169785462123443,-0.02040535367377576,0.01240478263642792,-0.023682684042446726,-0.024004576674176114,-0.04722517448601361,0.1557686919188777,0.08450673707401761,0.0859770958555614,0.02558767090901471,0.08690161073160552
ICOSLG,0.04555251706933935,0.002375954198770886,-0.00829048840465036,0.07005591760455762,0.05256956376521367,0.004684241659589036,0.06467573094617658,0.010776643800780226,0.015362443559898624,-0.012556383231247144,-0.03296846480899072,-0.0837700624673084,0.11232193493427534,-0.005249047365156022,0.15105362768719627,0.12027180608822247,0.013486399659253688,0.10708338957780034
WIF1,,-0.03157696476245523,0.011706333858119582,-0.0038039377509415766,,0.00943892045489245,-0.12662450533119746,-0.04870759175347757,0.047872668956751595,-0.05091945857253217,,,,,,,-0.030548483927756446,
NPPC,0.03517837657827277,-0.024695270853025784,-0.059244872174213876,0.011108069914344184,0.02625807518609951,-0.029421322578115135,-0.05288353663176164,0.0010220493296285843,-0.033694702747500666,-0.005412719273325494,,0.010868969360897504,-0.07982255178091399,-0.0696802367698843,0.06404434722567269,0.03408551204559379,0.004748944600791582,
LYZ,-0.054524618938418014,0.021980496280410582,-0.031030743607160922,0.09013896344368479,-0.00029933636089842923,-0.017203155086041217,-0.04912735480603859,0.08975963872028864,0.031108787609335824,-0.011783239721412792,0.051362028350465695,-0.0549742032250168,-0.0028753062434793337,0.04353702519599673,-0.027170757867684418,0.02845653824295861,-0.00365829718409569,0.0726746329085814
EREG,,,,-0.06591619097269465,,0.04037086957408452,,,,,0.037749146434628,,,,-0.08019544111705709,-0.015318494594970995,-0.031762080440980764,-0.0012345064858938352
SPTAN1,0.11308889944169626,-0.018147887224609454,0.042631126852554754,0.019704156195924576,-0.0015757013323747387,-0.004354411148454314,-0.04675007816213798,-0.04522652187029859,-0.03075967642214917,-0.028130161703631886,0.025613915167635348,-0.07835494497873546,0.011593084160715732,0.1600879740116693,0.08352018373704233,0.07215028579105591,-0.0845002984939862,0.003591781694967444
PTH2,,,,,,,,,,,,,,,,,-0.01655396342779853,
LIPC,0.0002949931048174216,0.0050876103107245635,-0.013943811057674728,,-0.006032816627646143,0.058986310153974056,-0.033486722663645115,-0.006597855300876835,-0.00013108401956197336,,0.04145286026988274,-0.012036575457780564,0.06494179063593851,0.08059670812830054,,,,0.03731808745203262
COL8A1,-0.01767749034028244,0.11171011318260232,0.01195897208822372,0.04402043077957504,-0.018880682949736063,0.0878069372906919,0.07539162434999389,0.031898233612252185,-0.0331643973173744,-0.035974280856727686,-0.02264832164448228,-0.07980175195051623,0.0993088892121413,0.10970461737403601,0.04593358396194945,0.07361129428446299,0.006057142457564072,0.07703196998557862
GSTM2,0.014616414386100965,0.045727325256138075,-0.024338215809332396,-0.03128449291609038,-0.020013014496338053,-0.06779901350007375,-0.0182606159593729,0.007762586519371302,-0.013623434565430356,0.01847962238202885,-0.02519910779405654,-0.004609305660785598,0.012921210823564467,0.08769260721922595,-0.01619895375243121,0.06820266287890639,-0.01737602579824808,-0.010237466530080015
SPX,0.0058722473576205,0.08401331844300426,0.015523444113122798,,-0.002549417457558152,0.017267702136971524,-0.04436096525607076,-0.043640193518412265,0.012501777169045014,-0.007306280814925823,,-0.05798332527956322,,0.021679056063019876,0.049147643731491684,-0.018952532706822872,-0.04271904682879899,-0.0479087866023415
MFGE8,0.05746313098646995,0.11862238951147529,-0.045988778574355696,-0.04929047844088432,-0.004182086706299147,-0.006816582836689337,0.09751331166085365,0.04733283649899881,0.0020372074401681438,0.002059905086642389,-0.03204420311210176,0.058772230954877595,-0.08612181333861263,0.06624186827301766,-0.008636402192720098,0.05294082232197867,0.009841734572949963,0.18480014079729853
TGFA,-0.02365255115284015,-0.003415394400584551,0.0052130790752934935,0.03953493258092221,-0.041826640070301166,0.05213281558633128,0.054597402279522596,0.0923137808858118,-0.003820066311973165,0.025248977716659505,0.05550815714506914,0.008052436290574276,0.030348416795923663,-0.03339032798705678,0.07238807010921867,0.07100936241054652,0.027944807296496694,0.02510821433380559
SLIT2,-0.014234133737468731,-0.017435573782814767,-0.04429753243886522,0.0282329615948053,-0.016929809937940188,-0.01258584948015284,-0.01608638820212094,-0.004023621490065099,0.014997699447889269,0.043623480623053566,0.017478457166017973,0.071571129510911,-0.03524814673652256,0.016695280801260287,0.11957077472439451,0.047093018301263494,0.031883604680197714,0.08233579053797897
PLTP,0.085545474965086,0.03444520683861353,0.011309642804025452,0.05452499074601423,0.02210963652494397,0.02082184841899889,0.06375258062252419,0.08012183040007519,-0.007570121407604017,0.04255008390579635,0.05788728122305576,-0.0392089835180507,0.08072641012049825,0.10086156293684971,0.04414522983683089,0.02670720336824967,0.10928195287542754,0.006187744848280219
APOD,-0.06588968076833074,0.06181478673994213,0.0407365702980612,0.1500452870950232,0.05961720889993388,0.058874330712107036,-0.031049206152879073,0.049430446136566907,0.010882525125724948,-0.04168050393944741,0.059158018425516365,0.02839693359204237,0.026231229958027114,-0.15390895938503502,0.0896687489772628,0.16048904279618728,0.054779598406821894,-0.07408534676019425
B2M,0.028420176183708002,-0.022846377149064463,-0.005789575443626989,0.0361506722243696,0.06910051976077802,-0.03695599587324638,0.1536204473981916,0.14272486118598657,0.04860306025276758,0.013336489739842437,0.07448952001685669,-0.03016356606214277,-0.08686165463415081,0.030408845087663908,0.03916923335404696,0.11438464554761783,0.04525813260374174,0.15194035761638497
OMG,0.009767078479237443,-0.018788981031511283,0.0018734503185587035,0.026181789322591097,0.03382644038822178,0.007006725785634087,0.004226130366940676,-0.07464045463389928,0.008668456651735807,-0.063730091072262,0.061579547293853565,0.012778359079496676,0.02556875901094018,-0.1070632816776311,0.08112411160276378,0.15363118853229824,0.021966827268989936,-0.009387976155656242
CXCL3,-0.04560077858221148,-0.03909124424622756,-0.06479103311895235,-0.03309786915472867,-0.0018457660176730707,0.0024209942272736444,,0.00722124655726717,-0.009215047196789722,0.06554537682810928,0.05609347582015696,-0.012187302249333558,,,0.005002353079869207,0.03339556541245684,-0.0004730819702153591,0.05541486275602431
CXCL10,0.00793643243336054,-0.049576689816359376,0.01051195114519401,,0.02343298042017506,-0.04695080820902031,0.0687518452281723,0.13184594430747576,0.07963121688139625,-0.04279444585636596,0.08687368217383813,-0.0562738421557988,-0.016318811765728622,-0.03136079363354543,0.018955255124786224,0.007655454496780832,0.017447422706327875,0.09579270541116115
RSPO3,,,-0.007724900637750628,-0.0019106659688566242,0.08108186860348231,0.02117795514164697,-0.04084746809407274,-0.020432746351146888,0.036333464303251836,-0.018281527432652336,,,,,0.06352147702586448,0.07614065860420031,0.030014069358635508,0.04119561091647331
CORT,-0.008081394506463536,-0.02679562951070276,-0.041657163985909865,0.06392001050719312,0.1059077567575282,0.03277330219418618,0.013335033572458549,-0.0353634453974115,-0.025548920666901884,0.055007767501504184,,,,,-0.005334396297118644,-0.0011098202890800462,-0.0216693265321034,
NCAN,-0.06765242715516309,0.028811480976676757,0.04785214606452575,0.036946683211335485,-0.011088053301321229,-0.009856195889499552,0.10930634551335686,0.02748664047639259,-0.02090574473162477,-0.01570245147199039,,-0.027647544173314748,0.015979763866574452,0.09879503780158468,0.13334132969626733,0.13774239125518384,-0.09076938050802004,-0.0315187189062918
PRG4,,0.03167882623299214,-0.015337178226799687,0.072527993916233,-0.017319217892962268,-0.0239740485175211,,-0.01770030964924547,0.0011712848557058357,,,,,,0.10248736267684867,-0.0055484681206179574,0.04378295753335122,0.021465565575891847
ZG16B,,,-0.019301562400034188,,0.010048081587591306,,,-0.01911032869276531,-0.015292588301237395,,-0.0012815223274109894,,,0.016352124684764713,,,,0.019737871508243292
TGM2,0.08159304545403658,-0.000777431870090337,-0.07830957695249645,0.04399488267400495,0.02596349887323711,0.055458851655922695,-0.021473139237192046,0.041013497946257325,0.05058511839877222,0.0013412258143381608,-0.030294777891301836,0.02084637938723892,-0.01614159405667653,0.032621827001549995,-0.0015030347752523605,-0.017182185748919103,-0.043116814615296546,0.10063001476682017
VEGFC,-0.015955076564686838,-0.041054199845079735,0.027053963065667614,0.012979993865742001,0.028686730955278354,0.0034159854721136987,0.05886156083355615,-0.023336746944718944,0.03374747403674773,-0.05041152077571882,-0.018497268126732018,0.01532357754063464,-0.021894372948122628,0.1415443570023379,0.04664861534025337,0.03697328784660055,0.059091234110157716,0.06334001887554926
WNT6,,-0.027797779591307466,0.018084267403812495,-0.03373772913321042,-0.023954708418066847,0.036983167142751565,0.010521945489125741,-0.017405936784777004,-0.017155850088572566,,-0.051927248925719524,,,-0.0019422906959489614,0.017978269708193346,0.03765616022050742,-0.00681405851006572,0.04905594430980755
NRG4,,0.02349570408038694,0.003779949657727672,-0.006378999245217327,0.10318146480805657,-0.03414789696606194,0.04170667736551058,0.030789211119735736,0.018789520417109618,-0.005962674217954254,,,0.01198417087754309,,,,0.015187926059654454,-0.03030427115786366
PMCH,,,-0.029169955333016053,,0.03289625727787718,,,,-0.00999021168437971,,,,,,0.014428285250241308,-0.014035958097139431,-0.028695846996636545,0.06372063461431787
COL9A1,0.0042792244985930695,0.01868054592415322,-0.018034227358799962,0.0237610202673354,0.07074862793614652,0.04046970258082672,0.17913362460917234,0.13474002766283977,0.023467399335114266,-0.0023169449071578523,,-0.004540446546861712,-0.03134907918028558,0.02320640923449546,0.07364132148058977,0.14757648832751627,-0.02201751393161334,0.03402819982756399
GDF11,0.01922783740111782,0.004096879476290103,-0.016862447713926473,0.01761324301024215,-0.022491226544554047,0.023785173953168374,0.13430296106641743,0.07006914704166042,0.028290473880707892,-0.015692712448020518,-0.03412980936595428,0.048736240034491916,0.06568522485375468,0.02101723352475379,0.0003756108990553635,0.013353838422818044,0.018941577346850775,0.12054727390831416
RAET1E,,,,,,,,,,,,,,,,,,-0.03324357014252177
IL24,,,,,,,,,,,-0.029283684732806854,,,,-0.025596467187035697,0.009025733722371527,,
