,ZH916T1,ZH916bulk
DCN,0.15201614786147508,0.08427529266531343
RARRES2,0.0062568393303554255,0.03643475898530248
SEMA4A,0.06330696685108929,-0.014791344775313775
GDF11,0.10822631113189042,0.08101106725337795
GPC3,0.16675713075013965,0.12000410550116192
OSTN,,0.04423908476311574
GRN,0.11655293089586598,0.05897909403855081
CALM1,-0.044854752041107754,-0.10825575431371386
ANGPTL4,-0.01976635685276009,0.06899552353785941
BMP8B,0.0465622952411161,0.004686732599917394
TNFSF4,0.08823910976960947,0.0614510413804848
RBP4,-0.016171211534730494,-0.07136284360547963
DKK3,0.04707282481582099,-0.07675837426055214
COL11A1,0.08174744419751409,0.09274753467768566
COL5A1,0.10072696775973229,0.09016883408705756
MEGF10,-0.07737070766032962,-0.07115898111247963
CEACAM1,0.0770111678017702,
EFEMP2,0.06380183077680279,0.007158437125715197
IGF1,0.1241543006016652,0.007931057916632985
COL6A3,0.12049642076316769,0.13735962402793314
RLN2,0.07315608652624082,-0.02061681109792351
WIF1,,0.025978236533663913
PLAU,0.043952287486793716,0.04988790380217252
CXCL12,0.10975896587320715,0.0620119552457325
MMP9,-0.028366327516987366,0.01462382798412438
TNFSF14,0.004613713235742134,-0.006283198625396657
HBEGF,-0.03656254924919122,0.12609178670736546
NUCB2,0.026313472670981063,-0.006095188133272365
VCAN,0.062765256308892,0.07883278440823642
VEGFC,0.1115771418023555,0.06329649140903831
LMAN1,0.01266924859002826,0.07073227654895674
IRAK4,0.027289508610347853,-0.002346087982917292
MICB,0.10065565650160783,0.1111238506587165
COL1A2,0.10228515369916409,0.11030193990736681
ICOSLG,0.0579457369720064,-0.0005148697286432636
GNAS,-0.05323765057920863,-0.08567383195552115
C4B,0.04448828553878266,
COL2A1,0.05358600777349303,0.06667321167754554
GSTM2,-0.02478563841054965,-0.032495476690484526
NLGN1,-0.07252157516472321,-0.003653085993870484
SCGB3A2,0.04877466420396403,-0.019256978312453273
LEFTY2,0.11453889352216892,0.019763915165418863
ACE,0.026985716844942862,-0.01680618610694367
RPH3A,-0.010388513654619904,-0.05330112015253459
NCAM1,-0.07059380297503776,-0.05976575977048407
EFNB2,-0.029233085629436047,0.06890386200881438
ICAM5,-0.01733160443553069,-0.019866567361751783
CCL5,0.17308403423717783,0.07558667483037342
PSPN,-0.012290326002280992,0.033528125060665395
PENK,0.04102440554017416,-0.07271170496642454
EGF,-0.0014910662969193345,-0.028834520232966784
UTS2B,0.03316558238431903,
F10,-0.014403826902643243,0.018846513194778206
FN1,0.027598172266964142,0.05185923276282729
FGF2,-0.08246570602788329,-0.03520378245911228
GDF9,-0.05333007864820049,0.029771747343867457
CSF1,0.004344738534639754,0.06400802416369676
GZMB,0.09111189756426107,0.03475527620786161
WNT11,0.15227711996932464,0.10288519470000439
FASLG,-0.0005080746274455963,
SHBG,0.014234070922464296,-0.03303446555068224
EFNA5,-0.002794127563751713,0.04250146243069953
THBS1,0.04405304261814594,0.14274431903186066
PODXL,-0.03230084574636488,0.0838964574820037
C5,0.048439875757041444,0.05800370889601724
DLK1,,-0.010018823370598234
CXCL5,-0.024121439688165686,0.06881827250304604
BCAN,-0.027149184132084895,-0.004895126028719375
RELN,,-0.03346561576685602
COL4A3,-0.0043060044987726755,0.11206231410238263
GNB3,0.046502453373117585,-0.026669766551743707
PYY,-0.024455788243979787,-0.017549078396435686
MSTN,-0.017516831871495882,-0.025399443416963166
COL18A1,0.09215243617348236,0.11351197064098563
FABP5,-0.030537179972078818,0.003510003624974482
TGFB3,0.07098211849467571,0.03285004620989826
BSG,-0.029631409028179064,0.03719306454868263
BMP8A,-0.025641222314554794,
S100A10,-0.11249147880388016,0.002226835918169087
PLAT,0.08379282847353914,0.03734255819004435
SFTPD,0.06886229996732829,-0.04112477396438223
EPO,0.1366796873006605,
FGF7,-0.0023524178591624915,0.03854818320879079
CGN,0.056588054930694486,-0.03467940895958733
FGF13,0.011258319102586562,0.03691044878541672
CXCL13,,0.15227529033488443
ACTR2,0.06673723682431099,0.07839220574115696
SLIT2,0.047861398034661835,0.047549899929684586
LAMA5,-0.013519268119700553,0.13141879294146566
TIMP1,0.11269973546183375,0.12459901196687262
PLTP,0.09978422725606073,0.08180137136056581
TNFSF15,0.03119831459061706,0.0379181131316785
PRND,-0.011086954174700294,
NPW,0.020644663164268443,-0.003619354915517065
SHANK1,0.038563054802995225,-0.030767994302318916
PTHLH,0.02249502777873942,0.034857816286450995
SYK,0.11010600808943906,-0.00609802959107377
FARP2,0.05610947878477393,0.042848859504005604
P4HB,0.03863755957437244,0.08944193933675033
TAC3,-0.04276662037743545,0.04625772042282384
C1QA,0.1272963230325994,0.017514315264150863
EDN3,0.019714794819875398,0.1152492042982756
AANAT,0.03545833913814604,-0.019256978312453273
GDF15,0.0731152344551734,0.04767444537929476
LRPAP1,0.06799248580526206,-0.03364713306390613
LAMA3,0.003085038648145746,0.09724604927731151
VCL,0.03505061615257801,0.06722828519066783
COL5A2,0.1016350205656453,0.09821986695339835
DKK1,0.05245646059884143,0.05086802243230246
COMP,0.21903920548948602,
POMC,0.02710205134696449,0.07874689099603752
CD34,0.06513850665429657,-0.009572948291789745
SPON2,0.1389281464186381,0.08204605671806918
THPO,0.04794346747153464,-0.026298883230109114
SFRP1,0.19824338902021638,0.010652018100488977
ARPC5,-0.006410948239457783,-0.01285782124916447
VEGFB,-0.009576523730753113,-0.07116719710072908
LAMA4,0.0425341894598765,0.047995254441746585
NPPC,,0.02306696299422889
HAS2,-0.07038778849226453,0.09360471609727296
JAM3,0.015042008010699529,0.07771206237105058
MEPE,0.02946602554887091,-0.04803173564637358
ALB,0.05720160020740176,-0.024846327287663682
SAA1,-0.05647892877924696,-0.050684620222412276
