,UKF251,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
COL18A1,0.08010414725679058,-0.06237041413331922,0.05549058755250778,0.061394880077512,0.045824718938125515,-0.03904037647900313,-0.005679522041460005,0.04656419746555329,0.04256440446150704,0.07062075521693592,0.009184617034913635,0.043610195975978955,-0.01985916416190764
NODAL,-0.011754461134046622,-0.039859610074782434,0.008581272029014743,,,0.019700499096146417,0.06393452762821834,0.019162108028264846,-0.02818805541859915,-0.011009653087829524,-0.009356805826320728,0.0006167076084808787,-0.021408406659603387
INHBB,-0.024907006860620313,-0.003718214613712115,0.02476296503866552,-0.014543908203074512,0.06054524422684925,0.015113959189454875,0.08628828356035245,-0.13258881777172632,0.024271010312690335,0.06816366757895904,0.07268027715928778,0.08570485897192247,0.019222320420272186
LCN1,,,-0.03750244533378028,,,,0.03106614074602397,,-0.0007979920479099675,0.008076665524023125,,0.12216742930487066,-0.03017308657427591
ARF4,-0.01972624238289194,-0.01764983606269558,0.0952299233176978,-0.010686527638083497,0.13475927145108904,-0.0292184585034122,0.07864625834086746,0.04197061247309044,-0.03934029472919883,-0.020068675167356137,0.00454537826219935,-0.005442997539778689,-0.028010671470970656
CXCL14,-0.06404973287313385,0.05242537220114945,-0.027298520464110715,0.019765879491615092,-0.024629624242603426,0.058224417618715295,0.11345923832075103,0.0722311519349062,0.07305360570809669,0.04795734297221161,0.12867427500109085,0.05514104667302947,0.025060556136842483
LIF,-0.014874596270606817,-0.017969395953213216,-0.040238437411643735,-0.01418817633877053,0.05924168170553757,-0.021861382671182518,0.10703497401022417,-0.05341521646637086,0.10302876181076641,0.07566046480353407,0.019264907332139005,-0.05064799791171237,0.014683321895211146
IL17B,,,0.05109830957923176,,-0.014598179968623151,,0.05766874136587183,-0.06377121136684466,0.15431501464257932,-0.03974518948702638,,0.07804566707883197,-0.0027695741135883895
MMP1,,,,,-0.07897474811163367,,0.07747114663783239,0.034481724331589046,0.08139202598505658,0.023749286756043667,,0.03367456993935037,-0.00037622006709374904
MATN1,,0.004227513107882681,0.03729687533210104,,0.01255957279524925,0.052396691877910836,,,-0.03772671250097984,-0.0439046512270262,-0.018570619041049646,0.044839680333904695,-0.031089180317566956
ADAM28,0.04295462124263639,0.03218813994945223,0.02941758491286151,0.05216382077596531,0.030056873083858928,-0.027609975543568626,0.11841579047896544,-0.09164889761906343,0.009259608855966594,-0.009673570590511464,0.0319203147610654,0.0735742704371054,0.022235863160997665
TCN2,0.09409089248609022,0.01960957627102524,0.09013800357822503,0.08739380773688653,0.058641753509662095,-0.032633451503690986,-0.030841265517507172,0.07099816620136452,-0.08112046895995192,-0.04813554589668754,0.07754992249645115,0.044713900369031404,0.037289181275394274
THPO,,-0.00901527428596773,0.022818972907150518,0.12200025132087781,,0.05116795915232284,,-0.0404859262214106,,,,0.024973723768927068,0.05899406797390578
CUBN,-0.028312979260158407,-0.03086068194814898,-0.018670066518572493,-0.028164757543549527,0.05604545989854893,-0.009903272255541176,0.057734181356188616,0.04901072308079221,-0.027032903968965998,0.06231740856777617,0.09746813420826497,0.05478276803021828,-0.04727526008359042
TIMP3,0.027536237898035935,-0.014572865204310635,0.02851632272118166,-0.004869321041322001,-0.029074308889337555,-0.001324663280592556,0.01764828392506671,0.0048667305765278095,-0.009602588395853819,0.08522382746981165,0.07448500200283364,0.08642446296465625,0.05008275603952404
PIGF,0.03960487831231459,-0.05846764652726707,0.09222242027925306,0.009254865506062812,0.12656140429425522,0.045422058088905315,0.03845990259144445,0.037315926933032526,-0.0033164033986064077,-0.037118345105220774,0.015829672352403904,0.07037081780195628,0.0022813299862426005
CRH,-0.014751817728650345,-0.014618872874698567,-0.05766889913906752,-0.0267126449205518,,0.0794281778851933,,,-0.02492245158083368,-0.044991219123672495,-0.015340820387949788,0.041380433247955574,-0.02209986284110694
BDNF,0.011256904638239938,-0.029191738216687642,-0.012195145802685796,-0.0240176521043168,0.01731114573255498,0.01573684167591701,0.0023954429970772886,0.014454999997410439,0.08595159435252157,0.05955790500931536,0.1547215209348284,-0.024471483015702445,0.041616457653332786
CCL5,0.00583798384787611,-0.021354575303134952,0.002973833509286774,0.011405867768162095,0.09560396485106165,-0.01458088247112256,0.19564459784369093,0.01245660042244088,0.05494314001991807,0.017733854823121852,-0.012193968552587853,0.039266898393970476,-0.04882873607100672
GAD1,-0.0007607954263896126,-0.012699955026980712,0.05527860566363705,0.02606364590032035,0.021715139553915002,0.08766565233545107,0.025238942847889974,0.022493216990144983,0.005199540564027886,0.016007554151689363,0.043358672686360886,0.0027347374792191376,0.05673917283986182
COL14A1,-0.0010239326668223894,-0.02263110916686236,-0.02206243815271458,0.009942636811606597,0.02413679369961968,-0.006716107883022227,0.04956206469104486,0.018494666389681686,0.058960408792174124,0.07687187633713193,0.07588353543204564,-0.022267952962291723,0.03511146251348543
HLA-A,-0.004286592372592825,-0.00433824948705281,0.07530569844449245,-0.023189973446251223,-0.08768214845392913,-0.02225147425800963,-0.06144477361990105,0.0005200535716186048,0.16224373510144754,0.09859973738027478,0.0859297596130793,0.006352707568995757,-0.0535341152810671
CD5L,-0.009780477825580771,,,,,,,,,,,,
FGF18,,-0.020282724730209166,,,-0.035311854641266884,,,,0.08021106857704383,0.04128208426767593,,-0.014984953088180968,-0.018757014340808852
ADM,-0.028804726258293924,-0.03568622800814868,0.01401235037397965,-0.018633881678099873,-0.15259278944103036,-0.03221171985646198,0.04436903906025507,-0.012876277305224774,0.11379057930598935,0.12512453427386866,-0.005475190998119437,-0.039967366735407454,0.01455081880587011
CCL15,,,,0.010183451574710378,,,0.0637544641669498,,,,,0.02192384087511009,
GNAI2,-0.04343849119313289,0.01239364368664272,0.07826454053087663,-0.010838030212685673,-0.05302164848805373,-0.05211613916478018,-0.025441348855611834,0.060463540937660314,-0.07148299114456905,-0.045657669061440836,0.03255584664366517,-0.041175760954314536,-0.04228681023325761
HDC,,,0.09770551180252326,-0.017973447330296963,,,,,,,,0.039911120628005045,0.017154301899279988
COL11A1,-0.015587509766862935,-0.06450968268773022,-0.02101914963758927,-0.011849622066923146,-0.09201816218956353,-0.03238432651707977,0.1329961947464851,-0.01817494904681023,0.00811486235916034,0.0445259271279841,0.019588969359223017,0.01336893950814336,0.062111322246343484
NUCB2,-0.05266112088504552,0.023245497970196663,0.02406439188041572,-0.025092488446933167,-0.0022444899121684906,0.05198864100228726,0.03270760346853915,0.0597493013101635,0.006089437563623969,-0.01861038674590215,-0.04961273915546908,0.04001517392390464,-0.046574487377526265
FGF16,,,,,,,,,,,,,-0.03063433176077643
CXCL1,-0.01582517255010092,,-0.01750032355933051,-0.013435459936193897,0.11598517748715353,-0.014580884943187471,0.07177219041342335,-0.08296644620318844,0.19530436825475156,0.08301302625200759,-0.02791435223942898,0.0018309278858644749,0.026074771088175564
VCAN,0.0019411874000233738,-0.05155925576759749,0.01792072375061794,0.028440051378676234,0.06464970267286083,-0.03386615601048657,-0.1451574288448405,-0.030870186316917604,-0.07619654571518282,-0.08830553161264092,-0.06417791985833095,-0.08191460811167038,-0.03341252473248128
MMP7,,-0.01796939090929283,-0.012703706022436253,0.02050403204114825,0.0697105657858361,-0.016612046917844018,0.20509705213052487,-0.015878554421259416,0.1557654244453592,0.06811262837247814,,-0.05131166703114464,-0.05747506277759241
PTPN6,0.03746876465568848,-0.005350894606380129,0.1252627864739944,-0.0009419266855615784,0.09902729431656197,-0.020392233461021127,0.03116212546746111,0.054949277582299484,0.027736953076684754,-0.024029249317550606,0.014768436285602702,0.09104919037058318,0.08712628971195281
PTGS2,-0.014123136372903819,0.059519509390701116,-0.01477064534472304,-0.01857826199616671,0.0006321374691389744,-0.01058625807851182,0.10650576918486113,-0.02930843336328283,0.1874596162115175,0.13419523303504305,-0.022958014847464837,0.028928943554353614,0.013768965438259189
XCL1,,,,,0.06704413769777748,,,,,,,,0.017759334393088362
CD58,-0.05311630688594744,-0.0047071579145900105,0.03913431346378843,0.012792985837824893,0.08966012882355492,-0.04168410877530989,0.04722442235728826,0.09481168772292609,0.005551640999901656,0.015422741676042656,0.0017272164588660473,0.054184130895163427,0.07010751750276939
TNFSF14,0.06104904355928024,,-0.04243377669603696,-0.013122908984486762,,,0.028811250479016285,-0.021600235076471193,0.029363623048224544,-0.021276475345098904,-0.025981369431215793,0.04594401826025216,-0.004060015014070752
CNTN4,-0.012920165654930496,0.058577740876533106,0.009152619860980909,-0.01701648156138055,,0.03235268249975347,0.021321992249805223,,-0.014026089528430501,-0.0513981740709853,-0.0233046904540452,-0.012507701659685507,0.02600454128716905
INSL3,,,,,,,,,0.03587619635856438,-0.0076003737344766,,-0.03525968317785245,
BTLA,,,,-0.01675840361001426,,,,,,,,-0.03409435062558424,
MFNG,-0.0009143786711464688,-0.04843789835491385,0.049816157647935046,0.04722793044426978,0.03323727277671313,0.03738145673860733,0.039828330158609045,-0.05243745461521425,0.007790155535893335,-0.08395644291810757,0.019522299154559275,0.014263929915427066,0.024062769403266928
ICAM1,0.021891073396329442,-0.04242586883378642,0.0773720240529563,-0.009905698794198376,-0.02405346054357292,-0.04909154533587503,0.09927330697637428,0.017878208004742133,0.15598407940244252,0.11656316137195671,0.010947798255302885,0.0360993408878782,0.032781793487193074
PROS1,0.01680620643945268,-0.02924891185754033,0.10398451444730879,0.03534721962829424,0.057556346124659076,-0.008635366658165276,0.14011144640657663,0.043164028227436264,0.024399299974611734,0.04554606990228886,0.10489021436237136,0.014748062258615998,0.005521820699035546
CLCF1,-0.004824344069772803,-0.01670434328100979,0.04121615641842386,0.0064697905251891955,0.05734356711712135,-0.032007978195602804,0.07518143727180902,-0.057372337073639666,0.137245451465227,0.10277987278142472,0.049365793551601915,-0.059450136248480265,-0.014018375430974414
PSAP,0.020095505302580436,0.0512349525938451,-0.12319990294291147,0.02364702212786332,0.027594625622932908,0.04394328526007232,0.0633352349901848,-0.00026976555793977624,0.08333147039805938,0.10544026938009875,0.018048394414778214,0.06164553726827936,-0.10118057227459261
EFEMP1,-0.002421902537972302,-0.032291945589543306,0.05182672858327782,0.017514761266516007,0.009920463813793962,-0.03387061690208594,0.11492799388705636,0.03435519601360633,0.0717211209049491,0.05050527065462111,0.017774548308235327,-0.049548189611994316,0.02951924305745691
C1QTNF1,0.05254334215804108,-0.03706035704482801,0.07367871888850579,0.0810446345863055,0.013501797007204965,0.03289755342529174,0.03355299053749172,0.04758826834781781,0.12150420390382104,0.11931039965856778,0.0476011795331563,-0.003556610488012854,0.05560029816254679
ALB,0.008843252228170092,-0.017188788873097376,0.016381858516233097,-0.014904852951947656,0.006004471938701623,-0.023253164451686854,0.018162161637456948,0.006707530623426509,0.06533972517568265,-0.010445039618131174,-0.012611235103031344,0.0274821667283642,0.0681270583578237
CCL13,,,,,0.06497680502644734,,,,-0.018317152670431984,,,,
EFNA3,0.026230868228056863,-0.013873158295511704,0.007117848396711236,-0.005356143759873093,0.02441982898325081,0.0077986633502749965,0.012967425107519198,-0.11392256475781447,0.033812138457663954,-0.0010814567986080052,-0.0010908663948028996,0.05911737985802657,0.1026921687850748
DRAXIN,0.044564685658094155,-0.04878211865021055,0.04704607808629681,-0.011967865511899803,0.03760161696379018,-0.0006435198461793013,0.0809549236321161,-0.047761002875298025,0.11423137979467693,0.06169262079639908,-0.03812300236321036,0.017757188040958535,0.04176224189264119
RAET1L,,,,-0.014334212334485967,,,,,,-0.024822785652125475,,,
NPTX2,-0.0333040784789697,0.04992823942508547,-0.07673864929971229,0.004082605179226777,0.03958715834605554,-0.06380388341074476,0.008136603973910137,-0.04706358798659755,0.062405110453920866,0.06199587718760405,-0.0426342271720352,-0.044515036204553556,-0.06821584803892693
FGF11,-0.008095044786107246,0.03854202377159997,0.08762676356166675,0.016789120636875477,-0.05882560286904965,-0.04391924281646526,0.04467479540213664,-0.03501722477032475,0.04474408009281657,0.07404480294049813,0.05599899493118435,0.04242622704477713,0.03678073245420983
CD59,0.007434105687010704,-0.0010781970284355108,-0.06996200800572004,-0.02107185617330828,-0.0027498070991330086,0.044518276177211984,0.07507793568290874,0.09310387564316723,0.0038727534557824106,0.06042842306494724,-0.05432565157336214,0.06107635430519466,-0.04644993095604262
COL9A2,0.00848863965665871,-0.06762467948791073,-0.011868239095486545,-0.022305139169954736,0.08606626290461797,-0.009438858651950805,0.03892672727417549,0.06547229717127095,-0.05931483631091382,-0.050698104626863624,0.028157141670158137,0.08289343059990026,0.1304030135112489
DLL3,0.0036767566902611995,-0.003090787325857975,0.10269051135242946,-0.01855025989749268,0.0468327788184522,-0.04829002256957314,0.017903108028821814,0.04296154314608312,-0.093808684147648,-0.05313536353597764,-0.04798769071123383,0.060889746445800766,0.027931657933825207
FGF5,,,0.02094289060158414,,0.03617718369660195,,,,,,,-0.051724688232646476,0.022570522238636617
LIN7C,-0.0479914335758806,-0.029443861804293408,0.04013843759102788,0.005694816037799587,0.07336759432988532,0.031005963076021905,0.0768377283899213,0.06716479589352502,-0.04964723866034752,0.0432842820609413,0.05620378741686926,0.043869845185288824,0.03513764441341245
GDF7,-0.013864257131569557,-0.024553032890925114,0.017363652979310692,-0.013122908474530496,,,,,,-0.021279300779261785,0.03830553009356137,-0.03297272436286419,-0.001720926509982016
PSPN,0.09520584129437287,-0.011703220663246047,0.021905788878282335,0.048876269646610536,0.1190778744105883,0.05559089769674488,0.017234368085443718,-0.004086171476305454,0.010025429745821346,0.054560800174311516,0.0544809160403687,0.11218619637957858,0.05014237575696284
ANGPT1,0.046985013593812026,0.03867434814660206,0.07206500532175432,0.013976801837695159,0.054654237895080206,-0.017033538044278734,0.023652568309684544,-0.02418106783243929,0.04599563143327414,0.054236690579547095,0.06658684794580318,0.09520895654605435,0.014575952024205044
PNOC,-0.02901356928036197,0.010867878830855788,-0.02997602833669935,0.02752138339296267,-0.018748684152785626,-0.02126658710114902,,,,-0.022628502049774048,,-0.011963532565584904,-0.07695766347144645
L1CAM,0.005850862379993941,0.013089852630316135,0.0016107476533259203,0.0020371414891557204,-0.027330640457468927,0.07726854309705472,-0.024297617487728913,-0.0332103230148698,0.008824460129577836,0.019057065696535386,-0.029645914981515094,-0.03443895787824108,-0.014819454401696906
APOA1,-0.019200134887143668,-0.018029827292079692,0.09801204581652491,0.033970811954146925,0.04396884879554869,-0.03325148800459702,-0.016820685651538502,0.02113395756931792,0.05311911147633563,-0.04321198821698668,0.013387794600451202,0.08998569103688185,0.0860931465475884
PSEN1,0.0035680105060365984,0.009157358390854825,-0.02540150123079089,-0.04491603181556976,0.03495422570705955,-0.05576302062007457,-0.01881687525424662,-0.010268288146375778,-0.01721404275243596,0.021167743480679516,-0.05634882206851174,0.01797544607221363,0.08179155675570154
CALM2,0.049772299715071765,0.054905610891765357,-0.088634026009904,-0.027149664476329775,0.12255459225028142,0.02847757339581963,0.0453133103985234,0.07434331642767707,-0.08158141283110963,-0.0116555125672953,-0.07325800120922313,0.0660780242265385,0.06201362868348839
CLEC2B,-0.016927908355469333,-0.055426025668102265,0.1111762193792942,0.003581356465462385,0.06179026991881184,-0.031716253024241595,0.0369435287887612,0.015693114409688447,0.022230863497972868,0.04837901743476207,0.032259995738004345,0.029256801556133357,-0.02929999564698029
NTNG1,0.003931669700867059,0.0565942865719062,0.0002595416466344893,0.006236218720797635,0.14135561263482366,0.045872176508854466,0.015069343469125493,0.06616496561139236,-0.019976539600118543,-0.008760760379773951,-0.004732791506890309,-9.191347515376263e-05,-0.007963351850536971
LRIG1,-0.014987298803226991,-0.048205833284021296,0.006971459022910337,0.03144430343586696,-0.05518340676456199,-0.025077319403829738,0.05320199132452432,0.10932699061125098,-0.09471995098655325,-0.06088675862596371,0.11632954036653345,0.059257862142694656,0.026401583335229347
CPAMD8,,0.02352257928475591,0.03098699916578268,-0.00016021104485232024,,0.033365304438951034,-0.04751530423815222,,,-0.023905575898140154,0.05773252921458142,0.03343367140219485,-0.03369803183188485
GHRL,-0.017585312876279263,-0.018273052297638707,-0.03300776336244459,-0.011967865511899803,,0.08465684763478919,-0.039053408785573195,0.04430254216377328,,,-0.0234381677042498,0.006527031426066592,0.005053951467602063
NPY,-0.0033909889420450667,0.03837744211777843,-0.023837036761285985,0.025670059354906714,,-0.0012274903182168838,-0.055487585852240076,6.509220992214478e-06,0.15928062253323308,0.12731893554477852,0.06977202391542527,-0.005515130510603366,-0.01967451716903215
MMP2,-0.07741234019466851,-0.053781205599650446,0.05860217564770417,0.006238138671304236,-0.09287602477121758,-0.08037296218569415,0.08906241706880265,0.08451950646627668,-0.003577615386695605,-0.05897275376115995,0.0887724639300677,0.08726429837535019,0.10420245093135759
PPY,,,,,0.06749618715159612,,,,0.10739877040578169,0.0819863290318931,,0.08919731354707103,-0.005206045622726171
ALKAL2,-0.011128337871455528,0.004636561035016466,-0.03750243925571339,-0.004424662173543735,-0.06476498512935121,-0.03529987618550875,0.043154160594470616,0.015186956968153193,0.04668351388115704,0.014059867961497302,-0.0327598413445898,-0.04802840994879483,0.02013106885029348
CSF1,0.057705483463274136,0.03965427327785124,0.052027433604128474,-0.033332016391690214,0.1163074956542981,-0.010386790327008556,0.014566836581913238,0.07220144655394088,0.08669648233979942,0.09569536880186932,0.09336575175750006,-0.017111668554167608,0.05755106225697026
SEMA4C,0.008584051165078857,-0.03670926978744245,0.09083079381550431,0.07154886781395407,0.026504108237748097,-0.06122406116697197,0.025181783359131907,0.02832208687180886,-0.03823357861685397,0.016745964205302007,-0.0024597627066645124,0.03286292670764093,-0.0051159716826246265
BMP8A,,,,,,,,,,,,0.050132795501595585,
ICAM2,0.019288266676673355,-0.008526698192468147,0.05700662919692967,-0.015814053207537575,0.0992521109861774,0.005889967809971702,0.021209845965132975,0.010890293799841187,-0.013794830875748764,0.08040826814930986,0.014356424182022175,0.03941464026451185,-0.0371686911671771
SYTL3,0.042615198404625194,0.009234717256721722,0.006998237905747106,-0.026961476738921398,0.023220818278720183,-0.03355764862992621,0.06057163115546143,-0.04069490785699166,0.03799179821994313,0.08256387663566746,0.06099648811330928,0.01881234879167729,-0.024758014284487106
IL1A,-0.022205088136657187,-0.02455302966554793,0.009515341945177773,-0.03373575838662621,,-0.020657528151382422,0.0014053095141083488,0.012803945196905643,0.1207539874737814,0.05576363579336015,-0.03590874224763004,0.05489721240719175,-0.0064450492495874015
HLA-G,,-0.013261446515300042,,,,,,0.034898411564059734,0.09987801194471267,0.03263220630081549,,,
PGF,-0.015593144866023995,-0.032161727143478806,0.07535573113897924,-0.021640002882652686,0.054483167184325894,-0.0501980058693909,-0.003953778590897442,0.01479782059584771,0.019389404692656452,0.023755088064914272,0.026101993596919934,0.06510957993142244,-0.023779083380924815
LGALS8,-0.004496071959464019,-0.0006985817797966991,0.019348558248709027,0.0015174012148361732,0.07231921986640176,0.029074895192567597,0.02024785210009751,-0.05049219926088685,0.026930627694076392,0.029351003454019496,0.0032587687429146642,0.0026576207004792417,-0.0019263561606914703
DKK3,-0.06452736776532335,0.03830946593044505,-0.09032541352450295,0.031287787641109246,0.04781441618167638,0.06776651802865279,-0.040008223854321005,0.015516728013196994,-0.09633597092600608,-0.018083671754929136,0.04167293098151637,0.09724892373091074,-0.056125204386104834
COL16A1,0.013848393660898732,-0.031279579658142785,-0.021976260778629946,0.07060739229925049,0.06308952540195532,-0.03855169225353911,0.022246543465271326,0.11665105788477129,0.005557635529807557,0.014368342549544473,0.06762697820419908,0.06732578137454989,0.0736421147262145
TPH1,,-0.014052351899435097,-0.008359768813407758,,,-0.012934683574431177,,0.04093047330866399,-0.03445139082579505,0.05478434996289694,0.1550650671429456,0.06300647433949487,0.020915454124555737
TNC,-0.04101972146104206,-0.026585404274092943,0.08626434835938925,-0.020713580053503447,-0.1443991880513795,-0.09114571621604145,0.1041774229630888,-0.05088996685050453,0.16442365452256313,0.08150175066616584,0.11848901914816737,-0.050967100101824626,-0.03224638659340147
TNFSF9,-0.018609117903362046,-0.007328313665096849,-0.016339175314652843,0.05327501229668126,0.04156731791369842,-0.02194525148024915,,,-0.045018825705726045,0.058707479980290904,-0.04353896020106706,0.137157550775029,-0.027390488998316052
C4A,-0.01096647816150337,,,,0.022615158347649357,-0.011370078223500994,,-0.035905532772171636,0.0007965214851039765,,-0.02529815567492099,0.08061147559637856,
CNTN2,0.003225320424980064,0.0018109393289598866,-0.09359022750307593,-0.032822174687815876,0.0032110207396496343,-0.016683744854414664,-0.06984382801793007,-0.04399062105198446,-0.06070900668775906,-0.04287758575021725,-0.11436316824325732,-0.016388578599439613,-0.05559921082059387
F7,,-0.012204507724031,0.09990790968470467,,-0.03219302603735327,,,,-0.025693720666154433,,,,0.020068325915797113
LUM,-0.016168405525418657,-0.010039778380762279,0.060686548163251204,-0.009411199721195435,-0.05399838207669329,-0.017073140646216282,0.043217353711147106,0.0201687296574056,-0.006958695891493928,0.020122415127227088,0.058585832999535445,0.03969413222300228,-0.0024525426290029403
BTC,-0.017160590573845103,,,0.05733308018445754,,,,,-0.01858850360593576,0.04535799924338271,-0.02170677231522331,-0.020318671878166713,-0.029936668652413522
APOC1,0.04690023472329204,-0.05431682526949038,0.1156387443197062,0.03245428010501539,0.1457660338933307,-0.007200357202787225,0.20577534286627286,-0.09830200414001959,-0.06595484957773043,-0.12984436227087628,0.05288495590197555,0.08823711201689466,0.05900661121446342
PKM,-0.01779670811960516,-0.006517914966990188,0.09635697914437875,0.044530786380098435,-0.1550264957688166,-0.0031412074703163735,-0.006174276170647663,-0.06099544221486913,0.12632562986306678,0.12570381267270983,0.06240313775529455,-0.0722574344654783,-0.05343107014302228
TNF,0.05928225553423301,-0.02998305423810418,-0.001217439863705788,-0.017496754882189585,-0.0005460238245198779,0.0925268696621691,0.09230939295210357,0.05361533708599444,-0.01804197739537992,0.04226890276426281,,0.09366555671678974,-0.01608301571642906
GNAS,0.010110861714049657,0.02263519348189777,0.01598862156910594,0.06314657125123121,-0.12530335516968857,-0.020314612700463825,0.059585939229645835,-0.10911484613867779,0.057483977318687166,0.02206140894343058,0.11365874258412861,0.028984887819379336,0.03240091680500088
BMP8B,0.016626261057391685,-0.0642093356162616,-0.00516351871641098,-0.011617665397757757,0.00426465549493516,0.0014735390849031714,0.11273311618037028,-0.06645965055864207,-0.022510514411078764,0.04712420231695489,-0.025911830621319857,0.05289306285303023,0.020503329761304645
LIPH,,,,,,,,-0.015142994018648704,-0.018317159407035155,-0.01286563922186875,,0.059731759313527005,0.023093573577771354
CCL28,,0.0625425929371231,,-0.013741245008384159,,-0.010257765959082364,,-0.046088511851836676,,,-0.017487057902850895,0.04736908790055169,0.05110387793208788
PTPN11,0.002140012068471055,-0.023556768434400875,-0.034871263576102166,-0.027130699015254597,0.055897211443397196,-0.04230811597295194,0.010002121323444146,-0.047510670980761595,0.00332051028675581,-0.04695423445034297,-0.057023528576194915,0.0054552053080621,-0.03961521165524422
ADAM12,0.03682936538986831,-0.05262982415470165,0.028801338268830776,0.05157863106691745,0.10384232944081596,-0.02500676249776367,0.025365971701673876,-0.010569614005346917,0.019221984945755437,0.0400228035885956,0.12460861228492773,-0.00873723143877832,-0.02133130703360413
EPO,,,,,-0.029271141521385505,-0.012934685473933267,,,-0.019892902913003965,-0.013659041210909023,,0.007221434729773554,
EDN3,0.08167906484686016,0.003992113879118986,0.04054297456998645,-0.004805261923489703,,0.03763906193362926,,,0.14156735578666038,0.017146957257882674,0.029121526830457146,0.15189410027428205,-0.021635248982167697
CCL22,-0.013864256795841044,,,,,,,,0.037192359563525505,0.07087578124685806,-0.02170677327588098,-0.018078986126172463,
CCL2,-0.0072179826272994515,-0.013589068704658484,0.058942614431506626,0.00802191639847117,0.11585808772636876,-0.014082884657904183,0.11867191904898076,0.096689207573808,0.15904435020004004,0.055210281094636285,-0.02351937821816156,-0.03466580586182883,0.02211152570566053
DSCAM,-0.0074864775826830885,0.032170976189671824,0.021591201393792756,-0.0036731495903126144,0.0156994837075197,-0.07316049035006664,0.05956923627938264,0.05427271527148441,-0.08470161314785075,-0.01374704771360197,-0.016628522807115933,0.03696373095714841,0.06525587245376804
ANG,0.01205329770647739,-0.014677410456527897,-0.020359903924392835,0.004479159900280851,-0.06106142047195623,-0.03394056694302348,0.050630002320114435,-0.008476308619241356,0.0667076885932938,0.13095491163239312,-0.002098674524329188,-0.0028795835732443728,-0.009091342322856941
FBLN2,-0.02521256064556212,0.023839212433379487,0.0820053565292873,0.05394540287091366,0.08567199643001977,0.02117162700456759,0.07337139947667064,-0.022122719273554706,-0.07085212163975954,0.03846796465621757,0.0386194327310084,0.0213062849544687,0.014186740220186797
VTN,,-0.014052347304303355,0.018356447103800484,0.04526316346024105,,-0.010747944876991282,-0.04029789226819182,0.022043672916535945,-0.02273894936738353,-0.02021141800038234,,0.036205827998881515,-0.04203189742792973
VEGFA,-0.04618207474206395,-0.04901017808805055,0.10416919621264822,0.07476852544998064,-0.1604054200877354,-0.04324593222599022,0.06866660398124638,-0.09933218159768464,0.1090603834495495,0.11936411219535577,-0.0328901467935648,-0.0605998841683835,0.01952769017397626
F10,0.02462267613927722,0.006645707870225764,-0.002255132843103158,0.04880987483497709,0.04631243872689326,,-0.04371234318674834,,,0.015069801770130184,-0.01878044680995868,0.010997310302265792,-0.030246484816625775
SERPINA1,-0.03929348599884284,-0.03141771181447279,0.0713412238028744,0.006702636502415614,0.06565734260772726,-0.004128032434114634,0.10940573766826557,-0.021155156652264646,0.05110686514429547,0.029106372941425908,-0.03070762724413526,0.05010483833295053,-0.01985666199200292
VWF,-0.03795308070600139,-0.018565190483818054,0.04652244140771602,-0.008774234487464477,0.02555454114087045,0.028552427823861144,0.017051442259445545,0.07222887435736373,-0.0733921691198944,-0.013945732534133582,0.07420676674469336,0.05596932166211219,-0.06945427221961609
GDNF,,-0.021873023436506798,,,0.006822937038015437,-0.012934684466621448,,,-0.013071401717695781,0.151888039794531,,,
VASP,-0.002230802896750541,0.002811988202745392,0.049274199492512626,-0.024856602800520395,0.07607449101051,0.010557212664435002,0.13054349148435807,-0.028999327018008583,0.03237913645503874,0.023892989012569026,0.014870328240706802,0.001867821910869523,0.017246283087177964
ADAM15,-0.0022937627174151897,-0.026171808662174844,-0.003209791789965902,0.03317804763119366,0.056234264543401344,0.027473734460635432,-0.010429350512102191,0.10791250890636621,0.03380536293075018,0.027338202332226513,-0.002371626213615986,-0.028000757024897863,-0.0063699983036878925
WNT2,,-0.023124448379962442,-0.025651700114429268,-0.015590473029481371,,-0.01210494693442343,,-0.03220791909505211,-0.024675171227590408,0.11302275974301562,,-0.016797557021986015,0.024254553001585744
CALCB,-0.020057976248247063,-0.014243557283500253,-0.03656259202676517,,,,,,0.018296594392892777,-0.02334925889545998,,,0.020953151254042658
OLFM2,-0.02724463553946477,-0.025605475760592043,-0.021013067539797745,0.048256962299962486,0.017591891586550373,0.024611198874595817,0.04255584073159211,0.04604571833551476,-0.11164728902114888,-0.09099366584429003,0.0705104190725016,0.07670051896527326,0.05691649129025088
MFAP2,0.04149718578836466,-0.035257477148807476,0.0298403342986721,-0.013633610635447626,0.13354749508532537,-0.03027589723110671,0.10597610760573019,0.021504460129702436,0.06463878790818071,0.10196999540665087,0.09531355190689647,0.11170888914746524,-0.004266517751028145
HLA-C,0.000530962335654646,0.025690427694451103,0.09122111843538953,-0.042053336511772364,0.07839229981651091,-0.03221378462331479,0.05527658619392008,0.019781429536399806,0.12278199979743117,0.11830455221032939,0.03575722557039527,0.07046234960800347,-0.03535659034632189
THBS1,-0.02271489931697643,-0.02356077600866802,0.048894278131925255,0.05742092070670245,0.051046815732848146,-0.029014641532284172,0.07572020163645156,0.03633484640719215,-0.008437025505337837,0.02121158377890047,0.09879041119312738,-0.05234416871916714,-0.04451346491678935
