,MGH258,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
JAM3,0.05548743353272983,-0.0043773011844835995,-0.05079514684934434,0.017211107476139048,0.10620961833852437,0.028225576432978752,0.07551225210032671,-0.014849354054362213,-0.03619507711534487,0.06384041356266387,-0.0034074859222116807,-0.11091074767272868,-0.003460821803760719,0.008414614245467881
TGFB2,0.004137448372892677,0.01354875716795145,0.046130655158431094,-0.03749139334790918,-0.03493619918609415,-0.04867319654357836,0.04733241770004811,-0.047605744188866206,-0.061551138755231306,-0.003373067758813484,-0.03602665618888122,-0.00015871749633140412,0.005155438661629963,0.04959362950015907
COL18A1,-0.01179459293130868,0.046848206062224326,0.02322426593819671,0.03600213980773371,0.016483084532707627,0.016639057889397787,-0.0046848177446795255,0.01763034068402902,-0.0008949322244989419,-0.08952799257695102,-0.042381120598322164,-0.006776804371620743,0.04667776440239242,0.0016703342971220781
NODAL,0.039331520515729614,-0.011410073577310744,-0.02637688279532687,0.09142604136573096,-0.055664720672384656,,,-0.025562359235480933,-0.05031842104914032,-0.00701351011863026,-0.017704288685370682,,0.03500519180252143,
INHBB,0.12742624553828633,-0.03939813755701254,0.030117447409414064,-0.028749482564105533,-0.009418238876094569,-0.047552035790367875,0.09191549934470755,0.02657094097730077,-0.05304572023475446,-0.010979323724031714,-0.05010811966982398,0.06000945143357728,0.022550300471178848,0.06135207961930878
LCN1,,,,,-0.018536114480763782,,,-0.013059987356475596,,,,,0.08735040224152528,
ARF4,0.014191126652079208,0.024689888671271806,-0.037434477482852654,0.04219813682057605,0.06100081098574045,-0.013843464121904531,-0.019766963066272198,0.054133942775253144,-0.051932138949386315,-0.013619112467788585,-0.03492764640248805,-0.04905055817795232,-0.016527872968640105,-0.0692347130238296
CXCL14,0.04676055673003043,-0.054045356464493925,0.1470052782694345,-0.06439014195938858,-0.09329808426465176,0.01312841149627839,-0.09388224237149956,-0.042870667481560557,0.017712796255911947,0.007944755864919712,-0.06590091016918852,-0.056232128224408526,0.0021300842581402366,0.07843835416331311
LIF,0.018019531841314454,0.07653527281209306,-0.014348955616145034,0.059942408818311727,0.03537232972483928,-0.009601505145978722,0.020027582381173654,0.011582522251258321,-0.032880396433951915,-0.041741585517835265,0.06014493336734574,-0.061051011132127984,-0.01645436805080601,
IL17B,,,,,-0.01741719137085065,,,-0.042168263972181055,,,-0.022025780242939573,,0.017365196020369008,
MMP1,,,-0.010951602108481567,,,,,-0.0640367738926055,,,-0.015949550998292164,,0.02980565491015877,
MATN1,,,,-0.02150425072015003,-0.019433855855700337,,,,,-0.014054716222997365,0.04268588651855154,,-0.024083973701417676,
ADAM28,0.0598341600655359,-0.05370259793542917,0.00755208944474395,-0.0225719645912824,0.0654220551856938,0.02270259685700819,0.04228056043698574,-0.01172199213660697,-0.042055145568178805,-0.019430154173427357,-0.0029288237621603423,-0.03949923877283331,0.02327300293341805,-0.08216871866715346
TCN2,0.03114674817463521,0.031489174263939164,0.042911398398688655,0.02542310888285288,0.009248679353266424,0.06870755512320077,0.049927488178417447,0.059012547013634245,-0.02422030592642277,-0.03566997108193012,-0.01852955493373239,0.08379404270605169,0.027165390134229715,-0.008864220453935586
THPO,,,,-0.017582506764339395,0.0028628968651187264,-0.009991277889093894,-0.017503692533064462,,0.007740618687379185,,-0.01969113883449125,,-0.026071728925528767,
CUBN,-0.006513375075704811,-0.01534398419273072,0.026012369802624537,0.14942958582848073,0.01633451899425262,-0.006175346104417863,-0.01338293997975174,-0.0030160937854653,-0.03207850743497058,0.013358657250156399,-0.02925595809228757,0.05290920535658449,0.012473125398740707,
TIMP3,0.062130390835847385,-0.014317572624241659,0.11380074574642811,-0.02251175169751772,0.013717341934054487,-0.01305649088508625,-0.08223200411348311,0.06646162034973488,0.016475819152632316,0.030531045004353406,-0.023926741164013453,0.06443452441587273,0.035865502395428905,0.07246000795063855
PIGF,-0.00881091853211632,0.010349029008751296,-0.060883142022694285,0.04360128376951059,-0.030410289260344284,-0.01415604334720791,0.04560126259873458,0.01511641223027657,-0.040667212339552436,-0.02863765074558217,-0.007595446771106634,0.0018561592417512189,0.003690563298820126,0.037039214942540165
CRH,,-0.014319612253040091,0.05348885724231383,-0.01812181033392047,-0.0285036697449303,0.07624951329266835,-0.03992339410045653,,,-0.010608899382283776,0.044104807977265695,-0.012910816553850218,-0.029694933893062363,0.002319870826133878
BDNF,,-0.012809736283515923,0.06738300369589965,-0.03488602501468307,-0.07942543408802967,-0.01625336510963518,-0.019941226191896762,-0.032466106512667584,,-0.01977368110862278,0.021399092942035368,-0.03624585462721927,-0.017040496045768322,-0.004744384865027477
CCL5,0.0904130032841262,-0.05126223779093795,-0.011089275802651498,-0.011645767543448222,-0.03287916963417105,-0.024966701596209704,-0.0546173379960767,-0.016686462134759945,-0.0412050796268572,-0.0058062188166318725,-0.020223756341309553,0.1317353326863118,0.05208225483771424,
GAD1,-0.0062419035122098345,-0.03676800708679453,0.180321682375575,-0.07922093800292059,-0.08627668506554645,-0.01881331775180777,-0.05181509933116947,-0.03893830254790403,0.027163285356578325,0.04049131649694435,0.03144158138216735,0.005035701080634401,-0.03465204655982057,0.04281504864389224
COL14A1,0.02589796214581607,-0.017869069068306903,-0.04273607444449948,-0.0014082102724128844,0.015719658463449606,-0.013087175814764892,-0.02170092965722802,0.014027769915762486,-0.021305180532938835,0.027796456091080828,-0.003539818008822172,,0.07730927623597429,
HLA-A,-0.05375454449278737,-0.03695033251408279,-0.13320832027198723,0.01687417281977489,0.008549155061923322,-0.008039378882941593,0.053176642947354254,-0.020408078299625716,-0.0606071105329011,-0.009382310839839713,0.005414109258090953,0.10624288899498982,0.04826817468712591,0.07646950416805383
CD5L,0.10978081238848449,0.04381054593126522,,,,,0.02166324557712178,,0.1799681295061907,,,,,
FGF18,,,0.032138855022153405,0.03256620157165526,,,,,,,-0.027561959060004994,,-0.01980242114094151,
ADM,0.0421582284841371,0.020145294290372793,-0.027035300848785897,0.013532579612966809,0.06391748205743442,-0.023480790300359204,0.07986313722851188,0.01307791790386478,-0.07055484959666967,-0.019489178563863244,0.025744026425045398,-0.00947525472794202,0.030613017518517603,-0.06842521952805336
CCL15,,,,,,-0.028506724306177518,,0.08448453314626737,,,,,-0.017174638318212313,
GNAI2,0.07189479339385613,0.019360393029382326,-0.07315262996814857,0.08111004586376014,0.0888255803853115,-0.014813396812529533,0.013780008811726127,-0.07487810810276159,0.03211204177888994,0.01252022622935517,-0.06611477652569109,-0.07789679905760795,0.061560337364642795,0.026941304371319544
HDC,,,,,0.013335191184290785,0.13058313344825145,,,,,,,0.06468774432494347,
COL11A1,0.0713016620132585,-0.01405556523120844,-0.0628145776183208,0.09390230115201981,-0.0337002163971638,-0.0036247336330426185,-0.04775709128586003,-0.000392346847132335,-0.038163305885948476,0.024212279304244834,0.026691692587300624,,0.008386499038242158,0.07832286386146267
NUCB2,-0.009868302208291003,-0.05067098748784696,-0.03649834096771861,0.0070733538929212076,-0.020869089517218987,0.006588335073385889,0.030334706097322337,-0.04356476326543941,0.05439081309911605,0.004214082901376596,-0.01473224903999683,0.04750667082700032,0.031192179769623723,0.06615073125896062
CXCL1,,-0.015361519435993707,0.011044865694012264,,-0.023051287669382903,-0.009092122527646504,0.03440665210093088,0.02632476305384968,,0.004999324438356215,-0.009363923825012747,-0.06009490322710639,0.030359263539999678,-0.04080667487626336
VCAN,-0.029385165804102796,0.06866022518482004,-0.10438080251759677,0.09247829063087105,0.02708788121887079,0.01199897282467677,0.01031298863370496,-0.04154676266085886,0.025536509960497306,0.011127434303356588,-0.0224196714032506,0.04479039209170654,0.04287975262063017,0.015126343639342331
MMP7,,,,-0.022275171052200143,-0.01352983490819885,-0.01756401103811792,0.0056115646895998515,0.09615548099612105,,,0.02891196122997545,,-0.022385131848998638,
PTPN6,0.1449607235690411,-0.053228365408136614,0.013875926688395115,0.03130813000942122,0.00024586323677051875,0.030041567485432352,0.04845963231899079,-0.09104535058730785,-0.0670543203590578,0.007729713077010765,0.038241019061936124,0.003152320234126963,0.03153598806791359,0.058823691033939605
PTGS2,0.04549591661898437,-0.013709350290033213,-0.022924368334489586,-0.012604040346097412,-0.08874583725421996,-0.01939072503690615,-0.020488494806103586,-0.037134385019140397,-0.01511175939242423,-0.05382742630155517,-0.005818757046433879,0.04870447387768199,0.02706152728489269,0.03649247559088772
XCL1,-0.016766088646461393,,-0.011645033212127178,,,,-0.057200946876470066,,,,,,,
CD58,0.06772673683865692,0.022747520900134408,0.00928162069206708,0.03628342752644791,0.005587279610940412,-0.03752854965880259,-0.042592079862807865,0.03010436181001481,-0.07788984707632024,-0.014792599277663696,-0.0015632446194725727,-0.05976237549299808,0.03181204282826,-0.03254420040023862
TNFSF14,0.07590660330179433,-0.01602155833576099,-0.010529014760105294,,-0.014189915969057894,-0.008880611231230191,0.02266600250460591,0.052303309549458596,-0.017565808150078847,-0.0014740237433473104,-0.0069535671837628946,0.0315155917799329,0.003400206368678028,0.05344588071661845
CNTN4,,-0.012541624756136228,0.17645755265789165,-0.010165753846636158,-0.039217189651292596,-0.030410947377107672,-0.09625919882962634,-0.03180020022084757,-0.03725254608802313,-0.05548964765170618,0.06386905815630599,-0.03732861109816058,-0.014933126222343778,-0.009069462791744969
INSL3,,,,,,,,,,,0.09575426703965573,,-0.02351597550711759,
BTLA,,,-0.012140334785637115,,,-0.011340844281745336,,,-0.011024156287367737,,,,-0.022738772501107625,
MFNG,0.0387968236706534,0.07424313908469332,0.01625694382166243,0.06497302231516235,0.03682019820354739,0.02494530758581586,-0.0014079839596305012,0.07267812444305402,0.048506303676242105,-0.02833698422509627,0.010412238422453935,-0.00893217770013274,0.08074592463405113,0.07180465395753076
ICAM1,0.05640684045478402,0.056335093836829955,-0.06276054385205247,0.06398424642741318,-0.05159633885546293,0.03261275845061944,-0.02030974669017784,-0.01435361430078669,0.007211171939409812,0.011847535047820336,0.010178941323294097,-0.13745965160943768,0.0018171330815232919,-0.11004662650565929
PROS1,0.03272625512450129,-0.027780427154149117,-0.06271464316552677,0.038540689958949985,0.001742571124913264,0.039077990331267534,-0.005398583241035126,0.08410365099773444,-0.02799462955588685,0.0035312368169451124,-0.0003853292321114386,0.010153669666928792,-0.03800167151227343,0.10752744818888325
CLCF1,0.12101988741627226,0.032978138009552016,-0.03727148164084984,-0.020706995900831374,0.09149066738990475,-0.02425424018676897,-0.06614765083754662,0.05748639946926729,0.044879272292113595,0.018033639375357513,-0.062005506192530646,-0.1061465187660328,0.004314541619691118,
PSAP,0.11336894368543678,7.083032142379856e-05,-0.010782768831094386,-0.060527382714157085,-0.012787805385493154,0.004692883368529641,-0.035717552706743656,-0.03690095138273355,-0.10090846188453917,0.05509745682462276,0.02760301457074113,0.12718908922058583,0.04650737254105362,-0.045903657472099554
EFEMP1,0.11420370659415087,-0.023881223745018252,-0.1381521795352451,0.08521427434798173,0.0422045836240574,-0.08539193876457864,0.07185636908722155,-0.004021080364872717,0.006761867496732848,0.05272927071755471,-0.00027873255874255457,0.08597397506554177,-0.061051499082903915,-0.018358236629552403
C1QTNF1,-0.04597644033713527,0.0050522803212944885,0.016554123928714658,0.14236162385952011,0.013198107867303733,0.024061394614285823,-0.035831274523233245,0.06666136937042898,0.01565372139042027,-0.004612619037204427,0.014081480700917848,0.08667429152599293,0.008144441953552347,0.2544024132464495
ALB,0.012373822819775669,0.040813928395226545,-0.02867652327164484,0.04907766723671562,0.03028097765283695,0.1012712799015295,0.034856185886316865,-0.036241195510126514,0.011684051152176089,-0.02059021044770785,0.04359313785773213,-0.04150505161060206,0.05073693354356353,-0.0837317302635363
CCL13,,,,,,,,,,,-0.025833280927218337,,,
EFNA3,-0.006161915677819716,0.06010720440482921,0.07324102231254578,0.014923593072459499,-0.08152152047909546,0.011607654143764492,-0.01274284148256607,-0.0068326969442373655,-0.09992249191052759,0.0472924788945599,-0.02762715481157383,-0.021963158301693306,0.02941927593502307,0.07201026515192128
DRAXIN,0.04174522509765974,-0.03675401477376786,0.046423032779808845,0.11061477886574993,-0.023997614226407695,-0.008098963499973291,-0.0019625805336500697,-0.05957562916248759,-0.03476226969533268,0.05670663072059268,-0.012531747237156759,0.022676040686469685,-0.0033490083114880694,0.07110730441251162
RAET1L,,,,,,-0.00970033147368148,,,,,-0.000998250014806806,,,
NPTX2,0.07434599848478568,-0.037623357516390225,0.09598849972186681,-0.04780161990902407,-0.07695189846294516,0.008561004597894379,0.008070115961263244,-0.0611158580356832,0.005903449488154944,-0.019563615114567716,-0.024818842628885233,-0.03208387502520182,-0.021057064979659555,0.00654785455021437
FGF11,-0.027170346421103542,-0.005073806819938088,-0.04286183570025377,0.03710520518724774,-0.018116053894514476,-0.01835708460526249,0.019417062442799303,-0.052485447686045246,-0.030395400667619164,-0.011048722758204396,0.05140509786376309,0.0938302032718732,-0.07766202220530387,0.09316975661610587
CD59,0.11989122446099833,-0.025443235181625907,0.12452915906211748,-0.0802982920956612,-0.06393185039205683,-0.017168986221458838,0.04361294426953167,-0.03575986147217542,-0.0417300305643409,0.05348447612784835,-0.025018414147657795,0.08048437754215715,0.024580621038960856,0.06711570028663041
COL9A2,0.019143565489141905,0.04655061014018013,0.019460168161960393,0.07601322676010705,0.025879874325167244,-0.010386339508848152,0.013650762367561745,0.007290155122180271,0.006129474100363652,-0.037212165957700376,0.017998626841728052,0.02743274199255146,-0.005237854229836097,0.11868335162951686
DLL3,0.06611389301754145,0.038005665560087804,0.06274047563870339,0.08957285722158027,-0.018261744823641315,0.0343368109514043,-0.06124834428437733,-0.0047095555553892275,-0.013719728341595374,0.005719434543081806,0.013503946819801728,-0.020482587052830563,-0.0014751632276751166,-0.029573271151249768
FGF5,,,,,-0.01807157887585033,,-0.041939850136964815,,,,,,-0.06024427060330124,
LIN7C,-0.028598420307701614,-0.004333680293449023,0.02950967148148876,0.038569700814744236,-0.0515902884080241,-0.005889595949714028,-0.07311625112399642,-0.04402625502097872,0.026771762794579258,0.06120595365412638,0.03223731393629406,0.04013161614053371,0.02419576454959054,0.07981369649151418
GDF7,0.09622109865900906,-0.013458055810637082,,0.08143297923460316,0.01690010524010688,-0.008880610886129623,-0.05493871814726265,,-0.0503093920430247,-0.04561695294134681,-0.018722299685966833,,0.005129907708737644,
PSPN,0.012509350633823137,-0.010896731737621821,0.0015066901360717767,0.022723751254249053,0.006699471719984133,-0.032124588363445554,-0.050341465402461254,-0.06318728089852353,0.013838693300179433,-0.03601623116670372,-0.07585675639238676,-0.05552112940235154,0.01860570480318496,-0.08281006216097127
ANGPT1,-0.033498665007057206,-0.04178271448923623,0.03362423497690715,0.005537641962846359,-0.020991487473128033,0.010751781908797048,0.042979964201908,0.09474195705443038,0.0724152579833162,-0.021713692047885088,0.02375635264337921,0.012512919139945329,0.02775477957157532,-0.0032591309594330107
PNOC,0.02747894092850429,-0.028163516511229957,0.22000042319660107,-0.08630826014308869,-0.09135024943066793,-0.013716154405209699,-0.05425200432813532,,,,-0.02219605095654799,0.10898088357597763,0.04584015130645119,0.030213104346828546
L1CAM,0.12753856978642258,0.007650638758709458,0.025410193956113394,-0.03660439462565666,-0.054155755157813804,0.019872563757398303,-0.09531492857321114,-0.04163290521067683,-0.051392330563743815,-0.04658270169138111,0.04303073124913608,0.07327330617914507,-0.029538563989251795,0.033862140803921484
APOA1,-0.008103575702988398,-0.018637600589111895,0.008134572232522456,-0.03424990190200091,-0.028034074926402853,0.0256391611033035,0.008798723926880865,-0.013388153675709951,-0.01624870849675568,-0.03492874846113246,-0.042967265992403386,,0.05195864945092493,-0.05563760410646391
PSEN1,0.09003371595782309,0.0023593605259866644,0.11346480232902942,-0.0006626632530413569,0.10253508164493497,0.017144144588393886,0.11956890826021406,-0.05634562954640224,-0.02348810694080049,-0.00392241502048247,-0.051826646846986874,0.09631166821295394,0.01046417526038091,0.10385848833401556
CALM2,0.11571765169075375,0.0093896160231945,0.13402608322923612,-0.062350106910619846,-0.011568396867211594,0.03385476028417603,-0.0958135812518339,-0.013341247867704903,0.1466538028351476,0.025265295058210617,-0.002292839285441276,0.01943534735871596,0.0019348490199645487,0.11764736626840674
CLEC2B,0.10033338333300017,-0.03807209929003928,-0.015882557044146383,-0.0029061553249348543,-0.029081433345523922,0.012256470122719902,0.0296536286701414,-0.08923124251879755,-0.08768577046807872,-0.03935698252891007,0.054791875044476114,0.008700713503945546,0.016218737078251028,-0.08945094863826168
NTNG1,0.012394580157620136,0.007353014110789135,0.021256290940730647,0.041818789414294476,0.022992475365703372,-0.041568765555736846,-0.00697034230845752,-0.05197385248609462,-0.020465666220756275,0.013029308128984916,0.02041440407246283,-0.003907182188037528,-0.010277600833040215,0.03039597213285854
LRIG1,-0.002821236122931815,0.020012452174637246,-0.10182765995632413,0.03345086427055431,0.027833464533921926,0.021815245939118776,0.11263860131065581,-0.08238276229127078,-0.011884386016173846,-0.023564342703162742,0.003286978146818306,0.021730178393896512,0.0037731970536875386,0.0010270223066622469
CPAMD8,-0.013632334788687963,,0.08217072593678429,0.07295088223786561,0.07688202886737766,-0.016437276442784428,0.03511674992621046,-0.02863853229742631,-0.12241158293701324,0.06229196378326771,,-0.040128326795787816,0.009113880916339669,0.009896076322845636
GHRL,-0.035625940278327786,-0.017070090369110797,0.14990397367202019,-0.022651595016790663,-0.03476670001796382,-0.008098963499973291,0.06261876237649311,0.03838283336910393,0.012493574979186559,0.01598764952063025,0.052507853721808745,,0.11905416559661065,
NPY,-0.019329130284774048,0.006777288788148241,0.05147238719167176,-0.05659483917582616,-0.011065847810612919,0.024865437857017867,0.045277000143375115,-0.03344360401379152,0.024388168168353683,-0.003503416794030289,-0.012694163909731012,0.016936236850418195,0.027430825723800394,0.013346251900132753
MMP2,0.05856962054311585,-0.014356191451337779,0.043153328462421495,0.07192790905593917,0.028044241975004595,-0.0015647494565736776,0.08810134245736567,-0.04201061845877613,0.024288834129968507,-0.05493227132161791,0.027193301565604247,0.03080270546874053,0.011090830413131941,0.16069861135017885
PPY,,,,,,,,,,,-0.0036155297563779435,,0.060074284861434624,
ALKAL2,0.07868817190553527,-0.010802294759280762,,0.041796815852787286,-0.018536111476593186,0.03209590818592993,0.00808748668895775,-0.04578013532766583,0.0454934646979582,0.030186568094767375,-0.004680656581682423,,0.004220039438119593,0.030408244457545752
CSF1,0.004953080737544805,0.039333307560485545,-0.0923771978376105,0.04520621504555961,0.05088612880426168,0.03063673936331285,0.027154050741304326,-0.012281574353108905,0.029844885408440536,0.01832523284650102,0.008396918600772614,-0.06501984382741431,0.02545290292449878,-0.03438172540434447
SEMA4C,0.05818479707352239,0.03940671229596468,0.009625346442530413,0.05291821130364911,-0.0317990020263552,-0.012584860759256624,0.013906567399521137,0.008920015595176915,0.014926309871183704,0.03249384569097102,-0.031222858920428677,-0.040636715763909134,0.12793303485130186,0.06456942982925072
BMP8A,,,,,,,,,,,,,-0.0211068538639289,
ICAM2,0.09882822220738632,0.02536503690324766,0.04321981537408971,-0.024535396430792937,-0.011086461328009244,-0.02041218311923056,0.0017286769769685034,-0.030548224554604247,-0.0008161208200756521,0.012198358422431922,0.05407167615082983,-0.0003945987437051113,0.07738215280754258,-0.029516278343797567
SYTL3,0.012662292414079531,0.018870737376472983,-0.04017895464970435,-0.004273362766639801,0.036154827780113176,0.060468343897540085,-0.014802711913056836,-0.033195842057775475,-0.10079602097908516,-0.04691358672585749,0.0544453414661207,-0.05027567975783727,0.01853491214491607,
IL1A,-0.03400883751519868,0.08459190017561012,-0.048834677971165,-0.030436364727698402,-0.035460239587592375,-0.022829858469376407,-0.01761347781343055,0.0009561980227794625,-0.04315282307765446,-0.030116554546128976,-0.0035862032848366673,0.016859569365936466,0.0012227277506073268,-0.06393332215899743
HLA-G,,,,-0.01643912089280366,,,,,,,-0.00047581241668959585,,,
PGF,-0.05153799050947474,0.09879240885608137,-0.020835901705870654,0.03824947521282513,-0.005333243650791017,-0.014644348510739532,0.09092795886546674,-0.080077962352536,-0.06453533172590571,-0.033086039765156325,-0.027338345790963368,-0.047899049202115074,-0.0029646721741515953,-0.07016991575147767
LGALS8,0.005520405810703947,0.015894000211007748,0.06361925551512332,0.011203535633182066,0.03505127863457122,0.022327863399509183,0.029138328555477322,-0.0328748711060441,-0.0036211769666604364,0.017842923172444947,-0.0863601707718175,-0.01813700367849595,0.02500163835962649,0.04004554966152929
DKK3,0.006505465192541015,0.007247473099018797,0.15644562826675829,-0.07560454000955648,-0.10783728533004733,0.012776766924370919,-0.07321565613673467,-0.0017956205425601647,-0.0029816497819354923,-0.06250723349987966,0.036641618448390485,0.07049709092141586,0.021558558722471737,0.0738573217757262
COL16A1,-0.035017716100613695,0.026120660707357184,-0.06394570621440754,0.042236556716922016,0.030453212562363493,-0.028989840888230044,0.0678775939494456,-0.031016357815193216,-0.02996305427134495,-0.059034045108119285,-0.04378270873326611,-0.03881465267727182,0.06698481031296338,-0.011705160668006493
TPH1,0.08923098014248666,,-0.01451365746171583,0.024234830058692987,0.05916693870629212,,,,,-0.0113126570378249,-0.03093370101608859,,-0.030126787990815997,-0.053207861392647784
TNC,-0.03269523576559364,-0.01766263346997721,-0.09448889175620996,0.09706300514670012,0.0254600749356294,-0.00029853258593860445,0.08974785354826094,-0.0077559384424147415,-0.00720915323386724,0.012689511281509478,0.032684770924166766,0.051766648885473894,-0.0585953890713883,0.11146724840989143
TNFSF9,0.0485109225153044,-0.018063899490143098,0.057237917602495386,-0.049451683300997716,-0.02347468995594032,-0.013527714921923298,-0.001038403204454199,,0.01791945194008838,0.006320036213964902,0.03623661506514538,0.05889987993396624,0.021614937643180756,0.03604887981752059
C4A,,-0.010645177288841646,,,,,-0.05047156650301522,,,-0.042098769307186416,-0.018919757156590784,-0.0494931637724622,-0.013327486932313256,
CNTN2,0.1777150710684037,0.04957140219425185,0.04692203044944078,0.06498802343202499,0.1139149613919373,0.09177042139354809,0.09602314064589107,0.023785311334592156,0.05698116252995764,0.011928490300427313,-0.003428813367241177,-0.08915662505119996,0.04046051683443879,0.045608656399000976
F7,,,,-0.015128921093262982,-0.016348165602354275,,,,,,-0.018722301496367465,,,
LUM,0.0272970291186555,-0.01569469621524998,-0.031337437250906236,-0.04283235286130999,0.01940845377119177,-0.047453975648275394,-0.019129979406336792,0.019906545164572367,-0.028678370483628077,-0.06470663843110575,-0.0617663383013457,-0.00763689111658808,0.04457910309292167,
IZUMO1,0.006613966613622421,,,,,,,,,,,,,
BTC,,-0.016657811774164248,-0.04798506939224648,,,0.019811731098684494,-0.002493346629181418,,,-0.043010113193399736,0.06481363251618996,,-0.053501572894387624,
APOC1,0.1384462485819426,0.002920476782379882,0.12319153339379126,0.059544449949593826,0.029661763847769106,0.07638437707943922,0.08232367841477657,-0.042220412415698655,-0.040769909641943256,-0.020788455281167795,0.0807960019011243,0.1104628374881673,-0.040993241027142246,-0.053081233101747324
PKM,0.05306006368992417,-0.031232870944293306,-0.031070770739916383,0.02546572283976398,-0.006434440042793942,-0.004939153406762022,-0.10173906093271985,0.0742827560120902,-0.07359367967633204,-0.049395540492996715,0.08346660553080648,0.10758343742413053,-0.03839131617645573,0.04289800447293986
TNF,,-0.023636720505896835,0.01723771981682183,0.06612569107602508,-0.023992961564158928,-0.011840505645550014,0.10413548997398878,0.09734250346891196,-0.004736061127954057,,,,0.01956588729313438,-0.09195520550858385
GNAS,-0.09224337881475038,-0.07602857333256254,0.16012517261147508,-0.049667272519917774,-0.1230010962443883,-0.019253488579774013,-0.10932884049920731,-0.06365064618628063,-0.01060785916985317,0.0045982042181632295,-0.01628743708014646,0.13752279880094612,0.01958121960985419,0.0007960846413146099
BMP8B,0.10507910122819812,-0.018224645449283126,0.0072233208518799035,0.0305732081514701,0.014674007639797334,-0.00786197404355746,0.0792803250427707,0.028135884529877073,-0.028838230861663147,0.00436333374115865,0.020641302312790443,-0.07649423347792145,-0.01091905222805485,0.047669213881604174
LIPH,,,,,,,,,,,-0.003472340005318307,,0.036017729086927824,
CCL28,,,,0.02759025450606587,,-0.009299055178756527,0.0931663039555714,,,-0.003331452583553311,,,0.03429346161580453,
PTPN11,0.008598963699684865,0.03416832933641819,0.011114342426941483,0.08386401002469071,0.034404373944670184,0.009304330480815526,0.0704403114883019,-0.023297503406708754,0.0053517070254708535,0.014767128731066734,0.045063336504581906,0.0746526896257506,-0.008249346909272903,0.0253534626684202
ADAM12,0.07405770410562265,-0.01267634882544369,-0.010948982337242473,0.010721587553274337,0.038065885538287374,0.021963920909530636,0.019585999047290584,-0.03826735184118337,-0.08065242849010469,0.04105933572725283,0.035237763735236155,-0.054794083866446505,0.051200264683785066,
EPO,,,-0.015573891094353231,,,,,,-0.04519641609614075,,-0.017912226303566474,,-0.017428889938078923,
EDN3,0.07689304795460919,-0.00254435900500596,0.05208893139781629,-0.021699338077496032,-0.02896664256142916,0.009436995354478974,-0.03324476033539025,,-0.03463367438136314,-0.04863878621091966,-0.010368993893045589,,-0.03166816612226236,-0.014735857075111559
CCL22,,-0.013458055484744897,,,,,,,,-0.0373221851567245,0.0076016371814540944,0.004428685408269685,-0.02693220220969282,
CCL2,0.18511338712842548,0.022892089865106796,-0.1280545111713025,-0.0253780340884913,-0.05939841656069894,-0.0246026095609335,0.09574473825008566,-0.025530097621697407,-0.04011812976954201,0.005988659810957852,0.013284698129567323,-0.17186777272655637,-0.043879550896206966,-0.04798651457201815
DSCAM,-0.037030100688511515,0.006605645240460222,-0.014351044773565299,0.051655569488392006,-0.03540764381591766,-0.008433999837200898,0.04175074611507596,0.06548134662584867,-0.049633923257844645,-0.03804437651577069,0.05103673863837732,0.023526111490869604,0.03336773970507834,-0.01543867341112207
ANG,0.027987164839573732,-0.047717354289302925,-0.03752415054251259,0.01793352511713915,0.032168844787021235,-0.023982641143293636,0.0436833342462938,-0.06334377466417913,-0.04117322399914959,0.07474429691360913,0.04548405805368131,0.031282767044793484,0.06353707460630142,
FBLN2,-0.012337808007696046,0.028997081168597953,0.05990839694642749,-0.003548277098883024,-0.05432702840372374,-0.02684102050518344,-0.02345641087559393,-0.033628225557653796,-0.04924758196325307,-0.018411439420637523,-0.0620540236838032,0.10957767157432408,0.012656850909918721,0.1404532305860645
VTN,,,-0.015701795760941165,-0.017419535334745488,-0.027557673571034547,-0.012399987002594657,,0.005905799343087654,,,0.15473934160612837,,-0.02842361030895104,
VEGFA,0.08804658986331093,-0.060020494729856766,-0.09259123622727897,0.06202532314913828,-0.052502111111751314,-0.030488777378780203,-0.04496818568366059,-0.08356346771073543,-0.009832092970183778,0.0031585968370458303,0.031567483613365574,-0.09217891378019287,-0.06464173106862187,0.02292097166192611
F10,,-0.015361519125390726,0.009716903362034913,-0.030292176191336177,0.07473972342629429,-0.02380142996999761,0.021687203996118034,-0.026346402958411484,,0.02648616993359756,-0.031022821113559935,0.07956991203766074,0.05053868897793301,
SERPINA1,0.06363991393368126,-0.026942936577474496,-0.10649274443559358,0.036874482772973866,-0.014205880263564022,0.02816729481476022,0.039972622916596784,0.04303746560012876,-0.03411412464084983,0.046698627831644565,-0.014800558776956576,-0.01397663201921948,-0.0039008061725234054,0.10134452239391968
VWF,-0.06346223424170329,-0.056356691865847255,0.06897817572337431,0.02044494518139178,-0.013592136180004,-0.012317495908393056,-0.01640672507578333,-0.019068564237750607,-0.0532626655973532,-0.013084700705771411,-0.03650429385271533,0.0452596368257498,0.07325647694682587,0.05904845481972287
GDNF,,,,0.01427602166471158,,,,,-0.03859826274222701,,0.004412562880075941,,,-0.0752903877857612
