,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ITGB3BP,-0.011874030969562414,0.016122761586597256,0.014290336580823564,0.020436910074157943,0.06389102399503584,-0.04076787724333821,-0.022458732945367505,-0.019247548211099662,0.045588459363674,-0.08900758771094996,0.026749022307110133,-0.06982085342559272,0.1383619747078246
AANAT,-0.030756281683059584,0.07320008277564855,0.04920017997179334,,-0.017452230015201402,0.0017235272386765565,0.042765146746694876,-0.016607729942323717,-0.023852062591517093,,-0.02084725290637932,0.02320523272300621,
RELN,0.028381315592973657,-0.023132409492923146,0.021893573977654665,0.015858586680232153,-0.04328005419336649,-0.0022831014223742897,0.016525330698845812,0.09147158531155031,,-0.014536106219093087,,0.030610698446414984,0.03520640350151194
IL15,-0.011203073633388669,0.010240715866582008,-0.021769693254035515,-0.01204880991200022,0.009501729043823754,-0.006384141197594845,0.21550820863318906,-0.015402901924713896,-0.011770262407979218,-0.0034137099543354544,0.040766940721883506,0.002995538336953432,
UTS2,,,,,-0.01285483651222214,,,,,,,,
BSG,-0.04233112812607348,0.0068052290679594275,0.035528363490683154,0.015145250489777638,0.01446118208948764,0.04660668066351245,-0.03844679839340469,-0.05872024185556027,0.13787668423531838,-0.019003123919476145,0.0002664891791860905,-0.013731026404440497,-0.058212560391951405
ADAMTS3,0.00790614461388108,0.03315116535877349,-0.024333161968008117,0.05861178011388453,0.12497943510130843,-0.03001975859135645,0.05155195855416309,-0.02559465183022367,-0.024286386794192132,0.06482977210160942,0.020824901628598135,0.0014842502439327996,
CD34,0.12320592183627026,-0.028224421429592604,-0.02174280853335868,-0.025731479793080585,-0.018966011865344422,0.03221599008105347,-0.06442657633212101,-0.03567065300768813,-0.004404100177685048,-0.006598586399286864,-0.02249425268895951,-0.034883822692814766,-0.010003205186379822
CCL23,,,,,-0.019857867398126953,,,,,,,,
PLAT,-0.0547354293784959,-2.4712458080009735e-05,-0.023821129124856184,-0.047333770799618306,0.06732426279601923,-0.0054434167230772625,0.02798885978222827,0.004192061774187763,-0.025252870531608244,-0.0016109129780642315,0.024911625036305198,0.04491843648889164,0.0784782630704495
NTF3,,,,,,,,,-0.03533642388299496,0.06972136250654278,,,
LTA,,-0.0001031364627403667,,,,-0.015222882182916665,,-0.015402903826055298,,,0.01704676796260301,,
CKLF,0.11178034039443284,0.0016824622679379839,-0.02888103430857995,-0.020322385037420076,0.09323758583439906,0.010558856134618273,0.029374578621339468,-0.021952450723980835,0.008710702633658769,0.016215488787139996,0.031182233457765097,-0.07663460659546412,-0.06255522640530038
CD24,0.01579882468570205,0.016545570227794723,-0.00795114910298621,0.01595186318297829,0.06082964025554475,-0.001315768925815687,0.003931044343909346,-0.015503200268248942,-0.0019609124596020582,0.051802012184691174,-0.010043606297466536,0.019923020681466615,-0.056891610270893324
HSP90AA1,-0.07208447505104112,0.00022608454272529413,0.026367376677838013,0.06575658458908526,-0.12467140451394523,-0.0006695760595432062,-0.06948083721079912,0.020735271936715448,0.010002338384109848,0.016219036748226993,-0.078439384848312,0.05139404693718685,-0.05987376166567036
BMP4,-0.021769292090034167,-0.03933143331460646,-0.03204994258550967,0.0023348598844598516,-0.053456775868246896,-0.01645887603061539,0.011757273729131885,0.09163454167882858,-0.006028679455301617,-0.013183744747526083,0.02383428347193571,0.07408783843237726,
SCGB3A1,,,-0.025328551012778446,-0.015380518951698913,,,0.15211612778221412,-0.010747942594937356,0.015815281393941606,0.09654827689826063,-0.029861210754628248,-0.032523708761076464,
IGFBP4,0.08155570453454726,-0.012619320055066805,0.015856923778688643,-0.05769811437514537,0.05608205639253835,0.03845636875640132,0.035132437972681875,-0.012013850958636522,-0.03392321144636676,0.009123509614978893,-0.022887108425040346,0.050510484752716855,0.08084638925730651
RSPO4,-0.0209624914407022,-0.025803922819543208,-0.016101970170121046,,,-0.01770513872421047,,-0.021366252514060123,,0.00483494665046485,0.011223695259707851,-0.027819924211439827,
LEFTY2,0.0318892592842579,0.0021065243664667773,-0.012805658187780494,-0.013145447543350756,0.027680381855563006,-0.03678260121859575,-0.01839005294155512,0.10436674894908296,0.058071207036177665,0.009293418012117041,-0.01952735610153212,0.1390115205547066,
PF4,,-0.011475744875635106,,,,,,,-0.01624551764329703,,-0.02805725416291294,0.024033866433974767,
ANGPTL2,-0.024041240830221203,0.016445424485804692,0.049222948240384964,0.0003273861985702839,0.06151558565654643,-0.018389058287136505,0.04346392608988608,-0.09119400819724614,0.024787569062336163,-0.06407193031146166,0.013694805318968665,0.052088267688136555,0.024681545992891095
LRIG2,0.011203747899604441,-0.02915164770039385,-0.03522180583405471,0.021780075586553267,0.035679871371381,0.02785963976366818,-0.014214916459772079,0.018432588259127428,0.04216809159841842,0.03657859166217785,-0.007726394767163783,0.03320154377287244,0.016381064396903056
ICOSLG,-0.0023567050740633836,0.012924301319394647,0.0744972413626585,-0.0019069217001047387,0.047407796271765536,-0.02714952570313018,-0.027556913968584684,0.010739058317510113,-0.022330407177660272,0.005661534200307882,0.00020621276249064682,0.055234784166813225,-0.033558416466538295
WIF1,0.09088180668622695,,0.05840787714305682,0.039491326277429815,-0.048868082467953065,0.06776950499060974,-0.04212639514385854,0.08276351055476297,,-0.015645715708879966,,3.4471390453919125e-05,0.02933434339947519
NPPC,-0.0024890273187312215,-0.01780171029453366,0.030342671167994422,0.02189184547212386,-0.012074465124763421,0.015645251818516316,-0.04565728564087965,-0.029099715676311033,-0.030737608480711307,-0.04386355749890751,,-0.022088577472616226,-0.029967860335821835
LYZ,0.019942113050357646,-0.03836974351152962,0.009505015485715569,0.011850208617509912,0.025120337053727557,-0.02884506068260156,0.02865502942562037,-0.03516124189105995,0.021815131790522767,-0.012195836472413174,0.0008214224989769332,0.13580867815878245,-0.07769148279978547
EREG,,,0.01844074897394892,,,,0.038285466493994266,,-0.04344967031079896,-0.02096285336347065,-0.031992768477182985,-0.025090107637618077,
SPTAN1,0.04026986723724654,-0.03235568161133468,0.06799288554575578,0.052297320684516105,-0.03521347443399609,0.014003257856773074,-0.032089541794341404,0.023904253099743727,-0.002471495749822867,0.017444649982139942,0.11633920690834168,0.06656538901942255,0.03623246117209503
PTH2,,,,,,,,,,-0.026766334139950953,,,
LIPC,-0.043965334513773074,-0.020622768224614913,0.06244769025847293,-0.018684614697460623,0.057461477384247346,-0.015600222315466783,-0.00272075309108303,0.0045320682146559,,,-0.03547498886873987,-0.03398475551175599,
COL8A1,-0.06392509085314593,0.020971549025797273,-0.007198767746530849,0.011251089306049839,0.011511149250499708,0.018129946916842762,0.05026250518713564,-0.0213070638214575,0.09921091009907822,-0.0057353166254773815,0.00036665783283551263,-0.03352367324687838,
GSTM2,-0.05312441397474946,0.04190466521832167,-0.057308506734733575,-0.01018889118431404,0.04249232774737861,-0.04209472729594023,-0.012622117011041495,0.05838454595817476,0.0050074952684690454,-0.03573212963512709,0.009161788747482195,0.018214910719854798,
SPX,-0.015405618334667703,-0.016888255055621162,0.009730907672603574,-0.0006027610004392064,-0.019710892769054807,0.010669786553014579,0.027873784599557163,0.06081780222816457,0.01992873913466637,0.011128274731945722,0.16487150806824794,-0.0795983659931382,0.0475341410928105
MFGE8,-0.025823501705694307,-0.015010074815062398,0.041616528056229,-0.004425981845512424,0.014072744720978792,0.026668526477926224,-0.026047041294854356,-0.06016641938643034,-0.008787740216808927,-0.012969809196751161,6.9325896579129e-05,0.024711096442253673,0.008164625513448728
TGFA,-0.055959653425911804,-0.009690928532066833,0.03993675263986173,0.04712004024598883,-0.001166523508268258,0.01049663679137609,0.027127159067159057,-0.052972799152457256,-0.011099655219608758,0.048849513056369046,0.018742772741840323,-0.02261143584101764,-0.0559682585990831
SLIT2,0.012779284841474914,-0.0390574864367055,0.025601656963070863,0.002617885530634491,-0.032090773826433064,-0.017171473675031856,0.0013397367338426525,0.11262337430186771,-0.058289643665722105,-0.0011330076208463248,-0.045079997097225294,-0.026078473716410817,0.06761639710243175
PLTP,0.049226835331863714,-0.041402291514438756,-0.08621293318212132,0.006742201410008119,0.07615627039552042,-0.011044560001279381,0.06863173262597597,0.0030469419793558127,0.029414789799609636,-0.039075865110754865,0.034206884948806485,0.05156204086977199,0.07088027771136322
APOD,-0.03583181841613094,-0.043440308917946986,0.002435652373708244,-0.05133316340254258,0.01796788127664678,0.003758647906203238,-0.008043684279670798,-0.05978062055855374,-0.04812318940446651,-0.010279835222534742,-0.04926402441957302,0.0035077536891791206,0.0678442849829612
B2M,0.02942873858607522,-0.07848800305487512,-0.07728170177794003,-0.02372778332160034,0.07693348551728404,-0.037169163661912454,0.05246244104514998,0.017937610535141587,0.014413924079678887,-0.007519191146574077,-0.03491500265577229,0.1364756580710652,-0.07577943005573964
OMG,-0.00773780389591912,-0.0042412468693918655,0.004166288306819085,0.010878604976141357,-0.0002220288908246262,-0.024108935114960164,0.04359830476653194,0.08057090302662295,-0.01698506067649754,0.015098919118104116,0.10831048200324514,0.08236598337269034,-0.04169085905268009
CXCL3,-0.06744061403769978,0.00711357350668242,0.03785132436014919,,-0.022913943748294623,-0.03321655078792153,-0.026631702278339338,-0.01109288001099763,0.024059255767763216,-0.01239162838807825,-0.025119585267921078,-0.04408390318147833,
CXCL10,0.02768883138395642,-0.0685960327285439,-0.01737994979748082,-0.016469358164348222,0.060788575937018315,-0.03853817238771197,-0.006414423520808997,-0.017627928772979116,0.05121410753713986,-0.022997528964617913,0.06865644150930336,0.049192844742030145,
RSPO3,,-0.01332683886128095,0.050589970941393475,-0.006038248118929843,-0.028657487078566527,-0.02674093566387682,-0.02575881184100212,-0.01159184581717291,0.0194475197633564,0.09591713545745406,-0.019995322656022198,-0.0011563779114784653,0.0071432712249022675
CORT,-0.02350264625370195,-0.01996717976787005,0.06566152131638398,0.11410970223632091,-0.006887338452255827,0.01855513557398698,-0.019696046325281425,0.04078403967672767,-0.017000108517341923,0.07964228429495031,,,0.10915239087710228
NCAN,0.05270981762525899,-0.0355747288826354,0.014825268463521134,0.055137268536592454,0.05282756207378536,-0.022384966194134197,-0.004577914985632751,-0.04448518500280093,-0.015740262226257226,-0.00923414419859894,0.018700480214939124,0.05339535219044576,0.14662836914961502
PRG4,-0.03207559394481616,0.029797357513231544,-0.0021262694290652183,,0.03768323690318274,-0.022626464422272896,,-0.013552783963075667,0.0230779451423899,-0.040134692985295546,0.020341958903407533,-0.01270014168247442,
ZG16B,,-0.015265682792269223,,,-0.012512315840973617,-0.01209596180446541,,,,,-0.024932015457811044,-0.018591596534396862,
TGM2,-0.05376777996249908,-0.023456479149769196,0.032190024381239656,-0.023981450586369017,0.020079112593348956,0.06237299698372171,0.008530389515044244,0.01714542622434417,-0.00440219507360565,0.07057036621044811,-0.038040772896964344,-0.04843852821140381,0.21919115081948468
VEGFC,-0.023014879065997217,-0.02344219499925629,-0.03119386705177494,0.05398185334746329,0.07437315750777233,0.03718450498306094,-0.021377246552217673,-0.013831156246435198,0.026620028984012292,-0.02872514489272567,0.010315604302544528,-0.030054533210595043,
WNT6,0.1182506245216321,-0.001976808234149293,-0.027922607514096528,-0.0123583664679466,-0.02441230365844063,-0.016853153280916335,,-0.012071134741009671,0.04970735207381362,0.06269709261087074,-0.03011053277481513,-0.019210697101485062,
NRG4,-0.021752676761901804,-0.01600782123893744,0.021595765174430098,0.035114228979035655,0.046564981237735455,0.07266817069352503,-0.02381551760107886,0.0054372525397053395,,-0.005371388883031422,-0.019995324897020814,-0.02888994192448834,
PMCH,,0.004525758585030395,,,,0.045815496428641064,,,0.07974022651446752,-0.012796412833528368,-0.0019844363699533974,0.06371403541028214,
COL9A1,0.0036947675978456765,-0.016719000941606523,0.009647025604792463,-0.00780759259789862,0.15189846615181804,-0.03241875744528149,-0.018655734409070927,-0.01838619757038738,-6.236902950799196e-05,-0.02750131041350374,0.05328012280979694,0.03807655492109557,0.030080743159221393
GDF11,-0.04611585474849416,-0.01582468068975484,0.04788408217125326,0.02286368521777556,0.06829761227788957,0.03439792433098565,0.0035645292600120044,-0.008131495876809265,0.008447709748199587,-0.07052718536313736,0.040324871529429096,-0.0064852113088990715,-0.007226268505813891
RAET1E,,,,,,,,,,,-0.02193472934141615,,
IL24,,,,,,,,,-0.015986491123999517,,,-0.03229799399830856,
SORBS1,0.0823937976744222,0.030099798725554464,-0.0401687404931805,-0.019682342384315436,0.019073164264441434,-0.01755206014243395,-0.024778989702532794,0.0205062740930635,-0.053130893491465096,-0.01682824498562916,0.04632495661978022,-0.001277039208821244,0.07842267114513606
DLL1,0.03305481360981724,0.01159956508621199,-0.005110095828246731,0.012957571168210353,0.10914415791784737,0.0044427902588074445,-0.008628335186964601,-0.012271624394776151,0.02366371240907722,0.02415708633117306,0.11466981719316068,0.00602403954012842,-0.002156285524871578
TLN1,-0.022981927287082992,0.03255287245578809,0.0016195129307212336,0.00857011089358101,0.11729169989482414,0.07660435965982744,0.0796524794901944,-0.03736015091805417,-0.016490944208728427,-0.035140430704621695,-0.005502819650009464,0.04334558700136778,0.018238354776849975
COL2A1,-0.022265297119694424,,-0.0180993228765337,-0.013388752035395026,-0.006210095747156351,,,-0.011261550612888922,0.02944010219320432,-0.02695770517852749,0.10167607003114679,0.012188464196061465,
SHH,,0.02782841923623458,0.004234669521023727,-0.014613876798335713,0.025091591571579232,0.029280418188302702,,-0.010747941655500264,0.0010746136175706768,-0.029508045492944026,-0.040409566537194526,-0.033784956360113166,
PON2,0.0429781476469647,-0.0014396247055216613,-0.010593185331076893,0.01818232242586271,0.07607682142755035,-0.054009877984764525,0.025648382013266725,-0.02466718705904405,-3.5470134595838934e-05,-0.028055965170072323,0.11737147447414117,-0.08747500158999104,0.0054192494923299955
ICAM5,0.058236438903512155,-0.021302770000085892,0.0808607458940721,0.008740120379301091,-0.0447761005383603,0.006511033094701509,-0.02881099413760411,0.0738473740726788,0.028140475021618327,0.01601492732131313,0.08668803102241324,0.08138738358538247,-0.03083170021476751
HPX,-0.01901117859070794,0.0023782534137987183,-0.051346414356452055,-0.01235836730160564,0.037062262736913903,0.025228741167118745,,-0.027319122596433563,0.031020236110937748,0.07301128993418446,0.03344959638089029,-0.0014777213699900687,
SFRP2,0.11615328777238174,-0.015566532947607674,,-0.029215142053962685,-0.018287463254204075,-0.005888762262324194,0.09271388046149658,-0.004356503666078611,-0.039203080519487316,-0.004996321898127242,0.031189693099697588,0.028892293249101274,0.023534675474981684
CFC1,,,,-0.020882616332401384,,-0.015222883102914073,-0.019432640886960388,,,,,0.055558002433795266,
CD70,,-0.0047054344796056725,,,,-0.018540964502904426,,,0.05332170705588249,0.05373166912104329,-0.030506481010630703,-0.05075145444773022,
HP,0.07589814896490948,-0.010330208174258587,0.02951216137911505,,0.008385836442338247,0.011035648999528877,0.009708197004092532,0.023423191487708203,-0.023245568970315607,-0.0020864314838084145,-0.029910819071516638,0.06216118283790123,
CXCL2,0.06252797419463889,0.02001381169947029,-0.009431580599336513,-0.019100391665730906,-0.0062355162309639936,0.00010456901948085483,0.041236549294036876,-0.005685270137818663,0.051545027679499526,0.05346626127377832,0.002704798443239694,-0.026943420955874573,-0.055160073116481266
NPPB,,0.022390183837226962,,,,-0.01332977553959401,,-0.013831157252414857,0.08476069282837141,0.000546444615673237,-0.020283030224286624,,
CCK,0.05123807891563896,-0.007875532002446405,0.048700064609452885,0.03295410333960565,-0.05570811220286269,-0.00034489810369524624,-0.03286559451499126,0.06550025900109879,-0.0023785139608988467,0.06943764728444216,-0.026312565714582747,0.04385618425610372,0.057883621505581
SEMA6A,-0.0094195069623734,-0.007130301440352506,-0.02661616488387572,0.054133173811099104,0.0713132848328594,0.015840326915504497,0.044337204596306516,-0.03881022951684786,-0.00338256656076044,-0.007932829771550872,0.06100939960342176,0.014433029897299582,-0.06840705159993539
IRAK4,0.06851337637559093,-0.00518239991847791,-0.0061359551506184945,-0.001735607881499343,0.04312769258757981,-0.0067312823414252725,0.050364856106390805,0.01449808357353191,0.005301101799410756,-0.012955755664428574,0.06605626357564982,-0.05006623270708595,0.013778245870500628
GSTP1,0.06922601217398562,-0.0230159280664992,0.006025984146694789,0.03946977989259231,0.10365199271070111,-0.04644690779983751,0.05503486936296246,0.018227331503558365,0.08292756602798428,0.04179606372544224,0.029048900209908572,0.02077290879506308,0.023573800272869365
VCAM1,-0.020360628582365783,-0.0529977917906111,-0.02828337148368599,-0.004732120097733289,0.05293455689918348,0.0036418905095614478,0.025085331841155543,0.04080981531123681,0.02683458231167687,0.014516587306913577,0.06304619143883071,-0.03203255214844371,0.05526218781300076
NXPH3,-0.03429240625619907,0.015380170310466075,0.031013240076378613,0.013765538785435301,0.016855137755082367,-0.03158279297266946,0.027851788999979657,-0.03397831566536653,0.043839764893805845,0.0352896441246832,0.14299627864454295,0.12022625537886188,0.04076413007368024
MTMR4,0.03102731435685802,0.03254754325483356,0.05469200588793485,0.026954899868742343,0.013170314146890997,-0.04182733263864669,-0.06719450873299739,-0.018242734926625412,0.046125874461126065,0.06941242776068673,-0.013193796782646811,0.04010523293286413,0.035642728027684055
LAMC2,-0.019864473248525225,0.017585934016480287,,0.005179277996619034,,-0.01678070027880143,,,-0.020994748569143448,-0.012420914611446841,0.005074543483058571,-0.027819939526233253,
IL10,-0.031515679521064384,-0.017082957088558094,-0.034879940638245725,,-0.030068220559740295,-0.02277710730118502,0.11057145363808547,0.04186735552485068,0.0031070157196980636,-0.03093061845991235,0.020256777050107783,0.01625876227956837,
SEMA4D,0.009551591666604247,0.06226499851917447,0.09723963984594802,-0.002237327569007485,-0.03072769689841841,0.007605224180447976,0.08750812361742856,-0.04209471336630906,-0.014150010467745054,0.002524491467824974,0.04094195560248928,0.05518081058843898,0.05174027044238937
TRH,0.049936094618000845,-0.02366317441727376,-0.017811105936443524,0.04362261752600712,0.021323475008330758,-0.01516727533749904,-0.030262093286992083,0.014397656262530244,-0.006858453723850816,0.0004146782061348797,-0.022718354061106498,0.054223524939488704,
SEMA6D,0.045304247566359195,0.0076780288039647315,0.005251358034061424,0.013371116487142625,0.06539917985785276,0.024608730149816776,-0.008260835808827126,0.0033029010554558908,0.010252441546721582,0.06428382630168622,0.02407837539326224,-0.022129804502811285,0.05144979003873955
CEL,,,0.009584061189781331,,,,,,0.005411851600965247,-0.031442561182989444,0.02561768029024831,0.03890949945408359,
PDCD1LG2,-0.043689038876114014,0.014978105550109332,0.00803702043272386,-0.011891183486989677,-0.03251129730126505,-0.028038332658284804,0.06139335590452238,0.08753106157064136,0.047043487359937824,-0.008485896589924014,0.040639815862630116,0.05266294630585635,
SPINT1,-0.03075626323945239,-0.022975793408016684,-0.01694444141336215,0.03234974844445289,0.018659798874695814,0.0009918814071099465,-0.029389741603907543,-0.018172425551812345,-0.044078161845666076,0.08743695010751037,-0.007334909110777851,-0.04668205609325399,
CTHRC1,-0.03531838545327676,-0.023296062271601442,-0.007020299414041441,-0.03359446321103065,-0.04370888522256895,-0.003954495071512878,0.01535111497613906,-0.04753281775727669,0.0895499028894485,0.027627876899230443,-0.03507489364475379,0.04719989251348353,0.004957930304910961
