,ZH1007nec,ZH881T1,ZH916T1,ZH916inf
LAMA2,0.08039716505642568,0.008244346415185328,0.001945073746120145,-0.03803154290887876
SERPINC1,,-0.010387291794226344,,
NRG1,0.011081945555617244,0.00833285600111251,0.045531398913063494,
SPINK1,,-0.03178808896842269,0.010816488243958351,
EFEMP2,-0.03527929890287937,-0.018261833300925595,-0.010751360243277977,0.043168460451390216
SELPLG,-0.019764203199721286,0.042506008829025325,0.024415061774303175,0.030895084933936848
GDF6,,-0.057069716163257185,,
HLA-E,0.05899036589872669,0.016846450613060546,-0.06495651980384319,-0.038162173397833184
PTN,0.04676673728689499,-0.037071877543969324,0.02857975703715345,-0.026973886210142673
CD274,0.010704492995052824,-0.022755349167824627,0.005211791872399102,
FGF10,0.1408650954136878,,,
CD14,0.07558131073626687,0.025128114761024428,0.02762951560030235,-0.024967948180851428
SFTPD,-0.0448003195341853,0.0006869936114017054,0.10661480087336916,-0.03750870163522067
SLIT1,0.025114169955836936,-0.012611310488324317,-0.004605678270745264,-0.004180135562285029
CNTF,,-0.026509027675466635,,0.025988440664593784
BST1,0.09271730862928318,0.03664086507552168,0.0217924808676856,-0.03860992808847558
AGTRAP,0.022052248897751228,0.017420337715454676,0.03389641192248038,-0.009150512889430551
LAMC1,-0.0009498097975885665,0.07031227392176487,-0.006813480689131102,-0.04183343111790445
COL6A3,0.04113663459115713,0.08918927276998286,-0.013822787194630799,0.08407295002741949
FN1,0.04529862136208455,0.09694529391097091,-0.05420705169860149,-0.08224428509344318
MIF,-0.04552070004138307,0.006662980400928639,-0.008103177210074414,0.005862071002933833
JAG1,-0.0647869936534192,0.031952533141203394,-0.05315652744313074,0.04384806737748991
NID2,0.018666841173796817,0.02669857771355204,0.01247905459381972,0.07004762854609232
EFNB1,0.08564559308955774,-0.053157110600659245,0.08534296006539813,0.036393713421704194
COL4A2,0.05267138692894347,0.049317429243274064,-0.042672212422131504,0.11604881446218311
SPP1,-0.023390722958336118,-0.03324809119174192,-0.02029500336657114,0.07599300701467185
PODXL2,0.016395216785540553,-0.0036266778696693487,0.08727553821285877,-0.005797463667330891
FGF9,,0.05098890339420855,0.09248364960708877,-0.05939223595090937
ITIH2,,0.09517674846608874,0.026030087880717628,
ADAM10,0.007062265528569052,0.009203510648307878,0.03720766421580577,0.027395650098441672
CFH,-0.007953667454296313,0.08363525268623449,-0.00043875797100270897,-0.020907072986725467
COL4A5,0.06701180306514838,-0.01758328575160165,0.13551911187106105,-0.04316627444631557
LTBP3,-0.07807660528894012,-0.06993405773552562,0.00932788983321311,-0.05397496229071296
GNB3,-0.009067715986795065,-0.06309661757865041,0.020729151735824444,
COL6A2,-0.027786311218829917,0.08631902592019805,-0.015718584157651573,0.0413487662272978
GDF9,-0.036453315038033236,0.005864361347652018,0.020973742684407992,0.05270369936567092
NCAM1,0.03937162881305139,-0.003453711551427577,0.015190629062881633,-0.013185979167901422
APOC2,-0.027419269645419884,0.041485161462691614,-0.0010045885222414689,0.07735033168949042
BST2,0.08648830047454342,0.020340457836134456,0.016706625061075297,0.08465394232596947
COL5A1,0.0698559603512793,0.05675316769156033,-0.03282024786774526,0.08356397863582216
CALM3,0.0639356882191176,-0.009893256877357065,0.0318746843870082,0.05552334894677436
THBS2,0.07743502105209533,0.03055080276824312,-0.03403482453855425,0.06664308940797367
SERPINE2,0.0065608106333580295,0.08153114912603598,0.010135286441232608,-0.08971943288858267
EFNB2,-0.07223337758359093,0.025497514007330763,0.05052071227098899,0.004534126787658745
PROK1,,-0.02485856274872629,,
MMP9,-0.00436702712477679,0.01592154226732386,-0.056725224235390906,
NPPA,0.06861281109669891,-0.023691027004076885,-0.037315299429990234,
APOB,,,-0.028285318792100736,
C4B,-0.0381349963542127,-0.005736072783665862,0.18265270855933793,
NTNG2,0.04257098316157836,-0.03607773595299272,-0.0694015218475245,0.02581400250491188
LAMA1,,0.06344846919826001,0.014154954618415393,0.0637402294667067
UCN,0.06181543128658582,-0.0033499514357509677,0.10950457899330514,-0.014659884081652736
ARTN,,-0.013681689996803834,-0.007751300557614952,
PDGFD,0.048961768043219715,0.02101025432826626,0.06856592724861013,-0.03860981167713603
EDN1,0.10362590305646549,-0.011518628855536266,0.030560211130702643,0.08497468834811384
ARPC5,-0.11722431847059568,0.01593376869508255,-0.02077346395858904,0.06646881919373784
GSTO1,0.06241291264742714,0.04037840033170145,0.007651502330760513,0.12859461109752152
PROK2,,,-0.02578962952902574,
SYK,0.05482164647531666,0.015750696522489335,0.0505804896922112,0.12443818715618697
CD40LG,,,-0.016956493376385395,
ST6GAL1,0.037511452844087946,-0.01849564514175076,0.05620815810066706,-0.006659966131057039
WNT3,-0.031066299390605907,0.012786555238645473,-0.044255091108296785,-0.05413081324976699
HSP90B1,-0.02911707372501129,0.02992021127591192,-0.009738036481205522,0.011539033298965285
ZP3,0.03160981530516657,0.02910022275625176,0.048317873098892426,-0.04616979915822297
NRG2,0.09105958444025741,0.0032244995238356056,0.015102916001932283,-0.06171821293715136
MELTF,0.04838072770548612,0.026187741312733274,0.036712377937615705,0.0711267726161271
NLGN1,-0.06266894461991321,0.03173911293378259,0.03704323557116697,-0.00670029064281255
SLIT3,0.030701163183852038,0.05106397217836532,0.009890928319137423,-0.01441436086695731
CCL8,-0.006497062410140281,-0.0019322288873886509,-0.03587770630137556,0.13984733448576026
S100A4,0.03508171373063902,-0.010895765778441133,0.01841147998144224,0.06191856779515275
TNFSF13B,-0.0756953421239,-0.013894262764291314,0.02979281394761053,0.08761224670858112
HSPG2,0.05662116694590971,0.10589518929254811,-0.011325390519714084,-0.04893045534325957
FAM3C,0.048519011973017195,0.015639151273008037,-0.00661926573477006,0.03349158903820792
FLT3LG,-0.0013330716352896402,0.025527880271267855,-0.010802636921035435,
A2M,0.061685743730632736,0.07471933356576758,0.002380372016951443,0.012527498295396218
VCL,-0.08788394619081694,0.0309850223786448,-0.020299179824283975,-0.05800031111136477
FGF2,-0.05553309812310532,0.0137038273587247,-0.02098143400446603,-0.03592701063260347
AGRP,0.026541015798278073,0.046823833161242875,,
CNTN3,,-0.003213525703668215,,-0.01641174411170724
RNASE2,0.10660114336282552,-0.019408523720069053,0.0020897453008827138,0.0022244250470671444
ADM2,,-0.03259087751740294,0.04253818110149709,
GAL,-0.053789094030040376,-0.008995565872152493,0.0015925301241355948,
CXCL6,,0.016421103805683023,-0.005423117907001578,
PDGFC,0.07069679658917516,0.04441984808943139,0.03276467287149358,0.0625264177398011
COL8A2,0.08560509911844899,-0.03700198710352401,-0.020077894280755848,-0.035803372719976356
SPON2,0.04580547018570697,0.05762398968864626,0.03895527017416152,
SEMA3D,,,,-0.01469186460465596
BMP6,,-0.04739261422165108,0.03590585176258073,
TIMP2,-0.032144347666885766,-0.03262275627769206,0.010560012202852452,-0.08732076318555919
EFNA1,-0.0076829986168178216,-0.0004636627101568823,0.02482881764538652,-0.024317735798712346
S100A12,,,0.09259478811557538,0.007981794118755403
TFPI,0.03433364361215354,0.04655544105879512,0.014862737815330151,0.056981349023997284
GPC3,,0.028631230551098872,-0.013612841281142433,
NMU,0.03951748363685856,0.044644084325674224,0.061473461875959035,
SCGB3A2,,0.10284626007712423,-0.045732724249790774,
LAMB3,0.05170491004738781,-0.0015014739229429995,0.03112562447140224,-0.0008524752554246982
LGALS9,-0.007866423963226534,-0.0028751167097289232,0.05775434699729503,0.045102278392328644
VIM,-0.06098329850707964,-0.0005279409016536836,0.008719239353347097,0.050603373444308916
PLAU,0.025396569436752933,0.002821994479976328,0.08344286448517822,0.03859671818934351
TGFB3,4.5980294481636e-05,0.0044547701592424025,-0.014981811087660972,0.04016773352882204
APLN,-0.04590509700966086,-0.0009743000623740212,-0.041446129380266594,0.025826797107025228
SHANK2,-0.049867283554386674,0.012845095503256566,0.004268952899426814,0.08648390102999712
LTF,0.027496138347688923,0.04776548160396829,-0.003574500311372593,0.005457076708046475
PYY,,,0.004278556282181262,
PENK,,0.030491615500956158,0.0021406812364944214,0.18345871966291544
CTF1,-0.004590287031466281,0.06639584759531414,0.008637918642588307,-0.034728384641367696
COL3A1,0.05641575458975498,0.09034082490880928,-0.05675524484592047,-0.03694767227091761
S100A10,-0.007363875497978857,-0.024551168639630284,0.005358174384196462,-0.07052560298551466
FGF13,,-0.01742494531892164,0.006825128202708675,0.0614060161309492
SEMA4A,0.060064641581825756,-0.03283616144306512,0.026556074871068314,-0.022857692124018787
EFNA4,0.07734769629879881,0.03495049173278002,0.052297397179149115,-0.044740652623925556
HSPA8,-0.011593212208398868,-0.0008636622569744854,-0.05643068100790493,0.1061863307426746
NPB,0.0679511631614442,-0.04856365167200935,0.038195069478017034,0.16107069907798247
ULBP1,-0.05820467386306253,0.026617410641366974,0.039369002932520325,
SEMA3E,0.09053997219357894,-0.03100778812532367,0.0448325157932222,0.05782179238770279
FGF3,,0.0882414176369126,,
ADAM9,0.059560736280998484,0.007406942834436502,0.04893728939624067,0.04332410131452717
ASIP,-0.05772058738801084,-0.010832160853035414,0.06435196891389725,
IBSP,0.11895929170332128,0.004381217162607289,-0.00989015739739273,
MMP12,,-0.024168621737019263,,
FAT4,-0.008676751802476262,0.005227699950537698,-0.011885177805293589,0.0681499409109721
MDK,0.06631208366301097,0.015327370418739656,-0.007036926534860174,-0.015623569365812578
BMP5,,0.05342108780569129,0.07260193928383361,
CAMP,,-0.0026448903701619102,0.04204132243896639,
HSPA1A,-0.021316166179619737,0.040191585332980756,-0.008306829722748812,0.03639301230222549
SEMA3F,0.11659269870937264,0.0869910846795093,0.03757652663706148,
ARF6,-0.21586136450570115,0.015492592670115652,-0.06692292635897297,-0.03344192630425966
IL6,0.05020214014400364,0.02502775529435602,0.005102815182553483,
CALM1,-0.03298046837870855,-0.008286096085924868,0.04332519558318525,0.043063697002500644
VIP,,,0.05534560790634843,0.035797214979076064
NMB,-0.06321308352063451,-0.005085452783013807,0.021755501485465786,0.04426064406155092
CCL26,-0.011290498945149907,-0.007814791039222582,0.0007900985452961662,
FBLN1,0.060009844455857844,0.06034714302980117,0.020764865059983737,0.039890552842430746
SAA1,0.12145680380407203,0.06386912240230502,0.013405095621468478,
MICB,-0.010528363246698036,-0.01909454712095932,0.01460905911507067,-0.03637936296030828
MMP13,,,-0.010208690933554188,
F13A1,-0.01469643498030718,0.11541399218489351,-0.023420229860754226,0.08658229479941656
CXCL11,-0.007864600249716663,,0.006620202839166232,
COL5A2,0.08658155036650535,0.06938214944884064,-0.03806565463529713,-0.04710379350080586
EFNA5,-0.04028122992274082,-0.046259615704309025,-0.033165343932537776,0.0314351044876515
AREG,,0.12253054719181473,0.05192811835960235,
EDIL3,0.01879793818148922,-0.031767427920339084,-0.0076740145103014554,0.0534660160130336
CD86,0.026204665154643852,0.058846409983037945,0.010770537705303588,0.13849402932175098
AHSG,-0.03529393902922397,,,
HRAS,-0.05902548251271197,0.00635868242967966,0.002131971436015965,0.047437391315635034
C1QTNF5,-0.002592736314598802,-0.028370211463640042,0.07228968081346081,
RLN1,0.09185338325631787,,0.019320179793388403,
COL4A1,0.04679100652602745,0.09482584114107034,-0.03145708223001701,0.167860157275681
CCL3,-0.0360365780798021,-0.03741574381974718,0.07891830517206773,0.07854504008528938
BGN,0.05869510597308624,0.017201105113878443,-0.05994813867429727,-0.001499857460475305
RETN,0.07631106612445487,0.05845873279177027,0.03931191295229261,
S100A9,0.005751899420339537,0.020425282016982037,0.03927110087650934,-0.014989119586007281
HCRT,0.06905213083552292,0.06855823126540918,0.04915542793875692,-0.04663868631076042
FADD,-0.09390442079337546,0.0360845659681767,0.08529887341132042,0.055942151431895654
ACTR2,0.04543824550926093,0.04588305794027858,-0.02819860874513822,0.05750788000687279
BMP2,0.07797680997785435,-0.0066294828532356175,0.019051853007429256,-0.047229114089240014
PDYN,,-0.02352434101703205,,-0.02474955992101617
CD55,0.06413958356961245,0.025741182843532856,-0.04480762729846404,0.024910784326285938
PDX1,,-0.0010780289793846716,,
CD6,-0.008494367592025388,-0.012154336091420718,0.0313388235123229,
IL16,0.022808289410053747,0.01741484859860708,0.02933830279533165,0.016430258395465625
LAMA5,0.049282044988461296,-0.03462330699160875,0.02613410605481402,-0.04577401577704255
RGMB,-0.03545042107338897,0.0127450039189785,0.0071749301202452915,0.10020630037500548
INSL5,,,0.026274645791649055,
IL12A,-0.06468491545699973,-0.02776279603416084,-0.00670425752954412,-0.053289759341158274
S100A8,0.026301632554210197,0.046865727472213695,0.04491480139192413,0.07607270079227352
TAC3,,-0.004530940973800332,0.0630937709691969,0.07060851674883241
MFAP5,,0.03345331071112015,-0.008147940157856299,
CXCL16,-0.025240298827240534,0.024740943246881177,0.02022312675498852,0.10743887623010015
AGRN,0.08132592542962117,0.049917334175705146,0.009616490287039342,0.10681185218666953
COL4A6,0.0603024112415208,0.029897733876957294,0.07933275865880907,
FST,0.11222943176647476,-0.013116116285362796,-0.0061362058756261936,
MEGF10,0.015587343329052287,0.015297309932146534,0.031005648352649625,-0.03491068630917268
C1QB,0.12230474408667061,0.11085878775707601,-0.007634066084823841,0.014258728925618512
HLA-B,0.15109757904644522,0.09762083853385137,-0.045741509454579596,0.029929931817792615
PDGFA,0.04992582900334278,0.03325710474741635,-0.007717991388810964,0.18017846566478726
LAMA3,,-0.028068035415802325,0.05064377176943389,
DKK1,0.02135572902248298,0.07328920167217669,0.011817658693546437,0.007190056891358463
INHBA,-0.02630461028943114,0.06964604490834019,0.08761829512230905,-0.0014911604020139049
LEP,,,-0.027477312335672997,
IL7,,0.0532327995317271,0.010533867986620123,
FABP5,0.03145745465628832,-0.055017239607372745,0.011240436953106251,-0.031563660348214034
CCL4,0.05480459198803205,-0.028597592475684972,0.07537617813519146,0.05117527173714892
FBN1,-0.008516086525915675,0.04048994500142145,-0.010935192666861016,0.0023429447769293256
TCTN1,0.015341252190046497,0.03454555559081503,0.026513837348889055,0.07151317775674726
NCR3LG1,,0.031240434878623633,,
BMP7,0.026963161673150573,-0.059674549066388916,0.06337310087389328,-0.025367789136185814
NLGN2,0.041272131369172314,-0.013550684380995565,0.05034467667708771,0.004814982623408683
CCL25,0.15425777238489158,-0.03240870846435663,0.031121845741491832,
NPNT,0.1283395458530466,-0.02289640065090836,0.010271940836231872,0.03562595680449245
KITLG,-0.008774852073971788,0.004962144247906184,-0.013093561966191285,0.02890199124566237
MADCAM1,-0.03710162968634634,0.0027305695771829364,0.019842297798074206,
F12,0.03784982226816035,-0.0007084508493503685,-0.013327324106761098,0.03568672782912237
S100B,0.029522101802333285,-0.037240106117753045,0.0553389252809159,0.03770147579319522
IL27,0.08412344207498218,0.1331318143207738,0.030049360496620374,
CD99,0.07796811037269386,-0.02564899627866822,0.07075436650859716,0.06489132624392942
PDGFB,0.06408827164095504,0.0405407079102856,0.042739348607088376,0.113124193257492
CLEC2D,0.06508673303586282,-0.037684018950994706,-0.031841368604629494,-0.035392548161244805
F8,-0.0024352252223631744,-0.023881615260364638,0.04758483034352103,0.06171645540131502
C3,0.1193463844013701,0.09243361400226592,0.0004142507720884487,0.07296366312672918
DLK2,-0.07785359302509995,-0.0355771446226538,-0.030588640575119085,0.18946853291979243
TSLP,-0.05331626560936683,0.0034211073783172786,0.022271706980732546,0.04048398695995392
OSM,0.0168757539587231,0.04153807702559404,0.03019011848785357,0.22874985764107134
PRND,,,-0.00015932962153382828,
SLPI,0.012981454951117882,0.05019856534015019,-0.03083532265416724,
AFDN,0.01452725423586734,-0.011757967537029857,-0.043155043537105746,0.030597290377106415
KISS1,-0.012141615265523487,0.0040324123014870384,,
ULBP2,0.00926664688543708,0.01992457049856756,-0.029624279713469506,
ICAM4,,,0.07079954812502263,
ANGPTL1,,-0.051679341835669905,-0.048497940688007474,-0.05537532669932018
LTBP1,-0.022576292464074388,-0.027859403584232705,-0.002015403174940966,-0.026277375284886842
NTN4,0.0373081318044902,0.03634821462387606,-0.002851484055381239,-0.06518460693814665
APP,0.0911049716458769,0.02038164293147533,-0.035989105072333015,-0.0386949870162672
RIMS2,0.0479671604024081,0.014058744026839435,-0.009197618645277053,-0.0808085293065321
WNT7A,0.0157841519458812,0.028126041327015194,-0.00366195693093567,0.0262269794688189
GAST,,,-0.001735446819365705,
GPI,-0.016112633548572546,0.015520572084196767,-0.0015742019973605911,0.004082667124013781
IL1B,-0.049227479884007164,-0.01692489015466791,0.07499541809179797,0.08042696159085826
SFTPA2,,0.002447800243131936,,
HAS2,0.03551347514821611,0.0085838251353081,0.015965487665254584,
IL11,-0.05289433026269564,0.06286553117456167,-0.015443702543631347,
SEMA4B,0.04851392765190155,-0.03359888869058268,0.07766397774305714,-0.007798871769738894
FGF12,0.011118641802632914,0.03422940943000115,0.018764130791742023,-0.01165002781116447
CP,-0.01826895121370464,0.04900732112468019,0.027603820628186438,-0.00021934168540348146
NLGN3,-0.02004604996857653,-0.012327864344478488,0.014312921772739746,0.04393366584075582
GZMB,,0.06871432774822085,-0.024252716205581202,
PROC,-0.021913182697433645,-0.014195546737140298,0.09671242624200535,
TNFSF11,,,0.027440612872512232,
AGT,0.08478679320370872,0.004847180902575773,0.018543232463418487,0.03218646908245578
PTHLH,-0.01933981076367216,0.05195708863021229,0.003209327208295612,-0.020676349461372357
COL1A1,0.08780580892315723,0.10836168101098086,-0.05203360507212964,0.14411291279569174
LAMB2,0.005538729388989573,0.03336329200467879,-0.014729828988274718,-0.061587048814862974
DSC2,0.07422359959174073,0.08308691110858737,0.05723127009581999,-0.019405816442066497
WNT5B,0.04743492847003776,0.04769819846973908,0.05819820039635553,0.06210876005714674
LEFTY1,0.005850788984982952,0.01354774678284365,0.05412368069298456,
FGL1,,-0.036362929182291184,,0.2236932901908404
CXCL5,0.024695320634398332,0.021451104214493394,0.03766585103836166,-0.035803338330568264
S100A1,0.022304690076483853,0.009341259435077963,0.012178548773756237,0.14867013196393042
C4BPA,,,0.00360496965255256,
NPTX1,0.01164784266088299,-0.04795716402570224,,0.04237286799504122
TGS1,0.08325352296270945,0.0072346145928503325,0.026683926026463474,0.028631733132315203
SST,,0.053194000582395214,,0.008224591316243758
IL34,-0.01904045599626864,-0.005752032465391012,-0.025216467720293075,0.1668802013326507
DHH,,0.01735335606629493,-0.010355357026493461,
XCL2,,,0.04551138673850933,
TF,0.06181279687188174,-0.009691073661488081,0.03705825374213112,0.04853992596778698
IL33,-0.04879475606774981,0.003966889554682512,0.03627700990046332,-0.014246008429366163
RBP4,0.04351521949767949,0.09183725234391382,0.0029464505753951705,0.16355279226302155
CCL19,,,0.027979274657522007,
CCL20,-0.0562045302921146,0.0058563011851247,0.0012195876069566488,
NAMPT,0.026768321946038755,0.05276296454462647,-0.03858606302837938,0.004871627165087512
