,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
RARRES2,0.05765671608770188,0.017345282102138544,-0.0644547704347035,-0.08022396797597134,-0.019920573835378867,0.06529162984028321,-0.026512693848377615,0.08853779605947493,-0.13166981253166984,-0.028654982666564976,0.04705331056371262,-0.04084582539661632,0.07696448082319461,0.018873827797221063,0.02620223781157585,-0.10829562337989714
FGF7,,0.01334664876357332,0.0647541301999279,0.03797581111540844,0.011315478568289083,0.011777909502306822,0.06687237276101718,0.009159377149091935,0.00626922331341131,0.013478763186445373,0.019737854278827276,0.03105965637433021,0.05664621494978788,0.07087416579825037,-0.005667690795037538,0.05845997951066448
EFNA2,,,,,,,,,,,,-0.024429916245180195,,,,
HBEGF,0.01747326627551403,-0.024541927195744516,-0.0417689990595669,-0.0038880704725144694,-0.016007176342213072,-0.03428695510788989,-0.011771843371816533,-0.06695548880869462,0.008620563733126424,0.10432306274723824,0.0019038729443418981,0.04258242272892596,0.017078018426531432,-0.033706412201544814,-0.010427340111235757,-0.06458990056685038
CSF3,,0.02395749798389683,-0.01686886586528313,,0.02772319256795847,,,,,,-0.05227422028033512,-0.07114060196545319,0.017637368172306857,-0.013006358846145318,0.04811826180028206,
PI3,-0.022199181946305355,-0.014880214624486979,-0.006790434820642228,,-0.007278676147743541,,,0.0912857672193932,,,-0.08379926849950829,-0.12440498080767168,0.037341578289953825,-0.013906361150356742,0.05814408872482564,
PCSK1N,0.040986034512536317,0.022670271932106027,0.007832084101297057,0.08580126430274593,0.06265794398667163,-0.01672159079945613,0.01835655838402577,0.03824589246929256,0.05010002549600327,0.020437548217436773,0.11018551613294528,0.021691980428982936,0.11349519307535699,0.019898997145043704,0.019620189782428573,0.1309048625633321
NTS,,,0.020095613524333405,0.01348385767609068,0.0572591171712284,0.027663689340198354,,,,,0.04109475652590887,-0.047242322572103305,0.021693166934300696,0.06895618054147268,,
SFRP1,0.021792021389536596,-0.014393946711913325,0.03912594420657705,0.017213291977899496,-0.020529985971434087,0.015370300317382797,0.0627061991863529,0.07574042905720454,-0.061229165429637106,0.09723562807744626,0.05192018778051383,0.05245576950930034,-0.02602252607552317,-0.01881307531997363,0.02416215360354934,-0.03466866613905929
CXCL13,,,0.0783651809722709,,,,,,,,0.01716218890569744,-0.07858460759751959,0.007846754815995706,,0.022066640726305632,
MICA,0.05930450503352615,0.01908684097335479,-0.041042507024384445,-0.022479729036952258,0.06294668093639859,0.020247622731235915,-0.011496101183493087,-0.016845604137002413,0.0363287273375583,-0.02766449154752785,0.04210826231029716,0.0429863743061724,0.09007240296073399,0.025085362528866045,-0.010059029474208137,-0.03370643505476054
TG,-0.012587331691996965,0.05920526258498873,0.008266953399131406,-0.03752704192010819,0.023830682137145422,-0.02495059754292762,-0.013085473421782045,-0.030345637884239964,-0.019807350600900595,0.0634520153670578,-0.010463227441675672,0.018884524779529392,0.0027820660037989847,0.007380248281875623,-0.025258920865044703,
ADA,0.04855505373519542,0.016606885609375312,0.004271954437795503,-0.0369537075530402,-0.035052702520202005,-0.008878175007982074,0.06186348742503329,0.0791785588089712,0.0017563159062765207,0.03643941246545411,0.03346736852346047,0.009352647632075368,-0.04840646751052512,0.021818421463260313,-0.03876521278749813,0.13416321496285508
LAMC3,0.08218996295239125,0.043182382586865416,0.019962504690970592,-0.021272833091746154,0.0491730187886119,-0.021337401924154623,0.00789033033061222,-0.026356684264039653,0.12935485264409974,0.041062257755046946,0.0434258208295291,0.04133628702715837,0.042881838042115324,0.031971748086424424,-0.04972520221286636,-0.06248163694685202
CCL7,-0.013422042926098944,-0.011230586506175484,-0.024610369991070333,,,,,,,,-0.02097059917846192,,,-0.013629403303394,0.038035674797767115,
NGF,0.14381252354206678,-0.025732142112118484,-0.02626900848551117,-0.024449612657356,,,,,-0.04159791010259337,-0.04644508496318846,0.028072165893040756,0.03935482556470626,0.0068732553486006735,0.040167587657655004,0.06563431861904875,
TNFSF15,,-0.012505807355576219,-0.018221434428003013,0.011261170677625417,,,,,0.015333975114627597,-0.03166373160770619,0.06135451604211539,,0.011817402707700458,-0.03601124322915433,-0.03127414762096805,
HMGB1,-0.01698085278464165,0.00757223625769079,0.020650958885935822,0.0002590495007476683,-0.06452722629653009,0.027036027600495255,0.021037685276096726,0.03193482105966327,-0.028725279969619405,-0.0343799045517749,-0.08882829523168334,0.03513738884916342,-0.006002316362918464,-0.02325662083224094,0.015068092031872149,-0.05427854175321326
ITGB3BP,0.004440262162648229,-0.014820271415417629,-0.06996606094682434,-0.08517701708438986,-0.008493397827420519,-0.0037120028736625232,0.04529151823210214,-0.10610286027276902,0.0037394372446480847,-0.0024782796561619823,-0.009182856902023008,0.03765141556060202,-0.026878980326255932,-0.009530270324121402,-0.02354349755601233,0.11952218369932285
AANAT,-0.019473342264507847,0.03911703994571501,-0.016418602166281448,,0.03571392194751574,0.002037259396504194,-0.023795717994725175,-0.057127286324109676,,0.11961770186843382,0.03589237974302567,0.03210932239089928,,-0.014420477070796118,-0.017254146920040295,
RELN,-0.006613050063458776,-0.019751407697826975,-0.01476930393322919,-0.04084984088937242,0.006440859892265225,-0.03631995125745844,-0.013857622535206364,,-0.030989811708584725,,,,0.020863904642703702,,0.019502042863630487,-0.01199789106017032
IL15,-0.03462028232495656,-0.039496194366254525,-0.06223155957209513,-0.030940198089236454,-0.021968379048516014,0.022215138972951454,-0.022069428619912786,-0.04799169347764412,0.09773237260121903,0.010503935090279078,-0.04728763828315946,0.08048895702772509,-0.02641450437646815,0.06508780305559653,0.07559330300326207,
UTS2,,,,,0.025780347090922095,,,0.13104574464461602,,,0.02899508082585561,,,,,
BSG,0.049999355801687656,-0.04862589756411712,-0.02120293035730261,0.010791127374959174,0.10156025251595391,-0.049683995303339265,-0.02385970003766939,-0.033257252643772196,0.004057955478312941,0.033376154099217285,0.03752850874147586,-0.04635561167212766,-0.0006488516167925612,0.04202937947183713,0.02318722045672803,-0.04886693103970257
ADAMTS3,0.024464539423427915,-0.010771389552631556,-0.008572766241457388,0.006313621461177599,-0.04937189600121583,0.01408345812152227,0.02636442134339381,0.03765489777627739,,0.03199900488503821,0.013765796505911426,0.07081768688661731,0.02602231381238465,0.02046016299879716,0.04973448426716774,
CD34,0.0590591784366852,0.027757669714886038,0.0680526571059209,0.04835088752447045,0.04637997559773797,0.012976234298846982,0.06319874284259754,-0.0032183213168254657,0.12035785793028757,0.01925521586366581,-0.015322741908038093,0.021315543591356144,1.3797113439826424e-05,0.03503302933099348,-0.006801786213090577,-0.07836879771619305
CCL23,,,,,0.011399567028512676,,,,,,,,,,,
PLAT,0.028490307231710366,0.05435734654333942,0.005302996977927826,0.02133119874566616,-0.05074406680762,-0.04144892914531001,-0.003880734392807823,0.010323849766934835,0.042980076367875576,0.07629529921189396,0.13611654844363386,0.14996492873995013,0.11979252142720193,0.01073573251444166,0.011118902356688332,0.07795968872072755
NTF3,,,,,,,,,,,0.07124567389540877,0.08820762444606196,0.03417221069299285,,,
LTA,,-0.014393946038541874,,,,0.07055401123407355,-0.007023589564662219,,,,,,,-0.019407788919239593,,
CKLF,0.03821738880223795,0.003435975665612561,0.0367016732824866,-0.02383216038582854,-0.059085439002521924,0.01569778124104608,0.047075201877061795,0.03275049839304393,-0.01237182883040653,-0.06565582038897008,-0.005761450480208873,0.13535226177859425,0.047681588348208695,0.03221593747615376,-0.046533012195285925,0.013139827986869416
CD24,0.05187719926711323,-0.07644309184836733,0.02092328370888418,-0.025733627564994734,0.018651232459527035,-0.010396121565543192,-0.01186487750084075,0.046380706835444326,-0.050165660084639414,0.08827350258689788,0.046311702508956776,0.10906562071736092,0.04917996396654913,0.05038938358320605,-0.05814281437838509,0.1290705965732619
HSP90AA1,0.03346637711769862,-0.0024563164057007135,0.08114293206713574,-0.002375570993760561,0.060491976699215466,0.0020406959346661807,0.014261765988063826,-0.03906248924390771,0.11445877933709843,-0.04566221207935102,-0.06783056631902773,-0.17123094081154255,-0.013287192918410325,0.03244854857078786,0.06503191484741773,0.037209555963610516
BMP4,0.00565122176762057,-0.024689765653861682,-0.006773193951705495,-0.056123284107711155,0.10314626336297571,0.016065204516185618,-0.018805434933772538,0.06289872352292922,0.07632872832960182,0.12209456207458497,-0.03699388126354942,0.07895793454660431,-0.009457173683506908,0.07352286242008418,-0.004345006747813426,
SCGB3A1,0.01134483342856123,,-0.01955252831013247,0.0014952760390534597,,,-0.015399757335940843,0.047274757516268355,-0.0439789812454802,,0.039201339118293564,0.06496316078717651,0.029531475049202865,0.0317119294016808,-0.003357256831904065,
IGFBP4,0.02273358874024835,-0.023833073779176116,-0.04441842954684343,-0.040173806039064355,0.05535684635421289,-0.03434464332222601,0.022171054359018404,-0.0036588745713058294,0.07134639827321025,-0.012657531310444808,0.007959631701313417,-0.02123996220223283,0.04866541251871442,0.04769036324145037,-0.02960480849071059,0.072751867655147
RSPO4,,-0.022032456237123906,-0.022566796034318895,,,-0.025134143975173755,-0.030613775705310205,,0.05714561465715099,,,,0.054095729969004885,-0.025596842036525798,0.1420589056987664,
LEFTY2,0.03198525829379184,-0.0321620205876972,-0.03502715582532275,0.022298844229187518,0.03654261789587568,-0.003032624512465797,0.023878483310246765,0.05228742939091202,,-0.041598848318073305,-0.016231424805284403,0.0030746243294407787,0.010055660178999322,0.06474003979865543,-0.035074910923873874,
PF4,0.08388537300531598,-0.00979846547089096,,,,,,,,,,-0.021141122922122498,,0.08874459139282179,-0.01704332926249941,
ANGPTL2,-0.01993787033073867,-0.05784317213075138,-0.032365255026077004,-0.04974354770295629,-0.012486798235362532,0.015659649195532917,-0.010380580099328102,0.08043263386180304,0.07176611006252243,0.057975924448926054,0.07153329397039442,0.10203049990992805,0.00640550993664334,0.00907825568848909,-0.00521564661837387,-0.06161872013589943
LRIG2,-0.02332326269565911,-0.008320285736470838,-0.0413094062621324,0.018264924669292148,0.003639335094038094,-0.028422816920321878,-0.040173394921727126,0.08234801805747267,0.00759217157953037,0.10119521929252534,0.02913884818824835,0.06996185687866385,0.010608752344921646,0.00715751241646008,-0.04081143105032365,0.011232903501597523
ICOSLG,0.029048034461043034,0.031280550464991626,-0.001377750070992741,0.011364422488501797,-0.08007706077403202,0.013051606149593645,0.003735005738443075,-0.05737289263186021,0.04491673467299093,0.022641288265177348,-0.016308417937599757,0.04612906172626429,0.031923177519207896,0.04521595393352258,-0.009730363243746513,-0.012910893356253337
WIF1,0.02799361215345495,,0.06261680910621413,-0.003017457556961877,0.13206851814325657,-0.019395423586285643,0.021722342993565437,,,,,,-0.019141241586443338,,-0.03127414505445452,0.03270426305835243
NPPC,0.035217617020473546,0.004245924293879249,-9.279215256895682e-07,0.018675501313095273,0.05485915797675167,-0.02979102001315306,-0.033074340166343426,-0.05903973055857618,0.0023526343890921233,-0.020233026043633317,-0.051621651217921234,0.00674484634996704,0.005984178618158202,,-0.0031296832805748007,0.03175571527562966
LYZ,0.010342066380252616,0.007832242097044011,0.03123250445924798,0.0015981675446576874,0.04859808240401587,-0.02301997105739799,0.05704164111915597,0.012037327058089587,-0.047831240502593526,-0.011082334413996066,-0.020093619519577863,0.001614643071474911,-0.02620955605335208,-0.06766888196531176,-0.01976058473767211,-0.08870956094047265
EREG,,,0.013181559022817368,,,,,,,,-0.021689233919156694,-0.059205400130168444,0.06980237458562047,-0.029310250036456445,-0.01962192077411517,
SPTAN1,0.029551728720285466,-0.006181933567567354,0.07495396214363267,0.010362252876921196,0.010751053284608951,-0.021950489717325508,0.04920220801827963,0.08171891165866806,-0.024485845445934292,0.06619262159434118,0.04156379935561418,0.09456568759252133,0.012685139639383636,0.01313453943856671,0.008419836949782475,0.15796681956482936
PTH2,,,,,,,,,,,,,0.06556816463522684,,,
LIPC,-0.01704567307892956,-0.017608572214959872,-0.02184837284335839,0.011377021753959415,-0.0016214185911334331,-0.004478073573821171,0.03900149189670407,-0.04256555124108463,0.07038305243057856,0.1625517051401012,,,,-0.024538785319377504,-0.006247829204501821,
COL8A1,0.018534091788575485,0.01617503058543338,-0.05633845308252335,-0.05676714670146814,-0.0007323144282791676,-0.041702959234621605,0.004576261028326006,-0.02363346427304977,0.010954674124472397,0.022775380663605654,0.014976346101056479,0.04113721264368599,-0.01684332785259453,-0.0033225419556449265,-0.04028115930822236,
GSTM2,0.03689107805223285,-0.03520553600604935,0.011260651302138965,-0.02616410366291665,-0.001533922280535181,0.053888195831349094,0.012318903163372086,0.030107846056837445,0.03843350829156832,0.04813715172773318,-0.020187994132680454,0.05953359559765048,-0.0271994599555769,0.006393745640595183,-0.014590142640106028,
IL4,,,,,,,,-0.04068860461099057,,,,,,,,
SPX,0.021074790091257248,-0.006920329620973498,0.042536437786142,-0.05228405018651713,0.05495202573192422,0.048669573401246384,0.048914474678451315,,,-0.057081481949947506,0.020156750765525602,-0.010004891460171679,-0.11880909987242988,0.004843020823044593,-0.02193195398981998,0.02610351672504334
MFGE8,0.05469232702477385,-0.040836348754995325,0.03598159821779543,0.042987536909173105,-0.0017907358772662025,-0.059230646669138756,0.019310009529307556,-0.00992769335387969,0.05278780384223092,0.04894362390915627,-0.010692448100178237,0.028714028584369434,0.007039244731790903,0.017926028389299638,0.016500467038228186,0.034404600467606086
TGFA,-0.02250345392880533,-0.02208540775583948,-0.07163019978123447,-0.0406843698803208,-0.024421452177518985,0.0003101185041248721,0.014763340552201716,-0.04047473205643595,-0.06007025122017082,-0.0015951072758702306,-0.03427536593199664,0.057911858581721605,0.06740612495217015,0.10351063558146945,0.0491974335795404,-0.03867960853699488
SLIT2,-0.017650621913248444,-0.013677807079207535,0.04912141204643498,-0.00255308773956851,0.04410604894637731,-0.055271766263711164,0.1070659978903067,-0.06460996075083662,0.08657167824572759,0.09231296411150182,-0.004133449778686806,-0.01176840178759805,0.017273547556602126,0.001180862096483976,0.04573364495271816,0.10633071566856296
PLTP,-0.02358347781593203,-0.024018766340133762,-0.010695601764327075,-0.004167139840199616,-0.05163917062952079,-0.004248123293966328,0.028267288754019078,0.07504122016939879,0.044212641340623283,0.02592686226252326,0.027754621129265477,0.05747794178701137,0.010602709406050502,0.03173134673072986,-0.009926529306408817,0.006932431013809444
APOD,0.11033329446670488,0.046738757371086494,-0.013346844148806675,0.01878790352068924,-0.0891542290291146,0.046312536167065446,0.026273569171383272,-0.07890149165905916,-0.08637980166737154,0.008749683761123206,0.08316108773015075,0.10663328913358039,0.010432135706804697,0.013459444518783158,-0.0201889114288707,-0.09344088468313537
B2M,0.01049144326226691,0.019925921462140044,-0.03088578983851018,-0.027475112392852427,-0.04091631356742283,0.024482534571925438,0.03380162768332126,0.03364525346857387,0.13055746756195427,-0.010397330616638905,0.00813315001740523,0.14294560762637332,-0.04094007124065769,8.118032556331352e-05,-0.044669079518228474,-0.030216182034341937
OMG,-0.007034581031296887,0.007444678493742382,0.06819811720093537,-0.03963887632191654,-0.024920580837784055,0.03850631202030307,0.005001818724767276,-0.02757640584824378,0.028893644720432158,-0.022901456862850507,0.03081952176157236,0.13759693651290375,0.0026735036481392127,0.07188864654721844,0.064012617092337,-0.16336026671502063
CXCL3,0.00907435074313727,0.05323639252375121,-0.0465402847394275,,0.048961618747958534,0.030955024462526796,-0.015893987041439718,-0.06738773909160127,,,-0.0474621376851776,-0.011795110095940545,-0.01711164297289762,0.009865075852442281,0.005989093874575833,
CXCL10,0.03238955194461607,-0.014288987730718851,0.01839614823770279,-0.04229174563539321,-0.012685967489330402,0.017031602554068537,0.04060744856928284,-0.06327053573438744,0.02369402572944982,-0.05257633015827648,-0.006328038638546006,0.08806939883532501,-0.008535392844777659,0.04627580754784278,-0.039476687219194395,
RSPO3,-0.01823213808641381,-0.011379006054381482,0.0607931092543401,0.00967063731428674,0.07846297319579422,-0.008346476190260759,0.06299767489411769,,,,0.0574663572056935,0.03758166343117799,0.047436730698558985,0.10414698351933747,-0.02825822193155133,0.09794406914424074
CORT,-0.03112550919107843,0.0207849846451837,-0.012603702020879818,-0.04130450670567027,0.09272514583460967,-0.004522999586048965,-0.01882342919191477,,,,0.03278505921884804,0.016288563963593745,0.04191079388793589,,,0.024780681024443304
NCAN,-0.009428828421768834,-0.05680061939711006,0.08554702686780515,0.020135818705970348,-0.036005976080876495,-0.009310642254617528,0.011986740014993068,-0.05572421653332938,0.05508329155859223,0.08373132942604893,0.10901607188607836,0.1405924998757867,-0.03059187234195239,0.0795399242649775,0.04501229899301646,0.017071927074844163
PRG4,0.22286702095118358,-0.01123058825629568,0.007299893535075655,,0.02923540365628525,0.02055536125538092,-0.01941856149809594,,,,-0.03720403136274332,0.01443808804821911,0.009183072514475341,-0.03133134856032898,0.02106259129063448,
ZG16B,-0.0006094598394739901,-0.013034471169466986,,,0.011361707086958424,0.09349636165787133,,,,0.003923492997128802,,,,0.006948752893429413,-0.014539707821551692,
TGM2,0.03955239972705207,-0.016520162615643992,0.006887253199414167,0.03417176799766738,0.044597172816336524,0.00794432608568809,0.04971797791940798,-0.11343808083372366,0.14896593991235235,0.03646196215338759,-0.0320938750178431,-0.022746924594847867,-0.0029370433005637335,0.02970482846285903,0.03907730921719064,-0.06984245810053426
VEGFC,-0.02562906313347989,-0.020015915372063656,0.006472477261197933,0.024559495342452584,0.06540414342343936,-0.00918860976140028,-0.019817416030014245,0.13589252642535848,0.1664668073187679,0.062139183356000126,-0.035159739892268387,-0.020408333995948207,-0.02968193007300126,0.003252003662208119,-0.028686020576735534,
WNT6,0.041529192127521763,-0.015533349641166436,0.045378180507274275,-0.03173510988805765,-0.035240175333026445,6.200390837248648e-05,-0.017295639992397777,0.03351691793917358,,-0.03441389575065199,-0.028811633768446865,0.014713268779751196,0.04001140724189482,-0.0007686091763125458,-0.015023880406782087,
NRG4,-0.012362172749783821,-0.013668139660977147,0.04446433898912662,0.020691368827494273,0.016246031317223242,0.027462651960293922,0.006979012284705596,,-0.03209421696105976,,,,-0.007222023003908809,-0.013831180803316964,-0.02259361178511527,
PMCH,-0.01424806937591134,-0.018938539098621775,,,,-0.02513414276217984,,,,,0.001150332160116317,0.012409678788651655,-0.006858478563389083,0.06040304235852187,0.006375068410286811,
COL9A1,0.021115972052997537,-0.014275374296786865,0.013316874713642188,-0.04501484094038363,-0.029413426982562427,-0.03273064874267364,-6.603378844761884e-05,0.020101669156531526,-0.004999805927701569,0.07526257945038506,0.07564752031854229,0.14417395117898282,0.01313030675195624,0.061727164762077055,-0.05588984649718125,-0.05675882278152655
GDF11,0.007736778095685407,-0.006817880332693117,0.04003333024042714,-0.03829190952534065,0.01126766569406742,-0.03864775608997786,-0.05037498956773747,0.048214323065647366,-0.07329393867836405,0.02029827727918292,-0.008450859290446023,0.018641604764992766,0.01279947229514188,-0.009060668102235355,0.10002211648956401,0.07754593827291907
RAET1E,,,,,,,,,,,,,,-0.015172707068048229,,
IL24,,,,,,,,,,,-0.05117070472626776,-0.0407001773590665,,,0.055428914048521696,
SORBS1,-0.03904060784519435,0.031861235813595574,0.053837714821186315,0.03589130163087938,0.00979993370074445,0.016495297760425243,-0.001375035591492056,0.04709982029125585,0.07733623747440053,0.032875740061199345,0.08874486849492838,-0.01138068249763765,0.07830954418240232,-0.02678045458822133,0.0074253971158652,0.07231545041505337
DLL1,0.0028459277325682208,0.00848172569685877,-0.03355163457656087,-0.03082994435497382,0.03169079780896624,0.022457487868299836,0.06772424394252927,0.03656421141297755,0.0698918208013968,0.11933116629197688,0.011874425081431628,0.10987544091342645,0.030544709740376173,-0.021305310346402276,0.00918695212835468,0.1438598417191459
TLN1,0.026537819796414078,-0.02989103502148188,-0.053244937869512086,0.018576381507059442,-0.05486190197340342,0.026822089744738913,-0.019097308661626237,0.103181956022323,0.041595455006935934,0.01392417932027721,-0.02506508984663682,0.0030536368062482966,-0.05772917695846381,-0.005947981125480732,-0.033928516497191766,-0.0035983925794881313
COL2A1,0.09705874431663429,,0.0119287165824443,-0.023438350658007655,-0.021258434632471294,,-0.016135659930542837,,,,0.05693360652241381,-0.029430139466024366,-0.03081263877326468,-0.020129040622871422,0.00439187623512537,
SHH,,-0.011670425104395251,0.05714666564040606,-0.03752704593188666,0.11589600691499712,-0.00045720249378556087,-0.015399755989906184,-0.0167915852710009,,,-0.0444810738388334,-0.004248813671926378,0.06797714052757034,0.09015391690828373,-0.04116806516405698,
PON2,-0.014382707880180725,0.04447429330793355,-0.021921170798577746,-0.016749488777626588,-0.09124129456221851,-0.045350813772524416,0.026276092315948046,-0.03542518820854779,0.1501481678807271,0.08296680365277793,0.08084760722819749,0.045127438479989464,-0.11185038827586992,-0.013421435048208764,-0.06233158209165206,-0.046421981868847564
ICAM5,-0.036175195990924815,0.04640027100176482,0.08344488052207896,-0.031369272476344606,0.10138751799168952,-0.0224190142361094,-0.03007489160007791,,,,0.027790795718636234,-0.018363463989250785,0.029102592827093213,0.031429832502953094,0.011315730456285438,0.13445698767269312
HPX,0.007544501912600315,-0.00692103337872511,0.011692207097368899,0.06170505982499893,0.0006699212630503485,0.09515540997985077,0.08693086797869964,-0.029510722168928978,-0.04175156492903265,-0.005812012303942828,0.047951828093348185,-0.020715324440758603,0.04000787655243158,0.06678040403279276,-0.036056786505949776,
SFRP2,-0.017844640054747715,-0.013291349471567862,,-0.007995721365708289,0.03234824917750454,-0.028084885077337404,-0.030210380246451438,-0.014531868916396708,,-0.0375794513113126,0.026074394676134538,0.050266827264392404,0.013226694582090614,0.05081996828170531,-0.016497938240225284,-0.01730582019412512
CFC1,,,,0.007739765721330968,,0.056401248938228864,,,,,,,,,0.030306245494517617,
