,UKF251,UKF259,UKF269,ZH8811Bbulk,ZH916T1
LAMC3,-0.025201465195612407,-0.02521426041750518,0.061788790085231055,0.06588104240911206,0.032807585645054115
CCL7,,-0.016850203314683773,,,-0.015026690969243599
NGF,,-0.023539595786998956,,-0.018341407666578075,-0.025962207763769028
TNFSF15,,-0.0187635255237875,,,0.055604507451119986
HMGB1,-0.03266097901229055,0.010567490337452098,0.10623558606106658,-0.028511012928524714,-0.06650269563684556
ITGB3BP,0.0032427070602092088,0.0004074147966065795,0.03499747719523846,0.03571583958160874,-0.005875746780499646
AANAT,,-0.01707289103709966,-0.0117020231126273,0.04162809631247985,-0.015898865691204227
RELN,-0.004475529455119204,-0.01921921446507783,-0.034337407439760916,,
IL15,0.0012609229277010206,-0.03639719165571579,0.021172073959066784,0.06767722492334308,0.0015831379931485708
UTS2,,,-0.007248579978462707,,
BSG,0.04181037661553292,-0.01973418851824415,-0.03246454827924149,0.053905685560235846,0.05971667921809087
ADAMTS3,-0.02475159523657244,0.0129342746641725,0.06648262574081669,-0.010587861968259258,-0.012671662423561615
CD34,0.06386953872568087,-0.005587041715305147,0.11678663451305656,0.14976150913783456,0.029577954580331158
CCL23,,,-0.013315044728264667,,
PLAT,0.008166573637370545,-0.007117184611075911,0.049280744343615554,0.03659711914359793,0.050313033734802254
NTF3,,,,-0.00514366697653226,
LTA,-0.014296301389579408,-0.02159646044457688,,,0.05732605813222035
CKLF,0.025538492600672185,0.023047658526717783,0.08673571449927664,0.13269274546705825,0.03291038909652603
CD24,-0.024517443312570473,0.02706400841199508,0.02658431505457046,-0.003097734202516287,-0.009582014549148962
HSP90AA1,0.002971332557747863,0.015020015000094894,-0.07780669605184498,-0.12208137944762598,-0.07906963200076418
BMP4,0.06931996435409021,0.022288863465169822,-0.03584369597420434,-0.04103331967311759,0.0517021454946491
SCGB3A1,,,,0.033905520976274334,-0.0030546123747634546
IGFBP4,-0.017233469480793382,0.03420688080773351,0.016879115415389286,-0.0013268830387960654,0.06635551172442361
RSPO4,-0.02311160398351873,0.08817325111986288,,,0.07783877952028635
LEFTY2,0.07349047465095207,-0.001695507555628523,0.09676457187974075,0.1316641610981901,0.009825571019816338
PF4,0.08488482162588239,-0.014701470423261746,,-0.017040219175158917,0.05470114443133946
ANGPTL2,0.003088432019010431,0.028886754972286682,0.044207170425114774,0.11162484759070808,0.013935193615959383
LRIG2,0.07334271211382024,0.0439887728302576,0.03466458933045637,-0.00340853399344198,0.05022475960014753
ICOSLG,0.014411576012060709,-0.016080006037090522,-0.025601029516394976,0.017162192113495806,0.07912208233862143
WIF1,,,-0.045670261071618964,,
NPPC,,-0.022805606103549494,-0.019520832552248332,0.01953673478725356,
LYZ,-0.010389546249162619,-0.025758593849466174,0.07271744598952885,0.04739639184979415,0.04239523351067577
EREG,,,,-0.023994137809798127,-0.006869282788461969
SPTAN1,-0.0304696507927789,0.048533349740738266,-0.01790921993097012,0.0074264427930432865,-0.012516415436640598
LIPC,0.02984523413274534,-0.02641963727719932,-0.004454449751392385,,0.09768921446882982
COL8A1,-0.008919275195093479,-0.02392416813905224,0.03658685287442813,0.0763409028289306,0.08177046271975183
GSTM2,-0.028496063132380445,0.01183693286663172,0.050212656907411515,-0.019266705931946116,0.039783310129403615
SPX,-0.02242850426072025,0.04090349229793504,-0.003761739404558142,0.1680877568888245,-0.015441722051354287
MFGE8,-0.012174184806155102,0.01629474402544974,0.02051932756552247,0.002400073135045934,0.04571399195858
TGFA,-0.038843267322307994,-0.03341196782603714,-0.02375346072031568,0.027366972249049677,0.011163901915093458
SLIT2,0.008174752149719144,-0.015932654138484416,0.010667570218890378,0.11178392275036782,-0.018672090790498558
PLTP,-0.027020387141318828,0.04510569515483864,0.015135320653321035,0.04780809782173119,0.0509203870559469
APOD,-0.009580592799904055,0.048760477687633946,0.019534210062234332,0.044759917494111554,-0.02494180248902898
B2M,0.055696422324880694,-0.042602650607179625,0.08662508376262607,0.1271076724537395,0.011857917183426289
OMG,0.016101037895090622,0.03281731610757008,-0.05690206331118155,0.0419146425247696,-0.03399375392580408
CXCL3,0.12321939441292665,-0.04317953980757899,0.033716820322179965,-0.016663922434323658,-0.006632966858969798
CXCL10,-0.04361323283861669,0.03504140847485509,0.048950713696148736,0.09962816485509585,0.02439768049100146
RSPO3,,-0.0004117235441978769,-0.01921534244340715,-0.027035742027169803,-0.015249153007738046
CORT,0.033620297950152846,0.024584279911004474,-0.010627180229739958,-0.017831723278852723,
NCAN,-0.04759154373582354,0.0013277936195308113,0.02994322674765672,0.03702775233879616,-0.020465360368072224
PRG4,,-0.016850205940537828,-0.016645707112470706,0.03535679200723586,-0.01072894960767099
ZG16B,-0.015648716931382475,-0.019556724769817718,-0.017971715780485047,,-0.019014052688614367
TGM2,0.06533328842005671,-0.005638140976260857,0.01803252643132136,0.02020837091909241,-0.01134412660903017
VEGFC,-0.020093555164545775,-0.030031578792729784,-0.021946319714028075,0.06927803002559972,0.034281333732621815
WNT6,-0.014471882101892385,0.0019224459514940208,0.05382951002875808,0.016205301504608836,-0.02296337645191122
NRG4,,-0.02050747145701735,-0.020733284183304095,,-0.01524915471680428
PMCH,,0.011954769016605197,,0.057053713076656624,0.03688397826431749
COL9A1,-0.026948073986169656,-0.021418557184150592,-0.022397091437610067,0.047465646395159926,-0.011325911755427907
GDF11,-0.012342031535939893,-0.024744799628185894,0.05162424677571827,-0.013284830144912088,0.048509306946801535
RAET1E,,,,,-0.01672821437616739
IL24,,,,-0.016768521543976983,
SORBS1,0.013622818145950554,0.05338814931295303,-0.0727342288310872,0.028216790253496056,-0.025818470605832526
DLL1,0.001990157452641973,-0.008389153064583136,-0.013306773820980163,0.059299431189597455,0.01866545024209719
TLN1,0.03285614092360261,0.035507073163358695,0.015901605838561726,0.02681056757289677,0.03456854176087981
COL2A1,,,-0.01536420218856109,-0.0061714664317444575,0.05185214988024787
SHH,,-0.017510130541242536,-0.01207812976840187,0.023775456523491532,-0.004732274367583306
PON2,-0.004781034750072945,0.04351930430512433,0.05644163289989554,0.12989197971355082,0.042322516422989495
ICAM5,-0.018628562414841673,-0.01652180117848769,-0.03002315251041397,-0.02062721304662927,0.006295029076125257
HPX,,-0.028535220527076192,0.08200011891585553,0.09510551682514976,-0.012225309045063198
SFRP2,,-0.019942141116074473,-0.01226206149504207,0.07306486339392672,0.06640514437424135
CD70,,-0.03389596580143025,,0.044105903912397285,0.012722900539132248
HP,,-0.01969113666707731,0.009620635734835986,0.04896553514179056,0.06701261748449512
CXCL2,-0.0007307333995992293,-0.051565909284273306,0.005110940820488116,0.008818353038338132,0.09764899812052541
NPPB,,-0.03157989424695921,,0.07090012101518238,-0.015468569158476032
CCK,-0.027017865554105975,-0.019514887304279173,-0.038799453326227445,0.09305053011075673,-0.020066910022429045
SEMA6A,0.02116423606886257,0.029689358430882697,-0.0170712194416886,-0.017772394346830808,0.015686692896115243
IRAK4,-0.04350730741279538,-0.008007465061872564,0.029418753400337866,0.04108934485385149,0.05096066144148328
GSTP1,0.010033044209876742,-0.028979876411910268,0.09944714712552057,0.09635074114649314,0.00366946225550106
VCAM1,-0.04472744980985509,0.021678532028478026,0.05509983753505182,-0.007802625858189184,0.048036563858668065
NXPH3,0.07875107574301818,0.005815550498646448,0.03711903921474258,0.060206096886906965,-0.0007002573249539254
MTMR4,-0.02068174094250067,-0.023900792489652923,0.007827374818225645,0.025057424601623454,0.04128717105309743
LAMC2,,0.08861298603575438,,-0.022021773944098953,-0.02947236787414448
IL10,0.0420621014499497,-0.0015008965374464828,0.056224073044005236,0.015753405030162256,-0.02767563156858306
SEMA4D,-0.07062020810827488,0.08398750863748772,-0.05124697494898993,0.005315666335294364,0.022106946657834827
TRH,,-0.003968884848737187,0.0041017845142941435,0.07871409159477098,0.0069692840112997945
SEMA6D,0.008858629144294096,0.022716928204649933,0.07890105794210393,0.006116495465714514,0.02727660882984632
CEL,,,,-0.027376834981101807,0.15404088085341117
PDCD1LG2,0.00032598915010233394,0.01661368630492658,0.0528717916331451,0.18518493571213368,0.04209259149681194
SPINT1,-0.009767229209465473,-0.03551851554913139,0.027809247770311057,0.0341495788369147,0.0533928310084483
CTHRC1,-0.021709456267200822,-0.047035809837269085,0.09015193659171783,0.03676473765564797,0.03387282067584436
PODXL,-0.05691512643301708,0.0757887749781231,0.04425722504287754,0.08838599921449637,0.05949509082089414
JAM3,-0.014640868025807547,0.04503238159894221,0.02342600661333927,0.03717765179319027,0.0180741719454596
TGFB2,-0.014539846260508749,-0.03213584742410647,0.08311998295957847,0.09226762589265307,0.011044414729521723
COL18A1,-0.06265234274279737,0.012727484488263687,0.05984139440332291,0.019738717791786715,0.04435375423128685
NODAL,-0.013938848824984957,0.017517326730991246,0.1016428332911819,-0.020713074143817175,-0.02371198052981559
INHBB,0.00013638839890256518,-0.01564510600065693,-0.036801090596424044,0.04157335342140504,0.01166681133137147
LCN1,,,-0.013482978622633736,-0.01956087866646515,0.005621623439914972
ARF4,-0.010124140912703571,-0.005702930565993109,-0.013589279503637244,0.07077327109491138,-0.03486965838091681
CXCL14,0.019068469008105614,-0.057753064527008506,-0.06411806301929455,-0.005703693078149543,0.07380972623430115
LIF,-0.01763881358611425,-0.0346951839438426,0.07568145243659015,-0.05884278889749722,0.04242184533952995
IL17B,,,0.047519873391539576,-0.0038860698519551278,-0.0020245763358892966
MMP1,,,,-0.03224123496554677,0.04917511504604401
MATN1,,,-0.01413598644579348,0.05068541872007756,-0.0017449064140395243
ADAM28,0.042649385287365886,-0.03496591201686598,-0.03133080475626205,0.010794759500739055,0.08474110141634736
TCN2,9.612024764934262e-05,0.011354722089783404,0.04894803166307969,0.07230027397468927,0.030551024824780917
THPO,,-0.018332594826110597,-0.02751048104751594,,0.04877502877215192
CUBN,0.10150098398969809,0.004569134994385075,0.06368969487180783,0.03329232922739984,0.0018881828300152308
TIMP3,-0.024899441593033637,-0.003225096581484676,-0.021128929479066406,0.008865763735212192,0.04241351304031562
PIGF,0.011302475866038001,-0.000677432682863584,0.012117511008326455,0.06743197994779929,0.06446993734051423
CRH,-0.017493218520907364,-0.01975031902738583,-0.02073327558676534,0.026571779365938943,0.1394396157050299
BDNF,-0.015648713948603347,-0.017035682326151342,-0.05887875315896037,0.03168255167306263,0.0070776242107590285
CCL5,-0.026012556354596164,-0.004406025891206796,-0.017960195745048202,0.07102480021648219,0.02344042966223928
GAD1,0.009788837448226232,-0.06471205784284274,-0.026161116690428792,0.04576114415603363,0.020375746123492723
COL14A1,-0.021829329206223172,-0.042299289697564475,-0.023918024568762918,-0.026306056707940347,0.12700621218333297
HLA-A,0.016597130147484245,-0.049013085129322065,0.0822476025008312,-0.04852316198133822,0.005726712752244431
CD5L,-0.01867401198539448,,,,
FGF18,,-0.015691480769829683,,0.10138376719958635,-0.017325836192580834
ADM,0.009075682972504556,-0.010270961814290802,0.0444514641246861,-0.0471275312782415,0.01184699666421158
CCL15,,,,,-0.01502669638476443
GNAI2,-0.03817270612920419,0.07258447071916516,0.017905398695913028,-0.0029113156318796075,0.031340518760089725
HDC,,,0.037424039465195284,,-0.009328105687105825
COL11A1,-0.04861472485796539,-0.014934489693229061,-0.02451319006109028,0.051134540733930874,0.007613109264629498
NUCB2,0.0001049980751689241,-0.025180747525011475,0.008017980144242256,-0.02738528742965077,0.0015186080755217584
CXCL1,-0.0016358734576161467,0.011099343915354812,0.027088944827829323,0.004835086742071879,-0.012944455275891501
VCAN,-0.0401177981905449,0.03399126157548286,0.08494023139482311,-0.029899604787511913,-0.006144653491245465
MMP7,,-0.031195731149606467,-0.009841462460987781,0.0037057665961966794,0.017553432427669224
PTPN6,0.028712623923209894,0.029729717516182676,0.06162724358593586,0.09475684297950512,0.07692557619923401
PTGS2,0.002532907476757302,-0.06771598316443596,-0.03270786267158208,-0.05693048765601602,0.020808367871845396
XCL1,,0.00028275458295828226,,,
CD58,-0.0022466515740900373,0.03342041218178649,-0.010994176350296588,0.06582984177820396,0.0445687977872563
TNFSF14,0.014689683089549873,-0.0028700107227324204,-0.002096092637631612,0.01625307782803493,0.013735452957013323
CNTN4,-0.015321181788266285,-0.020886120001449578,-0.03494500055970997,-0.0006015642928011538,0.041975595960442404
NTF4,,0.005597268246543461,,,
INSL3,,0.021993150051876475,,0.02368030015398059,-0.02057495579177904
BTLA,,-0.024907143807289304,,,0.0014996716823515836
MFNG,-0.022078807033340555,0.06023085917832963,0.05453346767407291,0.09752754408444075,0.04863607001372791
ICAM1,-0.008588771535097878,-0.018606960350072605,0.04178060658006504,0.01801482155751817,0.07618191079113071
PROS1,-0.030258525958684244,-0.011223075348762747,0.03675089977434309,0.05405054277147483,0.021246931247456635
CLCF1,-0.03307897246970717,0.002154429240219651,0.011510039979909334,0.09012087733284163,0.054089978100664425
PSAP,0.016660224704819832,-0.015312660837069747,-0.017716912557332504,0.05996371263393609,0.1152792924035316
EFEMP1,-0.009818637253468798,0.0598784457593393,0.01915095147988294,0.13940670153545132,0.0434322997128475
C1QTNF1,0.0020329721794772964,0.007888497811781,0.026120876443450545,-0.011915974736987555,0.03341732277941882
ALB,-0.025818753989899225,-0.006777952658492337,-0.01650781507163879,0.09411492341393625,-0.005096871777764289
EFNA3,-0.03315412549278752,-0.04569189136089632,-0.06879805933205872,0.04576944508450232,0.03631426948979404
DRAXIN,0.06380003035462053,0.023391140319991656,0.054275865211780426,-0.06034644416394248,0.055217707886397766
RAET1L,,,,-0.019560865847084358,
NPTX2,0.04266090055539286,0.0047619427655201,-0.06832327121058063,0.03296199601186533,0.04257475432840015
FGF11,-0.007342006883610487,0.02311660863585667,0.04554513092544085,0.0113718497733749,0.01642913349013605
CD59,0.015413019834608526,-0.043556931835864475,-0.0546641827586274,0.0891945320770498,0.015414847360322162
COL9A2,0.03166128174267554,0.0403420439721419,0.012703823801469245,0.07011182222445386,0.03541976172465093
DLL3,-0.04496880243037377,0.034037940153597075,-0.010832370015872778,0.07158224959187827,-0.04354091388464506
FGF5,,,-0.013145080211561652,,0.015803695323647508
LIN7C,-0.016411444969813067,0.03855891271911727,0.015122522763221206,-0.03139012044536845,0.012752695052133525
GDF7,-0.01644071829612986,-0.02799817734180723,0.04134614853824053,-0.016768526856584136,-0.02934919028406193
PSPN,-0.02962182379344375,-0.03452945497265114,-0.04000512726602389,0.049673632345491256,0.08171886839625998
ANGPT1,0.03609009108021986,-0.02038745238701395,0.051404344447758904,0.05853785905485323,-0.011278049885463961
PNOC,-0.014720743595271346,-0.057686839718565086,-0.0789353696244015,0.004975801618231222,-0.002009815856163415
L1CAM,0.0133034509650544,-0.020849050773223746,-0.03303135923045369,-0.08246606560555866,0.03981357217761938
APOA1,-0.02276818771692012,0.023718230411451817,-0.0006751662875865829,0.1292096490437239,0.06985440362046345
PSEN1,0.01600610179679348,0.06092104628697044,0.041199669235737625,0.021203093321135163,-0.009618732494872153
CALM2,0.060017453367409164,-0.009678297892319424,-0.07486392127733522,0.03403830258145381,-0.033280470681754305
CLEC2B,-0.032173268987010104,-0.031252336287196765,0.10875847704745403,0.007741695530554951,0.04507457787538008
NTNG1,-0.011523549661026576,-0.038750700562061716,-0.045124352157463916,0.04292094385778884,0.03643369982873909
LRIG1,-0.021759381257967857,0.0248404177608605,0.0051370719309238415,0.0760123279946816,0.025358957681020276
CPAMD8,,-0.018560218186046102,-0.011891494071276995,0.0695945231781714,-0.021558600830901546
GHRL,-0.02085327561401641,-0.023846529973007773,0.03449044361364031,,-0.02959512494225389
NPY,0.013450714234383935,-0.014884824754425995,-0.052429002764077026,0.07659373874477422,0.08346143558547019
MMP2,-0.02167087599224274,0.035774604592876846,0.060801680634891025,0.05938796233444524,0.025054310383242483
LHB,,0.0554128747553625,,,
PPY,,0.1547239883946404,,0.06266203853344748,-0.019765416227730575
ALKAL2,-0.013196370084059548,-0.01592970269208847,-0.013482976437431007,0.08486822637481568,0.09379687111985997
CSF1,0.01582949924539435,0.00168374348255219,-0.005281402566606243,0.04761856082484641,0.08055547854529392
SEMA4C,-0.026589419123537374,0.04652185173902781,-0.013989444516556714,-0.005323725453948033,0.04094896987191415
BMP8A,,,,,-0.018467130356656324
ICAM2,-0.02385131330910602,-0.005064643372817235,0.07401966717658355,0.04603369819365939,0.008094815969065982
SYTL3,0.007596682253372783,-0.00949991009859847,0.01626163724973468,0.08369012873815093,0.011393303499636393
IL1A,-0.001728309661165939,-0.06518350139472781,0.041890541220776116,0.002422464302726786,-0.0539290205339297
HLA-G,,0.09964555992214859,,0.03353967251504206,
PGF,0.03348361679204194,0.0003763783274194782,0.08713835591698536,0.051676608495766815,0.03967971913704899
LGALS8,0.0036966722899452547,-0.026299974058255026,0.008782285206253666,-0.01858448036385792,0.06929957488555825
DKK3,0.002575994781772901,0.008046132671400232,-0.07139334325638619,0.0670914975443199,0.06260462120398792
COL16A1,-0.013414280301925036,0.03652350273288345,-0.017068597685032487,0.037766052343652275,0.07522841528611683
TPH1,,-0.021869729599375148,-0.014135986312355719,0.013915921132904305,0.01869820954316215
TNC,0.049443069901360964,-0.0062589281808098415,0.056550221103556696,0.0041155193346991475,0.01781003337288736
TNFSF9,0.05060344046427482,-0.02799817922512811,-0.03191064283610466,-0.04212610995281315,0.031231462341834257
C4A,-0.013004431210626706,-0.019164010081477768,,,-0.02486881328643747
CNTN2,-0.07415613377999102,0.016970445045353187,-0.0668976280140387,0.0077005930518467105,0.040487692340382395
F7,,,-0.011891487159542854,,
LUM,-0.019173057598283628,0.005125649939397176,0.08322129636207172,0.05448052082354777,0.0596875421640495
BTC,0.04616044110794317,0.012788408560669238,,-0.014508308342562093,-0.043937573960126104
APOC1,0.015107244655472063,-0.04273669275270745,0.09160627905138603,0.09184847203560094,0.06587112716220493
PKM,0.018216776412044482,-0.04540273036456964,-0.009685334889634436,0.001416276218748838,0.0761742243341914
TNF,-0.005442068387418581,-0.014110587090369924,0.07033715975955943,-0.01956087118231492,0.02100018078666744
GNAS,-0.04547660712833072,0.006452942899384082,-0.05202204562862097,-0.083602271458256,0.010018139541640925
BMP8B,0.03240446414792948,-0.02475129434744909,0.026280412782881308,0.017960778017898957,0.03708702971838067
LIPH,,0.00020506473625437986,,-0.021808688521662165,0.01157520758256362
CCL28,,,,,-0.014339766653775041
PTPN11,0.019566521213532077,0.05121702366018516,-0.012380016727431605,-0.056053902492760765,0.033736341417095514
ADAM12,0.06817708269786402,-0.019792234399713535,0.03886611805500741,0.07969928432468343,0.012057853898691098
EPO,,-0.01256872844073181,,-0.022649985584427337,0.011524612736381614
EDN3,-0.009643733914733981,0.04768871410756595,-0.0032885845319362587,0.027983388885839882,0.09147062652543471
CCL22,0.04320651566585423,,,-0.0009705887165848047,-0.023563932938778797
CCL2,0.021090499678174123,-0.007360260796927707,0.015495241926192579,0.018911198417180693,0.04250770212588
DSCAM,-0.028296244112328624,0.031717918156284684,-0.010796992579844074,0.028850893134600816,-0.009758337535010486
ANG,0.039236244776735964,-0.012691711011359779,-0.02658535419623341,0.04425922807377506,0.00920499612203243
FBLN2,-0.029897931289366558,-0.029221328520011206,0.08526004767970576,0.13422265603308878,0.041351661783428605
VTN,,0.013780790550717367,0.05517487908348366,0.08751804792195665,-0.02486881844950114
VEGFA,0.003522014225945673,-0.01964352533378826,-0.01111113829298552,-0.08686377904465782,-0.022747344329246234
F10,-0.01876603961929956,,0.1214319281990737,0.08169006840648424,0.09992706754850815
SERPINA1,0.056492500635720366,0.019455665043770186,0.06713898704313168,-0.007989132229818492,0.007543407812103955
VWF,-0.0028223793677956666,0.018190075731610588,0.047262943266615155,0.030106174627328137,0.010779756473630716
GDNF,,-0.020132240882481722,,-0.01639024895582308,
VASP,0.03345569334559991,0.02774175327280195,0.07931061560038086,0.029245760567415267,0.03269726688168207
ADAM15,-0.026325240256776412,0.001496784142868224,0.008437149212367991,0.01680411936479029,0.03356889829866352
WNT2,,,0.05670105153245527,-0.023262669760607525,0.055530965886321434
CALCB,-0.023785445838060644,,-0.013145080068709788,0.06238505669772525,
OLFM2,-0.0027950011548533954,0.04188513263624611,-0.016795114591453664,-0.031022499409823295,0.05277594159412568
MFAP2,-0.005884977796248668,-0.04707296756910611,0.09523754453116859,0.0029072496265904217,0.058781569394681786
HLA-C,0.011195572656463747,-0.05618818976189037,0.04870518758135923,0.008691396823420502,0.023809748301917174
THBS1,-0.0010567928745381285,-0.008094174510916109,0.01186054850144367,0.030081830996236174,0.01738119924151223
HSPA4,-0.024781431730988658,0.057292705805986235,-0.01435501532171328,-0.00234449438733859,-0.008817534038233146
LMAN1,0.06406369605586923,-0.0025665586371516123,0.011847530672881126,-0.050343264758874295,-0.029561434934056517
LYPD3,-0.01515492043107815,0.013221463613431446,0.07360340014694514,0.003829676440700679,-0.03162338213868216
APOE,-0.030346553590894727,0.007927592127558529,0.006415956580468876,-0.0002767910986336562,0.06727920281384657
SOSTDC1,,,0.04075713247380514,0.05816729879128074,-0.025430161577042885
ANXA1,-0.019088857938023486,0.05685119530115567,0.06309857875171059,0.06424487956371602,-0.01778826740244582
WNT2B,0.08720177004649186,0.08790999321423784,-0.0017091734834056398,0.05924036524068764,0.09500469538231147
AMH,-0.0203496272769295,-0.013656557929424377,0.04482490668762669,0.08151756052961802,0.007577518152274925
GDF10,-0.017049533375374706,,-0.0211812616574734,0.060880916192839016,0.048937273422918516
EFNB3,-0.03379612686935115,-0.003405216147170018,-0.0029521589857557807,-0.010078338061269525,0.003757382895658594
LTB,-0.024873310865652302,-0.0066779566643903505,0.049459495195467926,-0.014244121052447777,0.000509102441355435
ANGPT2,-0.0305290105680271,0.04423332928074585,0.07770462827083331,0.035109912098458054,0.04697186840707877
ADAM17,-0.035128245890873155,-0.004127520096543864,0.05317805558494287,-0.005442066678217871,-0.025825910861614513
LRPAP1,-0.008688308998435739,-0.018756814658887625,0.001610433610463184,0.10278245944407939,0.025263609900398987
NID1,-0.034678937641906646,0.027822774277005028,0.04785497276542603,0.044253573302270637,0.021304857388200083
MST1,0.039064037250691394,0.022214339356424608,0.08110774846862119,0.0834325031458218,0.05680034560336509
IL13,,,0.015301761075615011,,
DCN,-0.006343322058618032,-0.04408140994063565,0.05281614763763521,0.07607853937429929,0.025350061410968863
IGFL2,,,,-0.022442364652514948,0.16119127054789634
COL7A1,0.024224757759465997,-0.0405321051455431,0.027399663103121984,0.03693159471970528,0.10813945906631994
CALR,-0.030215384357337265,0.02920664995474431,0.07640931378689758,-0.04494946022172024,0.04250637102676089
PIGA,-0.02259974590951603,-0.06567645084671934,0.048612155122587444,0.0319648446223642,0.0046629542557349605
CD200,-0.045498764096673305,0.02806431896465366,-0.04847729246076103,0.03796749264603322,0.059456036286852885
GRP,0.0524538314992157,,,0.14939506449558135,-0.018094100339689608
CDH1,0.0032144060801098493,0.004172516583397568,-0.0034562009904235227,0.00030200427621091225,-0.030682170542796098
LPL,0.08893461999203367,0.008044297954817613,0.08536127414300407,0.039905662990687235,0.022079385211323015
SEMA5A,0.002003272643113612,-0.022640987383444056,0.04290597831639253,-0.00478669842952033,0.006112359942351016
SEMA7A,-0.020456964572139066,-0.06689145684073346,-0.009417011365931345,0.016337160295408305,0.06391979384519311
SEMA4G,0.005276598863960253,-0.037546961979369756,-0.02474554839849581,0.04714593170016906,-0.015083173399458258
SEMA3B,-0.02464510059340762,0.03741502914162334,-0.0019174642569977963,-0.016479171397839963,0.05526959088416596
RPH3A,-0.04368333221594004,-0.04424266196947001,0.0006597914967217981,-0.008575213626891417,0.02650044948461397
JAG2,0.0026893983784963727,0.038884407196317514,-0.04079774730720871,0.04038320855619479,0.0705649061632923
CGN,0.04815195922782247,-0.039269037169716296,-0.03494502129192879,0.0771991303990458,-0.01356978554301525
GDF15,0.07678171402134644,-0.039417004259823384,0.06131743165527597,-0.034140494716097765,0.056105029891530184
SEMA4F,-0.028059057073741005,-0.05596416704221582,-0.043795350986500704,0.051465121239881305,0.05869877358075068
NXPH1,-0.025191805394367394,-0.026169084732423104,-0.026994392340739956,0.1009563599095086,0.005022183789293074
ARF1,-0.026594658471037775,-0.03402327856190992,-0.05571233058865475,0.032047504849670116,0.05217095384516955
DSC3,,,,,-0.01524915471680428
EBI3,-0.009257738971222106,-0.01966998365075103,0.00152575975173955,0.04548347729860825,-0.004783321616128447
TIMP1,-0.0174524689208577,0.017704700423313225,0.08368632665587501,-0.0405399107070978,0.062476473553785265
