,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.09808214560033228,,,,,,,,,,,-0.009511041911625157,,,0.09144405919478109,,
BMP1,-0.016885170757856338,0.032093378552019186,0.05247234743744038,0.040845533770489155,0.06554952695438979,-0.022752399888321895,0.056722122195017016,0.17492954981224787,0.030894477333177375,0.05056420644128107,0.1365387068680879,-0.009322537870743155,-0.021034180188325195,-0.05910469977098678,0.08427905844631425,0.011417099333719935,0.043654270386458756,0.03788829559990958,0.10429229106518689,0.07106894258148529,0.0022397570379206395,0.02219387908515553,0.12299862280457757,0.22362405533171764
NDP,0.11755108656446443,-0.055270987919370206,-0.0014356708636804225,0.04804676053765798,0.016793333362132238,-0.004037502906789899,-0.016291337614059886,0.016662958482683683,0.04058273769696251,0.06763698707945977,0.07615593509348487,0.07589120744858131,0.16483371643974734,-0.10030820450856676,-0.059160401448272414,-0.08225744562992171,0.128331633501199,0.1047746322894502,0.04255052431726151,-0.03764787152947784,-0.08052487435230303,0.0702601381694712,0.0450276916224275,0.07197821340765925
TNFSF18,0.06415296802799174,-0.0378583164820578,0.010124895589828672,0.08120425472777339,,,,-0.012320837064333666,-0.007368843446757361,,,,-0.021929388987236575,,-0.05687613043988294,,,,0.010179679165392256,,-0.04194933362609012,0.07220031693306496,-0.0024412758951522454,
RTN4,0.09544495465991765,-0.005468238058094291,0.04063227486260308,0.02882397724759882,-0.02986813622853166,-0.03115849841064804,0.022300863968529448,-0.15884427960866462,-0.025781391782853717,0.01912279495027219,-0.17192946711477824,-0.008053136004516194,0.02723181605889083,0.13012494776191194,-0.03672619393814145,-0.022827485295088965,0.021711019633359866,-0.10037791655807168,-0.08902559302498116,0.03795169058937027,0.02136338231600702,0.012315983718009163,-0.08398134789119281,0.008253938011147755
HEBP1,-0.06128369375400565,-0.03470416414548692,0.05016495231481309,0.0006822836798853529,0.06713996026007481,-0.0027330318617340456,-0.029047450367146208,0.08999304153320888,0.0017457508146674113,-0.005160105015971453,0.10410734318985689,0.05217932230972748,0.040799084328032344,0.07595797438657072,0.041860711600054105,0.0051092259460568355,0.07411200042489814,0.08857196125117948,-0.03473754053454025,0.05898896257244289,0.15116215854779244,0.008247575043829045,-0.02332031461829079,0.1447963884246262
WNT7B,0.039749859955196906,-0.017267725535524678,0.008164104448737147,-0.0485955160407037,0.022532282943945308,0.016277086561318675,0.013835500251218226,-0.08122548625096511,0.014069312230831604,-0.01732797752033991,,-0.00599939407384534,0.07086083359123073,0.06851491503837961,,-0.0666277611484021,-0.04048415091891842,0.086243653804747,0.035853461639485024,0.0006319542256161985,-0.04194929012778238,-0.037054372954582276,0.05234764067336053,-0.06774682933910695
PTMA,0.12627608983625868,0.04635400779795907,0.03641775535679888,-0.08208311725912412,-0.05108831176586448,-0.009478131854592736,0.0025967287503277352,-0.12181567568364302,-0.11161067257813341,-0.003839701106341787,0.28014841296863413,0.030581554040313323,0.0739655885056018,-0.020799500076404524,0.07098890641532152,-0.1002726814366028,-0.12904549165007817,-0.04005051594224334,-0.06976644171902129,-0.002643128140759822,-0.08014399565906952,-0.03532721576928465,-0.047432821815388576,0.16121772861353545
FASLG,0.002707427795937056,,,,,,,,,,,,,,,,,,,,,-0.0049647636907996055,,
CEACAM1,0.045661511819162545,,0.06470910732947999,0.042315981403492,,-0.03165397606228192,0.07264667129413103,0.05810419117839385,-0.008621702969847548,,,,,0.007982394247116541,0.05259466536937585,0.013039633713207037,-0.04111717124519229,-0.01901732976350426,-0.003721095406870888,0.009483837508596141,,-0.0066667359082055655,,
PDAP1,-0.08262224454816529,-0.03662883956912674,0.018100963259826835,0.005298557631608164,0.013233590234837785,0.014264417453483585,-0.0018825175450179904,0.13131760509015897,-0.013644631928999989,-0.007339427576120341,0.07539109544952277,0.004199595513804513,0.018085351556096016,-0.17247491177239682,-0.02883912657750463,0.06192485234862933,-0.00022527003657762652,-0.06556373517157081,0.04331828584603141,0.053796109483572455,-0.016157993357717126,-0.025128043803994617,0.032450643695286184,-0.014980714093402075
QDPR,0.16371685683391327,0.038786634878763146,0.05713178697025618,0.07760292427761,-0.02949016511378173,-0.005729262501381869,-0.0654159011078185,-0.16362557579615025,-0.06807943214204923,0.05337434899440784,0.18128820705349735,-0.03443510286419662,-0.013701365318193987,-1.334348099400979e-05,0.05651364669891052,-0.08443481952003516,0.04265800946925465,0.11400102962237475,-0.029575712132774948,-0.009774589507241692,-0.025389689078338787,0.07215963836212365,-0.05562434498609999,0.031430037184150654
