,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.038518564906955106,,,,,,,,,,,-0.038221454720807214,,,-0.024219216938612467,
BMP1,-0.0021124921409663984,0.030017223775554946,-0.10427966374343876,0.05559378324496308,0.05348855897916775,-0.016396398377482666,-0.054962485356622695,0.03258585372379673,-0.06967046714696583,-0.03219964435262681,0.023708163721406824,-0.08388254932040555,-0.08476744369967594,-0.040518135026704816,0.04895684971321577,-0.0457407906547367,0.04804179719867257,0.018762707004814923,-0.060352187396823714,-0.019769170545516496,-0.011563954307682651,-0.03933860306768626,0.10093114967316845,-0.03890635792779386
NDP,-0.05134640269663646,-0.11797858141969816,0.001876629472397168,-0.0028091391935920365,0.05019611372927794,-0.05459355248073142,0.01012298762235414,0.10775697917306011,-0.03189820105008865,0.020539850509933587,0.003324416895170169,-0.12636231358716568,-0.027434211710825378,0.06648816365962,-0.009485416903278464,0.12091187297186433,-0.02891680747348991,-0.01011946153777502,-0.004447149863324138,0.06337324184567701,0.02101144147600877,-0.0337004279012876,-0.02731490631982726,-0.026838602374399792
TNFSF18,-0.025604035210703025,-0.008208380099782536,-0.021469995859377033,-0.03324317529472216,,,,0.0017436083059022825,0.04961735629915723,-0.03403676580728438,,,,-0.02412490948703437,,-0.0615881430735639,,,,-0.004611440777252352,,0.029000026480936626,0.001244248333177652,0.06370525763175786
IL36G,,,,,,,,,,,,,0.03819907938304132,,,,,,,,,,,
RTN4,-0.008983074417118141,0.09630033555242751,-0.015308036655389025,0.015299690538194815,-0.01913767561777245,-0.034261881424488584,0.05935319110596346,0.13488679767317546,0.07884317267838731,0.05030578313070337,0.024613791359457023,0.21942936421197073,0.0894783562702891,0.0356532218349839,-0.016796717431156273,0.006800165920698293,-0.10071704358621554,0.02016171292495483,-0.06966676505642647,0.04739396253125748,-0.12631466646317852,-0.1202635153442949,-0.023777376206432728,-0.030800905372703073
HEBP1,-0.0002842705600039809,0.032149043558020875,0.0253113908505953,-0.06182422086192699,0.051921126863115875,-0.013372431265819112,-0.041978091520315376,-0.03800315808340621,-0.02421483397672916,0.03704918099748629,-0.01269662198206557,-0.1015155302607683,0.0328844646615172,0.011271053814905861,-0.0029738816538566145,-0.041811310995582,0.036556651861128026,0.06895042664810704,0.0016995781173199751,0.05753202072857885,-0.0009526729088221976,0.026577180413391948,0.08871529971373608,0.012875817375980605
WNT7B,-0.02255635307994626,0.06035767714838501,0.02838227914817397,-0.005051661914007386,-0.004024307232420269,0.04625920415082704,-0.013661195512885475,0.019860536393873064,0.08246306425631553,0.05202160532571432,0.04829490987574267,,0.011338280339702028,-0.026559170623546437,-0.01621674539275092,,0.07255071089450627,0.043321212605621495,-0.01327904409639749,-0.0727970078199077,-0.020069971474067548,-0.03214811911811542,0.05132414300780411,-0.01617773448227967
PTMA,-0.06022097079650585,0.06510180054503348,-0.11171970074167353,0.02269087597908955,0.014334949803492134,0.04030139695166388,-0.003953822006086455,-0.11297506995034967,0.0006115839164526548,0.07806383979834398,-0.0444837702077113,-0.2731359124808333,-0.10067436208586404,0.09032454121026338,0.06713543283818159,0.030206595685770773,-0.01955357243508801,0.005287774889144648,0.03245301378490216,0.07413904372689227,0.028914634297987265,-0.02683526629330933,0.047843189277272116,0.1322275947110346
FASLG,-0.0008965709973593018,,,,,,,,,,,,,,,,,,,,,,-0.02100531858835334,
CEACAM1,0.10259443357821553,,0.004781430951882862,-0.015847349030306147,,-0.02811498539724181,-0.017709624091334225,,0.010176055880062252,-0.03642608464218117,,,,,-0.043829521794645956,-0.04330691697375046,-0.030154044104489405,0.007241454917736789,0.07175888895950058,-0.03808863017600594,-0.013320731958991732,,-0.0006732592676510061,
PDAP1,0.04736758744876571,-0.016600267505081544,-0.07119762407020327,0.056027649737954245,-0.015613108717630844,-0.028523788683818756,0.005726689061267224,-0.04942336328607468,-0.03420672893396734,-0.02042828651531957,-0.03806592537973779,-0.015287522016778634,-0.04947554224652328,-0.0966407120336683,-0.07215336283754314,-0.030097215727468294,0.022291802299323555,0.020381458826790554,0.04767786648572313,0.05110032514609959,0.03717342884834027,-0.040524713236653645,-0.034782948158242045,-0.04898199122457963
QDPR,-0.012064402071777794,-0.01411084432945942,0.01240404839489508,0.05653528278274707,-0.038203429110068896,-0.005695825059110525,0.013882862618413027,0.051290285420813826,-0.04590124489696423,-0.03323994802948841,-0.036905726940652785,-0.22720237813759708,-0.04728934414354974,0.03751304968070018,-0.05912378128557986,-0.031079036592357813,-0.07583134863040225,0.007758984730413435,-0.019618259386566948,0.06786110734627467,-0.010405810015941886,0.01676168104560329,-0.029855073387287663,-0.03987322517571288
POMC,-0.05174151675981039,0.029403850087379464,0.019363337321867916,-0.028158210899625048,,0.0196125201037845,0.020071171051874306,0.04051012118914096,0.005272051810202116,0.0359475482987671,0.020793474358156597,-0.0322819329487111,0.05928986673707897,-0.001382829687104744,0.011538975578043837,0.04174147426523918,0.004738146305875788,-0.01360381405620659,-0.0077192131348370946,-0.04945994276476229,-0.021790967598544254,,-0.0296467625192947,-0.01258359207107579
CCL18,,0.10838766587184206,0.06804513801526307,,,,,,,,,-0.09468773264782328,,,-0.03758152353715054,,-0.02137971305012635,0.02130681863791649,0.04289746940620453,,0.10125355868127217,,,
CCL17,,,,,,-0.020273847594078024,,,,-0.01453543141491547,-0.010674734803523957,,-0.027151922762510675,,,,,-0.018543136764967806,0.026420615192856885,-0.03680908782010627,,,-0.019038961990963128,
VEGFD,,0.021703862239711103,-0.003475522950479183,-0.022698148042322983,,-0.016936103029109625,0.004482589507978031,,-0.017027026784638175,-0.005052079840749003,0.005075260227277978,0.08971599916942995,0.03251457944630781,,0.09487932265168512,0.010701062643095357,,,0.11068410526364916,0.019082515234903213,,,,
TNFSF13,,,-0.020186774928612126,,,-0.02100556800931001,,0.02389802058848694,,,,,,,,,,-0.035581494230100506,0.033214727035729016,0.009442607386212144,-0.014958289200720416,,-0.031022399446686104,0.03552538403434244
WNT5A,-0.04409818029423516,0.08853934323790941,-0.0071813578999011035,0.018790846016390025,0.027505767388446834,-0.03965030786865491,-0.09002266731661322,0.0006974110487157759,-0.06838543278772795,0.014927710819180222,-0.009427082761436794,0.015380340607948675,-0.009727777300976513,0.18491321133248087,-0.034894254594289284,-0.06875745214574583,0.053470455693797325,0.07640349938230497,-0.011310747287764327,-0.014126267703919006,-0.025037938444320687,-0.0703373957304099,0.00942434791110332,0.09834358443696475
CXCL8,,0.05892746680456239,0.10843599480123962,-0.02125320046469073,-0.030454369876045467,0.14243217178066142,0.015537787756488968,-0.008861823273317151,-0.028523748654665986,-0.0008871198049923171,0.06505475402077776,-0.10422079870281101,0.03397260008135163,,0.08131648127041247,-0.045588909086049574,0.1838842627351059,0.0744172624064205,0.06707827125970436,0.0006049977333440775,0.08805319197663607,0.057086348500584506,-0.03643082223306362,0.13797554819333635
