,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HDC,,,,,,0.09859240131719096,,-0.01932810414784431,,,,,0.09376807227885045,,,,,-0.046903264344040144,0.03083753601900583
COL11A1,,0.0050425348715895605,-0.004902458482230292,-0.013564255804211892,0.12497230342606004,-0.02982655801073667,-0.02102589664355989,-0.002251997126951528,0.0007677987306674096,0.006538398400810786,-0.02588288542566389,-0.001902839085186839,,0.03636545373007003,-0.036594556290619744,-0.020538905763250778,-0.018453893801977178,-0.02578690077008485,0.023492799221456404
NUCB2,0.0641623436229468,-0.04095843435512358,0.006009582258744531,-0.0555227395784639,0.0500697762758321,0.06501636153971847,-0.051995766496119075,-0.04065747789853817,-0.004010581679645279,-0.0008486994450253566,0.027888114688608093,0.052320199047186405,0.013229020441541568,0.04737061541313224,0.01730644666577358,0.021742533331117964,-0.026009698025294476,0.07976194830619328,0.07183076899950389
FGF16,,,,,,,,,,,,,,,,,,,-0.019811603527973946
CXCL1,0.10277503666312603,0.075706332522518,-0.01992318109589831,0.015543803515288926,,0.01082355142590389,-0.02324728570540762,-0.014448089125518622,-0.031970094623143396,-0.015503246178732605,0.002073229202010319,-0.04674246329249909,-0.024856400538359347,,0.05806238979762769,0.12699436201571035,-0.03761205145213443,0.11672068287866419,-0.045821772017414164
VCAN,0.08749578251817379,-0.029994263675914592,0.05946661732065907,-0.025129352021492694,0.1414255729686331,0.10137065196291503,0.018795575819271156,-0.025767271267182267,0.004704302873102334,0.06439800360134039,-0.17419873173633824,0.06317421451946664,-0.10742392227401873,-0.01382699453459733,-0.026288788934152627,0.0005763789102513141,-0.03648418639773674,-0.027449843108654896,0.056925812917536296
MMP7,-0.034739669369095186,-0.010473443841610242,,-0.007852197139538802,0.06759321237519238,0.008892484619748713,-0.01014653335551743,0.014474898637492708,-0.017921857924383926,-0.01766289590127525,0.08996884063049876,-0.08910018280217184,,,0.06465501965402977,,-0.020538106938755886,0.16263910667485754,0.025571971737420804
PTPN6,0.0426769937258351,0.06387937223039171,0.041965559132868674,-0.0056432477383804,0.03026939596965131,0.0900561378017055,0.024425253817461204,0.017713166741477354,0.009775583148155409,-0.004304985289848648,0.11936530131845925,0.06000513292076074,-0.06787222672554605,0.06183642259920137,0.019087356032801227,0.05104280886803379,0.02554325966343623,0.11154838894889635,-0.003325397830006167
PTGS2,0.009862675591918118,-0.015547669570064898,-0.06055219966570275,-0.018742615087725685,0.09374205473277762,-0.04146924851983324,0.011661098788816708,-0.012359735486684259,-0.01913987387095187,0.05141603052393449,0.09649413689619685,0.055471943310484384,0.06932410558973216,-0.026591481242117642,-0.007441703346658171,0.14167407091253395,0.02502515955437433,-0.02035420753903766,0.006867816269118209
XCL1,,0.022147316218935478,,-0.015673636643980953,,,-0.016665301388947333,,-0.02746205590442818,,,,,,,,,,0.09494402288727956
CD58,-0.08547340581738329,-0.019348190670661167,0.1259280788288757,-0.05687974350994877,0.04326716474513802,0.06444317382912818,0.0693993730386765,-0.03433310397196686,0.05855684136174375,0.01745571078475434,0.0218157490317839,-2.7973542937949626e-05,-0.026527087622874052,0.10761985427202929,-0.016196642809708794,-0.022328775430016882,-0.004160867477341308,0.08374237282811196,0.0088764946020808
TNFSF14,-0.015969195698494226,-0.02764099957869792,0.04485811839730255,-0.016949280724055205,,0.12044784078442632,0.0169396181656238,-0.014111981241756097,,,0.0270709576389199,-0.06034537268103591,,0.10349735934176307,0.19034888495680274,-0.016354284928460933,-0.0234614509715263,-0.004621544758741499,0.00822094808442111
CNTN4,0.026244997383365404,0.048189982009455574,0.0432986159359393,-0.006913350526443107,-0.016668898668778655,-0.049574265170021295,-0.02810851042661722,-0.04104929780323784,,0.0011120166051097442,0.04565603357463895,,,-0.04056332839114256,0.035602069856180654,0.019798003700098092,0.039220502623828084,0.11931496676849426,0.012267146222339941
NTF4,,,,-0.019826463969420675,,,,,,,,,,,,,,,
INSL3,,0.033553604342270886,,-0.014405439359827087,,,-0.011700020127453891,,,,,,,,-0.02294252602768299,,-0.007999994292330066,0.09924213706233614,
BTLA,,,,-0.02286581014128912,,,,-0.01802148271133103,,,,,,0.04838101578458977,,,,0.07592749680785009,
MFNG,0.004251413316064318,0.07350607474741983,0.1516208161849562,-0.038727404645774566,0.09770536833911007,0.09727816623042772,-0.06070427818175843,0.062325641446877654,0.008054833782969811,-0.04057392286613421,0.04371962648128451,0.04755956104885146,0.018350755633415237,0.04219886342298724,0.08698740538399466,0.05518159685675956,0.04120784313373941,0.0398090071748045,0.027213895930623913
ICAM1,-0.0014053073950794249,0.006004004622271946,-0.02919058451094592,-0.00985584271606489,0.0461209939561687,0.1619790439443473,-0.03264010444552976,0.02026887148743537,-0.039256107243840266,-0.014681547835816162,0.06786809059578117,-0.13238587648309685,-0.03781951088404673,0.12749135749021007,0.03965887462547489,0.06013262207608447,-0.020606809524372355,0.037158055052054044,-0.07437662302636609
PROS1,0.034167102854619116,0.043361325044599976,0.03675621123562938,-0.05185622140980269,0.04837090311102721,0.09953525872139384,0.06636525884798647,-0.012809802017606915,0.04780366955019473,-0.01951684676054425,-0.0014409951406776826,-0.02284735365381767,-0.07425375096601565,0.07865774697955012,-0.011650361566902802,0.08017081721305643,0.010004653031061836,-0.00011036433654193751,0.047378016736418234
CLCF1,-0.044734373537121834,0.049719366922205036,0.10515519411596572,-0.041983248223613705,0.056323626659439685,0.05998642362903735,-0.03275787947667353,0.04789335462700757,-0.05761894896214078,-0.03403274681772897,0.07626565571901944,-0.07378730162153953,-0.08098262335437109,0.07220259408515646,-0.03362225715545174,0.08237445564734323,-0.014928396679292947,-0.019685297370248548,-0.021460202601537543
PSAP,-0.06641218158877982,0.05425552096024383,0.041142149368129946,0.0074556312131099246,-0.09110062970238827,-0.0521063229124965,-0.098286591022231,0.06906740457556754,0.046961395608138515,-0.032414602461075394,-0.09157931569056606,-0.10229142960835381,-0.05027820031054107,0.10882622542273654,-0.015207063852075181,0.10856833774552155,0.020470692810200718,-0.0021665925034092585,-0.00036812296589898907
EFEMP1,-0.045330032758740264,-0.021626326827533,0.05203008900008374,-0.01661385001020268,0.04011925440168337,0.1431568491064927,-0.06724026943986121,-0.02468584164593251,-0.06077261220089002,0.043749976514658374,-0.01204145279869918,-0.16656457536612235,-0.023960906791210226,0.044882330505809274,0.06657369291811904,0.07857884338881463,-0.01693866368060718,-0.012366820042217327,0.008143595540085419
C1QTNF1,-0.04986452156855035,0.013677910866840082,-0.03781219211153386,0.011016900740423203,0.03643479585498604,0.10223489636511593,0.03727229682618226,-0.031317621000720164,-0.004447727671551075,0.04116056376147153,0.005631895745633837,-0.03964293771459904,-0.04848766880939431,-0.019993648088495804,0.056095615399982354,0.1515069693086645,-0.02009729311479937,-0.020089355991797925,0.011889695982975703
ALB,0.00490531942045831,0.008546178075468928,,-0.025574800951039617,-0.0009048758491904114,-0.026764014325583972,0.008401539599449191,-0.016028230136905474,0.09412037802730372,0.0447819154810032,-0.04642080782684856,-0.06952254874700152,0.05908780090983004,0.05959700121550204,-0.03400859237019683,-0.0016617586106794009,-0.010040656020895402,-0.03220516801460956,-0.028466133422506496
CCL13,,,,,,,,,-0.026570102558215562,,,,,,-0.015313883284528556,,-0.026316889919854897,,
EFNA3,-0.06277341961241222,-0.04880290550251447,-0.0011651500697365672,0.008539608294318999,-0.08129696726941338,-0.08614014698639097,-0.010383514289573514,0.00306562496034739,-0.013988354081197233,0.012092416897717014,0.0024474993450810064,-0.11242415900224947,0.020553637916267766,0.10378486542443212,-0.05266394682948273,-0.0061673991970479436,0.04522681004461123,0.013023544913389307,0.06493478821033848
DRAXIN,0.10073055384094319,-0.0029730218556218847,0.04669822447611847,0.035592705454294826,0.08550003263722125,0.11068367946558738,0.06245697434786017,-0.01286988226523885,-0.04087901470331958,0.025023980352634194,0.01700008976569231,-0.12400553612845554,-0.07152357702799175,0.12575987437603683,-0.0364043161936547,0.07190509786501462,0.012893432221638699,0.12695826816575895,0.03882669733218383
RAET1L,,-0.019143690726786542,,,,,,-0.015414580396674616,,,,,,,,,-0.028503472629116403,,
NPTX2,0.05775579481414796,0.08276140073667139,0.10749612083286708,0.06638247839055457,-0.10771366723129755,-0.11688640357648776,-0.05620842992609788,0.029478435190122925,0.03024748658756859,0.0206206748362651,-0.020908601387095663,-0.10390845845276382,,-0.018117422227374478,0.10371156658454278,0.06330528811877924,0.005493190933603149,0.0975134349382394,-0.034282174448160604
FGF11,0.02865610452091654,0.019508972664859386,-0.015501301751175126,0.01742850659488543,0.08784130465647944,0.0863543843984243,0.018636069622890383,-0.007832798624254478,-0.04263624609891608,-0.018152592089507428,0.08880389934572218,-0.02041374774346633,0.03960922835059262,0.12283700732538386,-0.02373616216326339,0.01500907721227347,-0.03794587957542883,0.0030110347760478953,-0.05509045784995604
CD59,0.016713649962634254,0.006632720902090472,0.09195568251857424,0.018914234817811047,-0.00934621390472684,-0.07447451744943477,-0.05875207052044093,-0.02564991599814742,-0.08553339327922789,-0.04177651820994812,-0.014134212715028571,0.2416768805394857,0.10818543237182585,0.015265088646667993,0.07455329694084757,0.05426113611419293,-0.03279332343241818,0.08500864274990651,0.11393959261172075
COL9A2,0.04963006068689206,0.04522894759684303,0.14791993942850187,-0.00929047307419516,0.07175141970146691,0.04011266749310777,-0.05181135203422312,-0.029824683388440913,0.016722302343534622,-0.0722361066761874,0.04482228682865711,0.13875806295171342,-0.012874815935878506,0.09742418719429446,-0.03516510090891363,0.04799624682079186,-0.008970616557520485,-0.012032128627423951,0.00526208932626
DLL3,0.11471795961761704,0.015435533761828895,0.11708091202074654,0.0027158943858024125,0.07185510811810958,0.033334947158182804,-0.058557492062755005,-0.06127792464685074,-0.01786425247593985,0.042279530129882156,-0.04006035171333137,0.06868635743055392,0.08760574737880636,0.12674466748745847,-0.06970217237350242,-0.08507463347105079,-0.027443082623384473,0.003732905559779091,0.044849093681842436
FGF5,,,,,,-0.021312033940677072,,,0.08208550750832483,,,,,,,,,0.01089977518094142,-0.033984739161699806
LIN7C,0.00934303312117225,-0.041736142404099216,-0.016889921759001683,0.02230180842329279,0.04648384900508305,0.058034570010132056,0.03586405433075959,0.013430456331786236,0.016917859776645346,-0.022256619880432878,0.005572777754464337,-0.015593187734270174,-0.029470873606115867,0.0377989053244584,-0.02076997801683677,0.042062526130322804,0.04989249729428939,0.09008642567021222,0.06766671039798386
GDF7,-0.022552797654186052,0.08812645790446791,,-0.002516593188379553,-0.0020172935767552224,0.08449302614062186,0.001457616627721744,-0.014111980693364482,,,,,,0.09642269627245693,,-0.0391119931977029,0.05779569031465044,0.031096755896917863,-0.030734320111343846
PSPN,-0.09468970616254517,0.042624108719198514,0.06041525344082254,-0.007692070573637747,0.07922859216553371,-0.032806816850594674,-0.016413015214963095,-0.04249229564519912,0.06176874138520335,0.01693751086740567,0.11636596527867087,0.0077622620190358664,0.05635693342770175,0.04208869661919837,0.01604630856422131,0.12888528048705078,0.05085228909078969,0.07064825847652342,0.008188149203527565
ANGPT1,-0.02354315285149679,-0.00505238697678052,0.10774571323268678,-0.003031739398253628,0.07486039099619107,0.10107344339533085,-0.038039477500857594,-0.011492389128397418,-0.044344679941184316,-0.018111049817908533,0.02558687488423071,-0.04628547044424048,-0.07760078174245003,0.19006329642747175,0.05737320287690188,0.08764681456635731,0.036361718246419886,0.03693709912847065,0.036644859416112466
PNOC,-0.028983417285576345,0.043377136980269196,0.027360068474015366,-0.014666901898235357,-0.009092734506800383,-0.10252611833125086,-0.050954848619825494,-0.031173847650850302,-0.013940985430195903,-0.022611874141741765,,,,,,,-0.022611569599876646,0.06641533329155612,0.016545961178372523
L1CAM,0.005783722183725487,-0.023678553003182303,0.024918830501932304,-0.006107284206365314,-0.03764857982995058,0.02114231419450068,-0.022779981438627295,-0.05321320238344825,0.003538847447410175,-0.04725480911152468,-0.056178308249244066,-0.05355036987243713,-0.022240521877043357,-0.013267372779951166,-0.037534993150597294,-0.03821226774622385,0.01053242122950986,-0.008918365007940209,0.03417466331791722
APOA1,-0.03494217962131108,0.003320564247232088,0.03000088091509603,0.04438343269543011,0.030415445123008703,0.11360332106828024,-0.015235461516399809,0.02898772258578468,-0.015413158876003336,0.015430427071987987,0.10539028137728479,-0.05240163301020876,-0.017708992005707504,-0.015791436120985873,-0.05701766238335454,0.12165196748743522,0.020622499259326584,0.08456166958744127,-0.02219684325286174
PSEN1,-0.019295721852622568,-0.036128451165429204,0.04421250464343798,0.0009166608610371403,0.025260833615555225,-0.0013088115368157275,-0.04190324896274808,0.03238169676858025,-0.03679097411552723,0.04079193553699453,0.0017572461574696752,-0.03147211016068305,0.08830090190063318,-0.07681151057620528,0.034035440749390106,-0.040260695394481585,-0.009055320719259801,-0.007070346082506908,0.01790403334584759
CALM2,0.014349241918972846,0.0674260738910986,0.06506614724235658,0.008242810951924218,-0.0898588889576737,-0.16918272143265153,-0.03555523829185584,-0.048306911421433424,0.0026703133593960478,-0.01885869123440419,-0.033584534347026365,0.07424904820423166,-0.009456334389061431,-0.14304019035188284,-0.022839938515857885,-0.02202309313200106,0.022670898954963315,-0.0696686419438145,0.04939207376924464
CLEC2B,0.03192137193151962,-0.001926517664820517,-0.044844563346638014,-0.0009401211810709513,0.08616750879850714,0.16610512583182677,-0.017119564025577128,-0.027857231224989204,-0.022258785302111454,-0.034881316903836175,0.03464585816526333,-0.005892542476003389,-0.012510618548240619,0.01598020524228501,0.0037245149479666097,0.08788399956002801,-0.004510447398894473,0.08820460133608483,0.028912415054438107
NTNG1,-0.04556380476541198,0.024616365167529675,,-0.0017244791024746747,0.009467011896380518,0.032367109662555994,-0.035775683799150235,-0.012537756401998319,-0.0228452499280492,-0.03456559596644118,0.005709443690290593,-0.019562229040848002,-0.04798433219831984,0.0648663303336863,-0.05887463090929394,-0.028664275923615902,-0.04308905735444854,0.06536967947126479,0.033758441978853033
LRIG1,-0.03536778548163342,-0.02307895126143145,0.0646320504934493,0.030117680020298847,-0.0717717368201823,0.08963451233275438,0.04768482078193493,-6.846988596053631e-05,0.03789032002212428,0.0005308091708144228,-0.041016420826931375,0.11746376948315929,0.06201125030426691,0.13831376565898815,0.025651352962469776,0.10646833681074935,0.02201514345477021,-0.0708805388902543,0.005237436873513244
CPAMD8,,-0.020992311686294316,,0.051937032240432626,-0.030102745695039998,0.11812672603278242,-0.012978023690282304,-0.026120109391839744,,-0.021107072645466535,0.10819580363762164,,0.030407193748052362,-0.0026126214133697363,,-0.0479911354870524,,0.0802253659148907,-0.02179293648510868
GHRL,,0.08742744472283774,,-0.008810923329047139,-0.021083452763494295,0.03398156013466999,-0.022755079562600884,-0.01286988226523885,,-0.014585021686278713,-0.01650887758798449,-0.07067622367248322,-0.05802809481593204,-0.03436830315459206,,-0.026314025578039083,0.05262292471262873,0.0695324962579289,-0.01921070026808722
NPY,-0.035846661815958754,0.039335165155261115,-0.03012141261336034,-0.03715689002033492,-0.08961294643805173,-0.10308862130214229,0.005229199997901073,-0.025136952810983413,,-0.005776675519157776,-0.05518930705719564,-0.05244094210444502,,0.007728493574746484,0.03170396773596797,-0.04025197251671254,0.0357832094136878,0.04936155187452824,-0.0018212052976344208
MMP2,0.11740784180646338,0.12711036671379955,0.08436807669982709,0.0004328850189301033,0.07501200110717446,0.1195487553139669,0.00987895285821085,-0.044563715082435756,0.048945405591207074,0.04662672158779595,0.07616800601234971,0.10904006500634245,0.050045234186488596,0.041212714892699946,0.019353093769827714,0.10068035937360395,0.05263396042001358,0.11877871173928065,0.049404335876068156
LHB,,,,-0.014839738223328191,,,,,,,,,,,,,,,
PPY,,-0.03228004567159752,,-0.025831656189894095,,,0.04905323233124079,,-0.012894789862051222,,,,,,0.05281645453072844,,-0.003422112396131893,0.09666569326558344,0.015032235235966918
ALKAL2,-0.02947836372501951,0.0029236300126021138,,-0.014624139972961385,0.0030453534472624426,-0.02185986291686092,-0.022878924382929825,-0.016369055341877735,-0.007826392821572884,0.024209250396147963,0.0019252246966861189,0.017207563463054965,,0.03862885319054512,0.009865712758200057,0.05453533802918678,0.02520936837207113,-0.0013484551544036862,-0.006995548175209847
CSF1,-0.07442947643515865,0.01953790380652709,0.10048299527283291,-0.04403202903943927,0.14332954064567555,0.08233395729462493,0.011852105250736673,0.05046133539745859,-0.004606610942361293,0.02523199460182525,0.05320497314961337,-0.08235145310790043,0.016241929840690138,0.01868914238776417,0.00714709285648042,0.06276169595124696,-0.020607116971880387,-0.0603213539145406,0.007124052470562582
SEMA4C,-0.02994002334601528,0.02911864661734626,0.06267373554647539,-0.051917862915788426,0.06354099813666103,0.021657991547769654,-0.012559257745065878,-0.020070275649793273,-0.030940367992425555,0.016495248500996294,0.02127900418260185,0.06944905746921458,0.08109648965045223,0.05449703490812054,-0.03667383087450743,-0.02164157373894793,-0.002480899370704772,0.14058571505769635,0.016433819341712712
BMP8A,,,,,,,,,,,,,,,,,,0.1434172906214499,
ICAM2,0.22843209720839303,0.12016804987264426,0.0157107344798695,-0.026080696421665765,0.13707252575313014,0.09434701629192722,-0.03351078734633789,-0.01503615411511548,-0.0192022723445111,-0.01693526075656447,0.12461717038877862,0.09892974175636601,0.11114326606707589,0.051000745979744265,-0.01248037303899082,0.0385126027116191,-0.00023887664897931466,0.17903792215568481,-0.001708024569150969
SYTL3,-0.021881535385814686,0.008782487223142241,0.022815434172716184,-0.04365913315357844,-0.012615941047070168,0.11260375807295829,0.0018299705434390039,-0.018812002336012917,-0.03345777527061192,0.027363415952001424,0.00581990365496942,-0.08800606800012359,-0.019871109613727757,0.03219159187088084,0.046202348718184225,0.016722166560805045,0.09197596735910135,0.01596328062174163,0.005033819854448577
IL1A,0.09322431146460082,0.052332861807476316,-0.008209187054586804,-0.04796442218408485,-0.02832929237668453,0.05313066801361728,-0.03302647709770019,-0.019994330196281204,,-0.005697157318151126,0.016779399248091093,0.048816615280009176,0.06337953965501303,0.0038834201241996617,0.04521222266456688,0.043114999161861525,0.029673092126194123,0.012842217395798135,-0.0031669214283875837
HLA-G,-0.00046477751324463005,0.0197029890811119,,0.021670596458419712,-0.015301060634356349,,,,,,,-0.05566083328590076,-0.05420171857181048,,0.018611088421921662,,-0.011810300547853916,,
PGF,0.03570612797080743,0.11123292148196684,0.031472732549482525,-0.036605045407956234,0.13483417358096877,0.1409756413903919,0.029906459440705514,-0.010231233455475759,-0.03221829439842337,0.061294541366836514,0.03233639206054321,0.13530016926824034,0.020759584116760835,0.18764168977136259,0.07229176032594115,0.07424346775508187,0.02902876650133718,0.2498021775853538,0.02071993303471654
LGALS8,-0.0530957227140557,0.06595785418187623,0.07152439920412045,-0.026834814303622848,0.0030558001532731724,0.047008520923053576,0.025476938783598302,-0.028498431488233507,-0.00841033780008534,-0.019266149018059175,0.05782562069542538,-0.1427833555960682,0.017588041442954984,-0.00011213469059563251,-0.03895845533249881,0.00740386948889141,0.05559291888599454,0.05808870474398272,-0.011522270295517344
DKK3,0.03248159943850088,0.019084173559243415,0.008172571069873902,0.04017355210926973,-0.12126617203977998,-0.12582858599772395,-0.05687549844280992,0.018925677431670705,-0.0483801728452795,-0.10932323004708015,0.07874058599354355,0.24071103081363393,-0.05683962420480737,0.07755693756806778,0.04779022410707431,0.07307857698401209,0.08625823279578254,0.05384237566343819,0.05859938380464422
COL16A1,-0.014911385381846063,0.07792824173313039,0.10511367400706874,0.03371546015204616,0.0029079964337907506,0.03764932039794598,-0.006797212706589039,0.043329781086364455,0.019173816233601537,0.042516269841886487,0.06877246937955947,0.2032380043360466,0.011807743965812714,0.06827612667876527,0.007582951809047932,0.06820725893370802,-0.019356907800290958,0.14484703930367826,0.046873756997350524
TPH1,0.008473163170011457,0.04214257792724235,0.0983317576154978,0.0026576976919060386,0.0292925592485713,0.060179036313989735,0.04220378783796038,,,-0.013752908995561863,,-0.040208758046375026,-0.051947138731759476,,-0.010144615440759177,0.07973685125991949,0.061936401312146484,0.11966005586351454,-0.045373250033712786
TNC,-0.07925893874472195,0.011516398898842138,0.09901039578328107,-0.010951875841131532,0.11258025261060552,0.16581521395014545,0.07688773094329257,0.05651509105750389,0.04224306789193538,0.037704058626332984,-0.04610219010146942,-0.2222286716603025,-0.04496627462626662,0.10842759977538827,0.00604009833493501,0.10046159462516618,-0.01051597922966966,0.06833174251082112,-0.020514794622110262
TNFSF9,-0.014228488349792531,0.03423978714290908,0.05608696774750157,0.02254546754600913,0.07789449834775111,-0.05173651984213277,0.009557978377416697,0.032532047910111155,0.0507572029611164,-0.008834981635057646,,,-0.05270798003670188,-0.0382059200167409,-0.037637565994462156,-0.009572083044583223,-0.016194282403164957,0.017488756945145466,-0.002835159899330573
C4A,,,,-0.017593370779855448,,,-0.011243783034103408,,-0.015291584789915595,-0.012089329451347292,,-0.04695649407891527,,,-0.01704918886049963,0.0647302273265774,-0.01927394231507705,-0.033364427811068895,
CNTN2,0.06587881617374898,0.035125189287411464,0.055518549929977325,-0.0033557228715032274,0.02526267552440552,-0.10040911893814151,-0.03484892425618911,-0.011130883132117958,-0.016191348710734455,0.011064910163055922,-0.04403715304695601,0.0006507149165746065,0.0626138586952314,-0.1615038657146005,0.039253539273818465,-0.10831241175015031,0.03553327684108538,0.11470873705184934,-0.0123210828266406
F7,,0.042457075119247345,,,0.06353494507924734,0.0629805481149099,,,-0.01394098738646397,,,,,,0.06281377102486425,,-5.1618074648488054e-05,,-0.00854558000527183
LUM,0.018680888662304586,0.12142418299233733,-0.0005843236967127456,-0.02507914030040389,0.08549107079300491,0.22411120442838434,0.016661932548540884,0.05073716933712591,0.0810383047758543,-0.030408152281832933,0.16618677603735477,0.22334407354704136,0.004776803300168562,0.08879204406502098,0.05672459271766445,0.06888820968239993,0.08485581674594948,0.10484853443656865,0.06796451470917646
BTC,,-0.019143682752824093,,0.02677192170019702,,,,-0.011939543782743917,,,,,-0.023187350637865704,,-0.015540743683096957,0.12100150616327764,-0.018457107207091525,0.049313917103676407,-0.013898093422787902
APOC1,-0.03155482771767904,-0.02015927905731797,0.05024434901120749,0.018444666761636332,0.10048912632510931,0.19141661627784853,-0.040007896308839774,0.02871931829476137,-0.03882164907606065,0.021300896713357744,0.026735392043244807,-0.0015049468699321064,0.05834931709856008,0.08386164473445011,-0.04587479831652356,0.06337315478591032,0.0023659518304946455,-0.05249178829985013,0.03590031900824734
PKM,-0.12123165289898154,-0.0197306088107833,-0.04516836830123311,0.02963729023363277,-0.030180989665410198,0.07860751775344674,0.06124710328858807,-0.006896260748564213,-0.09529958722854988,0.029685215565178363,-0.014884615056094586,-0.222803098019556,0.006443659918237977,0.13726173598951502,0.02469999031316185,0.07141814546357918,-0.050370467324912925,-0.006409497954150825,-0.008861129805910363
TNF,0.1418267528319368,0.09427445664265689,,-0.01506460248226113,0.0076174856235820265,0.0004097322181401044,0.020603849155828947,-0.018815483440520153,-0.01984519227691967,-0.02871761955095479,0.02325534002257825,-0.04278643532076696,-0.020713165891739712,0.11947446416327971,-0.01508382558283468,,,0.08521528010333472,-0.020965078027705253
GNAS,0.04034203979986885,0.0018784358901550577,-0.023082685471674746,-0.036774453935925266,-0.11717574563428769,-0.05739923385069837,0.014612884673864093,0.0536729229188504,0.038323961963967555,0.0338145574433618,0.02818396079268705,-0.15152793459078492,0.057001837323753836,-0.06741618723221296,-0.018024395896222005,0.15095537815684998,-0.026224556484754448,0.037860392436773936,0.06594763697169051
BMP8B,0.00267961354017486,0.029030398718866753,0.08945102614448912,0.004181096969320062,0.08098152911104295,0.015659248458506532,-0.01829653519673307,-0.012493287605664849,-0.019179867596543443,-0.005373640208718149,0.061258453936670954,-0.07762553904683746,-0.021444953939146916,0.02661928629739636,0.0735161621291236,-0.02243148627040523,-0.028320218590096393,0.17938150757008378,-0.039937940495522885
LIPH,0.045714758316222064,-0.02162933145521291,0.006851805063916978,-0.008939889625192538,,,-0.009065562799080747,,,,,-0.034038847439323894,,,0.06836109117493372,,-0.030288434440704493,0.018576004809819645,-0.0035583142058635106
CCL28,-0.022552777857606846,0.06190824093276126,,,0.006460055461877104,,-0.013959475332400205,0.023769120408742267,,-0.010906654261871734,,0.037691061563882806,,,,-0.022540040983525335,,-0.03531959372633533,0.01598978357431101
PTPN11,-0.007950655168111238,-0.019864742329042288,0.05889371596903173,0.03286979696864657,0.019393695175370214,0.0032090410388942625,0.04701257647900462,0.012357529510199344,-0.01932834456325693,-0.040822601494580335,-0.022591585809160483,-0.027636310862731737,-0.0683939993159377,-0.05054041152950729,-0.005598300030226218,-0.026348758268758297,-0.06046392044430966,-0.00568968510587321,-0.003317630449724259
ADAM12,0.05846859090442656,0.08203960046181905,0.11065431929915492,0.004977032161302468,0.10826328225101382,0.08010526531776664,0.08397792041775812,-0.014280975712611353,0.07563332589242748,0.05574375766740545,0.041806249617927,0.10005278708082599,-0.08506883067708886,0.12180995046566716,0.06197278754833638,0.12510183833587055,0.006399021152247265,0.12030876279485685,0.04916890749700766
EPO,-0.05297116458766597,-0.02906278900407547,,0.0686912188251083,,,-0.009484824353784277,,-0.012675683679550935,-0.01375291101522313,,,0.08330298102541482,0.025830454159357457,-0.016631274460683763,,0.0018680794664654881,-0.03755945258992542,
EDN3,0.04129109030421189,0.009996624336207464,-0.013838401952922477,-0.007916224831252424,-0.020197119408891847,-0.011361891262769196,-0.01470100995837188,0.062552172883988,,-0.013894820589461692,,,,-0.010855505955812386,-0.003459195859941318,0.008372722816905244,0.09687312258275471,0.05126654440801577,0.06041234693637989
CCL22,,,,,,,-0.019097899243024262,,,,,,,,-0.018823020605462655,-0.027979066689010307,-0.016011430843908398,0.011570120584873597,
CCL2,-0.024123796396619525,0.05389428766893668,0.05470849805975299,0.014838791314803926,0.03326591997582784,0.06437162715000012,-0.013820166800503502,0.004271696655464072,-0.032920378911699626,0.009047514470695002,-0.012701474757655373,-0.08994391585592677,-0.034648208012965795,0.04559868246429423,0.0666342304120795,0.03608151147994959,-0.012315586376833276,-0.07806869759733448,5.114421520861731e-05
DSCAM,0.08834678788687501,0.0014744772396785282,0.09374225973777468,-0.04440570976403905,0.0916199031335864,0.08920349884670709,-0.05346233620378846,-0.0019114323825838312,0.023048848940333825,-0.04441835607921625,-0.043326986818607444,-0.019690518497319117,0.1338366478512141,0.05788857829052281,-0.05058111266481969,-0.023189470483165768,-0.013031981383615504,0.05339215072307261,0.022678177145068625
GPHA2,,0.08761726540052951,,,,,,,,,,,,,,,,,
ANG,-0.06157147069039101,-0.019259220305349774,-0.038282902130735444,-0.022772948393905586,0.01121896097785215,0.1592529755507915,0.033760169444748626,-0.01498826520982087,-3.3051433502182514e-05,0.06433096591775897,0.0803317446292771,-0.078216177596403,0.03273582352201333,0.15907962628893782,0.0215654054018621,0.00830127917333856,-0.019025989681580154,-0.0006551379082546394,-0.0271789885396652
FBLN2,0.07174522339290734,-0.00667161368165724,-0.012158891091765682,0.017457806005586662,-0.04002699453827481,0.030370888203281942,0.009340912151560328,-0.03082272068772458,0.04956566060337608,-0.04054388952316687,0.0006465468803788262,-0.1021790181285182,,0.0007686510007435814,0.07228507829151395,0.12097039163240285,0.0959573586533115,-0.002463843870387133,0.01744429599468467
VTN,-0.029195926334807085,0.0781502191331876,0.02884822158242061,0.011282860607521364,-0.016213602182093095,0.02630234560151025,0.10544649919050941,0.08380007776778796,,-0.011427841039325688,0.13607914274234517,0.041199736015902634,0.07076648193334863,,0.0034557860368214575,,-0.023628114502108465,0.012089074661768841,-0.005214385355660389
