,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,-0.022160237877034205,,-0.017383808915729337,,,-0.015268793261344765,,-0.02522006063746828,,,,,,,,0.025461915554846434
CD58,0.005380440482111133,0.08665058238280748,0.04574609238081593,0.022342509109982995,-0.10118990832450067,-0.03129386827064549,0.03244368314137186,0.002357081809408705,-0.009314529593660498,0.050435285420078524,0.06654925386977062,0.032862181129637055,0.05812658673238316,0.02701175212694608,0.023845992019046195,-0.04694981126865385
TNFSF14,-0.022328724172176004,-0.027216962373289112,0.000715434385596419,,-0.025959418166135312,0.11260618056971719,-0.04019106695645876,-0.002012767753933475,,0.13582052891724894,0.03453958817729515,0.02249775404076883,0.11108813695444737,-0.022144831240201383,0.016854048487730457,-0.04649847261029384
CNTN4,-0.003313880676423321,-0.016156845982093125,0.06507047934586534,0.07121716794335212,0.11136993335612098,-0.008261543679037447,0.028667332689446455,0.09561304866416108,0.10543097459256676,-0.029581017263671263,0.16653002244778484,-0.03183399672497251,0.04280737936590297,0.03525048278741988,-0.05680115470260487,0.014588810801696205
INSL3,-0.019851483265914002,,,,,-0.0163417871874597,,,,,,-0.023247350271379193,-0.014069852528225776,-0.022144829100654122,0.1994663216692754,
BTLA,,,-0.01812319949991334,,,,-0.003975009569265049,,,,0.004406101943676434,,,,0.11364640771622025,
MFNG,0.030492882792572257,0.04195318906549509,-0.007516823986330295,-0.06657821249195446,-0.06046348550034161,0.052446153908310145,-0.014623266439102374,-0.06539276190413772,0.08818004823627443,-0.007100529270769878,0.039385394518482504,0.058542763846463564,0.07836843859512027,0.02603611460711527,0.04948690368119431,-0.05541204901885652
ICAM1,-0.06074959390851302,0.012811845271296881,-0.04753549479491959,-0.037477040392266056,-0.07794664183848318,0.01768450250662745,0.04132624564231347,0.0031935877679770213,-0.014878254448388912,0.02226109054149323,0.07215865887034519,0.006890266585774016,-0.012706238058033987,0.07081129757095353,0.005566455084366097,-0.008590910272254965
PROS1,0.048512646720445037,-0.02060642371698772,-0.05322697671209315,-0.04074823277494528,-0.11906759211180407,-0.03368040104461818,-0.037985773300819106,0.014061449999079753,-0.010254180381628092,0.03597904640733569,0.0804914995945636,0.016216632151196862,-0.004764243282770919,0.02038606701490968,-0.0034640643272160643,-0.0561459694069574
CLCF1,0.010236235093310673,0.0489541823970614,0.02393021536060255,-0.02792276361315656,0.01651145875159846,-0.026524546708318546,0.005852365207776339,0.023496713548618063,-0.02434704411006452,0.05390726725414246,0.06531974485019404,0.012088798178664682,0.01736365163684122,0.013615064479675034,-0.026937148951547037,-0.06955728903391649
PSAP,0.00434868322273022,-0.00861879671311999,-0.08866625626873388,0.05532410230678078,0.029117019638621768,0.0304939203964812,0.029259153353744783,-0.08803191723632536,0.12559228066841296,-0.012115555379139227,0.0032257078849497254,-0.04689219105884831,0.011156244475624102,0.015400105781830858,0.03389629742121515,0.011372041960071598
EFEMP1,-0.01417851551959503,0.033339906022558825,-0.06794478866875127,-0.03272469869931395,-0.04621890988211466,0.04107029781780103,0.05184878441667747,-0.11033557376111063,-0.05495973640260943,-0.017171699317212245,0.056737013889179955,-0.08067755682157596,0.05560639919672484,0.04964673220874638,-0.058587590977739135,-0.13476955058971063
C1QTNF1,0.03372941806581583,0.0776558934712367,-0.018457969727103108,-0.002530966341822687,-0.03845048346348904,-0.013107243732938896,-0.026532315660484185,-0.057159438126169027,-0.021867820930445255,-0.04219388140054182,0.02309477301409723,-0.005340540295320458,-0.056744040883874074,0.0745173997342329,-0.053214525852501214,-0.060164991508339094
ALB,-0.030690911152064126,,0.02232928130991295,-0.028732556582789528,-0.01559529352878222,-0.019632141466862416,-0.009251321070318345,-0.07391633960419687,0.04826424966012127,-0.011655077796892,0.0364122683766741,0.05659928353892023,-0.006536098190997776,0.006590906734077697,0.01834072026936408,-0.0012391981090835362
CCL13,,,,,,,,,,,,-0.015517350107869015,,-0.024840027445422335,,
EFNA3,-0.0077652116731994035,0.036985711299891096,0.06231310505113919,0.049240952683126976,0.0504148546348887,-0.008569838254525364,0.014704550077594924,0.1501161720972767,-0.019190249581306412,0.07821999673001638,-0.023324590060447275,-0.0038536734140670603,0.013262162025697357,0.05878726684233508,0.12909859545106922,0.1333771478906481
DRAXIN,0.0024337869413120867,0.07874887016763063,-0.03947923025632236,-0.040941945777703395,-0.03693854539342336,-0.08879014610621318,-0.03543523972463381,0.055667466494872274,-0.055257058563735674,0.11991966022154231,0.09471457877660992,-0.052922360347158276,-0.060439959712389316,8.168298638527386e-05,0.09441699192656282,-0.08622355943824503
RAET1L,-0.01546449825950891,,,,,,0.10595906779113329,,,,,,0.10087842682784501,0.07196807720604126,,
NPTX2,-0.04987765610922844,0.002180938154691049,0.07541445918865852,0.053767060914310334,0.07823458978584195,0.05056832606370124,-0.03319545637474024,0.0346855663027367,-0.05224505107019274,0.012864906834819253,0.07718235614198744,0.04073959817556034,-0.010332784565727384,0.011709181248585946,0.1414141144430832,-0.08184781223928901
FGF11,0.02573791415719707,0.04209194026413252,-0.011321088198039852,-0.011385450430599232,-0.05520613131581138,0.021306082995154137,-0.011057935375568857,0.020231660399321783,-0.044894381610215264,0.02663088502484845,0.013792814509759123,-0.01717494846671263,-0.024706371877260033,0.010154069299784733,-0.022526763075239504,-0.07971237235192613
CD59,-0.015666309371409587,-0.04417003586554437,0.07776255435677171,0.017300935996454374,0.03384069279712157,0.03477384950354739,0.00645554731680253,0.04181816100623232,0.12201915803010949,-0.004700801935906152,0.097334241083618,0.11022701559013379,0.00902953858522878,-0.0018105905810202794,0.05869012313973007,0.04045488744295908
COL9A2,0.01878150550715365,-0.023132368421543738,0.008018101923676349,-0.05125242553518372,-0.02747081762956859,0.039446541793851694,0.03830522121793727,-0.06282675225517978,-0.05404028583486344,-0.02935124769056787,-0.015268077350140498,0.045560097675840676,0.07143385442534393,0.009438567304133701,0.11092632250117558,0.026461703471502777
DLL3,0.004602792070980265,-0.0745946846363988,-0.008807271799242651,-0.025702729702668348,-0.04676969145750647,0.06300038087706837,-0.04837874819782642,0.018139666503627336,-0.027035724410735346,-0.0004663217546680539,-0.06386909605096935,-0.02014113451517072,0.062282691313151985,0.012059334542573588,0.0801861628452254,-0.0657635498652121
FGF5,,,,,0.009864221178986714,,,0.010109752409609046,,,,,,,-0.00465241688827428,-0.03852069466735643
LIN7C,-0.038262030870647765,-0.029390600686329697,-0.041278077080971996,-0.01927815863569049,-0.04653075073531952,0.05380994371690091,0.05095049633836082,0.07424296093360591,0.028383627479024162,-0.07167590508876029,0.08282809872399967,-0.028605565204341186,-0.004698721459390433,0.006964426035361279,0.016008074449087265,-0.03491386394046371
GDF7,0.011425210568040136,,,0.076768061147004,-0.04166207573700703,-0.017416821605743416,0.025510959842543635,0.16295564175940477,,,-0.041177807396050606,,-0.01220998902465843,-0.018002453476625227,0.049311070648486804,0.0742328961019402
PSPN,-0.07614808175949063,0.010827255827484571,-0.028999146933517364,0.05095616207058069,0.049234256499858964,0.02939860292699003,0.07885148216071398,0.060992734939530634,-0.04370451635336824,0.05223537627218856,0.012629717659348541,0.03570502556852933,0.02277565761187552,-0.023474903578944085,0.07808828349659988,0.04084092077836458
ANGPT1,0.07138629498984227,-8.429450696841663e-05,-0.04136664524347268,-0.02690724858931352,-0.018193308764044097,0.0648832193124069,0.0036073652077342777,-0.0489991484649027,0.0004600049470505574,0.029099688706146955,0.05482892516161005,0.07758683462650784,0.024618782963321085,0.05007253682391311,0.044074028760236375,-0.07130882107526933
PNOC,-0.0019640829976465364,0.02853551416412064,0.13202450182744338,0.031778178671111844,0.0704709081857498,0.010300266754769648,0.0008221810018815367,0.2650329603888875,-0.007542942502137527,,,,-0.012984156036812553,-0.021342643874542985,0.01850239460785005,0.06947812288273555
L1CAM,-0.02378065976682918,-0.013689857188674088,0.011409546594916609,0.003099355966204928,0.10933118472556273,0.025849865593834998,0.020128846962979674,0.0506762603196772,0.13460129116913142,-0.038727545085280486,0.10245451943258115,-0.12030486117860109,-0.047828600854264436,0.05244950056522836,-0.05741311582690157,0.02735186273226216
APOA1,0.02069022518479878,0.017669259550790555,-0.04296659635138714,0.0303366878882702,0.04898469229364453,-0.0020652932287144495,-0.02283935615425773,-0.00790898612182318,-0.015976253998633817,0.06914013535225896,0.12234486710534491,0.018250590131990745,-0.005688075208708362,-0.04997880377369609,0.05853275977705323,-0.06116247125978586
PSEN1,-0.021702529123270333,-0.017680541784052116,0.09070163794398202,0.0008027654739490469,0.024469102948750796,0.027453367307512293,0.004986806523583329,-0.13505719795512247,-0.04604823740633682,-0.016542736131801884,0.005640162322892545,0.06328025025813595,-0.030292883154275738,0.012124140976575392,0.0032060870615337558,-0.062173386980891567
CALM2,-0.035419923114924805,-0.02090276989736436,0.025857707088980206,0.08449200577855974,0.0961569242934662,0.05976096595645685,-0.040597946634560664,0.10338842117609284,0.12243960447023684,0.01660208752781174,0.04311395147856636,-0.04470960970858259,0.06589858977693487,0.05512940612153818,-0.006732479614651616,0.10447619865547521
CLEC2B,-0.03130386220140436,0.05020747075896668,-0.054415997483194714,-0.015955747715487953,-0.076098490314808,0.006824404248019762,0.044141794857352167,-0.03753043872080714,-0.007651627444353255,-0.006609780437481802,0.0728165489742653,0.021477068916986256,0.004406417084727504,0.01625360528061068,0.0814275049034519,0.01050621530332623
NTNG1,0.024274290812043298,,0.054502180994006055,-0.030138181743945273,-0.016140711036714356,0.021674210322326973,-0.016761069250487343,0.09939815690091848,0.08327739055791678,0.006971758628697393,-0.031592356979073935,-0.01049543135763651,0.06342505530665371,0.01773628148850314,0.09242967226891263,-0.07054670345619929
LRIG1,0.0030873016543107945,-0.03425284257480622,-0.011362439090379569,-0.027638219182127867,-0.04370526567189791,-0.08335640866633934,0.037226548129325944,-0.047436407872013156,-0.07286170728967215,-0.06223687383351908,-0.008865517524213716,0.010241006145936518,0.05957375757926935,-0.05886933203003321,0.02388742608713308,0.028320946410816457
CPAMD8,0.12008253009553178,,-0.0049013729512350475,-0.0013392659826412156,0.014524021597967486,-0.020178782787462247,0.03140771154810551,-0.056029855677800736,0.04170495141830822,-0.026639986931308552,-0.05380009991842772,,-0.013716936584161413,,0.058260059529352926,-0.024701647649955815
GHRL,0.05594061420158887,,0.02336718933427184,0.042270251559131784,0.05160914567502214,-0.00012423462351687962,0.029512378559857486,-0.03200168490918031,-0.014794338787818231,-0.03589258028054939,-0.04086748162503322,,,-0.019473148634530552,0.006937597385228141,-0.021774759425167742
NPY,0.0018514408138048204,-0.026361278358641865,0.02774726014650067,0.06704575770005204,0.05282715672234157,0.050258172178075974,0.014753330580357264,-0.07029208654750181,0.05151452053906481,-0.03110973581363774,-0.036654377938873474,-0.022102168126430042,0.017716198963489305,0.023535125876933603,0.04046890697003817,0.007609858410117414
MMP2,0.09334560569356885,-0.05618725630540804,-0.03464081426545458,0.035403516214153156,-0.08424407795231859,-0.03878370283082711,0.020741142824159207,-0.04754831551013409,-0.040358344499073884,0.013448531916540172,0.03445784515144758,0.01392142739949112,0.007785071879974611,0.015225270908605579,0.07544168693415008,0.04339177463578023
PPY,-0.012537977827507873,,,,,-0.021808247137206565,,,,,,-0.015812106605558894,0.01849673582008945,-0.02047219834933103,-0.039199087022267105,0.007831627570249234
ALKAL2,0.01880074405895064,,,-0.006384116481050455,-0.02388871400040305,-0.0038645972737621852,-0.01340069075856724,-0.04760142285052697,0.00016956224529033196,-0.04258535996805103,-0.019387625678417675,0.041006581273328506,-0.011582226178320602,0.02197927698513641,0.052137264457722786,-0.05316728709519591
CSF1,-0.03725851175021325,0.03148840059856042,-0.007821541196710267,0.03473000218039964,-0.023380795541165178,-0.0020718184168402416,0.004617839752637422,-0.11229854471542287,-0.08791344508170293,0.0718920215617848,0.06813989617188948,-0.011265803157536024,0.05048072165371886,0.05162269780614452,-0.03631104887195223,0.01452485178606346
SEMA4C,0.02943919189921933,0.0038903026355356345,0.08491718842814729,0.01640712466445665,0.006843021129758672,-0.03973556573332462,-0.017848101955290466,-0.0473390252304032,-0.008295131150378315,-0.035240512599360486,0.07828791296110321,-0.020612243227978697,-0.020621330611577005,0.0964814519937216,0.14006140707239742,0.0013521121118304576
BMP8A,,,,,,,,,,,,,,,0.07993610968030924,
ICAM2,0.1031933842975988,-0.028432572273675776,0.07185599435847652,0.02427426772402119,-0.03184381251809727,-0.02115211735371144,0.013857816383390124,-0.030635420076823593,0.08228104303498054,-0.07578668984149786,0.12335152748585475,0.060501059012075926,-0.016893836365810006,0.02911674400663372,0.12707104127269417,0.14228744690359033
SYTL3,-0.04070562799055695,0.008003930089436355,-0.0599795000444338,0.05273877277752171,-0.057320851347943874,-0.006287089626840295,-0.010350825850898058,0.021437800227544362,-0.014848264709336721,-0.04575960717755997,-0.03197075177181935,0.12133818229001274,0.05530391639803516,0.0685068042144942,0.05951862366438819,0.02542729158121333
IL1A,0.03419317444597393,0.01571560991919676,-0.04147693594776721,-0.022141077149634605,-0.023183153377380746,-0.04573957566194749,-0.016940995419571593,0.0072266809212789855,-0.022279507902682197,-0.01393009238722089,0.03396946239429953,-0.026557308540330647,0.06835565108643106,-0.0015350097585210998,0.013121150850970868,-0.025355659157723212
HLA-G,-0.023796170177989105,,,0.01163677534735705,,,,,,,,0.01834100502504491,-0.03453431954194791,0.0026145590784554494,,
PGF,0.07939295177097648,0.04854549463229537,-0.033809400015488454,-0.017924089125601818,-0.02167071428594044,-0.05150467490170742,-0.025138572904868445,0.02747654364161496,-0.030404395669980294,0.021459043298461808,0.19198841543663844,0.10206179830774507,0.012555946535532441,0.04061676276056434,0.1357115905389924,0.1017197980722802
LGALS8,0.029068745692398465,0.02615541428591204,-0.012811258070187091,0.018597207188020756,0.005108353134922717,0.020425617181708676,0.021695600716774757,0.07425121314849963,-0.04412345529249467,0.05881542283687575,0.10346499410248552,-0.02514996670634633,0.010074700833256232,-0.05394515289322644,0.04873925783024653,-0.045557685043770856
DKK3,0.04019761987327859,-0.003621179302601646,0.007854687882908449,0.019323984344400292,0.1000698002815658,-0.011205102406049305,0.01800916759974311,0.07636323304783797,0.1293345277529895,-0.023795677031264534,0.02163793404549957,0.05989533872619828,0.022574183484389533,-0.025837488858336755,0.17375743068918595,0.10497797469937221
COL16A1,-0.018815987025483833,-0.05167718465007776,0.0004318711764621266,0.010277767634197785,0.004357987771369325,0.03402515916276654,0.0487819024550959,0.023853767276182707,-0.1099133020108599,0.039832424069395536,0.018312702998919517,0.08680847288127183,0.019676503458181772,0.02208175215472149,0.1469423417167472,-0.01051527545420933
TPH1,-0.01747243234155994,-0.03914719239184065,-0.021666116651352135,-0.023489729209701573,0.08168014341795599,-0.044578841925480395,,,-0.013950284022531897,,,-0.024327913701362856,-0.015043945163567895,-0.032736404393549766,0.10345520236782013,-0.0514292342306402
TNC,-0.027708774621971674,-0.006569005938779771,-0.03486493102315385,-0.03554904131134423,-0.11901063219571703,-0.06866016098569142,0.0499743891467489,-0.13249156773750695,-0.0977988917511747,-0.009321594306995269,0.03224304666908384,-0.1012087593336497,-0.014169710753161077,0.07942669511430678,-0.024056589355248403,-0.09689184180146664
TNFSF9,0.014814889352672262,0.09590267909360518,0.11981320472138685,-0.027542132443222376,0.05543181535103453,-0.046698743972844625,-0.07021732381290065,-0.07545311016762929,0.03396591157364931,,0.041689503093538124,-0.013608745717193392,-0.0026695676648527946,0.038258474922398145,0.015117664892445063,0.038921854882659764
C4A,,,,,,-0.004396624070490621,,0.03257669248176784,-0.012262829597918414,,,-0.017275711698210038,,-0.018192318983969082,-0.0005642100249179445,
CNTN2,0.023642074315411564,0.025263760001615523,0.05867153415054676,0.05665911348979037,0.009361032935916856,-0.018938257312226828,-0.01466780762019757,-0.10399976231320245,-0.008647620525656282,-0.02977223228806617,-0.06643520984177537,-0.0049093876729341185,0.06182454582914685,-0.0017996414409269979,0.08541023889597003,0.05757530265513047
F7,-0.017045674586974337,,,0.05366177092133724,-0.0021749272143774525,,,,,,,-0.0020860015142380563,,0.06385279142719814,,0.17755224107432632
LUM,0.05255846347706627,0.02219974526666056,0.0031516707979405635,0.08075146365835893,-0.04726377009743488,-0.017275074060148388,0.043490474793709134,-0.029006579834697857,0.0884705614179656,0.010094108516797113,0.11475677341588525,0.08069555816367513,0.028626231164355028,0.019298438051996845,0.11563752015224517,0.030409088440920377
BTC,-0.015464491818048367,,0.0009375509838189073,,,,0.03734387036814458,0.05005977645194748,,,,0.039604829561972095,0.060600925239130014,-0.01742132337762895,0.1298154387752514,-0.05354232137061736
APOC1,0.028733435850183536,-0.03158532319581167,0.04577831374051074,-0.05908973151584526,-0.08060751120983281,0.0043936561518554285,0.020356605680813333,-0.17459792507305508,-0.042672558337637174,0.03369957336036083,0.07522314591550185,-0.03520203854776961,0.04890909653323389,0.0019141397797400779,0.038250433356355695,-0.015954560088024844
PKM,-0.015590013116785052,0.08686134177704502,-0.01651628650320347,0.0765557681080957,-0.013163152920866936,-0.0008794106230914125,-0.056482814935131485,0.18810752422053487,-0.07919541291187387,0.06739057667036312,0.019514569726041743,-0.08288527686227208,-0.04910298003497032,0.0331094585975963,-0.09254305340028234,-0.08856475246810049
TNF,0.014010759037417598,,0.01996907075975985,0.012472880927464833,-0.006411168999673916,0.026551917494769244,-0.04927279186353567,-0.06704177881603128,-0.0291297607885078,0.023378781895571847,0.0821344314518083,-0.015284235760850176,-0.014243232246429758,,0.08921565116713612,-0.002854366584443955
GNAS,0.010200521882052772,0.08731204199734054,0.04500872555092914,0.06313623774331219,0.09248463898296025,-0.005368273149691288,-0.02579410547160882,0.1566463557902533,-0.12163999321039164,-0.03214031325237342,0.02115117883673065,-0.06887520203011413,-0.034052865163822756,-0.02320320168203169,0.012864005957897504,0.09305538556362686
BMP8B,-0.05538887963165832,0.03526929138635873,-0.03205800770416072,-0.018351695603324333,-0.05563901653829463,0.0189011854676271,0.021680634643467034,0.007846978194805346,-0.05059394823235103,0.08225664539010706,0.08530523514697402,0.04238675797344734,-0.0013851467465976373,0.009710507820944606,0.13333292701929197,-0.035578887182003374
LIPH,-0.017472428039983706,-0.009551670303223805,,,,-0.020844249214921808,,,,,,-0.015517355814772909,-0.015879978591389107,-0.028588695133703813,0.061551413049084805,0.016398701489705757
CCL28,0.03105445366820921,,,0.007204353440891211,,-0.03209671469791245,0.03187291906080724,-0.0027345017133572065,-0.011063181232259193,,,,,,0.025059750820908312,0.023125472921488064
PTPN11,-0.05665820375813086,-0.06093688061345363,-0.02825505517331098,0.06360361779467642,0.05375609110504776,0.02794193841103815,-0.02301510902502197,0.033590515531458705,-0.08064996438493113,-0.10135110465332858,0.007410396451496677,-0.0015972366647112356,-0.01941371386675291,0.012845230870392806,-0.0083889666313424,0.05798225308409725
ADAM12,0.00966342542281162,-0.055018094450488914,-0.05017340743991212,-0.02380367504624322,-0.007753358766033624,-0.0547930703211675,0.07351264165364224,-0.007242445266716122,-0.043705575931027606,-0.046934635429437425,0.16502645910916725,0.05882054187392099,0.04498072211750348,0.013577549151361596,0.03445764483119346,0.062229688110983485
EPO,-0.023477262372460127,,0.05749315807093437,,,0.042076770477908934,,,-0.01395028607117835,,-0.0369928802838054,-0.01685224470838294,-0.01649256835497986,0.025399670435523655,0.06821569108707427,
EDN3,-0.03043614147658348,-0.01749356739784373,-0.02381744882434816,-0.029260907308894673,-0.03733122993868962,0.05995898876649307,0.028895748128234706,0.11083546934869282,0.10490589904149761,,0.02019742938811048,-0.0019607443542957173,-0.028417768221002216,-0.0029428446459222636,0.06304431405299833,0.045954580680181024
CCL22,,,,,,0.031194032173625704,,,,,,-0.019073111332752888,-0.01508220123367888,-0.015112894525697782,0.0292763398351216,
CCL2,-0.008757893490638746,0.05621107965014662,-0.053641295475789955,-0.05829572815783478,-0.054603459319418374,0.029764831066616117,-0.03296686542632464,-0.05772719944855329,-0.0683949639459579,-0.06024520771991749,0.14899724982435472,-0.02230061541003679,0.03295496327901927,0.01892414364556283,-0.0450882339407612,-0.017233113042965358
DSCAM,-0.005104180583862942,-0.07042325044741037,-0.02075202153706409,0.0368014295302202,0.01700604802302307,-0.026691858250160655,0.033597872416263504,-0.03293363869291053,-0.05232653001108551,0.030922857983105158,-0.057577923983524126,-0.0158605895825836,-0.02710727961974318,0.03409678350776276,0.0003591847053188507,-0.04825661494196652
GPHA2,0.10258893735632672,,,,,,,,,,,,,,,
ANG,-0.03477272295322648,0.10758209843526793,-0.0301509557017799,0.03201424878759811,-0.028532567737289558,-0.00023688429504320366,0.0010440403425396089,-0.03937285007157102,-0.06615642108938005,0.019246900212220332,0.0471316388253424,0.004478102317242368,-0.016545719208929607,0.02805381440246835,0.018202464740476952,-0.0737561659229563
FBLN2,-0.0065688483665714845,-0.011577997336227927,-0.044141695807670626,0.013501356269724528,0.06594326778265165,0.00665157109429381,0.007399229817956531,-0.01625416082777569,0.0021154947995583274,0.012992634953970818,-0.051043567881797806,0.06472412526057021,-0.016362428621116695,-0.008751468260802722,0.0024217561892110875,0.012387709314263392
VTN,-0.011822534707667956,-0.03277454370158149,0.03960515526571309,-0.023489721528538936,-0.023890693762919853,0.006486783012482289,-0.004799366139139074,,-0.011591847827567654,-0.022593464160583436,,-0.01926326895710016,0.022809410321593906,-0.022302141875554564,0.08028032604680531,0.017653410954652476
VEGFA,-0.06485800131026374,0.05383086791089583,-0.023651517290594153,0.0264518576069654,-0.019383416460910796,-0.03555446099416151,-0.008695825301535927,0.030616327573133224,-0.1282319895832869,0.011902173265075406,0.049284690342104885,-0.052590099311062795,-0.09354262772940022,0.09338820233580064,-0.14355366896305818,-0.10642274244271319
F10,,,0.02812853309114822,0.046696606088202,-0.03425858364122957,-0.02391227267805133,0.05166081946399337,-0.024247890096431565,,-0.02450781426959323,,,0.02172178049835309,0.0726673972091148,0.0400247247060834,0.04979584095338132
SERPINA1,-0.02176630989033849,0.03420578273117764,-0.03847781851449135,-0.037927708060128,-0.07306288365945615,-0.01904418472309898,0.021262886183942103,-0.051816045910730184,-0.045885014876568736,0.06023195747705362,0.05767322468781009,-0.010746648489495421,-0.005000107096424369,0.025847488989024767,0.05023495450356071,-0.06846207682489258
VWF,0.06388519045024248,-0.026977398419804417,0.035407757515197834,0.05665190428072948,-0.04839319416862641,-0.09652073112099951,0.04909571760192379,-0.02060271436700082,0.12877386580550088,-0.0494029778152496,0.12163524906832635,0.06965747418456011,0.024762683055104682,0.012861335942621855,0.16008670886332485,0.057313217694790614
GDNF,-0.002093598733057353,-0.028627016637431286,,-0.03656266233566603,,,,,-0.013950284984774816,,-0.009392777476176067,0.04150968618932712,0.011383923241747813,0.06905267510517017,,
VASP,0.05514305538699896,0.026678588269504644,0.0008372536231403297,-0.01740858637167474,0.03738100799495795,0.013701766044639402,-0.025748008806452692,-0.01759220001574161,-0.05119841275954605,-0.0026599132514181904,0.080334040528246,0.09370220896173484,0.012479820034371994,0.015029272617127713,0.043876760671193386,-0.0072506522678997135
ADAM15,0.022427801043571335,-0.0005788482203509639,-0.005155277401270759,-0.043430973493243624,-0.013746207001543541,-0.036545896883980834,-0.005374913512917975,-0.014755628550854202,-0.0007674214117668015,-0.042450746377921504,-0.0257949912474827,0.02105043075986212,0.0029397155413925413,-0.00536631075677803,0.025757466614614217,-0.019633181541353677
WNT2,0.027563577274607984,-0.06098974752204507,-0.01883508760463543,0.1256503880795147,0.13822025837047894,,-0.042734676322015754,-0.0029111491760956446,-0.013055398444125435,,,-0.020903536581218348,-0.016938693833426683,0.014880111759110755,0.05964276595793189,-0.05981776701519598
CALCB,,0.03505122508735072,0.02635840616698855,0.008427576609898407,-0.006681403768697274,,,0.15503854034771092,,,,-0.018294417869204396,-0.020061105121114288,-0.02690389726389232,,-0.03660883037250195
OLFM2,0.005663613091671937,0.03624825806941324,0.040076845792950386,0.003308746398974092,0.0080082701205295,0.0030954072998719763,0.06020886615043201,0.10395161177911197,-0.004860061636095955,-0.03205394628727028,-0.06424638922772781,0.004451653204840044,0.03378812120240691,0.05612160238234038,0.04841529883054679,0.012037416295429168
MFAP2,0.09059260172516193,,0.003747450588557429,-0.05893594159679575,-0.022252014240854826,0.030033267739725547,-0.05581508056877581,-0.03780762739161763,0.06652969092776231,0.03229981536398148,0.0339338456571957,0.037537391032495905,-0.06429204785958667,-0.009881336570709276,0.11003746896314123,0.028454353813990172
HLA-C,0.01652289136894926,0.010250280944745975,-0.02276066366170063,-0.014053227659342936,-0.10857816738514521,0.06681211610542045,0.007802464517255772,-0.08133496976474239,-0.080246444374671,0.005159200920839682,0.10984354005428705,-0.04176207219367936,-0.007201180909597991,0.007915889253409586,0.11010988695570832,-0.0047533070406845825
THBS1,0.007371828895048058,0.01636661697006201,-0.02415869241021929,0.013493406543384344,-0.025813718984091877,-0.020458105368940115,0.014847630353225552,0.01105710274531549,0.04503868707993448,-0.09163043184476961,0.06637307180258667,0.05139614394129884,-0.04297772391352568,0.05758308775539422,-0.04717334044458621,-0.014732611730904078
HSPA4,-0.02582220786979373,0.053566612997192946,0.014531415553019818,-0.006944214055365719,-0.03577272114581376,0.008600581861533904,0.012638949550165212,0.03824693039860163,-0.026859311154900277,0.0020553247984830656,0.07646608100180485,-0.006415696068975695,0.015495583506753455,-0.06666108187095654,0.018173762639705646,0.03311834590213462
LMAN1,-0.04453509854608251,0.043705479104255575,-0.03750058047123312,0.02584107190074349,-0.02979415619023133,-0.03267606969731862,0.011667835511061535,-0.014934513722690414,-0.0010119282402471306,-0.0201374800845176,0.051631676142335686,0.018155415626730256,-0.041745688996582514,-0.00814287388588413,-0.005276089755779616,-0.048426231244515755
LYPD3,0.06425658232333553,0.050204160448167785,-0.023439782064632746,-0.029521828543013516,0.02831359626162134,-0.021224850625226617,-0.022031617862392425,0.002670862672664424,,0.0033790261036570498,0.10076171828751296,0.07598534061985335,0.008847694004227346,0.02797706477625488,0.11849185326303001,-0.03460951603476772
APOE,-0.009842916253765795,-0.02123543616187453,0.021141636477220536,0.0016511937017172846,-0.04065551813721684,0.03242420539049417,-0.03689519041158705,-0.12727693608061255,0.06626542112479844,-0.007412139355361084,-0.07782554913817044,0.036076454685442724,-0.01548944178614289,-0.0045111585434864454,0.07332579308145383,0.13275714405572847
SOSTDC1,-0.030456225020512564,,-0.0039038206276587827,-0.03632279999342031,0.02770267618821595,-0.006550189442262644,0.013587950174431882,-0.017703098862580716,-0.02121263400155008,,,0.031214643611220033,0.03776303433064987,-0.0057131746499814685,0.04084860550129584,0.03354393306317347
ANXA1,-0.022389919739566427,0.05557126210821339,-0.03962085630938978,0.003979420866397064,-0.10123471897897755,0.007364251521725373,0.08830951377098134,-0.07047411202413616,-0.04330938383718287,0.0020536102780655797,0.03495765331326552,0.0731389575625417,-0.007886974581066818,0.04229270503313291,-0.06722824958908986,-0.049058014767628604
WNT2B,-0.02141478046765621,0.00286317559207836,-0.0222607619071339,0.03563768284898022,0.007927567430951502,0.019162158488330406,-0.014425807796408478,-0.01635877007699042,-0.02284352615636623,0.051407681574944096,0.10435410127233016,-0.003622608172758364,-0.0023735823015175457,-0.049470772390703265,0.03471083124046719,-0.010245835072403934
AMH,0.0102036521618066,-0.01998431042609989,0.03715278078588815,-0.04275874766231065,-0.04778211568685467,-0.031435485609911516,0.03995488338966772,,0.008858991358231007,,0.09394288907681192,0.006778999973169957,0.04612956727745234,0.0032759934179916825,0.08579900685666292,-0.0067538233524553366
GDF10,-0.02022249625201109,,0.05150364746834026,0.017837505484731227,-0.027339460496025703,-0.009928999017134885,0.004156632389334372,0.11811626150641262,0.16236618154431254,-0.02306642409814108,,0.061892769782974186,-0.025400134070444193,0.0037450384175958707,0.07200558102286148,0.046264054950868744
