,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL15,,-0.0004833051951842894,,,,,,,,0.03957755487564236,,,,,,,,,,-0.02040327673561396,,
GNAI2,-0.015323173765000033,-0.05462387831986074,-0.006326790241592956,-0.019339370428426258,-0.002485263767062542,-0.04122611916415278,-0.11467399335365418,-0.21503649816621612,-0.013894190662705167,0.03172904063740061,-0.18722135783971627,-0.08651164284863658,0.08540439106525326,-0.021458419735747955,-0.008338928761744538,-0.06670924582995229,-0.005206819728702139,-0.010316173933072131,-0.01513415326735327,-0.11979267151062796,-0.02587276304535619,-0.19806449343984558
HDC,,,,,,,,-0.07028340360158654,,-0.03548780775038313,,,,-0.03132071016891206,,,,,,0.14435981399953474,-0.0014712486234165925,
COL11A1,,-0.012691607152670323,0.05170882346289221,0.052982369359323225,0.02885025760170004,-0.019883598051878743,-0.10835709726517449,0.05409282108007384,0.08287594352088896,-0.0055300594758790605,-0.014938088721739668,-0.048130992558786945,0.010095047576478337,,0.044022627401535556,0.04301609971348319,0.020869947718810237,-0.01491138392710131,0.008197305969550801,0.02823862374750983,0.019579795624680856,0.14067674901610738
NUCB2,-0.06794960266321198,-0.020805747164395295,-0.03628824196048094,-0.02272120877485469,-0.0407454091998199,0.008532217441807205,0.013436791211014182,-0.054533508121572635,-0.011513596654341506,0.03539303013843402,0.054036746531518354,-0.03946244748440464,0.05715796298480734,-0.014671527481643451,0.07995407287081573,-0.04748352630126364,-0.017678793966829323,0.009021562334938917,0.03194387276761609,-0.010340150567760024,-0.03470327844976665,0.050335656200223074
FGF16,,,,,,,,,,,,,,,,,,,,,0.020153339627117656,
CXCL1,-0.012934990209460628,-0.009206909546405692,0.0026347886580838364,0.04545147679823169,0.01688348840889596,-0.041005032520613056,,-0.006141886854474852,-0.02715622711901601,-0.001434233044254808,0.018102287514356163,0.015212109842131675,-0.03726453561287215,-0.03564048537268471,,0.02330853708126843,-0.06198435934105333,0.01790216473301744,-0.03651453190908852,-0.015173266440124776,-0.01243440960958109,-0.04376730536751196
VCAN,0.03670165323268474,-0.026711014997909652,-0.00758632187285182,0.06313620151913453,-0.0236869141618398,-0.0250054437379666,-0.12648925003420144,-0.202454775147699,0.029641809486612287,-0.02055688178806701,-0.05766323341873403,-0.17581177070821336,-0.0017682736679645406,0.016135502323960625,-0.025776492332128628,-0.08485946206104444,0.011066769838786916,-0.030902308057531323,-0.022683672472735505,-0.19657573954379765,-0.016495252275080877,-0.11963091697842318
MMP7,-0.06374906579062753,-0.00743463798562879,,,-0.037193180324227165,,-0.029235842874767406,-0.02373353646302743,0.06976227674995002,-0.033106887692567734,-0.026675130201510182,0.08077473542706178,-0.07103341803720829,,,0.057145780964020905,-0.017564278112199065,,-0.04492117613606702,-0.15426968435778368,-0.06712610474390163,
PTPN6,0.007248732600804137,-0.008085433597117397,-0.0034997140649001717,-0.021303202023385894,0.022556845648570682,-0.01885757035978599,0.0025687625525910723,-0.0654347328383906,-0.0017485850045173465,0.009607313586189384,-0.11360869964797922,-0.04672574099633862,0.04850923715631048,-0.0615304368735433,0.04642753830916344,0.04269943778432546,0.06429640294431754,0.023215538781458767,-0.07053866606462901,0.02454917749584067,0.0548823547434136,-0.051592036437531776
PTGS2,-0.005605068133360647,-0.03968472871759801,-0.02164211961162122,-0.02596505486492657,-0.048554985298410284,-0.042033853074389484,0.04942717125573487,0.2331538933943644,0.022386684909012924,0.016286832285104358,-0.04508882147163098,0.025319834845938128,-0.059041100330822785,-0.08073174687557663,-0.04326467845323147,0.05007357530898387,-0.050495761803359185,0.03610242805216895,-0.021746354580856588,-0.0026671630989728574,0.03838774672197925,0.1852631989517756
XCL1,,-0.030894244165913326,,,-0.020355194494575776,-0.016415531451941717,,,0.06153311884933508,,-0.002616349088190897,,,,,,,,,,-0.04582188758851157,
CD58,-0.01573939289913049,-0.020650061428296132,-0.045122525139099784,-0.019006794409873247,-0.013162215323062918,-0.027250718121093396,-0.020584127836353692,-0.14617312637274354,0.021412965305933986,0.04801317170816116,-0.028461168403992706,-0.10192663706004826,-0.06461354807651938,-0.042967119507912786,0.01932535951026252,0.047815836225198693,0.01072848875085189,0.10361250713541216,-0.004133188219985323,0.040850441205671814,-0.011910833659423168,0.07099042781125875
TNFSF14,0.03775560486258899,-0.009004703475327546,-0.025292262181030485,-0.023179967050443808,0.004254203408407441,0.02165359052765037,,-0.0494523111341889,-0.0037558868377719026,0.002378260433501847,-0.07598039051762155,,-0.024991039645867977,,-0.03344611957040608,0.015730954989500556,-0.03035307843871705,-0.0042035452967682215,-0.03637826836915523,0.017570806955588276,0.02986185138978414,-0.021425227507579674
CNTN4,0.05826255391497818,0.010165431792435328,0.0965490597341905,0.027973121009823836,-0.0040871288947107055,0.10885695188426603,0.15667866444650116,0.08168708388711432,0.018233880546782905,0.022882483600748047,0.19317617904411014,0.11722850047125578,,,-0.04349338156181333,0.045768874703840175,-0.04623948885018104,0.06566325585740987,-0.03651345737530184,-0.023178877662705523,0.132111335682187,0.1733054781525947
NTF4,,,,,-0.02574842963405291,,,,,,,,,,,,,,,,,
INSL3,,-0.02767554096105983,,,-0.018708199418525057,,,,0.031116605812693644,,,,,,,0.01707390156075417,-0.03130420897710102,,-0.03637826485442876,-0.04490850676848287,,
BTLA,,,,,0.03268453697119417,-0.017113738010054523,,,,0.008987515261900884,,,,,-0.008292378801399727,,,,,-0.002571545266094165,,
MFNG,0.040746401085462944,-0.04008473053156972,-0.047746449141195434,-0.0388440894476948,0.036064274979714636,0.028290499008933535,-0.00898461303078391,-0.06188372147124729,0.011038834110589833,0.03860695552801664,-0.03950698300251153,0.027960789217393037,-0.012817439486070257,0.04435266581475629,0.059020059890132134,-0.021317703218044295,0.03752304204191185,0.033440534911623916,0.029795218610419276,0.025974568136118165,-0.005975162046264066,0.019875376225709698
ICAM1,-0.09353411929910466,0.01523651517232552,-0.016315608567345766,0.003046522830531256,-0.06986585379319697,0.004906132532356739,-0.01557465679007736,-0.13500925046915802,-0.027785678605404665,0.05425208651642921,-0.06097381074046636,0.012312579546741436,0.10843061178300423,0.03659090570947931,-0.03506121176552292,0.06913784621159925,0.013911090153715982,0.09994520731174794,-0.006332921628947657,0.08789796104740526,-0.01149077290129969,-0.043995354141161354
PROS1,-0.051668801727552706,-0.06568372280031509,-0.02458156099287058,0.08095968858795156,-0.07853622497625577,-0.07840304035745742,-0.05250049412427942,-0.20478883657518232,-0.035014368590787465,0.0021475531429253334,-0.027949112118211095,-0.008216661773615786,-0.0058375648788424085,-0.08296602661722936,0.031195818196783718,0.01951592448276317,0.03277686481636304,0.07898239807337289,-0.04222654323372172,0.036109380413217845,0.022748939396720076,0.04772207832925659
CLCF1,0.09148329759311187,-0.08163427748021738,-0.024477976072843154,0.0043468985250311315,-0.0036140194069212055,-0.02840469994789055,0.049519849077890636,0.007655219372553024,0.004216844980793255,0.02605004684808578,-0.061356584982244784,-0.07201952376108167,-0.02029144760493079,-0.03878444869146417,-0.006528377396713161,0.01863810601812899,0.07065348852244561,0.029992772783834783,-0.05659116466226643,0.013791547680982934,0.002202791184483304,
PSAP,0.04611914351498579,-0.013611985595480157,0.010511708615614089,-0.061379689851204386,-0.060610311791685266,-0.012883901470955647,0.10638215408730932,0.08342384615738785,0.02393953288000482,0.030561852295556077,-0.08185448268343509,0.2304417420782187,0.024019252189047127,-0.012055208213373596,0.05547351395643226,0.15551950245247945,0.029726195127397336,0.06065024940618499,-0.011540427037393228,-0.00887879790595957,-0.04139935921394629,-0.10406104755902969
EFEMP1,-0.13395180807952892,-0.013991665668520243,-0.043136408316582525,-0.0013761920627728338,-0.029652242033541523,-0.13107899175159027,-0.09931513934272006,-0.15707096286850036,0.009708883223687088,0.007467922218817789,-0.21927653582983284,-0.07391806893501271,0.10413619809962618,-0.0339160516531444,0.03310065617127017,0.01344091026533466,0.05919044652864135,0.06880223323942197,0.01566733273334483,-0.07535055215596533,0.043169999735801816,-0.08377812822665698
C1QTNF1,-0.06902551444696509,-0.022536095581443476,0.03635063790926232,-0.014421232217810217,-0.04109844974382753,-0.028950339321355822,0.013961713639042004,-0.14651483518424308,0.0035879709017149143,-0.013333658342543466,0.002109423852920409,-0.08575303069513932,-0.005783595932663738,0.06484889072098331,0.009075779348921582,0.12701678629402027,-0.016162970589763345,0.0462381047337368,0.011724535765747078,-0.012927446856252096,0.03723448345923147,0.1490190452306883
ALB,-0.04350826403281256,-0.034591426760282686,-0.004022526516789956,,0.012843172369739754,-0.003986791616364686,0.0168988543889786,0.020052138592354683,0.005354920506929658,0.02656538387603023,-0.068642931990629,-0.01857133765727752,-0.05542552341472384,-0.05615982849339046,-0.027821942377715653,0.015184925346324688,0.0702004854214701,-0.01560569112579657,0.05170458720817529,0.04897907387924876,-0.04779422571631742,0.00020338311260687187
CCL13,,,,,,,,,,,,,,,,-0.025948091077625902,,,-0.030845027907369142,,,
EFNA3,-0.011446748925691001,0.0002867248325934128,-0.03176604409164087,-0.06608118522762856,-0.020727765543745277,0.07912968473843114,0.08045819604941482,0.24065234758984516,0.06016371465043748,0.009780665694219719,0.1388545996803422,0.029757770200675566,0.10214475305550473,0.04846719226967167,-0.006844167261084768,0.1311680306571684,0.05377811893749279,-0.0012198514023758391,0.026581551967080678,0.09228938573645033,0.008858892125379585,0.18821133223575184
DRAXIN,0.09807628483337875,-0.0052687488356771535,-0.020487966221618883,0.02987185181980323,0.050087581556272985,0.003844356629199526,-0.05263878382579222,-0.14112501009339184,0.008011050286638817,-0.008154576265372512,-0.021602877103143018,-0.04330551565525178,-0.0025194524271111504,0.1416358717322196,-0.006054173637758903,0.09057245966789987,-0.01128119517730928,-0.04727229993797932,0.07049786855940464,0.04041538737441014,-0.018191889021600415,0.03848064850092893
RAET1L,,-0.021559515190391586,,,,,,,,0.06071817767935369,,,,,,,-0.01771041497227521,,0.020694217377344615,,,
NPTX2,0.15535435493347424,0.04092448424989912,0.010286389830215062,0.021593371736702692,-0.005706559551047863,0.07093632328070182,0.10578920468512903,0.2213827556437926,-0.0022222376363688623,-0.029505819830506545,-0.09545934730858596,-0.06614506734333607,0.04213002340432867,,0.12567212977443715,-0.022582166765120364,0.04684953768058002,0.024022251635324492,-0.017193287501514318,-0.0004613193640505242,-0.032029810925957095,0.17662352931568245
FGF11,-0.05660277931419977,0.031236273849334802,-0.026998099699613247,0.03281053206941564,0.023043618688958763,-0.030599244030357256,-0.08214414949371601,-0.13220848724701956,0.017982927866686586,0.0031691000055223077,0.03427695973804861,-0.07290553586326708,0.07583690283917452,-0.007952495384563548,0.039313962261827935,0.06070472515309369,0.05852256910797033,0.02122859980330682,0.07253206196307048,0.13752621547843127,-0.03459346448145438,0.10247926409396663
CD59,0.04658087475221252,0.07527612297310493,0.022462521594877494,0.013126744629756226,0.016369412706843497,0.006140372258263492,0.08692749324032549,0.10039779033189562,0.0607391643344802,-0.029284963622925445,-0.043241225192046574,0.15340354041112791,0.04776113968132864,0.02106801887770806,-0.0006535484183836162,0.04400735923262272,-0.05579823586318335,0.032925290463742124,-0.09100246916963962,-0.10837631990183526,0.011078986466578799,0.02063847365382833
COL9A2,0.020999475053012976,-0.05417821044331905,0.04603274882507643,-0.020320249268610042,-0.04528113497613257,0.015585094680834211,-0.05802604259330621,-0.0959409142582134,0.07435471648902803,0.02577013647250724,-0.08609583628823311,-0.06881669480663315,0.005158905263686904,0.08973297138240484,-0.07426726460704915,-0.03859232674141999,-0.017668106839884654,0.05589756167196965,-0.0033921158863190566,0.14374179497110984,0.029790330052710243,-0.005665287201434877
DLL3,0.10970526230629854,0.030256710701930017,0.013561669170586637,-0.0249652095941052,0.04027242064507134,0.05367610679969763,-0.09229753095601649,-0.11104010737858212,-0.032383782495602476,0.059286572069288695,0.14058034495632044,-0.00668595042243068,-0.021138389098163134,0.1366098696672141,-0.01899185475426899,-0.05002632034592974,0.08499624908655244,-0.0022953934990064123,0.007710557654469961,0.14530749796527506,-0.03669079867825483,-0.014798560150483073
FGF5,,,,,,,,0.0548821207348848,,,-0.02565487153199743,,,,,,,,,-0.04697799964198296,0.07007155233962871,
LIN7C,-0.032318055017267144,0.004839710234433866,0.019123489009913845,-0.009641570395046406,-0.035826154282097386,-0.0025523508220906526,0.02579464669646377,-0.06374183542491217,0.010791626771573616,0.022246555129723535,0.1506933064608094,0.059701973795684114,0.04509999464835795,0.06399974397206527,0.07291938278084649,0.002457939342857002,-0.005255505889295133,0.011248357388714861,0.009617364085904828,0.08581560919914606,-0.04260032542372903,0.11203934022380904
GDF7,-0.030739401128928798,-0.013948957623650874,0.009714355740719141,,-0.03338088963613421,,0.03948710041412512,0.006118133963041813,-0.009482377017572537,0.0428697941738303,0.13378688009877654,,,,-0.03563602954078522,,0.03412742770484275,-0.0020494362731120898,0.09813459259510703,0.07133763318752873,0.0006149585892999845,
PSPN,0.045367408584725336,0.01722078826606824,-0.0198094690253728,0.001053640437917342,-0.03413975656031023,0.06910389528965971,-0.016205492094049513,-0.033961334418184316,0.0025663537084331476,0.041458993897184014,-0.040168523685754874,0.0517429673137472,-0.06373137831689646,0.04060995849150893,0.07876437196709922,0.01686175023884534,0.02748479065149137,0.013666644479880849,0.05903692205427911,0.12010202187469732,0.005915011373683167,0.07734743106882187
ANGPT1,-0.026779788355502133,0.047814137548384275,-0.0010968085215231215,-0.0031444720701912887,0.0017599564106260473,-0.024045799912515795,-0.05962720218506683,-0.13500710448988695,0.033402107743800355,-0.04337280580650109,-0.037491882085537345,-0.04081720947931946,-0.03873287755169272,-0.03745236824862713,-0.037465295968319545,-0.013885291866987507,0.024197041666698064,0.0009676075769149791,-0.04697017171480343,0.0363820329002925,0.063411608698224,-0.05141389016157492
PNOC,0.09079290484656832,0.018731637514399,-0.044460034948777365,0.010978051979266077,0.06280132268539139,0.08007964330983236,0.10166858872659743,0.22413617065934743,0.015217521979530291,0.008250504048429452,0.11873516289918346,0.12193919881922972,,,,,0.1047677676652676,,-0.023754556503024986,0.007719622795161834,0.0343690987922894,0.2829139022030786
L1CAM,0.10016283957926884,0.056873377541752736,-0.024451816086652162,0.049229406723900235,-0.005065040783828267,0.026503220302678963,0.14578197260102754,0.15083199427953578,0.05809733216181174,0.058205178229683956,0.14099174147296026,0.25398509549397935,-0.042692009034837025,0.07552237355326982,0.013143500366273146,0.11054736065196144,0.05306269315278252,-0.02206487271168027,0.13889239941583273,0.10114528424576792,0.03609757775989124,0.19099265742093705
APOA1,0.027223408151330838,0.022900999121454615,-0.007164754525035791,0.014356058631882196,-0.029134929577729698,0.0006655836574590465,-0.017378548483297885,-0.06784385587947796,-0.029750747447911587,-0.030035763256669467,-0.035291552182182925,0.004861092376417828,0.0010097651694105953,0.004368059222352056,-0.0457333994094584,0.012043502006676754,-0.06096366154902579,0.1385941878399026,0.10790569575033972,0.10582419889594517,0.06489132080139208,-0.03970197405062694
PSEN1,0.006454746180706588,0.09237069935496962,-0.03277318374715033,0.02016438514265864,-0.0064459596239287275,0.03108974433026926,-0.03101413130153878,-0.06096051258669419,-0.03675604235019682,0.011615482871029674,-0.20866859329751436,-0.06005970845533759,0.02976731385415445,-0.12752071052873282,-0.04777197548298744,0.0011160855018069612,-0.010085495429151861,-0.022875992274735014,0.025688675633865683,0.015442339471642908,0.053873505513404044,-0.1370065543717792
CALM2,0.12961779284551378,0.07497236070381151,0.03365087741269762,0.09179216888683168,0.0421693767606588,0.05195646893627045,0.1351908218653077,0.2260681786988473,0.006678085912789195,-0.03230259683267494,0.2345524742085807,0.1991888971560895,0.004323422463959333,-0.11230748820804776,-0.037327914606068505,0.03364848504860529,0.10054246381730784,-0.005926936549310958,0.04488830606241058,0.20439071012649182,0.05285431788976369,0.08564869302859955
CLEC2B,-0.018379605604050674,0.009712989702126062,0.013342336899644118,-0.0714657674911391,0.017874247144757015,-0.03729276825777424,-0.019047160780403992,-0.06278670912938057,0.03713628036940186,0.03684325719256324,-0.07542623966112394,0.02441649050182878,0.00038841424050307764,-0.022951285779868106,0.05753872137156798,0.0006494630875928838,-0.02912791709543215,0.011095732782829748,-0.020217052495158424,0.06370911501663713,-0.04972524662507643,-0.01092851428035012
NTNG1,0.10521094124846818,0.0175490416353417,-0.0030466395965332853,,-0.002071232781077087,0.04860501721333438,0.023050371142231945,0.03037186897602078,-0.016763549902856757,-0.06038225590873663,0.012544483352293651,0.05388064894032046,-0.06292713830411045,0.060538739290248444,-0.02734060499484705,0.05070285094424312,0.0859887116260578,0.07707803396254155,0.08220211820841188,0.10184278213549613,0.0512538989622935,0.04433913685290076
LRIG1,-0.031666346509908794,0.022939053881125805,-0.018741897917964014,0.09403480804667293,0.012938246769188892,-0.029906802071649606,-0.0601605893375342,-0.1418215570686616,-0.02339724728038079,-0.006992458848686065,-0.12163854168982592,-0.1273649436286928,0.05674424081365595,0.03554181361604351,0.07238008995975115,-0.025543810180078973,0.03331354077496951,0.13526143337085444,0.016235998963015825,0.16688285872260963,0.08889997093847214,-0.06314491398684971
CPAMD8,,-0.043315295282318055,,,0.01762086805928362,-0.020842193554426243,0.06369831820721295,-0.015317951025637998,-0.014241249838742634,-0.04606062445094373,0.05890148553290805,0.08275117579737833,,0.003583258031792444,0.0063351269311294305,,0.07568457145917704,0.027031734017379183,,-0.04705548731824754,0.010598820580172077,-0.08054116642685837
GHRL,,0.005745393997004827,-0.02694751609185006,,0.1115199665625883,-0.03529778823669253,0.005819784008229233,0.03387249485046837,0.028243545198014877,-0.027060823766242276,-0.0286125172702734,-0.022613432520480526,-0.05634526870237089,0.07319608651980104,0.045823564156471826,,,-0.029770800843127908,0.0030875269909662953,-0.008961357961348485,-0.022539501922309847,
NPY,0.1435869959931249,0.016916797485597376,0.023641175899022298,-0.026832390862970117,-0.043835782243792025,-0.012957537485457343,0.0829336972953287,0.1814499413237011,-0.0401358068619449,-0.01612535128175452,-0.022540122034524036,0.04177041785493008,0.1859963447914377,,-0.008634581613063916,-0.021043534612141708,-0.012915479764982684,-0.03698321286349413,0.08969547466553801,-0.0567084604469309,0.013363419866150935,-0.03600257478127656
MMP2,0.11681207781946742,-0.004458199715424094,0.020343292947636184,0.05148242662547004,-0.03255796255357415,0.04975180274629294,-0.11221901567653943,-0.2008716841141734,0.01997001611748662,-0.007232069832456279,-0.028299689839699563,-0.1378591709870807,0.03420786418623138,0.046794138264038276,0.01874978530217888,0.08319164724841868,-0.010272983024432136,0.0005011907418255566,-0.04671520115424602,-0.09144122790561739,0.02673660114499946,0.017727928607241008
LHB,,,,,-0.019272218990762178,,,,,,,,,,,,,,,,,
PPY,,0.0018341063982414952,,,-0.02412126736274451,,,,0.02354071731731299,,,,,,,0.07456698864045971,-0.04705379821737935,,0.008595852649639852,-0.007844890764005767,0.014776427290346679,
ALKAL2,0.018739978094341785,0.005429589398522549,-0.01705292740461276,,0.044342810267855165,,0.052651636939788235,-0.006200015270395563,-0.05113318630345316,0.030875034820989862,-0.10089996704273678,-0.018603956700453332,0.07869177664112198,,-0.04394803706879146,0.03120903864254407,0.021027129336176235,0.041957798104589536,0.06667839292567025,-0.016256280964674193,0.06755986049004598,0.03326049338235411
CSF1,-0.07458586287450919,-0.00868765917433838,-0.030656616866862694,0.02543869883386592,-0.02683746979142026,-0.047486221432998806,-0.06272191411668994,-0.13130230719346364,-0.040864207022208075,0.06347696993090622,-0.10355391425510203,-0.06822433308151228,0.07374494868487232,-0.06078597160717391,0.018299026186889278,0.024781546580337512,0.03907163939701151,0.09533240233697202,-0.02076235970881355,0.05156912911163569,0.03695468279419144,-0.048193739003886696
SEMA4C,-0.008788791251433042,-0.018593691357249757,-0.023730301581233508,-0.006704054252214762,-0.002146642233408276,0.030163188358641686,-0.05321761207171505,-0.011491608671323497,-0.005717746105754342,0.007636145637700297,0.006386342105504681,-0.03966870195811551,0.040109654467447645,0.007448469987981484,0.00939274573738179,0.017970655252127075,-0.014683109340383962,0.0036363961018922833,0.011691419127941477,0.020889101395893277,0.013007923954987387,0.035747091669304384
BMP8A,,,,,,,,,,,,,,,,,,,,-0.019218536616397806,,
ICAM2,0.015929742088697192,0.03584942513649517,-0.04445411789686418,-0.04749996292047092,0.0058867289947303674,0.05151104793362072,0.004570666536237644,-0.0608055633562022,-0.013039524637522075,-0.02264655954740402,-0.0037842258787715868,0.0008883001097973542,0.02239107676909328,-0.08334221446331883,0.07216910784912263,0.0050514353141198195,0.03358763456237196,0.06290767738791449,-0.045837232496766724,0.018955772394565383,-0.01109734554991021,-0.0692743144274159
SYTL3,0.014322745630793134,-0.04037909378291226,0.040169518712637485,-0.028002176546650822,0.03449163150369085,0.0012212978616667333,0.04648431851035029,-0.08289826283377028,0.006221264948857712,0.05593537201165342,0.014769635206143352,-0.026904219915604804,-0.03913658915742935,-0.03496751814361809,-0.020687359803540233,0.014468858171802917,0.057377185784356466,0.05035826785478244,0.07220730574131887,-0.023752191895730784,0.05608431602303572,
IL1A,0.04707419629194494,-0.0201127716620311,0.005522152200313599,-0.016519509631867282,-0.020077873884369223,0.027180725598567605,-0.031798042175854996,-0.04567237424104402,-0.04109703216118777,-0.0006880846935718257,-0.007315069622950194,0.02104697061467531,0.06677410286540894,-0.032005034332908404,0.0207647233625127,-0.04364578230804154,0.022779703188109353,0.04370762497010261,0.05147990997964841,0.07098015335259684,-0.027506813618163737,0.05310451282238286
HLA-G,-0.010446291705756953,0.007100193453023811,,,-0.020355192656330755,,0.06467823136874955,,,,,,-0.01839736122116553,-0.03456071311761947,,0.03910410868320026,0.10590888997547604,,-0.0033647739319293993,,,
PGF,-0.07522456151845508,0.022046504608046868,0.017309913204451008,0.001685077402270632,-0.028008108988319524,0.034344975377292274,-0.0037115397934366873,-0.14815021516837407,0.000263977782941928,-0.025738018971512063,-0.01148434638730043,-0.035853507035618806,0.011726296646326021,0.07047372052505306,0.01685067900046262,-0.0057623500986821825,0.00764670173906155,0.05004189680655336,-0.019909469180928587,-0.042417031197741,-0.007353937920552317,0.05491523889424644
LGALS8,0.04414073001682164,-0.03851380313610716,0.02740532267753518,0.0665568251232834,0.004157933120855662,-0.006697895657603046,0.04881676856977253,-0.011530705394220705,-0.017791809251381796,0.011660850028564184,0.10811041188523622,0.037660828780830866,0.017080459377312313,0.013032777104223521,0.058747891651065365,0.047781557563941486,-0.009575976145915365,-0.0021249564323098293,0.027161345372790236,0.03974588436410703,-0.03471464077090791,0.011847773565428363
DKK3,0.08239620260750476,0.024606075798763106,0.051481511218909634,0.028656038764963882,-0.020505267722963797,0.09808984334579986,0.13051158648661457,0.2402615258600808,0.032554843181127176,-0.029356817412135406,0.23949910992125584,0.21225777919868088,0.04438860673386726,-0.10194609263747509,0.06684744934815044,0.11269180393535252,0.035927960005758104,0.024018826299935354,0.04406457604358371,0.03085038321373567,0.025964118973746234,0.2379237567317507
COL16A1,0.040087455834533055,0.027064431992286326,-0.05256964838924766,0.032674651501963234,0.06419288092577453,-0.033716883631031376,-0.02494402452230861,-0.050871396322521696,-0.05593899813213394,-0.01144284049141182,-0.02600942064011009,-0.1591635540929532,0.014917486196281911,-0.10140282555149525,-0.03731630547994414,0.07723561793956955,0.03067511639695816,0.06292174094104558,-0.017770522751424746,0.033082153619456156,0.10729288661710787,0.010856939810440567
TPH1,-0.04093925720127067,0.03114311338301944,,-0.026453623694882675,-0.0050892955773307715,-0.0024529944197589078,0.017370610129613877,-0.03409015153134848,-0.03230449932892983,,,0.003239629894918039,0.00894653127337994,-0.05227594161814512,,-0.007236177717696009,0.006698753757126915,0.0837070641549296,0.0694072343530651,0.05681103476051501,0.0025704040386762463,-0.03796815420480759
TNC,-0.10509123196313111,-0.037890378560614286,-0.08789565683563307,0.03977349664169661,-0.02247062762490671,-0.048037359080461035,-0.13962113333231876,-0.23606775943274722,-0.03597375878092459,0.04696161046746948,-0.2149805785579809,-0.17528554932983262,-0.025255192679840156,-0.01862215292338912,0.018805089260159145,0.07200873309257776,0.031862932519299066,0.08347774676245513,0.04006300247120621,-0.05660223869215666,0.017729122269381295,-0.10193391376185885
TNFSF9,0.1252394376226908,0.005626689150862616,-0.02851638226081342,0.06537250455312822,-0.02426818661604445,0.027695681309267146,0.021430229493821014,0.14733803288830277,-0.06181529605895068,-0.0596101552760144,-0.008593714699608129,0.01018613438917778,,-0.05304159871897647,-0.01649225592592195,0.009306532495100094,0.041193593885649867,0.009126972259967536,-0.028078300569774006,0.044605537852724864,0.014180714466158548,0.07753832224369564
C4A,,,-0.016804895585716805,,-0.022848333936379032,,,,0.0441482716105277,,0.04097927169572556,-0.027245946405172698,-0.010621605938849364,,,-0.028888420861796365,,0.024549573493044742,0.06446265099550573,-0.02096994728854416,,
CNTN2,0.11185735535083326,-0.006571711970073705,-0.002686113767797942,0.043352286895125144,-0.010088835104835428,0.022388170376273768,-0.10692543737009945,-0.06242017070601817,-0.04148439446249914,0.003778568344146973,-0.2059291231342742,-0.09088176722112287,-0.03422185124149364,0.1509364022275852,0.019911162820058947,-0.052129732191826816,0.08220338798584965,-0.08660245395678189,0.04688985428278638,0.02663656112220488,0.038634332296086926,-0.13921148608615183
F7,,-0.02376387995403449,,,,,0.03816149556788736,0.07159719069572815,,,,,,,,0.050750708701576844,,,0.022438546496507346,,0.022694439944811753,
LUM,-0.028208134417949275,-0.02805993874338182,-0.02477626478079261,-0.05784653521190337,-0.01124584699869979,0.015337589472086731,-0.007827880352043137,-0.14434832275554743,-0.04995461109218899,-0.02868688532493521,-0.08648811453040384,-0.01684756611329396,0.041819135891281646,-0.03121126070392665,-0.019555067438262585,-0.01819296673458434,-0.01761498443800733,0.10835551551113096,-0.03767877318149439,-0.1358884235303667,0.008916121138231677,
BTC,,-0.021559506210160603,-0.013556130932738879,,0.0033388118245240134,0.006971657888316036,,,,-0.009677991230446444,0.047438178109953974,,,-0.004993722577954647,,0.0915992328944694,-0.010800776592138316,0.013263216195231759,-0.00024183321068044634,0.04702321021150741,0.01594380699502059,
APOC1,0.11118255924513214,0.02772475164039142,-0.03628969530960465,-0.05635572752830232,0.036506081572502166,0.03898030690838684,-0.1310731160333759,-0.22905715926893527,-0.053151111847584066,-0.0016849950914531893,-0.2413849226282918,-0.11209630402212023,-0.0697729656369109,0.03829530764366902,-0.07601080254627868,-0.01504056494933464,0.07509417637195208,0.050061412971992444,-0.02124829684807767,0.13091515133811268,-0.07808916106212578,-0.19787797923304498
PKM,-0.08242125769691845,-0.0023272345278781558,0.005503867134218065,0.050046574907130104,-0.021460226585332372,-0.020723788993026498,0.09485660010356804,0.021083245392925817,0.02340114288200591,0.019970703766597757,0.21864671125466864,-0.10927667801356827,0.017889526815582625,-0.06062605564568234,0.03383616793480492,0.06587689955188213,-0.0030594237576309453,0.03960237254671822,0.07848432536981659,-0.05730764796594335,-0.019086515764480495,0.2757508364214052
TNF,-0.038393098410677264,-0.042118626464163436,0.006677083867400693,,0.007514698199205259,0.028575050332745457,-0.026976467665687176,0.020208148398302657,-0.058462324385532824,-0.002626326490700714,-0.050028193443927164,-0.009993949831257936,-0.02107448702728715,0.13524956277033579,-0.039225491874808595,0.0075368847744082534,0.06476461622894258,,,0.04731334884936079,0.001488996017707356,-0.10686203916847926
GNAS,0.11316994683620966,0.06119665870951034,0.020043914651266197,-0.022731077716242346,0.033224597214036374,0.06560707059960805,0.1237431924250989,0.24503606275497627,0.03175253809532041,-0.03110113050420491,0.24091813623506173,-0.16894481264543454,-0.03866377202772981,-0.04790047071982417,-0.06996024941976371,-0.023061725421729275,-0.024842545147728257,0.04442421726153886,0.03670894260010636,0.03503539773353107,-0.01549636447770404,0.16924314284029202
