,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.017612264289661773,-0.20555836580086803,-0.020354891817875344,0.005885972322334498,-0.17512818515518497,-0.032417315263634665,-0.036528333807874985,-0.020314227437183686,-0.30292554835278723,0.019038398367262167,-0.012623364519707482,0.0022775876428843527,0.04096680363550383,-0.04513718029838236,0.07867431372791797,-0.06438401524099438,-0.08075940107609626,0.010003647650279637,0.03693913036411864,-0.005359139954946117,-0.053931515792065995,0.11039200722302824,-0.15297242711351028
POMC,0.03973939277531665,-0.10640853022188472,0.07826288203536368,-0.03433226678351712,,-0.05256841804771742,0.007106191741720215,-0.01211383690709148,0.02048630811994693,0.025582776632725533,0.0017884328808221899,0.04840815852438073,-0.0449873896053741,-0.005979454970162541,-0.04291529614132361,-0.03927182283506241,-0.011003235983882613,0.09811409362873016,0.12625153685695367,-0.043436887654787176,0.041659050942587254,0.04273418415637623,0.04501507425400391
CCL18,,-0.004512583190626883,0.036529595665493866,,,,,,,,,0.060102292410570385,-0.07193623775304345,,,,-0.03085371839662928,0.22127307268620333,0.17393521444758006,,-0.02417201415427058,,
CCL17,,,,,,0.015613974144312289,,,,0.03167727260403239,-0.013304949314468812,,,-0.015866732423597377,,,,-0.02859425160079957,0.1384758595939274,-0.01908985410935085,,0.005205569437567745,
VEGFD,,-0.014619632145628766,0.010313557346252507,-0.05915673308068713,,-0.006007347858038263,0.020819916607534343,,-0.016548790516476355,-0.02196836700549998,-0.009759341224576761,-0.033993754720005195,-0.03039529896302016,-0.029871540895283384,,0.03672783633755418,,,0.08546729324358532,0.04708580411596238,,,
TNFSF13,,,-0.01843328899299446,,,-0.0395196486650025,,0.11638977389106811,,,,,,,,,,0.004004086866381951,0.0374267462340331,0.07802365851429723,0.05779439706237686,-0.04421632432458428,0.008392713052104029
WNT5A,0.00893700466094897,0.014999155662044652,0.03402102879085921,-0.0008358376201995431,-0.11862933070280733,-0.02636262042990805,-0.08070569752228827,0.07933407009632437,0.217515336528957,0.056403371866405067,-0.0012552092612266041,-0.016057936960859786,-0.013862306852433073,0.012958684084546092,-0.0034047131183752594,-0.08655191932038002,0.05268265981731756,-0.012562251792448636,0.02591896589807219,-0.07565179911710679,-0.007568402405891703,0.0646542853985355,0.09949871528095586
CXCL8,,0.015327214237923062,0.11648873169005955,0.025417968703812212,0.4459906318315814,-0.13244360349739925,0.004970458881092765,0.026735970250577962,0.050852216413039004,0.016721573392340722,-0.009088322898589966,0.05404668945816886,-0.07360436609350537,-0.04216884686450757,,0.021055485755345445,-0.014055431791638226,-0.039380883399312824,-0.06338018580739571,0.02898728132848574,0.05996812752277348,-0.0085904159070854,0.05572676736482192
GRN,-0.014854087057917346,-0.058918964271238085,-0.015004284622556612,0.03573771028081146,-0.2128367898107814,0.0016671813537287947,0.0015263895225803964,0.04816616639180183,0.27279822155303135,0.08244160091307323,0.013633852344801804,0.03807689131449546,0.01749234169983762,-0.016058070372501024,0.11556652089419445,0.03098998016712407,0.05045025571037991,0.15181195994155966,0.042785698766407254,0.005203921267283504,0.14021226267664513,-0.05479861516543616,0.02986990211313944
MIA,0.16059007496321434,0.038794200243590996,0.08110221513076926,-0.061740041257701446,0.05794831894899704,-0.026923909193383475,0.0047128154386046886,-0.02975265360157933,0.22314065004656727,0.02240066122891124,0.04061880342633121,,0.03967268513380992,-0.006073870264208808,0.026145567248407598,0.041989194048436075,0.04310117672268899,0.20269604528286303,0.2422068841168526,0.02380297202889588,0.23531320637022785,0.0399006940443462,0.06699357451327455
COL4A4,0.04122479137383834,0.019057990693553854,0.022972257078906055,0.060217988349980635,0.045534797427298844,-0.026003328098526665,-0.048017942488904855,-0.015655595166054127,-0.04414454515024943,-0.008937401271974042,-0.018645765489592712,,,-0.030878912600312825,,0.07564054222841862,-0.0018508990193243896,0.08658282199825375,-0.05200017031116401,-0.004248851460821678,0.06199216782404588,0.0019289309926911339,-0.04268463851362054
TAC1,0.02228692398264586,-0.2093487131548621,-0.019184028840934383,-0.043085789710058484,-0.2233799041807431,-0.04099542654657528,0.04129674181062838,-0.04101704426045871,-0.21800252010180504,-0.13064227125439554,0.08217452655990462,-0.025281537593158317,,-0.00673693573247955,,,,,,,-0.0424654204599438,0.031900121249811834,-0.047640716757789754
RARRES2,0.01292435948113339,0.01614365558025395,-0.016045930389599925,-0.03364099705360626,0.24369334776020704,0.037829763904395554,0.04882960906661298,0.07958175410612507,0.2805655580794637,0.03141493203653658,0.01273479504315912,-0.0127134855222715,-0.0295714958897131,0.11691839850632993,-0.0006751015761806446,-0.07006477820701706,0.03083017522101506,0.10172905568136409,0.08181972603783012,0.07331399812059987,0.07437113092383751,0.14486054569138757,0.07699832854112766
FGF7,-0.049474781136031876,0.014817556091144614,,0.06638007109793156,0.06541850689295887,-0.06987340042354918,0.027986951873453045,0.07407547914001852,0.1146394866678337,-0.03183871260821204,-0.007238002052253153,0.041787341783241824,0.019431704239459172,0.05417063648365295,-0.04410217445696696,0.039210274604905976,-0.0017633652069878457,0.06144020757725234,0.087778875676758,0.017091275469065234,-0.05598300155733282,0.14814987568843238,0.033063256117349865
EFNA2,,,,,,,,,,,,,,,,,,,-0.06776826770747549,,,,
HBEGF,-0.04518892924290924,-0.044164218741506465,0.017152866590288515,-0.0027197875019747777,0.11845840148220767,-0.015721763122927727,-0.05773480985003707,0.009225202840327065,0.12032089348206221,0.16331420484902096,-0.0025496940211748227,0.08350610703862472,-0.045283721931550176,0.017806811653822592,0.07670273739757771,0.05286309659717149,0.0248066211379631,-0.0002402532614154512,0.10047494817137324,0.046506089930311,0.07426209673810269,0.23192996513125955,0.23930118283177831
CSF3,,0.05375122950488459,,,0.12364619809279363,-0.08552179402098477,0.026541233964946773,,0.02127209762109413,,,,-0.027040952923928076,,,,,-0.03201505094134884,-0.05701070203046905,,0.0021714314923550002,0.04573696204532997,0.04695646754812874
PI3,,-0.010109791983147338,0.004908028848525658,,0.2925424236322958,-0.08849766554394163,-0.0007570371160330117,,-0.034715790759752785,,,,,,,,,0.03633571473977926,-0.054605263358189826,-0.047083892646679226,0.09416745879814342,-0.07587312775016095,0.08603649181537636
PCSK1N,-0.04901935563957973,-0.08627742322180575,-0.0738407940422825,-0.03043037223637378,-0.27823482213144896,0.10695851440515973,-0.03934862152395298,-0.04230722841762904,-0.05067345955265681,0.08810067161836294,0.006478890817874839,-0.03455632973497625,0.03268002141353812,-0.03654169085003685,-0.0654483126039548,-0.09111975507593142,0.004694983350374561,-0.04735266697473373,-0.07345711601072967,0.028669976332702483,-0.09440760038509892,0.01559860344087972,-0.1026164831990297
NTS,,,,,,,-0.001996145542722739,-0.019111924618502682,0.015223617397008714,0.03580691885434414,0.005219267883545664,-0.030605298963151194,,,,,,-0.10875119490235559,-0.08224002963262117,,-0.05617912023891038,-0.024301109517247198,
SFRP1,0.006198385846315255,-0.08839742948572442,0.07493052427499655,-0.048505695476264134,,0.033431901565147894,-0.004488963440899769,0.0932032267901943,0.0472198654355631,0.062263147991251856,-0.013304949448460578,0.025450890227126224,-0.0010270585539125274,0.04446636626394264,-0.037518043178635566,-0.03834217408461415,0.0473867748667744,0.06868960461434967,0.08622841961366418,-0.0433130002399936,-0.07204571228839066,0.019477418800270405,0.1193264310299371
CXCL13,,,,-0.012819298220305047,-0.04721997407877318,,-0.021200104191102593,,,,,,0.049768642817639056,,,,,-0.009191384045256124,0.06519231106495961,,0.06668526762897045,,0.0622890646175028
MICA,0.06310413623140183,0.0181952122796701,0.030928492186402777,-0.0027673429074899845,0.14237304417104554,-0.0787505188426215,-0.013521200361928611,0.014795162891448933,0.14202852730660254,0.1103881608756826,0.07406573469164607,0.05944989639014937,0.0013972495759718069,0.06540596945023787,0.02670659317028849,0.10835455654739072,-0.006013581566397272,0.1092282490071587,0.1242733934771751,0.03979966176880363,0.0005818019750062567,0.04487256553393417,0.05393398009685741
TG,0.08834965879738271,-0.009687631516497281,-0.00674194807593198,-0.027882656702904175,,0.016988222001926123,0.003777834426160116,-0.022060199166789952,0.09037096489976758,-0.015555632324064738,-0.009628734040527071,,-0.023991730063084415,-0.0009275198018543961,-0.03554796848342978,0.11651301756065255,0.019380345073972596,-0.06375670333866235,0.03811064669647861,,0.010979031062022752,-0.0039559163664807905,0.09043191401520234
ADA,-0.002007695720485676,-0.0841873496459838,-0.05042097794308873,-0.011209355580937948,-0.058246401052865944,-0.03668234195997701,-0.02989189842850606,0.019413333346852777,0.21218403064178434,0.004873810225869676,0.056929490784906646,0.051161842656544484,-0.021954908262832255,0.04493174232041226,-0.05284880964738365,0.06841615558318007,0.053097247607741996,0.004934841675530057,0.09242109164896635,-0.007933290895873895,0.019389259029844955,0.08890571569443467,0.012873078348640604
LAMC3,0.04831916083668348,-0.061126794656745566,0.013377180935587282,-0.004834594394390241,-0.11235938682433436,0.050088018356524135,-0.042075707466770806,0.06112558621364728,0.2825599199689892,0.0442138659856541,0.08588284173625521,0.03432948779118994,-0.10018122139676383,-0.010359127694020066,0.007544509341750802,0.019163669075905644,0.09981856558180909,0.07192517644528514,0.1241956726807668,-0.04349001118195736,0.0585733656264952,-0.09011882090509256,0.029304499249754878
CCL7,,,-0.015249907423168112,,,-0.05782488299388973,0.025283110004902586,,,,,,,,,,,-0.01810780229746039,,,,-0.009397425168307869,0.05352233968654911
NGF,,0.029476447143218412,0.02224362249604517,,,-0.0848465091967987,-0.01797899402455146,0.013301267847820581,,,,-0.03060531911470993,0.02583617263035425,,,0.07533073085349722,0.06451139965204919,0.07764726727904163,0.03213039295720542,,0.09004641312842766,0.04145076600076104,0.09788138275352001
TNFSF15,,-0.02968163352954671,,,,-0.027942551548912106,-0.0034345757877786622,0.03446130375649476,,,,,-0.029079513168439795,,-0.009112013478117851,-0.059789359255880345,0.019237407107009073,-0.046716904327227256,,,0.0005084779530930046,0.005750072264358886,0.06628563061602277
HMGB1,0.055606849806555204,-0.19490118598542114,-0.18188758090332752,-0.026145347524303614,-0.28902928653586696,0.054752124958538304,0.01070708844308575,0.06278635328942007,0.20544357296643928,-0.12916330614600527,-0.01457138388048278,0.07273523427337016,-0.07960093056630191,0.0240440569029725,0.011077180267362942,-0.05466228609061161,0.010414714020684978,0.0914931503529146,-0.0099769330601342,-0.057998184303004956,0.00792525316514867,0.06425013233823415,0.07027580117603911
ITGB3BP,0.10582557897480586,0.13997389678453817,-0.023120368727480408,-0.05591851197115645,0.06323777635358953,-0.09618187462385812,0.002488301812637885,0.03845495128582458,0.23652271269079908,-0.02359476172427089,0.010765809106783918,0.019628937734058514,0.0649136251393978,0.07877475038991308,0.01742258830740457,-0.002822150689875117,-0.0017025482324256502,0.08439448332070731,0.11750345146949788,0.02875248712292067,-0.0037954433727836728,0.15157916883591205,0.098737053950461
AANAT,,0.045404043196695665,0.06253433488994013,,,0.00309224451854772,-0.018751632480801906,,-0.00042401738812789707,-0.012475416522430841,-0.011099195962197193,0.050460658653716545,,0.02777569617373392,,,-0.03213544104058689,0.11178059581631156,0.09736412406834086,0.018822764071820458,,0.06865799190892266,0.008131904203511718
RELN,-0.019095356889183398,-0.12452169133636613,0.006866845844260246,-0.008340459216333333,0.00034770595664395434,0.036973591649115685,-0.013731210332972412,-0.017882125711812347,-0.11450765745213104,-0.03551701732507681,0.009230757349994019,-0.009588135964099614,,0.025136354564644033,,-0.0011503638616307164,,,,0.12734896453829164,-0.04218024616382145,,-0.02812506254344303
IL15,-0.04661401461633333,0.04003158901139672,0.004052284208089489,0.057296045783488146,,-0.03725470279663981,-0.01859919220228199,0.0017147742770705263,0.021705136069065573,-0.0087823635650979,0.00176348876206827,0.031040449944956635,-0.030958458116936437,0.06200519446535696,0.004762810046349206,-0.060693383472219635,0.12821420455925966,0.0763180395830839,0.0514350087535438,-0.04904235856150051,-0.032030067434445746,0.05904098090193878,0.12688910815354487
UTS2,,,,,,,,,0.08345801866132926,,,,,,0.03185126461864309,,,-0.03323982615383281,,,,,
BSG,0.026560474153779406,0.40577763136104417,-0.11770414123258317,-0.02643936612599256,-0.024416635368102263,-0.009294096446847913,-0.0035356672863360856,0.07877060813587704,-0.010584240634663464,-0.07395703699609235,0.025761839815967465,-0.04533585323244054,-0.0832871328921647,-0.02270638406189594,0.060152946421918985,0.10136486115472924,0.052443861025002446,0.27051946938962407,0.12816646267132592,-0.04014738153759627,0.09958550280240121,0.11128851007204159,0.21317623755348405
ADAMTS3,-0.000618498289055557,0.019932510477433097,0.04482449588044823,0.010757868272157833,,-0.027845477606202273,0.008486905196410608,-0.02929582506753668,0.2376595986348245,0.016742740662725006,-0.01245664377783451,-0.04620348153683256,-0.028181577859407485,0.021095141206708943,0.04713336756385239,,-0.03847891912259411,-0.025068533519648502,0.026834388072318895,-0.03749198052504751,-0.09683255466505027,0.15944137868313282,0.10231472294026975
CD34,-0.046959184275906396,-0.17276844962852164,-0.06716475268157522,0.04279669037498722,-0.10508031392590964,0.013828671244470436,-0.03064735008801604,-0.017341090284005878,0.2191673379745479,0.017330967436531355,-0.006795645181349728,0.0066164836370016175,-0.1002961298520009,-0.05860352372144193,-0.054162050403102485,-0.006426891673460763,0.045779567133227,0.0804248624654628,0.01933878197435578,-0.006297197586774891,0.046528191882720955,0.002421060144347008,0.009059148834676482
CCL23,,,,,,,,,0.02521279391796467,,,,,,0.06760850732672406,,,,,,,,
PLAT,0.06453392683950152,-0.04560640075172825,-0.11980894713211951,0.032403442342880825,-0.261771753524458,0.08230293259101491,0.029796623478616755,0.06402559942836099,0.27661520623810915,0.11305367917218102,0.06914325544243854,-0.0006553121299736527,-0.09549127072640938,0.006574138950904648,0.004634020704364624,0.10067607834440072,0.06780497261939453,0.07001317710880173,0.03942914869716548,-0.03300944905711676,-0.0028935612926040215,0.0886368866631696,0.16699077387851904
NTF3,,,,,,,,,,,-0.01791675004638126,,0.020486122149006226,,,,,0.035344687197505685,-0.03429134124266342,,-0.1328451877231693,,
LTA,,,,-0.001725533018287226,,-0.0034457665642147655,,,,0.023346769529780903,,,,0.08533157280767431,,,,,,,,0.01766963185391284,
CKLF,0.03929596327450343,0.03925780138757518,-0.089975100235107,0.007909086358706668,-0.028200402812335365,0.012071216429377689,0.00942202373948384,0.03861244831777827,0.30758898224443415,0.09101565685221931,-0.0007167092708936022,-0.03584586032549452,0.04579195150065609,0.022485844606212703,-0.007386302464370611,0.08131189648247716,0.010697434168326641,0.18894183015650595,0.11073003561260952,-0.009137875814635434,0.01516450212024009,-0.04720492429526934,-0.017421119794201308
APELA,,,,,,,,,,,,,-0.022256668141252118,,,,,,,,,,
CD24,0.0029061966387698332,0.22733630476077496,0.03241694282684041,-0.03554580752496359,-0.09068793175410707,-0.04415264318291323,-0.06710704007406346,0.029387056207329836,-0.011809869342965391,0.09181244003624735,0.06523649162563071,-0.03457813769496581,0.00529280790043756,0.046076979459937016,0.02893692521363719,-0.11311519132310698,0.0750363995017666,-0.029321837784363185,-0.04881808306424406,-0.011253573400879896,-0.14530835393763833,0.1316170260086461,0.0516967364509719
HSP90AA1,-0.04720118074419279,-0.10742274822615783,0.005058185899887094,-0.02524782020210046,0.07045294112802367,0.014382212878829771,0.042864850470174375,-0.10848062673889886,-0.2618184985326376,0.2375938070307336,0.02764262931513359,-0.036842915427916074,0.004632740953198379,-0.02341777866912987,0.042735970535571585,-0.04172287783103088,-0.045260600113371165,-0.19777347998530578,-0.15078566809631092,-0.030148908265222107,0.022038029258953613,0.029277702325044376,-0.12955662642896543
BMP4,-0.041315654818162,-0.06479059047562503,-0.002154253960909516,0.045802274053498813,0.07231015126074698,-0.029821573545181623,-0.01662151585759668,0.09895773893585526,-0.036543861400218626,-0.038022484313176605,-0.010070884086363481,0.0030592260428579715,0.006539199843210451,-0.02954718576493521,0.10572236326983316,-0.03866707229258587,0.09715916710805574,0.03591409088626593,0.012512150076773684,-0.004173675888999274,0.033422794283615644,0.030439137600120483,-0.013140545585160066
SCGB3A1,,,0.006200061726129124,,0.1106739082499414,,-0.022330879403061714,-0.007644451086472015,,,-0.009362280351902364,0.03701760914576705,-0.05374858962348964,-0.009289089397540778,-0.018669157994891633,-0.057012002388810136,,0.08146675101782301,0.10948913882394329,,0.011909499260076834,0.059297989649489874,-0.0808024695324718
IGFBP4,-0.0006252960420697816,-0.07402738851576553,0.00887970508527706,0.03325496159461495,0.01879701275630542,0.0036653118436563033,-0.015499471720075559,0.05317598158465074,0.28170574258807,0.12257769795272715,0.026839658573749745,-0.017318503227275333,-0.09128240927255027,-0.09436312964161093,0.01061135939666253,-0.07149510313436529,-0.042227397468075877,0.06525511156392774,-0.005133801393281734,-0.040549268047688374,0.14984202039324881,0.013152657213042636,0.04156560934047227
RSPO4,,-0.06460605499136779,,0.016715512539628444,,0.017289607723692067,-0.02577346483087395,,,0.03659507832303558,-0.009362278982457072,,,0.06884206913312975,,0.0033536834611443155,,,,,-0.01837284658002176,-0.009689027245893277,0.05042181195961582
LEFTY2,0.07100237970193925,0.024555354702816674,0.024099464349093137,-0.004487872672894011,-0.1057079985472461,-0.004044563624111413,-0.0004225016861577719,0.07225442152259269,0.2875127006094228,0.06487774913163458,-0.01026585340745196,-0.03060531911470993,0.026602261057170694,-5.1088043645422084e-05,0.10094849654452279,,-0.04106637017661078,0.03949112587596796,0.08351125360408436,0.007985619012022799,-0.03037606627272052,0.06899397751276717,0.08435220425328194
PF4,,,0.024280679059960827,0.0733336786599572,,-0.053672007633515074,,,,,,,,,,,,,-0.0666116414524412,,,0.04513614240797251,-0.01013100353823931
ANGPTL2,0.0019864125280608476,-0.001159799582243715,-0.007657120802141501,0.021616586680393218,-0.19580879850333185,0.017922359346218327,-0.01168736013908874,0.09831900112584128,0.21777531898139224,0.060751970139087015,0.0032125968129743192,0.047057477076645926,0.034252202951648734,0.04737535232131913,0.10035001468355091,0.02071762809977002,0.05571794722566855,0.12139541094163128,0.09415159744485482,-0.0064470625356959025,-0.07761842094276675,0.15106368495714334,0.22639451153704632
LRIG2,-0.04366154429360244,0.053370606507643435,0.011848614668816244,0.02494106309531499,-0.12519970547258452,0.004220242821791823,-0.001244045178183207,0.07406341980397074,0.1334937109220237,0.049474638333141835,-0.03958442425093096,0.023970620452635146,0.04599435421995795,0.042327993762240064,0.1891868929907352,0.05545618824453723,0.02785921937263162,0.1272308393364756,0.09608946313351946,-0.06254676192294388,-0.004379438447559622,0.14830600740088917,0.10887067899670479
ICOSLG,0.049241141268503485,-0.000643385919913443,-0.002505303941102,-0.006462820141162574,-0.06208365578919211,-0.031164496785748372,0.027891447823114802,-0.028550383200215697,0.10241446396961801,0.05982666253210049,-0.01776785717891909,-0.002434718911887091,-0.04928255870675549,0.05081947949371003,0.01850571504650881,-0.006663242484582408,0.0594063377992651,0.09634788503360986,0.11953074341250212,-0.07967543708818198,-0.024744966890814943,0.10640811998058461,0.04868911608830257
WIF1,,-0.30307078231416107,0.01853421566207374,,0.16911254682930654,,0.01806682018652995,-0.07684926933571926,-0.1964260900465271,-0.034332694343344385,0.1625301688391579,-0.03818911345394278,,0.014084506296813244,,,,,,,-0.04066979051509946,,0.06597832446524646
NPPC,0.01716230990539226,0.06584970051392283,0.00586466045122396,,-0.021889837390155407,-0.003548458026003248,0.02525705101532309,0.010847747782938946,0.032451567810216624,-0.0476499690516067,-0.013011276637107841,-0.004697102812333083,,0.07975278382778242,-0.027317577705394894,-0.02671757105948133,0.11626513143284796,0.09253734245629477,0.0424853358488,0.0038288099440704406,0.11677742531006943,,-0.02386940708308451
LYZ,-0.04268305305827439,0.011747992514380195,0.10813201550732195,0.044995615168135154,-0.02771454824894965,0.0510637247999587,0.010694412628577595,-0.021286061936240996,0.09661217114081776,-0.038543401949704834,-0.0029420656166872132,0.01571703967708194,-0.03322951483584138,-0.052736823681381176,-0.015282085519117866,-0.0478666916639872,-0.021534920128974167,0.18138361478054588,0.142648602997432,0.07112567241317448,0.03267065281439065,-0.029718819144874557,0.00790186551709759
EREG,,,,,0.0444208441104076,,0.006017393749843508,,,,,0.038291713801600395,0.033282063769782634,,,,,0.044087268372156596,0.09124358015010559,,0.06418485095514984,0.024294492919410167,0.02753543353663583
SPTAN1,-0.028006994815104217,-0.04223810075448972,-0.11099982364636242,0.003960895049114321,-0.26000613838991055,0.11929449396704211,-0.006172973347122438,0.00946064132696015,-0.12309138577759143,-0.002868417812766844,0.04583211504598172,-0.027133801195887902,-0.026546496702436653,0.046449423149604686,0.047973710388434676,0.06601067018538055,0.03751475617313784,0.01807442588627068,-0.07105382859927117,0.06833917824149882,-0.059433151133353256,-0.10203594307030199,-0.13885193352755107
PTH2,,,,,,,,,,,,,,,,,,,,,-0.004324511113847823,,
LIPC,-0.04257740555245399,-0.06991716111581643,-0.051331542399705256,-0.023525113364965468,,-0.004062030282378122,-0.02495295602591352,-0.028205134840871497,0.05600107834062849,0.022213471400264702,,0.058891222039963116,-0.04807418954339923,0.05331267265090986,-0.028967494816744897,0.07451499905835353,0.1035458714949717,,,-0.01523906994051501,,-0.03799488207586401,0.010524812265029838
COL8A1,0.04015281214764614,0.03902525883244429,0.04073710797220125,0.03764306379513661,-0.030290894538919366,-0.00030782042011969065,0.04062802999695557,0.0720914054260161,0.00947425156507872,-0.02795716257738849,0.015090063118706852,0.0926089403811095,-0.004531711108800611,0.0807139914049517,0.0584380508975177,-0.005409648762979484,-0.021667620795520103,0.16064046132866802,0.1361090513467959,-0.020239558479913846,0.09452363419098411,0.0442653063020437,0.10613960361604928
GSTM2,-0.02550302988073363,-0.02655110688333553,0.02062499722108006,0.03437299964387863,5.2251158636029e-06,-0.00995302064541086,-0.008604722289640446,-0.015380517842393686,0.10972094051321021,0.0011407424347244656,-0.027671859974968602,-0.007756385868731143,-0.03664293866622439,0.03902374774148885,0.021354390448646267,0.014005325660664794,0.03824690732901698,0.02522569284199798,0.07201042924447773,0.009903781783930928,-0.014022957803447507,0.02604855261854544,0.0712846777381826
SPX,0.02047491022020069,-0.1196397964235544,0.018357089744234414,-0.04632870691912051,,0.015013915552986997,0.005427801321303472,-0.016468841013035262,-0.10856437341349831,-0.06469653038815504,0.01793224180639546,-0.039798693874997244,,0.040935777129316966,-0.015173042944870306,,-0.05611343155784589,0.03297678496288512,0.1060283723397866,0.10546712867174218,-0.06327927340285663,-0.11142842713145687,-0.13776463683024856
MFGE8,0.010928037374355848,0.06575416307748601,-0.03715240318374228,-0.007049508261705017,0.07356021262957287,-0.07413486593228334,0.06328909084874665,0.0030453443676835084,0.08313003806015129,-0.033478551727878704,0.054452290104565794,-0.11081405147462116,-0.05089589678357692,0.006435419074523649,-0.00278345223870698,0.0694698575253433,-0.03624304953039019,0.0038853493137446515,0.08916807150996976,-0.10772555971472743,0.0874529755721948,-0.056610994233407604,0.06014753271756146
TGFA,0.06476169890724136,0.34056312976239456,-0.10106886234054027,-0.053957055706933224,-0.02443221494499086,0.05639899506441393,-0.00790441198409639,0.008265886263041259,0.1479117822878495,0.040975137090838325,0.00563248327647009,-0.07308532593689716,0.012513872543411998,0.06158521981460988,-0.05559276684275098,-0.07787186535642568,-0.08542137827004614,0.11251388217935916,0.08491901385031948,0.007277931706805109,0.03896679896336743,0.12798352740562421,0.10289890235769007
