,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
DCN,0.09533176177225852,-0.029325126355416637,0.06368473760556,-0.010065074389654946,0.05240056169533144,-0.002852638720462691,-0.07044469545288654,0.05680159567903008,0.01015245735484622,-0.01862217787283603,-0.051676598722407964,-0.03652952601630493,-0.025786312029999047,0.040454672238908286,0.0028679394828144784,-0.11055800198638124,0.06504976710572649,-0.10237481765376774,-0.07500967716705102,0.01636838893744421
RARRES2,0.023571544418657053,0.010420101832578736,0.01232128504817475,-0.028528194411791455,0.055042843458327204,0.006330152577198211,-0.02548952823811564,0.0558735359355732,0.05848669595138226,-0.03914174342389442,-0.08394139129411925,0.08160758296103895,-0.045472966840249006,-0.0497144623590968,-0.08948935805082847,-0.018402340845335447,0.0237584061060019,0.11042557420054454,0.09415550148392977,0.037101415652387434
SEMA4A,-0.0010653184155276947,0.0006862070941643142,0.015233308162557642,-0.03795100947680878,0.02962504822468501,-0.036361920900125876,-0.06562683916059012,0.011187461431105035,0.055126840552451414,-0.0556286225067364,0.015620276763084463,-0.05568792594781549,-0.008319813717505868,0.05939705237128622,0.028547725157779185,-0.009582557926097208,0.05077781662446525,0.11333802754292069,-0.014483038959567117,0.041308951974848976
GDF11,0.06509102481861703,0.03161528369972368,0.032234157843045924,0.023032919843243158,-0.03607081368829242,0.04679285162171125,0.041944787803730725,0.06043474094748128,-0.036546012013156555,-0.009999655056076539,-0.014100199131359088,0.06233705772990416,-0.0527040533764317,0.004599721926974867,0.06531264506221741,-0.044443241439367086,0.03759743208354065,-0.004018657134987732,-0.03198841770693644,0.03886361346228515
GPC3,0.12881390570412599,-0.006690031629819379,-0.040424646497683576,0.03128325043348271,-0.02354888916435126,0.010291678379251316,0.04186837553718636,0.027753953631548412,-0.012343024214820652,0.03949167635193552,-0.030109567046062154,,-0.022786309912204396,0.07833934969783952,0.10366264458825056,0.05722875814524224,0.060080532883373526,0.005920737321498829,0.022792011493923965,
OSTN,,,,0.023451561027663662,0.016619863152666975,0.09809800742380498,,0.015242158272923393,0.037706755773230356,0.00832849377359959,,,,,,0.05808432834763564,,,0.017355072414197384,
GRN,0.013811376965953859,0.022420258400167883,-0.008940586395422665,-0.03808824639419922,0.04865063661233132,-0.02339259793827277,0.004646728724235723,0.03841322393928335,0.07956669364380581,0.02226604314084357,-0.05078791297543867,0.014272328000426177,0.02759728285273232,-0.022867753248545473,0.0035761238085886167,-0.06065567383911345,0.022779114758419667,-0.06468797372531046,-0.04892997776442613,-0.021241001109018758
CALM1,0.08064514759047034,0.014735869562791257,0.046252449266506186,0.04863167923597316,-0.04546733929323914,0.026021504288336442,-0.05415040198574754,-0.05126077676305766,0.05660737512403063,-0.007552193754762852,0.12476792695161647,-0.10724868478374412,0.02090938374879594,0.07756863588990827,0.07059123103693994,0.03177340647500238,0.06751719287124242,0.12524979537328784,-0.02263317940865205,0.09825326112774946
ANGPTL4,-0.10216558444498736,-0.010504203921172994,-0.0241901267856493,0.06523697006163424,-0.012149927177795066,-0.007259648446691143,-0.02169154797712183,-0.002986139460448872,-0.018808331043279322,0.02934904891642793,-0.054929616450567674,0.06656164463653172,-0.027470132975350694,-0.09207863599751058,-0.1331185417218265,0.049884437852256484,-0.008101068404192169,-0.09171813727341262,-0.04345185891811129,0.028858446100908288
BMP8B,0.05674097326720455,-0.02835243367408139,-0.032053966499010225,-0.018736216842871502,-0.032267733061824795,0.01946922863531553,0.029774944284656914,0.011739209587854314,-0.0014219260575551115,0.0046658696605786885,-0.017784233400363048,-0.0004581384036768404,0.028584950930165207,0.0034727691074652465,0.010467942686043988,-0.01931113192806595,-0.0717088581170776,-0.03310696380505844,0.03435225511915644,0.0922402957569586
TNFSF4,0.04600440423497918,-0.001599182728969443,-0.017340263313143804,-0.035989222252551155,0.028801145836168062,0.02338432234505575,0.13472144056602212,-0.03263388721081068,0.03276991151504619,-0.017513280226934325,-0.002636953120680277,0.031529967026148936,-0.041661257808162086,0.07062737136921496,0.033573412343150234,-0.013173309381144752,0.03444876949512635,0.045169721538966326,0.04432259878669709,-0.0009820802065400223
RBP4,-0.03769896184372316,0.04952081682453648,0.009625497461688266,-0.024104985413576453,0.0451937864740477,0.0231671384200482,-0.012033149094811266,-0.029752598708679696,0.11998732733006981,-0.008883595322428136,0.06974010470603317,-0.0554644276126733,-0.041873658700884026,0.09796385892149759,0.14987680564463404,-0.0023864548327610963,0.08996368993662718,0.03343187757031188,-0.00497213177777245,0.07168411087502306
DKK3,0.14924845805519193,0.03475608863048811,-0.03506463641551531,-0.02065961206840505,0.045367576379153354,0.009277794470287572,-0.06346424269533046,-0.03366192243851219,0.05757374784969282,-0.056108632441343925,0.10518657373288808,-0.07549591102699015,0.03282905542622803,0.08881088965148061,0.024700167152491837,-0.01854697844168901,-0.038472080145714876,0.014329119457021347,-0.03001615569218181,0.06668918881436689
COL11A1,,-0.032140667552832625,-0.011928959724698074,-0.02435998872328521,-0.04464443837715984,-0.012038475959294253,0.05279670626752907,0.003564300365091546,0.004594303476563743,-0.014084442635881484,0.03416400249266849,0.021375567408074,-0.00301399722257476,0.042793725584723066,0.010551613732002498,-0.01889468926418515,0.017524444201887396,0.009395083966334471,0.023920380512899783,0.03426692774841533
COL5A1,-0.07090103060031025,-0.03465404686408437,-0.012076299290646308,-0.03503473362860868,-0.058198102463379496,-0.008746676591324958,0.054865761035515395,-0.010609784865035615,-0.01698486944141373,-0.005272480851726246,-0.017250534817111505,0.04323153266275033,0.04353222321354739,-0.03913759467740504,-0.07142988721264841,-0.005522132050863993,-0.0006917291874736938,-0.1053195846928615,0.010729409097482094,-0.02739261399190278
KISS1,,,0.023259647096264054,,0.03335751593045166,,,,,,,0.0316707499346174,,-0.0360312606288143,-0.0061359064920223265,,-0.006027761577858658,,,
MEGF10,0.07180034688721082,0.08204920297143783,0.02243683850212498,-0.019026547452660043,-0.002868039992298865,0.007499366851015412,0.013838939969153688,0.015892876432549764,0.06717300450042088,-0.008177437976568749,-0.02762832172244178,-0.03252603618352529,-0.08840148397640403,0.10264020217365451,-0.0006473653372802958,-0.07250878098351898,0.00033874434999065287,0.13284600196882995,0.08695488423192485,-0.09814349219632634
CEACAM1,,0.013866573560139116,0.009375393333042407,,-0.01125983080197151,-0.02527061133504608,,0.16731763475620995,-0.031031700349360695,,,,-0.027323565885299144,0.051425508983922404,-0.012123613521914533,-0.05183948753100296,-0.033660542928011995,0.054406110397750986,,
EFEMP2,0.1324284481657536,0.023975929054463142,0.06481534181804093,-0.005497852109658567,-0.056965117813842954,-0.013973883102551864,0.02247856916663407,0.04018998973924281,-0.06989216092112831,0.019741455385931937,-0.017048710163660833,0.04671803016505527,0.02173577458318484,-0.10191299034463999,-0.09378504091719339,-0.04670200773597798,-0.02510007141733543,-0.07105376216661773,0.022457604981248127,0.06717037570933351
IGF1,0.02410128225282189,0.0025560388829456936,-0.018919982509104795,-0.004725957245035001,0.041711337506411615,0.04506904302929077,-0.06487412808693613,0.01605416468922507,-0.010234562014108373,0.002828185693981605,-0.04129861985071815,-0.03116075292389544,-0.054934595077981756,0.010514546973873294,0.1365985214907245,-0.0006660894675072691,-0.023792152249430723,0.017528333305683246,0.06470248433235148,-0.012601840140477648
COL6A3,0.03403343510020537,-0.04323891902490946,-0.021944417699341277,0.05939042369466574,-0.02113337776649896,-0.05069266214577548,0.07750377645576932,0.0223668210798194,-0.011947431969668545,-0.01610412912775097,-0.028683612548483214,0.05600658261266684,-0.05205545150915219,0.0018184256966508163,-0.031176051582919518,0.01161664736903598,0.04909080290409084,-0.09889864704069017,-0.04442748510100714,0.028681839634295932
RLN2,,,0.009914377224803815,0.024925300867211078,-0.026735153423720848,0.03585803363400715,0.06656386976799994,-0.023651578707391846,0.014710112400546293,-0.004648971565485255,-0.043031594392993096,0.07222065810592862,,-0.03483917641594958,,-0.004885428124773052,0.043568447125893486,-0.011113017896136996,0.01624554397456418,
WIF1,-0.029357895900661374,0.08405662046326787,,0.12596566408570173,,-0.026238645121424767,-0.0036666948516948764,-0.015965394167888752,0.21399457708872746,0.03106226070733463,0.015439776823301643,-0.02914536419210226,,,,,-0.03895965546162115,,0.12515864756189002,0.028265227311647746
IL13,,,,,,,,-0.020302628628809456,,,,0.0041256935860530565,,,,,,,,
PLAU,-0.026697601215425214,0.032219387587826075,0.014057033442983547,-0.022779729709705664,-0.020185320394764124,-0.02601184538290121,-0.01187348545198417,-0.00045045993847892554,-0.043757505198237755,-0.011100541793311125,-0.03142400096554262,0.01524187742466752,0.018253966218335055,-0.013382125932615055,0.0037046509242306134,-0.04594665615500411,0.06356312177111441,-0.02702279939968894,0.008088475015058822,-0.03927776565052172
CXCL12,-0.014782687084098287,0.012154150936574104,0.04718132307118411,0.04075561380253771,-0.0007908393594261566,0.03279711357826616,0.05234715420531953,0.0361365718320642,0.04628066069537629,-0.0022575937077770913,-0.03366093645333505,-0.04824396983526623,0.05898065392804934,-0.015369253943806081,-0.035768645940694906,0.017126021375855477,0.016606613741199622,-0.08304701087364917,0.010413040346059079,-0.052788905775121166
MMP9,-0.03931102086938803,0.0008195387602104639,-0.025673217900958802,0.04447467988368007,-0.07566183716674288,0.025339794398722817,0.01723590928150081,0.056503519649214975,-0.028423858213243516,,-0.03710003703693872,0.02605292157177686,0.0073479276595678445,-0.05258456594837483,-0.05209083584833759,0.027537847210559473,-0.034120591891623524,-0.10768269494519324,-0.05909752111605574,
TNFSF14,0.017879498137181867,0.059032476223364314,-0.0053501914853691275,0.015193495947048432,-0.009593472471406355,-0.053990050485807566,,-0.031267524336867955,-0.03776228239788428,0.046607509145125965,-0.042161313796055665,,-0.03154354852798813,-0.04764795417561465,-0.030419013640902253,0.016995074506084767,0.0041654074305864704,0.016162239824184157,0.07873461903506605,0.07606395654991654
HBEGF,0.01518474962961343,-0.0479508060086117,-0.001091034445943814,0.031128590230949795,0.0044210359685453995,0.00020139163896121798,0.01186652865684406,0.012212680385351898,-0.0891044423072107,0.01848239309398568,-0.007292256064129192,0.04013783342547599,-0.000542770004730457,-0.04134595122320697,0.03282873780632223,-0.014502813464063,0.014576236950018244,-0.03192494890602977,0.05470064652050759,0.08514758552060267
NUCB2,-0.0014442744247803831,0.032322263437428216,-0.04612520243111361,0.040268826627105396,-0.00355083594188773,-0.03277731500567027,0.06647681133827038,-0.03208814906231928,0.04192770947934158,-0.009563697635081308,0.017501227959566105,0.008799807930571476,0.03804729537224227,0.032705534862086445,-0.09626766383682736,-0.04749270207602423,-0.0783761907603054,0.0381284961785252,0.0030932934395391477,0.020906193551596907
VCAN,0.041828964070397316,0.004954147742964493,0.028175609887610434,0.0011353186067481077,0.0494300011033572,0.013984590590339355,0.05189923215461869,0.011960857557765483,-0.04044161178507996,0.0575042242491842,-0.06068453124382725,0.07816215084403116,0.053657761723732905,0.03973800463703978,0.04810440648730289,0.06234237040129649,0.017440561175112057,-0.126703328139988,-0.0006965556565242449,0.008930905191157754
VEGFC,0.03792742032664455,-0.015078034433522203,-0.006056511275850222,0.031957780717538936,-0.016478101619877325,0.05937575126030501,-0.03657473136308794,-0.03346350450222174,-0.015783025927015578,0.018416679333862086,-0.025097412429310576,0.0374820618347714,-0.029074750681599038,-0.03632927128791615,-0.00457464002301574,-0.03390251206657958,0.06982386039114662,-0.0058103612066774816,-0.006926948596540233,
