,UKF259,ZH1019T1,ZH916T1
IGFL3,,,-0.01392915667814887
BMP1,0.06049291499542025,-0.0794403040108216,0.00048086090050642176
NDP,0.024064609584797086,-0.1690179777639346,0.05303288150055596
TNFSF18,,-0.04352265931501041,-0.02349599703844434
RTN4,-0.03349327019731483,-0.0398473413618295,-0.03293693831310235
HEBP1,0.017026078144736986,-0.01659392628098107,0.0437298274932487
WNT7B,0.05009333137943687,,-0.029730610782725007
PTMA,-0.05873994450529359,0.034363963494884735,-0.08316133312270282
FASLG,,,-0.012080752834958049
CEACAM1,-0.028108282855363906,0.030165334133073225,-0.01680859323022168
PDAP1,-0.007675537380775131,0.06059856686825372,0.04271595822149072
QDPR,-0.03781953350511313,0.1519090872604839,0.03693063623655334
POMC,0.044130301783705556,0.14709864613668472,-0.00044334410123612005
CCL17,-0.016291908398057123,,-0.010949845539334759
VEGFD,-0.01815098506632598,-0.04160521709547232,
TNFSF13,-0.011237793789303093,,-0.017841859359874326
WNT5A,-0.010298353940913448,-0.03781285802122131,0.021557058306976358
CXCL8,-0.018696231002282612,0.12351750227784764,-0.013910548580975004
GRN,-0.018308069178849497,0.05935128024747459,0.018995922472809894
MIA,0.030101242882371183,0.07753995429475856,-0.03380525331362634
COL4A4,0.060976669117677997,-0.03257770436852876,0.03908080764637115
TAC1,0.046191752260601904,,0.0438535400197675
RARRES2,-0.03543211324139165,-0.03184745470733783,0.06405141168654879
FGF7,-0.02887891924532469,-0.09014955518687481,0.03623866428982739
HBEGF,0.10655512183976656,0.058697436526752036,-0.04537586741865327
CSF3,-0.01941853426950658,,0.023701198153287348
PI3,-0.03351052751123289,,-0.025047596489896684
PCSK1N,-0.01657764003728786,-0.07721896632006514,0.056363621804346085
NTS,,,-0.017072133705104273
SFRP1,-0.01421531981806034,-0.001802109237254519,-0.01667542056905612
MICA,-0.011622937595972339,-0.028235531707923745,0.016712633197238053
TG,-0.015340582277129367,0.1588832095994504,0.015700799079610875
ADA,-0.01758543318745644,0.09273750063244232,0.02455658249265206
LAMC3,-0.024126700910996272,-0.0075720711649466576,-0.04046924023439458
CCL7,-0.011091216476266657,,-0.01208074853918654
NGF,-0.025412809776820405,-0.048198147261762005,0.07773296528880448
TNFSF15,-0.012350612010771898,-0.026923030213859448,-0.031919429218633714
HMGB1,0.0583293052947001,0.031625034403679364,-0.03779329423785556
ITGB3BP,-0.0013769781899564593,0.03548824184220275,0.007738563422917268
AANAT,-0.011237794988691433,,0.05239708256925603
RELN,0.010440323335002638,0.14256160804801188,
IL15,0.06025812292358809,-0.006477206733003828,0.04159785319856956
BSG,0.006297546737370464,-0.03078770476961599,0.0018674526400745339
ADAMTS3,-0.04957751576012397,,0.033063249545799714
CD34,-0.013682982328423448,0.028198787539162596,-0.033436067417789775
PLAT,0.014207693757463016,0.041440909063236324,0.01741296354108807
LTA,-0.014215319153045334,,0.006473563985954807
