,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,0.033438767182952106,0.019986145324474444,0.04549724810342043,-0.02611402062691778,0.009387485137333222,0.035775301261872346,0.09972012405284646,0.0029177619309586284,,0.0035140816070365955,0.021831331866162738,0.0028315973947703947,0.0015451802865100548,-0.001055316555849591,0.004648079943057165
GRN,0.060737490987686084,-0.017915568711838952,0.01676958089036215,-0.07139064660382154,-0.028698476223805357,-0.040478774967781316,-0.032338162293975535,-0.027749947164397982,0.06829749424257699,0.2282165005550844,0.055645651742458044,-0.056276219302730766,-0.017619328481220924,0.06360663561687784,-0.036303032575378494
MIA,-0.018285728374975854,-0.016636634402924306,0.07244661272549065,0.010437446313541526,-0.03053223723685865,-0.03094150723549087,-0.02810521979549503,-0.02022411545250512,0.16836774089268589,0.07063133996461542,-0.026824802600816582,0.12403400797090872,-0.06320279056466688,0.04286319516033691,0.07103574316622809
COL4A4,-0.018097802438489054,0.022973693122629254,-0.0027547254989981687,-0.017467465605125347,-0.014128249880152884,-0.01643534644503552,,0.09879097314253087,,,0.012237740476395295,0.021983269481966446,0.027778313793461285,0.007148507435005894,-0.03768253529876807
TAC1,0.24388948087747617,0.00035943950903732843,-0.02409636064529241,0.047554949314926674,0.09072509478439907,-0.034534679448039514,,-0.0036988146828397525,,,,,-0.017418245860027704,-0.024350135977127485,-0.0042980316277191144
RARRES2,0.044753715602375024,-0.028582120025114163,-0.054488913268466256,-0.01914769659718175,-0.06912021909591876,-0.06179317192678457,0.04530557333381465,0.028246252963268395,-0.05353746049387815,0.08122414543827701,0.08318020825350203,0.02216193482462542,-0.043782735788883635,-0.05392199431658531,-0.06817713359299503
FGF7,-0.0076911509003508875,-0.021114228409009856,0.03906578279656529,0.012796791346002324,-0.0002774483255318463,0.01155110068807452,-0.045153251335315614,0.006537215764554495,0.04846179101443684,0.04035665029958022,0.009168202997611818,0.012568784119050115,0.14129765123808125,-0.014546175461673411,0.09775843151389611
EFNA2,,,,,,,,,,,,-0.029894286126969514,,,
HBEGF,0.00571590682843048,-0.03100641627884996,0.04000463662236134,-0.0494620004612322,0.011932579335890503,0.03178890140043649,0.057881864004297685,0.0028322467598102595,0.1064917141147437,0.02802446551848854,0.0618143004693842,0.08179726058153111,-0.02318037483689167,0.013567399594427024,0.08242234125283861
CSF3,-0.0039833714577216595,,0.041235928017055695,,-0.014947416438159689,,0.056737777923479234,,,,0.06181888284478549,0.003881984954332837,0.0333860969909948,-0.019501676468727823,0.004891087266655042
PI3,-0.013400801217029896,,0.03939563923951173,,-0.0168309881939106,,,,,0.0003060727725974362,0.06862285559987831,-0.04237500603224345,-0.05626665620455514,-0.02156382507924855,-0.025560064694411622
PCSK1N,0.031632446976239806,0.047825209242176564,-0.04962379189007388,0.022365232544388183,0.08375238457284281,0.00917414529098896,0.019212207624043548,0.032729706873661946,-0.0225543174689681,0.027848012799173046,0.001657498174524886,-0.04000203900829905,0.051414149185092135,-0.06284010763879222,-0.03686519157951018
NTS,,,,-0.021323806752827842,-0.01837217284762178,-0.01877547282682173,,,,,-0.026340686140357342,0.010585072286033486,0.15282814448732307,0.0593042142647611,
SFRP1,-0.032785683539991464,-0.004299335642138439,-0.01639314680470324,0.01139828992048385,-0.027591366161220186,-0.03486211407686673,0.06128134094642367,0.021482039533414314,0.029189435744400874,0.065876332334042,0.08755130004518993,-0.010686836336218293,0.06068931058562433,0.001558314216768433,-0.04794425011264503
CXCL13,,0.013903381076749302,,,,,0.0964001400303886,,,,0.05141967084873843,0.026370620683334713,0.028666376822048197,,0.09541562348021128
MICA,-0.07531740746747212,-0.004934991547393917,0.019850635084666696,-0.04526047926605147,-0.03355759244130012,0.046154708101247645,0.039480363775513255,0.006821361758787311,0.14257987536445704,-0.05518398042158177,-0.02786550728745367,-0.021348277034788025,-0.01099867810496856,0.015111178051759383,-0.00041183889773069315
TG,0.07209361415847937,-0.017760012170894044,0.04993099952701699,-0.024613294231294255,-0.01804019432577301,-0.015859673271291348,0.0792924508320546,0.09529826628741164,-0.035022458191043666,0.02336560926262271,-0.013818810168132599,0.03634465823127044,0.04871951286807645,-0.026953048023608248,-0.022418264083309578
ADA,0.1428628051985396,-0.036689820529232545,0.007643770623078766,0.03303038166800452,-0.025052403290364726,0.030667022251599365,0.04614372256067702,-0.02748536224420847,0.08454452866874335,-0.022864625897526077,0.08202882449325255,0.06916265751704762,0.015424438603716915,0.10095371464974562,0.06075927011626241
LAMC3,0.02529926150974123,0.08693070032600307,-0.013145278679777975,-0.023145036580281466,0.008319994296266614,0.0710836458363899,0.01346939504209693,-0.05997862562261231,0.1376791178191122,0.22183872526778087,0.031490415589866455,-0.00792190441949376,0.05886613290193893,0.09707615385170965,0.04268967755261381
CCL7,,,-0.012790422042224,,,,,,,,0.06969155233325278,,,-0.020435866550258516,-0.025412715294801182
NGF,-0.020687061561890426,,-0.009900181593904872,-0.02348768440117815,,,-0.0071422731344145726,,,,0.04369258596753755,-0.029492456627710065,0.025977259169620202,0.015008781289879942,-0.0015815083114488232
TNFSF15,-0.025592476967808094,,-0.014242760515545044,-0.028519198139897218,,,0.03780402041154168,,-4.479411356380188e-05,,-0.019457432403955612,,-0.019153665898826673,-0.009994237942617971,-0.022441087098079744
HMGB1,0.0027204563792114487,0.06397929514478533,-0.03781991531626506,-0.03549243174269013,-0.04003696553571556,-0.01281825849609801,0.07756159179267998,-0.020356693959348568,-0.03840963224875736,-0.1489176183559109,0.027017356239402476,-0.010546219805367834,-0.02853004091996243,-0.011006949872110781,-0.011700617113744295
ITGB3BP,-0.04185700362983782,-0.02236816703573372,-0.011882245894409156,-0.04090040534071404,-0.026505548231929195,-0.015312194362346508,0.031172946663857108,-0.039855564655455984,0.1490924274676168,0.014132037903693532,0.03315029839230055,0.011689137066797846,-0.07368376376399695,-0.01601213245755434,0.042770601940073885
AANAT,0.025741273254595354,,-0.0129594567951067,,-0.013482974133016344,-0.014262696857091398,,-0.018482762996434893,,0.07040175695580392,-0.013587140218840691,0.011195268180919874,,-0.021621999030321987,-0.035574428424713235
RELN,-0.03566896802184577,-0.009469163533928118,-0.02249471479021361,0.06512322819680044,0.024923199450332948,-0.03140185446550186,,-0.0034586697802654787,,,,,-0.0231355526784201,,-0.05157760839262641
IL15,-0.036379264247390145,-0.022625983793372016,-0.029530855186744736,-0.02029310492327528,-0.035169090794336215,-0.032396986127271946,0.1165914912214059,0.0024878037240180654,0.029286455132763185,-0.029907662770175168,0.08390349858612753,0.04045000760736141,0.005704248333903057,0.07165001784251569,0.056535160558586886
UTS2,,,,,-0.044475535568068665,,,,-0.07370652407497988,0.016567072628205552,0.04553294333302326,,,,
BSG,-0.03942370073080281,-0.03517990966448424,-0.02316036987599576,0.005868787512826779,0.03312439807685703,0.0678550645580775,0.02186556646331495,0.04303993372378303,0.12771599540885728,0.08062829800493787,0.025295171268601008,0.04583811786007401,-0.05351724571683897,0.06238146931469284,0.05498520586196111
ADAMTS3,0.09770312568357929,0.07904133994122046,-0.0013166224694689565,0.12038430182456279,-0.053861645731351694,0.04555748588052436,0.022900183714825023,-0.028484319374000082,0.05105105852956929,-0.06232484849234893,0.06776566548599569,0.06572465701536757,0.04769912276907541,0.05007480529897064,0.02094986543160176
CD34,0.07073107204243417,-0.04449308529769343,-0.00940785176176528,0.038578441014132166,-0.012029472763056173,-0.02590073344928349,0.07729712801177471,-0.005239734592287054,0.08237864767876255,0.0684170773561062,0.008454939285319443,0.036848529737421136,-0.008018565884397573,0.031805287511410055,-0.043076008451049495
CCL23,,,,,-0.015341484282100467,,,,0.10907819622623695,,,,,,
PLAT,0.11486685032522101,0.009318597734424042,-0.051358171462519024,-0.04095019157255669,-0.0535410019053333,0.049385543541687914,0.04381515985839636,-0.03149819447922936,0.13253685794572392,0.005559067499668742,-0.03521812215365278,0.05269441257889449,0.008637053548104246,0.036902535732829256,0.019887766273212048
NTF3,,,,,,,-0.011038229517029728,,,,0.0008937590308337367,0.0953075791615875,0.0790790044081634,,
LTA,,-0.013060768774493511,-0.01639314603780606,,,-0.013736463478853522,,0.0022294097567752986,,,,,,-0.014168559020664507,
CKLF,0.07570578088283632,0.03742079070368164,-0.009457738525916056,-0.010032752209460894,-0.03141904531295197,-0.004020083316491808,0.03001289364742057,-0.00596624230825504,0.07222747808932604,0.14392174452981382,0.05251075835152034,0.05245741392528598,0.04257863004542752,0.015138004093006429,0.08830074833885906
APELA,,,,,,,0.006419011074266977,,,,,,,,
CD24,0.01812649448474618,-0.004123652649720049,0.02011027715730584,-0.030498449657038677,-0.042988835927791916,-0.051089320516205766,-0.04368228727870802,0.02390510881435196,0.020723410403697604,-0.07442998197884376,-0.056283565332097434,0.011234404230842987,0.10778870105399223,-0.012729865594254552,-0.03063375109005451
HSP90AA1,0.030363680576276343,-0.05314607612083437,-0.05484005399482998,0.045354236404686124,0.06097959796737919,-0.004294393056690112,0.026658955768823156,0.04588865562628061,-0.022626740369934287,-0.031074740298501352,-0.023758522357639218,-0.03717046125424968,-0.052571776797555016,-0.03865434330360071,-0.11168068678779242
BMP4,0.0962243817430618,0.009433139042710334,0.09384190020982022,-0.043009043249175996,0.031336727014771346,-0.0075079584453162694,0.026977324386301366,-0.014606678268873534,0.11371896096000049,-0.038529757313610476,-0.0020536000946208095,0.025665649521461355,-0.01884040860217953,0.01904805957968942,-0.06607634381415248
SCGB3A1,,,,-0.02590450734477852,,,-0.012312628264565926,-0.011961398479587736,0.04974628983568529,-0.05351935276658002,-0.02452763041497508,0.0188120833596108,-0.039776120247012416,0.10014184790262991,0.05319260625414363
IGFBP4,-0.0925871708091152,-0.006671436018897812,-0.021151641084086063,0.002088419819913751,0.0462544707718711,0.030749946194327554,0.03101679221645595,0.03196225368050154,0.08390585730720913,0.1023978647412007,0.044325273540691254,-0.03717955119075887,-0.036374501485969754,0.06389547605957077,0.03743752873239716
RSPO4,-0.025271366613493954,-0.005674428335821193,-0.02509258209664175,,,0.053034007169671674,,0.004277830488569375,,,,,-0.026787524207734312,-0.03837979083326617,0.03656636841004862
LEFTY2,-0.04232970254980521,-0.013221174886655935,0.010830891862455751,0.008221051768584646,0.01796609977088759,0.03857823566256321,-0.02241785065061615,-0.021161497121843044,-0.0722217742798459,-0.0286392989025369,-0.028414422031361308,-0.03437305802468797,0.02781757248313184,0.04026581030465857,-0.007500056081896852
PF4,,-0.011880544344541794,-0.011159391245500836,,,,,,,,,-0.027400182913213063,,-0.014463056417653638,-0.03513976667622985
ANGPTL2,-0.003521682771121224,-0.012086922781030567,-0.0027067283431450625,-0.044114718774791145,-0.0035498803481559564,-0.01654202207511095,-0.11018036880459216,0.041258635590948244,0.10187713633912349,-0.007402581067493443,0.031223801097910012,0.01782474392256506,-0.01903804297442116,0.07878178814209034,0.09497200198766166
LRIG2,-0.02564180664647797,-0.007178280882047268,0.03584943822467722,-0.024965164792530366,-0.041758525176061365,0.10723084531896179,0.0943899971204711,-0.027929509382313006,0.007618668892733199,0.0031277101065503134,0.02973356903353237,0.02343528384786001,0.024008490125438597,-0.017491903535736403,0.00448565969529749
ICOSLG,-0.026233005163333666,0.03322928206717861,0.005423653675756899,0.041835481492434684,-0.007323792181236834,0.027276231438820447,0.0304204953161757,-0.04618532740396618,-0.0297231301696295,0.050265644237254554,0.06671639014035105,0.047705347483731765,0.025067187791128747,-0.005484768706420915,0.06547621471623327
WIF1,0.06307441131572444,,,0.09203561248985356,0.09875324558195785,-0.012328565698979846,,0.030053075775223818,,,,,-0.010015150148645386,,-0.03229306085776382
NPPC,0.020127292973043262,,-0.01731096779935749,0.10198176015644286,-0.036302374310951596,-0.024049114440259926,,0.01100609621345869,-0.046855770758251286,-0.0891986057008066,0.0522641570546332,0.014064941823952367,-0.01491430414136423,,-0.007955245247444237
LYZ,-0.05901669340421467,0.026658919275013848,-0.003096826093517822,-0.009888957194516023,-0.034063557396897884,-0.0273372533777867,0.09900739776469153,0.025858565934921078,0.014010067270485833,0.1855158397655165,0.025558361550601115,0.021130464430570445,-0.04280882505437985,0.059699547326169236,-0.012313762186129305
EREG,,,,,,,0.10504967475184153,,,,-0.013905890493676305,0.008061533792330256,-0.03336431304027921,0.020974413405830332,-0.04045628099546308
SPTAN1,0.0751106681247171,-0.06085203979478611,-0.0499253868128655,0.061169049516198656,0.06221566625724931,-0.01573231793397548,0.07400159260060585,-0.007801917855620893,-0.0324404102358556,0.05139834109184875,-0.028360930173455947,0.017043141310995834,0.06986025211573967,-0.018099752836009467,-0.033429369767615215
PTH2,,,,,,,,,,,,,0.021396374037932972,,
LIPC,0.0025330450849495876,-0.017880854189159995,-0.02005425719008274,-0.018656204709852887,0.009969166306923898,0.052988054061069344,0.04793149821677218,-0.0023360327602763857,0.02561005777432678,0.09264706762831167,,,,-0.024935477701299114,-0.044883795428288145
COL8A1,-0.0037184549117323966,-0.02319351241531811,0.022388063056225944,-0.04361270333968136,0.010700822437930219,0.02037726615038622,-0.06404879569310278,0.06066582968489708,0.05768856927226849,0.028318690878082402,0.025205587700965836,0.07686619811712361,-0.0002742687909819819,0.057321041066307046,0.002457767742359317
GSTM2,-0.03096916208111557,-0.026033341170792125,-0.006204859245136668,0.07152300513796901,0.023197266780999357,0.027904607851572068,0.015518524718386002,0.029787451426865685,0.01498481624934322,0.11392994999190495,0.024386033845228403,0.04419019451326014,0.03191142612286523,-0.030462092501943386,0.02315325321600543
IL4,,,,,,,,,,-0.0926296403548843,,,,,
SPX,0.039263671983588835,0.08466608900208684,-0.032861154949045394,-0.04868009606522501,0.006164153647715742,-0.029783921449561043,,0.026805407953506093,-0.04890679945297067,,-0.00838863987795267,0.001421044780878171,-0.06592263834113488,-0.03414870732226348,0.024171527141360796
MFGE8,-0.0017097069509443934,0.04774084757155654,-0.004873817132636132,0.0035192571610416887,0.0032899440634676543,0.006605281586544796,0.027090502061280736,-0.004686963546501872,0.1260284996710048,0.08767276515796774,-0.025687754355677436,0.04687733177410152,-0.026836658453921473,0.06824350168452584,-0.04895970024337056
TGFA,-0.04995179647549062,0.0016398252342855932,0.0403010318309739,0.03247968704779691,-0.058079176774286825,-0.023773192028727713,-0.011930183668177899,0.020278911915629482,0.05470746171534115,-0.01772464721424379,0.04405851484603254,-0.0021130292965717452,-0.04395017358049091,0.032778482911150916,-0.026403205724724974
SLIT2,0.111831168942899,-0.008189577583008246,0.015643578383888683,0.056931650209447134,-0.01713986281130749,0.013548216396629722,0.12445222194577,-0.0012179183358257692,-0.0430326135395419,0.09441203773727871,0.01841671036588984,0.03647437983195706,0.029419047808918162,0.03878171755788557,0.02906188152736004
PLTP,-0.06549965696478136,0.0015115485614030483,-0.007163600117780539,-0.0174487906392265,-0.06964277970804719,-0.011828893116544975,0.05203154830036809,0.01071935263648218,0.001047041068768328,0.13439136096867837,0.03869253894935352,-0.05342861114612531,-0.02817257012710756,-0.008353018420263446,0.05416301465223346
APOD,0.0734595165367241,0.030259464046547502,-0.04280767993171179,-0.060698767667000816,-0.05857899485147806,-0.004110293969787227,-0.018769321854613892,0.019287445684871514,-0.14587508883177547,0.032820729520020735,-0.0046487909652663225,0.035686534792228,-0.023099019423187393,-0.05222237960575272,-0.03277587812055664
B2M,0.06811500137971391,0.05373155887572902,0.046263954382890306,-0.07702902362614027,-0.060114548747673434,-0.07891717434984748,0.12184771046407103,-0.006002070952398874,0.022327414404718512,0.21690977481922627,0.1253557886096561,0.022806160784983848,-0.03557432256585345,0.06143079234242195,0.10053193672694725
OMG,0.0696769274142947,-0.002698234264341281,0.004873525822000888,0.020587628021174212,-0.032460435464560185,0.004085405977012934,-0.016601582556392113,-0.048168009548042214,-0.033422797515227,0.036621788892424116,-0.006344028768087145,0.07776500208455252,0.017497394650866978,-0.049793161406134594,-0.04518423549242012
CXCL3,-0.05552643470947454,0.0015408760169299486,0.07865790804052841,,-0.01770250051566735,0.015911031399150292,0.13390414432907383,-0.01234527975245197,0.023013429640482013,0.05044603541608397,0.06346732158135762,0.026497685185753142,-0.012187896978489402,-0.020760499946679008,-0.009681026932353162
CXCL10,-0.02935292144713129,0.053052093368155556,0.018330977524727517,-0.0007687560992405225,-0.040801275833772604,-0.030916156808328918,-0.02262135692192224,-0.0023864859279312855,0.0687534689052219,0.013008623537402763,0.06630758926810514,-0.036751588503430424,-0.036602686772854734,0.011300491520388669,-0.006889569793720586
RSPO3,,,-0.01295945583754957,0.04146411779003472,-0.004826013055690596,-0.024129851477759836,,0.013523969804558791,,,-0.017386436798567908,0.08768010677382312,-0.009333142110484026,-0.020738408509794123,-0.016974236157724785
CORT,0.03482848895980111,-0.021217899868719792,0.020830492869989475,0.01934694289392742,0.03613441415423056,-0.008052923764075138,,-0.023197533264813233,,,-0.03816758865548536,0.00059420712497659,0.007574834791023175,,
NCAN,-0.004334179809001489,0.07237240273656956,-0.02381178741521059,0.008523460593182609,-0.00798060978331502,0.03995541023690042,,-0.08869400672075287,-0.06052245313566134,0.0395103597029128,-0.07990978280693536,0.02986890028747876,0.02988096845213172,0.03837062335024052,-0.03733446108152369
PRG4,-0.03866878592260801,,-0.01279042403542141,,-0.019179045901988444,0.09073695460981894,,-0.0150829098739766,,,0.02519878304122328,-0.04230861675191113,-0.025308836146036552,-0.027909212656967667,0.02361938242436101
ZG16B,,-0.014296304190065836,-0.014844851358654302,,0.1890682433536654,-0.010914867209253486,0.023749655496060545,,,,,,,0.05340595255979663,-0.011800815138993892
TGM2,0.020733670498842848,-0.009755671806244887,0.026293894689862284,0.05533274560614948,-0.022086935280728616,-0.010684033229693123,0.009797881964896763,-0.051438406291747056,-0.004233525264478226,0.0377993152575835,0.05559943257734694,0.044294419027786164,0.0035020281740889914,-0.008672789246884686,-0.006933355611580115
VEGFC,0.03356973562582674,-0.01835700512392339,0.13112784254288326,-0.004086055278861852,0.035716935971328946,-0.029391044507126908,-0.027503534815282275,-0.015392710729119281,0.06489213094749706,0.017498938376992464,-0.02238876708497012,-0.0009146829419248258,0.012612739214850826,0.040360374847071986,0.0062899685410604585
WNT6,0.0479025739728944,-0.013221175233639103,-0.017690803372619784,-0.020814472901970922,-0.018860080257216166,0.022697025457946295,0.004842406335573133,-0.013433980639794563,,0.19616683409151003,0.0944066871281184,0.13594265829683913,0.020661960664322906,-0.01783492057969448,-0.03097608712093155
NRG4,-0.026223975848952648,,0.0609997016305197,0.0614657154862765,-0.023888718356257214,-0.020969227183333362,,0.05978179451795182,,,,,-0.013136352386861389,-0.020738410834074936,-0.023737316446189913
PMCH,,,-0.021568945468817182,,,0.12065745502427265,,,,,0.004584319200687398,0.05602571123490327,0.09034105046285935,-0.004118843671479454,-0.03402902106149967
COL9A1,-0.04085368224268781,-0.03283814773521716,-0.01625810566226608,-0.011957503508120743,-0.005695477422942304,-0.019538608780916594,,-0.02046202179823916,0.015203284054745499,-0.0900746779252305,0.00862662289214927,0.05144315649634906,0.019637355961159328,-0.032408606080297435,0.06600955379280524
GDF11,0.03126835741156863,0.008171157814517849,0.020602270973602947,-0.0387959726457836,0.012925265252697596,0.00039997809502422004,-0.018338728094059967,-0.007169337539267554,0.03327532695174494,0.08507604933768155,0.000871319092954944,0.04303500407058007,-0.005303626385056441,0.07698397109706051,-0.039731186824905035
RAET1E,,,,,,,,,,,,,,-0.02274988933459652,
IL24,,,,,,,-0.018648769052608028,,,,-0.008052692862012939,-0.026963300927427082,,,-0.033116182401278366
SORBS1,0.049071445813069464,0.01109369201588574,-0.024434443244326712,0.01306889399077443,-0.013340187936356341,-0.02993535229908735,0.05582582583466801,-0.023350860585457746,-0.06803331757071912,-0.06380088531852456,0.028821089816089333,-0.06311751940001974,-0.04937949236409794,-0.013496635911184008,-0.016807897111953195
DLL1,0.09972515932383734,-0.03309914340787595,-0.006818569965542451,-0.0037404262491746876,-0.01898200391787859,-0.01617412364154357,0.011295095214140191,-0.04164339551470798,0.04587443680814027,-0.048448616816060684,-0.04864578558280733,0.028631563000606215,0.03375378363948957,0.051889589907591356,0.047529643690778514
TLN1,-0.0414749513067418,-0.02286948772669098,-0.04154361218659015,-0.06085677087369497,-0.06997285952777647,0.06725561672649426,0.04356619494855638,0.008863032272867019,0.07482874635441263,0.12467389045978391,0.03490563447847081,-0.013180521264805277,-0.08127712557416743,-0.007710189963480598,0.005352951695900735
COL2A1,0.038004829161164516,,,-0.006150333976607289,-0.01770250654002447,,,-0.012532993471909682,,,0.09003286902217139,-0.05754114325597102,0.0001209113349311128,0.05526893035481412,-0.029882951163001856
SHH,,,-0.013291350582206981,0.03420791690987851,-0.013916321107488801,0.028823153067384297,,0.1011318647911868,0.08705661637009762,-0.0255004180330317,0.010163297606247405,0.1021281871315566,0.008509728539596372,-0.025686059687468968,0.16231023593822227
PON2,0.03634589811931843,0.02402066378283156,-0.0393430146140638,0.06587806220381756,-0.07144079018937458,0.009664624205664982,0.0780650587762975,-0.03548182132108868,0.08937757143893216,0.0457873838569351,0.04603758023973215,0.03467002090553148,-0.011270953237701253,-0.019906458145627234,0.04159614219757553
ICAM5,0.11127359241303307,-0.01701862178694775,-0.006911614098127289,0.04690928971101274,0.06132670417421718,-0.01852606797199961,-0.01765335125876504,0.050429956850759045,,,-0.02440347654087076,0.06700320399043282,-0.0010150020806105342,0.021978137317656795,0.004296701659081077
HPX,0.011653683009937282,,-0.005159290193566738,0.06855483520858086,0.05108440334676402,-0.021419750417936444,0.00919888912040938,0.013447445989397455,-0.033035001775820944,0.07160425237870274,0.09422689637908291,-0.026522239115114966,0.00719201954713514,0.022352932298759662,0.034777696627259144
SFRP2,-0.03494668681104536,,-0.015137407931327819,0.025796745604238735,-0.014128245719896617,0.04316149030689749,0.06638094037367111,-0.023465200682371307,0.003974974183590752,-0.03328291150911447,0.04498469193921445,0.0006735483078234137,-0.027731140490728633,0.007775403692096497,0.024076061833815388
CFC1,,,,0.009776418597586507,,-0.013736464309018969,,,,,,,,,0.03915603311827002
CD70,,,0.04421493130846998,,,-0.014779349100743116,0.01882155074430244,,,,0.03275012958607386,0.07047787602420225,0.03357182525793954,-0.01764782943151208,-0.044519013497068834
HP,0.04661767261395139,,0.009109518238112669,,-0.03285656043828583,0.05144228411003617,,-0.0009158969552712274,0.011929683364793551,0.04022832855654655,0.0864085017428288,0.028549766216111227,0.008839455762689068,-0.031022394358854215,-0.04488644685707771
CXCL2,0.009282117017835505,0.01883303139409493,0.07159023101352147,0.012891480009572465,-0.0026228249094849697,0.008370092221603183,0.15059743016112057,0.006338616250361878,-0.018824322658370224,0.09231549655532366,0.1071328048680554,0.03178360576812795,0.033733971556417906,-0.004342374903753575,0.004724230304429359
NPPB,,,0.04744929878212459,,,-0.012028206792957382,,0.11542674622839752,,,0.054064838243758274,0.05803754274079519,-0.030440093794165922,-0.021036808149783436,
CCK,0.15022917896184482,-0.022541793733577856,-0.011133745633506928,0.06856200594036345,0.07973924340325238,-0.0590432608251249,,0.00137480559804162,-0.04968578864254455,,0.01846393759565105,0.06736489839945635,0.09171332072271576,-0.027290419170378905,-0.07062565412371895
SEMA6A,-0.025248507199919588,-0.00438414593472853,-0.05387772719186676,-0.005209743963924214,-0.027819295528477526,-0.0036245063523129453,0.024101788489903374,-0.06375200330307841,-0.02538687282714476,0.08693325376226047,-0.01192204491299071,-0.003942264415449451,-0.04095107264156988,-0.027271987411890453,0.010807559350405834
