,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TG,-0.018796036400166104,0.005108839062186791,-0.015913286843103308,-0.007768897072240983,-0.019336906504684098,-0.01298724430281742,,0.00013506073000830188,-0.0234943186756848,-0.020325409763910635,-0.019658826447210273,,-0.021507633323910428,0.05029253260408692,-0.03264779274980096,
ADA,0.024900334575100255,-0.04851407649648962,0.030460647568182776,0.0380655777507424,-0.026124254092533578,0.013314610759372554,-0.01029783938800075,0.023785547527520514,-0.07888962075940553,0.03374526640914195,0.04052146598895404,0.031703489394135725,0.08412109540109772,0.050172801974135865,0.025981194334002353,0.056970618413814046
LAMC3,0.0024140146399841806,0.057636326134707955,0.02120823436140073,0.004115784333737277,-0.05161226579447901,-0.006081222033858154,0.03710247131313201,0.013428959250829665,0.010466346971176465,0.041600638676294814,-0.007988619340553206,-0.024376704985060914,0.07819134267484269,0.02448237082924635,0.07820586032649349,-0.0025485528187203506
CCL7,,,,-0.015469192836531915,,,,,,-0.022926137004715238,,,,-0.028905279019710906,0.0032348554421174963,
NGF,,-0.028692068205644777,,-0.01823716531296917,,,-0.020181955600634863,,,0.059022265880572085,-0.026230768071638252,,0.031059297756280115,-0.02415710394671968,0.06071751650510923,
TNFSF15,,-0.035495669238228965,,-0.017225702812008147,,,,,,-0.022350409196445032,,,-0.01622797288601003,0.03546588328479299,0.04691989038792946,
HMGB1,0.041477625389579664,0.05671572313816605,-0.022064244981471956,-0.0063683126912994015,0.060554626000677084,-0.040201211982117985,0.04881050483463036,0.020535223850743457,-0.043406130804402816,-0.03931850189360747,-0.07114486107633418,0.037417958606316234,0.008676849960076767,-0.011525549351304253,-0.03749185738541922,0.06854422324424046
ITGB3BP,0.036990969814924717,-0.04264415571247313,-0.05408931585952032,0.006279370849333188,-0.011084957218250214,-0.028914479465737282,0.05679144848251338,0.06361243228471224,-0.008651747128264619,0.019635422150918822,-0.01500943431226359,-0.03751728549718341,0.030220430296078706,0.028273605363892094,-0.01874857789749837,0.06608869104564728
AANAT,,0.041497618515337904,,-0.015673629498573705,0.012011784013743167,-0.011679504699215656,-0.01897400634804581,-0.036665183988785335,-0.009578772535235543,0.06468581117186742,-0.012269697807326563,-0.03232521782966411,,0.04034640003665814,-0.022301420386476,
RELN,0.013933543147954095,-0.026016820466754836,0.06192081838826577,0.02779903801080278,-0.006635465695425896,-0.02571449919105328,-0.027329090702195705,-0.040591523377409004,,,,0.06045179208931917,-0.01960163258310031,,0.05873509553320726,0.0025327358095834245
IL15,-0.0013649545000542756,-0.050456481116688295,-0.020273283979017138,0.0847873584562161,0.036824439233474525,-0.033128149315218194,0.03269486009226315,-0.0019167012851114688,0.03616604505431227,-0.012202524652584755,0.015563835789597889,-0.036461988582001344,0.02948941013906626,0.010101855977036247,0.07098534373311098,
UTS2,,,,,-0.047672395180180224,,,,0.03378904578097253,-0.017127428475191275,,,,,,
BSG,-0.04131411885724739,0.02237471791727717,0.011883172065988799,0.014840856973428792,-0.06641087646408057,0.06438085468552668,0.008205424066474426,-0.021223140349158235,0.018059805271133197,0.0555742156771379,0.04461501597137419,-0.09596685895562686,0.0439370480165026,0.04741429822930783,-0.0427988967934764,0.0676505128688613
ADAMTS3,-0.06421341410070168,-0.0026875393900128693,-0.027960798722178694,-0.01246999131338131,0.003103361778125923,-0.020332269497512132,-0.012859570604927715,0.01071881788000868,0.05998564361567412,0.04714501853592654,0.0028562297207363036,-0.021962103647243183,0.09381604394856452,0.046539112006162946,-0.02122567475959358,
CD34,0.04831211991520118,0.09334451062407642,0.058741464732199565,-0.025937065893409605,-0.06897731163625072,0.07259667857640016,-0.004283911044109166,-0.0324490138390962,0.07866158577179491,-0.007333900452390025,0.07259254613715939,-0.03810794785110804,-0.012416217080445428,0.01053060042689832,0.09131116807030586,0.11543888347643834
CCL23,,,,,-0.016444215724563473,,,,,,,,,,,
PLAT,0.040869209492340734,0.08344413212899753,-0.026373796654788725,0.008763679201544566,-0.010167813809111182,0.05682790398401429,0.004117208871869541,0.023780275180167832,0.07949023106171763,-0.013982700185085498,0.014075637281275206,0.027451540228896443,0.0772923793186935,0.022141330771735784,0.001800138346534693,0.021157234961154587
NTF3,,,,,,,,,,0.01676560483609396,0.030398260316378285,,-0.06505787161067418,,,
LTA,,,0.015941076800011535,0.037841943429261,,-0.011248580220093913,,0.005033043876066062,,,,,,-0.020366412871977452,,
CKLF,0.018093188413304373,0.02976155601776784,-0.04258218178027094,0.029192361498865966,0.05293843291419534,0.021165997658739288,0.006692316534931646,0.03923123737295016,0.06421750778662028,0.02616271266035894,0.06187887797013471,0.023775585392903358,0.09985993416285174,0.12789581405343844,0.0002800529894909833,-0.07028297916784149
CD24,0.036853103743065926,-0.047999672591312055,0.013588980774323158,-0.004764549942398321,-0.03675929596033018,-0.01247170861432837,0.054884053264548115,0.10247372001679514,0.13311264215309732,0.04703114102372607,0.05634099408766891,-0.01914393168263844,0.0175275142370473,0.03328461760306396,0.055217384974505235,0.05787032123817721
HSP90AA1,0.05760816002697627,-0.03513553583897198,-0.0014352738155551897,0.023028246314331126,0.014014179126952932,-0.04296857663444355,-0.0033787523140317785,-0.06500104606631461,-0.06477286632007379,-0.06727162191638579,-0.18138993324051075,-0.03491224669625527,-0.051178386264862236,-0.13386601620625085,-0.07939627200223048,0.05636082312114877
BMP4,-0.019343850177595684,0.03889149711608961,-0.012405528044791723,-0.006398556368567457,-0.035696907022923094,-0.015501879234463091,0.006514423540865638,-0.01655913742209827,0.04491137226986444,0.07796555293706256,-0.03269163465784584,-0.021574040584280665,0.04763126649030764,0.02646413537111757,0.016150699568440816,
SCGB3A1,,,,,,,0.08004153260788266,-0.023728426107171095,0.08660260419175654,-0.00935993402983132,0.10240063871295085,,0.1855869551637676,0.09825035364750113,0.07148162502962051,
IGFBP4,0.018981897271865233,0.059573753701043904,-0.00680656413024338,0.031060843846145193,-0.0721826809911085,-0.0038599674302068785,0.007763830852074824,-0.004776959386557664,0.04568329142018757,-0.048958807134466306,-0.09999905622109725,-0.018363659493275883,-0.011797820015883986,0.011163331009740922,0.10755324213771539,0.14406109182287666
RSPO4,,-0.035050302932339836,0.1419775959332973,0.05441028055903211,,0.007928768180607488,,0.018898421044026927,,,,,0.0425636420550061,0.06594619074479108,-0.028121207727950015,
LEFTY2,0.08159615739788756,-0.0073104280686066515,-0.011846407893739554,0.004563285264637327,-0.07096406425034306,-0.03221832582366985,-0.020181955600634863,-0.0336564741763313,-0.01945917168740362,0.1590379292459395,0.008776551989718205,-0.02290794302514453,-0.03086474924943826,-0.017630011851555733,0.046357778286595035,
PF4,,,-0.01064517907914165,-0.013496565988602995,,,,,,,-0.02436988726268622,,,0.044558938544040756,-0.022028933243095374,
ANGPTL2,0.021074274565170543,0.003596597955374308,0.011255297986366661,0.025060208532364365,0.03403406461424674,0.08777901449985773,0.08754504333350561,0.037230806877070345,0.000880181477021563,0.06302710979026749,0.06162416130737602,-0.02843848995421185,0.04768490745802271,0.026298087450542067,0.015388363744460598,0.03758469535449167
LRIG2,-0.059041426529288205,0.0640303766806663,-0.05370312971779331,0.024736102865631705,0.008477777010291399,0.056650652104723316,-0.029881117008683126,0.10086828699152797,0.012945084623614683,0.026268418939504625,0.07330985501288823,0.020164156970711927,-0.019948557428945843,0.013929934612161611,0.08309441784103187,0.027377645204319324
ICOSLG,0.10718219149200761,0.02124104447497175,0.0021185592911977863,0.037842482739707334,-0.06653227692094,0.012857457687483014,0.09947983919936146,-0.01797049948784623,0.0573074653187454,0.012162531113156122,0.07226310612892577,-0.03987574619988379,0.09634782244689966,0.057310507518792894,-0.016867073912315258,0.0390757173723322
WIF1,,0.0784029671299077,,,-0.02756973033401586,0.044974377346624926,-0.04623113588145323,-0.01626275464402068,,,,,-0.021097917571782837,,0.014730147774213637,0.06310638715882053
NPPC,-0.022212099416770627,-0.0011065598037637088,,0.007204595757864135,0.004477349651881373,0.008942794170774643,-0.013317241740462024,0.015488776542876961,-0.05289426764073358,0.08292263685100087,-0.028050895373874528,-0.0422380155507378,0.06112895618920663,,0.07823877990391258,0.20232256062299087
LYZ,0.002408276438745967,-0.0024541200196571385,0.012220693111562674,-0.04098865509402851,-0.0593685240100174,-0.00818448478417052,0.058528118324802786,0.00275723589218482,-0.05426035682780573,0.06145459713367032,0.018015097800324825,0.0855822391323971,-0.03770560573876198,0.017674656426361214,-0.04896793609209533,0.023137157899947174
EREG,,,,,,,-0.02076133437139363,,,-0.027329891187214322,-0.020267047020850724,,-0.02826796552879047,-0.0022307213316542897,-0.025361827855158146,
SPTAN1,-0.04437084356249887,0.07659953887410852,-0.03821063876429134,0.008320090595251942,-0.0006200820513811738,0.03737734093432351,-0.08645834421093057,0.06415859581990128,0.04023103751616317,0.057558788330678755,0.04371919544091786,-0.04374672635262266,0.03369239556014947,0.009604771890719635,-0.028416340572356043,-0.04010932456223258
PTH2,,,,,,,,,,,,,0.005912127594512822,,,
LIPC,0.09349527117656216,0.04371307697573347,0.0045942085882455215,-0.02425433427002499,-0.0377993111824796,-0.024459596246047075,0.02257148176641073,0.09266808537927404,0.05043661692650218,,,0.06496985930568062,,0.04897558141352783,0.02742141561160129,
COL8A1,0.02657898884256899,-0.04574992396735437,0.0747938650823886,-0.03910286053493477,-0.02343492550227981,-0.037749715628615864,0.027347440251707145,0.06319852437554703,0.009888187350922728,0.03743634955341813,0.09565867692528572,-0.060597344235476344,-0.04314258255837313,0.06633042773675411,0.048932379958788706,
GSTM2,0.03181029874473061,-0.006796832611253933,-0.023326336803649338,0.0471707976741112,-0.0187636863631975,-0.022168068907948216,0.018209896560759904,0.04426888220803713,-0.07714117566743715,0.050961260940272056,0.024564924809843732,-0.010451157545720173,-0.007981150323341141,-0.02502530877373941,0.023261695511030044,
IL4,,,,,,,,,-0.03645331579022749,,,,,,,
SPX,-0.048183777518284836,0.10972157290663577,-0.05289517169239433,-0.03974345342630687,0.014538713855656206,0.01969321180695689,-0.04318399902545083,0.007369164191747769,,-0.0047570546341304774,0.06387873535788363,0.008719953581096663,0.008187554569884131,0.04967204360266473,-0.05106328080542115,0.0777206086819577
MFGE8,-0.0377375346575928,-0.0467560224575542,-0.008905068408793808,0.01580936184609678,-0.038818015042741794,-0.02251492355942012,-0.015232185363384157,0.022373711610034857,0.05221029910226856,0.010008112354058058,0.0345529189575987,-0.09918244551428528,0.00867626593669859,-0.01420258097483115,-0.012289312882393169,0.021638698262795877
TGFA,0.07735078079770712,-0.05165861762455257,-0.05177972967351835,0.0048350111928329356,0.025537368744150253,0.0686500272306898,0.05813394833011993,0.08342707789585838,-0.0658966706573878,0.05188659442874106,0.08226171245640242,0.06369056273106329,0.004372328775547936,0.03092210917946911,-0.005848860914994353,0.03172452848749706
SLIT2,0.19943832190900337,-0.05376423253476258,0.0837461594648887,-0.01077133495122188,-0.038428092767958916,-0.016461630457085583,-0.05835489614682968,0.0015277899725742925,-0.0016271730491711133,0.05941177903723156,-0.028640165428959592,0.045149203810665284,0.07413012175960264,0.019187129136311765,0.048480481604856074,0.029050399168626433
PLTP,-0.02053728761779685,0.07440408033890582,0.038722568247859065,-0.03568929531406112,-0.008344437593167737,-0.037764918652060525,0.05003036112066509,0.024616973162339052,0.028962807324925337,-0.054883601482112375,-0.06826117270917148,-0.07398267488589173,0.003668169684769035,0.014772463734677317,0.012719021765420892,0.03432875696148201
APOD,0.04795951326818113,0.011529963221715924,-0.00324745703539426,0.05011404377609295,0.09504945245096533,-0.0721066513088815,0.005622434241155044,0.012255606788205977,0.030965119240486203,0.08176196466304386,0.12317631420871145,0.07989282452112881,0.0602158372238541,-0.041662042206145326,-0.06810903213213577,-0.009159211503623749
B2M,-0.03131439506692763,0.0957683941215645,0.025568463865423385,0.06511968122651411,-0.027844730714409686,-0.016894408294441998,0.07052483702372676,0.02781737007397021,-0.008529723055135085,0.03730446777091792,-0.031239863516401265,-0.04880228959179973,0.029312024013778915,-0.028032541382150795,-0.06131416008444482,-0.05365056047565451
OMG,-0.004934237712249101,0.13138245166640333,0.005915787261297412,0.028783051612816787,0.07167822070706993,0.007565031571528808,-0.040038761833608195,0.07423612823679407,-0.002933723014654235,0.08344301222232167,0.09744684416842742,0.07948094183049148,0.07078682154279438,0.10168346132536585,-0.009140604891720472,-0.03116068538426785
CXCL3,-0.015136507727311009,-0.06680039968076898,-0.02188547510404509,-0.00926621195293369,0.06164897010435729,0.022364000090238218,-0.02922666044839129,-0.024489950642335622,-0.07387893606796646,-0.03996297031196505,-0.028708839034179735,-0.031352133175253497,0.012977700142342497,-0.00017951180228950464,0.02148527897653508,
CXCL10,-0.0601939442866279,0.06252567869178867,0.03175267240867515,0.0070791738175434386,-0.028764666235357124,-0.0011988132840991862,0.05660823967794193,-0.03891749528966926,0.057058737295397344,-0.02367417759630107,0.07978499134356576,-0.042238010958048994,-0.03101168265347008,0.05227187599561058,-0.011592189059966099,
RSPO3,,,,-0.015673628340469942,-0.023731143440321678,-0.01975956697037621,0.009208645289498852,-0.025591526423677447,,0.04733218178918878,0.02563336626719549,,0.09089936305483283,0.04073538824738354,-0.05997500345151659,0.0897464291552614
CORT,-0.018796040333371837,0.019889060096118197,-0.01901161573371742,0.006583371772260345,-0.030594182780388012,0.07142097858942155,-0.003879326861627069,-0.005279363059646946,,0.06099323731749612,-0.025501848393977924,,-0.027697823203191967,,,0.15618028236605916
NCAN,0.025221439021265953,0.14614724627430592,0.019221845904102124,-0.05413133684803307,0.0485034488227891,0.057091659136777065,-0.008036455391994006,0.10813158745213833,0.03344978565502475,0.05595443400959498,0.1102741271088424,-0.09835899598396523,0.024657904039412246,0.035888352779811186,-0.06469581342883668,-0.06273905138060995
PRG4,,-0.007495676134113949,,0.0034363898839745196,-0.020557617659692475,0.06781963706624339,,0.04967891162390033,,-0.025110464327152065,0.05027614557791646,,0.030710901759005378,0.045374975826300804,0.11742717504825184,
ZG16B,,,-0.0128097428753803,-0.001924162034108475,-0.02219525185728414,-0.008938018113903044,,,,,,,,-0.025130669353642426,-0.01879293933960545,
TGM2,0.004651102856891005,-0.014788763687107267,-0.03080992721143632,0.013798868406400188,0.03801855624963743,-0.007777266723729898,0.09480816260833848,-0.01009874943166098,0.08573888564502628,0.012148762131283254,-0.062279132351615744,0.05106637314459208,0.06814383175690007,-0.022202416146614022,0.09070636038166305,0.07269460934388403
VEGFC,-0.018796041543589485,-0.03848199463772074,-0.016448203149097545,-0.02757024795810055,0.0021496367283274642,0.026102910609671275,-0.023460217442103696,-0.030535292319561216,-0.04132238709477715,-0.0005608890965644195,-0.01102976528120452,-0.04135398028329081,0.010670593652709637,-0.005007741221470251,0.04185999629762961,
WNT6,,-0.022174983671761905,-0.011846408204642644,-0.02139588888472988,-0.020215725064757606,-0.01989124051456531,,0.02537570465124319,0.05823700822790104,0.16513552919093238,0.13696081918834285,,-0.01765688037435219,-0.015196099426624891,-0.019418744626466006,
NRG4,,-0.0363715311345829,,-0.018826718267656046,-0.025605816934673342,-0.01717137999079701,-0.026136070426693782,0.043760873281552815,,,,-0.033206648850894936,-0.01727917237112963,-0.029333209341042034,0.04337302716035616,
PMCH,,,,-0.026086252325084217,,-0.013082782960716955,,,,-0.02330284013319741,0.04669896532374119,,0.04657523601708687,0.0393883619466371,0.03205810077675644,
COL9A1,0.023819912324801646,0.08416770239462913,0.03868625471309479,0.009179345615944438,-0.007719662970152589,-0.023955055907103315,-0.020473524722178792,-0.04059153894683863,-0.006607778216882518,0.045217877929850755,0.08743399334019634,-0.04029778398198482,-0.009294171231622286,0.11519202100760412,-0.007642825022154542,0.050408142405200085
GDF11,0.0301480872342324,0.025864432961815922,-0.026248516247047868,0.0825081990858549,-0.01910894572629579,-0.00011867044443049729,-0.06208340335736927,0.03277638982248741,0.02123915735444075,0.02277657250236508,-0.04774112630049218,0.034967820844854725,0.031107266554577438,0.0667173723764163,0.00012546394603913234,0.0002180699394784668
RAET1E,,,,,,,,,,,,,,0.008431641202994824,,
IL24,,,,,,,,,,-0.017374036076397373,-0.023981321800388936,,,,0.09032714853849283,
SORBS1,-0.03562179908645694,-0.023814309017551653,-0.017478938353093415,0.050975011663652106,0.04972623654267982,0.03034823091802872,-0.05046351810176545,0.051173341840205354,0.0452445595951245,0.001298640058358454,-0.01010667851421014,0.009513377079591805,0.04792001127637765,0.06212871738206417,0.013482075554301568,-0.03885010843574077
DLL1,-0.037306556147235846,0.025260926523454977,0.04305157355354903,0.0005530047398847679,0.031912403905317466,0.019771434470218778,-0.047154101738358156,0.09463870797988977,0.052687113592406506,0.04430675909970996,0.1561656747408807,0.012599312583306963,-0.022022163897712003,0.047997087238574675,-0.010350032649749243,-0.04937013671662793
TLN1,0.01438187675611187,-0.08156818925324266,0.014911412957631182,0.04409463541833975,0.05070344335911624,0.07356758641557541,0.025920939672648406,0.02576993282262404,0.04450581841850624,0.020206759274724827,-0.056078864899832014,-0.04612669222688551,0.0275594451095914,0.03573886695954637,0.07191905959223492,-0.029315253396773888
COL2A1,-0.01765428878999952,0.010021191236316665,,,0.001391937927909955,,,0.04759593222326617,,-0.03798192046781381,-0.05519695562739571,,-0.02575894827426685,-0.04268972915771777,-0.026310167510299177,
SHH,,,,-0.01607503368812681,-0.014916613163098067,-0.03444597988044508,,0.006832070133170228,0.008329633758717533,-0.005638650435367712,-0.02229576955885695,0.06636980296432754,0.0534663564272896,0.05859734423532594,0.08659964843456881,
PON2,-0.049488319063027225,0.14284189240560735,0.032851750781467244,0.013933671305716419,0.04874399272655388,-0.03479213698584016,0.09947936059147172,0.11242230480142862,0.028173171942610785,0.08987939555999087,0.07139826253053236,-0.02649521463761529,0.017332897896975778,0.0992287119454882,-0.011928212957190182,-0.05099628409065412
ICAM5,,0.02336242599273366,-0.015248987870279918,-0.001772178493900455,-0.03707889884625728,-0.02904200239895572,-0.027434102132898736,0.017094472781768108,,0.008506276582255978,0.027321677476519625,,0.053255400632660425,0.07919053718429457,0.014413602888382728,0.041129598391048676
HPX,0.025208955372596365,-0.008288621061974397,,-0.016419967014856308,0.0014240910566842813,0.01413702198386218,,-0.02358511985124169,0.08707156583319751,0.00647785585726294,0.047712131457638286,0.07056501931333097,-0.030934786749588394,0.04474564418694015,0.06661755601484051,
SFRP2,,-0.04846955758042381,,-0.018307721321621166,-0.01514377071706725,-0.01461869853370791,0.016803370221514655,-0.01538719222250331,-0.036453337246076106,0.005128846595075796,-0.0032389733654228413,-0.008031044360627057,-0.0009344340698776434,0.019740849434141575,-0.013186682881894302,0.06627706239894197
CFC1,,,,,,-0.011248580899903724,-0.021326131949164013,,,,,,,,-0.02583989509574805,
CD70,,,,0.008393325848169868,,0.031843982907024504,,,,-0.024719025861470584,0.02028406317843258,,0.050494489724320885,0.03379602110230432,0.017841136900022234,
