,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LAMC3,-0.020771499541861266,-0.0233069532772005,0.024467430613886107,-0.028816531835128136,0.07291742661527192,-0.02130741166075287,0.031762909521726244,0.036492112016592824,-0.047240361922747956,0.027940703487281473,-0.029821760667336487,-0.035955592520200835,0.01868305088247113,-0.03729585931340989,-0.04553754806898983,0.006466534652591623,0.023962702468451925
CCL7,,-0.016909163111189094,-0.012291346587738722,0.012832313768882116,,,,,,,0.02517271078576547,,,,,0.04289800335676957,-0.09806316261519771
NGF,-0.017159830318899394,-0.029032193368322592,-0.0281626143898253,0.04229574235490114,,,,0.0678250337032829,,0.021506148876401468,0.0308456821816042,-0.02420718567854534,,-0.04735126425045477,,0.01022832310877461,0.04152782633548884
TNFSF15,-0.02122885170975419,,-0.01368701558750789,-0.015690529959371858,,,,-0.014821554048332984,,-0.025891034453496675,0.06552383849661764,,,-0.017127585935109036,,0.02777610417874423,0.05492302804613309
HMGB1,-0.0194726279864804,-0.044716611165321336,-0.009550360827685692,-0.042512425667690174,-0.012309766874932362,0.01769850274493602,-0.012076395420324777,0.038224161935537834,-0.04896415043395294,-0.0728261335477468,-0.0141135803309493,-0.08316878304204388,0.02367915946296719,0.033139222280449965,0.10971247922252743,-0.009336874088013102,0.02064417347985115
ITGB3BP,0.05805387975098792,0.02564034240580919,-0.008959070210424788,-0.02148554441608634,0.00048315399800542277,-0.0034562136454909216,0.07777274588152891,0.038478248049048765,-0.0715286208814528,0.00583176868179592,0.02480615820078261,0.09070015205195299,0.05275936714144699,0.06025639655226985,-0.01856199230854421,0.053372332322946185,0.05512842975262255
AANAT,0.009572699386432402,0.14740463511629429,-0.012453785694610664,0.011567541172410939,-0.016507816523396102,-0.020933816578950975,-0.030523447852697415,,0.01749607959436194,,-0.02264157822578635,0.0046458033228943775,0.06671290817260161,,,0.04813229580283224,0.05127877162509733
RELN,-0.010547139275705109,-0.03869965969380879,-0.021616983002288145,0.018495886105844357,-0.007204124573884839,0.05264422981511636,-0.01820619600571836,,0.028569396111114385,-0.04638397741192464,,,0.02343336060950717,0.03288847731327573,-0.057870297927363916,,0.028069687130933316
IL15,-0.030176446265410148,0.09810626833454639,0.07387072963509955,0.060464426832488705,0.0818654532219186,0.0680106636797817,-0.011693953193413643,-0.023064825755588724,0.020290605580152485,0.13888419482354628,0.03625499045240557,-0.05986524666068179,0.00973714191772579,0.18059837177544805,-0.03375947183432082,0.07623720613469936,0.1360050607765285
UTS2,,,,,0.04885703915193887,,,,,,-0.01928096094176274,,,,,,
BSG,0.05163918790922773,-0.03224825389283367,-0.04906728899378662,0.03478005710241299,0.01433300442462245,-0.056864147796069776,0.010359569152461388,-0.03017811569047677,0.019570910650813456,0.0019189371814311575,-0.013447451830435778,0.06962603506584156,0.08609263480942451,-0.006934344849737399,-0.05613057837879361,0.17124796373015108,0.10334818061907779
ADAMTS3,-0.0008076660341445699,0.00469916701879762,-0.012038533590250184,-0.014604706719504836,0.05886916098823588,0.02347056844110957,0.08076822608940197,0.05479631718174108,-0.029164223659097026,,-0.02012141355150261,-0.0500122306317725,0.06457045316115564,0.03772598531674031,-0.03881351744270696,0.10227715384307642,0.11889783790177078
CD34,0.030859508049944015,-0.06532595555668656,-0.015509205915251954,0.002911429634493579,0.04540463584917552,-0.0229733230075255,-0.041203254212939404,-0.02460064526986387,-0.007628796375501717,0.024838229443295515,-0.07766347862919439,-0.012777233915945109,0.03710184214076168,-0.008928340362284693,-0.04572500644135178,0.02373799873989669,0.06518878074283527
CCL23,,,,,0.0226478404760038,,,,,,,,,,,,
PLAT,-0.01255644403554545,0.015519461125023705,0.0023038268585169495,-0.0603829706243604,0.04204528208103731,-0.0012907039406520368,0.10014016380209881,-0.0503854428440904,-0.004805981518365198,-0.017726273018683385,0.0189042209435314,-0.08671473280968874,0.09826942537145786,-0.02276612605438473,-0.0591446524370132,0.008340795769106688,0.059116304871169464
NTF3,,,,,,,0.108653048241958,0.006919188229956108,,,-0.011331527240627698,-0.028851404626514657,,-0.026624983192638823,,,
LTA,,,-0.015753494212224942,,,0.033697215295296866,,,-0.017551078059681986,,,,,,,0.017162094238151356,
CKLF,0.09638865675395801,-0.013977156280085591,-0.01826753310989716,-0.008426069908884755,0.003445150262952652,0.03122367503091142,-0.006587033937049745,0.06074489380500599,-0.04784892632896963,0.06611608452849277,0.06314923805476388,0.0015220800807560573,-0.013775313352837291,0.03525895321060372,0.03304551958391838,0.0659344433497625,0.027349787596669155
APELA,,,,,,,,0.03454754556332562,,,,,,,,,
CD24,-0.00972886835093535,0.05362261038715599,-0.02263546110551498,-0.003103452902781137,-0.02013948789592055,0.020324174037464733,0.10075951023374537,0.02165060428809512,0.022768401321962575,0.03529686661935882,-0.0022512958286773966,-0.012663297171128896,0.023192993258068412,0.09781289430113436,-0.05816303903425724,0.038594400163657255,0.07775413473787567
HSP90AA1,-0.032596309837713826,-0.018410158796355273,0.03238381131431482,0.00492800765465171,-0.06454769671297264,0.021934919322778332,0.05522276923526592,0.0032529315138674856,0.01295410528366358,3.3821138931188596e-05,0.0006666151807645319,-0.09145875538967893,0.024955937718148632,-0.025941725760420448,-0.11550706970851325,-0.0847151855530358,-0.08586776898665445
BMP4,-0.03713807032592406,-0.04680055584518237,0.03180736150793256,0.0010945066632532484,0.010621072666102042,0.04381217150176263,0.07774191740587495,-0.01216035851681454,-0.01495533125986283,-0.008374774833994824,-0.0032535848956056876,0.06635796541666435,0.002281301444436008,-0.001197357377458711,,0.02491688822070569,-0.013040138400968359
SCGB3A1,,-0.016909161420295377,,0.025871840117499812,,,0.10127688026060412,0.03535768108361569,-0.012246910166745936,0.0033730984348129952,-0.016401117570832888,0.0866877423658861,,-0.024850050025376703,,-0.010673628132568449,-0.009381958763898851
IGFBP4,0.054130183295961705,0.016588993873751515,-0.027853107979005705,-0.022540596116328946,0.10834450032179715,-0.002088982036109978,-0.03656757501336987,-0.022596991409360036,-0.011156671712195696,0.06233819932455692,-0.013378387760735421,-0.030998091956128543,0.07437196334013917,-0.09882225807482108,-0.021271048727921724,-0.002721090593764302,0.08972932946930107
RSPO4,0.06038695465462261,,-0.011500692886203888,-0.019432333423726002,,-0.023448990270758367,0.018533070023015744,,0.03286482196629119,-0.04021241535119328,,,,-0.023953932645598083,,0.04112432828384312,0.07326789623728555
LEFTY2,0.06469583968227097,0.021529528852129404,-0.018201998801780167,0.022864794898725418,0.07217242250613497,0.030598418534992834,0.05569300734374348,0.14616313192945132,-0.021666609860655425,,-0.021908727574585934,-0.02821314644780206,0.1476643541866101,-0.03257576586112489,0.19515641801247438,0.027277926344645955,-0.005239322466394763
PF4,,-0.017540540656118486,-0.010723957743835166,,,,,,,,,-0.00436131297807288,,,,-0.03319910161907456,-0.030820240304548434
ANGPTL2,-0.055899583323408726,0.058645464114454884,0.031742175318521165,-0.026116980592174106,0.0570666147942214,-0.014848000269215749,0.035782824496007205,-0.0051753401177437285,0.03223314548571865,0.015322974900422332,0.028722807500673322,-0.0006181051486693486,0.004463646987470618,0.08472566607317757,-0.01824648595306158,0.0595208032589519,0.06208063683918524
LRIG2,0.030999063012905566,0.04530694547525794,-0.013595943451689812,-0.03789961671494931,0.028035000338162752,-0.03223340041391696,0.035907049501456574,0.004829016071433579,0.016176125858947975,-0.08477789168082148,0.017397925526509383,0.025253818246040068,0.09828240415833699,0.08861160377200983,-0.04271351511023651,0.08500956876142506,0.03544346150927903
ICOSLG,0.0935602697182127,0.015706967597476407,-0.0003612897986792244,-0.030769234641779303,0.05891602577967275,-0.032742797223840894,-0.004033390362297372,0.00558214700060001,0.007264367434538347,-0.03193856735561373,-0.04779215790592622,0.06833713462051115,-0.016363629499337312,0.019570349139206446,0.007273235928833822,0.08096744005574327,-0.001584170721207222
WIF1,0.010366100413634848,-0.031561355847453516,,0.04571779866030137,0.014471244405016181,0.0136346412064678,-0.03532061198370504,,0.05060630481235375,,,,,0.027748632158047938,-0.034353187795732,,-0.010088622528763268
NPPC,-0.04278139859735643,0.021057908621515166,-0.016635503057574653,-0.012672683652590175,0.008666088092246251,-0.010906640864445474,0.007000733370229489,,0.05898464159809677,-0.029039995792613488,-0.03852784725832608,-0.03275854615290647,-0.03875721913125309,0.048912564132909085,0.013844482059104454,,0.033118549984052004
LYZ,-0.07810189869109373,0.03454460827827047,-0.018836708047356772,-0.008397686918540906,0.02557114309838038,-0.05970205997736139,-0.03839148231151313,0.0413230581124171,0.007778335855488364,0.06801990432420549,-0.009456878413977729,0.041662792931948266,0.0016924625110616189,-0.008522205943977445,-0.037953863005001275,0.03112854818889237,-0.008136242410227553
EREG,,,,-0.013263671990699714,,,,0.15485245843466322,,,0.03097036767640947,-0.0065677372363325,,-0.02983502697508509,,-0.05276617172957393,-0.052295752220199436
SPTAN1,0.05845719193862274,0.005410543839983262,0.03139376387363763,0.021344336854401205,0.0017586752238316573,-0.00633569523393114,0.0437208707383839,0.01975035823818274,-0.01266816797697589,0.05973517251293598,-0.014587363446542231,-0.017168957464772608,0.06402223341020766,0.03415333778828577,0.009382307250352266,0.047264075110214174,0.0003703173361299158
PTH2,,,,,,,,,,,,,,-0.038094732966131105,,,
LIPC,0.05465729962024944,0.04455711306789814,-0.01927175075765505,0.113991275655484,0.051454854607948554,-0.01885156308813975,,0.06882620431812335,0.023770816804035363,0.09904185435303431,,,-0.0035992446492463396,,,-0.002749354987851935,-0.015563619770411074
COL8A1,-0.018066646397189245,-0.03670508588530409,-0.045052444262403964,-0.02798486280732383,-0.004873110453751886,-0.03759783663769706,-0.008205935576470749,-0.02239765137422428,0.006381399055064452,0.06221577818679229,0.03314441726986042,0.029617557050792352,0.062108985762767493,0.00705658973047867,0.0031455373910330535,-0.009166352434639244,0.12179181118964146
GSTM2,0.01931520482873289,-0.027027652205093483,-0.019218524360977114,0.02845724129830418,0.12194142878563637,-0.018196133529600943,-0.0020434991059679,-0.011033869040426888,0.03706533425454239,0.12462997087857329,0.016635447277614526,0.0650780780311302,-0.02801949610788356,-0.028196828923082715,-0.06052740164159724,0.03419594451051893,0.025235013697987235
SPX,-0.05981363170676288,0.017870427451102604,0.0069684711971682144,-0.007080667561548757,-0.043705855664819576,0.017210166465975278,0.042093549273113116,,0.043508334677336974,,0.03962629736415238,-0.027924039802898832,-0.017338135239105216,0.02451928840230493,0.0448406160484283,0.11451633694224238,0.03151849302717125
MFGE8,0.006558412153147944,-0.034739085622477496,-0.004323437711398832,0.01007586083795567,-0.013124098413104704,0.0008432508867040478,0.006769527822665849,0.03563210661347207,0.005750399584428793,-0.024967062372327826,-0.006700164308649224,0.023086071075494118,0.05278499149941035,-0.01841730991648432,0.09752863077023267,0.02945769035692392,0.05394912956512756
TGFA,0.048876826388530956,0.022206463126614315,0.0005870938261012079,0.005564156701443175,0.032265706563382186,-0.003490898568949404,0.011140685068607926,-0.011038911279928076,0.03636848214122644,-0.06007035048139358,0.031298363563810425,-0.013398035988133912,-0.06845525612916462,0.08139464119133795,-0.053074398341765826,0.09297265071825919,-0.01151671948721756
SLIT2,-0.029142193598264504,0.04980889607333512,0.0808444650279817,-0.023787414203771427,0.039881054905877115,0.02469844214064411,0.038589605501398366,-0.03245702284503918,0.019193470225786966,-0.03348714037082388,-0.05922694616503201,0.02804001188811147,-0.048172697009525436,0.03470014816112778,-0.01020535168121839,-0.0008880639464920616,0.08032541385227583
PLTP,0.0010702530644354105,-0.001251737182852013,-0.009290335865588925,-0.019577972240194478,0.1320626358570511,-0.008568068022788124,0.08773359388568636,-0.013167311674701632,-0.019742012137074036,0.03790639757669335,-0.05870544345801793,0.005892793606132433,0.020514473800831056,-0.08207907563928654,-0.0014531005393133816,0.03972569787310879,0.015212670227396544
APOD,-0.08982682293293653,-0.017763921412862302,0.02980668666694082,0.00855484576656061,-0.043302241998969544,0.05272994827322033,0.04896158798970031,0.057079442431846844,-0.061552868601269656,0.060472031889922354,0.026451442555416604,-0.05033221240196718,-0.10480932305746546,-0.002131282670786913,-0.07249885637607074,-0.06438764237867729,0.007806309239620538
B2M,0.011415121548681784,0.05011678654454787,0.019192769724732453,-0.012690231417041502,0.09123104504495892,0.06834613866469808,0.04346456007405196,0.03241159613956234,0.0009675369153352228,-0.04811428220583993,-0.006733891324506603,0.07700789888820775,0.10623493998344634,-0.04509736447708671,0.029041302327096483,-0.10033936446346099,-0.023819412029678525
OMG,0.059246664743338937,0.010879844105512178,-0.010564345414400144,-0.00805580071456857,-0.06769076983994982,0.03378617742974246,-0.03854851230352206,-0.012410599406723804,0.02526814626242864,-0.04835237061836879,0.01216831989133491,0.010029103795978168,-0.03539349365773939,0.031941677788988584,-0.04035932265066549,0.09005800752892641,-0.026660902225476374
CXCL3,-0.008664693704684048,-0.04331583706180966,0.01337294247845596,-0.005042515454771983,-0.003847950618472282,-0.025510699838472567,-0.02754365837254627,-0.003420826054699803,-0.012639954464324291,,0.014679231194564862,0.03228006363558335,0.04020787740807434,-0.06719551633456293,-0.04708300840080866,0.004771449269653007,-0.07652455167884574
CXCL10,-0.012306003223486807,0.0028424150400363007,0.07604477748750357,0.023955810157400968,0.0643468414903373,0.05502478261920114,-0.020540120545510136,-0.016910713050449538,-0.02008641730280189,0.012581875797539522,0.03892810242163731,-0.030165426302539565,0.05777852907320291,0.050578027880028145,,-0.03926318568737466,-0.024782323371811667
RSPO3,,-0.022968947310504337,-0.012453784774416901,-0.018813685533705764,0.0016101438666175397,-0.03541615516153969,0.016944096507225715,,-0.013208508803959955,,0.06267452797633238,0.02914787502037952,,-0.018845874475327474,0.14258421051869652,-0.044131186368661715,-0.05572939768348932
CORT,0.17254137380636725,0.12971089743834063,-0.027928568622218625,0.008573128530720169,-0.013074753283105008,-0.008061529550335698,0.01916475923641385,,-0.013003251769531734,,-0.029428833748895492,0.0990900459111708,,0.011165116379514338,-0.06526177240491506,,
NCAN,0.09199412136007538,0.00985153424985407,-0.0062753031346281605,0.017049867242202796,-0.0039033448838687443,-0.015272511907666724,0.02498333866335879,,-0.019756144855587323,-0.07182649656695585,-0.025023215714233257,-0.05057667931671129,0.11387825422421298,0.05558451696381149,0.04276513653012956,0.07435867230476967,0.009241812992868921
PRG4,0.03835353073757646,-0.011696971265404883,-0.012291348503162634,-0.0134705312975329,0.0762369899207311,-0.029966878676529387,,,-0.015442930238879831,,-0.028267750913257776,0.01684273345286586,,0.007394378676914622,,0.043147101956136594,0.19643160714692326
ZG16B,,-0.02344790337923877,-0.014265613166659617,,-0.010482506315167409,-0.016020099875327157,,0.04926990041978567,,,,,,,,-0.0011568292480290125,0.02246655447268994
TGM2,-0.02462362716369522,-0.020965680398682022,0.0036151260040608473,-0.02036934396060636,0.03798376177787003,-0.026086730163524703,-0.02920973704801439,-0.033523355355506115,-0.02677034209372571,0.09001381954417026,0.020338717247685323,-0.024157497089897586,0.0058335500045030905,-0.0280707249589985,-0.0018027469506068528,0.0006237291190582733,-0.023197566754681098
VEGFC,-0.0230148797076319,0.03292170097786909,-0.02190647416086405,-0.02073561136949339,-0.030959246594893026,0.018136081186295453,-0.0752636269930924,-0.053783145405144506,-0.015760125861865575,-0.03375553159975496,0.021685703326993586,-0.02074841551784314,-0.024013471831672788,0.08375394074908958,,0.027451937996556576,0.05072116975046462
WNT6,-0.008291648225710454,0.06346845819426482,0.016570095895018795,-0.01856109525869947,-0.00605046436861874,-0.035652160873540485,,-0.024720829013410883,-0.013754642014320606,,-0.015122412311705746,0.023861108672315383,,-0.03179077787887448,,0.012303956517380442,0.004086707518260731
NRG4,0.00549203425707082,-0.015573932864447065,-0.014959133406817883,0.05965059891711967,0.10586809273618739,-0.01259191925939094,0.005404183172481053,,-0.01838602506642009,-0.032094269994152755,,,-0.03047011914143367,-0.007058093983689061,,0.05442191108843681,0.013752258139229345
PMCH,,-0.0179497957519084,-0.006615145493334277,,,0.023200046618285595,,,,,0.041294293086606544,0.04199475108705115,,-0.01821227842665382,,0.025650671147409626,0.08417665319587891
COL9A1,-0.03388795712186652,0.016509284051946137,-0.015623723040200994,0.045088695501036516,-0.04712241762377587,-0.04293595999250665,0.06070614358079815,,-0.02095043846425466,0.04066011147291316,-0.014123163576920852,-0.008407682974743778,-0.008541836527263922,0.0502332539736114,,0.12164608232842852,0.128370289001877
GDF11,-0.028187230660529267,-0.0022628168369933054,-0.01281869433106134,0.05085089253662778,-0.027743947247155853,0.017180113055839885,-0.04190629577027599,0.019363385973836907,-0.008974684917267089,-0.028654422450407516,-0.05368904421365751,-0.06608272409443941,0.04622952173148753,-0.002107249441947668,0.001581627572344093,0.07359310763228634,-0.031583757381044957
RAET1E,,,,,,,,,,,,,,,,0.014633467337570594,
IL24,,,,,,,,0.04114888339463133,,,0.025159957057740188,-0.022131273779460687,,,,,-0.01641926343365501
SORBS1,0.02571141099003868,0.020017585930971787,0.006300292436308648,0.036858222562604244,0.0689761383495859,0.03672245056795968,0.04640722566984145,0.04293736910621493,-0.005654536596015319,0.05534831114806825,0.04211341456119773,0.057383556314832294,-0.025981843883734056,-0.0038803172543544593,-0.028581617365438895,0.08276910264422203,0.03674846919475813
DLL1,-0.047738413210144666,0.015214971517821684,0.02573510336249704,-0.005367526732574237,0.03785885365913423,0.022299469095404912,-0.012908921752274824,0.02116624955934113,-0.04530354161940564,-0.0004623830355912114,-0.0015504925406205539,0.02170029630212004,-0.006716551132074607,0.017966906775372885,0.0007158435769798467,0.06026888566430073,0.028871314432173306
