,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CEACAM1,,-0.029110276703164843,-0.04117613968755789,0.051224868627931755,-0.020405121098360818,,0.0392817388763573,0.049740061895387475,,,,,-0.04831748658163525,0.009930151338891824,-0.016080748591151155,-0.012712571491582364,,,
EFEMP2,-0.05873532257751395,0.038627332116406995,-0.017559204156227783,0.04359203439410801,-0.10056183067192796,0.08652152975827054,0.2039706274219398,0.0032975376626894017,0.048687417223977875,-0.026974101077088985,-0.02871894321848287,-0.07942336372906522,-0.011976309212723009,0.07577051083814564,0.08579533818448268,-0.01106381874668205,-0.0023259321524282182,-0.021901988437741157,-0.10416693430503542
IGF1,0.030695957512876404,0.0853083557708448,0.007327988477668363,0.00952932706974109,0.009152717845446462,-0.027729680234055386,-0.04018768862573929,0.008392568733945529,0.01863757493477689,-0.051040771006956386,0.06741679957415748,0.012712930751931426,0.06436590735892125,0.06995761521159623,0.0188795478886377,0.03247632740651892,-0.026703697450453635,0.00022128742916559908,0.22978027144769825
COL6A3,0.0006262678898441584,0.019421708612639553,-0.01235413857366139,-0.043786824789991886,-0.034365412351487004,0.06652599800297979,0.09190660707675291,-0.011945338445995723,-0.0025379281918714966,-0.04247636026928099,0.0065945196457037995,-0.04067807784717305,-0.1311117470148198,0.0924223259204855,0.0361855664078088,-0.014502761230400864,-0.021816949652215294,-0.07105464951389277,0.04092663034952332
RLN2,,,-0.029747166946823708,-0.05182652601278274,0.08288249294204951,0.017376334036686012,0.0009986113420302693,0.047685539023658415,-0.0016848417337539283,-0.01693162337748719,,-0.023065078993447344,,,0.10039294586329095,-0.013199639593975526,,0.02148439788211801,
WIF1,0.14406340517220734,-0.02897611357168052,,,0.101757674980026,-0.12793989583505833,-0.0390062617698692,0.015977237833944287,0.0036423371763831904,0.0489738709162936,,0.16763072942420873,,,,0.08456276710909351,-0.032056589914798685,-0.002676402621827519,0.10076511597952538
IL13,,,,,,,0.051373993093233435,,,,,-0.01000095465725207,,,,,,,
PLAU,-0.1103454855931564,0.03641958246966545,0.04218420107159448,-0.016408030100244966,-0.06643545285470147,0.09475676243310843,0.21411789234918274,0.06078168751539517,0.024309461461821318,-0.021885380551391588,0.15495695482616695,-0.07095316983704829,0.08712767234476067,0.09596065118439373,0.02546499300994978,-0.05400904346045257,0.03617756528494923,0.05018424593821425,-0.04176813190602469
CXCL12,0.08928947451959242,0.01756487340402566,-0.017293572337843986,0.01601357028172849,0.10042228518566924,0.053675852951388665,0.02186670551325118,-0.019744523742072247,-0.05737140060299356,0.008575911825826283,0.13274578770042994,-0.0009154767288756248,0.025836960659276247,-0.0911686790275097,0.05826143815668628,-0.0020887861698984894,-0.028491477058237173,-0.00478166570639128,-0.10040998213212128
MMP9,-0.0232463284108308,0.06411836705667083,0.05349611525516778,-0.06667778540114185,-0.05073546765797566,0.1052929714028443,0.14759765932889596,0.0071420514748842924,,0.031130547946943286,0.19078795632889856,-0.04334772057856689,0.04353597241368141,0.15227052435087343,0.0975343760750563,-0.038952453974662044,,-0.039865634601043295,
TNFSF14,0.004204057423285404,0.022723454584395012,-0.05031054803916283,0.04796658898844472,-0.033983127995114056,,0.015679541575161427,0.06599284666550045,-0.032206710951685216,0.022664844158735188,,,,0.009564748040101372,0.05172391979069008,0.1343940152899942,-0.015388763050841362,0.04126256996450868,-0.05214877080419209
HBEGF,-0.07645190922845813,0.002624347699753768,0.021978422764267508,0.02909481740091836,-0.03579932241230255,0.12136353087230817,0.06645949547744977,0.040969628205203654,0.05716113732872263,-0.10223350843897996,0.15202272247279955,-0.00024627882708933355,0.1134170873517468,0.11777680620247306,0.025181306132581245,0.03707682901035895,-0.006391766430249656,-0.05320800553179028,0.009240958454915455
NUCB2,0.012196864064981917,0.006799357634463482,0.017100482872118315,-0.015066178458402609,-0.009875620169295565,0.05442183783293346,0.09938553982914874,0.022226028990305936,-0.00219780325968303,0.005676703115435095,0.06181797315376495,0.06909190870732147,0.06533941535420582,-0.017618031872694926,0.01902684656621355,0.02324001060749511,-0.023080266007086656,0.004267901693341467,0.03175041368691197
VCAN,-0.04210486192683722,0.07868667173170935,0.023651993340175228,-0.03170635024886256,-0.022637962425416117,0.22806705850403444,0.12058691689952504,0.021520208585418504,-0.01904717384425291,-0.034602137534781946,0.1399776844155994,-0.06147132972627443,-0.009008539106614224,-0.06839486746563482,-0.06344076590814196,-0.029597130875950173,0.043369787595385886,-0.12090294620386721,-0.0859853276201739
VEGFC,-0.024028947704342014,0.0347926541753654,-0.04541695856702304,-0.016649637449700036,-0.028632569279493723,0.030492787442253685,0.011990466009303175,0.001917428674166278,0.06864382304740542,-0.0175246923875738,0.05077762739877532,-0.027915745602509187,0.017606495634791886,0.08535572082355208,0.12206068070556661,0.030682140387132774,,-0.027862959242232043,
LMAN1,-0.08230997131392147,-0.194215737973331,-0.008490864764307415,0.004735191285873207,-0.032426899819237284,0.08039740062985797,0.13427333760969945,-0.04537137104606139,0.024722150335395706,0.00020953324952425708,0.020823601665540564,-0.07749100641040652,-0.02398789261971226,-0.019774151956816075,0.0024203663311264884,-0.025340568150231106,0.07416403000416173,-0.0661497376740009,0.03732485822752553
IRAK4,-0.05041548125948393,-0.018430057782883025,-0.039810681860392605,0.005967590959554117,-0.03269484591044159,0.11142900489935718,0.11967165946013542,0.049917791951678434,0.012607786418271955,-0.02653749957427995,0.04983847035429795,-0.014433964631347032,-0.0255592845958448,0.09497441550436526,0.07022018349312051,-0.07471916886658933,-0.023995023156511135,-0.03899821023956185,-0.048653966169286536
MICB,-0.03996893186513896,0.0376320953064721,0.0003236873426563719,0.00788363025020012,-0.07004158652187346,0.029100100066635853,0.10583036821187111,0.041841898668196854,-0.058226795042907564,0.034431145789718495,0.06295828223829461,0.012163239618808806,0.10791310650703712,0.03309259797885544,0.005257322496056804,-0.025352151869000087,,-0.02032699326755367,0.046858174178279054
COL1A2,0.02141436208225966,0.029809680212795817,-0.028539995963622916,-0.018769634985200605,0.01430013770803317,0.08511509561338217,0.1846848881816655,0.010785727356411146,0.055419519427767995,-0.012922454924766827,-0.06588612808335861,-0.07032298304381007,0.0005702172868742435,0.007264960068803495,0.026074882731605506,-0.007796880872335697,-0.02496204969259636,-0.010944508461138666,0.07539797600411584
ICOSLG,-0.018274182104639027,0.08592191579389079,0.11014205757022104,0.01684320302559498,-0.014621348719531684,0.10206116220742821,0.07597441206704109,0.049922688117200686,-0.0012234352388406132,-0.02333777501567651,0.04920879818520583,-0.022785141359744635,0.0007586490883636835,-0.017199729443282092,-0.029157845243222156,-0.03610123396300987,-0.011880767185428487,-0.02294734855506142,0.02265344170284181
GNAS,0.16219270513147085,0.0026439596946088817,0.04048229920105605,-0.0013263571774744555,0.14723845088518342,-0.1403544361275088,-0.07790279714536151,-0.04168959243499813,0.009415225191170011,0.139116225729786,-0.14544661309815504,-0.11221589685251351,0.0010870971327615266,0.0740650336187442,-0.0332814919755974,-0.04268343866993104,0.029230939005885585,0.12835808969995188,0.08119418997333544
C4B,0.1350203050938474,,0.026717704258078605,-0.0010427450859069227,,,,-0.026269771249169453,,,0.04116946887218768,-0.040014043674224564,,,-0.03776396869642833,0.08276594397438362,-0.0037465413089403893,,
COL2A1,0.07743956494472118,0.12431628771741686,,,0.09352003257919125,0.06788565329349915,0.0790793352040451,,,,,0.06559486301264827,,,,-0.01012671041130147,,-0.05086718989737312,
GSTM2,0.09628668145646531,0.002584428251948656,0.026521377900467973,-0.0066338558943275314,-0.03828013327732365,0.0007287035772783235,0.006143141721123354,0.009469969425965698,0.020800670748049227,0.023609258675574483,0.0425203093768501,-0.035310122705771226,0.03568989425368232,0.0625355409284935,-0.06049608013348367,-0.0336039914463125,0.01716435312962252,-0.01661669639267599,
NLGN1,-0.0644019433822742,0.009461445775568532,0.006197338182912873,-0.046618383861825284,-0.05258084298858332,0.10358111660921392,0.11491097182829337,0.015141730546592822,-0.012112031214093197,0.04192644006088416,-0.027523134837636357,-0.07056167454353193,0.054994254370313536,0.08153087181005128,0.04205413963819426,0.022771887008647053,-0.017281903493086618,-0.042843144296992215,0.07133094739257521
SCGB3A2,,-0.030504855623507843,,,,,,,,,,-0.0373233584153358,,,,0.06653222716748121,,-0.04311681350321907,
LEFTY2,-0.036659407534474275,0.02229235004572344,-0.0416818496086243,-0.0165391951163037,-0.04164888698559145,0.13801284856924312,0.19235308230370018,0.04206089485472006,-0.014111751743799627,0.022438205519328458,-0.0007158929607274613,-0.038377838745716535,,0.034533468301233314,0.04386175185165231,0.03179649252192241,-0.048777171027579384,0.04855221659932386,
ACE,-0.020256032821063405,0.0941890466190908,0.061829582948064614,-0.06546617404144432,-0.002342618352141065,0.08703658371922558,0.13256554463312434,0.03693282090685098,-0.0102314045142016,0.06942943158580046,0.1737634284715416,0.037143156845400135,-0.09281192081235307,0.1143566760365778,0.037742263546960295,0.0019846018752351794,,0.037037944757023364,0.03528611588067971
RPH3A,0.07765085318935233,0.15617975139152884,0.0405008039777064,0.034809193627512225,0.1610142892747882,0.019907093724732143,-0.027036117620419728,0.00041109905358323654,-0.007980273102936841,0.08860675517320389,,0.0031911805930097247,,0.11081180727350615,0.02136157334168828,0.08915730043930448,-0.06864850340332997,0.06388073583156466,0.1362126748134846
NCAM1,0.09831797436754959,0.16414502447035817,-0.010078589487475793,0.0031603789410137636,0.018366467365593563,0.013267150786091439,-0.1141983535878193,0.036700383817483855,-0.0026079777110185483,-0.019802079569694143,0.047017434376313616,0.017321136722520808,0.024273902470961655,-0.13828891861720738,0.004275160254156308,0.02642449378781824,0.03292270400172744,0.11538997794651981,-0.09051542225655874
GIP,,,,,,,,,,,0.01843309015780232,,,,,,,,
EFNB2,-0.006965109678712414,0.05577364296514552,-0.039914168693280364,0.04434148283371026,0.053480616013605375,0.05096674954365464,0.0508691628753902,0.03056865007000951,0.032343585740674655,0.12067361259236005,0.04933119970598028,0.057361197514498974,-0.07562669214762215,0.0852508617560085,0.03759560965198303,-0.019168153974498354,0.0597486845024846,-0.029429022813565863,0.13011763303927482
ICAM5,0.1052654821141324,0.05439922880374857,-0.02215106862339886,0.02478966750712468,0.11364111673195387,-0.07955900773958681,0.005380159515863901,-0.02326724640321018,-0.0005380377544972305,0.05994983914821431,0.025112507748895053,0.1241533798507655,,,,-0.014415496652072615,-0.008662844924152346,0.07630121290176092,0.03431463038131372
CCL5,-0.06407618443716978,0.07937511540270335,0.03312885985402659,-0.015808468591729987,-0.012679655033528213,0.04483934072301081,0.07307614189278447,0.011364800233041032,-0.036770741370863516,-0.0658053029021774,0.1913955903074216,0.014359879514690877,0.021633716334694176,0.034113603247289855,-0.01903844745557599,-0.004462239088108551,0.014606877890053289,0.0381562939165042,
PSPN,0.004454414613264889,-0.009939659515514117,0.013579287760652554,0.019419056659962568,0.07562759773959979,0.02371862072522755,0.02599707763077121,-0.012713079284417193,0.08715489551851714,0.010325463279540687,0.03454620874269223,-0.03152425912111512,0.05292543113709851,0.13488254012718082,0.030997819333101227,-0.01038807704952695,-0.03544747561675233,0.02835034539002973,-0.038394427626657304
PENK,0.07879080900282728,0.022028242024499864,0.0037982064997339436,0.02627570123403619,0.14044573636200716,-0.02892021211121821,0.002425950730289598,-0.008616777451698802,-0.03314004818547115,0.09765695210806066,,-0.005042103543935326,,,-0.01741766473316837,-0.017127589732202988,-0.053790656300638805,0.14294938969049037,0.020404178985747503
EGF,0.1083482944201312,0.012211032044092419,-0.023759187180970063,0.0371336429876678,-0.03542895913832219,0.04173256169244087,0.07192330827398148,0.017957673446438286,-0.04834149750279369,0.010293039592780174,0.07955441334682564,0.036729031774824894,0.028179019846736493,-0.0010549702945449632,-0.005719280389017583,-0.016618928026307347,,-0.007424377102296958,-0.05449492327754591
SERPINC1,,,,,,,,0.005686064455082005,,,,,,,,-0.012876853503768257,,,
UTS2B,-0.018900901787502925,-0.016913112948843657,-0.012696442789881851,0.005472846266916901,-0.019066807047657473,0.05038778381769936,,-0.01624363950373299,0.009840488726199168,,,,0.10056493282540666,,,,,,
F10,,,0.006129785684491655,,-0.005139755483825411,0.040497663341350534,0.06754211836220214,0.027092887979022595,-0.020977834906524547,0.03478478102778413,0.0440282530251145,,-0.1549341791377482,,0.06217021430490403,0.04126716193276995,-0.033670168359371824,0.01169940244758669,
FN1,-0.11984415937110988,-0.043632306961054385,-0.02450744852025173,-0.04889380850425834,-0.08327741268531318,0.14291324827553875,0.1737541030270021,-0.0214644592987517,0.00988516641812716,-0.06112538308118222,-0.08997314581407988,-0.14571941060687008,0.014564998769585015,0.17803094062388744,0.08536570469778526,-0.027089695373871132,-0.03733075848633761,-0.07875844754691269,0.1619266492827854
FGF2,-0.09080096062105114,0.006112486935515864,-0.019353761479686905,0.009371579434962677,0.0005787982631083305,-0.011415059603056023,0.1653199049000672,0.004150939454863826,-0.04759181548676453,0.0754615106794474,0.05840800992589654,-0.037437733283967566,0.030333626383785214,0.015047456731291844,-0.04253815453177753,0.05447627942812464,-0.02399625919971034,0.025917612764775423,0.019454319211775595
GDF9,-0.014483054364397348,-0.015975119965109023,-0.009549723828637037,-0.011649097406004477,0.06562491407781655,0.0522227939504098,0.0985730474189834,0.009294867458793104,-0.005051820182173305,,0.10885733415770475,-0.02046494636559364,-0.047735632804216575,0.07932413250324212,0.032075362525661386,-0.029410059782130484,,-0.028777515617187974,0.1502808106867699
CSF1,-0.10385261501962713,-0.03373699027247638,0.0993282467634365,-0.05106925199452175,-0.07152757659018968,0.06761770464538877,0.12461597433272172,0.07638487956523178,-0.04782421237435206,-0.025849601077845265,0.1799501831431405,-0.05810621010628684,-0.059082312944065275,0.04045105100098533,0.029295864863041258,-0.03454262499177223,-0.029682087031836765,-0.0493263387899124,-0.003092263572081227
GZMB,,0.030033891061771765,0.02009318399791575,-0.005071769251308592,-0.0013003949904373552,-0.017411891892050852,,0.02032126065826953,-0.013515853342296913,0.005470037215986884,0.02505852929553461,,,,,0.002244333275087102,,0.012571317589632716,
WNT11,,0.033606912477823284,,-0.019306491449890294,,,0.0564475685353661,,0.011531393526454024,,0.04052834029284171,,,,,-0.028354976817485972,,-0.045666965123899686,
GDNF,,0.005037307553252071,,-0.02800059432065141,,0.10661225997697116,,,,,-0.008287316391548689,-0.027353900323156117,-0.027863920992556072,0.03174130774675395,,0.0008522031364464823,,,0.019244412000210386
SHBG,-0.03170892515919131,0.00925022710983217,0.0033040323622350602,-0.05329745454498119,0.017018507861569044,0.023688233760085452,0.04297473249632185,0.00391033813816786,-0.017042715377709433,-0.038702360595352044,,0.05752425807139102,0.05389333761687573,0.013760682441544334,0.001544930927093995,-0.019153673827606445,,-0.01136771340682603,
EFNA5,0.06132183032836222,0.004310010356427494,-0.009666592674660754,0.05414671618370121,0.12422876314755348,0.05422324009504926,-0.0854319290828879,-0.046107287094610996,0.0077689699224234715,0.07365341678652956,0.011152990771682778,6.83887270021078e-05,0.045862676693862486,0.03965744767189297,-0.022943042609108878,-0.02865977788843495,0.09859351050598684,0.03589371883582932,0.07824536913805222
THBS1,-0.0632197084545253,-0.01899963091587354,-0.04661206638758752,-0.0349918652157635,-0.06417260995957419,0.11935188344819081,0.06407003141574073,0.06884042266379199,-0.02779073795410528,-0.054138369482442196,0.0368617546041863,-0.03858485533476336,0.03652089337651545,0.10556506457984999,0.06731599533385939,0.03282153909677001,-0.004660454578093848,-0.07898701709571423,0.024035742611373853
PODXL,-0.09214940238710137,0.06692360718996229,-0.015366057582927663,-0.006894244823473522,-0.03365163727731702,0.16824858821188812,0.19221834822085687,-0.003784119662619495,0.004662526169251522,-0.02296678661939819,0.13096359215010775,0.028234894755537813,0.011299718595199747,0.14723553256235666,0.05713248437677653,-0.026659408732549426,0.004530511843988202,0.009349072042063606,0.08590650518495227
LCN2,-0.019840086884685526,,,-0.018423525148777337,,,,,,,,,,,,,,,
C5,-0.01783358804945703,0.05996739117916328,0.03012159594749977,-0.004527377374009186,-0.000481147848306789,0.1233565087037915,0.12414553084245204,0.001434630815465805,0.006259068498365567,-0.06709511603902352,0.03472867719417027,-0.020461161364974435,0.09667866692459957,0.05522050154195656,-0.06853051887284937,0.0018154485548122676,0.05825786969922043,0.0020659189623293546,0.045148396885232436
DLK1,,,,0.03483506898495218,0.07815218880264958,-0.02346914109874482,,0.017587648452858318,,,0.040682352789523514,,,,,,,0.18767923431935182,
CXCL5,-0.02324632348387433,0.017791744295317227,-0.007477668317125808,-0.0018845978186483048,0.09067646533762415,0.030100765881375016,-0.006281615121161312,0.0581755642595964,0.028041868012181004,-0.06193038548051952,0.12703357911578106,,,,0.020740068970470576,-0.003461786453222259,,-0.04535838934831673,-0.05053365021011744
BCAN,0.03288562043393985,0.29226855685854564,0.06358836095638395,-0.02704876855524281,0.005487333806258493,0.2439457330552783,0.1752095489109645,0.011184556230345083,0.03456338551202291,0.048541324669966954,0.01391734236500419,-0.10632968896951774,0.06089261250770598,0.19089656633967844,0.001183900960052096,0.05691078004543476,-0.003819330127576936,0.01273700396401659,0.007368285021893822
RELN,0.006104394092039544,0.06025463785450889,-0.013112826782357376,0.04722001556977661,0.07095813465468537,-0.003932127167016656,-0.05190603962260536,-0.0010122663976114424,-0.009372864365573002,0.040557167779197614,,0.1286192169161918,-0.0450306844748098,,-0.022229230435613877,0.01394678812959432,0.14949653730147117,0.007529765440992812,0.022709443241305322
COL4A3,0.01985414532162985,0.06014836935387923,0.028136860235290106,0.06756898842693393,-0.01669897744926395,,,0.00596940461092165,0.04586068279646497,,,-0.00793105804653066,,,0.005168299695792574,0.002420166831114685,,-0.05041437414867378,
GNB3,0.004926221494108619,0.10180609940589776,0.042618207522404764,0.03601076271317681,-0.02158092375507227,0.14541372825040785,0.10929985150926622,0.09268871070461547,-0.01849955763629283,0.05209125550206563,0.08227230279977414,-0.017418203661633103,0.018436885229157565,0.09235526763541207,-0.05809844660168498,-0.007007639323725881,,-0.004995429752531239,
PYY,,,,,,,,-0.03038245805006217,,,-0.03552121287188616,-0.022389018886358594,,,,,,-0.03929278665091315,
MSTN,0.05414181031097024,0.025217406863248158,0.08635156013078564,0.02462589067888893,-0.0959166396763815,0.008459077198150306,0.09208713392247406,0.03299049145042151,-0.016517033692646635,,,-0.06004649704810429,0.02907859564186857,0.17398625549292848,0.023268551798274334,0.01676627517316831,,-0.05686993292122832,0.18799892601577445
COL18A1,0.026086806175693145,0.05968164122225126,-0.026780274865751682,-0.10856576223959256,0.009542895517269065,0.18001549479201312,0.16423864496619492,0.034946018880368225,-0.01938762323250015,-0.014001162975364941,0.16148132514803185,-0.044178012777506444,-0.05868116604171526,0.059741971217861754,0.05587943851090362,0.007961677511306584,-0.03934032350868438,0.04215105014566027,0.02858769261481756
FABP5,0.01830560166791479,0.031133682451634608,0.04216005548444132,0.004447181411414745,-0.049155297997251074,0.14132689896685652,0.1929205546232948,0.025771314138234643,0.003507705142231497,-0.009090116175898144,0.14372501553143568,-0.1301670679589749,-0.04887449767816485,0.03457965097468591,0.03319740127936911,-0.009762591733772261,0.026248832371654072,-0.0876397953813836,-0.10362411511581326
TGFB3,0.07565702445843202,0.02018153914627039,-0.015145242260784458,0.0008568521620209325,0.0022820191542471838,0.14289379230948895,0.08316875023748166,-0.03600094293974808,0.03427576378693359,-0.021254193115644242,0.12718246012353124,-0.043181618741082284,0.08063039525125991,-0.017354682014789125,-0.034826322789074486,-0.031214096921584472,-0.043658504956791154,0.0029595022281123247,0.015361846135092418
BSG,0.020755859018443602,0.15031776471675112,-0.04677456909586137,0.027254881667151697,-0.023599929580030148,0.13512072217351792,0.09150107902670754,-0.0071201678829928665,0.030905192895034905,0.06870163483335316,0.07373577418255936,-0.09842088342162049,0.027538319861781915,0.17822002504963627,0.043143076817615825,0.05256546688917407,0.034454496771888284,-0.015893526666878793,0.12555180095251642
TDGF1,,,,,,-0.04624305338086797,,-0.010235887023994073,0.007971194887134731,-0.04469810408344561,,,,,,,,,
S100A10,-0.12899947784959845,-0.2359585567463103,3.607467006803478e-05,-0.003897846210446512,-0.16282478145536625,0.07921063625242572,0.22430282087143288,-0.036151557908519975,0.05864601356023398,-0.12246545815572991,-0.14321390680915166,-0.13879208077603217,-0.051460369818360545,0.2456343276772045,0.007548750013641315,-0.03499680256928989,-0.05397284653074033,-0.12309984615039078,0.03717710123836118
PLAT,0.01743691195964908,0.15590079212682534,0.010431881311839584,-0.01340797445180251,-0.007526071941594944,0.18586651843393115,0.16833180494669298,0.028271194338867836,0.027988553547311893,-0.026136023182899492,0.08027000493141348,-0.018429725631268944,0.013173803280696865,0.06746510951261536,0.045640841829444306,-0.038406185068085005,-0.04493345390266191,-0.02173329605848831,0.19519254809720704
SFTPD,-0.024028948342019844,0.020903421664868665,0.007339251536923826,,0.1101503943328502,-0.023801932745581907,,0.005783853005630478,0.00668895660272933,,,0.022601704563962786,0.05913670943742854,0.01882547004384636,0.03728862979391173,-0.02295136211493446,-0.03470914393442449,0.04371529873513947,-0.005621133516089664
EPO,0.007739209109952128,-0.025953948944555136,,-0.00915629302186594,0.040869097380950986,,,0.01998191796247026,,,-0.04100702123958805,-0.027353902453390304,-0.03214761260928841,0.03759877268126855,,-0.013515162716641275,,,
FGF7,0.00871248536485082,,0.00896052515614451,-0.017977469900146315,0.04463277053305591,0.12925148685294885,0.1521980403223608,0.050620688767679785,-0.017261347017096407,0.014660745383642414,0.03114166965086581,-0.0032089936064098796,-0.0227694855683117,0.16018676410697888,0.06885383674578607,-0.023061124880208665,-0.034375984981773036,-0.008485845173053725,-0.04848413162062161
