,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN4,0.009143845885016879,0.04409985550976036,0.03653626811203487,-0.024991144881297476,-0.05238493627845646,0.027768595661283573,-0.047670194916476255,0.09464916445184621,-0.008384152003703418,-0.005101839724693375,,,0.15335749326962977,-0.046059112640682534,-0.02481057880788411,-0.03016008928100861,-0.016951810644570228,0.013020017256053364,0.007824188036156234,-0.02461556537422013,-0.05934848442503244
NTF4,,0.014520903529649463,,,,,,,,,,,,,,,,,,,
INSL3,0.04596553766310026,-0.012898949688458323,,,,0.03466342849081249,,,,,,,,0.08954568778592849,-0.015212286307191647,,-0.005367833504825,,0.005801491384088628,,
BTLA,,-0.020474553203899553,-0.01439542394869787,,,,0.05172642653844251,,,,,,0.015937478239156408,,,,,,-0.03295054638663076,,
MFNG,-0.013428706050460091,0.01059184829379385,0.023978074782551054,0.03466573236945083,0.09882167489384136,-0.011351940238401094,0.0787726111735389,-0.056511258776242544,-0.026496499356935547,-0.020461494530614757,0.0727299351255998,0.06789818336338664,0.1014300196998683,-0.0439645065129232,0.03499412312615508,0.036745745147749316,0.08102574311430129,-0.02792658772671131,0.024430092807403624,0.07544333679303218,0.06024945492178584
ICAM1,0.026993152211024583,0.04802685027404384,0.032590531978191895,0.010090230843078123,0.10481686204501486,-0.005886329631526964,0.048815431220395195,-0.014399357071655319,0.012767246971609945,0.09967132448881326,-0.08431129426736125,0.0773359239529888,0.1575731714562427,0.03859998927808116,0.048876112448665424,-0.020433290826307876,-0.014315733124661834,0.03137052284431658,0.034199771447298605,0.061438327259373225,0.023486939849380203
PROS1,0.04596349328264728,0.022998059924310293,0.02333359959982573,0.0032168938199447572,0.1014447716941448,0.026029247692264196,0.01870096243841747,-0.004006949471637929,-0.02207954428015633,0.07487829105794465,0.13232932229511496,-0.0332766648264076,0.10407012384590913,0.033851124095061205,0.02370137476063376,0.027354907353111153,0.030213397971398815,0.05788673226454665,0.044778798306774795,0.08387867309420616,0.09912541344520534
CLCF1,0.07958255679685353,0.04110563691594456,0.04919139090690578,-0.02254165312752829,0.023852516879900764,0.022842270937986485,-0.034922173879992774,-0.03542310116424535,0.005325643340193655,0.0638763282734814,-0.08140782889839313,0.008500528391066572,0.07489811286516498,-0.01814463619301615,0.043947106102372846,0.06868704347021805,0.0017745376254263104,-0.006947280550003825,0.06948144386934418,0.14854987959623686,
PSAP,0.049091584706236396,0.04097792892931568,-0.025656370306846015,-0.03418572996097349,-0.08079292487658349,0.006697532449800602,0.03870958440771805,-0.013652661093374525,-0.09547081931669946,0.011905672180605332,0.07698576464663344,0.005545358546583063,0.1442147110261228,0.0011349531316665429,-0.004083793738407761,0.022499629646925826,-0.02389059156963076,0.06526637622677862,0.0681358086186023,0.025632199183858922,0.14998037268793968
EFEMP1,0.05118652983951224,-0.001823240159403192,0.03672076563853318,0.03128522428388287,0.1182995932826195,-0.01587600098001135,-0.03947972756477984,-0.003699755500563962,-0.018978738401731504,0.01936467607033742,-0.03118703920690462,-0.025309637953585006,0.11953062324219563,-0.02218092702025999,0.09937253745685148,0.0064483793268912725,0.01901071661435539,-0.008488738977921245,0.03434389232827136,0.06747400514469737,0.06898739958370859
C1QTNF1,0.03747383701388831,0.016090285733302744,0.09056715510035901,-0.02715444693842625,0.06025671328477818,-0.04576937702858213,-0.009047976850452255,-0.00473334836452063,-0.02050515389161876,0.0501044475939337,-0.0414676050707215,-0.04976517292647331,-0.025573345985917244,0.04396490400313733,0.014685282163293765,0.08024551577218383,-0.037132008249115445,0.06893218408626602,0.015557354119639674,0.08907740472308284,0.06009377668138473
ALB,0.12132909095334357,-0.02290024361768275,0.04778289467647301,0.05775043733509169,0.021315748097933653,-0.020123109654110016,-0.01771163348225807,-0.034923134395273524,-0.016317425426340668,0.03555865906572892,0.147167352097317,-0.04352266331855837,-0.0438051108745916,-0.025333692268202323,0.03517686670782256,-0.015058408754372936,-0.004265477648198992,-0.04383523121344965,0.009687402787252927,0.03926349871217252,0.053408576988271624
CCL13,,,,,,,,,,,,,,0.046525100315807776,,,0.054297498128355194,,,,
EFNA3,0.008524001571751769,0.054223189185304485,0.014523350724077679,-0.08217290676889677,-0.08394740435928566,0.03144793086631583,0.031059221616403464,-0.009456821697828261,0.08145438802565974,0.056874603989608266,-0.07446835002911018,0.03954931831972681,0.0971469849007202,-0.07075606074594884,0.0021760064344735547,0.009752338689328165,0.019862713962276096,0.07215266973471487,0.016949568468113522,-0.00013278598614998056,0.04505245987629052
DRAXIN,0.0445129352534887,-0.011624506974930449,0.019279943595480527,0.017981374149693904,0.07232233662772215,0.040385597888817605,-0.01422157254386246,0.0035650401762274504,0.04493982879942465,-0.012343571879871696,-0.0798921407541739,0.07623219500512021,0.06610368993751733,-0.010852982431049383,-0.03156590760736941,0.03792595439660415,-0.010516218645425103,-0.00945234901204812,0.06171892615815313,0.017430938401302717,0.16523292310520282
RAET1L,-0.01607061757579435,,,,,,-0.01703353370501403,,,,,,,,-0.01539973978693018,,0.0007533005984832414,,,,
NPTX2,0.04247318132646034,0.06387230462468202,0.00814248738352497,-0.02980816353969614,-0.11696835515105035,-0.05327442091503609,0.019316328684480112,0.020863015922235394,0.06339746295151308,0.0294761277111734,-0.05623459801385301,,0.09876237809404864,-0.01787072040771727,0.08854864348222655,0.091495944217534,-0.02512423222557113,0.006442111019043718,0.027996778433550844,0.05620672873198654,0.0004208426129863612
FGF11,0.04313302539623993,-0.00306560158046448,0.008099930320403202,-0.04196903422966421,0.08828137316670655,0.02483428371818075,0.069698166390513,0.029247774473348302,0.05929658570001426,0.009914441346395981,-0.05583494760324646,-0.07605782554942876,0.019342071574026815,-0.02759013447566312,0.021557874442320223,0.09160161781364097,-0.030035171060375555,-0.04856927560327011,-0.006681258391931267,0.10017677984561354,0.11780165507941197
CD59,-0.01443262809256414,-0.022239955772678118,0.004419463700628071,-0.00783002946174313,-0.06996579695146499,0.013908152679929188,0.021320647306331368,0.037609912422017465,-0.031959054030203646,-0.0015680817216639073,0.05822855134222467,0.09357098766002317,0.025292500443337373,-0.00011381515191229804,0.032318808453965286,-0.03927104325761921,0.005742516747958717,-0.0019050274840417948,0.006433633212556042,-0.0069042772394435886,0.09572696970234718
COL9A2,0.011684000652082803,-0.0060012240947275855,-0.013730526374684998,0.009707260095446755,0.0410724622615896,-0.008137150893167888,0.04475384930832886,-0.04658624592446639,-0.0029823423242548637,0.032300523997101434,-0.0029483743347131722,-0.05493265566792134,-0.08458781129002967,-0.0042993744655864625,0.04708364063454171,0.012183871168115572,-0.03261078779658286,0.029235360798994612,0.0270430222793789,0.03890372391856086,0.07820234116332116
DLL3,-0.0502305127193426,-0.02322470503354034,-0.03254274836166332,0.06115259318992915,0.004350975471385198,-0.019747421345541624,-0.004041503086412252,-0.005263878424549715,-0.014943775935512181,-0.02280359046439503,-0.02241939021993803,0.008468844651611811,-0.04904783508578408,-0.027355290620354314,0.021105829641658323,0.0415190454426091,-0.019536033533887307,-0.0068364335479151,0.036288992572183015,-0.05954986713414784,0.05706227203353719
FGF5,,,,,-0.010215689467720728,,,-0.01481137044861024,,,,,,,,,,,0.024181246044842394,0.06580048249205822,
LIN7C,0.06433693345177117,-0.038416660775333705,-0.005705759495793473,0.038562078434687265,0.02636995547794716,-0.004186051857761049,0.05407201138993191,-0.011994509407381813,0.016780310101067394,0.10384359410772308,-0.017825766598862425,-0.06108807151515299,0.000720517862635629,-0.007206293139681945,-0.013012928871458511,0.033573684577225975,0.05494045929285431,0.15814492095799035,0.03764685334707565,-0.0727173949736037,-0.004006860314416088
GDF7,0.01681185727910093,0.05140866857674396,,0.047163471150327624,0.009670253677299094,-0.036131014521134944,0.05900686724447202,0.11718242100984369,,,,,-0.03463595011649356,,-0.013201406942834105,0.006577928788417389,-0.017818288091867085,,0.046600219452644136,-0.026474411860157487,
PSPN,0.006594151470463284,-0.007923798751183063,0.03193692696688457,0.04219551214140763,0.016707618423083014,-0.04072540606352848,0.006071856452678139,-0.04164518078359761,0.05292812957843609,-0.05205958222031447,-0.07751256225844243,0.06287753436388394,0.04037356153652977,-0.027847243448144085,0.015131020251183873,0.04345171364987631,-0.025046693485734715,0.06378866119322144,0.06246013675247329,0.08746094911860677,-0.06923909177533308
ANGPT1,-0.01940971560083223,-0.004454252855185472,-0.03564336616416556,0.008208008909396377,0.09714108734298806,-0.02328940886342443,0.06850730372833663,-0.042350577600037104,0.03392734852556889,0.008123604273393967,-0.030735064951151966,-0.03850191647682778,0.09451751686996504,-0.024221725258007167,-0.028519971147479055,0.020871598669684157,0.06771432976960867,0.07692608423697533,0.05716021588367704,0.010049242350803683,0.01843687991379416
PNOC,0.009820172760217407,-0.028740180559108076,-0.009641842341810541,0.007561341210172869,-0.08532545403207493,0.00807714356846003,-0.007758132218456348,0.054803125767310425,-0.009130472668944173,,,,,,0.07317201095610758,,-0.003595688326865866,-0.03828079271157097,0.0794335281221153,-0.015580566328246476,-0.0669754029023008
L1CAM,0.00968350300577277,0.05861452947362113,0.039997081477983795,-0.022897976761858632,-0.10832067155029393,-0.011589965385649392,-0.0759017569432515,0.05567608682713391,-0.06571192668489953,-0.05364238310812887,-0.0650156859570887,0.04296533205080179,0.07260319539569539,-0.006558901235100433,-0.026036074041331708,0.009188962388471198,0.013381965563450032,0.019462232648201624,0.04966502050098156,-0.04168434902552126,0.005281712393384383
APOA1,-0.012778099022445356,-0.020087982942269718,-0.040260118011702165,0.044374352941589104,0.03618975449222889,-0.011753582597788002,0.00854233643515359,-0.03947385567293393,-0.003131230842355492,-0.013919888121993728,0.12208896062697838,-0.016129572536745327,0.08422576183497112,0.03421279155454964,0.06345107777623558,0.062206941968239296,-0.003515794254962065,,-0.008734360432681216,0.09970713345812911,-0.0008279739992025397
PSEN1,0.0038448209769570392,0.0548388427445332,0.036547772823506276,0.014680574788478033,0.04731921067265981,-0.06705085596736783,0.007786090585716686,-0.06833946266662864,0.033342923036692805,-0.07437179565692963,0.08987511531383238,0.017356494195371972,-0.024053183039613405,-0.04182042830622297,0.055484167602365624,0.01452698459505302,-0.018401859325479688,-0.06738803344900562,-0.03327632205390606,0.0010373688874474015,0.11059663834551695
CALM2,-0.0658308087316094,-0.0520006986182627,-0.01895038670780564,-0.014033051425817738,-0.11941245083693368,-0.044556670571837736,-0.06315617219361216,-0.0005587268124169205,-0.029897683848684235,-0.05349421909952157,0.181096336382777,-0.03988391543399662,-0.08044060974419728,-0.04369289721652579,0.05499623635307073,-0.07295513807603211,-0.01684537790077051,0.09692528380224681,0.056356706838904404,-0.06635986599148296,-0.0003570507793349272
CLEC2B,0.05755412904497995,0.07193529737027411,-0.04982778930996148,0.005044080731032716,0.05608913169684461,-0.006473870351808822,-0.03608239437297604,0.04057612679811555,0.05025894050428123,0.06917726514088869,-0.015442180587177442,-0.00439754399624519,0.09027119919746662,-0.08938607854081225,-0.018090349283340586,0.059640226549340834,-0.012325603289193843,-0.0372817444189396,0.12050014944869548,0.04419771564269803,-0.02854100507144855
NTNG1,-0.02183400044995269,-0.036144421823815394,0.046736688531375456,-0.06061382352883725,-0.02453995516920907,0.022744663435298084,0.03609740291851732,0.020669338282760883,-0.025688498574141256,0.05211670232278589,-0.00852123558069608,-0.03009245461349026,-0.026573326011880137,-0.056145795065656284,0.11764481727425778,-0.034178032995751464,0.0016564653529462102,0.02976318346481015,0.07204458538974146,-0.014423166247230498,-0.028155924820365868
LRIG1,-0.014712352963361378,-0.02059569843488916,-0.022658589733345204,0.028234253634184903,0.105919004512461,-0.052212309850785496,0.01656547408395731,-0.016384390019268544,0.03362337987951331,-0.02334924134757096,0.11523147666434437,0.02545233261261874,0.07268531568265038,-0.0222637079052289,0.05801306030437265,0.04084971801504472,-0.002044009834520598,0.010122295146146754,0.021870686043774415,0.02118082041415245,0.038968359405276015
CPAMD8,-0.0322875324197909,0.061350594874367774,-0.01753165860436285,-0.04614773879963527,-0.022735730851334037,0.016002152956367824,0.05312963843922176,-0.03341252494593389,-0.03587541178371557,0.04299764298818231,,-0.01403250522249158,0.12241975182152096,,0.040363205872978446,0.04555811835197336,,-0.04238121421472701,0.11519187774611171,-0.03678510275210015,0.13241049727936727
GHRL,-0.009678215044064001,0.005422664002915062,-0.029691153728076198,-0.024658545358249812,-0.039854217952197346,-0.01486475550228132,0.06686816659423021,-0.016518913073827513,-0.02478996816178841,-0.020745481685889994,-0.0014783934397171055,0.04913690081643517,0.08340977260364098,,,0.032372359025132434,-0.01927393801496765,,0.049400816720984626,0.011983720401688908,
NPY,0.012303263768645606,0.012259579561292585,0.06001966711891693,0.015617223649182072,-0.06401591949204508,-0.0382284448504646,0.003849045490322213,-0.04650535449345574,0.031057371315009644,-0.024591451675525358,-0.031088798878468316,,-0.03083115119829542,-0.02208008273315473,0.11255320548219588,-0.04456599226779547,-0.020275353295285018,0.02502342756346029,0.06601392445848495,-0.06301303999255531,-0.006154823595309479
MMP2,-0.03816257315970102,-0.05414752765955749,-0.011334094613702128,0.029784593309143115,0.1264157107848792,-0.02716772788941222,-0.009480359456350874,-0.024246592507239123,0.0033538661615993715,0.13893544831965016,0.06463886212043289,0.014336172065070478,0.09082070272090087,-0.028142305132693723,0.049901138937133036,-0.010616362102597128,-0.03125865304307105,-0.05516199151227246,0.01900378992739793,0.028786110857144744,0.14816825355264676
LHB,,0.00872587948680133,,,,,,,,,,,,,,,,,,,
PPY,-0.027098237049533572,-0.023130237491555166,,,,-0.02206395793337599,,,,,,,,-0.020484177224376655,0.021119727098671097,,0.04376943615883435,,0.05011117069859951,0.051270092714487,
ALKAL2,0.0047274480234710025,0.03179326869108854,,-0.048679971210391824,0.0034201414363779774,0.05847378975254378,0.0879009578399339,0.09444623272133619,0.08416134544907966,0.0890378800962855,0.12270243738908636,,-0.04271469182307031,-0.0034965334652063917,0.015372002929385504,0.07319294912699144,0.035734541429547524,,-0.036845793744983465,0.009935490072703442,0.010072533708714734
CSF1,0.026983909912665645,-0.016718998293918638,0.0009259827587166272,0.07401539237383441,0.05021863626456086,0.012936089636576529,0.012946219106370813,-0.05497250705400471,-0.04070993650924667,0.12413157464481155,-0.018538569512932316,0.027560536854384966,-0.011117824567840953,-0.013542065699507277,0.011671043996591345,0.0726418196873504,0.005688649876855018,0.03533327635272977,0.07929832767406135,0.10662623475125192,0.0008366318575181377
SEMA4C,0.011318318845576138,0.01993119623476855,0.05006329912193393,-0.006585355206316812,0.0017652040726612906,-0.017722027959231404,0.04269640788042452,-0.008365592198050558,0.04299376487459183,-0.02492193351471745,-0.03019423518512672,0.058689522991792066,0.058418913744784536,0.005835566613358608,0.011931018635465696,0.00626073384726955,-0.038961612127573646,0.014184112072784374,0.07397330181646848,0.03848363062091066,-0.038831235204119456
BMP8A,,,,,,,,,,,,,,,,,,,-0.029217584489810267,,
ICAM2,-0.020598777829216593,-0.016011830649586348,0.01922398345022404,0.027809864147201987,0.03846618464495743,0.02661080509225399,0.043137768305936845,0.06105629219458381,-0.05675352481749467,-0.011812578961092174,-0.02795250953727501,0.1415114337546006,0.047920744201694294,-0.06836165750112519,0.036688657141662556,0.05217891710130664,-0.02762177595626061,-0.0513667312375573,0.05842561379103545,0.023647485143222728,-0.08517798701463904
SYTL3,0.029702883155535764,0.023653545031984694,-0.0002412992467229715,-0.03185894923231121,0.04318163383568553,0.03982622609543391,0.13800203342950695,-0.028803673950052424,-0.006499334289496657,0.07352609555396993,-0.009257254918272274,-0.051818342268692905,-0.011928928398991531,0.0008220475478781074,-0.02034466662357263,0.02060136677094389,0.015339755029059595,-0.053098260599083215,0.0396670988911169,0.13776687665876386,
IL1A,0.05218598785743958,0.006986034937924168,-0.02763219765844746,-0.021118920959788078,0.11985899063293985,0.03229466346384183,0.005298525846586201,0.02236518664266581,0.06689199875877169,0.13133800372251211,0.010754079429593125,0.18635569483425438,-0.000668640680291452,0.0638001190343941,0.0973420016255282,0.02380962718993456,-0.01566206744997856,0.033176181235205646,0.06674412062804408,0.03543904073036237,-0.03141044599893575
HLA-G,-0.0105746987876701,0.10782699521890513,,-0.01789564080959736,,,,,,,-0.049163511669489006,-0.005057495301863763,,0.02596891737237657,-0.002196558444362901,,0.025830173300412766,,,,
PGF,-0.01907818132081688,-0.054400327988479075,0.04582026675155598,0.07128109657072178,0.163849565310265,0.024016462702671625,-0.025715101037777646,0.06911345211050735,0.11188022994837782,0.030039865429791607,-0.01711256870688691,0.057595603432147896,0.11979531849485618,-0.052694528506551416,0.048746661575427674,0.028431238883339805,0.05976130895372872,-0.050588201079185637,0.08690425195370316,0.012316134821106621,0.055164069456592614
LGALS8,0.010097767036567378,0.0199582243449811,0.04284314899725476,-0.027246257817710808,-0.004127191819500215,-0.006274175501456886,-0.031396679343711875,-0.0019590946687830513,0.012108981919537421,0.0519539840718766,-0.06351403654488218,0.03991970208993457,0.054010130608322916,0.02587464887873012,0.012029159378234752,-0.014127510087176075,-0.005840887099344006,-0.023039860159387318,0.09490149671899717,0.04181571291305537,0.07956555788289237
DKK3,-0.03175295317760215,-0.017223852380185298,0.039767341848406024,-0.035813200230925914,-0.1291620304520088,-0.014413686871750543,-0.037109107039904804,-0.028658298351340324,-0.059489725848482056,0.022338549827908994,-0.008320515414038644,-0.004308779572057838,0.008629516504251212,0.0074460293573672285,0.03609515032959331,0.03705710069415723,0.027137074640507634,0.007623836225392623,0.03357253846820923,-0.12137160830716753,0.050404152269851385
COL16A1,-0.04601619732974073,-0.018009229234532662,0.015586682378301648,-0.04408963081205672,-0.0016698295759518895,-0.05240316075286003,0.02369761332206724,-0.03998077698682827,0.03003247961632824,-0.05131240315580645,0.05343129924770541,-0.01277343114318809,0.021500418902475494,-0.03460075082319448,0.06950414544785698,0.09206865965732537,-0.04266278447807243,-0.004090531247133661,0.0682426121413182,0.06941216137874273,0.04580692081466602
TPH1,0.00024705343458952534,-0.025539202702157184,-0.017209595608084962,0.058122529848324174,0.01768842664645466,-0.015809512657862002,,,-0.023375637243837344,,-0.02282740004606484,-0.03257765280811577,,-0.008466886688103716,0.0011833290002811975,0.0945907773682144,0.0044051781063248995,,0.11234255168486758,0.0031410167828624168,-0.03396336246852811
TNC,0.0656567118433953,0.09471873938506274,0.013541969517246252,0.05104398951773612,0.1179309220666626,0.013101791576351919,0.0702449993710468,-0.02753300794605526,0.023829777245997212,0.10471171100340093,-0.0971478862140493,0.0771051866771442,0.17762170919352616,-0.004451934492269154,0.03044180691199168,0.046780597253265686,0.03231173089222853,-0.036402511848306646,0.054304933620976444,0.098852836794647,0.08988045679412317
TNFSF9,-0.03228752906781576,-0.023015493650838992,-0.032708241468780215,0.000524679589429418,-0.05340357643276232,0.003712127477834526,0.036720827615621746,-0.007559696380386033,-0.03965958926441291,,,0.021975312759612398,0.10790255512680651,0.0012293351206008531,-0.03316474518972424,0.014525671404422822,-0.0011983094516584698,0.06185978457159031,0.060653847320386034,0.031478426723586764,0.020113662270338804
C4A,,-0.01575349414004074,,,,-0.026155715430442063,,0.07165491294971432,-0.020548073128901573,,0.05373646112718294,,,0.0156899871711101,,0.010731145426955234,-0.018006211272057714,-0.012721735874904098,0.05787904857803475,,
CNTN2,0.013960162911802642,-0.03853243294586978,0.01838926091067812,0.05145276500385704,-0.005065359038955894,-0.0086517779515947,0.03958480109767959,-0.005326027877111373,0.029499785985744903,0.01213919821992362,0.003715391197998725,0.05716387933396796,-0.08940506443918542,-0.0328669502458159,0.03177859372549483,-0.048259427266464296,-0.0027300830393353404,0.0997707542399393,0.050996440035659396,-0.04024971212989253,0.09844341454930408
F7,0.0014956351066519968,,,0.006029305066798391,0.012412447142637681,,,,,,,,,-0.011669172819990662,,,0.0025426037489797598,,,-0.018202016492471492,
LUM,-0.008790581944146898,-0.0264288754895137,-0.047619165890385166,0.054099069307972564,0.11877495652279282,0.03188090322645171,0.04381582878452082,0.034624987520546484,-0.029846650072471937,0.016205985580265668,-0.05929885204658426,0.04512612731516503,0.0664602739277711,0.008914722503466161,0.10074365139551104,0.0362532917043325,0.047096755979087995,-0.010721895077126769,0.009652417653791566,0.03201269683246809,
BTC,0.0700799075107348,-0.0036921906903826856,-0.0306917578688745,,,,0.06659073789522485,-0.021723081171367103,,,,-0.06784468939469979,,-0.0202794509547703,0.048550995136375494,-0.048289488706929784,-0.01724310296300586,,0.06727980836852081,0.15653203814001493,
APOC1,-0.03569486457682151,0.010270909171778525,0.02795119863108303,-0.017185504126555017,0.13328303172338607,-0.03486387870047786,-0.00602811375696174,-0.05703390098442873,-0.044407595935606864,0.09744227966733338,0.05692050340522037,0.09935082191481243,0.05436748287108128,-0.08317779112958085,0.0752239229036781,0.007321703439463492,-0.010187750605128323,0.01907877608884679,0.06106615902040436,0.05438638850364641,-0.031540887570290395
PKM,0.08253664297712263,0.054651088209218726,0.07012549751614089,0.05352326605401532,0.00019102028237381538,0.06279571923036241,-0.08625056286931138,-0.0022798420929020452,0.07902360309985262,0.07576266704853629,-0.033392478516692414,-0.03295636054259892,0.10630028907791075,0.05688049904508268,-0.027301276877541844,0.1057762522029974,0.007391974079976462,0.03688338466807995,0.052622793117426576,0.12087986828511198,-0.022550760364017878
TNF,-0.005987043458092934,0.05958861877864542,0.005575886787961552,0.018214966870493877,0.012825769209323538,0.08619639827567013,0.03456860053917623,0.02857217195594905,-0.03480039610056436,0.04827835038807442,-0.04131687806149397,0.12816191079696512,0.12441341080879431,-0.01968320869033517,0.08840590823596872,,,,0.013208878592511688,-0.03520933688143503,-0.0271264000599215
GNAS,0.020785084428629915,-0.07173614698693502,0.01647083343300938,-0.028859528759545745,-0.11746129151112197,-0.0524748381122968,0.036798597598292314,0.03394572540193387,0.0692563861159552,0.10403415798327464,0.015109987095934278,0.06659628798042921,-0.008649515701505921,-0.0029118532881287264,-0.0538977876986285,0.07971739051343085,-0.004583758502622832,-0.08898271823410098,-0.03536056400168512,-0.10568600014301296,-0.08206040537570565
BMP8B,-0.035663710061824845,-0.0062671890837090434,0.12106553123632621,-0.003895975437920592,0.0008129583239638393,-0.024836839427745033,-0.013805425126163964,-0.021874720720153104,0.08457252012389918,-0.0059594826373760255,0.010412950357522436,-0.045095302968745525,-0.02824751117168011,-0.016681527346566312,-0.013594025978446316,0.08259869094087337,-0.034973401446690554,-0.0045000435534545595,0.08242936434828028,0.01131965883476009,0.049648068803792876
LIPH,0.09515559377874788,0.06613143752115207,,,,-0.021088656733268756,,,,,-0.03190736102546901,,,0.001790065542195882,-0.017169389686186524,,-0.02829623232879402,,0.0662468185143321,0.0043716102174897265,
CCL28,-0.01166787302395056,,,-0.03541685836385813,,-0.005046898052431152,0.0533301606793069,-0.022140684222079605,0.05276991354024996,,-0.061460515132349715,,,,,-0.02552592445675071,,,-0.03120562254417282,-0.06944538137524933,
PTPN11,-0.060933968035726316,-0.006680771176073061,0.007066163815378384,-0.01845598833458806,-0.016021482549374542,-0.00023815340237832316,0.0548628850466085,0.048679258094050604,0.024266475482351644,0.02819078869899499,0.011277557237085135,-0.08948891780838603,-0.015800936099809353,-0.05156068192724605,0.001741311973364378,-0.06025301389245735,-0.012010182835993538,-0.02397438269735675,0.016275606666436612,-0.07316445596859661,0.029954920114772295
ADAM12,-0.007451433784357372,-0.0011994834779092743,-0.0398531987164706,0.09247316968260229,0.035346161826489794,0.019390666330552704,-0.015780869467827335,0.034437529664553074,0.010010235482436281,0.04125614376240555,-0.003884174807967289,-0.011743784580136987,0.1239223212436581,-0.003343980444126485,0.07574676305418744,0.06921666175027304,0.03349488713119054,0.012628547021805735,0.0019950457723954314,0.045534427091158375,
EPO,-0.02439743591955207,0.035431036886124714,-0.01846676955723668,,,-0.02206395889647211,,,-0.02337564067662884,,,-0.025517529474114318,-0.03111587617698632,-0.021702508040692972,0.028805097345654285,,-0.017047329334381658,,-0.03318458614129074,,
EDN3,0.06874514994187295,-0.02532848973522426,-0.01891841852784035,-0.023621917654421485,-0.009491320964165809,-0.03419804809866926,0.023336693293287972,-0.026525493778269953,-0.023616842500177482,,,,0.004738926882894435,0.050370460058473294,-0.04988946614643875,0.010160674749775389,0.034702060222454235,,0.0050593738175874455,0.06486359048462627,0.17360386928168697
CCL22,,,,,,-0.0444262590628715,,,,,,,,0.08322345326553968,0.033572373317239494,0.010369184368630269,0.009669823801802691,0.136572640540312,0.11415782954933239,,
CCL2,0.004323394845360338,0.04670818242316518,0.0032674818448850656,0.04476700636507726,0.03788892385087331,-0.0008808238528035593,0.027938015362458348,-0.06528702824319063,-0.030218249902279493,0.10609786825735558,0.020823745851916296,0.08694026091300022,0.006753704934712424,-0.04758661068644537,0.049524234892841225,0.013955575537715297,0.04630157027461679,0.04662768342837361,-0.013943430995965093,0.08635906781656837,-0.04005267005641738
DSCAM,0.01578425350004787,0.034008435853692176,-0.01939558720161288,0.047717707939596836,0.017784981733296085,0.0390877269516252,-0.005448021172933862,-0.0170047997164373,0.0809699315691039,0.015554554684112877,0.010990541845060637,0.0016531012123152358,-0.07536570245949753,0.01741005159819401,-0.033941307908824485,0.04081352388761016,-0.023703244367487532,0.08293941017875235,0.04801059272463116,0.03538758701761058,-0.03829953710286121
GPHA2,0.08064032067207608,,,,,,,,,,,,,,,,,,,,
ANG,0.08837530073574132,0.019136109592913293,-0.04614432402194685,0.013216024660995576,0.07593769831234573,-0.010913545088588245,-0.012683794575020876,0.06942823851008684,0.07294825373614533,-0.030236825804247122,-0.07884270146111172,0.06386210467218642,0.12468918717761279,-0.015297686952448777,-0.001395872677964553,-0.026151090322781127,0.0042355658858788435,-0.044264428439847396,0.09067556963935663,0.08416774647218893,
FBLN2,-0.007168216748620312,0.03528808794807769,-0.00913553932666981,-0.018924179556279876,0.010249192605577556,-0.02512835289532064,0.015552463878605422,0.005011890192041552,-0.01245717971843046,0.04540264256936529,-0.00024875842191065194,,-0.04293435184437155,0.04381323169863957,0.11259129074430398,0.058557877698623605,-0.019920690803383972,-0.02048391773369396,0.055133870392438174,0.04975839426895073,-0.03474665993768275
VTN,0.03637937066308938,0.021297896245196905,0.06027198585987119,-0.018962920794454295,-0.006894813583937491,0.028177335660694722,-0.021774059693062342,,-0.01942375003729899,-0.031294709168189404,-0.05867375765185046,0.25296784446108544,,-0.024807451865657883,-0.012538906079790186,,0.16606610751159784,,-0.038544765407204355,0.04311676585897235,
VEGFA,0.0582730629236678,0.05192484772271559,0.03717870332094018,-0.0383856092908886,0.047183001864576773,0.04107303739589035,0.012692026493703566,-0.008302820583818357,0.12923079286519207,-0.02197259646517694,-0.10355044455566804,-0.03288008017740511,0.08787673586239202,0.0365678040115382,-0.08341310928097849,-0.005996788318649172,-0.05178353147030714,-0.07290292657142423,-0.044211898064246094,0.10114189772515055,0.09183723181634607
F10,,,0.0031779485970778484,-0.02141068860000792,0.08164773822093463,-0.024192654051494813,0.005021383725299528,-0.024323552140726176,,0.07592556661059283,,-0.03060385829909601,,,-0.002088627689752063,0.0764247328903908,-0.02952487532491509,-0.0360824075794682,-0.03584596273366879,0.020643116097047554,
SERPINA1,-0.012305206314080464,0.02933473480929193,0.03296867404985181,0.05516032629092455,0.1105689540810307,-0.03385188694480366,0.024424026792576298,-0.009029107997207214,-0.008759797438158572,-0.03766721337743216,0.0001476484405202462,-0.06814431767324626,0.09642850984760616,-0.0481226863540672,0.027691101370565633,0.01252224060894759,0.018721858989137325,0.07155070464280683,0.04681285610302372,0.08345512743080157,-0.08345473036428623
