,UKF259,ZH8811Bbulk,ZH916bulk
LAMC3,-0.001417766341884349,0.031685439370708286,0.00097017758502955
CCL7,-0.01123058696688084,,0.08953201252979247
NGF,-0.014686377817877922,-0.013578743817931041,-0.035233566813799716
TNFSF15,-0.012505807868594168,,-0.005125655600648983
HMGB1,0.00015964821599949246,-0.07985716225596413,-0.020542264566218077
ITGB3BP,0.01415836139209219,-0.007865322242882911,0.11794506533102403
AANAT,0.013642720288704535,-0.018522282068066602,-0.01898300631865509
RELN,-0.019751408508076676,,0.002542604546680535
IL15,-0.03949619598648231,-0.03358072511184614,0.005550162356950469
BSG,-0.02585939422951899,-0.053434598135122906,-0.0034120077987566124
ADAMTS3,-0.0004082914129967225,0.020317878190537392,-0.02727382574899741
CD34,-0.028659169397451414,-0.0001298395673998784,-0.07874580784084975
PLAT,0.0040619928545083525,0.026908253804540195,0.0018614154765580376
NTF3,,-0.0114615316425446,
LTA,-0.014393946629015759,,
CKLF,0.008402586488506246,0.04000535977394006,0.022199004541729447
CD24,-0.024828876946150637,0.07894117468109307,0.01892262703971113
HSP90AA1,0.04756856353095146,-0.011512109653244772,0.0008986931243637608
BMP4,-0.024349259441167507,0.059635422671014085,-0.00815289075885974
SCGB3A1,,-0.026347357929140617,-0.03814646125113523
IGFBP4,-0.021736591916776443,0.009684926907249857,-0.10282958607459121
RSPO4,0.08879236580670867,,-0.023936819033805085
LEFTY2,-0.032162021907059746,-0.015825841673615677,0.006509466648682931
PF4,-0.009798465872847308,-0.012615431431825766,-0.018751064806638955
ANGPTL2,-0.0635569142413959,0.002032630421607399,-0.061334905534559565
LRIG2,-0.01605486701938357,-0.004488874545591646,0.06966181552827883
ICOSLG,0.041188035991526116,0.10301427428359587,-0.024277862726573802
WIF1,,,0.011904961843691815
NPPC,0.04163015738853474,0.010532048726165685,-0.04506313998588983
LYZ,-0.08171595391051827,0.12246683372491739,-0.007019271587539349
EREG,,-0.0400860746380211,-0.021588030272684616
SPTAN1,0.04132790984557191,-0.026822417598511252,-0.022200836190995995
LIPC,0.04795450096419186,,-0.029241163146609118
COL8A1,0.004168012887086528,0.03585475016287918,0.030547731409947956
GSTM2,0.003059955853869879,0.06451912664098744,-0.044947884533481045
SPX,0.01247818135843644,-0.015663670609232846,-0.006082365866325746
MFGE8,0.010943002749212461,-0.060282062898649375,-0.04096885076147325
TGFA,0.024492019087272474,-0.017851198756209583,0.05158565552981608
SLIT2,0.0021239627976716987,0.039685259802465664,-0.02354178034461703
PLTP,-0.05828372018011928,-0.0420409982639287,-0.030214774572310286
APOD,0.06181117705477062,-0.024327804812302727,-0.05176168720124394
B2M,-0.0761300273192223,-0.04108529161513148,-0.07330848550342957
OMG,0.008085249047654695,-0.01039309573167659,-0.046672378819795676
CXCL3,0.012138980617796733,-0.015833375261432407,0.013678357417315294
CXCL10,-0.031896246259628724,-0.016920950719351766,0.004612753229418519
RSPO3,-0.011379006521175362,0.09544797186289955,-0.01674344399148806
CORT,-0.025518295862327445,0.047057016067513106,
NCAN,-0.004556703028381966,0.027034428468415566,-0.007561325362828993
PRG4,-0.01123058871700111,0.0627775522253191,-0.026098927617078774
ZG16B,-0.01303447170417198,,-0.015996581385738545
TGM2,-0.01638560665372827,-0.035472206432206,-0.047568704080164496
VEGFC,-0.020015916193164087,-0.02645080986881144,-0.056169906343527115
WNT6,0.02217106082856071,-0.024535406449842687,-0.016529267892196477
NRG4,-0.013668140221676731,,-0.0248574836684584
PMCH,-0.01893853987552567,-0.018522281411229156,0.015899029382664725
COL9A1,-0.014275374882396654,0.037174292027059075,0.016988389362345445
GDF11,0.01858283451198414,-0.03731035660289785,0.025393061929278326
IL24,,-0.012414284791566473,-0.027789839814679425
SORBS1,0.018278573098825024,0.044275611309321436,-0.027540328568471547
DLL1,0.0022696530083536007,-0.014546338591801577,-0.037007909721456754
TLN1,0.018281411309453047,-0.06232298287201619,-0.06179843226884191
COL2A1,,-0.020023117861086025,-0.022395258572667262
SHH,-0.011670425583143833,0.029072184741848656,0.06822851763499839
PON2,-0.004165242600096891,0.03641691216595591,0.02173231919398697
ICAM5,-0.01818918659355478,0.03585312299566451,0.0022193748171916985
HPX,-0.008276428328468678,-0.009030416699287815,0.046129360284264426
SFRP2,-0.013291350016810616,-0.06595374325154157,-0.049836970295980165
CFC1,,,-0.02199496190715412
CD70,-0.009099528280310815,-0.05985766560551138,-0.04366756615095921
HP,0.02607660215005443,-0.048769952861885575,-0.034166140487662026
CXCL2,0.011338716093926823,-0.07056948241608846,-0.0724586706843137
NPPB,-0.011855626485104426,0.008265721911652174,
CCK,-0.005612236640110276,-0.018287927201564518,-0.005218957380221439
SEMA6A,0.018846616888525146,0.0159199846425454,0.0012711310605616366
IRAK4,0.005508317806895171,-0.06559422690596298,0.035238003557408484
GSTP1,-0.04673930290851375,0.031937215428799695,-0.02138331880181002
VCAM1,-0.0034786377201807724,-0.02384476654024854,-0.025996400858830534
NXPH3,0.02382595721656145,-0.05080517069678377,0.02846929590493306
MTMR4,0.04516756939917692,0.04179306773232436,0.010166709459019218
LAMC2,0.05366954514813661,-0.016303439312796087,-0.023936832210959554
IL10,-0.029306128184460004,0.05022267053460085,-0.041639973499331656
SEMA4D,-0.010363915363992324,-0.03163102245904445,-0.032119604379255866
TRH,-0.027664637496666665,0.025658351281956565,-0.03931753852243172
SEMA6D,0.03628345399107975,0.02186586187401592,0.017162379382714043
CEL,,-0.020267966096819755,0.015420972317053673
PDCD1LG2,0.02586366432744959,0.01799928598047321,0.01315309551262008
SPINT1,0.005199203955117957,-0.004792241608856949,-0.022883017647408143
CTHRC1,-0.02589643371214455,-0.0531429370183458,-0.031857235260162466
PODXL,0.018281996023668003,0.013086459591178375,-0.00043452539841686553
JAM3,0.006351720950493677,0.02202352375319848,-0.06731670476502954
TGFB2,-0.02181624437812947,-0.04620235000648353,-0.009978616693990399
COL18A1,-0.034259813919864004,-0.0562264632960632,-0.03608205271456448
NODAL,-0.02298383203325271,-0.015334566059137078,-0.049864289237146454
INHBB,0.008316573598102821,-0.04917250796507921,0.0378878228121599
LCN1,,-0.014481558073078783,0.04333293662518679
ARF4,0.05169063939206613,0.02622800723800946,-0.00830555218212774
CXCL14,-0.018338675865643667,-0.04109671249562232,0.021836807838922705
LIF,0.016521235566587137,-0.039398648456337844,-0.03675906315926907
IL17B,,0.045950311950981114,-0.018983002506347962
MMP1,,-0.02386924046013307,-0.042482504229212494
MATN1,,0.08499384178870259,-0.017299400802773715
ADAM28,0.005795929107951408,0.049630047779804204,0.028953252667667576
TCN2,0.024478380470421703,0.007139393995268861,-0.05891101758285906
THPO,-0.023676305071461342,,-0.025924724971408734
CUBN,-0.03152740565608112,0.008437665487297586,0.0528354063528724
TIMP3,0.014179926268964254,-0.02267944373134692,-0.019865053848644846
PIGF,-0.03829980491719641,0.04043124540692482,-0.0794099750558285
CRH,0.09774742492367347,-0.0005899415086304387,0.06529936588807886
BDNF,-0.007821949789208773,-0.045772982832643264,0.0723719671256084
CCL5,-0.006431811889479353,-0.018863930294662778,-0.06107890513360031
GAD1,0.05143572421978748,0.026945646269013676,-0.012337101372593936
COL14A1,0.0032867653116305236,-0.053085692142948115,0.016455116927695006
HLA-A,-0.03664029278139671,-0.0583604910795517,0.008412336994906428
FGF18,-0.010458303447955623,-0.022605764760975422,-0.0022872993127529702
ADM,0.039994601333559546,-0.033370301693040276,0.08317097124839042
GNAI2,-0.002072470538639753,-0.03828021320169174,-0.0750573279768909
HDC,,,-0.01729939296803882
COL11A1,-0.03752917263484592,-0.06118004253637602,0.01921071013828073
NUCB2,-0.03010662849010438,0.006549536730772965,0.00404948675007767
FGF16,,,-0.01704630286297257
CXCL1,-0.026442416888410446,-0.05618043176853587,-0.04330956210713306
VCAN,-0.07308550877315978,-0.012512197493160408,-0.008726278768490083
MMP7,-0.006997297892762542,-0.0454193353825093,-0.0010439422057485982
PTPN6,-0.005172618133292625,0.016458943975466458,-0.05023963088938431
PTGS2,0.015168401756141616,-0.07894809038699284,0.012931416306970879
XCL1,-0.011379008436285202,,-0.030787404397972076
CD58,-0.03494384532368812,0.019590805197229152,-0.004086407785121656
TNFSF14,0.024927871198692605,-0.008528907833578084,-0.004111708016544374
CNTN4,0.023183566260519314,0.06942881289109971,0.03017714000484402
NTF4,0.026247612038116853,,
INSL3,-0.010458301396620441,-0.014305271793945312,
BTLA,-0.01660050264085609,,
MFNG,-0.0048301691194158865,0.009820098655770666,-0.07410145696836384
ICAM1,-0.03912734699978355,-0.05012911519951834,0.029558612721783943
PROS1,0.019274330921568328,-0.034634369809206256,-0.0004501845837026334
CLCF1,-0.0002891351425748927,-0.04561000681697007,0.0024129254471781524
PSAP,0.012257107817025435,-0.05532109246435486,0.0015762068824646674
EFEMP1,-0.016196612737722403,0.02166721619896851,0.01941446865089747
C1QTNF1,0.001938894664319355,0.001048729299501567,0.019920104756707836
ALB,-0.018567221021418258,-0.020309935129323345,-0.024492834765882043
EFNA3,0.03830878313953633,0.007663851457202325,-0.025549870042675026
DRAXIN,-0.0357836209987082,-0.029724724930471756,0.006834144445292363
RAET1L,,-0.014481548582472019,
NPTX2,0.02385879160527741,0.029844551862901008,0.007873877740588321
FGF11,0.04955396196596593,0.07358902618159165,0.044157652100364736
CD59,-0.008792351443883753,-0.05094288977404176,-0.07963021033788403
COL9A2,-0.01209430601040554,0.029550503991725766,-0.0381612726896307
DLL3,0.022438730765164817,0.03144645356596484,0.016788326733798365
FGF5,,,-0.029241154339247143
LIN7C,-0.0021269907220319503,0.026331844084611568,0.06999223074658414
GDF7,-0.018660663000861822,-0.012414288724663259,0.048938034037932794
PSPN,0.014415446683136195,0.024813025835644875,-0.01966234115812012
ANGPT1,0.01748481545844814,-0.05214141429048243,0.05142892269872942
PNOC,-0.0297717702213167,-0.013201409236449305,0.0031279443551674654
L1CAM,0.005670393659815942,-0.05001529360045358,-0.035835412604749456
APOA1,-0.016287076477893948,-0.01982327232012052,0.030984071979333925
PSEN1,-0.021041285272400744,-0.06739033027627345,-0.07361644906480187
CALM2,0.007678278009983188,-0.004707409326671348,-0.05274344256167196
CLEC2B,-0.017405108859853288,-0.09114070311501876,-0.050599795483131815
NTNG1,-0.0014111710123917744,0.005708856899411593,0.036215086166118404
LRIG1,-0.03351287104104475,0.002571446033647386,-0.008334434328592582
CPAMD8,-0.012370304415320102,0.01460715169344617,-0.01875108166151951
GHRL,-0.013205593311994186,,0.01451080271135283
NPY,0.030551517517241233,0.0051215755191550616,0.0008986961763411131
MMP2,-0.025251450296329615,-0.031638713287997354,0.051682742899211556
LHB,-0.010773600937110042,,
PPY,-0.01875369707647926,-0.01275626647508502,-0.0006574816030990313
ALKAL2,-0.010617077319426562,0.0009706916879357509,-0.017537944600136714
CSF1,-0.015589938452659054,0.035555467313155904,-0.014942103987468784
SEMA4C,-0.020361183089455562,-0.027611572770199138,-0.020111479720876315
ICAM2,0.003053043487193235,-0.036874365789342514,0.009781760399948608
SYTL3,-0.0016735571546474515,0.022005053215260324,-0.05939615664425626
IL1A,-0.00389209054357007,-0.020432710303235967,0.00543280008060727
HLA-G,-0.01137900740866517,-0.01180706834553592,
PGF,-0.010694544288047017,-0.023019359879015537,-0.024991891704090646
LGALS8,-0.026201286657372234,0.040797622022516855,0.018101752712344026
DKK3,0.02495607844865172,0.0103370679823115,-0.049280381896332
COL16A1,0.01660530111828049,-0.02517362693109987,-0.033594935373479726
TPH1,0.06658439159933353,0.014117581395101305,0.07353473384784444
TNC,0.014228639392366413,0.022165136661748425,0.006837388836463907
TNFSF9,0.013637526145371372,0.04280196201111225,-0.022485210943462855
C4A,-0.012772729078388351,,
CNTN2,0.05864278838302161,-0.00796680686432108,-0.008716163465752198
F7,,,-0.02317739657156444
LUM,0.00498008966807219,0.010294229018384261,-0.05529063774684566
BTC,-0.01862214703153609,-0.021155190469133653,-0.04721994730440812
APOC1,0.0023821531112945596,0.030289410291087955,0.06685536950054934
PKM,0.0016777555004176003,-0.0951928245454601,0.051473344968768896
TNF,-0.02819777633760943,-0.014481552532317653,-0.01803877556410311
GNAS,-0.014155504297037826,0.05656714423292355,0.003937783238516131
BMP8B,0.05457587016365611,-0.032219055773175825,0.05870665782805247
LIPH,0.0190885107303976,-0.0161456852071569,0.04268253561649524
CCL28,,,-0.02729187149409878
PTPN11,-0.04172416313693604,0.007528731767629745,0.020156366666641994
ADAM12,-0.014308724853321504,0.001567689820084065,-0.06126596905011244
EPO,0.01934689318875713,-0.016768524931224674,
EDN3,-0.020536011533497364,0.05217122056460942,-0.028764112488860755
CCL22,,0.06471531606639314,
CCL2,0.01364716005063053,-0.08054598345853513,-0.07886666906257399
DSCAM,-0.0089991171609426,0.051440512369393177,-0.009055736761976846
ANG,-0.00039212663975335426,-0.06373793487980858,0.02806021668713829
FBLN2,-0.0023057737735053293,-0.036863914426058506,-0.019388455632207376
VTN,-0.021212257745153874,-0.011791288689153395,0.04276244977081774
VEGFA,0.01358509523911688,-0.025867515456369037,0.07500591415403235
F10,,0.019353905971258214,-0.02374896296108503
SERPINA1,-0.013687528102166805,-0.03159824617857384,0.02012474600534162
VWF,-0.0154929851297385,0.051021688285925806,-0.08129626486219703
GDNF,-0.01341805068143464,-0.025918641042289168,
VASP,0.008164316020015529,-0.04139985958223763,-0.03792854453516522
ADAM15,-0.030043671061856864,-0.03568256765676331,-0.03185382451236548
WNT2,,-0.017222115060231552,-0.045407814491018134
CALCB,,-0.020396771086884768,-0.027789853437113845
OLFM2,0.01671203615670735,-0.019755283528809238,-0.026404959009835673
MFAP2,0.08032122803449421,0.011246563879601082,-0.019388508495282827
HLA-C,-0.0081388252525752,-0.019544731451217514,-0.021126460227929442
THBS1,0.013144496145142938,-0.014782862214724708,-0.049306722610984385
HSPA4,0.027891483798499418,0.047620857669628924,0.0287657272861902
LMAN1,0.02999452898848076,0.00821987307308695,0.016876482299964204
LYPD3,-0.012094977825847371,0.01861214479954142,0.049981790740385765
APOE,0.021889661745536772,0.022166227581183313,-0.061281062586594985
SOSTDC1,,0.07606434852127099,0.0674883298560083
ANXA1,-0.011035824680141712,-0.022934410443987058,-0.00612417055959005
WNT2B,0.05354725446076811,-0.038840798863492114,-0.006352267173703913
AMH,-0.01680649002015981,-0.02478972998231059,-0.018222704600128863
GDF10,,-0.02582513361468574,0.06053009759544377
EFNB3,-0.03634795982055833,0.002302468986970165,0.025488629683020583
LTB,-0.02865806186719678,0.047779269719934514,0.023229982737857997
ANGPT2,-0.03746016118317058,-0.0016679301712791445,-0.015440681679993275
ADAM17,0.012023654315907626,0.007745273710240327,0.025652733384736025
LRPAP1,-0.020953356562541908,0.0009137771118119033,0.033018059427096166
NID1,0.04262774031534448,-0.018254361107906167,-0.02385046522233486
MST1,0.0021197248118809426,-0.053511035762601356,0.04871539942576359
DCN,-0.0036331981101026755,0.018908912483529758,-0.057294147069015394
IGFL2,,-0.01661481636659713,
COL7A1,-0.040588508983626856,-0.013973141649370226,0.05012288367261803
CALR,-0.0061869470857067775,0.058335799476024505,-0.0327062795961305
PIGA,-0.004847543464135706,-0.0024069043215637818,0.03707273745888886
CD200,0.005060803710973031,-0.027903081926160485,0.004542844234338047
GRP,,0.16408114105848345,-0.026955595978503454
CDH1,0.020577870560461346,0.004224115747291883,0.03008362420419048
LPL,0.022197580552549924,0.04672037706927705,0.06589602715305815
SEMA5A,-0.0255103124291975,-0.07348173607569851,0.06175159454630954
SEMA7A,0.022130193022785752,-0.0028098331674400756,-0.07621924483767233
SEMA4G,-0.03653178229162663,0.02977200877412115,0.017972369215794724
SEMA3B,0.023430948156497856,-0.03809751906732753,-0.021074947194224942
RPH3A,-0.003868656281143829,0.07906956740368028,-0.04692152029719705
JAG2,0.02527956792326959,-0.015560566540370609,0.006149674587489172
CGN,0.015906059141365628,0.07111265093007532,0.05123479839178885
GDF15,0.005160410333693521,-0.04400104327177806,0.07334470122946553
SEMA4F,-0.01361181317261205,0.023416715196978317,-0.025356184241463388
NXPH1,-0.00903180182804335,0.062301712376791905,0.003342896351585553
ARF1,-0.00776761402652788,0.017149992615257757,-0.07947524947004263
EBI3,-0.017454299576514135,0.03079575449533273,-0.044663230673134297
TIMP1,0.03745311436033295,-0.07317610648747147,-0.07260414545980312
SEMA3C,-0.025230915261329413,-0.026772347932365895,-0.05305361546727103
GAS6,0.0007056887390436521,0.004805506677086111,-0.053619064861951705
MEPE,-0.04453790542766074,0.04927605867269018,-0.005052075990728964
SERPINE1,0.009320537697532973,-0.04522059510564871,0.018341190592361015
RSPO2,-0.013668137905188915,0.03158330216038124,0.0093231015465312
SHBG,-0.021870513329508033,-0.027966000368392037,0.06694473558765113
LGALS3BP,-0.006226948394440337,-0.041489887982206285,-0.0038193353485414527
LAMB1,0.006773026590592708,-0.030328336712641322,-0.027047222870645413
SPTBN2,0.05870399530521705,-0.02200069017322135,-0.07698860746252936
COL1A2,-0.017187190936556813,-0.021109944121454626,-0.06401697422855164
DEFB1,,,-0.02239523981558522
WNT11,-0.018473356132924817,0.04570587155125067,-0.020105759611295664
LGALS1,-0.000743169538129113,-0.07868267158077329,0.060954308117345854
BCAN,0.009512122075351582,0.011526616068202081,0.03248158894923429
ANOS1,0.009399741732558775,0.04304924678781933,0.01751885424754944
EDA,-0.025374933609722528,0.0052111145604783375,-0.03564103336283753
FGF22,,0.03500298332446296,0.04548632627717456
SHANK1,0.028964556559549402,-0.020138441796508883,0.004584908554699247
NPVF,,0.01349853061821407,
RAET1G,,,-0.01851645360568301
TGFB1,0.07198035693740101,0.01734518661873791,-0.012471673993015249
MSTN,-0.05371116264352234,0.0012505579225741378,-0.025038081626894096
WNT4,,-0.04247570654541822,-0.04932003937459216
TNFSF4,0.05233105250659679,0.025268607616878165,0.011251545250140233
NTN1,0.008952475600222902,0.02870751459795231,0.007268582440756064
CXCL12,-0.007798391312939633,0.00022091327608651754,-0.03486846228543638
GNRH1,-0.020560662612943474,-0.03199928355658197,0.055200321600550724
FGF8,,0.0003942839217770994,
RIMS1,0.07102915007620464,-0.04627084989790159,-0.04985576965656141
FGF14,0.010332509234064653,0.028928723049843234,0.0656750402464782
IGF1,-0.0375175300304153,-0.00919920750041595,-0.028988269338931873
TNFSF10,-0.06147197473059663,-0.01327920624489364,-0.05102034378436095
GDF5,,-0.017026855535519424,0.016518799642580465
CHAD,,0.10427222819522793,
RGMA,0.023887908643575626,0.03972024214312418,0.03296084849291432
WNT16,-0.02112874311917386,,0.15726259365937761
CX3CL1,0.00041801629245514973,0.0028522107683221507,-0.05102501289845978
FGF1,-0.04580134712713107,-0.033393737781445845,-0.034393917508756824
ALOX5AP,-0.0772185740089353,0.015299109504642909,0.021184031000875615
IL1RN,-0.02719158266879724,-0.03569564762511209,-0.012092029522663373
PCSK9,,-0.015167535144522251,
NPW,-0.015311752181202919,0.003294556614314612,0.07220444924128917
CXCL9,-0.021741105191039955,,-0.04129375626051151
ANGPTL4,-0.0017853486391878226,-0.07156357085225015,-0.034513591704704055
UCN2,-0.010617078118162149,-0.02634735620894254,
COL4A3,0.051295182803099325,-0.012002380031050319,0.0692034693427708
NRG3,0.013029672271264092,0.03870704426622679,0.009713480948221736
IL23A,-0.0167037864196073,-0.019479482167630558,0.058681951062380576
COLQ,0.025212363275018,0.06226014392791415,-0.03638008371740983
SCGB1A1,,0.0020028282027169885,
TNFSF12,0.011833213677435695,-0.05282547088140026,0.07198773473214957
DKK2,-0.010773601823133094,,-0.03138861119343279
FYN,0.01995099053854955,0.01713616907414431,0.025219718889942115
ACE,0.032037664825070075,0.017444979750747595,-0.06811493021776069
IL18,0.05661769117844717,0.04202102897760088,-0.016480956769305673
PPBP,,-0.017954911778262285,-0.020752739027838626
CCL27,-0.025013646010208588,0.0634860165374173,0.09344843067436805
SERPING1,-0.014224971172194338,-0.04837533861804396,-0.05934370516152421
AZGP1,-0.03359666393311473,-0.04257387923320768,-0.018857676415031523
INHA,0.02356589024878746,-0.026013674224367532,-0.03342496992451481
SEMA3G,0.009019705416490744,,0.019121687403244412
COL6A1,0.01102588540093002,-0.0697460839148696,-0.04530349850958644
FGF17,0.00958387192022335,-0.018382839596602054,-0.03153748365741918
TNFSF8,-0.01354363783872573,-0.016614814579023557,-0.02336927212160336
FGF20,-0.02413597063970004,-0.02593025648585895,-0.01729940495756169
ICAM3,0.05718163516197927,0.016835431724348666,0.04767446353478545
LAMA4,-0.06085747974079972,0.015599020429875547,-0.03449981355313246
DLL4,-0.031345414252914275,0.09513054323782157,-0.0658728583603261
SEMA3A,-0.042892554367269964,-0.032017408335769444,-0.03154247186528678
RLN2,-0.013668140987295846,,-0.0203234925538295
C5,0.009676513304511289,0.050520717432932925,-0.04493454238419599
C1QA,-0.011305118073434404,0.010653553287759751,-0.05018967255712653
UTS2B,0.028491308989782624,,
COL9A3,0.03993086060862871,-0.01005910710261786,0.007471722264807589
DLK1,-0.022749122174762104,,-0.015863061849041425
HGF,-0.03843417509994574,0.017329011940286708,0.04516236363684401
P4HB,0.01587744199542135,-0.031181261849827502,-0.0033146415722189932
ADCYAP1,-0.015960840503376265,0.06621521203708997,-0.030059780592161137
GREM1,-0.011813558792478739,-0.005235270335451199,-0.08164460020923939
EGF,-0.05304521706204178,0.09599644767197475,-0.01987417576972773
VEGFB,-0.010366289484730642,0.01895551560386629,0.03917808591348688
FARP2,0.02624151799298465,-0.035367372281594735,0.03215974152937625
IHH,,-0.017665097324874594,
LAMA2,-0.027738373914888564,-0.025323756247933964,0.010296352693065832
SERPINC1,,0.012972691830109835,
NRG1,-0.023903435019023204,0.02494239088722442,-0.024806577785730935
SPINK1,0.02768600856429327,-0.03954415437100275,-0.04028302285136957
EFEMP2,-0.003503112865287355,-0.0715841356517871,0.011062561004709792
SELPLG,-0.011621956971277235,0.038221241725549075,0.013714324468138202
GDF6,-0.015311753505958672,0.0057397457931333915,
HLA-E,-0.032994030642198434,-0.017476598680844,-0.046263180683414805
PTN,0.002128790054968227,-0.02421453667897466,0.04747793466494854
CD274,-0.02460951518818718,-0.012829629824879044,0.0010909436843224926
CD14,-0.036075762327240614,-0.015800733983015607,0.015788248923001784
SFTPD,,-0.038683446440718576,0.0502759361221121
SLIT1,0.021785166794703725,-0.05820178101364667,-0.03504321432029149
CNTF,-0.010773600715604311,,
BST1,-0.03769170471105784,0.027406056162950318,-0.02122894810602892
AGTRAP,0.06784453052094448,-0.024206827041722917,0.04924106721789375
LAMC1,-0.034474247447725606,0.009065430548823307,-0.11732281553056631
COL6A3,-0.041560052088306494,0.0036620297179068804,-0.020704922381322512
FN1,0.026646405748407705,-0.04775897905036537,-0.03443196970176785
MIF,-0.020762625091968582,0.017335048154775996,0.09933401087209623
JAG1,-0.022029387093994584,-0.027896796044894926,-0.038263452988046606
NID2,-0.01482440411474829,-0.013543410471803545,-0.06765413106369125
EFNB1,-0.03579072336833627,0.0057866644584951355,0.05057366483753445
COL4A2,-0.03540177697734342,0.038179390611044466,-0.10669888849162011
SPP1,0.0017047247297082503,0.008466001384327458,0.03452414078618527
PODXL2,-0.022211150890534825,-0.005545591336876114,-0.08058292722415479
FGF9,-0.02949847294571833,0.012880129680629075,-0.062343658665372496
ITIH2,-0.014393946460672906,0.03085555914301572,0.007947099873814716
ADAM10,0.03207100871549758,0.0020643664108064962,-0.008574127315681197
CFH,0.016031198907749716,-0.03280988792388705,-0.0917046347103295
COL4A5,-0.05088282358945829,0.03339308104798568,0.03476692194173927
LTBP3,-0.06112470134557214,-0.09507175552643646,-0.03326792703108058
GNB3,0.11890926985312053,0.05045703895589875,0.013116826173581635
COL6A2,0.024869465297500847,-0.06800808715029781,-0.04219215703239815
GDF9,-0.01912418287329106,0.05912598840598146,0.10292625418828867
NCAM1,0.021629817911799007,0.04230242081621581,-0.037696620019102865
APOC2,0.006039519317710351,0.018108118376530948,0.1504064168545501
BST2,0.022427478160137973,-0.0007335553302002733,-0.05865089915076137
COL5A1,0.04351787022448064,-0.029866402708034732,0.020005634309057364
CALM3,0.016932483442514645,-0.017965920615413078,-0.027963433161808913
THBS2,0.012077095340216677,-0.02345363882851763,0.036124777562058244
SERPINE2,0.0299166861115783,-0.04712917317341541,0.010768850166285376
EFNB2,0.02438602846673508,0.0043228160903484615,0.028158571421484375
PROK1,0.05802815406362685,-0.015986498816185024,0.08757107116623085
MMP9,-0.03731102868966118,-0.007193084726912292,-0.004811573742363939
DMP1,,,0.006759418971953668
NPPA,0.061155346346769224,0.01999207543603606,0.049637203698018904
APOB,,,-0.0008854176790514646
C4B,-0.018379066681039006,,
NTNG2,0.048349200123409646,-0.03723768993111869,-0.05060589458204054
LAMA1,0.008259123684010246,0.01908444210298032,0.03436744463980498
UCN,0.023081057743568435,-0.03340761878254065,-0.04483244535640549
ARTN,0.04571578901448184,-0.00906541922313182,-0.03342497529491579
PDGFD,-0.03155850568722902,-0.00870598581410272,0.00522629932883832
EDN1,-0.042790934621210766,0.05617823047671415,-0.09600542477260254
ARPC5,0.03963322946436233,0.001470632451815328,0.0034684155551578492
GSTO1,-0.013444019858883691,0.029116063858793277,-0.030053861213830888
PROK2,,-0.01630343582263737,
SYK,-0.018135227500190424,-0.011431789043881532,-0.04812022561830567
ST6GAL1,-0.001962651180816652,0.0030490967740788165,-0.029527551866635634
WNT3,0.0014971677438091959,-0.026310876417081137,0.045345335199983516
HSP90B1,-0.04481301189997625,-0.0050975150146194735,0.006442159151442854
ZP3,0.013244347489388901,-0.023071930499972384,-0.034846484871764304
NRG2,0.010771888378174518,0.006535793353481226,0.09630023087127612
MELTF,0.045946672730748726,0.010759056965632306,0.0009940687324016069
