,UKF248,UKF251,UKF259,UKF260,UKF275,UKF304,ZH8811Bbulk,ZH916T1,ZH916bulk
RARRES2,-0.017204626442243794,0.007684719990177637,-0.07292605162286941,0.054209200552697595,0.0009760990091819514,0.022781717062461033,0.042286713540674904,0.008692294865013918,-0.05114451545400659
FGF7,,0.004314170688001671,0.021762172095596527,-0.015608559804225,-0.020959244104647848,-0.028743687942282787,-0.048597223550553056,0.01689588892473157,0.010976930610873577
EFNA2,,,,,,,-0.01420644734619767,,
HBEGF,0.04684109271254022,0.03469062207358355,0.037641483411532194,0.08601934136716388,0.06621117271774209,-0.006891430089442296,-0.014021771623207986,0.11671318443160354,0.11697763660002343
CSF3,,,-0.025227941614164497,0.0540859912459061,,,0.09244489782165875,-0.022468483496830016,0.020812681048275144
PI3,-0.03338492337106193,,-0.04353581067345501,-0.021071608148722863,,,0.06193882220749265,-0.04881655021673814,-0.09052015622906352
PCSK1N,0.07366606345516208,0.0018264374926465026,-0.0015494007555251928,-0.04578957306539836,0.021186755389935932,-0.0577461331950936,-0.02183350653150318,-0.05298651417610886,-0.05715234222406113
NTS,,,,0.1011930797845039,0.0038080370796100362,0.033245144284987344,-0.017307860227253013,-0.0210152374677726,
SFRP1,0.016954822735721364,-0.049507772237197864,-0.018468091021671858,-0.017038013468292902,0.05604319248970589,0.009136486559535173,0.03153893478254301,0.043901098135344034,-0.021371801206162232
CXCL13,,-0.023928971496742335,,-0.0168848889324497,,,0.02748212720539802,,-0.009117673983940849
MICA,0.0661386237752555,-0.014248940558262166,0.015361549380678767,0.04339731240630965,-0.03468310537279784,0.047771417078490086,0.006370738918252144,0.051193074903183824,0.05442466809274579
TG,-0.042074752644487616,0.014917674143337481,-0.019929996190414846,-0.03613697273029164,-0.02293023477450925,,-0.021316521903285358,0.0037956136591300463,-0.04108099760869792
ADA,0.028459711955153774,0.00483950735108036,0.032185791797858236,-0.00734200374644349,-0.02222552143584695,-0.03457826312314932,0.012369518973150122,0.13696510299995407,0.09681456921986284
LAMC3,-0.006567845714098912,0.001233164590163673,0.1714692722512761,0.02180222312822323,0.0417784969820031,0.004765616292777157,0.013883587799366631,0.13571181577759053,0.11619543554293228
CCL7,-0.020185152572502526,,-0.014409355402930953,0.009635487728141594,,,,0.011101835372725303,-0.01567804394454073
NGF,-0.034656904590754586,,-0.033015513550281185,-0.023894986884966232,,-0.019935057081805402,-0.014015488793144005,0.12089885292053551,0.040283795955777295
TNFSF15,,,-0.016045521993708612,-0.016574700066146468,,,,0.04311919332880818,0.043166451013948885
HMGB1,0.025552834214624724,0.03224216805595055,0.00023983413952130894,-0.02904344367921844,-0.061164255064461666,0.03838747280239608,-0.02494317233445159,-0.1063934186580529,-0.01741546980377843
ITGB3BP,-0.0019156627812614002,0.031471219153537115,0.033962536003780255,-0.025287489522030946,0.03884187350700627,0.02565879100163898,-0.004526460433164041,-0.0004917256174474536,-0.019705404691489792
AANAT,0.08101337729178631,,-0.014599785540552114,-0.01493479602205622,0.04565610859973929,-0.018741885429920016,-0.019118030373739978,0.0097357995848173,-0.028062068532120697
RELN,0.04865451622051114,-0.0011562050312890668,0.03300333441798083,0.09582955803393271,-0.039016631965785906,0.057658464378589784,,,-0.019705891261495176
IL15,-0.008284814005040097,-0.010593468054729509,0.013414493029746375,-0.041559441893568354,0.03493513626865564,0.020669821074526324,0.0012643911738240538,0.10110088269823617,0.017869831816232435
BSG,0.004396632005674237,-0.039980326832875765,-0.05621513717810278,0.01671817225932645,0.013103317125502528,0.04690290032244569,0.058719797026278546,0.06215040750602198,0.08708827433484716
ADAMTS3,0.03328178484899047,0.007333162852393961,-0.026346609373235935,0.03169679431371239,0.004606200028720474,-0.03009506414106307,-0.02755320578482632,0.0480735059600553,-0.044448270632791734
CD34,0.047003247956013065,-0.02379404400134459,0.04455752577923126,0.023245194730992114,0.023905737612988212,-0.029313878080331465,0.06461785110130994,0.11003483483819047,0.06263050530770423
PLAT,0.023102353246315092,-0.03191979595662528,-0.00034133399511508813,0.08302584297443188,0.08320705009541879,-0.04499248231670859,0.015447346759962356,0.09457520645666015,0.14594523535774917
NTF3,,,,,,,-0.018957627391859782,,
LTA,,-0.021217903172481192,-0.018468090157705532,,0.06569130684904018,,,0.04153874611524741,
CKLF,0.02148869684448757,0.017308143704698443,0.0035853731723023844,0.018569441830772488,-0.011479172208249892,-0.026823272840826577,-0.033416916192991884,-0.00966624815919467,0.054181148497644376
CD24,-0.015433631712517878,0.08623892032814111,-0.02091907628167887,-0.029181400089189062,-0.048152839848614085,0.025547218278526997,-0.039686620842595555,0.048399904663869314,-0.06573312196947378
HSP90AA1,-0.015238496990560057,0.0653378414028355,-0.03222856184471804,-0.04750362295998336,0.08476320033145737,-0.04755469207354548,0.02670485263595214,-0.1100961276044973,-0.12557986149397268
BMP4,0.004479335971299944,-0.02249222115643483,-0.004087891512242801,-0.02898338422450103,-0.03514999090662662,0.005867190043573087,0.08991415127382356,0.04614348061397904,0.0013454438473202949
SCGB3A1,0.014409537483539141,,,-0.01778549836763871,,0.05078788708598107,-0.02719479097154725,0.10999411797103824,0.01741197037553252
IGFBP4,0.02317128782530662,0.010370521787142413,0.010953405348070655,0.05917940925414329,0.078573564078965,0.007390880760521786,0.09429552110515611,0.15587561401565767,0.12837413670204692
RSPO4,,0.05345149071406173,0.03660594230750358,-0.02052735624084081,-0.023098918621707144,,,0.013624062732899166,0.07979255438428019
LEFTY2,-0.011760792958940761,-0.02147849130591352,-0.041265341295370274,-0.007039284606191512,0.06675690239376711,0.08664697369479235,-0.016334862016155777,0.09495933902865968,-0.02172901750877709
PF4,0.07714658217013076,0.013418719740266519,-0.012571878707828627,,,,-0.013021192550959468,0.05462241043083361,0.04334622805867134
ANGPTL2,0.02031999154873322,0.028696829888040898,-5.186351986998624e-05,0.06199946004301045,-0.005553302666431863,0.058031370097435496,0.011946692734960008,0.12170883513761571,0.08721609588593172
LRIG2,-0.027937450078743143,0.03202332759006567,0.024476926123803297,0.014760250793925801,0.028207508728109735,0.025436747948384488,0.04528373559176934,-0.0346782947209982,-0.013625423891983015
ICOSLG,-0.008285611412617033,0.05593120522216356,0.028748878458448198,0.10192783075652805,0.09466788170074737,-0.00870221193117733,0.03310078913195358,0.0926339942603502,0.11002035006393715
WIF1,-0.0005203812692613913,,,0.012610028074858084,-0.01782488838671715,0.0026349087793407183,,,-0.030173587959175057
NPPC,0.017423720665023158,,-0.004295064865371148,-0.024090702453027593,-0.018519278412778062,-0.00433618912102554,0.04662404058075514,,-0.03437894708982354
LYZ,-0.010322819670938854,0.04158564597798692,-8.039192826715551e-06,0.10051522366335364,-0.02709005357050928,0.010067649927359373,0.0025592555834551165,0.09615238157792366,0.004984661527362503
EREG,,,,0.11011307048903092,,-0.020507347948736994,0.03856919641606112,0.016148883585660752,-0.03191300549640717
SPTAN1,-0.0311906912887351,-0.00980805690346367,0.03085848712347773,0.052357657920606405,-0.011064183464610727,-0.024676247101818417,-0.022715966481329012,-0.04649911348853429,0.0008967144177551083
LIPC,0.08277751382522054,-0.02904838446935634,-0.0225926023582127,-0.019873859450685018,0.026459606308381057,-0.03672828640589781,,0.016666303886868232,0.09266289290567638
COL8A1,-0.011588091664316997,0.020785744233200062,-0.014307365345559112,0.04981217541108201,0.000825929400676484,0.09931969390848613,0.020302470914614124,0.07942223611543603,-0.025212752182232283
GSTM2,-0.014086386957994563,0.007210375548642148,-0.01610269665985984,-0.029695124767257546,0.048692476584870914,-0.03261718956478394,0.026639179900177924,-0.021823392188962724,0.01801362127240255
SPX,0.02462305648203511,0.05834585980028142,-0.003958705116923928,-0.03985889701606232,-0.06332443656016072,-0.008210253021233882,-0.016167474902450282,-0.01588386396830587,0.02335850867707955
MFGE8,-0.03291685011186364,-0.04806851237259744,0.029253487183840587,-0.014457906597851107,0.05395578648624219,0.017238778297810033,0.0671355679368422,0.10941537622294452,0.0750016679666698
TGFA,0.01923115490476449,0.02120608303529701,-0.05279500608923549,0.0017761976620906796,-0.008884428386344092,0.0299995392672407,-0.017146768577553,0.042154302729965516,-0.03554852179624419
SLIT2,0.0066986990591214,0.00934788791673153,-0.028860483022112835,-0.019532870714667996,-0.050211693855171595,0.023647118443388696,0.012357412487224408,0.09199943086013827,-0.01597168047298518
PLTP,0.02793804778524442,0.02636215723491588,0.06982956685382032,0.13853510954316878,-0.023090603558980738,0.0038424491757876366,0.055717079467090216,-0.020770495578254278,0.04971091602591319
APOD,0.010025045548115872,-0.044676849570744394,-0.019635955482131498,-0.07148476606734548,-0.025641667304790974,0.06631273056104717,-0.0241937538622997,-0.03472255555198537,0.08179644676742312
B2M,0.053749771648569714,-0.03995876383801339,0.08076025317414849,0.09288680727948312,0.05414215619721987,0.039493483883229236,0.05596161525583845,0.09677786255142652,0.10574454120747381
OMG,0.0018974544421580459,-0.02098522945119519,-0.00258758199617734,-0.03646215520067229,-0.028869855423542694,0.013424651888614868,0.019938516140986087,-0.023770515759707556,0.0013101539810048191
CXCL3,-0.016370352850212624,0.0004008873430554743,-0.025308863856746393,0.0522263196281322,0.040245040496653436,-0.02886911238328641,0.04553952046544737,0.05113169365044255,-0.03685395098028644
CXCL10,0.07477431271579896,-0.008784278083409097,-0.00310578499164009,-0.04069774509256934,0.13888426221595568,-0.03756775619074822,0.07458665750576905,0.03355196962705544,0.04777007642967337
RSPO3,-0.02741896230130444,,0.06518169259838777,-0.019873847197475755,0.02399196944640426,-0.044043659223332254,0.04304479832472485,-0.023893360660557868,-0.0030821660462655017
CORT,-0.03746613707432156,-0.02504283174908464,0.02436434919937538,-0.024119914230980984,-0.017222551465326325,-0.05018102132684025,-0.013626016188092968,,
NCAN,0.025628804835123066,0.013192626373310543,-0.0219716864799283,-0.028557649003946715,-0.03770438353811173,0.035376653371864464,-0.0014776809405236942,-0.07026581685272729,-0.00980946845899436
PRG4,0.03764101704846203,,-0.014409357648415095,-0.014229603242616344,0.034597411984457094,,-0.020106020716588794,0.04203544731443395,-0.012760111418858924
ZG16B,0.020275647054537382,-0.02322509518900179,0.08864956220286697,,-0.01578093466110833,,,0.039163476588901576,0.16664220444194652
TGM2,-0.051892296981698574,0.050209693097815165,0.007286603429891649,0.01599730484879951,0.05280245590860895,-0.012064846383607072,0.05197703846133924,0.08901085890515285,0.11290833037105008
VEGFC,0.032330637684427045,0.004794622004892111,-0.025681333575273163,0.043551146572962426,-0.04249416361158087,-0.02317321389039187,0.06492352520550246,0.05888698379787621,0.04793444194434774
WNT6,-0.03256829744263404,-0.006434394742739861,-0.019929997017918862,-0.019607023319716668,0.0460990172267091,,-0.02532456011718164,0.07060035899017239,-0.024434772901106124
NRG4,-0.0185912341702326,,0.09872429316013838,-0.020268208977790404,0.09006578761388769,-0.02581633148741228,,-0.02389336333843354,-0.036746150663967685
PMCH,-0.02142739788569285,,-0.0242990106112701,,-0.02309891750693483,,-0.019118029695776098,0.08382485698202298,0.04901776452686145
COL9A1,0.018932267316015796,-0.007215474519735601,-0.018315957197708024,0.013221538616291327,0.006474604489648329,-0.02022305925544447,-0.00789106190844593,0.04822272536825684,0.07700122885879306
GDF11,-0.04102495203597689,-0.023888639849911564,-0.020750659191537957,-0.05005905974192871,0.046610854993512564,0.037055398025979965,0.022550604849508653,0.0670593708235219,0.004782006328668588
RAET1E,,,,,,,,0.00546396541493448,
IL24,,,,,,,-0.012813576255952126,,0.06764510084334416
SORBS1,-0.03675739711910569,0.014798813964961462,0.0073722625415289485,0.016798962479752308,-0.03316027662841663,-0.008047795351605633,-0.0327410685429272,0.007003973613267836,0.004392552836316302
DLL1,0.052166558354442887,0.061333531364342476,0.013528671544523318,0.028785190469149388,-0.034963540963716296,0.0362880274290162,-0.029863197117487486,0.07762279017119415,0.013909503422980356
TLN1,0.019566348922586494,0.018335320829286416,-0.04130605320602766,0.043512983811569074,0.07873843465336178,0.048980976839292506,0.04967832906035849,0.10899051400446666,0.10088628643131115
COL2A1,0.027548619791142485,,,0.10005198502153487,,,0.10516738435929097,0.02397480207348787,-0.017791863130355516
SHH,,,-0.014973688412448364,0.06532913321864048,0.011599378164685774,,0.02953232533308221,-0.02754765056107847,-0.009523733203145028
PON2,-0.006741324033331747,-0.021306798378770062,0.023654999722138147,-0.05231083991327061,-0.05208714003908443,0.03179371798606269,0.02368388241073063,-0.018839755104930942,0.049405533396473335
ICAM5,0.011461437172106804,-0.027647642756659967,-0.023337556166002554,-0.03370471115945737,-0.028902208139099866,0.014775114640184918,0.005978102227784127,0.02430174830755826,-0.03244428058655865
HPX,0.05420082302888633,,-0.036433020965660874,-0.036055026134738294,-0.030969106203704497,,0.0009626093617508823,0.0613327528112395,-0.015239812767699779
SFRP2,-0.02683621145377769,,-0.017053408405257094,,0.017171045811663642,0.0002749990287199959,0.016780254032225037,0.04842964096701941,0.13501647871751657
CFC1,,,,,-0.019860456529557823,-0.021065236003557794,,,-0.015822692517369345
CD70,-0.020924327720461194,,-0.01847281802733617,,-0.0047980333228671585,,0.06151204550213634,-0.013983854548746164,0.03883355156400697
HP,0.035423708068515136,,0.017491048149249254,0.17813019084145032,0.06322194290103358,-0.047533601283001964,0.05054608924407422,0.0016836074238710172,-0.013644418790647013
CXCL2,0.02440752297036101,-0.005995676384532327,0.017361730403933563,0.045423664011986,0.042346037231579474,-0.011475876876330685,0.09616528668173753,0.022583850773504492,0.04801988447249404
NPPB,-0.026040797826631053,,-0.05333977158746401,,-0.017390623435989763,,-0.02543683821248276,0.011047884732008687,
CCK,-0.02146838283095498,-0.007822521099332059,0.006626756452136075,-0.05953045668169561,-0.0775373611044728,-0.045653119795410424,0.0141085763077656,0.008211670044353393,-0.09930478837787074
SEMA6A,0.04104183219998758,0.05243138317180819,0.004910893909008143,-0.025478692606165716,-0.020017097227295992,0.06443620461762845,0.06521916973863437,-0.05061493483999347,0.051014803983278366
IRAK4,-0.02762490812782405,0.053221432375755315,-0.04246480831297756,0.006514505006641015,0.005773039638971474,0.009093348313157333,-0.03446462642418631,0.08286683142945851,0.02104728171932586
GSTP1,0.036085096654312684,0.003516653256191991,0.0226663250356002,0.022679835317897686,0.009421483633193055,0.09445235912255667,-0.052169633029786215,0.00988609764183567,0.020570471572609435
VCAM1,0.0577141922732512,-0.0022077666681482406,-0.01574198573248092,0.05040548217893363,-0.0002148562901660735,-0.015545734836429374,0.07339859399262715,0.08430746771938309,-0.003774736449325654
NXPH3,0.08423304947186536,-0.019136448861241696,0.021876340688881488,0.017968024305351632,-0.016948455811473685,-0.02455895539701379,-0.025169908907490855,0.009730563516352196,0.06618404600537979
MTMR4,0.03185683452986447,0.00482573942082291,-0.00661213268746502,-0.019074709860593772,0.04974321838968836,0.026846190116905828,0.007132063034961181,0.05064256654314551,-0.03396494492602169
LAMC2,-0.020439303385680646,,0.002806066685715418,,0.04199963074605271,,-0.016827821044569424,0.04973704145943383,-0.035385176334567586
IL10,-0.007174503504276335,-0.020158628536561602,0.029787354428224354,0.1460037634263005,0.06498902554690977,-0.05858022069768234,-0.01789001220119385,0.10511327123920593,0.03284447947312677
SEMA4D,0.0002585325831811871,0.05149651573013328,-0.006614863215004069,0.04357597602781142,0.019962301576265905,0.06570210125439324,-0.029821958659718702,0.03378689921323238,-0.08103245916338263
TRH,0.05582055351190736,,-0.035494991932147835,-0.01250681080803394,0.053944486101918425,-0.03280450355463154,0.04143183917686561,0.03508256929969088,0.030115287923163085
SEMA6D,-0.03218093663040147,-0.005326215138749888,0.07093759953794634,-0.014694724228487584,-0.011600341133482414,0.004395758151775123,0.025050567720208146,-0.07011237876787232,0.027267718249038512
CEL,,,,-0.02467463493167232,,,-0.020919862359777712,0.039923579440336227,-0.03780423333347899
PDCD1LG2,0.06206654447822816,-0.004717114029609459,0.010103893654048691,0.03905750801721489,0.016841011900827527,-0.04696411485688744,-0.018762924188030928,0.0965001711016378,-0.057701540619013184
SPINT1,-0.04521993505760214,0.049592150525713016,0.01807852477628847,0.015777660217166315,0.052678394103034855,-0.03185886296006843,0.01733747432119028,0.051921306346211435,0.040387703417140736
CTHRC1,0.01838568960813758,-0.032220161596511615,0.021118131255692365,0.038987732703383675,0.05977112482009605,-0.023191957775092593,0.036269321482891255,0.1223886562319611,0.03558729761151137
PODXL,0.05508252234621484,-0.04460485132335431,0.038717337633746136,0.03522711964521732,0.02859283316136657,-0.018584368173281622,0.0734439482374176,0.11666490110520097,0.12187468063707114
JAM3,0.01650746433332452,-0.02112911457593843,-0.033663553963791254,0.03910312099290539,-0.011847857083514027,-0.014861754125466562,0.07574145034131408,0.07981747486315334,0.0596177474189879
TGFB2,0.01157060142379611,-0.01580798509625793,-0.028175310883461698,0.060026173147832186,0.00646398239275429,-0.05519866015873395,0.013204333528253839,-0.038232600839705734,-0.01980885447763386
COL18A1,0.02258215526044486,-0.002171349028284011,0.10348307042398927,0.012083551250689998,0.07467759526756466,-0.01629113099838639,0.08717986580088766,0.15578293922624575,0.13970973260244735
NODAL,-0.009552809685908076,0.027287360889603783,0.05201246544029644,0.05694812063538253,,,-0.015827785075800124,0.020879035739918454,-0.06475636643390718
INHBB,0.035582643177451474,0.02725252315175526,0.06065034893417161,0.060663066771070855,0.02468011150421051,0.1009262322346491,0.013907647850934646,-0.036758045593746215,0.06063552275676986
LCN1,0.04566398227285234,,,,,,-0.014947341050243422,0.047925188858249895,-0.024819682207624608
ARF4,0.08898232535187636,0.01734346947627347,-0.009239081177490699,-0.02668265705879222,0.04124269032964373,0.047963616705102304,-0.05432262700024816,0.1009486218926322,0.014449784283463364
CXCL14,0.038815322691701314,-0.03600763651213859,-0.06659448826825663,-0.0053873415694062985,-0.023217896450271905,-0.04864369736053869,0.09813936944396089,-0.11521568568987046,-0.10108135641728262
LIF,0.020260408755941994,0.03654152569179015,-0.011496832223189155,0.07612817491399063,-0.017885945010598103,0.04569862817166756,0.08584073166826627,0.06998424505962135,0.09011918281348769
IL17B,,,,,,,0.08050801530926115,0.15022617526289617,-0.028062062896489434
MMP1,-0.02817896123525807,,,-0.012506808079709237,,,-0.008135442971495122,0.1462425405072839,0.014973023043219418
MATN1,-0.0014794336149809872,,,,-0.017609036029454645,,-0.0264377002120339,0.05533522875587093,0.0955909687983179
ADAM28,0.030025126805935314,-0.009273363524667611,-0.04007655888757865,0.05434757096678562,0.008197616155406057,0.029464833134980606,0.013216142739641595,0.05937534979449703,0.026595271501081555
TCN2,0.057776346736987776,-0.022494319816965556,0.022517461656853296,0.04149614391498752,0.044427242985409246,-0.02990305856588065,0.10304055340405736,0.077559028875858,0.061637157115154086
THPO,-0.014820917097274103,,0.00956974351532109,,0.048734142552557355,0.12402397632417618,,0.011338622724432255,-0.025425876839450873
CUBN,0.06021887557038302,0.006644041881083944,0.045070877815536474,0.018440951187139204,0.026368369558969686,0.0027566433214112175,0.07043728497122763,0.06086143721967334,0.028346749092601216
TIMP3,-0.06792174850112952,0.016918100775967684,-0.006528975407526178,0.029437569336442964,-0.019509096490787112,-0.009142612772111558,0.032455320634927,0.11642775990228961,0.14673817577335677
PIGF,-0.015973436521000143,0.03750023467775217,-0.06232546957082893,-0.054920885580471354,-0.00390884183693715,-0.009152442745509458,-0.05374741984879274,0.04350906076439397,0.07012510777817221
CRH,0.004130307295616057,-0.025962618347023163,0.05208814971063858,-0.012709196683933138,-0.017479655035829766,-0.024406413503296816,0.0778869731188675,-0.00019590943716464498,0.025665379779181388
BDNF,0.026376330420046744,-0.02322509076210024,0.06028903460069787,0.01362641427899223,-0.0027756879537928535,-0.028239108556177124,0.034777602865616715,0.05890141878963808,0.04722285940720187
CCL5,0.08198001616029395,-0.020893186542319402,0.030651333368686477,0.01976324029061979,0.043112940567823256,0.04959153091636372,0.1505457301169307,0.10781545286426121,0.1204399872283789
GAD1,0.0011073619069026678,0.004609948149113048,0.0372954456995825,-0.03580645321570724,-0.04832090426153189,-0.023145694276955512,-0.03791249522111522,0.00304589628951239,-0.09187335833539022
COL14A1,-0.012031929836670755,-0.03239807141695166,-0.0320745463699653,0.055916569150321845,0.0650974050852229,0.11544188263976057,0.07836144414314064,0.15528216161479463,0.015770903204411674
HLA-A,0.022474550574547194,0.008452828270290952,-0.015222085237123728,0.06571013160171073,0.09775308226918818,0.035339898551828425,0.06577031723914342,0.08448340418796166,0.016183574411153867
CD5L,-0.023947080006974743,0.04658030541797961,,,,-0.029691208536926573,,,
FGF18,-0.021667779114718698,,-0.013418480417604134,-0.0173405570846884,-0.004449654102288944,,0.06466370475277644,0.004734470676668343,0.03742044036445541
ADM,-0.08210413385381901,-0.005804798058573067,-0.04675193155043739,0.04367801643084932,-0.011592991974122975,-0.010016169791284116,-0.005777557450256062,0.0006489969516798847,0.04788399727346476
CCL15,0.02252314905922984,,,,,,,0.04643799721532512,
GNAI2,0.03392237435986755,0.015271518353337819,0.02156962879678711,0.013250632437297112,-0.024532654613826362,-0.022848776537459807,-0.010621533770094168,0.11256566735895276,-0.07290767894146258
HDC,,,,,,,,0.0037330407901274773,0.19052848101040748
COL11A1,-0.03147006408484285,-0.007986350882654236,0.007467029260261229,0.008510542783089556,-0.0023690368967619274,-0.03604023483221022,0.00667535750333115,-0.009675823875330428,0.07747956950115283
NUCB2,-0.01773782185111663,0.04768092471152367,0.015116920833912067,0.02358918496210203,-0.011580977429776023,-0.025711069581851424,-0.024603879540684697,0.05221842902223038,-0.03300305175364429
FGF16,,,,,,,,,-0.02519909181560616
CXCL1,0.009242429207779073,-0.015682451099258487,0.03260217704043864,-0.039858899815549936,0.02076222003189333,0.013350955647189926,0.12701002828017458,0.019537852856246648,0.039187722205905245
VCAN,-0.0017644175774559102,0.06550018217927532,0.0004237057845296033,-0.04439214401810329,0.027569442215180807,-0.08091850882344352,-0.0513356703250914,0.06364526689323163,0.01598339127624888
MMP7,0.008552390375871086,,-0.026676851833428415,,-0.017390623340973875,0.013053242296886414,0.08563095262638885,0.14026575992204357,-0.039348140891853005
PTPN6,0.05825508301406806,0.03192498376435104,-0.005988934511268042,0.01439522111693519,0.07878360965233422,0.018837446899141512,0.024778764781871594,0.11924711488778399,0.15680254714987762
PTGS2,0.021000682969197805,-0.024856163915347545,-0.044391037761888325,0.06054656097931053,-0.017940894268900463,-0.03069557475228235,0.08423572186352796,0.0737778172873375,-0.010976564034908003
XCL1,0.038886070368213184,,0.025383742555731025,-0.013298711368733961,0.12030338460627239,0.06910436127636116,,,0.10407275018792769
CD58,0.03426689932301639,0.05136997666081332,0.022269569194435936,0.03940758944208229,0.0011645555013189474,0.0407511464451376,0.002050536794809981,0.0060556223207338215,0.02141145843528137
TNFSF14,0.02563438164751116,0.0180911522656941,0.007531180957180171,0.021437109371747445,0.05552454081786787,-0.003566620277626355,0.05594352751332864,-0.04097702359066072,-0.00022577320320442152
CNTN4,-0.03156114389429322,0.0070146095399976904,-0.0034328272981808306,-0.007329449410442729,-0.030722486732241663,0.009885908863205634,0.012009538032956981,0.048066884712417664,0.012615604872290449
NTF4,,,-0.018468091093669058,,,,,,
INSL3,-0.009294036702227356,,0.11903353421386526,,-0.020053217782773223,,-0.014765384721829776,0.0062992663602407335,
BTLA,,,0.00634252900428488,-0.013864349314680634,,,,0.05099456478285976,
MFNG,0.05840335469068853,0.0489970627341002,0.011324621948224785,0.014216397260590765,0.040533106025519794,-0.027178960288095206,0.03975621517655783,0.05581597130076408,0.08992907594605899
ICAM1,0.0044568769877144495,0.007133408237404815,0.01460262834303849,0.06237002637438046,0.08857444639916882,-0.00618884294435002,0.06959757758525878,-0.05920420726753142,0.026950218725140498
PROS1,0.01183544187856359,-0.018088711190253435,-0.0962260740629218,0.052376474260226714,-0.001979297385752301,0.03946561642428425,0.04283801400640759,0.0339903129399641,0.008550079610578937
CLCF1,0.05390815357442199,-0.0031465720369883024,-0.033498926700968594,0.08227665587640705,0.04773488709331852,-0.04019003589521142,0.02073288547291131,0.042529723145499694,0.020187647134776828
PSAP,0.031851998530233364,0.0013021073544631683,-0.010830728225576191,0.09188470158649509,-0.022039925655526024,0.027813854473797466,0.07341150201723096,0.0841454700359111,-0.05034663763239992
EFEMP1,-0.010554090010613975,0.0969864497157495,-0.029070308232658815,0.09238738625316072,0.06050655852936777,-0.02333077468882614,-0.041072419791280276,0.08589814059046963,-0.02728789048711927
