,UKF243,UKF248,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL7,,-0.01784464356871777,,,,,-0.01095458243852652,,,,,0.06848014677774283,0.04763112218903593
NGF,-0.017415237236406752,0.04137222775498612,,,,0.11874139861342736,-0.04130667175535198,0.16502282417818126,,0.027036424159664344,,-0.04391052372962643,0.10121473570107706
TNFSF15,-0.021544821942364088,,,-0.039074726160945226,,0.2413427310836936,0.06692489034466921,,,0.06169304605237284,,-0.043078911499185156,-0.03933230824433403
HMGB1,0.02424478445979431,-0.008550622174643257,0.004087755489954155,-0.07877817028388706,0.06192638781308181,-0.007745135744617698,0.03282731826427395,0.0009348922676562009,0.048346508644722175,-0.046670538933863075,0.10612221302936506,0.08660253989179541,-0.008910144218437907
ITGB3BP,-0.06898464009820668,-0.06475442464457147,0.025264606994986977,0.019165843833463654,0.056901529915190305,0.026514252247512745,0.016546948848092397,-0.03338170276524238,0.05342564719027649,-0.0054248075716960935,-0.04841044902729279,0.026482688908616752,0.1009978202614436
AANAT,-0.031214059055301117,-0.025889862945237027,-0.016503016180973416,,-0.01711997767209043,,-0.017043813860792227,0.08165484964913435,0.00816215587911957,,,0.00011764173017359076,-0.031408440026320865
RELN,0.050981646630664616,0.010124182790755526,0.05596637665902564,,,0.04945649869834036,,,0.04480576438662483,0.001306261475862383,-0.01442938451613429,,0.02309697427223326
IL15,0.05012165968768887,-0.0017351721142433783,0.049733954552036976,-0.017692795119117356,-0.04711169316462661,0.14918585111179697,0.11543169648043226,-0.05855787110062292,-0.040052775310849976,-0.017539980541444435,0.06880595188897681,-0.00545228900747105,0.01527376999236531
UTS2,,,,-0.040087695883037726,0.06700756399718769,,-0.026719578421293345,,,,,,
BSG,0.028107862169564853,-0.025203367912805228,-0.031482821287862096,0.062188647664848565,-0.019135679041323052,0.033338694712218966,0.012009853902948222,-0.021662810199419468,-0.001379146675583914,-0.02451730307907901,-0.015505767596874977,0.015249279160331617,0.03556165953464159
ADAMTS3,-0.02457177807666178,0.002359244615415581,0.023261936129632413,0.10206335314118069,-0.0007197448309475014,,-0.002528715617799427,0.024702846850197222,-0.02845012845264685,-0.008339150444811183,-0.04360633946617636,0.030800412318078257,0.03464634075326315
CD34,-0.06869741886581997,-0.04969054335538887,-0.002782952149267718,0.02736692101901411,-0.0035863434831287476,-0.00584224737755193,0.0727585722008696,-0.06014375945320487,0.014137600978083989,0.020608761953460553,0.02589690576646526,-0.08765561094383997,0.002068803893346924
CCL23,,,,-0.03687128335573112,,,,,,,,,
PLAT,0.030673545307399568,0.024428413688201176,0.009121465925125966,0.08386243122211526,-0.041479918359609076,0.01706800012087666,0.03855080423514279,0.07034337710919811,-0.0318497897006663,0.008209024307955814,-0.08147353333844133,-0.041422129620522864,0.06514507183990827
NTF3,,,0.04845215833831263,,,,0.03336081905863542,0.03443829713675894,,0.01069227962256613,,,
LTA,,,,,,,,,,,,-0.012642096021758534,
CKLF,-0.08478348241659572,0.001618931258122239,0.013940182138550403,0.07712681541585496,0.04768651197046431,-0.004769612090398989,0.08029568633359421,0.0049377570658977465,-0.01294320416119752,0.022431012489832352,-0.08140884964610641,0.042085245567761304,0.007686310361628919
CD24,-0.012506281693441064,0.012009325539094472,0.005839142263728481,0.0885198840460696,-0.007398664671549781,-0.013252059607663338,-0.003192319036183335,0.09750698230664638,0.0010490840660270612,-0.023321874997491335,0.03606128921641289,0.053009603551600885,0.0614066516711974
HSP90AA1,0.08815508949521739,0.03595441308630619,-0.05407262223022896,-0.02304602355253267,0.024317967861401297,0.0004928424457910238,-0.10053332663504293,-0.055585270061308305,0.025580051702220705,0.05062964658068858,0.09925973657129167,0.06274868792983496,-0.024217794836296117
BMP4,-0.004662286934196779,0.006948742731782178,0.040509165085238,-0.010477460244378331,0.0974408025790075,0.09418484232155559,0.008183199462640945,0.008062082790463195,0.006675716133819669,0.04044034435255068,,-0.0457051025410081,0.04077911417081135
SCGB3A1,,0.0018753608500897611,-0.013920455559527598,0.10506290266031161,-0.04607085930323919,0.0905391335091342,-0.0017978003729250235,-0.026306161227558005,,0.018985458805364036,,-0.0410000127559785,0.0631912257514964
IGFBP4,0.014919906692818511,-0.014508278680192936,0.0584092143725104,-0.04470397384782654,0.1251375859928149,0.0034564053971381163,0.053500509821223625,-0.03431207372648212,0.09315324096459471,-0.05717474869699207,-0.01579448190456689,-0.12473000684271013,0.020795058130234207
RSPO4,0.08879209131180615,,-0.01392045352334607,,,-0.013759924870088727,,,,0.019009818956218092,,0.057227352262637574,-0.026845797671019377
LEFTY2,-0.03563492136599144,0.037519080848238705,-0.015263947539236251,0.04470942340907129,-0.023509115737665728,,0.06884779663122924,-0.027597009704103594,0.05298226965288528,-0.005475588163310491,-0.040861957934314505,-0.0640704329907008,0.033536404471502794
PF4,,0.017666956083743787,,,,,,0.10680165662576582,,,,0.00277513914549289,-0.042862640732528934
ANGPTL2,-0.06494199040342433,-0.020674413235356646,0.014572249085442673,0.03858401523069677,-0.1231777282533639,0.04839620799212206,0.09634438589459558,0.03890220343883537,-0.023349773581110803,-0.015079939478345926,-0.021470377676338838,-0.011633983256579527,0.033543288762256394
LRIG2,0.05672207162581666,0.0015176379189734536,-0.045018554565479894,0.02400449141948743,-0.020936868812194382,0.02669435359023423,-0.014625054641772587,0.0071723436988507605,0.07791817557091736,0.027399890313877462,0.0813255308715825,-0.021417883030738338,0.06158632168311656
ICOSLG,-0.016775424711662396,0.011080456559481271,-0.026418421255342897,0.05890704161279241,-0.046866646424393185,-0.012334146207916246,0.053852001287145394,0.05048868175640652,-0.013154163010438154,0.034435184691575055,-0.02471560085936494,0.03409802824832752,-0.035453109462601905
WIF1,-0.036594263937506935,-0.03330745241144395,-0.026195411366981246,,,,,,,-0.029165455898969243,0.14361951225981978,,0.03174455555910484
NPPC,-0.043418156941660686,-0.042848634024597064,0.06919052320032906,-0.03257704428650167,-0.03524621973323203,0.04514494313159022,0.03769689258417274,-0.0022578267848072215,0.012882021893624578,0.006310443256740924,0.06436265057430782,,0.039033999975845585
LYZ,0.04224379997340742,-0.03067667269336534,0.04773495157228302,0.027649208406539234,0.0008155736666021836,0.05193421339647938,0.08445295086376758,0.040187010031294754,0.05737550117175323,-0.02254626934351049,-0.032395739115415906,-0.0719590559250837,-0.07287399815877925
EREG,,,,,,,-0.03052564229528054,0.015751698177290836,,0.013922736188238537,,-0.04205170565593112,-0.01572627827154241
SPTAN1,-0.0043162018686524715,-0.029319091763677724,-0.02089397094066352,0.008976943097402304,0.004316490075579464,-0.01996003210075389,-0.079530160437172,0.09459006413222258,0.01266083232251878,-0.034285130743167545,0.054756509963485765,0.055837870916379546,0.02506091271481579
PTH2,,,,,,,,,,0.0419822425878494,,,
LIPC,-0.04461971580442566,-0.02266226998059473,,-0.03454462074533576,-0.0414954417628018,-0.07159776541240101,,,0.020674482803768556,,,-0.035206038028370946,0.0172819455781425
COL8A1,0.010629846785701398,0.021047526763766478,-0.011731205206980743,0.05651747950670666,0.007580911934953009,-0.07862737955944198,0.055535416022832726,0.011581263212405156,0.028140495631100396,0.04650855633979484,-0.02376123888198279,-0.10088024641108816,0.04248028187280226
GSTM2,-0.034896504200468206,-0.002253752073076434,0.011766310146079872,0.12339005483521978,-0.05391232980134207,0.05206797415521239,-0.027836091077502095,-0.061577534555518364,-0.0018064317000603188,0.028311738111538757,0.0010146885101074165,-0.00168824800533545,0.008119547058786926
IL4,,,,,-0.03966568207897136,,,,,,,,
SPX,-0.024122923943213075,-0.03665264130892857,0.04477262293204018,-0.0431871213693406,,,-0.03606075853936959,-0.027314216755090392,0.0211464897519703,-0.049253165961687086,-0.137812340443818,0.10990084034008887,0.11000119382663576
MFGE8,0.1409633590768135,0.012211512666921527,0.05227276542597459,-0.03083150015916127,-0.0126858023254472,-0.002095654594545309,0.06641354107930669,-0.00012144120096642817,0.008733375580691982,-0.08449786593146257,0.03458023036290051,-0.08278347642983652,0.0004994656756015508
TGFA,0.02278308087265328,0.042072592806864546,0.08187821028964515,0.08312925346154279,-0.0837427844709617,-0.011772957956965643,0.07265834183275344,0.019824227843175952,0.03856848155531232,-0.05873797330581739,0.0632425134564346,0.0433951361937668,0.06233848651995904
SLIT2,-0.04311420681540815,0.06955039450657165,0.010051169067820163,-0.016432994162262397,0.009415603234106694,-0.04341082540036989,-0.00929844336354846,-0.013434477017933797,-0.002866429578130926,0.0436589328319842,-0.0058720232763581305,-0.035567059274033946,-0.045597613848473995
PLTP,-0.06432882666828821,0.014547587576103492,-0.02770954045378286,0.06736138560182782,0.058144937658795325,-0.07287412351813584,0.1482676759610943,0.009874148660016374,0.007655326278318569,-0.002037523717739452,0.029090481237309465,0.009113626119208108,0.010739124757492325
APOD,0.07324523656262734,-0.039237641829008595,0.015061413272886261,-0.03335681031161708,-0.005016706997320498,-0.04682325517871573,0.09944992264984401,0.04518407445176476,0.002351177025339216,0.009517109832100409,0.0419180920531514,-0.018883380894792277,-0.06708491594148656
B2M,-0.008301520595957759,-0.008236573439759844,-0.005752500555035086,0.057845240219072676,-0.040168425055178675,-0.0008023399425656217,0.1507022901218911,0.007862129698733483,0.01599744263350645,0.010468652032489067,0.03965648173353277,-0.16779835561190878,-0.05147134628726251
OMG,-0.01874251483712973,0.004351756259683413,0.013000124388942174,0.024696517277541408,-0.035451632377084236,-0.03940289935119991,0.10183977499119595,0.09011474817146284,-0.03616737146970656,-0.023314790636824248,-0.011538881669987502,0.07105599860895473,0.020355079145629142
CXCL3,-0.03705950852813409,-0.04571223709688919,-0.01489194281062076,-0.011234659823670454,0.04186416729104562,,-0.06376426619818337,-0.05990124218846412,-0.02857638278913298,0.053736826991198444,-0.01145591803568689,-0.008077896769005,0.05080498301314709
CXCL10,0.005659106378573032,0.007136552082361664,0.029873390128875986,-0.03018346963176565,-0.08549531243059205,0.0045652022840488825,-0.03693280901801739,-0.014651662956241537,-0.038498483106135316,0.011569137339383372,,0.06183782123482806,0.032796329951818845
RSPO3,,-0.009864299807399193,-0.019631378062851024,,,,-0.0406869407076857,0.04694912321533228,,-0.025603484859240536,-0.05147342595225381,0.02190487853254545,-0.02518799435863361
CORT,-0.0238524603096926,0.06914132881221434,-0.009575484369481947,,,,-0.029112318515271105,-0.005240389400472218,,0.07780894256071924,-0.04280713001758345,,
NCAN,-0.037373426270890395,0.03016352842822335,0.014509958555461864,-0.0397662984483704,0.017513055299025696,0.09116434199621758,0.09867158167768984,0.11737983191164064,-0.035343986975304595,-0.019205180884197412,0.08929229704568924,0.1387057962242698,0.04878336662105726
PRG4,-0.032553007998324196,0.027163816988612848,,,,,-0.017275535163556215,-0.00983026395542341,,-0.0005411415399110597,,0.015949671805581093,-0.02484102857734901
ZG16B,,0.004041469808022399,,,,,,,,,,-0.024742995341856106,0.01762078574094843
TGM2,0.07484787085095679,0.00486346386601249,-0.005800666390485641,0.004809890457168045,0.03227027541441367,-0.04063342133489408,0.018556876483387347,-0.08182100561832262,0.021184294429865292,0.02356487101950824,0.050596631466403676,-0.05552338011035716,-0.040342134707013845
VEGFC,0.078815235245838,-0.03407391103837259,-0.04398322083780976,-0.026098290613713396,-0.04496382931741503,0.031257008075559506,-0.005919539246916172,-0.046124766801373944,-0.009939950838261356,-0.038259885236597194,,-0.03509171668825469,0.06841750373694991
WNT6,-0.029623447895911273,0.02023884509231317,,,0.10209362841546601,,0.08057272870394996,-0.04278469757594504,,0.004456785944157939,,0.08324639650488935,0.10786791627185745
NRG4,-0.022076444222152616,0.1252274905906711,0.007017945742612088,,,0.004991382166402486,,,0.053410149629830865,-0.023388996816885364,,-0.01984373191261139,-0.05682116738344398
PMCH,,-0.0011587614741614964,,,,,0.053618247876849476,-0.006588351190281047,,-0.007849300985340335,,-0.04279062444207128,-0.028072792512360424
COL9A1,-0.0343923454816736,-0.04270770701883923,-0.029487884040488004,-0.01824928733851927,-0.009419390712153182,0.053818684665704476,0.08011884273705754,-0.002365877303648604,0.08379998833165508,-0.0120008724024912,,0.018226071787778214,0.023670731209428704
GDF11,0.08191086121262006,-0.015563815301138031,-0.012096852765773016,0.0879660383230118,0.14886707982232744,-0.02527736229083019,0.010792355038837569,0.07109478203300004,-0.0050898796599421455,-0.04913985258019838,0.14699019887833925,-0.010768252675168724,0.05200179701729853
RAET1E,,,,,,,,,,,,-0.021768432914616217,
IL24,,,,,,,-0.0271042976539124,-0.021647956862448102,,,,,0.009023363371548137
SORBS1,-0.03526218821083078,-0.0014249296584335255,0.013788658986562237,0.01451842477527172,-0.05919933033800486,0.12553219247870318,-0.018073823060140146,0.08504779893027128,-0.001899606325842805,0.051086511030794,0.023536677457544484,0.0335898427245826,-0.0178963896355221
DLL1,-0.059918741709138156,0.02277485830417577,0.0072683357224515134,0.020391112873117172,-0.053363365284014364,-0.007811861851166145,0.10027410228716042,0.018086542303178976,-0.026283190962283785,0.017354471157950063,0.0018609789879611145,-0.017812262338290964,0.0893537154082075
TLN1,-0.00564927463682535,0.009822558387652095,-0.026938478435448724,0.02373569222593659,0.011989743892070054,-0.030141010599452848,0.006167398943040885,-0.08500383370575595,0.02835030177434052,-0.0069163084509432995,-0.08350895865618363,-0.04798570800106466,0.05134724470708502
COL2A1,0.083127109355654,-0.045506487717514504,,,,,0.03454273918950239,-0.0564211978557089,,0.006232978388641507,,-0.028879333692357845,0.0934046276762072
SHH,,,-0.015983165590013622,0.08751159268679319,-0.018386724436409183,,0.022512071435396325,-0.028961020952674395,0.10442262305954207,0.06906749807128634,,-0.023407483078681374,0.03089771582323405
PON2,-0.05248223406221857,-0.06349950211250824,0.03749655896231481,0.05353265712867395,-0.02781409390163741,0.017188548391858065,0.08547827130409581,-0.019960797835663364,0.09180988284739856,-0.03479379034182896,-0.024266255952756766,0.08736593272593107,0.1298101086940897
ICAM5,-0.05265473954094661,0.03190797835102651,-0.0008964297892152641,,,,-0.057253042706427906,-0.02250577724058523,,0.025372101551284786,0.020658461596594815,-0.0328054545307982,-0.03369914285623225
HPX,-0.0011336663387136116,0.006333953946006202,-0.01392045414037068,0.08037533195483341,-0.011193867437913138,0.08581587437314227,0.034742293918185126,-0.04524486144932136,-0.027380758009239625,-0.010747665992440586,,0.06119697317347928,-0.029050067083867342
SFRP2,-0.029419588645780887,-0.023724498807096858,0.019722126950775742,-0.02120439827759536,-0.03966570542556828,,0.04981507303084062,0.05110495760525585,0.024670184866915166,-0.02760345524811794,0.12268307462480417,-0.034696290636805995,-0.019615128878220627
CFC1,,,,,,,,,,,,,-0.050277792747973137
CD70,,0.032671450013898935,,,,-0.00451000822626678,0.0743207481354722,-0.05604008438609504,,-0.008237968572874713,,0.028956276333402288,0.04318407229843203
HP,-0.016046558073514364,0.022369144587938154,0.05545350282067313,-0.005547901493212776,-0.023640036536976192,0.0808357418439721,0.04034878852321856,-0.05545521079619597,0.003304201342487009,0.009972667197337136,,-0.029684052547214887,-0.01759173654853222
CXCL2,-0.019593338921489685,-0.02263571800997684,-0.019346022252745183,0.04038363333895597,-0.05616148709027704,-0.04098779185424532,0.005357500030396958,-0.054393741709044964,0.04072380160859993,0.06710610349578813,0.092779348393362,0.035217282906783776,-0.015108964437765831
NPPB,,-0.023021314988438558,,,,,-0.030420519486187788,-0.021089200576901147,,-0.013036065021364809,,-0.02012925602454735,
CCK,-0.010390145227396003,-0.0042348931985069635,0.0038120573991682104,-0.03454464862757376,,,0.03488992675245618,0.0050259017274711685,-0.058708540271163484,0.024001686848122924,0.08529542353368083,-0.01004457354361615,-0.08346415519674766
SEMA6A,-0.07705227644576043,-0.025420462988695366,0.02500816347206324,-0.04274376555790526,-0.1181151628904083,-0.01365218229497256,0.0827432316442022,0.10253977987821587,0.07961251837193167,-0.04274906851797339,-0.03317051309698513,0.047904082938563845,0.14090489592410577
IRAK4,0.05127124423034352,0.011060038846299084,-0.02523383737274609,0.07086762028109905,0.05696833122387957,0.03519676581192457,0.08723221905883484,-0.026149742058521337,0.05982846099537526,-0.017521986049589815,-0.014480543030102589,0.028508868418050545,0.04276273251095528
GSTP1,-0.01987709951676109,0.029872831187172544,0.03557787254520286,0.03168162163421499,-0.044681933998380656,0.07240684372125634,0.0199870382399545,0.05562636946562587,-0.03302160202340217,0.0015005623855841258,-0.02436612287474522,-0.01715166178338055,0.029627172561677337
VCAM1,-0.029111011105705013,0.005040244345199444,0.0315598217772344,0.0659560680698162,-0.0694847906860307,-0.021806384102210138,0.006621406207676131,-0.07235226053415632,0.00706728175437933,0.030849671725196457,0.024353230114814488,0.02560839235846397,0.05503930950312067
NXPH3,-0.043173740178786814,-0.00658613232205918,0.02805066141466487,0.07372255939425588,-0.08656939341519307,0.09451901692116643,0.045416766252195866,0.04990131381383861,-0.016044225246336256,-0.12195720412067389,0.04441993702869549,0.0023805232372388495,0.019055046326975057
MTMR4,-0.022523002893300687,0.01828427014501643,-0.03826900122755618,0.030314242231234304,0.017741771260166853,0.1165070936693211,-0.039657271837049285,0.033912230991876284,-0.04206735468902804,-0.0068401031533922305,-0.05222843907123183,-0.00806533054311881,-0.030211469671549574
LAMC2,-0.020160136633923357,-0.01806932508438001,,,,-0.04160521235595508,-0.007409408537249715,-0.028429841660529174,0.00565238830422055,0.040785359329177,,0.04354479320143095,0.10510009631787443
IL10,-0.03198475979234781,0.017692320408261717,,-0.03840017452378465,-0.07030945991158491,0.05551738956763315,0.006597977086431293,0.0006849216005703728,-0.028227195178048406,-0.000405061574561132,,-0.0008329859293714068,0.04144221208790361
SEMA4D,-0.05399826916624973,0.0193996266608721,-0.02166854958010968,-0.009227258109420643,-0.02684711003413303,0.022351210974569567,0.021892966416649756,0.03973167925545042,0.002630398407987413,0.02439477132397209,0.02752450941761936,-0.027296975623041744,0.07817785650689564
TRH,0.025534790636777396,0.005749268027266917,,-0.01590732992170811,0.14502071893069052,,0.05611361412624575,0.0348633179296063,0.08627536946746281,-0.05307660068928741,-0.03989974428069193,-0.022546116645074,0.032295928274698044
SEMA6D,-0.06682559442811146,-0.06176180415653098,0.00494200229440983,0.06088828649483922,-0.0021287763118254775,-0.06142092965862301,0.031652650666766806,-0.004328807658731279,0.02249988165639775,0.034134071276265686,0.02672429214131018,0.010392802003867089,0.02616988203034265
CEL,,,,,-0.050807371451347935,0.008735982159817475,-0.04104531578606129,-0.023874131852024628,-0.002541161249637418,-0.03874709755359691,,0.03926939668704084,-0.010195295045947503
PDCD1LG2,-0.0026908900038596453,-0.03623416976817312,0.020617442963625082,0.00451889879958112,0.008990229287224236,0.03969785502671543,-0.039956918717877384,-0.017912732124507415,0.014163434824320684,-0.028852461596230505,,-0.06111001406429485,-0.027830408614900524
SPINT1,-0.013247913479227035,-0.030451102745464455,0.002951820305336501,0.046478531158968384,0.07026127474431443,-0.030564969819366395,0.04717243671329339,0.0006246112769559151,-0.05781866771536454,-0.014884443427673828,,0.024231741819283843,0.02274542585629351
CTHRC1,0.04363120135696519,0.007070684978739444,-0.03616215404132048,-0.001696213783939381,0.05941840324459252,-0.0495166380881832,0.05194810459449601,-0.006467975328540736,0.02278217580710263,0.02463843322820925,,-0.07976474481412126,0.07464844610851429
PODXL,-0.05710088412792273,-0.018997481596207875,-0.01189035446558468,0.04782335029667401,-0.04209427526211443,0.05500003349271576,0.06986148277062847,0.013262138077180281,0.032363501877681576,-0.03544868356273205,-0.10184545479912177,-0.06813645362024018,0.006210436461280109
JAM3,0.04839320351849872,-0.01710991649904617,0.0010679796821311167,0.002173241146194025,0.03856412713954906,0.03604405502705407,0.04633475827500666,0.05715874476266998,0.01400516809461393,-0.009307269794574819,-0.07740991045127103,-0.06949021599656767,0.04902658597980848
TGFB2,-0.06037890238319417,0.10314046252270855,-0.021439655731022963,0.060528113944490314,-0.01050284166988793,-0.03863483657162572,-0.017324832927167803,0.03946611833390614,0.031243500353581696,0.01085481527123371,0.0663965831039244,0.04435792031588462,-0.015203160093838547
