,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GRN,-0.05355849178884454,0.04109335152848926,0.042347472434527064,0.05068349233607237,0.10404709200176446,-0.008678277010535937,-0.018716286978931934,0.03349147540986065,0.027354894535527828,0.08760172680991943
MIA,,-0.02492478962282393,0.037761458308154215,0.045813158977801485,-0.006335704176228661,-0.026819624874089554,0.01664045862216417,-0.0032752092823359227,0.018578262551178615,
COL4A4,,,,,-0.029286296343948137,-0.025286710644608752,0.08448056170780967,0.01038215069332687,-0.035090682540461104,
TAC1,0.1349552184315878,,,,,,-0.006679931372640837,-0.01648752336932587,0.0413348377548263,-0.053404959101791244
RARRES2,-0.0065192856221364,-0.09077629464806464,-0.023992716553349093,-0.03717124264022665,0.10555420747656721,0.0027293260768288894,-0.054620339766554345,0.02630096708506539,-0.052266099604216625,0.027316749780572788
FGF7,0.13310908387355533,-0.040043639527047245,0.05447992917266524,0.03725348343297161,0.009538741478658951,0.0015917738010032497,0.02294345506122136,0.014158873560926686,0.03700823557005729,0.014186023617997532
HBEGF,-0.07213909566735972,0.08408663190490581,0.016250896684765034,0.03257305081331281,-0.01039592787787133,0.06434663344023267,0.018912770619584792,0.09740655293589724,0.06527585689096453,0.006075310235484119
CSF3,,-0.027610770724557494,,,0.0835886062767553,,-0.01937940619822232,-0.013204622217354573,0.01602931347724795,
PI3,,,,-0.0077056564470638494,0.08779346715805778,0.0011112436460127481,0.006252570259019313,-0.014282765008776219,-0.07322063012701989,
PCSK1N,0.09383793536458476,-0.040316731078952235,0.014596659735019345,-0.0019456154533123555,0.03740215925425853,0.04006240312432002,0.1035263980736834,-0.005560796459640533,0.03510744304304952,0.0662418274461183
NTS,-0.01865573168171976,,,,0.00940992705051351,,0.061549026782070186,0.02179558360571438,,
SFRP1,-0.054461853000258374,0.011836157680996919,-0.04181715683810249,-0.05227060081435644,0.07818953473595826,-0.009364899457554978,0.053773807924379136,-0.019099853793478304,0.08576997549783043,0.06775454946034097
CXCL13,,0.00814823146843844,,,-0.014490224397508479,,0.01663048126423678,,-0.02994014569746391,
MICA,-0.01993788128343641,-0.011402103811569588,0.037641586531112964,0.07872029200639313,0.07647480387370183,0.004228833194525278,-0.05383638467065384,0.016957303987934543,0.005850554891487846,-0.05094951139668331
TG,,-0.010198085108730758,-0.04350372046311322,0.00943466621789272,-0.0303131646414724,,-0.015949549096348537,-0.025751532004903505,-0.017785761086267674,
ADA,-0.04810069329454841,0.027327329112141446,0.05075523762507199,-0.10504248895719495,0.040917879478629696,-0.00962600231557676,-0.0045315442210868235,0.10978543830120428,0.019490606247467155,-0.023107612194516382
LAMC3,-0.04779101753602128,0.09119457570967854,0.032390005947651304,-0.10203049453870178,0.02407654786288038,0.020608004654017718,-0.026687328496510326,0.05425577781265888,-2.2309474475463083e-05,-0.04691869145689322
CCL7,,,,,0.08092212099436069,,,-0.013837164097822818,-0.019222468223383322,
NGF,-0.018655743965281284,0.06444357343251399,,,0.006218873971359687,,-0.011075730978391006,0.00985075012294292,-0.029014871762805386,
TNFSF15,,-0.017583081504918333,-0.04009941761662627,,-0.007284889473638811,,-0.012034278545742414,-0.024854797959538995,-0.04085152117631796,
HMGB1,-0.023932752525861054,0.08894791296093381,-0.028502674154120503,-0.10134130853095244,-0.02629648810450345,-0.012397533934333169,0.0581703474224712,-0.05389647569538816,-0.002734964428687383,-0.07591430607031562
ITGB3BP,0.023569915580704693,0.03520473479533167,-0.016288249959676402,-0.008997393156184563,0.08815422092284704,-0.0020484075632172844,0.10784095261980367,0.04309572990505879,0.008318462186073206,0.0397241098448393
AANAT,0.04278062379088695,,,0.0790561342106276,-0.0005620300972215131,0.034133596274418476,,0.013190756387868456,-0.02253804505964372,
RELN,-0.06162866219838239,,,,,0.017557680464908503,-0.014536104300475455,,0.11981295074289455,-0.0745887468445399
IL15,0.0750452025640787,-0.04134459291214513,-0.057398760401547705,0.06457883709444738,0.008586712500179164,-0.03919073170022555,0.023592347892045507,0.08279677836842153,0.05215888253489096,
UTS2,,,-0.0009767019425460449,0.01859131539413207,0.00799173407080597,,,,,
BSG,0.0749697015644616,-0.05105782516415749,-0.014198996749768586,0.2143354860180953,0.07757786816651803,0.016681846967783794,0.00544045938844119,0.037187845706683986,0.023464201995812957,-0.00850591829587074
ADAMTS3,0.010551280399405904,-0.012423232078435043,0.046836365703278524,-0.11161807633551292,0.04944909228608182,-0.007421229608306996,-0.027368052541618986,0.018470719470143514,-0.006138250893256977,
CD34,0.023061423275269995,0.07838069059633936,0.027685957288599638,-0.007195040653350389,0.06023293989897196,-0.011472297765411437,0.017601025326254877,0.1012858691521382,0.06108441497192918,-0.06497909670796478
CCL23,,,0.00163253489513688,,,,,,,
PLAT,-0.04281927308264405,0.027151892013615505,0.01192919726555241,0.012046590634583788,0.00467604203013045,0.04315925606584457,0.052401038176849116,0.10872942651948134,-0.04430069431580433,-0.0003424709860916099
NTF3,,0.007240080731775461,,,0.0699794238594015,,-0.003007016231168169,,,
LTA,,,,,,,,0.022193112019188166,,
CKLF,0.00333257486360225,0.043709737627283994,0.06429949179742168,0.000567247446114086,-0.007249978565858427,0.005162593373000824,0.0035139416085672717,-0.014404230031785939,-0.00975011155142031,0.043692520556768415
APELA,,0.016164527133564144,,,,,,,,
CD24,-0.010776632300563926,0.12094363857343665,0.05611390841348104,-0.06297900503063224,0.04059807704867397,-0.016913898454646175,0.05916434700803237,-0.01895391222268382,-0.04112490712149364,0.13342921321996776
HSP90AA1,0.09969758460711839,0.04241417685171598,0.03785029231762346,0.014329062005614485,0.023124859182351194,-0.03910774117596966,0.032373349003881176,-0.05753686396653779,-0.03031733948595933,-0.017735280480352254
BMP4,-0.027975313595573807,0.09789710681045886,0.05420481542932573,0.05336724366184693,0.011997412044909539,-0.018474615981663566,0.008265401758094511,0.06480829404105667,0.09897582207172731,
SCGB3A1,-0.03087379989781632,0.04773715722011062,-0.015269839832853379,0.02271034979002986,0.08985583764769961,,-0.009638562537915495,0.07431377091391012,-0.008936399369086556,
IGFBP4,0.054695703190911785,0.11541795082409721,0.015244217768515783,-0.014270183042625199,0.05580607521827505,-0.0289222918816924,-0.015861991983407125,0.06707459977767584,0.05708673403901485,-0.029624937664995424
RSPO4,,,,,,,-0.016830643782214057,0.005781103222393571,0.008970080415332059,
LEFTY2,-0.018655743965281284,-0.019881011973158717,-0.019827261379018614,-0.054114886990496956,0.033726346229742514,-0.010980964798929325,-0.022888563613046486,0.12775277755202172,0.07563803314657876,
PF4,,,,,,,,-0.019703628392915524,-0.02226266674699551,
ANGPTL2,-0.0016452252834507782,-0.03200745370732911,-0.032903389625086724,0.0059969712456786175,0.0083738631917962,-0.0010481221911526361,0.05259241277965916,0.07635299907467781,-0.032001767475039564,-0.0865846629027139
LRIG2,0.039634983818493195,0.009601208787710947,0.017582279974399886,0.052938304103305585,0.04921843245657693,0.058999101431300875,-0.05153517806825792,0.024029892891535686,0.04349201458794604,0.023862083543805365
ICOSLG,-0.008547109735484313,0.04625060689033227,0.01757605099979073,-0.07331469338728015,0.029219859416949594,-0.01418339894839502,0.03089896676737009,0.02989063935452064,-0.025206944941443387,-0.0867911870207995
WIF1,0.011468301987065005,,,,,,-0.015645713643805206,,-0.040851517823837086,-0.06133612659710031
NPPC,-0.008079666803221504,,0.05931731136848263,-0.039722922877397024,0.07592743300446188,-0.02985627882231738,0.005607395139690624,,-0.05350233058358763,-0.055134538901647705
LYZ,-0.07155544921635558,-0.030238494040649835,0.028480823614515503,0.1211335270103635,-0.006371835379112861,0.01066988298632609,-0.02763850104392571,0.022909655292487445,-0.039872086530041956,-0.06661375601575371
EREG,-0.019191308616204158,-0.023247740480965666,,,0.01596287222826599,,-0.020962850596588,0.026983194942721243,0.013257424657606537,
SPTAN1,0.08750145240383939,0.027854517379891416,0.011341052625647278,-0.03588143106979854,0.05652428635940568,-0.020919093782672205,-0.016138100198824452,0.0026107318960003523,0.08919865669727488,0.09663748608033515
PTH2,,,,,,,-0.026766330607068085,,,
LIPC,0.04924159958312933,0.03776279990581357,-0.015110842814178519,-0.010721810054397929,,-0.02150251712404889,,0.04415783932959712,-0.03471729617173521,
COL8A1,-0.058412299920072484,-0.07731868704718066,0.001650090014787802,0.08194532825857846,-0.030809222861948864,-0.00555037322811649,0.011777001058177337,0.05838673359801678,-0.06105283743234779,
GSTM2,-0.03052401279267095,-0.032445627904524856,-0.0027396714083436162,0.034594987219533364,-0.05626035974855034,0.0209412072507747,0.005702397490917573,-0.013348635624304373,-0.04306446456405224,
IL4,,,,0.0856069985383699,,,,,,
SPX,-0.007612667397515278,,-0.04431965583881704,,-0.03447381822682764,-0.0007104492375222319,0.026896232993334723,-0.05096295225106998,0.09247546123151897,0.01832406972127775
MFGE8,0.010015903422502363,-0.05419507273301476,-0.014513427052002424,0.005398002038078265,-0.007322761354410513,-0.03421819619410972,-0.04259497805356626,0.10083122759843925,-0.0013650269394589619,-0.019108145917197526
TGFA,-0.06795068866300365,-0.03133078576641679,0.013998039733644184,0.14003665996835749,0.034390639479103174,0.0057762545570067565,0.043748476297039894,0.006459918303515362,0.019915194595542904,-0.017723874622639496
SLIT2,-0.002322390205153096,0.0009625202432527236,0.08631572803082674,0.04777503206579882,0.16058117791169188,-0.01976134189206684,0.08425891962060379,0.06108165730630835,-0.010551692193832538,-0.03804567949165831
PLTP,-0.08157006540057918,0.021970351372562702,0.011606751812888257,0.018935855569526473,-0.0024993497311059905,0.012207395710967978,-0.06369469641936755,-0.039559855799150466,5.948471591807697e-05,-0.006594106836386985
APOD,0.019376289754425603,-0.010411158012043805,-0.05699396319903133,-0.0007938542750241792,-0.02558461750416325,0.008038600488816768,-0.007526821635019872,-0.09435987482565221,0.05206751235758728,-0.05884843615429664
B2M,-0.09751687769607932,0.06280165307585091,0.039708311664617746,0.07500484993262206,0.03538216754437088,-0.034019049703241426,-0.05234022868842628,0.041960364980064564,0.015940055188414036,-0.05845159740032589
OMG,0.022066380175397457,-0.014722921778763078,-0.039289198211138736,0.01007500614594309,-0.038795865325837765,-0.004239713607137005,-0.014102380119976438,-0.028329773968521262,0.07821508572420306,0.003929082690405886
CXCL3,0.012029519068285385,0.014394412846982048,-0.034454349716777806,0.0402990560521251,0.045364728937336576,0.04683974312124252,-0.003605883561639485,0.025600002884505778,0.034271341592038096,
CXCL10,-0.031011265622334444,0.05451816460467016,0.06843553841312158,-0.011268337591116702,0.014963796340806778,-0.0298562755759386,0.09310869199182255,-0.03396743901792688,0.026831753060934518,
RSPO3,-0.026811598503043214,,,,0.055190455103067235,,0.021432513155062116,-0.014042015833875971,0.012006558207821805,0.020293293350030963
CORT,0.002928792055155642,,,,0.041009712869558394,,0.02680762585850019,,,-0.027973383784005938
NCAN,0.07619273078419854,,0.06158280873717077,-0.037806322428761946,-0.05829850566940431,-0.009676305314016777,0.04201564056889364,-0.0017360732580539526,-0.032297491788333584,0.04579017808427403
PRG4,,,,,0.009982987026777683,,0.020440629071452384,-0.01858495399342733,-0.030986599107015178,
ZG16B,,0.031114555715991612,,,,,,-0.0175088825447676,-0.01899233799009641,
TGM2,-0.029410997368789518,0.010508155125609124,-0.039610243768705374,0.12892697166176656,0.036806705644385096,-0.00980433886927185,0.020191433951807423,0.011084265994711604,0.03043802412333818,-0.05652527276814662
VEGFC,-0.02168609517483752,-0.02254517532968137,0.012547265139428635,-0.0379248387016301,-0.013001239004057471,0.038117970236956136,0.022786298070603145,0.016189164637532782,-0.0355082731601096,
WNT6,,-0.029326773022215008,,0.02655368209436242,0.011656018328168968,,-0.02233701104345188,0.134115841821254,-0.01962478325633513,
NRG4,0.08896146731666603,,,,,-0.02347238509953592,-0.022225301797058148,0.0735151522354478,0.02291940005954321,
PMCH,,,,,-0.034753682104149364,,-0.012796411144532505,0.0281387716558547,0.04718006164773795,
COL9A1,-0.018925263876401015,,0.06745279336819719,-0.009000614948610541,0.015244036247363252,0.04616036787576499,-0.028274381909326855,-0.04739106687051135,-0.026035830773151112,0.017035561050690214
GDF11,0.0017998919090964842,0.0421943799085716,0.09666603171318562,-0.03201599482882333,-0.022977952885474894,0.0342264772384917,0.01968249186571878,0.07362282106751589,0.030442473769433192,0.002577498131793356
RAET1E,,,,,,,,-0.015403993324968104,,
IL24,,-0.01653844548247902,,,0.008572164005922171,,,,0.01244386780595109,
SORBS1,0.02779386521211219,-0.007690957728186355,-0.005354758852873514,-0.005522071949760607,0.022196031204678522,0.07898038109352026,0.07566586327576898,-0.018364442199228764,-0.013046597606087293,0.02083376107261082
DLL1,-0.06625451439302954,0.010161832161862833,0.09015245182968575,-0.03936166813393711,-0.0259386934778162,0.06581788000082774,0.026451152711935575,0.06670443388162503,0.17687891650695733,-0.055557598809036754
TLN1,-0.07673802475354276,0.07459284877912983,0.034381052355350966,0.03786025461014328,0.014800143021810853,-0.020548436461308765,0.020943255427941357,0.09115049952898682,0.018463168885216173,-0.03635613084673772
COL2A1,,,,,0.005442014044803787,,-0.026957701620385598,0.03973784372020668,0.011266225668919744,
SHH,,,-0.011117838775601343,-0.032872619783575106,-0.031810328546836006,0.019518975950535214,0.002725981361842586,0.05035894895329027,-0.03209697643698151,
PON2,-0.0280361495968293,0.01617471286225597,-0.00031111225214316507,-0.07920475016531717,0.006411391024747969,0.02055876664321189,-0.009763314262279676,-0.03486714819384154,-0.05576051728839011,0.03150594228436795
ICAM5,0.0345518481102927,-0.01565567070687207,,,0.08877109188183747,,0.07273501613449204,0.13602207790052792,0.046859052676102214,-0.013158939011426207
HPX,,-0.031086070246147814,0.05050338167868241,-0.056545646628884144,0.03108117689215188,-0.015690411399840214,-0.024671895977465785,0.13793675061195296,-0.023957993428226094,
SFRP2,-0.054502463370892845,-0.016321984841324556,0.05036467103665733,0.06033327920396399,-0.0008165266802921715,-0.006262796354289989,-0.008874931725971182,0.07270250054680215,-0.031890998767208495,-0.017365473824071016
CFC1,0.03484494188163624,,,,,,,,-0.006730634440884805,
CD70,,-0.015224269173791391,,,0.10218751576709262,,-0.020949490277107206,0.055587697221195394,-0.05184540093568376,
HP,-0.04448317813410248,,-0.058972349908377866,-0.02240562640053087,0.07064457451875941,-0.03006208177576627,-0.07138760177454286,-0.021005322206187945,0.060902955057845175,
CXCL2,-0.05108330043597846,0.013722505555242792,-0.04830965102757663,-0.006185306718190545,0.06094245137608853,0.07744106959665513,0.012515299959730664,0.015275075703679761,-0.029286435185979773,0.08406057560574945
NPPB,,,,,0.04073904176475099,,0.0007451516502928992,-0.014244062797488148,,
CCK,0.10342443441758156,,0.09109428739787816,,-0.03212340611083628,-0.026081197947903544,-0.012073365612325767,-0.018478394710114487,0.08271065320154801,0.13722121762169304
SEMA6A,-0.019550750500325467,0.005560083398747673,-0.010695334695494553,0.018265952291301048,0.006760037086522365,0.05750357236454076,-0.041869708051878694,-0.0520707823985819,-0.05820111680455447,-0.03705117908686276
IRAK4,0.03218444502271727,0.031653426350888414,0.08604020623451313,0.029966535943725687,0.018685099189896744,0.1075167851875026,-0.021100870876179696,0.04642377713073024,-0.04667619802672764,-0.0620152984932732
GSTP1,-0.03852711428229608,0.025656667603741024,-0.02638327292825631,-0.08087497096898723,0.04198967841356383,0.008212265192641144,-0.03234428961422735,-0.05643002421641033,-0.0767188037865816,-0.041524515699137746
VCAM1,-0.04537743527389407,0.0035865136124196974,0.039920422882072946,0.04758267634100231,0.03661801683657553,-0.08473524855722463,-0.0053605667354746,0.08970325141811698,-0.04449805637892016,0.08015285967016224
NXPH3,0.10329212770176092,0.033395027702535614,-0.03469123928773337,-0.016545176201445078,0.11710257070811896,-0.03676453662088668,-0.012931731400438568,0.014793748638185788,-0.028650992631022842,0.034900797776894824
MTMR4,-0.007122823454135076,-0.010941550934870679,-0.03676104331436203,0.1138259178619867,0.12714795348232313,0.03261316123832775,0.04626186878829802,0.013599445759073604,-0.031908223315030675,-0.08432772219480329
LAMC2,,0.04030640852598768,,,-0.031855835274241885,0.08948029780095516,0.017217213565534777,0.06837894270252781,-0.010623259231119174,
IL10,-0.0705961995461589,0.04052817508015884,0.012147137951073613,0.06414842270203396,0.04293432596046594,0.06788339225566438,-0.006186122875477292,0.030474279786295105,0.00591133486245341,
SEMA4D,-0.022096274951159216,-0.046111840460975974,-0.04595139588820462,0.02333067520606721,-0.00848810994064341,0.015899378414074454,0.00635971512788932,0.02564928769206862,0.06484941847448,-0.08966772774377832
TRH,0.14575225251833562,,0.04588052962970096,-0.09832719341226438,0.002931863984819947,0.03563921170257484,0.01913866502894612,-0.015954305561034693,0.018847050584219458,
SEMA6D,-0.05304881588306891,-0.022286076824252023,-0.008499677767020673,0.019880741622591677,0.09526270006882769,0.04062677171191897,0.011417403688767857,-0.02610698648442266,0.007515026466868893,0.0024864355690597324
CEL,,,,-0.025981249162997575,-0.039239018056888404,-0.021925863855837512,0.05107706863025928,0.12095823979505302,-0.013623414672200258,
PDCD1LG2,-0.006409416700716554,0.019429082974483296,-0.0867753268015614,0.03867898601097061,0.04647860003012735,0.027374242291671933,0.09252394990287682,0.030586168938083105,-0.01979697612100711,
SPINT1,-0.02981435106852441,-0.016570282562530052,-0.018075184122865528,0.11189671584482348,0.027258210415469344,0.0027409068426842713,0.044973163437698895,0.04094748696289426,0.02711031292778625,
CTHRC1,0.030179448761883318,0.04082017014281036,0.07806014202316834,-0.03651981401562543,0.0854373177100863,0.053898794859186534,-0.04061189046303259,0.06816237231177708,0.08071100206709816,-0.049510315663500615
PODXL,-0.00940527179547294,0.08457173492957325,0.048957060551341,-0.02523820311447286,0.02496718979455089,-0.020483366240900018,-0.0021852770993393235,0.08665381066857383,-0.0337933646418101,0.0374482767502639
JAM3,-0.08756977487229287,0.07080288893498862,-0.032737501309997176,-0.04701414829294262,0.06799080392039358,0.023443783369318644,-0.02600810906059972,0.03530483249670007,0.004484808570130855,-0.05716529859193691
TGFB2,0.030525748791567463,0.03715761899960085,0.021988445265110193,-0.02019076990943372,0.06086587480894029,0.024313106781934515,0.014633493531801484,-0.029443206795697077,0.03503439929088099,-0.020654274430581654
COL18A1,-0.05657151858154267,0.1336800687052712,-0.010211769030835332,-0.0503974489755921,0.028703542687114548,-0.01690012234955391,0.0027021815775701576,0.07314000889051717,0.07371484103128832,-0.045288309716617486
NODAL,,,0.0059581518375343935,0.024957389869689744,0.010565181400333478,0.054220287508367875,-0.014204245569187212,0.07238814359120344,0.010887858878828696,
INHBB,-0.02099807265016025,0.08424961403964804,-0.032829788701108004,0.06412428826612215,0.07319236805025582,0.06980492873326932,-0.013080590815539877,0.006411827115606143,-0.021858422541370354,-0.02683094236944377
LCN1,,,-0.0455204624643559,,0.0004073346476958957,,,0.08748616617553868,-0.019933923093416635,
ARF4,0.015683531651113837,0.04835299111522973,0.07333957956047171,-0.008455051681706335,-0.006667600944800015,-0.027177762346655157,-0.03081393990002122,0.05350415373471898,0.0063796571799018195,-0.027721954067423622
CXCL14,-0.0033658979187033227,0.014929723504327839,0.047696481191778176,-0.00969271949696133,-0.02511443814443413,0.0048224308667756954,-0.06515944102710396,-0.029986335146785087,-0.058268108361270575,-0.015558848283685131
LIF,-0.02682118135281335,0.06331992441979366,0.10042828287019885,0.12174766883800632,0.061598927951679094,0.004933468562971831,0.022541651000524538,0.023773136694754973,-0.06670130675679226,
IL17B,,0.010022204344857956,-0.01167802404569999,0.10840656891312989,0.00044030474317608884,,-0.01767140137531683,0.18716731060174618,-0.02253804053338753,
MMP1,,-0.024949768677465914,0.07104352753516661,-0.023335651421052737,0.06309637812840041,,-0.012796410131135041,0.13508376689714274,0.049161237809344165,
MATN1,,-0.016538447866302722,,,0.018851670024207918,0.08860669246136624,-0.01821227623149856,-0.019403844794990195,-0.02053914265490136,
ADAM28,-0.07040347445922318,0.011004364250470008,0.005168366517122847,0.07630483796518514,0.03357885967891264,0.02132944390580653,0.029134216892155326,0.01692680474605179,0.07973059579900561,0.029152755493502103
TCN2,0.00977889739116781,-0.016892078205499705,-0.043704084177310636,0.007385049128918802,-0.0035279986817504873,-0.017223178881381467,0.010385986477903812,0.04745958329567339,0.04135126946505437,0.03837807479322107
THPO,-0.0069066438768999,,,0.02488548138313134,,,-0.015798306077848302,-0.021005328600663516,-0.01421922708936339,
CUBN,-0.020473517057697895,0.04859704271478842,0.03194588850570543,0.0367465297154572,0.010858840149805286,0.004065335980514486,0.09056905322252251,0.06765125761677751,0.018991958935778954,
TIMP3,0.030218479146641376,-0.04318716159046617,0.06467558969806053,-0.06030098464454684,-0.025777555644344714,-0.047740616176540636,-0.03290517054930466,0.07837187839051331,0.040904228959380985,-0.03292122694607949
PIGF,0.01376308670790227,0.02805014671428206,-0.004847980957802468,-0.015253810897632938,0.031818686818761176,-0.003375809134047786,-0.024065377472463005,-0.011524000232395753,0.05263674606527138,0.03653754576745162
CRH,-0.02284015538856203,,,,0.05977199211069153,-0.03869246769939778,0.018900134881680374,0.010651217362963072,0.019536328069541163,-0.04951027999464492
BDNF,0.015009571246225968,-0.010696011612412641,0.02936923092748928,0.0623003641988045,0.05887062864569194,0.11184528770645778,0.11570060656182002,0.022129593396754736,-0.01110455687454912,0.07983159610948896
CCL5,-0.03704921377158546,0.03568673622396299,0.06065837056935397,0.06958804380329955,0.04649469547084228,-0.008050535409552683,-0.032199243434770784,0.06397457273404784,-0.08212321779257387,
GAD1,0.09180240806181846,-0.024776466770058243,-0.02435053191109892,0.028489691855172545,0.04086907968261702,0.00019776565494674425,0.018868522937906314,0.027511276200660836,0.05232301354665661,-0.03224966781319082
COL14A1,-0.04696069192211221,-0.029777636149582457,0.08266836474798392,-0.02534376734122188,0.04412641315587711,-0.001880821747687154,-0.0021719819758773784,0.04214676462394362,0.032156565841896426,
HLA-A,-0.0798715400465629,-0.015950319319075344,-0.053529086655132195,0.09068546786065718,0.09408421737443724,0.008335282074473387,-0.006131317072002699,0.05197281307587624,0.02124666630860946,-0.12418498189139161
CD5L,-0.02778580378333743,,,,,,,,,
FGF18,,-0.01717238469587903,,,0.0943011048743677,,0.06422724267363991,-0.01595430684103611,-0.028196535136743934,
ADM,-0.03606588694482878,-0.05169070614503964,-0.0472629604956071,0.05854350120207255,0.12464747137483433,-0.018122299330878024,0.008925938636302977,0.0038756278980161666,-0.04669551238039058,-0.016762911233288463
CCL15,,,0.10243135272573413,,,,,-0.013837169084645969,,
GNAI2,-0.08661524007900659,0.02215442405021849,-0.018959212926490988,0.08842866254295141,-0.07489467988570792,0.07127915484893865,0.02239252911831065,0.0330333778989043,0.0005677751307261144,0.023736726700214573
HDC,,,,,,,,-0.04683473609656006,-0.020539133352918036,
COL11A1,-0.00210666526391679,-0.028679399092379574,0.07536793736414696,0.029874020354709558,0.08371327685343005,0.056852335233871065,-0.03222915631767352,-0.02480397334821038,-0.02440786230393063,-0.04500296749533712
NUCB2,0.01316751788249452,0.04535070163694624,0.008023710667934277,-0.024160841257024557,0.045949744095560865,-0.0208089746834833,-0.005753449901262891,0.04871281313992424,0.12350562489569825,0.05490327514197676
FGF16,,,,,,,,,-0.02023864584865337,
CXCL1,-0.03790846532781886,0.07603855773988415,-0.017359248354522412,0.022358808827123995,0.11106225530850793,-0.01985769972493783,0.01719803837279782,-0.03480905330439427,0.026697100263500605,-0.030197525189797538
VCAN,-0.07688694965065991,0.034856015616573394,-0.06988247714922108,-0.07156405015334351,-0.07381297210180086,-0.07140669626645396,7.74252663893675e-05,0.03587338268459351,-0.018589150131511575,0.007549309735466848
MMP7,-0.01635154717972131,-0.0005193392613364666,0.12907233586169298,0.08713769127805929,0.06751739765145286,,0.038897775707927434,0.10180224660071154,-0.09137704734183329,
PTPN6,-0.03060471756390596,-0.03654703033963344,0.0044693154711489946,-0.0168083228179264,0.08127876784789898,-0.009407099972097358,0.04248887422116505,0.047531991504659574,-0.06950227029801888,0.010462161907744821
PTGS2,0.007850790843545386,-0.03490235363218483,0.014111423206362857,0.022572189349739254,0.11295614417375004,-0.00967725864724381,-0.0499327494817422,0.01781673019085961,-0.025291695430283565,-0.05789334338470467
XCL1,-0.02144857736971891,-0.018535430656872045,,,,,,,0.018986752755274127,
CD58,-0.06694470802832313,0.05661956219049755,0.07508827352071934,-0.03738929248397643,-0.004872663457712744,-0.06513895749347046,-0.014526295555560322,0.0016383600748019723,-0.07352155989479699,0.11677325874671646
TNFSF14,-0.04657510313528672,,0.0276053904003931,-0.06193524821613326,0.005129332351833606,-0.004201200351222867,-0.01847734465913267,0.016846309052829446,0.007051849653770332,-0.032791292968932184
CNTN4,0.019958513184692037,,0.031192588766378364,,-0.023344223320701275,-0.028808315208847527,0.094923378200213,0.04595708790493635,0.1428209446259967,0.04410194708657795
